Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll,Points,,
10,1340630626948,"[b0:e4:d5:39:26:89, 24464, 122, -73, 14:22:3b:16:5a:bd, 15178, 151, -70, cc:f4:11:8b:29:4d, 30641, 1772, -85, b0:e4:d5:96:3b:95, 9163, 30, -65, 14:22:3b:2a:86:f5, 5178, 87, -58, f8:1a:2b:06:3c:0b, 6583, 116, -63]",1.34E+12,0.054436713,-0.19860429,9.8117695,0.020005248,-0.04459185,-0.082006246,-23.987501,-0.7,38.412502,1.5677059,0.020238359,-0.005548046,0,22.03527541,15.326
11,1340894255985,"[b0:e4:d5:39:26:89, 23731, 0, -69, 14:22:3b:16:5a:bd, 15217, 55, -71, cc:f4:11:8b:29:4d, 32198, 221, -81, b0:e4:d5:96:3b:95, 9006, 146, -61, 14:22:3b:2a:86:f5, 5208, 97, -63, f8:1a:2b:06:3c:0b, 7833, 61, -62]",1.34E+12,0.030508488,-0.14656039,9.8015995,-0.01175881,0.10292777,0.042301174,-24.362501,-1.2625,38.5875,1.5988325,0.014951516,-0.003112593,0,22.02270295,15.326
12,1341169547992,"[b0:e4:d5:39:26:89, 24435, 0, -71, 14:22:3b:16:5a:bd, 14788, 170, -74, cc:f4:11:8b:29:4d, 30286, 279, -87, b0:e4:d5:96:3b:95, 8772, 55, -65, 14:22:3b:2a:86:f5, 4685, 233, -55, f8:1a:2b:06:3c:0b, 6973, 99, -63]",1.34E+12,0.010767702,0.24825534,9.659825,-0.008246438,-0.004734066,0.054212693,-24.2,-1.1125001,37.425,1.6560999,-0.025694104,-0.001114689,0,22.01013049,15.326
13,1341416432860,"[b0:e4:d5:39:26:89, 23927, 88, -70, 14:22:3b:16:5a:bd, 15549, 143, -65, cc:f4:11:8b:29:4d, 29704, 109, -82, b0:e4:d5:96:3b:95, 9006, 55, -61, 14:22:3b:2a:86:f5, 5530, 87, -63, f8:1a:2b:06:3c:0b, 7208, 0, -58]",1.34E+12,0.11006984,-0.6011967,9.320642,-0.009315421,0.054976255,0.03970507,-23.5,-0.52500004,37.7375,1.492151,0.06440793,-0.011808706,0,21.99755803,15.326
14,1341676340334,"[b0:e4:d5:39:26:89, 23614, 0, -69, 14:22:3b:16:5a:bd, 14963, 82, -76, cc:f4:11:8b:29:4d, 32600, 131, -80, b0:e4:d5:96:3b:95, 8655, 62, -67, 14:22:3b:2a:86:f5, 5647, 95, -58, f8:1a:2b:06:3c:0b, 7364, 67, -68]",1.34E+12,0.5629115,0.046660043,9.73819,0.02443389,-0.05054761,0.02779355,-24.0125,-0.825,38.25,1.6090142,-0.004783428,-0.057740282,0,21.98498557,15.326
15,1341916293378,"[b0:e4:d5:39:26:89, 23887, 88, -70, 14:22:3b:16:5a:bd, 15989, 141, -65, cc:f4:11:8b:29:4d, 28348, 239, -80, b0:e4:d5:96:3b:95, 9202, 110, -63, 14:22:3b:2a:86:f5, 7170, 82, -56, f8:1a:2b:06:3c:0b, 7354, 55, -62]",1.34E+12,0.85902333,0.47736812,9.706485,-0.007941014,0.02519745,-0.043217443,-24.6625,-1.0125,38.2625,1.6696093,-0.048949726,-0.088269964,0,21.97241311,15.326
16,1342164109080,"[b0:e4:d5:39:26:89, 23536, 110, -70, 14:22:3b:16:5a:bd, 14495, 241, -72, cc:f4:11:8b:29:4d, 27226, 241, -79, b0:e4:d5:96:3b:95, 8694, 170, -65, 14:22:3b:2a:86:f5, 8049, 72, -57, f8:1a:2b:06:3c:0b, 7442, 145, -66]",1.34E+12,1.1988041,-0.22731815,9.413364,0.009620844,0.027182704,0.020463383,-23.9,-1.2,38.7375,1.5830921,0.023950394,-0.12666945,0,21.95984065,15.326
17,1342405747542,"[b0:e4:d5:39:26:89, 23966, 107, -69, 14:22:3b:16:5a:bd, 15100, 145, -65, cc:f4:11:8b:29:4d, 26322, 133, -84, b0:e4:d5:96:3b:95, 8655, 110, -65, 14:22:3b:2a:86:f5, 4680, 226, -59, f8:1a:2b:06:3c:0b, 7559, 99, -59]",1.34E+12,-0.33379877,-0.7082755,9.432507,0.008246438,0.13072132,-0.0452027,-24.1625,-0.85,37.25,1.4833261,0.074901424,0.035373367,0,21.94726819,15.326
18,1342647170326,"[b0:e4:d5:39:26:89, 23702, 178, -70, 14:22:3b:16:5a:bd, 14709, 155, -67, cc:f4:11:8b:29:4d, 27511, 85, -81, b0:e4:d5:96:3b:95, 9006, 149, -68, 14:22:3b:2a:86:f5, 7844, 97, -60, f8:1a:2b:06:3c:0b, 7237, 105, -57]",1.34E+12,1.119841,0.1692922,9.632906,-0.0413849,0.049936764,0.029320668,-24.175001,-0.975,38.075,1.6265726,-0.017455027,-0.11573213,0,21.93469573,15.326
19,1342647170326,"[b0:e4:d5:39:26:89, 23702, 178, -70, 14:22:3b:16:5a:bd, 14709, 155, -67, cc:f4:11:8b:29:4d, 27511, 85, -81, b0:e4:d5:96:3b:95, 9006, 149, -68, 14:22:3b:2a:86:f5, 7844, 97, -60, f8:1a:2b:06:3c:0b, 7237, 105, -57]",1.34E+12,0.67058855,-0.26859435,9.437292,0.007482879,0.051005747,0.002137966,-23.975,-0.5625,38.25,1.5530624,0.028381754,-0.07093807,0,21.92212327,15.326
20,1342900721185,"[b0:e4:d5:39:26:89, 23263, 334, -80, 14:22:3b:16:5a:bd, 15637, 61, -71, cc:f4:11:8b:29:4d, 27444, 153, -86, b0:e4:d5:96:3b:95, 8850, 62, -64, 14:22:3b:2a:86:f5, 6545, 146, -53, f8:1a:2b:06:3c:0b, 7384, 67, -56]",1.34E+12,1.0731809,0.9523434,9.997811,0.047798797,0.010537115,0.038177952,-23.6875,-0.7875,37.7375,1.7177904,-0.09442943,-0.10693213,0,21.90955081,15.326
21,1343143655167,"[b0:e4:d5:39:26:89, 24630, 74, -80, 14:22:3b:16:5a:bd, 15764, 78, -67, b0:e4:d5:96:3b:95, 8171, 1244, -66, 14:22:3b:2a:86:f5, 6204, 99, -52, f8:1a:2b:06:3c:0b, 6886, 127, -59]",1.34E+12,1.0025927,-0.39720857,10.035499,-0.005803049,0.09498675,-0.02351762,-23.975,-0.5625,37.0875,1.541888,0.03936395,-0.099574216,0,21.89697835,15.326
22,1343424936237,"[b0:e4:d5:39:26:89, 23702, 105, -73, 14:22:3b:16:5a:bd, 15374, 55, -69, cc:f4:11:8b:29:4d, 29905, 589, -90, b0:e4:d5:96:3b:95, 9397, 148, -65, 14:22:3b:2a:86:f5, 6907, 131, -56, f8:1a:2b:06:3c:0b, 7120, 357, -60]",1.34E+12,0.8392825,0.19680966,9.879965,0.030236939,-0.005955761,0.05131117,-24.0125,-0.825,37.25,1.6269082,-0.019845985,-0.08474447,0,21.88440589,15.326
23,1343686886836,"[b0:e4:d5:39:26:89, 24317, 69, -73, 14:22:3b:16:5a:bd, 15608, 174, -67, b0:e4:d5:96:3b:95, 9602, 100, -64, 14:22:3b:2a:86:f5, 6506, 60, -62, f8:1a:2b:06:3c:0b, 7003, 255, -62]",1.34E+12,0.35234314,0.05922236,9.548559,-0.006872032,0.03130592,-0.032222193,-24.0625,0.075,36.787502,1.5765969,-0.006197932,-0.036883403,0,21.87183343,15.326
24,1343686886836,"[b0:e4:d5:39:26:89, 24317, 69, -73, 14:22:3b:16:5a:bd, 15608, 174, -67, b0:e4:d5:96:3b:95, 9602, 100, -64, 14:22:3b:2a:86:f5, 6506, 60, -62, f8:1a:2b:06:3c:0b, 7003, 255, -62]",1.34E+12,0.96490574,0.16390835,9.777672,0.010537115,0.012980504,0.0387888,-24.0625,-0.0625,37.775,1.5942994,-0.016680952,-0.09836612,0,21.85926097,15.326
25,1343933813840,"[b0:e4:d5:39:26:89, 23731, 48, -71, 14:22:3b:16:5a:bd, 15803, 206, -71, cc:f4:11:8b:29:4d, 27268, 292, -83, b0:e4:d5:96:3b:95, 8772, 69, -66, 14:22:3b:2a:86:f5, 5022, 110, -55, f8:1a:2b:06:3c:0b, 7032, 66, -56]",1.34E+12,0.7639086,0.058624156,9.9038925,-0.016340164,0.05467083,0.016492875,-24.275,-0.32500002,36.787502,1.5904164,-0.005901706,-0.076979734,0,21.84668851,15.326
26,1344175312770,"[b0:e4:d5:39:26:89, 23966, 118, -75, 14:22:3b:16:5a:bd, 16624, 336, -68, b0:e4:d5:96:3b:95, 8079, 66, -70, 14:22:3b:2a:86:f5, 5500, 193, -55, f8:1a:2b:06:3c:0b, 6798, 62, -62]",1.34E+12,1.189831,-0.95832545,9.93799,0.028251685,-0.013285928,-0.061084725,-24.275,-0.475,37.275,1.4736876,0.09545574,-0.11915833,0,21.83411606,15.326
27,1344434040713,"[b0:e4:d5:39:26:89, 23966, 172, -68, 14:22:3b:16:5a:bd, 15520, 102, -65, b0:e4:d5:96:3b:95, 8694, 95, -67, 14:22:3b:2a:86:f5, 4509, 233, -54, f8:1a:2b:06:3c:0b, 7091, 85, -53]",1.34E+12,0.41455653,1.3752748,9.739387,0.0387888,-0.046271678,-0.0193944,-23.862501,-0.9375,37.4,1.8027291,-0.14015482,-0.042539276,0,21.8215436,15.326
28,1344677218133,"[b0:e4:d5:39:26:89, 23223, 87, -68, 14:22:3b:16:5a:bd, 14670, 103, -67, cc:f4:11:8b:29:4d, 29988, 1131, -80, b0:e4:d5:96:3b:95, 9836, 104, -64, 14:22:3b:2a:86:f5, 6614, 294, -63, f8:1a:2b:06:3c:0b, 7012, 242, -53]",1.34E+12,1.0217353,-1.1641082,10.084551,0.008551862,-0.10445488,-0.06642964,-23.425001,-1.275,37.05,1.4723861,0.11434587,-0.10097234,0,21.80897114,15.326
29,1344677218133,"[b0:e4:d5:39:26:89, 23223, 87, -68, 14:22:3b:16:5a:bd, 14670, 103, -67, cc:f4:11:8b:29:4d, 29988, 1131, -80, b0:e4:d5:96:3b:95, 9836, 104, -64, 14:22:3b:2a:86:f5, 6614, 294, -63, f8:1a:2b:06:3c:0b, 7012, 242, -53]",1.34E+12,-0.41515473,1.2963116,10.1683,-0.01511847,-0.056808796,0.014965758,-24.125,-0.45000002,37.100002,1.7993317,-0.12669715,0.040805668,0,21.79639868,15.326
30,1344944965347,"[b0:e4:d5:39:26:89, 23653, 73, -70, 14:22:3b:16:5a:bd, 14944, 55, -67, cc:f4:11:8b:29:4d, 27233, 688, -88, b0:e4:d5:96:3b:95, 8616, 146, -63, 14:22:3b:2a:86:f5, 5471, 65, -55, f8:1a:2b:06:3c:0b, 6856, 0, -52]",1.34E+12,1.2089736,0.066400826,10.006784,-0.017256435,-0.09849912,0.13927318,-23.7625,-1.45,37.05,1.6304191,-0.006587582,-0.12023267,0,21.78382622,15.326
31,1345258610899,"[b0:e4:d5:39:26:89, 23497, 257, -70, 14:22:3b:16:5a:bd, 14670, 0, -68, cc:f4:11:8b:29:4d, 28750, 454, -78, b0:e4:d5:96:3b:95, 8694, 100, -63, 14:22:3b:2a:86:f5, 4885, 213, -60, f8:1a:2b:06:3c:0b, 6856, 0, -51]",1.35E+12,0.5246264,0.276371,9.921241,-0.009315421,-0.014965758,0.117588095,-23.9,-1.2,37.2375,1.6556944,-0.027810458,-0.052829903,0,21.77125376,15.326
32,1345456237585,"[b0:e4:d5:39:26:89, 23184, 365, -68, 14:22:3b:16:5a:bd, 14866, 151, -67, cc:f4:11:8b:29:4d, 30452, 146, -80, b0:e4:d5:96:3b:95, 9241, 55, -68, 14:22:3b:2a:86:f5, 5217, 115, -57, f8:1a:2b:06:3c:0b, 6739, 85, -52]",1.35E+12,1.3369896,0.19561325,9.9553385,-0.023059484,-0.16630317,0.1925696,-23.45,-1.4250001,37.7,1.6446713,-0.019471787,-0.13349998,0,21.7586813,15.326
33,1345706130110,"[b0:e4:d5:39:26:89, 23575, 88, -71, 14:22:3b:16:5a:bd, 14905, 117, -69, b0:e4:d5:96:3b:95, 8616, 203, -61, 14:22:3b:2a:86:f5, 5823, 105, -53, f8:1a:2b:06:3c:0b, 6798, 103, -53]",1.35E+12,-0.43609193,-0.007776673,9.539586,-0.043064732,-0.008399149,0.051158458,-23.612501,-1.4250001,37.537502,1.634421,8.14E-04,0.04568212,0,21.74610884,15.326
34,1345706130110,"[b0:e4:d5:39:26:89, 23575, 88, -71, 14:22:3b:16:5a:bd, 14905, 117, -69, b0:e4:d5:96:3b:95, 8616, 203, -61, 14:22:3b:2a:86:f5, 5823, 105, -53, f8:1a:2b:06:3c:0b, 6798, 103, -53]",1.35E+12,1.2687942,0.7531409,10.083355,-0.013896775,-0.117893524,0.009926268,-22.5875,-0.8125,36.6875,1.6921642,-0.073971905,-0.12517269,0,21.73353638,15.326
35,1345940000081,"[b0:e4:d5:39:26:89, 23184, 54, -72, 14:22:3b:16:5a:bd, 14905, 170, -62, cc:f4:11:8b:29:4d, 30432, 531, -86, b0:e4:d5:96:3b:95, 9358, 152, -63, 14:22:3b:2a:86:f5, 5559, 54, -53, f8:1a:2b:06:3c:0b, 6798, 62, -52]",1.35E+12,0.25842485,0.34097722,9.892527,-0.018630842,-0.017103724,-0.07650862,-23.725,-1.0500001,37.0625,1.6638591,-0.034442782,-0.026117299,0,21.72096392,15.326
36,1346177806147,"[b0:e4:d5:39:26:89, 23438, 137, -77, 14:22:3b:16:5a:bd, 14289, 257, -67, cc:f4:11:8b:29:4d, 29319, 1641, -84, b0:e4:d5:96:3b:95, 9241, 222, -65, 14:22:3b:2a:86:f5, 5725, 148, -55, f8:1a:2b:06:3c:0b, 6387, 91, -53]",1.35E+12,1.4733806,-0.18125631,9.679565,-0.005650337,-0.10048437,-0.032527618,-23.15,-1.525,36.8625,1.6029546,0.018510316,-0.15105605,0,21.70839146,15.326
37,1346431430026,"[b0:e4:d5:39:26:89, 23526, 121, -75, 14:22:3b:16:5a:bd, 14670, 109, -67, b0:e4:d5:96:3b:95, 10647, 1299, -63, 14:22:3b:2a:86:f5, 4475, 146, -60, f8:1a:2b:06:3c:0b, 6856, 82, -52]",1.35E+12,0.5371887,-0.12143575,9.41456,-0.025808297,-0.060779303,-0.018172706,-23.0875,-1,37.7,1.5919138,0.012877058,-0.056997545,0,21.695819,15.326
38,1346709469220,"[b0:e4:d5:39:26:89, 24217, 98, -66, 14:22:3b:16:5a:bd, 14670, 95, -70, cc:f4:11:8b:29:4d, 32073, 761, -87, b0:e4:d5:96:3b:95, 8616, 149, -65, 14:22:3b:2a:86:f5, 5412, 120, -54, f8:1a:2b:06:3c:0b, 6651, 155, -54]",1.35E+12,1.820938,0.39960137,10.177273,0.010384403,0.00503949,-0.025961008,-22.325,-1.1875,36.825,1.6561333,-0.038631078,-0.17704856,0,21.68324654,15.326
39,1346709469220,"[b0:e4:d5:39:26:89, 24217, 98, -66, 14:22:3b:16:5a:bd, 14670, 95, -70, cc:f4:11:8b:29:4d, 32073, 761, -87, b0:e4:d5:96:3b:95, 8616, 149, -65, 14:22:3b:2a:86:f5, 5412, 120, -54, f8:1a:2b:06:3c:0b, 6651, 155, -54]",1.35E+12,2.0386848,-0.033499517,9.888938,-0.017256435,0.016187452,-7.64E-04,-22.9,-0.85,36.6875,1.5957987,0.003317791,-0.20330976,0,21.67067408,15.326
40,1347021759929,"[b0:e4:d5:39:26:89, 23556, 137, -71, 14:22:3b:16:5a:bd, 14749, 67, -69, cc:f4:11:8b:29:4d, 29068, 460, -86, b0:e4:d5:96:3b:95, 8349, 1348, -68, 14:22:3b:2a:86:f5, 5530, 143, -53, f8:1a:2b:06:3c:0b, 6563, 306, -51]",1.35E+12,1.3166506,-1.0235299,9.025128,-0.014813046,0.012216945,0.07375981,-22.6375,-1.225,37.8375,1.4779757,0.111753434,-0.14486524,0,21.65810162,15.326
41,1347290921153,"[b0:e4:d5:39:26:89, 23223, 87, -67, 14:22:3b:16:5a:bd, 14670, 143, -68, cc:f4:11:8b:29:4d, 32265, 170, -79, b0:e4:d5:96:3b:95, 9280, 193, -67, 14:22:3b:2a:86:f5, 5354, 58, -52, f8:1a:2b:06:3c:0b, 7032, 130, -55]",1.35E+12,1.2167503,0.67058855,9.863813,0.009468133,0.03115321,-0.04902049,-23.2625,-1.15,36.7125,1.6937519,-0.06737119,-0.122734934,0,21.64552916,15.326
42,1347548514721,"[14:22:3b:16:5a:bd, 14641, 112, -71, cc:f4:11:8b:29:4d, 29520, 148, -81, b0:e4:d5:96:3b:95, 8616, 117, -70, 14:22:3b:2a:86:f5, 3806, 1702, -53, f8:1a:2b:06:3c:0b, 7120, 50, -55]",1.35E+12,1.8071793,-0.12203395,9.613763,0.021532366,-0.018936265,-0.024586603,-22.225,-1.6875,36.975002,1.6155918,0.012474528,-0.18581003,0,21.6329567,15.326
43,1347548514721,"[14:22:3b:16:5a:bd, 14641, 112, -71, cc:f4:11:8b:29:4d, 29520, 148, -81, b0:e4:d5:96:3b:95, 8616, 117, -70, 14:22:3b:2a:86:f5, 3806, 1702, -53, f8:1a:2b:06:3c:0b, 7120, 50, -55]",1.35E+12,1.6498512,0.15373886,9.775279,0.018936265,0.07559235,0.06352811,-22.6375,-1.2,37.0125,1.6306705,-0.01550674,-0.16720214,0,21.62038425,15.326
44,1347801908027,"[b0:e4:d5:39:26:89, 22950, 161, -68, 14:22:3b:16:5a:bd, 14026, 247, -72, cc:f4:11:8b:29:4d, 30256, 441, -88, b0:e4:d5:96:3b:95, 8967, 110, -65, 14:22:3b:2a:86:f5, 5207, 57, -55, f8:1a:2b:06:3c:0b, 6622, 88, -58]",1.35E+12,1.6845472,0.006580262,9.744172,-0.03283304,0.060932014,0.038177952,-21.987501,-1.0125,37.65,1.607628,-6.65E-04,-0.1711854,0,21.60781179,15.326
45,1348032080967,"[14:22:3b:16:5a:bd, 15051, 179, -72, b0:e4:d5:96:3b:95, 9016, 67, -66, 14:22:3b:2a:86:f5, 5061, 98, -58, f8:1a:2b:06:3c:0b, 6036, 253, -58]",1.35E+12,1.4793626,0.062213387,9.783055,0.012522369,0.030084228,0.06933116,-22.6375,-1.225,37.8375,1.6220677,-0.006287734,-0.15007979,0,21.59523933,15.326
46,1348278960002,"[b0:e4:d5:39:26:89, 23673, 83, -72, 14:22:3b:16:5a:bd, 14905, 143, -73, b0:e4:d5:96:3b:95, 8186, 55, -62, 14:22:3b:2a:86:f5, 5373, 64, -57, f8:1a:2b:06:3c:0b, 7618, 109, -58]",1.35E+12,1.6061822,0.41455653,9.463016,-0.04123219,0.04871507,0.020921519,-22.225,-1.6875,37.9625,1.6814524,-0.04316353,-0.16813025,0,21.58266687,15.326
47,1348528324818,"[b0:e4:d5:39:26:89, 23380, 95, -67, 14:22:3b:16:5a:bd, 15256, 89, -65, cc:f4:11:8b:29:4d, 30407, 1122, -80, b0:e4:d5:96:3b:95, 9045, 100, -65, 14:22:3b:2a:86:f5, 4182, 63, -61, f8:1a:2b:06:3c:0b, 6778, 61, -57]",1.35E+12,1.1479566,-0.4319045,10.65823,-0.010689827,0.105371155,0.05207473,-22.362501,-1.575,37.3125,1.5775315,0.040268295,-0.10729251,0,21.57009441,15.326
48,1348767074478,"[b0:e4:d5:39:26:89, 23614, 107, -64, 14:22:3b:16:5a:bd, 14749, 146, -68, cc:f4:11:8b:29:4d, 30920, 922, -85, b0:e4:d5:96:3b:95, 8577, 100, -65, 14:22:3b:2a:86:f5, 4944, 877, -62, f8:1a:2b:06:3c:0b, 7852, 67, -55]",1.35E+12,1.5308083,0.25663024,9.491729,0.043370154,0.055739813,0.007788302,-21.775,-1.9125,37.775,1.6727395,-0.026686,-0.15990125,0,21.55752195,15.326
49,1348767074478,"[b0:e4:d5:39:26:89, 23614, 107, -64, 14:22:3b:16:5a:bd, 14749, 146, -68, cc:f4:11:8b:29:4d, 30920, 922, -85, b0:e4:d5:96:3b:95, 8577, 100, -65, 14:22:3b:2a:86:f5, 4944, 877, -62, f8:1a:2b:06:3c:0b, 7852, 67, -55]",1.35E+12,0.48993045,0.12323037,9.783653,-0.027946262,0.13087402,-0.029931515,-22.362501,-1.45,37.3125,1.6493337,-0.01257911,-0.05003464,0,21.54494949,15.326
50,1349110829824,"[b0:e4:d5:39:26:89, 23614, 117, -67, 14:22:3b:16:5a:bd, 14944, 338, -63, cc:f4:11:8b:29:4d, 33923, 547, -86, b0:e4:d5:96:3b:95, 8381, 68, -65, 14:22:3b:2a:86:f5, 5207, 154, -57, f8:1a:2b:06:3c:0b, 7237, 129, -55]",1.35E+12,1.3998013,0.014356935,9.729217,0.029015245,0.06826218,0.052685577,-21.5875,-1.6375,37.6125,1.6338542,-0.001460611,-0.14289543,0,21.53237703,15.326
51,1349110829824,"[b0:e4:d5:39:26:89, 23614, 117, -67, 14:22:3b:16:5a:bd, 14944, 338, -63, cc:f4:11:8b:29:4d, 33923, 547, -86, b0:e4:d5:96:3b:95, 8381, 68, -65, 14:22:3b:2a:86:f5, 5207, 154, -57, f8:1a:2b:06:3c:0b, 7237, 129, -55]",1.35E+12,-0.3481557,-0.1381855,8.979067,-0.087962,0.020921519,-0.004428643,-21.725,-1.525,37.287502,1.6170996,0.015376972,0.03875474,0,21.51980457,15.326
52,1349525639761,"[b0:e4:d5:39:26:89, 23224, 199, -65, 14:22:3b:16:5a:bd, 14514, 116, -67, b0:e4:d5:96:3b:95, 9309, 104, -60, 14:22:3b:2a:86:f5, 5002, 106, -64, f8:1a:2b:06:3c:0b, 6466, 242, -62]",1.35E+12,3.638885,-0.1381855,12.025728,-0.25014195,-0.06673507,0.20219044,-19.375,-1.6875,39,1.6156251,0.010997892,-0.29383275,0,21.50723211,15.326
53,1349525639761,"[b0:e4:d5:39:26:89, 23224, 199, -65, 14:22:3b:16:5a:bd, 14514, 116, -67, b0:e4:d5:96:3b:95, 9309, 104, -60, 14:22:3b:2a:86:f5, 5002, 106, -64, f8:1a:2b:06:3c:0b, 6466, 242, -62]",1.35E+12,1.3184453,-0.5072784,9.46481,-0.025961008,0.120947756,0.15423894,-18.65,-2.1375,39.275,1.5795391,0.053033926,-0.13840905,0,21.49465965,15.326
54,1349829245625,"[b0:e4:d5:39:26:89, 23556, 109, -67, 14:22:3b:16:5a:bd, 14641, 50, -69, cc:f4:11:8b:29:4d, 29922, 205, -80, b0:e4:d5:96:3b:95, 8811, 168, -62, 14:22:3b:2a:86:f5, 5149, 57, -58, f8:1a:2b:06:3c:0b, 6856, 95, -58]",1.35E+12,0.5629115,0.07298109,10.224531,-0.15683503,0.33520243,-0.7160657,-20.45,-5.275,38.75,1.8118182,-0.007126929,-0.05499947,0,21.48208719,15.326
