M1 Time Stamp (ms),AP1 True Distance (m),AP1 RTT Distance (m),AP1 RTT std (m),AP1 RSS (dBm),AP2 True Distance (m),AP2 RTT Distance (m),AP2 RTT std (m),AP2 RSS (dBm),AP3 True Distance (m),AP3 RTT Distance (m),AP3 RTT std (m),AP3 RSS (dBm),AP4 True Distance (m),AP4 RTT Distance (m),AP4 RTT std (m),AP4 RSS (dBm),AP5 True Distance (m),AP5 RTT Distance (m),AP5 RTT std (m),AP5 RSS (dBm),AP6 True Distance (m),AP6 RTT Distance (m),AP6 RTT std (m),AP6 RSS (dBm),AP7 True Distance (m),AP7 RTT Distance (m),AP7 RTT std (m),AP7 RSS (dBm),AP8 True Distance (m),AP8 RTT Distance (m),AP8 RTT std (m),AP8 RSS (dBm),AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Azimuth,Pitch,Roll,M1 Ground Truth_x,M1 Ground Truth_y,user,circle
18470,21.20858481,27.37043341,0.36,-73,20.68859716,22.64648105,0.09,-54,0,0,0,0,0,0,0,0,3.076539243,6.413539506,0.135,-54,6.742373136,9.983487166,0.15,-61,2.002558894,2.485201199,0.06,-45,10.98116689,12.48599279,0.105,-51,-0.47198427,1.7766708,9.603594,0.14553864,0.029932396,-0.013439035,18.788,12.8832,42.9074,-1.3334314,-0.18271673,0.04910712,21.178746,20.159,2,1
18930,21.18753157,27.01437323,0.225,-69,20.66701423,22.55645903,0.09,-54,0,0,0,0,0,0,0,0,3.055182969,5.919922381,0.075,-50,6.730166431,12.69715909,0.12,-60,2.020866758,2.667544939,0.105,-41,10.95982988,12.37590385,0.09,-51,0.18723837,-1.0331012,9.9960165,0.0571159,0.005497787,0.17608191,18.0072,12.4074,42.9806,-0.7973335,0.10296771,-0.018729107,21.157158,20.159,2,1
19390,21.16647942,26.69031706,0.135,-66,20.64543131,22.654483,0.09,-54,0,0,0,0,0,0,0,0,3.033829976,5.426011519,0.09,-53,6.718006919,13.25157051,0.09,-64,2.039238795,2.464797152,0.03,-40,10.93849385,12.40392664,0.06,-51,0.212363,-1.1509477,9.543773,-0.12935072,0.10949759,-0.016187929,17.629,12.578199,42.455997,-0.7581341,0.11998772,-0.022247802,21.13557,20.159,2,1
19860,21.13490321,26.8303415,0.09,-66,20.61305695,22.79051592,0.045,-54,0,0,0,0,0,0,0,0,3.00180679,5.40994353,0.03,-53,6.699856698,12.33286864,0.195,-62,2.066913433,2.656352574,0.075,-42,10.90649167,12.42294204,0.09,-51,-0.75613195,0.75673014,9.020343,-0.09682214,-0.034972034,0.060628377,17.1288,12.870999,42.9318,-1.1444614,-0.08340438,0.083629675,21.103188,20.159,2,1
20320,21.11385376,26.22523403,0.03,-67,20.59147405,22.83352625,0.09,-54,0,0,0,0,0,0,0,0,2.980462306,5.060358189,0.105,-51,6.687816292,15.71804937,0.24,-66,2.085438505,3.214344257,0.075,-36,10.88515813,12.11768889,0.09,-52,0.5479564,-0.6430711,10.116256,0.059101213,-0.1947133,-0.053297993,16.945799,12.7612,42.3218,-0.7575427,0.06339,-0.05411305,21.0816,20.159,2,1
20780,21.0928054,26.07320625,0.105,-67,20.56989117,22.80651977,0.06,-54,0,0,0,0,0,0,0,0,2.959121356,5.441074894,0.075,-50,6.675823981,10.96860976,0.105,-59,2.104021973,3.423682228,0.105,-37,10.8638256,12.13370249,0.12,-53,1.2957134,-1.625923,9.538987,-0.15989397,0.077121735,0.041233405,17.324,12.1024,42.6634,-0.5330436,0.16732013,-0.13500716,21.060012,20.159,2,1
21240,21.07175813,26.13921835,0.09,-67,20.54830829,22.72850096,0.03,-54,0,0,0,0,0,0,0,0,2.937784016,5.763351889,0.03,-47,6.663880024,9.232470742,0.075,-60,2.122662303,3.640827516,0.075,-38,10.84249408,12.33286864,0.075,-51,0.9661021,1.238884,9.290133,-0.053450707,0.062308256,-0.0711658,16.836,12.578199,42.9074,-1.0767726,-0.13186978,-0.10361982,21.038424,20.159,2,1
21740,21.04018928,25.76814951,0.06,-68,20.515934,22.64248008,0.075,-53,0,0,0,0,0,0,0,0,2.905784948,5.963074375,0.03,-46,6.646055323,8.578440942,0.165,-63,2.150726177,4.286940168,0.165,-41,10.8104987,12.0085953,0.045,-52,0.39361933,-0.42771706,9.741181,-0.2098322,0.0870483,-0.033444874,16.47,11.9804,41.821598,-0.8182019,0.04384421,-0.04038579,21.006042,20.159,2,1
22210,21.01914475,26.47927975,0.15,-69,20.49435115,22.41142318,0.045,-55,0,0,0,0,0,0,0,0,2.884456985,6.245016013,0.06,-45,6.634233392,9.392701209,0.165,-61,2.169502267,5.609761492,0.15,-43,10.78916974,12.27081745,0.075,-49,-0.5515456,-0.63170516,9.720243,-0.16325374,0.009773844,-0.016493361,16.7628,12.4684,41.9192,-0.90240264,0.06479342,0.056681175,20.984454,20.159,2,1
22680,20.98758004,26.39326437,0.15,-71,20.4619769,22.15435849,0.12,-54,0,0,0,0,0,0,0,0,2.852472376,5.938989813,0.03,-46,6.61659296,12.03962209,0.18,-62,2.197763235,4.140922723,0.06,-43,10.75717822,12.14170927,0.075,-49,0.8847462,-0.34456646,10.378868,-0.016035212,0.008552114,-0.10919216,16.653,11.528999,42.4316,-0.7862303,0.03306682,-0.08503937,20.952072,20.159,2,1
23130,20.96653828,26.41226777,0.225,-72,20.44039408,21.98631538,0.12,-56,0,0,0,0,0,0,0,0,2.831154322,6.010238015,0.09,-46,6.604894697,9.643045992,0.105,-63,2.216666516,3.917218528,0.045,-42,10.73585185,12.40392664,0.075,-48,-1.1174482,0.3589234,9.807582,-0.08445212,-0.064599,0.000611,15.884399,12.932,42.0534,-1.0615512,-0.03634526,0.11344796,20.930484,20.159,2,1
23600,20.94549763,25.70513762,0.33,-75,20.41881128,22.17736434,0.21,-56,0,0,0,0,0,0,0,0,2.80984039,6.158736965,0.03,-48,6.593246364,10.19474615,0.135,-59,2.235618422,3.116141203,0.105,-44,10.71452652,12.30184311,0.075,-48,0.13100705,-0.49232325,9.897313,-0.05009095,-0.026419923,-0.02977968,16.1772,12.932,42.0778,-0.80504805,0.049697805,-0.013235854,20.908896,20.159,2,1
24060,20.92445809,27.37743458,0.15,-75,20.39722848,22.32240095,0.135,-55,0,0,0,0,0,0,0,0,2.788530675,6.42557585,0.045,-49,6.581648224,10.28785692,0.045,-60,2.254617729,2.798687014,0.09,-43,10.69320225,12.48198958,0.075,-47,-0.96909314,0.3505485,9.865009,-0.10338894,0.12767084,0.004734206,15.7624,13.3224,42.639,-1.0320259,-0.035349578,0.09792122,20.887308,20.159,2,1
24520,20.89290089,29.88581771,0.375,-76,20.3648543,21.94730528,0.105,-58,0,0,0,0,0,0,0,0,2.756574223,6.515844151,0.09,-49,6.56434571,8.430185348,0.09,-60,2.283202973,2.754995463,0.06,-44,10.66121783,12.25080083,0.075,-47,0.0317049,-0.59342,9.716056,-0.10629055,0.017715093,-0.015118915,15.5672,13.3224,42.846397,-0.7699107,0.06100013,-0.003263133,20.854926,20.159,2,1
25000,20.87186416,28.3855967,0.345,-74,20.34327153,21.919298,0.09,-58,0,0,0,0,0,0,0,0,2.735275482,6.355361909,0.06,-48,6.55287422,12.28582989,0.09,-61,2.30231566,3.139433229,0.09,-43,10.63989622,12.28582989,0.03,-47,-1.550549,1.4943178,9.743574,0.03390302,0.001221731,-0.051618114,15.5672,13.603,42.639,-1.2428685,-0.1503162,0.15781228,20.833338,20.159,2,1
25460,20.85082856,26.7133211,0.27,-71,20.32168877,22.52145042,0.075,-56,0,0,0,0,0,0,0,0,2.713981312,5.884797023,0.075,-49,6.541453857,10.19074134,0.075,-59,2.321471745,3.443893146,0.045,-41,10.61857568,12.42294204,0.03,-45,1.7485552,-0.004785645,9.582058,-0.008857546,0.087659165,-0.016035212,14.7864,13.785999,42.7976,-0.46128497,0.000491,-0.18049619,20.81175,20.159,2,1
25910,20.82979408,27.11639063,0.39,-72,0,0,0,0,0,0,0,0,0,0,0,0,2.692691822,5.708143306,0.045,-48,6.53008489,9.200423686,0.255,-62,2.340670163,3.593380581,0.15,-40,10.59725623,12.18074222,0.105,-46,0.50428736,-1.230509,9.577272,0.023060163,-0.01985312,-0.007635816,14.2008,13.395599,42.4804,-0.5665903,0.12760729,-0.05260601,20.790162,20.159,2,1
26360,20.7982445,26.49828313,0.27,-73,20.26773192,22.06433548,0.045,-56,0,0,0,0,0,0,0,0,2.660766605,5.911893859,0.045,-45,6.513128395,14.90561626,0.135,-62,2.369544912,3.344835422,0.105,-44,10.5652791,12.13370249,0.12,-47,-0.40498522,0.36011982,9.799207,-0.03268129,-0.040927973,-0.02367103,14.1886,13.590799,42.9806,-0.9247367,-0.03670206,0.04130486,20.75778,20.159,2,1
26820,20.77721287,25.92017795,0.345,-74,20.2461492,22.51744943,0.045,-54,0,0,0,0,0,0,0,0,2.639489311,5.884797023,0.03,-45,6.501889095,11.05469837,0.165,-62,2.388844709,2.715349149,0.075,-48,10.54396239,12.37190058,0.075,-46,-0.01375873,0.45403808,9.780663,-0.054519724,0.06994407,0.01572978,14.7741995,12.2732,42.7366,-0.964829,-0.046388667,0.001406727,20.736192,20.159,2,1
27280,20.75618238,25.49509757,0.15,-74,20.2245665,22.43542915,0.12,-52,0,0,0,0,0,0,0,0,2.618217103,5.605745624,0.06,-47,6.490702135,9.193413349,0.18,-64,2.408183358,4.392634858,0.24,-48,10.52264678,12.24279417,0.15,-46,1.2335001,1.1778669,9.613165,0.027488936,-0.034208454,0.118507855,14.884,12.6514,42.529198,-0.91182685,-0.120937,-0.1276163,20.714604,20.159,2,1
27770,20.72463879,25.96318594,0.375,-73,20.19219245,22.38441645,0.075,-55,0,0,0,0,0,0,0,0,2.586318603,5.62582474,0.075,-46,6.474020425,12.54403906,0.075,-61,2.437262153,3.964595314,0.06,-42,10.49067546,12.23178499,0.06,-46,-0.51505506,0.31585258,9.917651,0.038026363,-0.06872234,-0.087201014,14.3716,11.6144,43.0416,-1.016523,-0.03179394,0.051886555,20.682222,20.159,2,1
