Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll
0,6.37699E+14,"['[b0:e4:d5:39:26:89, 1114, 96, -48, 14:22:3b:16:5a:bd, 19387, 225, -78, b0:e4:d5:91:ba:5d, 21311, 292, -68, cc:f4:11:8b:29:4d, 14788, 174, -64, b0:e4:d5:96:3b:95, 29846, 2794, -83, b0:e4:d5:01:26:f5, 9104, 64, -59, 14:22:3b:2a:86:f5, 15110, 140, -76, f8:1a:2b:06:3c:0b, 17169, 0, -81]']",6.37699E+14,0.66041905,0.04366901,9.777073,-0.000610847,0.00167983,0.001068983,33.825,-3.0875,42.850002,-1.6769453,-0.004456286,-0.06744528
1,6.377E+14,"['[b0:e4:d5:39:26:89, 1114, 165, -46, 14:22:3b:16:5a:bd, 19387, 97, -83, b0:e4:d5:91:ba:5d, 21155, 85, -66, cc:f4:11:8b:29:4d, 14436, 253, -64, b0:e4:d5:96:3b:95, 31026, 206, -84, b0:e4:d5:01:26:f5, 8772, 55, -61, 14:22:3b:2a:86:f5, 10803, 172, -78, f8:1a:2b:06:3c:0b, 13302, 0, -79]']",6.377E+14,0.62751776,0.062213387,9.762118,0.001832542,0.00167983,0.001221695,34.4625,-3.025,42.15,-1.674767,-0.006359728,-0.06419258
2,6.377E+14,"['[b0:e4:d5:39:26:89, 997, 382, -51, 14:22:3b:16:5a:bd, 19358, 157, -82, b0:e4:d5:91:ba:5d, 21155, 160, -71, cc:f4:11:8b:29:4d, 14319, 382, -64, b0:e4:d5:01:26:f5, 9045, 331, -62, 14:22:3b:2a:86:f5, 16106, 335, -78, f8:1a:2b:06:3c:0b, 12481, 191, -79]']",6.377E+14,0.6652047,0.047856454,9.757931,0.000610847,-0.000763559,-0.001374406,33.9875,-2.95,42.850002,-1.6727327,-0.00489297,-0.06806536
3,6.377E+14,"['[b0:e4:d5:39:26:89, 919, 146, -49, 14:22:3b:16:5a:bd, 18977, 224, -80, b0:e4:d5:91:ba:5d, 21155, 128, -73, cc:f4:11:8b:29:4d, 14553, 95, -64, b0:e4:d5:96:3b:95, 32600, 0, -89, b0:e4:d5:01:26:f5, 9241, 203, -61, 14:22:3b:2a:86:f5, 12151, 1797, -80, f8:1a:2b:06:3c:0b, 12786, 285, -77]']",6.377E+14,0.7070791,0.13878371,9.79143,-0.009468133,-0.003054236,0.004581355,33.6875,-2.8375,42.525,-1.6839782,-0.014136243,-0.072088934
4,6.377E+14,"['[b0:e4:d5:39:26:89, 919, 146, -49, 14:22:3b:16:5a:bd, 18977, 224, -80, b0:e4:d5:91:ba:5d, 21155, 128, -73, cc:f4:11:8b:29:4d, 14553, 95, -64, b0:e4:d5:96:3b:95, 32600, 0, -89, b0:e4:d5:01:26:f5, 9241, 203, -61, 14:22:3b:2a:86:f5, 12151, 1797, -80, f8:1a:2b:06:3c:0b, 12786, 285, -77]']",6.377E+14,0.5557331,0.22851457,9.726226,0.000458135,0.000610847,0.009620844,33.65,-3.1000001,42.3625,-1.7026794,-0.023452122,-0.05707553
5,6.377E+14,"['[b0:e4:d5:39:26:89, 880, 95, -47, 14:22:3b:16:5a:bd, 18918, 245, -76, b0:e4:d5:91:ba:5d, 20959, 85, -71, cc:f4:11:8b:29:4d, 14670, 103, -67, b0:e4:d5:01:26:f5, 9163, 104, -61, 14:22:3b:2a:86:f5, 11155, 120, -80, f8:1a:2b:06:3c:0b, 12739, 91, -78]']",6.377E+14,0.64965135,0.08554341,9.571889,-0.000458135,0.000458135,-0.009926268,33.675,-2.9750001,42.525,-1.6801791,-0.008916193,-0.06776683
6,6.37701E+14,"['[b0:e4:d5:39:26:89, 880, 95, -47, 14:22:3b:16:5a:bd, 19241, 219, -75, b0:e4:d5:91:ba:5d, 20764, 348, -70, cc:f4:11:8b:29:4d, 14319, 291, -67, b0:e4:d5:01:26:f5, 8811, 254, -62, 14:22:3b:2a:86:f5, 11272, 256, -80, f8:1a:2b:06:3c:0b, 12552, 362, -79]']",6.37701E+14,0.6029913,0.14297116,9.746565,0.001832542,0.000458135,-0.002443389,33.8375,-2.95,42.025,-1.6855736,-0.014639838,-0.06178831
7,6.37701E+14,"['[b0:e4:d5:39:26:89, 1075, 146, -47, 14:22:3b:16:5a:bd, 19329, 245, -75, b0:e4:d5:91:ba:5d, 20764, 197, -70, cc:f4:11:8b:29:4d, 14202, 255, -66, b0:e4:d5:01:26:f5, 9006, 69, -62, 14:22:3b:2a:86:f5, 12268, 1630, -79, f8:1a:2b:06:3c:0b, 12774, 120, -79]']",6.37701E+14,0.6843473,0.15732808,9.705289,-0.004428643,-0.000763559,-0.001374406,34.0875,-3.4625,42.662502,-1.7050984,-0.016168991,-0.070396304
8,6.37701E+14,"['[b0:e4:d5:39:26:89, 1075, 146, -47, 14:22:3b:16:5a:bd, 19329, 245, -75, b0:e4:d5:91:ba:5d, 20764, 197, -70, cc:f4:11:8b:29:4d, 14202, 255, -66, b0:e4:d5:01:26:f5, 9006, 69, -62, 14:22:3b:2a:86:f5, 12268, 1630, -79, f8:1a:2b:06:3c:0b, 12774, 120, -79]']",6.37701E+14,0.6843473,-0.018544376,9.782457,-0.009162709,0.002748813,-0.011147963,33.787502,-3.3500001,42.675,-1.6766584,0.001891053,-0.06984279
9,6.37701E+14,"['[b0:e4:d5:39:26:89, 1075, 57, -47, 14:22:3b:16:5a:bd, 19329, 127, -75, b0:e4:d5:91:ba:5d, 20940, 142, -69, cc:f4:11:8b:29:4d, 14163, 199, -67, b0:e4:d5:01:26:f5, 9006, 114, -62, 14:22:3b:2a:86:f5, 11799, 58, -80, f8:1a:2b:06:3c:0b, 12615, 135, -81]']",6.37701E+14,1.0612168,-0.25962126,9.81476,-0.000610847,-0.00671932,-0.003817795,33.1875,-3.1625001,42.8625,-1.639286,0.026292782,-0.10770615
