Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll
0,4.33095E+12,"[b0:e4:d5:39:26:89, 19773, 90, -58, 14:22:3b:16:5a:bd, 12324, 45, -48, cc:f4:11:8b:29:4d, 10890, 150, -52, b0:e4:d5:96:3b:95, 4023, 60, -47, 14:22:3b:2a:86:f5, 18371, 120, -59, f8:1a:2b:06:3c:0b, 5910, 105, -48]",4.33117E+12,0.56350976,2.4634109,9.395418,0.03726278,0.021533,-0.06505715,-29.743599,-23.4362,54.3144,2.3998165,-0.2559808,-0.05990532
1,4.33095E+12,"[b0:e4:d5:39:26:89, 19773, 90, -58, 14:22:3b:16:5a:bd, 12324, 45, -48, cc:f4:11:8b:29:4d, 10890, 150, -52, b0:e4:d5:96:3b:95, 4023, 60, -47, 14:22:3b:2a:86:f5, 18371, 120, -59, f8:1a:2b:06:3c:0b, 5910, 105, -48]",4.33137E+12,0.02213361,-3.5557344,11.542378,0.18784106,0.14508049,0.06429356,-30.0486,-24.4854,54.3266,1.8121817,0.29883343,-0.001917593
2,4.33143E+12,"[b0:e4:d5:39:26:89, 18425, 135, -59, 14:22:3b:16:5a:bd, 12296, 90, -48, cc:f4:11:8b:29:4d, 10921, 105, -55, b0:e4:d5:96:3b:95, 3394, 60, -51, 14:22:3b:2a:86:f5, 15867, 75, -53, f8:1a:2b:06:3c:0b, 5988, 60, -43]",4.33157E+12,-4.551747,-0.20039889,10.624132,0.26267207,-0.076816306,-0.12644911,-29.7192,-24.217,53.436,2.8770404,0.017336598,0.40477628
3,4.33143E+12,"[b0:e4:d5:39:26:89, 18425, 135, -59, 14:22:3b:16:5a:bd, 12296, 90, -48, cc:f4:11:8b:29:4d, 10921, 105, -55, b0:e4:d5:96:3b:95, 3394, 60, -51, 14:22:3b:2a:86:f5, 15867, 75, -53, f8:1a:2b:06:3c:0b, 5988, 60, -43]",4.33177E+12,0.10707881,1.0115658,9.620343,0.050701816,-0.10567969,-0.002596177,-29.5362,-24.0096,53.9362,2.3452663,-0.104757205,-0.011129997
4,4.33191E+12,"[b0:e4:d5:39:26:89, 17355, 75, -57, 14:22:3b:16:5a:bd, 12285, 75, -51, cc:f4:11:8b:29:4d, 10730, 135, -55, b0:e4:d5:96:3b:95, 7093, 75, -50, 14:22:3b:2a:86:f5, 16972, 330, -60, f8:1a:2b:06:3c:0b, 6132, 75, -42]",4.33198E+12,-0.52163535,-2.4909284,9.739387,-0.03313944,-0.012522738,0.14905111,-30.524399,-24.302399,53.9972,1.9120709,0.2500472,0.05350824
5,4.33191E+12,"[b0:e4:d5:39:26:89, 17355, 75, -57, 14:22:3b:16:5a:bd, 12285, 75, -51, cc:f4:11:8b:29:4d, 10730, 135, -55, b0:e4:d5:96:3b:95, 7093, 75, -50, 14:22:3b:2a:86:f5, 16972, 330, -60, f8:1a:2b:06:3c:0b, 6132, 75, -42]",4.33218E+12,-0.79501534,0.30987054,9.932607,0.004428773,0.001985312,-0.002596177,-30.3048,-23.362999,53.582397,2.3396137,-0.031087829,0.07987068
6,4.33236E+12,"[b0:e4:d5:39:26:89, 17316, 75, -57, 14:22:3b:16:5a:bd, 12429, 15, -49, cc:f4:11:8b:29:4d, 11613, 120, -54, b0:e4:d5:96:3b:95, 7742, 165, -46, 14:22:3b:2a:86:f5, 17031, 30, -56, f8:1a:2b:06:3c:0b, 6164, 60, -42]",4.33243E+12,-0.011365907,0.21475583,9.457033,-0.004886922,0.07315111,0.4279111,-30.329199,-23.6436,53.9972,2.2585518,-0.022704665,0.001201847
7,4.33236E+12,"[b0:e4:d5:39:26:89, 17316, 75, -57, 14:22:3b:16:5a:bd, 12429, 15, -49, cc:f4:11:8b:29:4d, 11613, 120, -54, b0:e4:d5:96:3b:95, 7742, 165, -46, 14:22:3b:2a:86:f5, 17031, 30, -56, f8:1a:2b:06:3c:0b, 6164, 60, -42]",4.33263E+12,1.288535,0.360718,9.870992,-0.003054326,0.055588737,0.1085813,-30.292599,-22.997,53.1798,2.161331,-0.036219966,-0.12980358
8,4.33236E+12,"[b0:e4:d5:39:26:89, 17316, 75, -57, 14:22:3b:16:5a:bd, 12429, 15, -49, cc:f4:11:8b:29:4d, 11613, 120, -54, b0:e4:d5:96:3b:95, 7742, 165, -46, 14:22:3b:2a:86:f5, 17031, 30, -56, f8:1a:2b:06:3c:0b, 6164, 60, -42]",4.33283E+12,0.38285163,0.23629123,9.675977,-0.001985312,0.01160644,-0.030695979,-30.219398,-23.4606,53.7898,2.224003,-0.024396468,-0.039546605
9,4.33286E+12,"[b0:e4:d5:39:26:89, 17511, 75, -57, 14:22:3b:16:5a:bd, 12199, 75, -50, cc:f4:11:8b:29:4d, 10992, 90, -56, b0:e4:d5:96:3b:95, 4765, 105, -51, 14:22:3b:2a:86:f5, 15937, 75, -60, f8:1a:2b:06:3c:0b, 6007, 45, -41]",4.33303E+12,-1.2699906,0.38285163,9.946365,0.013591751,0.056505036,-0.09193522,-31.0978,-23.558199,53.655598,2.3897424,-0.03816309,0.12699671
10,4.33286E+12,"[b0:e4:d5:39:26:89, 17511, 75, -57, 14:22:3b:16:5a:bd, 12199, 75, -50, cc:f4:11:8b:29:4d, 10992, 90, -56, b0:e4:d5:96:3b:95, 4765, 105, -51, 14:22:3b:2a:86:f5, 15937, 75, -60, f8:1a:2b:06:3c:0b, 6007, 45, -41]",4.33326E+12,0.6729814,0.123828575,9.676575,0.008246681,-0.005192355,0.029168816,-31.293,-23.4728,53.740997,2.1750638,-0.012765206,-0.06943568
11,4.33336E+12,"[b0:e4:d5:39:26:89, 17265, 90, -59, 14:22:3b:16:5a:bd, 12468, 75, -50, cc:f4:11:8b:29:4d, 11601, 120, -54, b0:e4:d5:96:3b:95, 8875, 255, -47, 14:22:3b:2a:86:f5, 18144, 270, -59, f8:1a:2b:06:3c:0b, 6062, 0, -41]",4.33347E+12,0.72323066,0.4336991,10.01815,-0.002748894,-0.028252518,0.023060163,-31.354,-23.3996,52.728397,2.2004166,-0.04315216,-0.072067015
