Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll
0,1.75197E+13,"[b0:e4:d5:39:26:89, 7970, 130, -60, 14:22:3b:16:5a:bd, 14641, 162, -69, b0:e4:d5:91:ba:5d, 27561, 139, -75, cc:f4:11:8b:29:4d, 12991, 150, -81, b0:e4:d5:96:3b:95, 22698, 189, -75, 14:22:3b:2a:86:f5, 15921, 110, -76, f8:1a:2b:06:3c:0b, 15470, 112, -68]",1.75199E+13,-0.37268212,0.08075777,9.780663,0.002290677,0.005192202,0.002290677,-10.962501,25.0625,36.4375,0.36875337,-0.008250707,0.038085546
1,1.75197E+13,"[b0:e4:d5:39:26:89, 7970, 130, -60, 14:22:3b:16:5a:bd, 14641, 162, -69, b0:e4:d5:91:ba:5d, 27561, 139, -75, cc:f4:11:8b:29:4d, 12991, 150, -81, b0:e4:d5:96:3b:95, 22698, 189, -75, 14:22:3b:2a:86:f5, 15921, 110, -76, f8:1a:2b:06:3c:0b, 15470, 112, -68]",1.752E+13,-0.5605187,-0.011365907,9.71127,0.008857286,-0.004734066,-0.027029991,-10.625,25.2125,37.9375,0.32182693,0.001168438,0.0576544
2,1.75201E+13,"[b0:e4:d5:39:26:89, 8204, 58, -61, 14:22:3b:16:5a:bd, 14963, 216, -72, b0:e4:d5:91:ba:5d, 27561, 121, -76, cc:f4:11:8b:29:4d, 13069, 432, -84, b0:e4:d5:96:3b:95, 19065, 1678, -76, 14:22:3b:2a:86:f5, 15686, 68, -75, f8:1a:2b:06:3c:0b, 15235, 178, -70]",1.75202E+13,-0.19740787,0.25782663,9.739387,0.049478628,0.007482879,-0.005497625,-11,24.800001,37.0875,0.40646285,-0.026460959,0.02026625
3,1.75203E+13,"[b0:e4:d5:39:26:89, 7179, 211, -62, 14:22:3b:16:5a:bd, 15168, 113, -66, b0:e4:d5:91:ba:5d, 27590, 68, -76, cc:f4:11:8b:29:4d, 13381, 198, -82, b0:e4:d5:96:3b:95, 15647, 206, -77, 14:22:3b:2a:86:f5, 15764, 240, -71, f8:1a:2b:06:3c:0b, 15382, 136, -71]",1.75205E+13,-0.08853444,-0.36131623,9.750752,-7.64E-04,0.016798299,-0.039246935,-10.7625,25.4625,37.787502,0.37018433,0.037036747,0.009079505
4,1.75207E+13,"[b0:e4:d5:39:26:89, 7716, 113, -64, 14:22:3b:16:5a:bd, 15452, 78, -66, b0:e4:d5:91:ba:5d, 27756, 92, -74, cc:f4:11:8b:29:4d, 17864, 228, -79, b0:e4:d5:96:3b:95, 20471, 58, -74, 14:22:3b:2a:86:f5, 15930, 152, -70, f8:1a:2b:06:3c:0b, 15724, 220, -73]",1.75207E+13,-0.44745782,0.43788654,9.818948,-0.025808297,0.033596598,-0.025044737,-11.7,25.5125,37.15,0.3974743,-0.044520404,0.045539346
5,1.75207E+13,"[b0:e4:d5:39:26:89, 7716, 113, -64, 14:22:3b:16:5a:bd, 15452, 78, -66, b0:e4:d5:91:ba:5d, 27756, 92, -74, cc:f4:11:8b:29:4d, 17864, 228, -79, b0:e4:d5:96:3b:95, 20471, 58, -74, 14:22:3b:2a:86:f5, 15930, 152, -70, f8:1a:2b:06:3c:0b, 15724, 220, -73]",1.75209E+13,-0.20757736,-0.0317049,9.884152,0.041537613,0.01267508,0.022448637,-10.9125,25.4625,37.275,0.37694314,0.003206932,0.020997941
6,1.7521E+13,"[b0:e4:d5:39:26:89, 7677, 170, -68, 14:22:3b:16:5a:bd, 15647, 55, -68, b0:e4:d5:91:ba:5d, 27297, 197, -76, cc:f4:11:8b:29:4d, 14465, 200, -78, b0:e4:d5:96:3b:95, 16077, 95, -71, 14:22:3b:2a:86:f5, 16458, 109, -71, f8:1a:2b:06:3c:0b, 15235, 139, -68]",1.75211E+13,-0.8865408,0.62452674,9.600004,-0.013285928,-0.029931515,-0.03603999,-11.175,25.95,37.3125,0.31741688,-0.06468882,0.09208678
7,1.7521E+13,"[b0:e4:d5:39:26:89, 7677, 170, -68, 14:22:3b:16:5a:bd, 15647, 55, -68, b0:e4:d5:91:ba:5d, 27297, 197, -76, cc:f4:11:8b:29:4d, 14465, 200, -78, b0:e4:d5:96:3b:95, 16077, 95, -71, 14:22:3b:2a:86:f5, 16458, 109, -71, f8:1a:2b:06:3c:0b, 15235, 139, -68]",1.75212E+13,-0.25064817,0.19142582,9.829117,0.014354911,-0.004275931,0.015882028,-10.9125,25.4375,37.787502,0.3829089,-0.019466596,0.025495054
8,1.75213E+13,"[b0:e4:d5:39:26:89, 7950, 151, -67, 14:22:3b:16:5a:bd, 15217, 281, -72, b0:e4:d5:91:ba:5d, 28030, 414, -76, cc:f4:11:8b:29:4d, 14045, 206, -78, b0:e4:d5:96:3b:95, 17483, 481, -73, 14:22:3b:2a:86:f5, 15413, 310, -73, f8:1a:2b:06:3c:0b, 14972, 155, -73]",1.75214E+13,-0.1381855,-0.22671995,10.068399,-0.007482879,-0.00335966,-0.013896775,-10.875,25.8375,37.125,0.37065864,0.02251205,0.013723813
9,1.75216E+13,"[b0:e4:d5:39:26:89, 8106, 199, -65, 14:22:3b:16:5a:bd, 15374, 95, -75, b0:e4:d5:91:ba:5d, 28616, 0, -73, cc:f4:11:8b:29:4d, 13967, 351, -80, b0:e4:d5:96:3b:95, 14631, 55, -73, 14:22:3b:2a:86:f5, 16077, 143, -76, f8:1a:2b:06:3c:0b, 15060, 147, -69]",1.75216E+13,-0.5736792,-0.19082761,9.974482,0.003817795,0.006108473,-0.023364907,-11.1375,24.9125,37.45,0.3365636,0.019097695,0.057451397
