Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll,Points,
0,6227438496393,"[b0:e4:d5:39:26:89, 22267, 2277, -73, 14:22:3b:16:5a:bd, 11511, 120, -61, b0:e4:d5:91:ba:5d, 37156, 302, -67, cc:f4:11:8b:29:4d, 11433, 344, -56, b0:e4:d5:96:3b:95, 27170, 132, -81, b0:e4:d5:01:26:f5, 5808, 1163, -59, f8:1a:2b:06:3c:0b, 17330, 152, -76]",6227437571028,-0.2955136,-0.11066805,9.695119,-0.016340164,-4.5813544E-4,0.0015271181,4.5750003,-11.85,30.3125,-2.6959167,0.0114090275,0.030471222,0,
1,6227751367049,"[b0:e4:d5:39:26:89, 23033, 240, -75, 14:22:3b:16:5a:bd, 9851, 1296, -61, b0:e4:d5:91:ba:5d, 37254, 158, -68, cc:f4:11:8b:29:4d, 11550, 120, -55, b0:e4:d5:96:3b:95, 24090, 0, -80, b0:e4:d5:01:26:f5, 4207, 58, -60, f8:1a:2b:06:3c:0b, 16949, 480, -76]",6227750034862,-0.14955142,-0.39541394,9.876375,-0.034971006,-0.020921519,0.0010689828,4.7125,-12.1,30.95,-2.6963205,0.04001039,0.015141182,0,
2,6228033313588,"[b0:e4:d5:39:26:89, 22643, 110, -75, 14:22:3b:16:5a:bd, 11463, 175, -69, b0:e4:d5:91:ba:5d, 34129, 215, -70, cc:f4:11:8b:29:4d, 11462, 71, -52, b0:e4:d5:96:3b:95, 24090, 250, -80, b0:e4:d5:01:26:f5, 3494, 128, -54, f8:1a:2b:06:3c:0b, 18111, 207, -71]",6228031529942,0.15732808,-0.27996024,9.728619,0.07482879,0.2519745,-0.027946262,4.6125,-11.587501,30.487501,-2.77425,0.02876528,-0.016170269,0,
3,6228311256740,"[b0:e4:d5:39:26:89, 23033, 129, -75, 14:22:3b:16:5a:bd, 12869, 138, -62, b0:e4:d5:91:ba:5d, 33972, 228, -71, cc:f4:11:8b:29:4d, 11433, 120, -53, b0:e4:d5:01:26:f5, 3816, 0, -49, f8:1a:2b:06:3c:0b, 18619, 1266, -74]",6228308839448,0.1268196,-2.4628127,11.9718895,-0.1525591,0.486998,-0.22418094,4.975,-12.45,30.6,-2.4837453,0.20287484,-0.010592719,0,
4,6228311256740,"[b0:e4:d5:39:26:89, 23033, 129, -75, 14:22:3b:16:5a:bd, 12869, 138, -62, b0:e4:d5:91:ba:5d, 33972, 228, -71, cc:f4:11:8b:29:4d, 11433, 120, -53, b0:e4:d5:01:26:f5, 3816, 0, -49, f8:1a:2b:06:3c:0b, 18619, 1266, -74]",6228308839448,0.26021945,-0.4636094,10.132407,0.04566083,0.06826218,-0.06429167,5.1625,-12.325,30.7625,-2.7602444,0.045708172,-0.025676254,0,
5,6228579185100,"[b0:e4:d5:39:26:89, 23385, 161, -73, 14:22:3b:16:5a:bd, 8855, 145, -60, b0:e4:d5:91:ba:5d, 34011, 79, -70, cc:f4:11:8b:29:4d, 11492, 101, -55, b0:e4:d5:96:3b:95, 23621, 0, -82, b0:e4:d5:01:26:f5, 3347, 143, -49, f8:1a:2b:06:3c:0b, 17594, 227, -80]",6228574983485,0.5796613,-0.567099,8.836694,-0.050089475,0.09804098,0.020616096,5.4375,-11.25,30.300001,-2.7860882,0.06395052,-0.06550324,0,
6,6228855990753,"[b0:e4:d5:39:26:89, 22916, 54, -77, 14:22:3b:16:5a:bd, 8660, 69, -65, b0:e4:d5:91:ba:5d, 37947, 196, -67, cc:f4:11:8b:29:4d, 11667, 152, -55, b0:e4:d5:96:3b:95, 27511, 1201, -76, b0:e4:d5:01:26:f5, 3347, 144, -54, f8:1a:2b:06:3c:0b, 16510, 170, -76]",6228853925753,0.40259242,0.11066805,11.422737,-0.0051922016,-0.040774055,-0.07406523,4.5375,-12.1125,30.975,-2.870979,-0.009682085,-0.03523025,0,
7,6229139540417,"[b0:e4:d5:39:26:89, 23307, 172, -81, 14:22:3b:16:5a:bd, 8777, 62, -63, b0:e4:d5:91:ba:5d, 37742, 230, -69, cc:f4:11:8b:29:4d, 11492, 257, -55, b0:e4:d5:96:3b:95, 23922, 215, -80, b0:e4:d5:01:26:f5, 2791, 99, -50, f8:1a:2b:06:3c:0b, 18912, 317, -77]",6229137607969,-0.044865426,-0.26679972,10.811969,-0.024739314,0.07131642,-0.010689827,4.6,-11.725,31.1375,-2.7340288,0.024671111,0.0041495836,0,
8,6229139540417,"[b0:e4:d5:39:26:89, 23307, 172, -81, 14:22:3b:16:5a:bd, 8777, 62, -63, b0:e4:d5:91:ba:5d, 37742, 230, -69, cc:f4:11:8b:29:4d, 11492, 257, -55, b0:e4:d5:96:3b:95, 23922, 215, -80, b0:e4:d5:01:26:f5, 2791, 99, -50, f8:1a:2b:06:3c:0b, 18912, 317, -77]",6229137607969,-0.7148558,-0.66161543,9.7399845,0.033291176,-0.18065807,0.07146913,4.5625,-11.9875,30.6375,-2.5410452,0.0676422,0.07326257,0,
9,6229457238782,"[b0:e4:d5:39:26:89, 23151, 54, -80, 14:22:3b:16:5a:bd, 9090, 95, -62, b0:e4:d5:91:ba:5d, 35496, 1057, -71, cc:f4:11:8b:29:4d, 11463, 101, -58, b0:e4:d5:96:3b:95, 28777, 234, -86, b0:e4:d5:01:26:f5, 3259, 174, -45, f8:1a:2b:06:3c:0b, 16393, 169, -74]",6229455482844,-0.51206404,0.39960137,9.144172,0.013744064,-0.24097924,0.13072132,3.1125,-12.25,31.2,-2.7986357,-0.043604102,0.05594053,0,
10,6229759917301,"[b0:e4:d5:39:26:89, 23072, 537, -75, 14:22:3b:16:5a:bd, 13777, 922, -59, b0:e4:d5:91:ba:5d, 36824, 102, -67, cc:f4:11:8b:29:4d, 11511, 120, -55, b0:e4:d5:96:3b:95, 26718, 306, -79, b0:e4:d5:01:26:f5, 3376, 129, -45, f8:1a:2b:06:3c:0b, 16656, 472, -80]",6229758059176,0.07956135,0.6837491,12.17528,0.018172706,-0.01099525,0.018019995,4.65,-12.4875,30.7875,-2.8379028,-0.056098677,-0.00653457,0,
11,6229759917301,"[b0:e4:d5:39:26:89, 23072, 537, -75, 14:22:3b:16:5a:bd, 13777, 922, -59, b0:e4:d5:91:ba:5d, 36824, 102, -67, cc:f4:11:8b:29:4d, 11511, 120, -55, b0:e4:d5:96:3b:95, 26718, 306, -79, b0:e4:d5:01:26:f5, 3376, 129, -45, f8:1a:2b:06:3c:0b, 16656, 472, -80]",6229758059176,0.48095736,-0.6203393,9.812965,-0.017867282,-0.11529742,0.015882028,4.0375,-12.4125,31.475,-2.9063027,0.06305678,-0.048973247,0,
12,6230050564882,"[b0:e4:d5:39:26:89, 24322, 1305, -78, 14:22:3b:16:5a:bd, 10642, 177, -58, b0:e4:d5:91:ba:5d, 37879, 102, -66, cc:f4:11:8b:29:4d, 11238, 64, -54, b0:e4:d5:96:3b:95, 31351, 698, -82, b0:e4:d5:01:26:f5, 2293, 165, -53, 14:22:3b:2a:86:f5, 50222, 941, -84, f8:1a:2b:06:3c:0b, 17301, 97, -73]",6230049926289,0.70588267,0.1369891,10.4362955,0.023975754,-0.020310672,0.042453885,4.4875,-12.6375,30.612501,-2.9587364,-0.013095547,-0.067534424,0,
13,6230368400070,"[b0:e4:d5:39:26:89, 23307, 172, -76, 14:22:3b:16:5a:bd, 8767, 100, -61, b0:e4:d5:91:ba:5d, 35730, 100, -65, cc:f4:11:8b:29:4d, 11238, 72, -52, b0:e4:d5:01:26:f5, 2908, 54, -48, f8:1a:2b:06:3c:0b, 16217, 182, -79]",6230366809706,0.111266255,-0.31046873,10.414761,0.014965758,-0.14553437,-0.014202199,4.725,-11.962501,30.300001,-2.7626576,0.02979993,-0.010683109,0,
14,6230368400070,"[b0:e4:d5:39:26:89, 23307, 172, -76, 14:22:3b:16:5a:bd, 8767, 100, -61, b0:e4:d5:91:ba:5d, 35730, 100, -65, cc:f4:11:8b:29:4d, 11238, 72, -52, b0:e4:d5:01:26:f5, 2908, 54, -48, f8:1a:2b:06:3c:0b, 16217, 182, -79]",6230366809706,-0.8105687,-0.15732808,8.580064,-0.02519745,-4.5813544E-4,-0.21089502,4.375,-12.2625,30.800001,-2.5870118,0.018253163,0.09419162,0,
15,6230674643278,"[b0:e4:d5:39:26:89, 23033, 204, -71, 14:22:3b:16:5a:bd, 10535, 149, -58, b0:e4:d5:91:ba:5d, 34753, 121, -73, cc:f4:11:8b:29:4d, 11121, 363, -55, b0:e4:d5:96:3b:95, 24056, 200, -79, b0:e4:d5:01:26:f5, 2439, 174, -50, f8:1a:2b:06:3c:0b, 15924, 418, -79]",6230672554111,-0.6801598,-0.72382885,9.702896,-0.040926766,-0.28648737,0.13820419,4.275,-13.0375,30.7875,-2.6031814,0.07427973,0.06998416,0,
16,6230674643278,"[b0:e4:d5:39:26:89, 23033, 204, -71, 14:22:3b:16:5a:bd, 10535, 149, -58, b0:e4:d5:91:ba:5d, 34753, 121, -73, cc:f4:11:8b:29:4d, 11121, 363, -55, b0:e4:d5:96:3b:95, 24056, 200, -79, b0:e4:d5:01:26:f5, 2439, 174, -50, f8:1a:2b:06:3c:0b, 15924, 418, -79]",6230672554111,0.20817557,2.2558336,10.787442,-0.06872032,-0.10781454,-0.28282228,5.2375,-11.6625,30.95,-2.886203,-0.2061087,-0.019295558,0,
17,6231058528420,"[b0:e4:d5:39:26:89, 23033, 120, -76, 14:22:3b:16:5a:bd, 9814, 1251, -57, b0:e4:d5:91:ba:5d, 33875, 196, -67, cc:f4:11:8b:29:4d, 11550, 106, -54, b0:e4:d5:96:3b:95, 24893, 225, -86, b0:e4:d5:01:26:f5, 2380, 55, -49, 14:22:3b:2a:86:f5, 41082, 90, -84, f8:1a:2b:06:3c:0b, 18502, 1286, -77]",6231055792118,-2.4418755,0.22731815,9.464211,0.17500775,-0.02367033,0.06230642,4.2625003,-13.1625,31.4375,-2.4281209,-0.023252878,0.2525046,0,
18,6231418239498,"[b0:e4:d5:39:26:89, 22643, 110, -71, 14:22:3b:16:5a:bd, 10105, 201, -64, b0:e4:d5:91:ba:5d, 34949, 318, -72, cc:f4:11:8b:29:4d, 11472, 73, -57, b0:e4:d5:96:3b:95, 23621, 0, -84, b0:e4:d5:01:26:f5, 3142, 100, -49, f8:1a:2b:06:3c:0b, 14898, 176, -68]",6231415391737,-2.605784,0.92243314,7.281359,-0.1279725,0.010384403,0.2325801,4.0750003,-12.150001,31.1625,-2.3911846,-0.118715435,0.34366918,0,
19,6231418239498,"[b0:e4:d5:39:26:89, 22643, 110, -71, 14:22:3b:16:5a:bd, 10105, 201, -64, b0:e4:d5:91:ba:5d, 34949, 318, -72, cc:f4:11:8b:29:4d, 11472, 73, -57, b0:e4:d5:96:3b:95, 23621, 0, -84, b0:e4:d5:01:26:f5, 3142, 100, -49, f8:1a:2b:06:3c:0b, 14898, 176, -68]",6231415391737,-0.6011967,-0.38165522,10.388439,-0.007330167,-0.08826743,-0.022906773,4.0375,-12.4125,31.475,-2.6625276,0.036660656,0.057807226,0,
20,6231792500316,"[b0:e4:d5:39:26:89, 22447, 311, -72, 14:22:3b:16:5a:bd, 11785, 149, -68, b0:e4:d5:91:ba:5d, 33347, 119, -67, cc:f4:11:8b:29:4d, 10906, 175, -60, b0:e4:d5:96:3b:95, 23113, 581, -77, b0:e4:d5:01:26:f5, 4519, 100, -47, f8:1a:2b:06:3c:0b, 15963, 199, -71]",6231789434379,0.1591227,-0.5282156,7.4656067,-0.051158458,0.10155336,0.016951011,4.9375,-12.712501,30.9125,-2.754483,0.07061951,-0.021310875,0,
21,6231792500316,"[b0:e4:d5:39:26:89, 22447, 311, -72, 14:22:3b:16:5a:bd, 11785, 149, -68, b0:e4:d5:91:ba:5d, 33347, 119, -67, cc:f4:11:8b:29:4d, 10906, 175, -60, b0:e4:d5:96:3b:95, 23113, 581, -77, b0:e4:d5:01:26:f5, 4519, 100, -47, f8:1a:2b:06:3c:0b, 15963, 199, -71]",6231789434379,-0.05682954,-0.5694918,10.308878,0.008857286,-0.15927842,0.05283829,3.6625001,-12.85,30.975,-2.8097212,0.055185918,0.0055126236,0,
22,6232076104303,"[b0:e4:d5:39:26:89, 23277, 168, -74, 14:22:3b:16:5a:bd, 9258, 1209, -69, b0:e4:d5:91:ba:5d, 34090, 215, -69, cc:f4:11:8b:29:4d, 11082, 101, -60, b0:e4:d5:96:3b:95, 24265, 192, -77, b0:e4:d5:01:26:f5, 4636, 21, -48, f8:1a:2b:06:3c:0b, 16744, 1014, -70]",6232074384928,-0.8889336,0.45104706,9.45165,0.043217443,-0.091168955,-0.07207998,4.1875,-12.525001,31.4625,-2.6707757,-0.047476146,0.09377478,0,
23,6232350295476,"[b0:e4:d5:39:26:89, 22525, 436, -73, 14:22:3b:16:5a:bd, 8972, 82, -62, b0:e4:d5:91:ba:5d, 33670, 130, -69, cc:f4:11:8b:29:4d, 11550, 92, -55, b0:e4:d5:96:3b:95, 30970, 149, -83, b0:e4:d5:01:26:f5, 4109, 102, -49, f8:1a:2b:06:3c:0b, 19596, 2612, -68]",6232347168497,0.14596218,0.58564335,11.481361,-0.029167956,-0.034971006,0.030542362,4.0875,-13.3125,31.4375,-2.8989675,-0.050959904,-0.012712283,0,
24,6232620693055,"[b0:e4:d5:39:26:89, 22252, 351, -73, 14:22:3b:16:5a:bd, 9949, 152, -59, b0:e4:d5:91:ba:5d, 33054, 59, -73, cc:f4:11:8b:29:4d, 11082, 95, -55, b0:e4:d5:96:3b:95, 23816, 307, -83, b0:e4:d5:01:26:f5, 3428, 53, -48, f8:1a:2b:06:3c:0b, 17486, 276, -68]",6232616433159,-0.8967103,0.25842485,8.923434,-0.020005248,-0.030084228,-0.07177455,4.0750003,-13.45,30.425001,-2.6810632,-0.028807152,0.10015316,0,
25,6232620693055,"[b0:e4:d5:39:26:89, 22252, 351, -73, 14:22:3b:16:5a:bd, 9949, 152, -59, b0:e4:d5:91:ba:5d, 33054, 59, -73, cc:f4:11:8b:29:4d, 11082, 95, -55, b0:e4:d5:96:3b:95, 23816, 307, -83, b0:e4:d5:01:26:f5, 3428, 53, -48, f8:1a:2b:06:3c:0b, 17486, 276, -68]",6232616433159,-0.25184458,-1.3704891,9.391231,0.05283829,0.081700824,-0.05070032,3.675,-12.85,31.3125,-2.639038,0.1448586,0.02681057,0,
26,6232904541469,"[b0:e4:d5:39:26:89, 23072, 117, -77, 14:22:3b:16:5a:bd, 8660, 69, -66, b0:e4:d5:91:ba:5d, 34011, 79, -69, cc:f4:11:8b:29:4d, 11082, 101, -55, b0:e4:d5:96:3b:95, 26199, 0, -75, b0:e4:d5:01:26:f5, 3347, 84, -44, f8:1a:2b:06:3c:0b, 16549, 157, -73]",6232900928031,-0.0029910284,-0.1896312,9.82493,-0.0012216945,-0.0045813546,0.06642964,3.9750001,-12.9375,31.2875,-2.8290606,0.019298624,3.0443253E-4,0,
27,6233191866966,"[b0:e4:d5:39:26:89, 23658, 1918, -71, 14:22:3b:16:5a:bd, 8855, 195, -64, b0:e4:d5:91:ba:5d, 34753, 230, -67, cc:f4:11:8b:29:4d, 11550, 106, -60, b0:e4:d5:96:3b:95, 24977, 272, -79, b0:e4:d5:01:26:f5, 3025, 52, -46, 14:22:3b:2a:86:f5, 44095, 491, -83, f8:1a:2b:06:3c:0b, 15953, 173, -70]",6233188046914,-0.12981063,-1.2287145,9.921839,0.051158458,0.09071082,-0.09834641,3.925,-13.337501,30.7875,-2.7125468,0.12320164,0.013082577,0,
28,6233466308816,"[b0:e4:d5:39:26:89, 22750, 173, -71, 14:22:3b:16:5a:bd, 9168, 242, -61, b0:e4:d5:91:ba:5d, 35574, 209, -67, cc:f4:11:8b:29:4d, 13015, 130, -57, b0:e4:d5:96:3b:95, 23855, 0, -77, b0:e4:d5:01:26:f5, 2351, 103, -50, 14:22:3b:2a:86:f5, 43543, 1032, -83, f8:1a:2b:06:3c:0b, 16730, 975, -66]",6233462012514,-0.91346,-0.6831509,8.439486,0.023823043,0.11071607,-0.024281178,3.675,-12.712501,31.475,-2.5371177,0.08030389,0.10781674,0,
29,6233466308816,"[b0:e4:d5:39:26:89, 22750, 173, -71, 14:22:3b:16:5a:bd, 9168, 242, -61, b0:e4:d5:91:ba:5d, 35574, 209, -67, cc:f4:11:8b:29:4d, 13015, 130, -57, b0:e4:d5:96:3b:95, 23855, 0, -77, b0:e4:d5:01:26:f5, 2351, 103, -50, 14:22:3b:2a:86:f5, 43543, 1032, -83, f8:1a:2b:06:3c:0b, 16730, 975, -66]",6233462012514,0.10109676,-0.1471586,9.6071825,-0.026571855,0.110410646,-0.053296424,4.3,-12.900001,30.7875,-2.8319345,0.015315513,-0.0105226515,0,
30,6233775489264,"[b0:e4:d5:39:26:89, 22984, 183, -75, 14:22:3b:16:5a:bd, 9480, 240, -57, b0:e4:d5:91:ba:5d, 35925, 143, -67, cc:f4:11:8b:29:4d, 11863, 120, -64, b0:e4:d5:96:3b:95, 24871, 292, -78, b0:e4:d5:01:26:f5, 2754, 287, -47, f8:1a:2b:06:3c:0b, 16861, 170, -73]",6233772840722,0.9098708,-0.3044867,10.633704,-0.012369657,-0.05131117,0.062459134,3.9750001,-12.8125,30.125,-3.025527,0.028522128,-0.0853569,0,
31,6234079342836,"[b0:e4:d5:39:26:89, 22408, 86, -75, 14:22:3b:16:5a:bd, 8543, 201, -60, b0:e4:d5:91:ba:5d, 33972, 157, -71, cc:f4:11:8b:29:4d, 10886, 115, -63, b0:e4:d5:96:3b:95, 24793, 262, -77, b0:e4:d5:01:26:f5, 3406, 58, -45, 14:22:3b:2a:86:f5, 44568, 318, -82, f8:1a:2b:06:3c:0b, 16510, 95, -75]",6234077384086,0.6520442,0.33200413,10.453046,0.009926268,-0.004428643,0.06902574,3.925,-13.337501,30.95,-3.0034487,-0.031689253,-0.062297672,0,
32,6234079342836,"[b0:e4:d5:39:26:89, 22408, 86, -75, 14:22:3b:16:5a:bd, 8543, 201, -60, b0:e4:d5:91:ba:5d, 33972, 157, -71, cc:f4:11:8b:29:4d, 10886, 115, -63, b0:e4:d5:96:3b:95, 24793, 262, -77, b0:e4:d5:01:26:f5, 3406, 58, -45, 14:22:3b:2a:86:f5, 44568, 318, -82, f8:1a:2b:06:3c:0b, 16510, 95, -75]",6234077384086,0.22911277,0.08554341,10.28495,0.0555871,-0.011147963,0.0051922016,3.75,-13.4875,31.775,-2.923933,-0.0083150845,-0.022272823,0,
33,6234379088647,"[b0:e4:d5:39:26:89, 21705, 456, -74, 14:22:3b:16:5a:bd, 7566, 82, -62, b0:e4:d5:91:ba:5d, 33787, 198, -73, cc:f4:11:8b:29:4d, 11277, 72, -63, b0:e4:d5:96:3b:95, 24558, 195, -80, b0:e4:d5:01:26:f5, 4431, 53, -58, f8:1a:2b:06:3c:0b, 14840, 136, -71]",6234374543542,-0.4103691,0.6622137,9.1770735,-0.026419144,0.011911522,-0.0645971,3.4750001,-13.1125,31.1375,-2.8339517,-0.07196304,0.044687,0,
34,6234680969719,"[b0:e4:d5:39:26:89, 20494, 1357, -73, 14:22:3b:16:5a:bd, 9949, 146, -60, b0:e4:d5:91:ba:5d, 36511, 821, -70, cc:f4:11:8b:29:4d, 11082, 196, -58, b0:e4:d5:96:3b:95, 25261, 2237, -79, b0:e4:d5:01:26:f5, 4558, 63, -53, f8:1a:2b:06:3c:0b, 15426, 1175, -67]",6234678568677,-0.52163535,-0.61854464,9.5665045,0.0132859275,0.32130566,-0.053296424,3.3375,-14.1625,30.7875,-2.7509828,0.064471945,0.054473326,0,
35,6234680969719,"[b0:e4:d5:39:26:89, 20494, 1357, -73, 14:22:3b:16:5a:bd, 9949, 146, -60, b0:e4:d5:91:ba:5d, 36511, 821, -70, cc:f4:11:8b:29:4d, 11082, 196, -58, b0:e4:d5:96:3b:95, 25261, 2237, -79, b0:e4:d5:01:26:f5, 4558, 63, -53, f8:1a:2b:06:3c:0b, 15426, 1175, -67]",6234678568677,0.11784652,-0.90448695,10.800603,-0.032069482,0.18035266,-0.012980504,3.45,-13.375,31.1375,-2.8594012,0.08354422,-0.010910672,0,
36,6234980869644,"[b0:e4:d5:39:26:89, 22369, 353, -77, 14:22:3b:16:5a:bd, 9480, 110, -66, b0:e4:d5:91:ba:5d, 36511, 95, -70, cc:f4:11:8b:29:4d, 11629, 857, -60, b0:e4:d5:96:3b:95, 23474, 151, -75, b0:e4:d5:01:26:f5, 2879, 0, -59, f8:1a:2b:06:3c:0b, 14488, 232, -70]",6234976183602,0.30089745,-0.38165522,10.218549,0.036498122,-0.0132859275,0.03787253,3.2250001,-13.9125,30.95,-2.9620929,0.03731575,-0.029437697,0,
37,6235279572278,"[b0:e4:d5:39:26:89, 24166, 404, -73, 14:22:3b:16:5a:bd, 7293, 199, -62, b0:e4:d5:91:ba:5d, 33757, 195, -70, cc:f4:11:8b:29:4d, 11394, 64, -58, b0:e4:d5:96:3b:95, 23533, 236, -76, b0:e4:d5:01:26:f5, 4089, 147, -50, f8:1a:2b:06:3c:0b, 14811, 184, -70]",6235277791132,-0.32482567,-1.0576276,9.101699,0.022143213,-0.12629268,0.0030542363,4.0875,-13.3125,31.275,-2.6466696,0.115609355,0.035673324,0,
38,6235279572278,"[b0:e4:d5:39:26:89, 24166, 404, -73, 14:22:3b:16:5a:bd, 7293, 199, -62, b0:e4:d5:91:ba:5d, 33757, 195, -70, cc:f4:11:8b:29:4d, 11394, 64, -58, b0:e4:d5:96:3b:95, 23533, 236, -76, b0:e4:d5:01:26:f5, 4089, 147, -50, f8:1a:2b:06:3c:0b, 14811, 184, -70]",6235277791132,-0.91226363,-0.66999036,8.120044,-0.008246438,0.009620844,0.04566083,4.6875,-14.8125,30.862501,-2.5589995,0.08181182,0.11187801,0,
39,6235572789703,"[b0:e4:d5:39:26:89, 22867, 232, -73, 14:22:3b:16:5a:bd, 7918, 99, -69, b0:e4:d5:91:ba:5d, 33376, 627, -66, cc:f4:11:8b:29:4d, 10730, 95, -66, b0:e4:d5:96:3b:95, 23386, 0, -79, b0:e4:d5:01:26:f5, 3230, 166, -45, 14:22:3b:2a:86:f5, 40546, 817, -82, f8:1a:2b:06:3c:0b, 15572, 95, -70]",6235571061162,-0.5946164,0.23569304,9.806385,0.009009997,0.028862532,0.048409645,3.8625,-13.8625,31.275,-2.766549,-0.023985988,0.06056149,0,
40,6235892532964,"[b0:e4:d5:39:26:89, 25260, 205, -77, 14:22:3b:16:5a:bd, 7839, 201, -57, b0:e4:d5:91:ba:5d, 34080, 304, -66, cc:f4:11:8b:29:4d, 11355, 201, -59, b0:e4:d5:96:3b:95, 23386, 0, -79, b0:e4:d5:01:26:f5, 2908, 154, -52, 14:22:3b:2a:86:f5, 40027, 0, -84, f8:1a:2b:06:3c:0b, 15601, 113, -69]",6235890774787,-0.11306087,-0.22612174,9.385248,-0.002443389,0.19913621,-0.15149012,3.4750001,-14.400001,30.7625,-2.8671157,0.024086906,0.0120460745,0,
41,6235892532964,"[b0:e4:d5:39:26:89, 25260, 205, -77, 14:22:3b:16:5a:bd, 7839, 201, -57, b0:e4:d5:91:ba:5d, 34080, 304, -66, cc:f4:11:8b:29:4d, 11355, 201, -59, b0:e4:d5:96:3b:95, 23386, 0, -79, b0:e4:d5:01:26:f5, 2908, 154, -52, 14:22:3b:2a:86:f5, 40027, 0, -84, f8:1a:2b:06:3c:0b, 15601, 113, -69]",6235890774787,-0.03888337,-1.3286148,7.6540413,-0.34329617,0.035123717,0.19699824,4.4875,-15.1,30.862501,-2.691144,0.1718687,0.0050800657,0,
42,6236203346016,"[b0:e4:d5:39:26:89, 23014, 131, -76, 14:22:3b:16:5a:bd, 7488, 67, -61, b0:e4:d5:91:ba:5d, 34324, 220, -66, cc:f4:11:8b:29:4d, 10496, 100, -57, b0:e4:d5:96:3b:95, 24417, 1652, -74, b0:e4:d5:01:26:f5, 2878, 144, -46, 14:22:3b:2a:86:f5, 45183, 0, -91, f8:1a:2b:06:3c:0b, 14596, 151, -75]",6236201695183,1.5607185,-2.2779672,11.700305,0.05955761,0.176993,-0.308936,4.3875003,-14.725,31.050001,-3.1130033,0.19064006,-0.13260846,0,
43,6236508869536,"[b0:e4:d5:39:26:89, 23014, 318, -80, 14:22:3b:16:5a:bd, 7683, 99, -60, b0:e4:d5:91:ba:5d, 33816, 185, -66, cc:f4:11:8b:29:4d, 10574, 110, -60, b0:e4:d5:96:3b:95, 23464, 87, -74, b0:e4:d5:01:26:f5, 3259, 52, -45, 14:22:3b:2a:86:f5, 40789, 1113, -84, f8:1a:2b:06:3c:0b, 15651, 995, -74]",6236504163754,-0.4528417,0.5515456,12.214762,-0.05283829,-0.032222193,-0.27243787,5.1,-13.9875,31.362501,-2.7550797,-0.04509244,0.03705634,0,
44,6236508869536,"[b0:e4:d5:39:26:89, 23014, 318, -80, 14:22:3b:16:5a:bd, 7683, 99, -60, b0:e4:d5:91:ba:5d, 33816, 185, -66, cc:f4:11:8b:29:4d, 10574, 110, -60, b0:e4:d5:96:3b:95, 23464, 87, -74, b0:e4:d5:01:26:f5, 3259, 52, -45, 14:22:3b:2a:86:f5, 40789, 1113, -84, f8:1a:2b:06:3c:0b, 15651, 995, -74]",6236504163754,-0.11365908,-2.3641088,10.803595,-0.039094225,-0.084449634,0.10460759,5.65,-14.725,31.3125,-2.4816248,0.21541882,0.010520099,0,
45,6236816316911,"[b0:e4:d5:39:26:89, 23072, 294, -78, 14:22:3b:16:5a:bd, 9519, 1141, -57, b0:e4:d5:91:ba:5d, 34285, 96, -69, cc:f4:11:8b:29:4d, 11355, 115, -63, b0:e4:d5:96:3b:95, 23085, 181, -75, b0:e4:d5:01:26:f5, 3259, 52, -49, f8:1a:2b:06:3c:0b, 15221, 103, -69]",6236814450504,-0.9882358,1.6253247,8.939586,-0.049478628,0.26022094,0.06627693,5.35,-14.5,30.3375,-2.7245455,-0.17878179,0.110099,0,
46,6237125295639,"[b0:e4:d5:39:26:89, 22877, 120, -80, 14:22:3b:16:5a:bd, 8074, 114, -60, b0:e4:d5:91:ba:5d, 34226, 223, -72, cc:f4:11:8b:29:4d, 10496, 95, -65, b0:e4:d5:96:3b:95, 22965, 175, -71, b0:e4:d5:01:26:f5, 3464, 16, -45, 14:22:3b:2a:86:f5, 38972, 0, -87, f8:1a:2b:06:3c:0b, 14713, 615, -70]",6237123471316,0.10109676,-1.1018949,9.23809,0.03466558,-0.18753012,-0.009009997,5.2875,-15.025001,30.987501,-2.7269902,0.11870943,-0.010943033,0,
47,6237125295639,"[b0:e4:d5:39:26:89, 22877, 120, -80, 14:22:3b:16:5a:bd, 8074, 114, -60, b0:e4:d5:91:ba:5d, 34226, 223, -72, cc:f4:11:8b:29:4d, 10496, 95, -65, b0:e4:d5:96:3b:95, 22965, 175, -71, b0:e4:d5:01:26:f5, 3464, 16, -45, 14:22:3b:2a:86:f5, 38972, 0, -87, f8:1a:2b:06:3c:0b, 14713, 615, -70]",6237123471316,0.93738824,-0.19202402,10.132407,0.060321167,0.01175881,0.018783553,5.65,-15.8875,30.612501,-2.9602106,0.018868648,-0.092251286,0,
48,6237427233117,"[b0:e4:d5:39:26:89, 22896, 728, -78, 14:22:3b:16:5a:bd, 8191, 146, -58, b0:e4:d5:91:ba:5d, 34138, 154, -74, cc:f4:11:8b:29:4d, 11550, 95, -57, b0:e4:d5:96:3b:95, 23574, 145, -71, b0:e4:d5:01:26:f5, 4636, 147, -51, f8:1a:2b:06:3c:0b, 15260, 294, -72]",6237421502492,-0.3056831,-1.1072787,9.631709,-0.07941014,0.10140064,-6.1084726E-4,5.9625,-14.55,30.3125,-2.580724,0.114402235,0.031726513,0,
