Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll,Points,
16,9112844778938,"[b0:e4:d5:39:26:89, 22877, 55, -73, 14:22:3b:16:5a:bd, 11472, 243, -55, b0:e4:d5:91:ba:5d, 33621, 157, -69, cc:f4:11:8b:29:4d, 11433, 92, -56, b0:e4:d5:96:3b:95, 24692, 1343, -81, b0:e4:d5:01:26:f5, 3845, 153, -48, f8:1a:2b:06:3c:0b, 16002, 199, -71]",9112842334094,-0.76989067,-0.7495517,9.392427,-0.007482879,0.003970507,-0.023823043,3.1125,-12.1125,30.525,-2.6175516,0.07936999,0.081786446,0,
17,9112844778938,"[b0:e4:d5:39:26:89, 22877, 55, -73, 14:22:3b:16:5a:bd, 11472, 243, -55, b0:e4:d5:91:ba:5d, 33621, 157, -69, cc:f4:11:8b:29:4d, 11433, 92, -56, b0:e4:d5:96:3b:95, 24692, 1343, -81, b0:e4:d5:01:26:f5, 3845, 153, -48, f8:1a:2b:06:3c:0b, 16002, 199, -71]",9112842334094,-0.13280165,-0.20279172,8.126624,0.057419643,-0.11178505,0.023364907,3.3,-11.962501,29.862501,-2.815912,0.024945486,0.0163401,0,
18,9113155216677,"[b0:e4:d5:39:26:89, 22291, 401, -75, 14:22:3b:16:5a:bd, 12332, 481, -61, b0:e4:d5:91:ba:5d, 33494, 204, -69, cc:f4:11:8b:29:4d, 10886, 153, -60, b0:e4:d5:96:3b:95, 25097, 396, -74, b0:e4:d5:01:26:f5, 3621, 58, -49, f8:1a:2b:06:3c:0b, 15397, 442, -76]",9113152096833,-0.6753742,-0.8446664,10.463215,-0.072538115,-0.14706148,0.08567133,2.575,-12.8125,30.6875,-2.726828,0.08038599,0.064458065,0,
19,9113466234521,"[b0:e4:d5:39:26:89, 22682, 210, -75, 14:22:3b:16:5a:bd, 11375, 58, -58, b0:e4:d5:91:ba:5d, 33670, 151, -68, cc:f4:11:8b:29:4d, 11785, 88, -51, b0:e4:d5:96:3b:95, 24129, 88, -84, b0:e4:d5:01:26:f5, 2820, 61, -51, f8:1a:2b:06:3c:0b, 15162, 178, -79]",9113463212020,0.20219351,-0.98584294,9.602397,-0.076966755,0.008399149,0.05787778,3.25,-12.3625,31.0125,-2.864381,0.10228537,-0.021053456,0,
20,9113466234521,"[b0:e4:d5:39:26:89, 22682, 210, -75, 14:22:3b:16:5a:bd, 11375, 58, -58, b0:e4:d5:91:ba:5d, 33670, 151, -68, cc:f4:11:8b:29:4d, 11785, 88, -51, b0:e4:d5:96:3b:95, 24129, 88, -84, b0:e4:d5:01:26:f5, 2820, 61, -51, f8:1a:2b:06:3c:0b, 15162, 178, -79]",9113463212020,0.1902294,-0.21834506,9.677173,-0.08124269,0.12293301,0.017867282,2.5875,-12.55,30.875,-2.9760106,0.022554716,-0.019655008,0,
21,9113769905957,"[b0:e4:d5:39:26:89, 22604, 331, -80, 14:22:3b:16:5a:bd, 11609, 137, -63, b0:e4:d5:91:ba:5d, 33777, 157, -68, cc:f4:11:8b:29:4d, 10886, 149, -61, b0:e4:d5:96:3b:95, 23386, 117, -73, b0:e4:d5:01:26:f5, 3611, 97, -45, f8:1a:2b:06:3c:0b, 19635, 152, -78]",9113767957051,-0.5024927,-0.32123643,7.8867435,-0.03298575,0.0891837,0.100331664,3.1125,-12.25,31.025,-2.7087028,0.040626403,0.063627586,0,
22,9114083284061,"[b0:e4:d5:39:26:89, 22984, 140, -75, 14:22:3b:16:5a:bd, 8972, 95, -63, b0:e4:d5:91:ba:5d, 34011, 167, -72, cc:f4:11:8b:29:4d, 11374, 77, -58, b0:e4:d5:96:3b:95, 23699, 120, -79, b0:e4:d5:01:26:f5, 2615, 127, -47, f8:1a:2b:06:3c:0b, 15484, 366, -72]",9114081448488,-0.6119644,0.6430711,11.548959,-0.016798299,0.07116371,0.09575031,3.75,-12.1875,30.675001,-2.7720466,-0.05554696,0.0529392,0,
23,9114083284061,"[b0:e4:d5:39:26:89, 22984, 140, -75, 14:22:3b:16:5a:bd, 8972, 95, -63, b0:e4:d5:91:ba:5d, 34011, 167, -72, cc:f4:11:8b:29:4d, 11374, 77, -58, b0:e4:d5:96:3b:95, 23699, 120, -79, b0:e4:d5:01:26:f5, 2615, 127, -47, f8:1a:2b:06:3c:0b, 15484, 366, -72]",9114081448488,-0.7812566,-0.44865423,9.604192,0.016951011,0.10140064,0.004886778,2.625,-12.3,31.3875,-2.6972837,0.046527024,0.08116667,0,
24,9114381299091,"[b0:e4:d5:39:26:89, 22516, 65, -76, 14:22:3b:16:5a:bd, 9129, 69, -60, b0:e4:d5:91:ba:5d, 33699, 0, -70, cc:f4:11:8b:29:4d, 11355, 64, -62, b0:e4:d5:96:3b:95, 28944, 2082, -79, b0:e4:d5:01:26:f5, 2966, 50, -45, f8:1a:2b:06:3c:0b, 15426, 179, -77]",9114378919403,0.27517462,-2.248057,9.537193,0.031611346,-0.3037438,-0.22524993,2.875,-12.925,31.0125,-2.7933433,0.2313963,-0.028844787,0,
25,9114673771724,"[b0:e4:d5:39:26:89, 22428, 101, -77, 14:22:3b:16:5a:bd, 9910, 105, -58, b0:e4:d5:91:ba:5d, 37918, 1626, -70, cc:f4:11:8b:29:4d, 11199, 187, -57, b0:e4:d5:96:3b:95, 27820, 202, -84, b0:e4:d5:01:26:f5, 2966, 52, -46, f8:1a:2b:06:3c:0b, 16158, 82, -73]",9114670673443,0.15014961,0.84765744,8.361719,-0.12613995,0.13255386,-0.20005247,3.6375,-11.8125,30.862501,-2.9371786,-0.10101228,-0.017954858,0,
26,9114673771724,"[b0:e4:d5:39:26:89, 22428, 101, -77, 14:22:3b:16:5a:bd, 9910, 105, -58, b0:e4:d5:91:ba:5d, 37918, 1626, -70, cc:f4:11:8b:29:4d, 11199, 187, -57, b0:e4:d5:96:3b:95, 27820, 202, -84, b0:e4:d5:01:26:f5, 2966, 52, -46, f8:1a:2b:06:3c:0b, 16158, 82, -73]",9114670673443,-0.59641105,0.66759753,10.705488,0.04734066,-0.08842014,-0.0413849,3.375,-12.6,31.5,-2.8024359,-0.06218348,0.055653244,0,
27,9114982478839,"[b0:e4:d5:39:26:89, 22691, 97, -72, 14:22:3b:16:5a:bd, 12371, 101, -59, b0:e4:d5:91:ba:5d, 37683, 186, -70, cc:f4:11:8b:29:4d, 11238, 55, -58, b0:e4:d5:96:3b:95, 24402, 121, -81, b0:e4:d5:01:26:f5, 2937, 62, -46, f8:1a:2b:06:3c:0b, 15455, 304, -76]",9114980174828,-0.9236295,-0.94277215,10.053444,0.10109522,-0.28129515,-0.14583978,3.325,-13.125,30.3125,-2.6076047,0.09311274,0.091614775,0,
28,9115304374860,"[b0:e4:d5:39:26:89, 22604, 67, -75, 14:22:3b:16:5a:bd, 11843, 140, -58, b0:e4:d5:91:ba:5d, 36590, 1712, -73, cc:f4:11:8b:29:4d, 11433, 47, -59, b0:e4:d5:96:3b:95, 24534, 342, -78, b0:e4:d5:01:26:f5, 2615, 174, -46, f8:1a:2b:06:3c:0b, 16510, 122, -74]",9115300856839,-1.6247265,-1.0576276,8.730812,-0.13377555,-0.29946786,-0.0452027,3.4,-12.475,30.675001,-2.3528383,0.118534535,0.18398656,0,
29,9115304374860,"[b0:e4:d5:39:26:89, 22604, 67, -75, 14:22:3b:16:5a:bd, 11843, 140, -58, b0:e4:d5:91:ba:5d, 36590, 1712, -73, cc:f4:11:8b:29:4d, 11433, 47, -59, b0:e4:d5:96:3b:95, 24534, 342, -78, b0:e4:d5:01:26:f5, 2615, 174, -46, f8:1a:2b:06:3c:0b, 16510, 122, -74]",9115300856839,-1.3316058,-0.03708875,10.625927,-4.5813544E-4,-0.07284354,0.07482879,3.6625001,-12.975,31.3125,-2.6123164,0.0034632992,0.12466677,0,
30,9115610782547,"[b0:e4:d5:39:26:89, 22721, 95, -72, 14:22:3b:16:5a:bd, 10173, 63, -57, b0:e4:d5:91:ba:5d, 34343, 327, -72, cc:f4:11:8b:29:4d, 10368, 927, -63, b0:e4:d5:96:3b:95, 26199, 204, -77, b0:e4:d5:01:26:f5, 3435, 174, -47, 14:22:3b:2a:86:f5, 39793, 0, -86, f8:1a:2b:06:3c:0b, 14107, 184, -76]",9115608590307,-0.021535404,-0.41156548,8.373085,0.033596598,0.0645971,0.047798797,2.9875,-13.3,31.325,-2.8861108,0.049113695,0.002571974,0,
31,9115915047786,"[b0:e4:d5:39:26:89, 22486, 468, -73, 14:22:3b:16:5a:bd, 12136, 172, -61, b0:e4:d5:91:ba:5d, 39793, 280, -71, cc:f4:11:8b:29:4d, 11726, 180, -61, b0:e4:d5:96:3b:95, 25437, 85, -76, b0:e4:d5:01:26:f5, 3494, 210, -55, f8:1a:2b:06:3c:0b, 14400, 100, -75]",9115912925650,-1.0301101,-0.5724828,11.012368,0.025808297,0.062000997,-0.08414421,3.4125001,-12.337501,31.35,-2.6092308,0.05171334,0.093269795,0,
32,9115915047786,"[b0:e4:d5:39:26:89, 22486, 468, -73, 14:22:3b:16:5a:bd, 12136, 172, -61, b0:e4:d5:91:ba:5d, 39793, 280, -71, cc:f4:11:8b:29:4d, 11726, 180, -61, b0:e4:d5:96:3b:95, 25437, 85, -76, b0:e4:d5:01:26:f5, 3494, 210, -55, f8:1a:2b:06:3c:0b, 14400, 100, -75]",9115912925650,-0.52223355,-1.4327025,10.904093,-0.11865708,0.058641337,-0.052532863,4.1875,-13.6875,30.6,-2.6108124,0.13049503,0.04785678,0,
33,9116248120058,"[b0:e4:d5:39:26:89, 22760, 776, -73, 14:22:3b:16:5a:bd, 12488, 35, -58, b0:e4:d5:91:ba:5d, 34988, 126, -73, cc:f4:11:8b:29:4d, 10691, 55, -63, b0:e4:d5:96:3b:95, 24558, 0, -85, b0:e4:d5:01:26:f5, 3464, 186, -53, f8:1a:2b:06:3c:0b, 14488, 281, -69]",9116244706100,1.8496519,2.1684954,11.409576,0.08628218,-0.193944,-0.15072656,3.8125,-12.962501,30.300001,3.0825696,-0.18545416,-0.1607158,0,
34,9116549957276,"[b0:e4:d5:39:26:89, 22252, 106, -70, 14:22:3b:16:5a:bd, 10847, 101, -65, b0:e4:d5:91:ba:5d, 36238, 157, -71, cc:f4:11:8b:29:4d, 10886, 72, -64, b0:e4:d5:96:3b:95, 25730, 219, -83, b0:e4:d5:01:26:f5, 4636, 165, -50, f8:1a:2b:06:3c:0b, 14811, 184, -69]",9116548315974,-0.5587241,-1.3692927,10.273584,-0.0387888,-0.20677179,-0.0151184695,4.3125,-12.7875,31.2875,-2.5312142,0.1323087,0.054331012,0,
35,9116549957276,"[b0:e4:d5:39:26:89, 22252, 106, -70, 14:22:3b:16:5a:bd, 10847, 101, -65, b0:e4:d5:91:ba:5d, 36238, 157, -71, cc:f4:11:8b:29:4d, 10886, 72, -64, b0:e4:d5:96:3b:95, 25730, 219, -83, b0:e4:d5:01:26:f5, 4636, 165, -50, f8:1a:2b:06:3c:0b, 14811, 184, -69]",9116548315974,-0.68853474,0.71724856,11.294123,-0.04550812,0.12949961,-0.04367558,4.1125,-13.05,30.7875,-2.7612307,-0.06330398,0.060888626,0,
36,9116850694806,"[b0:e4:d5:39:26:89, 22877, 153, -71, 14:22:3b:16:5a:bd, 11590, 64, -57, b0:e4:d5:91:ba:5d, 35652, 168, -69, cc:f4:11:8b:29:4d, 11433, 33, -60, b0:e4:d5:96:3b:95, 23597, 102, -78, b0:e4:d5:01:26:f5, 4871, 98, -55, f8:1a:2b:06:3c:0b, 14547, 139, -72]",9116847882774,-0.15493527,-0.5814559,9.945169,0.08735116,-0.1885991,0.009009997,3.6375,-13.1125,30.300001,-2.7935452,0.058392607,0.015577687,0,
37,9117160556816,"[b0:e4:d5:39:26:89, 21237, 730, -72, 14:22:3b:16:5a:bd, 7830, 173, -65, b0:e4:d5:91:ba:5d, 39207, 96, -71, cc:f4:11:8b:29:4d, 11257, 65, -61, b0:e4:d5:96:3b:95, 26165, 929, -76, b0:e4:d5:01:26:f5, 3264, 273, -49, f8:1a:2b:06:3c:0b, 14898, 140, -71]",9117158415253,0.64606214,-0.7304091,9.626924,-0.0749815,0.065818794,0.16172181,3.4375,-13.5,30.6375,-3.0184543,0.075557105,-0.06700945,0,
38,9117160556816,"[b0:e4:d5:39:26:89, 21237, 730, -72, 14:22:3b:16:5a:bd, 7830, 173, -65, b0:e4:d5:91:ba:5d, 39207, 96, -71, cc:f4:11:8b:29:4d, 11257, 65, -61, b0:e4:d5:96:3b:95, 26165, 929, -76, b0:e4:d5:01:26:f5, 3264, 273, -49, f8:1a:2b:06:3c:0b, 14898, 140, -71]",9117158415253,-0.28953153,-0.09451649,11.370095,-0.03191677,-0.028251685,0.10491302,4.375,-13.5625,30.9125,-2.7716238,0.008309841,0.025458798,0,
39,9117467412263,"[b0:e4:d5:39:26:89, 23775, 2242, -70, 14:22:3b:16:5a:bd, 11121, 64, -61, b0:e4:d5:91:ba:5d, 35262, 199, -76, cc:f4:11:8b:29:4d, 10808, 199, -57, b0:e4:d5:96:3b:95, 24129, 160, -83, b0:e4:d5:01:26:f5, 1963, 640, -51, 14:22:3b:2a:86:f5, 39265, 417, -84, f8:1a:2b:06:3c:0b, 14811, 116, -73]",9117465357523,-1.0887343,1.311865,11.564512,0.029473381,-0.103691325,-0.006413896,4.0875,-13.1875,30.612501,-2.7431116,-0.11246291,0.09386775,0,
40,9117762969115,"[b0:e4:d5:39:26:89, 22662, 258, -72, 14:22:3b:16:5a:bd, 11550, 165, -60, b0:e4:d5:91:ba:5d, 37176, 55, -71, cc:f4:11:8b:29:4d, 10789, 337, -60, b0:e4:d5:96:3b:95, 23269, 0, -78, b0:e4:d5:01:26:f5, 3142, 99, -46, 14:22:3b:2a:86:f5, 40261, 949, -83, f8:1a:2b:06:3c:0b, 14791, 240, -71]",9117761192709,0.2620141,-0.4103691,9.226724,0.028557109,-0.036803547,-0.031764057,3.9750001,-14.1,31.0875,-2.9028685,0.044428963,-0.028389676,0,
41,9117762969115,"[b0:e4:d5:39:26:89, 22662, 258, -72, 14:22:3b:16:5a:bd, 11550, 165, -60, b0:e4:d5:91:ba:5d, 37176, 55, -71, cc:f4:11:8b:29:4d, 10789, 337, -60, b0:e4:d5:96:3b:95, 23269, 0, -78, b0:e4:d5:01:26:f5, 3142, 99, -46, 14:22:3b:2a:86:f5, 40261, 949, -83, f8:1a:2b:06:3c:0b, 14791, 240, -71]",9117761192709,-0.43968117,-0.5204389,10.1683,0.04871507,0.102011494,-0.04459185,3.6375,-14.400001,30.9125,-2.7715795,0.051090214,0.043213464,0,
42,9118053095238,"[b0:e4:d5:39:26:89, 22779, 82, -78, 14:22:3b:16:5a:bd, 12253, 49, -66, b0:e4:d5:91:ba:5d, 34128, 138, -71, cc:f4:11:8b:29:4d, 11316, 106, -63, b0:e4:d5:96:3b:95, 23386, 0, -80, b0:e4:d5:01:26:f5, 2673, 152, -46, 14:22:3b:2a:86:f5, 38152, 1174, -87, f8:1a:2b:06:3c:0b, 14752, 258, -71]",9118049997477,-0.06580263,0.25902304,10.17847,0.05314371,0.06398625,-0.010384403,4.125,-14.212501,30.4125,-2.8607478,-0.02544211,0.0064647943,0,
43,9118368536936,"[b0:e4:d5:39:26:89, 24039, 225, -78, 14:22:3b:16:5a:bd, 11668, 0, -58, b0:e4:d5:91:ba:5d, 36550, 943, -70, cc:f4:11:8b:29:4d, 10915, 506, -58, b0:e4:d5:96:3b:95, 23152, 0, -76, b0:e4:d5:01:26:f5, 3376, 53, -44, 14:22:3b:2a:86:f5, 36043, 0, -88, f8:1a:2b:06:3c:0b, 14518, 346, -75]",9118366923134,-0.6843473,0.13399807,10.802996,-0.0012216945,0.049478628,-0.02367033,3.8500001,-13.8625,30.6,-2.756113,-0.0123783415,0.06326338,0,
44,9118368536936,"[b0:e4:d5:39:26:89, 24039, 225, -78, 14:22:3b:16:5a:bd, 11668, 0, -58, b0:e4:d5:91:ba:5d, 36550, 943, -70, cc:f4:11:8b:29:4d, 10915, 506, -58, b0:e4:d5:96:3b:95, 23152, 0, -76, b0:e4:d5:01:26:f5, 3376, 53, -44, 14:22:3b:2a:86:f5, 36043, 0, -88, f8:1a:2b:06:3c:0b, 14518, 346, -75]",9118366923134,-0.17347965,-0.17407785,9.260223,-0.009468133,-0.074676074,0.022295926,4.375,-14.837501,30.375,-2.808033,0.01879294,0.018731661,0,
45,9118672769571,"[b0:e4:d5:39:26:89, 22682, 160, -81, 14:22:3b:16:5a:bd, 12371, 913, -60, b0:e4:d5:91:ba:5d, 34285, 230, -75, cc:f4:11:8b:29:4d, 11511, 55, -56, b0:e4:d5:96:3b:95, 26855, 98, -80, b0:e4:d5:01:26:f5, 3230, 165, -49, f8:1a:2b:06:3c:0b, 14830, 292, -75]",9118667568893,-0.549751,-0.17288144,9.08136,0.019699825,0.02367033,-0.08674031,3.8625,-15.025001,30.3875,-2.7663805,0.018999882,0.06046241,0,
46,9118975627205,"[b0:e4:d5:39:26:89, 23248, 307, -83, 14:22:3b:16:5a:bd, 9441, 100, -62, b0:e4:d5:91:ba:5d, 34461, 101, -74, cc:f4:11:8b:29:4d, 11082, 101, -61, b0:e4:d5:96:3b:95, 24558, 95, -77, b0:e4:d5:01:26:f5, 3201, 154, -49, f8:1a:2b:06:3c:0b, 14244, 55, -81]",9118969401996,-0.048454657,0.6358926,11.3880415,-0.09941539,0.016645588,-0.1693574,4.05,-14.7375,30.050001,-2.8919914,-0.055780202,0.0042548464,0,
47,9118975627205,"[b0:e4:d5:39:26:89, 23248, 307, -83, 14:22:3b:16:5a:bd, 9441, 100, -62, b0:e4:d5:91:ba:5d, 34461, 101, -74, cc:f4:11:8b:29:4d, 11082, 101, -61, b0:e4:d5:96:3b:95, 24558, 95, -77, b0:e4:d5:01:26:f5, 3201, 154, -49, f8:1a:2b:06:3c:0b, 14244, 55, -81]",9118969401996,-1.5678971,-1.0636097,9.47139,0.05451812,-0.16691402,0.1293469,4.1625,-15.25,30.6875,-2.4877014,0.11033939,0.1640526,0,
48,9119274110881,"[b0:e4:d5:39:26:89, 22799, 311, -77, 14:22:3b:16:5a:bd, 8269, 168, -68, b0:e4:d5:91:ba:5d, 34724, 176, -70, cc:f4:11:8b:29:4d, 11169, 160, -58, b0:e4:d5:96:3b:95, 23328, 763, -74, b0:e4:d5:01:26:f5, 3787, 173, -53, 14:22:3b:2a:86:f5, 43593, 332, -83, f8:1a:2b:06:3c:0b, 14596, 276, -80]",9119270596557,-0.5066802,3.1363924,9.480962,-0.1885991,0.2249445,-0.4010212,4.9,-14.400001,30.6875,-2.8672342,-0.31905243,0.053391065,0,
