Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll,Points,
11,7204976161379,"[b0:e4:d5:39:26:89, 24127, 203, -78, 14:22:3b:16:5a:bd, 8386, 117, -59, b0:e4:d5:91:ba:5d, 37830, 148, -70, cc:f4:11:8b:29:4d, 11902, 194, -59, b0:e4:d5:96:3b:95, 24148, 175, -83, b0:e4:d5:01:26:f5, 3084, 98, -47, f8:1a:2b:06:3c:0b, 20670, 58, -72]",7204975186014,-1.0486546,-2.7152555,9.350553,0.19547112,-0.2893889,0.0012216945,3.2625,-12.3625,31.6875,-2.017865,0.28094283,0.11168228,0,
12,7204976161379,"[b0:e4:d5:39:26:89, 24127, 203, -78, 14:22:3b:16:5a:bd, 8386, 117, -59, b0:e4:d5:91:ba:5d, 37830, 148, -70, cc:f4:11:8b:29:4d, 11902, 194, -59, b0:e4:d5:96:3b:95, 24148, 175, -83, b0:e4:d5:01:26:f5, 3084, 98, -47, f8:1a:2b:06:3c:0b, 20670, 58, -72]",7204975186014,0.8105687,1.9010975,9.667004,-0.05054761,0.5793886,-0.86236364,4.975,-11.2875,31.1375,-3.0048726,-0.19351827,-0.08365332,0,
13,7205264877606,"[b0:e4:d5:39:26:89, 24381, 334, -79, 14:22:3b:16:5a:bd, 8445, 110, -60, b0:e4:d5:91:ba:5d, 33875, 140, -74, cc:f4:11:8b:29:4d, 12664, 58, -64, b0:e4:d5:96:3b:95, 25535, 2080, -81, b0:e4:d5:01:26:f5, 2849, 97, -46, f8:1a:2b:06:3c:0b, 14957, 209, -83]",7205262625783,-0.59700924,-1.3645071,11.307283,0.15164283,-0.003206948,-0.11606098,4.375,-12.2625,30.6375,-2.5304608,0.119928904,0.052749664,0,
14,7205568907949,"[b0:e4:d5:39:26:89, 23248, 185, -75, 14:22:3b:16:5a:bd, 8562, 68, -61, b0:e4:d5:91:ba:5d, 37527, 126, -69, cc:f4:11:8b:29:4d, 12605, 346, -67, b0:e4:d5:96:3b:95, 23855, 165, -81, b0:e4:d5:01:26:f5, 3435, 57, -47, f8:1a:2b:06:3c:0b, 14547, 192, -76]",7205564428573,-1.0049855,0.74895346,8.146365,0.41445985,0.04688253,0.28053162,4.3125,-11.5,31.325,-2.6232789,-0.09099344,0.12274593,0,
15,7205568907949,"[b0:e4:d5:39:26:89, 23248, 185, -75, 14:22:3b:16:5a:bd, 8562, 68, -61, b0:e4:d5:91:ba:5d, 37527, 126, -69, cc:f4:11:8b:29:4d, 12605, 346, -67, b0:e4:d5:96:3b:95, 23855, 165, -81, b0:e4:d5:01:26:f5, 3435, 57, -47, f8:1a:2b:06:3c:0b, 14547, 192, -76]",7205564428573,-2.0111675,0.7316055,8.84806,-0.13560809,-0.020005248,0.0019852535,4.05,-10.9875,31.362501,-2.4564009,-0.080454744,0.22350292,0,
16,7205874323604,"[b0:e4:d5:39:26:89, 23463, 240, -75, 14:22:3b:16:5a:bd, 8074, 201, -58, b0:e4:d5:91:ba:5d, 34812, 93, -74, cc:f4:11:8b:29:4d, 11748, 1023, -67, b0:e4:d5:96:3b:95, 24458, 177, -78, b0:e4:d5:01:26:f5, 3904, 98, -50, f8:1a:2b:06:3c:0b, 15748, 255, -83]",7205872105323,-0.74117684,0.20518455,9.733404,-0.10414946,-0.008704574,-0.18035266,3.2625,-11.0625,31.8875,-2.6908069,-0.021016503,0.07600108,0,
17,7206183259520,"[b0:e4:d5:39:26:89, 23072, 82, -71, 14:22:3b:16:5a:bd, 8152, 86, -59, b0:e4:d5:91:ba:5d, 34168, 0, -65, cc:f4:11:8b:29:4d, 11550, 165, -55, b0:e4:d5:96:3b:95, 24257, 526, -85, b0:e4:d5:01:26:f5, 3962, 131, -50, 14:22:3b:2a:86:f5, 41736, 543, -88, f8:1a:2b:06:3c:0b, 15777, 1373, -76]",7206181233635,-0.65084773,-0.43070808,9.239884,-0.011606098,-0.013591352,-0.076355904,3.525,-11.4375,31.875,-2.6175644,0.04646533,0.0703228,0,
18,7206183259520,"[b0:e4:d5:39:26:89, 23072, 82, -71, 14:22:3b:16:5a:bd, 8152, 86, -59, b0:e4:d5:91:ba:5d, 34168, 0, -65, cc:f4:11:8b:29:4d, 11550, 165, -55, b0:e4:d5:96:3b:95, 24257, 526, -85, b0:e4:d5:01:26:f5, 3962, 131, -50, 14:22:3b:2a:86:f5, 41736, 543, -88, f8:1a:2b:06:3c:0b, 15777, 1373, -76]",7206181233635,-0.232702,-0.58564335,9.047262,0.044133715,-0.010537115,0.083380654,3.325,-11.837501,31.85,-2.7402544,0.06462006,0.02571504,0,
19,7206493467103,"[b0:e4:d5:39:26:89, 22057, 225, -72, 14:22:3b:16:5a:bd, 7449, 92, -61, b0:e4:d5:91:ba:5d, 38621, 114, -69, cc:f4:11:8b:29:4d, 11082, 172, -62, b0:e4:d5:96:3b:95, 27806, 967, -82, b0:e4:d5:01:26:f5, 4578, 472, -53, 14:22:3b:2a:86:f5, 42722, 0, -87, f8:1a:2b:06:3c:0b, 15338, 58, -77]",7206490968457,-0.50189453,0.59641105,9.486943,-0.01175881,-0.017409148,0.010384403,2.9125001,-11.3625,31.237501,-2.811036,-0.06269645,0.05285444,0,
20,7206802116457,"[b0:e4:d5:39:26:89, 22486, 438, -73, 14:22:3b:16:5a:bd, 12927, 111, -69, b0:e4:d5:91:ba:5d, 33728, 291, -68, cc:f4:11:8b:29:4d, 11814, 157, -56, b0:e4:d5:96:3b:95, 25881, 1325, -77, b0:e4:d5:01:26:f5, 3845, 56, -49, 14:22:3b:2a:86:f5, 40496, 0, -85, f8:1a:2b:06:3c:0b, 15221, 95, -77]",7206800003175,0.07238288,0.11964113,10.735997,-0.0076355906,-0.035581853,-0.010384403,3.325,-11.85,32.025,-2.8921912,-0.011143209,-0.0067419712,0,
21,7206802116457,"[b0:e4:d5:39:26:89, 22486, 438, -73, 14:22:3b:16:5a:bd, 12927, 111, -69, b0:e4:d5:91:ba:5d, 33728, 291, -68, cc:f4:11:8b:29:4d, 11814, 157, -56, b0:e4:d5:96:3b:95, 25881, 1325, -77, b0:e4:d5:01:26:f5, 3845, 56, -49, 14:22:3b:2a:86:f5, 40496, 0, -85, f8:1a:2b:06:3c:0b, 15221, 95, -77]",7206800003175,0.11844472,-0.3056831,9.480962,-0.018325418,0.20173231,-0.108730815,3.4,-12.4875,31.6625,-2.8852031,0.032228105,-0.012492252,0,
22,7207079405078,"[b0:e4:d5:39:26:89, 23229, 365, -74, 14:22:3b:16:5a:bd, 13269, 75, -64, b0:e4:d5:91:ba:5d, 34021, 173, -64, cc:f4:11:8b:29:4d, 10261, 344, -55, b0:e4:d5:96:3b:95, 24910, 0, -81, b0:e4:d5:01:26:f5, 4050, 117, -49, f8:1a:2b:06:3c:0b, 14986, 992, -79]",7207077178411,-0.12801601,-0.2650051,11.426925,-0.0012216945,-0.04535541,-0.028557109,3.625,-11.95,31.35,-2.8010626,0.023185678,0.011202547,0,
23,7207425200894,"[b0:e4:d5:39:26:89, 21979, 146, -74, 14:22:3b:16:5a:bd, 11374, 77, -55, b0:e4:d5:91:ba:5d, 33963, 96, -69, cc:f4:11:8b:29:4d, 10222, 63, -56, b0:e4:d5:96:3b:95, 24148, 131, -83, b0:e4:d5:01:26:f5, 3084, 55, -49, f8:1a:2b:06:3c:0b, 18463, 126, -72]",7207422505529,-0.14416756,-0.39361933,9.296116,0.067804046,-0.08704574,-0.005497625,3.3,-11.962501,30.525,-2.8015037,0.04231199,0.015507122,0,
24,7207425200894,"[b0:e4:d5:39:26:89, 21979, 146, -74, 14:22:3b:16:5a:bd, 11374, 77, -55, b0:e4:d5:91:ba:5d, 33963, 96, -69, cc:f4:11:8b:29:4d, 10222, 63, -56, b0:e4:d5:96:3b:95, 24148, 131, -83, b0:e4:d5:01:26:f5, 3084, 55, -49, f8:1a:2b:06:3c:0b, 18463, 126, -72]",7207422505529,-0.5814559,-0.5766702,9.408579,0.009620844,0.062764555,-0.0,3.5625,-12.337501,31.1625,-2.6579323,0.06109911,0.061722107,0,
25,7207701017744,"[b0:e4:d5:39:26:89, 22809, 120, -74, 14:22:3b:16:5a:bd, 9089, 171, -63, b0:e4:d5:91:ba:5d, 34050, 120, -67, cc:f4:11:8b:29:4d, 11238, 72, -55, b0:e4:d5:96:3b:95, 25261, 0, -78, b0:e4:d5:01:26:f5, 3054, 60, -50, f8:1a:2b:06:3c:0b, 15338, 151, -78]",7207697292327,0.30089745,-0.4552345,10.953744,0.028862532,0.11545013,-0.11545013,3.25,-12.3625,31.0125,-2.9281754,0.04152017,-0.027462922,0,
26,7208035699184,"[b0:e4:d5:39:26:89, 22457, 235, -70, 14:22:3b:16:5a:bd, 9363, 55, -61, b0:e4:d5:91:ba:5d, 36043, 1992, -69, cc:f4:11:8b:29:4d, 11511, 73, -60, b0:e4:d5:96:3b:95, 27421, 1892, -79, b0:e4:d5:01:26:f5, 2761, 82, -48, f8:1a:2b:06:3c:0b, 16236, 220, -80]",7208033708350,-0.24107689,-0.47676992,8.946166,-0.017409148,-0.009315421,-0.020310672,3.45,-11.95,31.025,-2.7469866,0.053223554,0.02694099,0,
27,7208035699184,"[b0:e4:d5:39:26:89, 22457, 235, -70, 14:22:3b:16:5a:bd, 9363, 55, -61, b0:e4:d5:91:ba:5d, 36043, 1992, -69, cc:f4:11:8b:29:4d, 11511, 73, -60, b0:e4:d5:96:3b:95, 27421, 1892, -79, b0:e4:d5:01:26:f5, 2761, 82, -48, f8:1a:2b:06:3c:0b, 16236, 220, -80]",7208033708350,-0.23569304,-1.3280165,8.242676,0.010689827,0.012522369,0.0022906773,3.3,-13.2625,31.1375,-2.6673477,0.15967783,0.02858645,0,
28,7208308354107,"[b0:e4:d5:39:26:89, 23385, 280, -75, 14:22:3b:16:5a:bd, 9558, 95, -57, b0:e4:d5:91:ba:5d, 37800, 210, -70, cc:f4:11:8b:29:4d, 10926, 110, -65, b0:e4:d5:96:3b:95, 25847, 344, -83, b0:e4:d5:01:26:f5, 3113, 87, -45, f8:1a:2b:06:3c:0b, 16510, 176, -78]",7208305471919,-0.71425754,-0.28175488,9.52822,-0.056808796,0.107050985,-0.11331217,3.4375,-12.212501,31.0125,-2.6712768,0.029479291,0.07482238,0,
29,7208659326798,"[b0:e4:d5:39:26:89, 22545, 251, -75, 14:22:3b:16:5a:bd, 9793, 168, -60, b0:e4:d5:91:ba:5d, 35515, 418, -68, cc:f4:11:8b:29:4d, 11394, 64, -58, b0:e4:d5:96:3b:95, 25680, 799, -76, b0:e4:d5:01:26:f5, 2800, 148, -48, f8:1a:2b:06:3c:0b, 15602, 156, -75]",7208655472475,-0.57846487,-0.54376894,10.486546,-0.07177455,-0.007941014,0.11300674,3.375,-12.6,31.325,-2.7069643,0.05172906,0.05510673,0,
30,7208659326798,"[b0:e4:d5:39:26:89, 22545, 251, -75, 14:22:3b:16:5a:bd, 9793, 168, -60, b0:e4:d5:91:ba:5d, 35515, 418, -68, cc:f4:11:8b:29:4d, 11394, 64, -58, b0:e4:d5:96:3b:95, 25680, 799, -76, b0:e4:d5:01:26:f5, 2800, 148, -48, f8:1a:2b:06:3c:0b, 15602, 156, -75]",7208655472475,-0.35294133,1.0336994,8.961121,-0.051769305,-0.14904673,0.027640838,3.1125,-12.25,31.025,-2.872507,-0.114758015,0.0393655,0,
31,7208925351095,"[b0:e4:d5:39:26:89, 22955, 257, -76, 14:22:3b:16:5a:bd, 8679, 58, -63, b0:e4:d5:91:ba:5d, 34597, 298, -68, cc:f4:11:8b:29:4d, 10701, 70, -64, b0:e4:d5:96:3b:95, 25418, 145, -77, b0:e4:d5:01:26:f5, 3113, 118, -46, f8:1a:2b:06:3c:0b, 14752, 0, -77]",7208923876043,-1.3782659,-0.8662018,8.672188,0.12308572,-0.078035735,0.25899923,3.175,-13.0125,31.1625,-2.4641051,0.09832658,0.15761124,0,
32,7209221383521,"[b0:e4:d5:39:26:89, 22486, 172, -74, 14:22:3b:16:5a:bd, 7449, 82, -66, b0:e4:d5:91:ba:5d, 36775, 1036, -67, cc:f4:11:8b:29:4d, 10964, 172, -67, b0:e4:d5:96:3b:95, 26121, 205, -74, b0:e4:d5:01:26:f5, 2666, 505, -50, 14:22:3b:2a:86:f5, 37683, 0, -86, f8:1a:2b:06:3c:0b, 14313, 127, -79]",7209219223989,-0.9702896,-0.4636094,10.840683,-0.42606595,-0.20677179,0.23044212,3.9,-12.175,30.987501,-2.592571,0.04256969,0.08926661,0,
33,7209221383521,"[b0:e4:d5:39:26:89, 22486, 172, -74, 14:22:3b:16:5a:bd, 7449, 82, -66, b0:e4:d5:91:ba:5d, 36775, 1036, -67, cc:f4:11:8b:29:4d, 10964, 172, -67, b0:e4:d5:96:3b:95, 26121, 205, -74, b0:e4:d5:01:26:f5, 2666, 505, -50, 14:22:3b:2a:86:f5, 37683, 0, -86, f8:1a:2b:06:3c:0b, 14313, 127, -79]",7209219223989,-0.11844472,3.1453655,6.7651076,-0.120642334,0.009315421,0.37444937,3.7,-11.2875,31.7,-2.963011,-0.43514934,0.017506393,0,
34,7209518620009,"[b0:e4:d5:39:26:89, 24322, 2186, -70, 14:22:3b:16:5a:bd, 8816, 62, -59, b0:e4:d5:91:ba:5d, 34246, 439, -72, cc:f4:11:8b:29:4d, 11394, 153, -61, b0:e4:d5:96:3b:95, 25121, 96, -76, b0:e4:d5:01:26:f5, 3054, 131, -46, f8:1a:2b:06:3c:0b, 14781, 211, -74]",7209516765425,-0.6556334,-2.492723,9.579665,0.1421747,0.06688777,-0.0684149,3.925,-13.337501,30.7875,-2.288979,0.25399572,0.06833355,0,
35,7209816740507,"[b0:e4:d5:39:26:89, 23365, 461, -68, 14:22:3b:16:5a:bd, 10408, 1387, -55, b0:e4:d5:91:ba:5d, 34021, 137, -71, cc:f4:11:8b:29:4d, 10847, 172, -67, b0:e4:d5:96:3b:95, 26394, 240, -81, b0:e4:d5:01:26:f5, 4519, 147, -54, f8:1a:2b:06:3c:0b, 14928, 199, -70]",7209814659622,0.08554341,-0.30149564,10.472188,-0.0151184695,0.05222744,-0.08964183,3.4750001,-13.125,31.3125,-2.883968,0.02878122,-0.008168447,0,
36,7209816740507,"[b0:e4:d5:39:26:89, 23365, 461, -68, 14:22:3b:16:5a:bd, 10408, 1387, -55, b0:e4:d5:91:ba:5d, 34021, 137, -71, cc:f4:11:8b:29:4d, 10847, 172, -67, b0:e4:d5:96:3b:95, 26394, 240, -81, b0:e4:d5:01:26:f5, 4519, 147, -54, f8:1a:2b:06:3c:0b, 14928, 199, -70]",7209814659622,-1.1150553,-0.6723832,8.998808,-0.069483876,0.06215371,0.053449135,3.7,-12.587501,31.475,-2.5084574,0.07401657,0.12328304,0,
37,7210118674443,"[b0:e4:d5:39:26:89, 22916, 626, -70, 14:22:3b:16:5a:bd, 9236, 212, -60, b0:e4:d5:91:ba:5d, 36855, 269, -73, cc:f4:11:8b:29:4d, 11238, 120, -67, b0:e4:d5:96:3b:95, 23679, 137, -77, b0:e4:d5:01:26:f5, 3543, 58, -61, f8:1a:2b:06:3c:0b, 14928, 143, -75]",7210116713037,-0.020338992,-0.72442704,9.686745,0.0132859275,0.05955761,-0.07437065,3.625,-13.2375,32.1375,-2.8122835,0.07464628,0.0020996693,0,
38,7210423086870,"[b0:e4:d5:39:26:89, 23619, 153, -74, 14:22:3b:16:5a:bd, 9148, 64, -65, b0:e4:d5:91:ba:5d, 36160, 96, -71, cc:f4:11:8b:29:4d, 11902, 599, -66, b0:e4:d5:96:3b:95, 23303, 225, -80, b0:e4:d5:01:26:f5, 2351, 102, -54, 14:22:3b:2a:86:f5, 38621, 0, -87, f8:1a:2b:06:3c:0b, 14830, 146, -72]",7210419479682,-0.654437,-0.20578274,10.3441725,0.059252184,0.06520794,-0.0051922016,3.5125,-12.85,30.987501,-2.7218046,0.01985129,0.06318205,0,
39,7210423086870,"[b0:e4:d5:39:26:89, 23619, 153, -74, 14:22:3b:16:5a:bd, 9148, 64, -65, b0:e4:d5:91:ba:5d, 36160, 96, -71, cc:f4:11:8b:29:4d, 11902, 599, -66, b0:e4:d5:96:3b:95, 23303, 225, -80, b0:e4:d5:01:26:f5, 2351, 102, -54, 14:22:3b:2a:86:f5, 38621, 0, -87, f8:1a:2b:06:3c:0b, 14830, 146, -72]",7210419479682,0.60837513,0.35174492,8.69791,0.011300675,0.048104223,-0.029320668,3.9375,-13.2,30.95,-3.0197759,-0.04031974,-0.069831245,0,
40,7210731455130,"[b0:e4:d5:39:26:89, 24596, 2169, -70, 14:22:3b:16:5a:bd, 11277, 150, -55, b0:e4:d5:91:ba:5d, 34158, 520, -72, cc:f4:11:8b:29:4d, 11287, 105, -60, b0:e4:d5:96:3b:95, 24675, 130, -81, b0:e4:d5:01:26:f5, 2849, 152, -49, f8:1a:2b:06:3c:0b, 14430, 139, -73]",7210729832890,0.09750752,-0.5796613,8.95813,-0.03191677,-0.06474981,-0.046271678,3.9,-13.462501,30.9375,-2.8395162,0.064613946,-0.010884377,0,
41,7211023233700,"[b0:e4:d5:39:26:89, 24156, 967, -75, 14:22:3b:16:5a:bd, 9363, 63, -56, b0:e4:d5:91:ba:5d, 34570, 797, -70, cc:f4:11:8b:29:4d, 10906, 65, -61, b0:e4:d5:96:3b:95, 23246, 141, -84, b0:e4:d5:01:26:f5, 2380, 99, -47, f8:1a:2b:06:3c:0b, 14830, 151, -72]",7211021812294,-0.6873383,0.04965107,9.993026,0.007941014,-0.19470756,0.0151184695,3.7125,-13.75,30.612501,-2.7460217,-0.0049568205,0.06867364,0,
42,7211023233700,"[b0:e4:d5:39:26:89, 24156, 967, -75, 14:22:3b:16:5a:bd, 9363, 63, -56, b0:e4:d5:91:ba:5d, 34570, 797, -70, cc:f4:11:8b:29:4d, 10906, 65, -61, b0:e4:d5:96:3b:95, 23246, 141, -84, b0:e4:d5:01:26:f5, 2380, 99, -47, f8:1a:2b:06:3c:0b, 14830, 151, -72]",7211021812294,0.48454657,-0.9379865,9.230313,-0.016798299,-0.03298575,0.011453386,3.7125,-13.75,30.7625,-2.945743,0.10113428,-0.052446995,0,
43,7211325881543,"[b0:e4:d5:39:26:89, 22691, 250, -78, 14:22:3b:16:5a:bd, 8113, 203, -59, b0:e4:d5:91:ba:5d, 34207, 247, -74, cc:f4:11:8b:29:4d, 11472, 55, -61, b0:e4:d5:96:3b:95, 25663, 350, -83, b0:e4:d5:01:26:f5, 3054, 60, -45, f8:1a:2b:06:3c:0b, 14400, 95, -69]",7211324179355,-1.0331012,-0.80877405,9.2691965,-0.0051922016,-0.051158458,-0.009162709,4.15,-14.087501,31.0625,-2.5560064,0.08650061,0.110997215,0,
44,7211625525479,"[b0:e4:d5:39:26:89, 20416, 960, -75, 14:22:3b:16:5a:bd, 7957, 68, -59, b0:e4:d5:91:ba:5d, 37410, 158, -75, cc:f4:11:8b:29:4d, 11316, 106, -61, b0:e4:d5:96:3b:95, 23425, 129, -80, b0:e4:d5:01:26:f5, 2468, 103, -50, 14:22:3b:2a:86:f5, 38855, 2110, -84, f8:1a:2b:06:3c:0b, 14322, 122, -73]",7211623490114,-0.021535404,0.07477571,10.414761,0.003206948,-0.1435491,0.08231167,3.025,-14.325,31.4375,-2.9323347,-0.007179643,0.0020677743,0,
45,7211625525479,"[b0:e4:d5:39:26:89, 20416, 960, -75, 14:22:3b:16:5a:bd, 7957, 68, -59, b0:e4:d5:91:ba:5d, 37410, 158, -75, cc:f4:11:8b:29:4d, 11316, 106, -61, b0:e4:d5:96:3b:95, 23425, 129, -80, b0:e4:d5:01:26:f5, 2468, 103, -50, 14:22:3b:2a:86:f5, 38855, 2110, -84, f8:1a:2b:06:3c:0b, 14322, 122, -73]",7211623490114,-1.4656038,-0.005383851,9.436096,-0.025808297,0.03603999,-0.034971006,3.9750001,-14.1,31.0875,-2.5882554,5.637991E-4,0.15408766,0,
46,7211925061967,"[b0:e4:d5:39:26:89, 22369, 290, -82, 14:22:3b:16:5a:bd, 11169, 213, -57, b0:e4:d5:91:ba:5d, 34636, 160, -73, cc:f4:11:8b:29:4d, 11316, 0, -58, b0:e4:d5:96:3b:95, 26316, 72, -74, b0:e4:d5:01:26:f5, 3113, 85, -46, f8:1a:2b:06:3c:0b, 14322, 66, -71]",7211921566498,-0.19561325,-0.75673014,10.17488,-0.0029015245,-0.1317903,0.06872032,4.0750003,-14.6125,31.2125,-2.7774563,0.07422205,0.019222748,0,
47,7212223127257,"[b0:e4:d5:39:26:89, 23033, 292, -78, 14:22:3b:16:5a:bd, 10115, 1271, -60, b0:e4:d5:91:ba:5d, 34490, 127, -72, cc:f4:11:8b:29:4d, 11023, 198, -62, b0:e4:d5:96:3b:95, 24207, 1001, -78, b0:e4:d5:01:26:f5, 3269, 58, -52, 14:22:3b:2a:86:f5, 43894, 824, -87, f8:1a:2b:06:3c:0b, 15182, 55, -81]",7212221559028,-3.0747771,-2.2295125,7.722237,-0.08903099,0.05467083,0.03603999,3.7125,-15.0375,30.3875,-2.0463853,0.26206356,0.37892935,0,
