Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll,Points,
10,8151943161444,"[b0:e4:d5:39:26:89, 23033, 145, -78, 14:22:3b:16:5a:bd, 8699, 69, -57, b0:e4:d5:91:ba:5d, 46042, 146, -68, cc:f4:11:8b:29:4d, 11521, 71, -55, b0:e4:d5:96:3b:95, 22976, 175, -80, b0:e4:d5:01:26:f5, 3494, 99, -43, f8:1a:2b:06:3c:0b, 17330, 336, -79]",8151938230974,-0.5832505,0.14237295,10.452448,-0.017409148,-0.04382829,-0.020463383,3.6625001,-11.55,30.525,-2.7204645,-0.01359902,0.055742566,0,
11,8151943161444,"[b0:e4:d5:39:26:89, 23033, 145, -78, 14:22:3b:16:5a:bd, 8699, 69, -57, b0:e4:d5:91:ba:5d, 46042, 146, -68, cc:f4:11:8b:29:4d, 11521, 71, -55, b0:e4:d5:96:3b:95, 22976, 175, -80, b0:e4:d5:01:26:f5, 3494, 99, -43, f8:1a:2b:06:3c:0b, 17330, 336, -79]",8151938230974,0.096311115,0.485743,10.590633,0.056045234,-0.062764555,-0.11560284,3.775,-12.0625,31.325,-2.8883712,-0.045831326,-0.00909374,0,
12,8152256280121,"[b0:e4:d5:39:26:89, 22603, 202, -76, 14:22:3b:16:5a:bd, 13220, 106, -58, b0:e4:d5:91:ba:5d, 37957, 304, -68, cc:f4:11:8b:29:4d, 11511, 73, -53, b0:e4:d5:96:3b:95, 28392, 1240, -80, b0:e4:d5:01:26:f5, 3289, 62, -48, f8:1a:2b:06:3c:0b, 19361, 118, -77]",8152254875329,-0.01794617,-0.7704889,9.071789,0.014660334,0.07650862,-0.08551861,3.1125,-12.1125,30.375,-2.8192506,0.08472891,0.001978237,0,
13,8152568071558,"[b0:e4:d5:39:26:89, 23395, 96, -77, 14:22:3b:16:5a:bd, 8474, 106, -64, b0:e4:d5:91:ba:5d, 39129, 456, -66, cc:f4:11:8b:29:4d, 10574, 63, -53, b0:e4:d5:96:3b:95, 27002, 1329, -78, b0:e4:d5:01:26:f5, 3142, 97, -45, f8:1a:2b:06:3c:0b, 17525, 125, -76]",8152564233849,0.08733802,-0.06580263,9.769895,0.025961008,0.15103199,-0.1681357,3.3625,-11.575,31.050001,-2.8765576,0.0067348727,-0.008939267,0,
14,8152568071558,"[b0:e4:d5:39:26:89, 23395, 96, -77, 14:22:3b:16:5a:bd, 8474, 106, -64, b0:e4:d5:91:ba:5d, 39129, 456, -66, cc:f4:11:8b:29:4d, 10574, 63, -53, b0:e4:d5:96:3b:95, 27002, 1329, -78, b0:e4:d5:01:26:f5, 3142, 97, -45, f8:1a:2b:06:3c:0b, 17525, 125, -76]",8152564233849,-0.82612205,-0.84406817,8.633903,-0.009315421,-0.08414421,0.011300675,3.6000001,-12.0625,29.85,-2.5298276,0.09701211,0.09539309,0,
15,8152872214297,"[b0:e4:d5:39:26:89, 23033, 250, -75, 14:22:3b:16:5a:bd, 9002, 127, -62, b0:e4:d5:91:ba:5d, 34138, 204, -68, cc:f4:11:8b:29:4d, 11043, 64, -55, b0:e4:d5:96:3b:95, 25261, 385, -81, b0:e4:d5:01:26:f5, 2556, 98, -49, 14:22:3b:2a:86:f5, 40730, 475, -86, f8:1a:2b:06:3c:0b, 15777, 156, -75]",8152870701744,-0.6053841,0.11724831,9.117252,0.1007898,-0.030542362,-0.12323844,2.7250001,-11.5,30.237501,-2.7633498,-0.012831089,0.066302516,0,
16,8153183673234,"[b0:e4:d5:39:26:89, 23033, 153, -76, 14:22:3b:16:5a:bd, 8357, 106, -59, b0:e4:d5:91:ba:5d, 34519, 208, -68, cc:f4:11:8b:29:4d, 11043, 72, -53, b0:e4:d5:96:3b:95, 26129, 220, -81, b0:e4:d5:01:26:f5, 2761, 0, -51, f8:1a:2b:06:3c:0b, 15338, 117, -77]",8153181671775,-1.1407782,0.39900318,8.885747,0.075897776,-0.16996825,0.26037365,3.7875001,-11.8,30.675001,-2.6130028,-0.04450877,0.12768447,0,
17,8153183673234,"[b0:e4:d5:39:26:89, 23033, 153, -76, 14:22:3b:16:5a:bd, 8357, 106, -59, b0:e4:d5:91:ba:5d, 34519, 208, -68, cc:f4:11:8b:29:4d, 11043, 72, -53, b0:e4:d5:96:3b:95, 26129, 220, -81, b0:e4:d5:01:26:f5, 2761, 0, -51, f8:1a:2b:06:3c:0b, 15338, 117, -77]",8153181671775,-1.3094722,-0.90388876,9.799207,-0.118962504,0.005955761,0.04123219,3.6000001,-12.075,30.8375,-2.4522774,0.09117482,0.13284343,0,
18,8153478545347,"[b0:e4:d5:39:26:89, 22867, 113, -71, 14:22:3b:16:5a:bd, 8855, 42, -61, b0:e4:d5:91:ba:5d, 37244, 353, -69, cc:f4:11:8b:29:4d, 11394, 110, -62, b0:e4:d5:96:3b:95, 24529, 122, -77, b0:e4:d5:01:26:f5, 3142, 97, -46, f8:1a:2b:06:3c:0b, 15836, 195, -70]",8153476556596,-0.49112684,2.3605196,10.70848,-0.1317903,0.2738123,-0.23028941,3.4125001,-11.0625,31.2125,-2.87146,-0.21674407,0.04583124,0,
19,8153779914752,"[b0:e4:d5:39:26:89, 23336, 65, -69, 14:22:3b:16:5a:bd, 10222, 146, -62, b0:e4:d5:91:ba:5d, 35769, 1108, -71, cc:f4:11:8b:29:4d, 11199, 344, -56, b0:e4:d5:96:3b:95, 26986, 532, -84, b0:e4:d5:01:26:f5, 3845, 56, -52, f8:1a:2b:06:3c:0b, 16861, 400, -78]",8153777872772,-0.69571316,-1.0977074,10.359726,0.14278555,0.09880454,-0.025808297,4.2000003,-12.2625,31.1375,-2.530385,0.10532973,0.067054875,0,
20,8153779914752,"[b0:e4:d5:39:26:89, 23336, 65, -69, 14:22:3b:16:5a:bd, 10222, 146, -62, b0:e4:d5:91:ba:5d, 35769, 1108, -71, cc:f4:11:8b:29:4d, 11199, 344, -56, b0:e4:d5:96:3b:95, 26986, 532, -84, b0:e4:d5:01:26:f5, 3845, 56, -52, f8:1a:2b:06:3c:0b, 16861, 400, -78]",8153777872772,-0.025124637,1.2999009,10.629517,0.043981,-0.11545013,-0.21349111,3.4375,-12.212501,30.8375,-2.9238284,-0.12168707,0.0023636625,0,
21,8154070989833,"[b0:e4:d5:39:26:89, 22984, 311, -70, 14:22:3b:16:5a:bd, 7302, 131, -62, b0:e4:d5:91:ba:5d, 34168, 111, -70, cc:f4:11:8b:29:4d, 11433, 194, -57, b0:e4:d5:96:3b:95, 26500, 91, -80, b0:e4:d5:01:26:f5, 3076, 338, -46, f8:1a:2b:06:3c:0b, 15367, 348, -74]",8154066334884,-0.18783657,0.57547385,9.716655,-0.036803547,0.0010689828,0.028098974,3.7875001,-11.8,30.675001,-2.8297858,-0.059145384,0.019328995,0,
22,8154376482415,"[b0:e4:d5:39:26:89, 22174, 546, -71, 14:22:3b:16:5a:bd, 7390, 67, -67, b0:e4:d5:91:ba:5d, 33347, 252, -74, cc:f4:11:8b:29:4d, 11169, 133, -59, b0:e4:d5:96:3b:95, 24776, 338, -79, b0:e4:d5:01:26:f5, 4812, 67, -48, f8:1a:2b:06:3c:0b, 15690, 440, -76]",8154374960905,0.20338993,-1.5888343,9.0347,-0.0071774554,0.024281178,-0.03970507,3.4875,-11.7,31.025,-2.715235,0.17403592,-0.02250828,0,
23,8154376482415,"[b0:e4:d5:39:26:89, 22174, 546, -71, 14:22:3b:16:5a:bd, 7390, 67, -67, b0:e4:d5:91:ba:5d, 33347, 252, -74, cc:f4:11:8b:29:4d, 11169, 133, -59, b0:e4:d5:96:3b:95, 24776, 338, -79, b0:e4:d5:01:26:f5, 4812, 67, -48, f8:1a:2b:06:3c:0b, 15690, 440, -76]",8154374960905,1.0588241,-0.4444668,9.040682,-0.03191677,-0.102011494,0.026724568,3.5875,-12.1875,30.1625,-3.1364892,0.048790477,-0.1165866,0,
24,8154685083071,"[b0:e4:d5:39:26:89, 22838, 82, -70, 14:22:3b:16:5a:bd, 8562, 68, -62, b0:e4:d5:91:ba:5d, 33504, 228, -70, cc:f4:11:8b:29:4d, 11043, 146, -60, b0:e4:d5:96:3b:95, 19773, 0, -77, b0:e4:d5:01:26:f5, 4246, 148, -55, f8:1a:2b:06:3c:0b, 15895, 499, -80]",8154682123071,-0.4941179,-1.0109676,9.223135,-0.018478129,-0.14981028,0.036498122,3.775,-11.925,30.3375,-2.580479,0.109021194,0.053522583,0,
25,8154974070339,"[b0:e4:d5:39:26:89, 22838, 207, -71, 14:22:3b:16:5a:bd, 8503, 124, -61, b0:e4:d5:91:ba:5d, 34248, 340, -64, cc:f4:11:8b:29:4d, 11433, 276, -54, b0:e4:d5:96:3b:95, 23328, 175, -82, b0:e4:d5:01:26:f5, 3640, 63, -48, 14:22:3b:2a:86:f5, 41651, 1018, -79, f8:1a:2b:06:3c:0b, 16588, 1197, -73]",8154971291902,-1.2155539,0.35174492,9.104691,-0.019699825,-0.007941014,-0.031458635,3.5125,-12.85,30.825,-2.6461742,-0.038274895,0.13272366,0,
26,8154974070339,"[b0:e4:d5:39:26:89, 22838, 207, -71, 14:22:3b:16:5a:bd, 8503, 124, -61, b0:e4:d5:91:ba:5d, 34248, 340, -64, cc:f4:11:8b:29:4d, 11433, 276, -54, b0:e4:d5:96:3b:95, 23328, 175, -82, b0:e4:d5:01:26:f5, 3640, 63, -48, 14:22:3b:2a:86:f5, 41651, 1018, -79, f8:1a:2b:06:3c:0b, 16588, 1197, -73]",8154971291902,-0.34636107,0.40498522,9.124431,0.01007898,-0.093917765,-0.110410646,3.3,-11.962501,31.362501,-2.816965,-0.044323716,0.037941527,0,
27,8155285228964,"[b0:e4:d5:39:26:89, 22603, 197, -74, 14:22:3b:16:5a:bd, 9246, 222, -56, b0:e4:d5:91:ba:5d, 33933, 96, -66, cc:f4:11:8b:29:4d, 10369, 611, -58, b0:e4:d5:96:3b:95, 23340, 119, -81, b0:e4:d5:01:26:f5, 3259, 152, -51, f8:1a:2b:06:3c:0b, 17389, 77, -66]",8155283281412,-0.24945176,-0.23868406,10.04148,0.049325917,0.12888877,-0.004275931,3.375,-12.6,31.1625,-2.8051107,0.023758005,0.024837023,0,
28,8155601205766,"[b0:e4:d5:39:26:89, 22643, 280, -72, 14:22:3b:16:5a:bd, 9129, 69, -62, b0:e4:d5:91:ba:5d, 34197, 198, -71, cc:f4:11:8b:29:4d, 11082, 290, -55, b0:e4:d5:96:3b:95, 24558, 0, -77, b0:e4:d5:01:26:f5, 2820, 132, -49, f8:1a:2b:06:3c:0b, 17066, 502, -68]",8155599143370,-1.1485549,0.317049,11.876177,0.028098974,-0.20982604,-0.08353336,2.65,-12.150001,30.225,-2.7365496,-0.026565991,0.096411,0,
29,8155601205766,"[b0:e4:d5:39:26:89, 22643, 280, -72, 14:22:3b:16:5a:bd, 9129, 69, -62, b0:e4:d5:91:ba:5d, 34197, 198, -71, cc:f4:11:8b:29:4d, 11082, 290, -55, b0:e4:d5:96:3b:95, 24558, 0, -77, b0:e4:d5:01:26:f5, 2820, 132, -49, f8:1a:2b:06:3c:0b, 17066, 502, -68]",8155599143370,-0.25842485,-0.07836494,10.693524,-0.04214846,-0.22524993,0.043217443,3.2250001,-12.4875,30.8375,-2.8285441,0.0073259915,0.024161778,0,
30,8155918070069,"[b0:e4:d5:39:26:89, 22691, 105, -73, 14:22:3b:16:5a:bd, 8347, 68, -63, b0:e4:d5:91:ba:5d, 34285, 603, -69, cc:f4:11:8b:29:4d, 10759, 64, -66, b0:e4:d5:96:3b:95, 27471, 240, -77, b0:e4:d5:01:26:f5, 2673, 173, -50, f8:1a:2b:06:3c:0b, 14791, 1189, -72]",8155916175121,-0.56470615,0.1363909,7.9633136,-0.021226943,-0.051005747,-0.02183779,3.4125001,-12.337501,30.5,-2.7331755,-0.01708284,0.070794955,0,
31,8156222966141,"[b0:e4:d5:39:26:89, 22633, 120, -71, 14:22:3b:16:5a:bd, 8914, 69, -61, b0:e4:d5:91:ba:5d, 38699, 948, -69, cc:f4:11:8b:29:4d, 11111, 154, -61, b0:e4:d5:96:3b:95, 24832, 89, -75, b0:e4:d5:01:26:f5, 2497, 99, -51, 14:22:3b:2a:86:f5, 46707, 0, -89, f8:1a:2b:06:3c:0b, 15924, 880, -77]",8156220630307,0.07178468,-0.72023964,11.605788,0.0,-0.024739314,-0.029931515,3.2125,-12.75,31.1625,-2.8688138,0.06197799,-0.0061851693,0,
32,8156222966141,"[b0:e4:d5:39:26:89, 22633, 120, -71, 14:22:3b:16:5a:bd, 8914, 69, -61, b0:e4:d5:91:ba:5d, 38699, 948, -69, cc:f4:11:8b:29:4d, 11111, 154, -61, b0:e4:d5:96:3b:95, 24832, 89, -75, b0:e4:d5:01:26:f5, 2497, 99, -51, 14:22:3b:2a:86:f5, 46707, 0, -89, f8:1a:2b:06:3c:0b, 15924, 880, -77]",8156220630307,0.971486,0.36131623,10.316056,-0.012980504,0.18019994,-0.13331741,3.6625001,-12.85,30.3125,-3.0838149,-0.034856245,-0.09389531,0,
33,8156531785703,"[b0:e4:d5:39:26:89, 22633, 120, -74, 14:22:3b:16:5a:bd, 11121, 149, -56, b0:e4:d5:91:ba:5d, 34011, 198, -72, cc:f4:11:8b:29:4d, 11121, 110, -66, b0:e4:d5:96:3b:95, 24715, 284, -76, b0:e4:d5:01:26:f5, 2703, 132, -46, f8:1a:2b:06:3c:0b, 17057, 443, -77]",8156529875442,-0.28295127,-0.16390835,10.779666,-0.0413849,-0.081395395,0.15347537,3.8500001,-12.7,31.1375,-2.7770562,0.015198922,0.026242586,0,
34,8156820478023,"[b0:e4:d5:39:26:89, 22955, 261, -72, 14:22:3b:16:5a:bd, 10535, 153, -58, b0:e4:d5:91:ba:5d, 34189, 172, -70, cc:f4:11:8b:29:4d, 11394, 64, -57, b0:e4:d5:96:3b:95, 25613, 95, -79, b0:e4:d5:01:26:f5, 3142, 152, -49, 14:22:3b:2a:86:f5, 40496, 185, -84, f8:1a:2b:06:3c:0b, 14400, 252, -77]",8156818865211,-0.3505485,-0.3062813,8.8905325,-0.008093726,-0.076966755,0.008857286,3.55,-12.45,30.5,-2.7468507,0.03440994,0.039409,0,
35,8156820478023,"[b0:e4:d5:39:26:89, 22955, 261, -72, 14:22:3b:16:5a:bd, 10535, 153, -58, b0:e4:d5:91:ba:5d, 34189, 172, -70, cc:f4:11:8b:29:4d, 11394, 64, -57, b0:e4:d5:96:3b:95, 25613, 95, -79, b0:e4:d5:01:26:f5, 3142, 152, -49, 14:22:3b:2a:86:f5, 40496, 185, -84, f8:1a:2b:06:3c:0b, 14400, 252, -77]",8156818865211,0.14057833,-0.55752766,10.6612215,0.031000499,0.025961008,-0.10124794,3.9625,-12.9375,30.300001,-2.837064,0.05224279,-0.013185185,0,
36,8157133927117,"[b0:e4:d5:39:26:89, 23736, 2518, -74, 14:22:3b:16:5a:bd, 9998, 63, -63, b0:e4:d5:91:ba:5d, 36423, 132, -72, cc:f4:11:8b:29:4d, 11279, 619, -66, b0:e4:d5:96:3b:95, 26082, 171, -76, b0:e4:d5:01:26:f5, 2732, 152, -57, f8:1a:2b:06:3c:0b, 14576, 184, -73]",8157131993992,-0.2865405,-0.5880362,8.636893,0.028251685,0.06429167,-0.0047340663,3.675,-12.712501,31.1375,-2.7230685,0.06794205,0.033164177,0,
37,8157441744908,"[b0:e4:d5:39:26:89, 22096, 55, -68, 14:22:3b:16:5a:bd, 6863, 88, -61, b0:e4:d5:91:ba:5d, 36336, 94, -71, cc:f4:11:8b:29:4d, 11072, 113, -59, b0:e4:d5:96:3b:95, 25349, 728, -79, b0:e4:d5:01:26:f5, 3376, 98, -52, f8:1a:2b:06:3c:0b, 14986, 195, -66]",8157437729595,-0.3188436,0.040677983,9.575478,0.06566608,0.03298575,-0.020005248,3.4375,-13.5,30.800001,-2.8253167,-0.0042457627,0.033285633,0,
38,8157441744908,"[b0:e4:d5:39:26:89, 22096, 55, -68, 14:22:3b:16:5a:bd, 6863, 88, -61, b0:e4:d5:91:ba:5d, 36336, 94, -71, cc:f4:11:8b:29:4d, 11072, 113, -59, b0:e4:d5:96:3b:95, 25349, 728, -79, b0:e4:d5:01:26:f5, 3376, 98, -52, f8:1a:2b:06:3c:0b, 14986, 195, -66]",8157437729595,-0.73818576,0.5419743,9.445069,-0.027182704,-0.0697893,0.115908265,3.45,-13.2375,30.4625,-2.7704103,-0.05714498,0.077997126,0,
39,8157758167283,"[b0:e4:d5:39:26:89, 23219, 324, -72, 14:22:3b:16:5a:bd, 10183, 146, -62, b0:e4:d5:91:ba:5d, 35369, 102, -73, cc:f4:11:8b:29:4d, 11033, 738, -61, b0:e4:d5:96:3b:95, 25566, 1159, -81, b0:e4:d5:01:26:f5, 3318, 210, -62, f8:1a:2b:06:3c:0b, 15377, 151, -68]",8157756149523,-0.60358953,0.7196414,9.531809,0.020310672,0.16355436,-0.1241547,4.1125,-13.05,31.125,-2.764449,-0.07520591,0.06323928,0,
40,8158070073929,"[b0:e4:d5:39:26:89, 22457, 152, -71, 14:22:3b:16:5a:bd, 6541, 242, -65, b0:e4:d5:91:ba:5d, 34988, 425, -68, cc:f4:11:8b:29:4d, 11277, 149, -58, b0:e4:d5:96:3b:95, 24173, 256, -81, b0:e4:d5:01:26:f5, 4695, 133, -51, 14:22:3b:2a:86:f5, 37800, 0, -86, f8:1a:2b:06:3c:0b, 15103, 38, -73]",8158068245231,-0.5383851,-0.59940207,9.647861,0.030389652,0.008551862,-0.060932014,3.5625,-13.6125,30.612501,-2.7191114,0.061952084,0.055745758,0,
41,8158070073929,"[b0:e4:d5:39:26:89, 22457, 152, -71, 14:22:3b:16:5a:bd, 6541, 242, -65, b0:e4:d5:91:ba:5d, 34988, 425, -68, cc:f4:11:8b:29:4d, 11277, 149, -58, b0:e4:d5:96:3b:95, 24173, 256, -81, b0:e4:d5:01:26:f5, 4695, 133, -51, 14:22:3b:2a:86:f5, 37800, 0, -86, f8:1a:2b:06:3c:0b, 15103, 38, -73]",8158068245231,-0.8644072,-0.16450655,10.37827,0.038330667,-0.009009997,-0.016951011,3.8625,-13.725,30.275,-2.693999,0.015795046,0.0830983,0,
42,8158360200729,"[b0:e4:d5:39:26:89, 22457, 167, -72, 14:22:3b:16:5a:bd, 10144, 165, -58, b0:e4:d5:91:ba:5d, 34480, 235, -70, cc:f4:11:8b:29:4d, 10664, 388, -58, b0:e4:d5:96:3b:95, 23738, 0, -81, b0:e4:d5:01:26:f5, 3289, 132, -46, 14:22:3b:2a:86:f5, 36840, 187, -85, f8:1a:2b:06:3c:0b, 14986, 198, -73]",8158358294843,0.28713873,-1.8658035,8.723633,-0.032527618,0.009926268,0.07207998,2.8,-13.5625,30.65,-2.8856106,0.2105939,-0.032903165,0,
43,8158671261854,"[b0:e4:d5:39:26:89, 20728, 2098, -78, 14:22:3b:16:5a:bd, 9265, 64, -60, b0:e4:d5:91:ba:5d, 35750, 175, -70, cc:f4:11:8b:29:4d, 11404, 97, -62, b0:e4:d5:96:3b:95, 23253, 457, -84, b0:e4:d5:01:26:f5, 5183, 63, -45, f8:1a:2b:06:3c:0b, 14400, 94, -73]",8158669293468,-0.30089745,0.09750752,9.604192,1.5271181E-4,-0.1293469,0.041843038,3.1125,-13.4125,30.825,-2.8528652,-0.010147274,0.03131956,0,
44,8158671261854,"[b0:e4:d5:39:26:89, 20728, 2098, -78, 14:22:3b:16:5a:bd, 9265, 64, -60, b0:e4:d5:91:ba:5d, 35750, 175, -70, cc:f4:11:8b:29:4d, 11404, 97, -62, b0:e4:d5:96:3b:95, 23253, 457, -84, b0:e4:d5:01:26:f5, 5183, 63, -45, f8:1a:2b:06:3c:0b, 14400, 94, -73]",8158669293468,0.29850462,-0.5072784,8.827721,0.011911522,-0.063375406,0.15316994,4.0,-13.975,30.425001,-2.9028487,0.057368416,-0.03380158,0,
45,8158965509435,"[b0:e4:d5:39:26:89, 21490, 1187, -78, 14:22:3b:16:5a:bd, 9168, 114, -62, b0:e4:d5:91:ba:5d, 36785, 82, -66, cc:f4:11:8b:29:4d, 11160, 201, -61, b0:e4:d5:96:3b:95, 23386, 131, -78, b0:e4:d5:01:26:f5, 3543, 110, -42, 14:22:3b:2a:86:f5, 37879, 2395, -87, f8:1a:2b:06:3c:0b, 14361, 76, -73]",8158963677143,0.45224348,-0.02751746,9.299107,0.0038177953,0.18233791,0.051158458,3.325,-14.2875,30.6,-3.0130727,0.002955649,-0.048594713,0,
46,8159284106498,"[b0:e4:d5:39:26:89, 19596, 673, -80, 14:22:3b:16:5a:bd, 13044, 74, -65, b0:e4:d5:91:ba:5d, 34636, 117, -71, cc:f4:11:8b:29:4d, 11628, 73, -60, b0:e4:d5:96:3b:95, 25931, 334, -83, b0:e4:d5:01:26:f5, 2585, 195, -49, 14:22:3b:2a:86:f5, 39910, 0, -86, f8:1a:2b:06:3c:0b, 13893, 116, -72]",8159282136133,0.023928227,-0.62452674,8.5423765,0.017561859,-0.05390727,0.039857782,3.5125,-14.0125,30.112501,-2.8583746,0.07297912,-0.0028011133,0,
47,8159284106498,"[b0:e4:d5:39:26:89, 19596, 673, -80, 14:22:3b:16:5a:bd, 13044, 74, -65, b0:e4:d5:91:ba:5d, 34636, 117, -71, cc:f4:11:8b:29:4d, 11628, 73, -60, b0:e4:d5:96:3b:95, 25931, 334, -83, b0:e4:d5:01:26:f5, 2585, 195, -49, 14:22:3b:2a:86:f5, 39910, 0, -86, f8:1a:2b:06:3c:0b, 13893, 116, -72]",8159282136133,-0.14596218,0.9559326,9.37149,0.049478628,-0.1575986,-0.023212196,3.7375,-14.775001,30.725,-2.9091752,-0.101640515,0.015573871,0,
