Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll
0,6.15562E+14,"[b0:e4:d5:39:26:89, 16085, 75, -59, 14:22:3b:16:5a:bd, 27847, 45, -68, cc:f4:11:8b:29:4d, 26582, 270, -67, b0:e4:d5:96:3b:95, 12328, 120, -48, 14:22:3b:2a:86:f5, 3152, 75, -42, f8:1a:2b:06:3c:0b, 11972, 75, -53]",6.15563E+14,-1.1306087,0.061615184,9.62812,0.005497787,0.010690142,0.016493361,22.0942,5.0996,51.3864,-1.4009346,-0.006355746,0.11689244
1,6.15562E+14,"[b0:e4:d5:39:26:89, 16085, 75, -59, 14:22:3b:16:5a:bd, 27847, 45, -68, cc:f4:11:8b:29:4d, 26582, 270, -67, b0:e4:d5:96:3b:95, 12328, 120, -48, 14:22:3b:2a:86:f5, 3152, 75, -42, f8:1a:2b:06:3c:0b, 11972, 75, -53]",6.15563E+14,0.07716853,0.24705894,9.524631,-0.011453724,-0.033292156,0.011453724,22.508999,4.8922,50.617798,-1.4104792,-0.025932286,-0.00810182
2,6.15563E+14,"[b0:e4:d5:39:26:89, 16722, 150, -58, 14:22:3b:16:5a:bd, 27531, 105, -63, cc:f4:11:8b:29:4d, 26773, 195, -66, b0:e4:d5:96:3b:95, 13222, 150, -51, 14:22:3b:2a:86:f5, 3128, 75, -45, f8:1a:2b:06:3c:0b, 12046, 60, -54]",6.15563E+14,0.18723837,0.10827523,10.250853,-0.007788532,-0.03191771,0.00412334,22.2894,4.6238,51.5084,-1.3821373,-0.010560404,-0.018263606
3,6.15563E+14,"[b0:e4:d5:39:26:89, 16722, 150, -58, 14:22:3b:16:5a:bd, 27531, 105, -63, cc:f4:11:8b:29:4d, 26773, 195, -66, b0:e4:d5:96:3b:95, 13222, 150, -51, 14:22:3b:2a:86:f5, 3128, 75, -45, f8:1a:2b:06:3c:0b, 12046, 60, -54]",6.15563E+14,0.09212367,0.10348958,10.174282,-0.017715093,-0.012217305,-0.03970624,21.691599,4.5262,51.5938,-1.3845463,-0.010170915,-0.009054315
4,6.15563E+14,"[b0:e4:d5:39:26:89, 16148, 30, -56, 14:22:3b:16:5a:bd, 28832, 90, -65, cc:f4:11:8b:29:4d, 30457, 270, -68, b0:e4:d5:96:3b:95, 11824, 165, -52, 14:22:3b:2a:86:f5, 3179, 60, -43, f8:1a:2b:06:3c:0b, 12035, 45, -52]",6.15563E+14,0.08075777,0.42053857,9.295518,-6.11E-04,0.003207043,0.029932396,21.716,4.9898,50.9716,-1.4458094,-0.045208473,-0.0086876
5,6.15563E+14,"[b0:e4:d5:39:26:89, 16148, 30, -56, 14:22:3b:16:5a:bd, 28832, 90, -65, cc:f4:11:8b:29:4d, 30457, 270, -68, b0:e4:d5:96:3b:95, 11824, 165, -52, 14:22:3b:2a:86:f5, 3179, 60, -43, f8:1a:2b:06:3c:0b, 12035, 45, -52]",6.15564E+14,0.36251262,0.2835495,9.338589,-0.005497787,-0.00290161,0.031154128,21.3988,5.185,51.6548,-1.3875154,-0.030331053,-0.038799297
6,6.15564E+14,"[b0:e4:d5:39:26:89, 16128, 225, -56, 14:22:3b:16:5a:bd, 27289, 120, -65, cc:f4:11:8b:29:4d, 26542, 60, -69, b0:e4:d5:96:3b:95, 7933, 60, -48, 14:22:3b:2a:86:f5, 2769, 120, -46, f8:1a:2b:06:3c:0b, 11839, 90, -53]",6.15564E+14,0.44805604,0.28594232,9.716056,-0.016340645,-0.025961773,0.016340645,22.0332,4.9776,50.385998,-1.3965145,-0.02939017,-0.046082366
7,6.15564E+14,"[b0:e4:d5:39:26:89, 16128, 225, -56, 14:22:3b:16:5a:bd, 27289, 120, -65, cc:f4:11:8b:29:4d, 26542, 60, -69, b0:e4:d5:96:3b:95, 7933, 60, -48, 14:22:3b:2a:86:f5, 2769, 120, -46, f8:1a:2b:06:3c:0b, 11839, 90, -53]",6.15564E+14,0.2440679,0.19322042,9.868599,-0.006719518,-0.005192355,0.001832596,21.8014,4.5262,51.398598,-1.4014511,-0.019570833,-0.024726728
8,6.15564E+14,"[b0:e4:d5:39:26:89, 17199, 60, -55, 14:22:3b:16:5a:bd, 27273, 105, -66, cc:f4:11:8b:29:4d, 26503, 15, -69, b0:e4:d5:96:3b:95, 7863, 75, -50, 14:22:3b:2a:86:f5, 2882, 60, -47, f8:1a:2b:06:3c:0b, 11554, 75, -55]",6.15564E+14,0.01375873,0.41575295,9.830314,-0.01160644,-0.01160644,0.040927973,22.4968,4.4286,51.020397,-1.4700282,-0.042267717,-0.001399622
9,6.15564E+14,"[b0:e4:d5:39:26:89, 17199, 60, -55, 14:22:3b:16:5a:bd, 27273, 105, -66, cc:f4:11:8b:29:4d, 26503, 15, -69, b0:e4:d5:96:3b:95, 7863, 75, -50, 14:22:3b:2a:86:f5, 2882, 60, -47, f8:1a:2b:06:3c:0b, 11554, 75, -55]",6.15564E+14,-0.2739782,0.08973085,9.839287,-0.006719518,-0.013591751,-0.014049901,21.9478,4.5871997,49.995598,-1.3953017,-0.009115865,0.027838139
