M1 Time Stamp (ms),AP1 True Distance (m),AP1 RTT Distance (m),AP1 RTT std (m),AP1 RSS (dBm),AP2 True Distance (m),AP2 RTT Distance (m),AP2 RTT std (m),AP2 RSS (dBm),AP3 True Distance (m),AP3 RTT Distance (m),AP3 RTT std (m),AP3 RSS (dBm),AP4 True Distance (m),AP4 RTT Distance (m),AP4 RTT std (m),AP4 RSS (dBm),AP5 True Distance (m),AP5 RTT Distance (m),AP5 RTT std (m),AP5 RSS (dBm),AP6 True Distance (m),AP6 RTT Distance (m),AP6 RTT std (m),AP6 RSS (dBm),AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Azimuth,Pitch,Roll,M1 Ground Truth
4823.911012999999,11.189660828035738,12.880298909575044,0.12,-55.0,4.126513531988608,4.837227408340444,0.045,-51.0,23.45709053335912,24.88497739601144,0.24,-63.0,14.542993683130986,17.640915622495335,0.075,-60.0,25.91688812755464,32.64417105702027,0.69,-71.0,0.9513746349169548,4.915636377927074,0.105,-43.0,1.0390832,0.12143575,9.789038,0.011453724,0.039553523,-0.049480084,-20.9718,-2.013,50.2518,1.6699367,-0.012335352,-0.10575165,"[0.39390061686086364, 0.866]"
5234.367636999999,11.155511649055672,12.422942042849591,0.0,-53.0,4.126115309465763,5.465175569000506,0.09,-51.0,23.422861690343588,23.93577826184058,0.135,-62.0,14.512949900944903,17.879009927845555,0.075,-60.0,25.883902051731603,38.62176361845741,0.075,-73.0,0.9660594485743532,3.6489024377201424,0.195,-40.0,0.5347959,-0.13938192,9.174082,0.010537425,-0.005192355,-0.058184914,-20.874199,-2.1959999,50.264,1.631871,0.015166097,-0.058228318,"[0.42815284441398216, 0.866]"
5664.749147999999,11.121363103870896,12.47798637601436,0.015,-56.0,4.126001405054911,5.311518144560932,0.06,-51.0,23.38863291579713,24.37687272805928,0.33,-61.0,14.482924801892414,17.234748736201524,0.15,-60.0,25.850919269172483,31.343012123916875,0.105,-71.0,0.9817201488106982,3.116141203475863,0.12,-42.0,0.23688944,-0.047856454,9.735199,0.0009162979,-0.00580322,0.004276057,-21.069399,-2.3912,50.264,1.6668278,0.004914322,-0.02432849,"[0.4624050719671008, 0.866]"
6086.430422999999,11.087215198337663,12.199758194325002,0.105,-54.0,4.1261718423021545,5.527431591616489,0.045,-50.0,23.35440421002081,30.0458399782732,0.21,-63.0,14.452918502412889,17.05867392267054,0.075,-61.0,25.817939792498848,34.08533293074896,0.0,-71.0,0.9983108099017644,2.072540470051188,0.12,-44.0,0.25603202,-0.009571291,9.859028,-0.0041233404,-0.00076358154,-0.01786781,-21.0938,-1.9886,51.057,1.6571234,0.0009704874,-0.02596346,"[0.4966572995202193, 0.866]"
6512.070681999999,11.05306793838449,12.324862068193704,0.12,-55.0,4.1266265859759965,5.311518144560932,0.06,-51.0,23.32017557331744,29.44475506775358,0.195,-63.0,14.422931119841484,17.308779737462718,0.06,-59.0,0.0,0.0,0.0,0.0,1.0157858661830432,3.888989714565982,0.315,-46.0,0.7298109,-0.11545369,9.664013,-0.014202617,0.024281893,0.014049901,-21.289,-1.8177999,50.8374,1.6199614,0.011912281,-0.07537533,"[0.5309095270733379, 0.866]"
6921.200523999999,11.018921330013264,12.21577160886696,0.105,-52.0,4.127365542103749,5.409943530204359,0.09,-45.0,23.28594700599161,25.6081192007535,0.345,-63.0,14.39296277241693,17.753960713035273,0.09,-59.0,0.0,0.0,0.0,0.0,1.0341004829766085,5.0603581889032325,0.12,-42.0,-0.09750752,-0.07956135,9.910473,0.0056505036,0.013744468,0.0018325958,-21.886799,-2.1959999,51.020397,1.654062,0.008027447,0.009838519,"[0.5651617546264565, 0.866]"
7341.370974999999,10.984775379300398,12.098672695796015,0.09,-54.0,4.128388558068575,5.598717799639486,0.06,-44.0,23.2517185083497,24.165827960158943,0.165,-62.0,14.363013579289412,17.738954760639082,0.105,-62.0,0.0,0.0,0.0,0.0,1.0532108630432826,1.6645251575148992,0.075,-41.0,-0.23090738,-0.031106694,9.382257,0.0071776668,0.018020526,0.06307184,-21.777,-2.1959999,50.8252,1.6692013,0.0033144648,0.024606101,"[0.5994139821795751, 0.866]"
7770.2913039999985,10.950630092397962,12.18474558618275,0.075,-53.0,4.129695422766961,5.527431591616489,0.045,-48.0,23.217490080699925,29.14371122558004,0.045,-63.0,14.333083660528509,17.378808819939298,0.12,-62.0,25.686055199314502,30.38188598490884,0.27,-70.0,1.0730744919887891,2.3616511173329564,0.03,-36.0,0.111266255,-0.44027936,9.500702,0.004428773,-0.014813482,-0.061850104,-22.630999,-2.4034,50.0932,1.5748663,0.04630547,-0.011710837,"[0.6336662097326936, 0.866]"
8177.018517999999,10.916485475534882,12.035618638026047,0.15,-54.0,4.131285866826205,5.790452832033087,0.045,-47.0,23.18326172335229,26.850344969850944,0.375,-63.0,14.303173137131186,17.230747052870342,0.165,-62.0,0.0,0.0,0.0,0.0,1.0936503275116418,2.5962927415836607,0.12,-35.0,0.15732808,-0.2536392,9.667602,-0.006872234,0.018784106,-0.037415497,-21.8746,-2.4888,50.629997,1.622292,0.026226511,-0.016272308,"[0.6679184372858122, 0.866]"
8609.288455999998,10.882341535018144,11.696317753891607,0.15,-57.0,4.1331595628814295,6.174789470095317,0.24,-51.0,23.14903343661865,24.2328422600404,0.3,-62.0,14.27328213102991,18.559266041522225,0.15,-60.0,25.620133070886023,35.44547363204504,0.18,-72.0,1.1148989382721404,2.433157619226506,0.09,-38.0,0.20398813,-0.0951147,9.454042,0.06307184,-0.02107485,0.025045475,-22.1674,-3.4282,50.7398,1.6958084,0.010058064,-0.021573469,"[0.7021706648389308, 0.866]"
9021.445682999998,10.848198277234,11.801412796779884,0.06,-56.0,4.135316125911436,5.3938751375982,0.3,-49.0,23.114805220812705,23.99079023292063,0.105,-61.0,14.243410765100789,16.59747043979895,0.09,-61.0,0.0,0.0,0.0,0.0,1.1367825985820998,4.212429702677541,0.36,-45.0,0.96490574,0.47976094,9.7609215,0.061850104,-0.02687807,-0.005497787,-22.326,-3.172,49.715,1.7701862,-0.048873827,-0.09853383,"[0.7364228923920494, 0.866]"
9456.000045,10.814055708649237,11.684306783031674,0.105,-58.0,4.137755113632613,5.876768159456352,0.135,-45.0,23.080577076249988,28.080548872840787,0.36,-63.0,14.2135591631718,18.700316815498077,0.06,-62.0,25.5542245266477,29.18671754411585,0.0,-70.0,1.1592653451658508,4.699476141018273,0.36,-39.0,1.2717853,0.18783657,10.464412,0.021991149,-0.001985312,0.005497787,-22.0576,-2.5864,50.2152,1.6927674,-0.017817037,-0.12094119,"[0.7706751199451679, 0.866]"
9875.606002,10.779913835812428,11.766381304377314,0.09,-58.0,4.140476026949945,5.971102410778097,0.075,-47.0,23.046349003247943,24.009794355637453,0.3,-60.0,14.183727450031098,19.71165959527508,0.18,-60.0,0.0,0.0,0.0,0.0,1.1823130020221495,4.765843472041439,0.12,-41.0,0.7603194,0.27158538,10.012168,0.033292156,-0.018784106,0.005497787,-22.545599,-2.684,50.203,1.7214717,-0.02704106,-0.07579406,"[0.8049273474982865, 0.866]"
