Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll
0,1.41597E+13,"[b0:e4:d5:39:26:89, 7852, 72, -68, 14:22:3b:16:5a:bd, 15413, 433, -68, b0:e4:d5:91:ba:5d, 27649, 107, -72, cc:f4:11:8b:29:4d, 12952, 146, -80, b0:e4:d5:96:3b:95, 17512, 286, -79, 14:22:3b:2a:86:f5, 18306, 3386, -80, f8:1a:2b:06:3c:0b, 14591, 147, -72]",1.41598E+13,-0.45702913,0.5198407,9.585648,0.005650337,-0.035276428,0.018783553,-1.7375001,30.6875,39.8875,-0.005760877,-0.054116726,0.047642406
1,1.41597E+13,"[b0:e4:d5:39:26:89, 7852, 72, -68, 14:22:3b:16:5a:bd, 15413, 433, -68, b0:e4:d5:91:ba:5d, 27649, 107, -72, cc:f4:11:8b:29:4d, 12952, 146, -80, b0:e4:d5:96:3b:95, 17512, 286, -79, 14:22:3b:2a:86:f5, 18306, 3386, -80, f8:1a:2b:06:3c:0b, 14591, 147, -72]",1.416E+13,-0.36789647,0.035294134,9.819546,-0.004886778,-0.02611372,-0.018019995,-1.1625,30.237501,39.1875,-0.010149471,-0.003591738,0.037448216
2,1.416E+13,"[b0:e4:d5:39:26:89, 8145, 170, -74, 14:22:3b:16:5a:bd, 16623, 247, -70, b0:e4:d5:91:ba:5d, 27180, 213, -78, cc:f4:11:8b:29:4d, 15520, 97, -77, b0:e4:d5:96:3b:95, 19006, 544, -74, 14:22:3b:2a:86:f5, 21551, 321, -77, f8:1a:2b:06:3c:0b, 16876, 101, -71]",1.41602E+13,-0.20817557,0.10707881,9.65504,0.005192202,0.012216945,-0.021379653,-1.6625,30.050001,40.037502,0.02698485,-0.011087426,0.021557998
3,1.41603E+13,"[b0:e4:d5:39:26:89, 7950, 151, -65, 14:22:3b:16:5a:bd, 16721, 68, -72, b0:e4:d5:91:ba:5d, 27385, 145, -74, cc:f4:11:8b:29:4d, 15413, 151, -77, b0:e4:d5:96:3b:95, 18186, 1326, -70, 14:22:3b:2a:86:f5, 16194, 0, -69, f8:1a:2b:06:3c:0b, 14532, 138, -65]",1.41604E+13,-0.3367898,0.3379862,10.319048,0.014813046,-0.01511847,-0.005344913,-1.35,30.0875,39.3625,0.002267486,-0.032724503,0.032626096
4,1.41603E+13,"[b0:e4:d5:39:26:89, 7950, 151, -65, 14:22:3b:16:5a:bd, 16721, 68, -72, b0:e4:d5:91:ba:5d, 27385, 145, -74, cc:f4:11:8b:29:4d, 15413, 151, -77, b0:e4:d5:96:3b:95, 18186, 1326, -70, 14:22:3b:2a:86:f5, 16194, 0, -69, f8:1a:2b:06:3c:0b, 14532, 138, -65]",1.41606E+13,-0.75972116,0.34396824,10.091729,-0.007024744,0.010842538,-0.032527618,-2.2875001,30.125,39.225002,-0.023057075,-0.03397492,0.075139835
5,1.41606E+13,"[b0:e4:d5:39:26:89, 8497, 0, -70, 14:22:3b:16:5a:bd, 15608, 147, -71, b0:e4:d5:91:ba:5d, 26975, 258, -73, cc:f4:11:8b:29:4d, 15413, 117, -81, b0:e4:d5:96:3b:95, 21174, 142, -72, 14:22:3b:2a:86:f5, 18831, 136, -73, f8:1a:2b:06:3c:0b, 14298, 241, -74]",1.41608E+13,0.05682954,-0.3804588,10.140184,0.004581355,-0.030542362,0.007788302,-1.775,30.45,39.375,0.06246912,0.03750173,-0.005604331
6,1.41609E+13,"[b0:e4:d5:39:26:89, 7169, 110, -63, 14:22:3b:16:5a:bd, 16155, 146, -68, b0:e4:d5:91:ba:5d, 26916, 86, -72, cc:f4:11:8b:29:4d, 12834, 154, -81, b0:e4:d5:96:3b:95, 17219, 233, -74, 14:22:3b:2a:86:f5, 16428, 147, -76, f8:1a:2b:06:3c:0b, 15216, 297, -68]",1.4161E+13,-0.34516466,-0.44685963,9.580862,0.005955761,0.019699825,0.007941014,-1.7625,30.575,39.225002,0.010785369,0.046576906,0.0360109
7,1.41609E+13,"[b0:e4:d5:39:26:89, 7169, 110, -63, 14:22:3b:16:5a:bd, 16155, 146, -68, b0:e4:d5:91:ba:5d, 26916, 86, -72, cc:f4:11:8b:29:4d, 12834, 154, -81, b0:e4:d5:96:3b:95, 17219, 233, -74, 14:22:3b:2a:86:f5, 16428, 147, -76, f8:1a:2b:06:3c:0b, 15216, 297, -68]",1.41612E+13,-0.19441684,0.5162515,9.523434,0.004886778,-0.011147963,-0.080020994,-2.4375,30.237501,39.9,0.057820782,-0.054144282,0.02041174
8,1.41612E+13,"[b0:e4:d5:39:26:89, 10225, 97, -67, 14:22:3b:16:5a:bd, 15491, 110, -75, b0:e4:d5:91:ba:5d, 27385, 97, -74, cc:f4:11:8b:29:4d, 20131, 1156, -81, b0:e4:d5:96:3b:95, 18460, 55, -75, 14:22:3b:2a:86:f5, 18342, 1299, -77, f8:1a:2b:06:3c:0b, 14766, 294, -71]",1.41614E+13,-0.40618163,0.64008003,9.866804,-6.11E-04,-0.006413896,0.028557109,-1.5875,29.4125,39.175,-9.39E-04,-0.064726636,0.041143253
9,1.41615E+13,"[b0:e4:d5:39:26:89, 10958, 1906, -68, 14:22:3b:16:5a:bd, 14983, 151, -70, b0:e4:d5:91:ba:5d, 26653, 213, -76, cc:f4:11:8b:29:4d, 16702, 1605, -76, b0:e4:d5:96:3b:95, 15100, 240, -76, 14:22:3b:2a:86:f5, 15881, 400, -78, f8:1a:2b:06:3c:0b, 14327, 197, -73]",1.41616E+13,-0.21415763,0.16091733,9.945169,-0.00167983,0.004581355,-0.059252184,-2.1375,30.15,38.55,0.044245582,-0.01617529,0.021530507
10,1.41617E+13,"[b0:e4:d5:39:26:89, 9513, 149, -64, 14:22:3b:16:5a:bd, 14875, 304, -68, b0:e4:d5:91:ba:5d, 26799, 194, -74, cc:f4:11:8b:29:4d, 16340, 328, -79, b0:e4:d5:96:3b:95, 15198, 319, -79, 14:22:3b:2a:86:f5, 15491, 195, -78, f8:1a:2b:06:3c:0b, 14591, 143, -71]",1.41618E+13,-0.33738798,-0.19980069,9.307482,-3.05E-04,0.020921519,0.007941014,-1.9250001,30.425001,39.225002,0.016082888,0.021449296,0.03623325
11,1.41617E+13,"[b0:e4:d5:39:26:89, 9513, 149, -64, 14:22:3b:16:5a:bd, 14875, 304, -68, b0:e4:d5:91:ba:5d, 26799, 194, -74, cc:f4:11:8b:29:4d, 16340, 328, -79, b0:e4:d5:96:3b:95, 15198, 319, -79, 14:22:3b:2a:86:f5, 15491, 195, -78, f8:1a:2b:06:3c:0b, 14591, 143, -71]",1.4162E+13,-0.35712877,0.65324056,9.519845,-0.015882028,0.004275931,0.12583454,-1.7,29.7875,39.3625,0.008259343,-0.06846342,0.037496556
