Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll
0,5.08665E+13,"[b0:e4:d5:39:26:89, 14832, 240, -68, 14:22:3b:16:5a:bd, 5519, 60, -45, b0:e4:d5:91:ba:5d, 37375, 150, -70, cc:f4:11:8b:29:4d, 30449, 315, -77, b0:e4:d5:96:3b:95, 11968, 30, -53, b0:e4:d5:01:26:f5, 48191, 150, -81, 14:22:3b:2a:86:f5, 12082, 165, -47, f8:1a:2b:06:3c:0b, 28968, 180, -71]",5.08672E+13,-0.36251262,0.22791636,9.652647,0.004886922,0.006872234,0.009162978,1.4518,-25.3638,34.440598,-3.0371368,-0.02359079,0.037538134
1,5.08673E+13,"[b0:e4:d5:39:26:89, 17265, 105, -65, 14:22:3b:16:5a:bd, 6082, 60, -47, b0:e4:d5:91:ba:5d, 36097, 390, -70, cc:f4:11:8b:29:4d, 31519, 150, -74, b0:e4:d5:96:3b:95, 14769, 135, -54, 14:22:3b:2a:86:f5, 10335, 90, -53, f8:1a:2b:06:3c:0b, 23589, 315, -70]",5.08674E+13,-0.36311084,0.33260235,9.83809,-0.007177667,-0.02107485,-0.004276057,1.4518,-25.559,34.2454,-3.0402892,-0.033771764,0.036891926
2,5.08673E+13,"[b0:e4:d5:39:26:89, 17265, 105, -65, 14:22:3b:16:5a:bd, 6082, 60, -47, b0:e4:d5:91:ba:5d, 36097, 390, -70, cc:f4:11:8b:29:4d, 31519, 150, -74, b0:e4:d5:96:3b:95, 14769, 135, -54, 14:22:3b:2a:86:f5, 10335, 90, -53, f8:1a:2b:06:3c:0b, 23589, 315, -70]",5.08676E+13,0.050249275,0.25902304,9.58146,-0.024587326,-0.00412334,0.016493361,1.7202,-25.254,35.1604,-3.0830312,-0.02702682,-0.00524438
3,5.08673E+13,"[b0:e4:d5:39:26:89, 17265, 105, -65, 14:22:3b:16:5a:bd, 6082, 60, -47, b0:e4:d5:91:ba:5d, 36097, 390, -70, cc:f4:11:8b:29:4d, 31519, 150, -74, b0:e4:d5:96:3b:95, 14769, 135, -54, 14:22:3b:2a:86:f5, 10335, 90, -53, f8:1a:2b:06:3c:0b, 23589, 315, -70]",5.08678E+13,0.21655045,0.23569304,9.981061,-0.013591751,-0.046883907,-0.16325374,1.525,-26.3032,34.977398,-3.1133595,-0.023604088,-0.021692732
4,5.08679E+13,"[b0:e4:d5:39:26:89, 15613, 285, -67, 14:22:3b:16:5a:bd, 5355, 30, -41, b0:e4:d5:91:ba:5d, 35871, 225, -71, cc:f4:11:8b:29:4d, 31734, 240, -77, b0:e4:d5:96:3b:95, 14582, 345, -55, b0:e4:d5:01:26:f5, 47097, 855, -80, 14:22:3b:2a:86:f5, 9718, 120, -49, f8:1a:2b:06:3c:0b, 24574, 210, -71]",5.0868E+13,-0.26859435,0.4139583,10.085149,-0.005192355,0.025045475,-0.015271631,1.6348,-25.1686,34.953,-3.045391,-0.04100877,0.026626369
5,5.08679E+13,"[b0:e4:d5:39:26:89, 15613, 285, -67, 14:22:3b:16:5a:bd, 5355, 30, -41, b0:e4:d5:91:ba:5d, 35871, 225, -71, cc:f4:11:8b:29:4d, 31734, 240, -77, b0:e4:d5:96:3b:95, 14582, 345, -55, b0:e4:d5:01:26:f5, 47097, 855, -80, 14:22:3b:2a:86:f5, 9718, 120, -49, f8:1a:2b:06:3c:0b, 24574, 210, -71]",5.08682E+13,0.18364914,0.16450655,9.7812605,-0.001069014,-0.01740966,0.03970624,2.1106,-25.7176,35.1848,-3.0865383,-0.016813993,-0.018773405
6,5.08679E+13,"[b0:e4:d5:39:26:89, 15613, 285, -67, 14:22:3b:16:5a:bd, 5355, 30, -41, b0:e4:d5:91:ba:5d, 35871, 225, -71, cc:f4:11:8b:29:4d, 31734, 240, -77, b0:e4:d5:96:3b:95, 14582, 345, -55, b0:e4:d5:01:26:f5, 47097, 855, -80, 14:22:3b:2a:86:f5, 9718, 120, -49, f8:1a:2b:06:3c:0b, 24574, 210, -71]",5.08684E+13,-0.124426775,0.06699903,9.853045,-0.010995574,-0.006566802,-0.006719518,1.6104,-25.9128,35.5752,-3.06301,-0.006799182,0.012627584
7,5.08685E+13,"[b0:e4:d5:39:26:89, 14957, 45, -67, 14:22:3b:16:5a:bd, 4847, 75, -46, b0:e4:d5:91:ba:5d, 35382, 135, -68, cc:f4:11:8b:29:4d, 33398, 405, -75, b0:e4:d5:96:3b:95, 14218, 60, -51, 14:22:3b:2a:86:f5, 10152, 135, -51, f8:1a:2b:06:3c:0b, 27554, 165, -70]",5.08686E+13,-0.8883354,0.076570325,9.753145,-0.001069014,-0.02107485,6.11E-04,1.9153999,-25.437,35.367798,-2.9451866,-0.007818311,0.09083132
8,5.08685E+13,"[b0:e4:d5:39:26:89, 14957, 45, -67, 14:22:3b:16:5a:bd, 4847, 75, -46, b0:e4:d5:91:ba:5d, 35382, 135, -68, cc:f4:11:8b:29:4d, 33398, 405, -75, b0:e4:d5:96:3b:95, 14218, 60, -51, 14:22:3b:2a:86:f5, 10152, 135, -51, f8:1a:2b:06:3c:0b, 27554, 165, -70]",5.08688E+13,0.1591227,0.34516466,10.004392,0.012522738,-0.00992656,0.04337143,2.3058,-25.5346,35.197,-3.076384,-0.034483273,-0.015903944
9,5.08685E+13,"[b0:e4:d5:39:26:89, 14957, 45, -67, 14:22:3b:16:5a:bd, 4847, 75, -46, b0:e4:d5:91:ba:5d, 35382, 135, -68, cc:f4:11:8b:29:4d, 33398, 405, -75, b0:e4:d5:96:3b:95, 14218, 60, -51, 14:22:3b:2a:86:f5, 10152, 135, -51, f8:1a:2b:06:3c:0b, 27554, 165, -70]",5.0869E+13,-0.17228323,0.21475583,9.7908325,0.012217305,0.01786781,0.017715093,2.3912,-25.9982,35.5142,-3.0294132,-0.021927468,0.017594567
10,5.08691E+13,"[b0:e4:d5:39:26:89, 15191, 120, -63, 14:22:3b:16:5a:bd, 4933, 75, -43, b0:e4:d5:91:ba:5d, 36726, 315, -71, cc:f4:11:8b:29:4d, 26675, 240, -75, b0:e4:d5:96:3b:95, 15371, 180, -56, b0:e4:d5:01:26:f5, 43667, 345, -79, 14:22:3b:2a:86:f5, 10976, 150, -51, f8:1a:2b:06:3c:0b, 29398, 150, -71]",5.08692E+13,-0.21535404,0.2620141,9.957133,-0.003512475,-0.005192355,0.044593163,1.9153999,-25.254,35.1726,-3.0397077,-0.02630199,0.021624746
