M1 Time Stamp (ms),AP1 True Distance (m),AP1 RTT Distance (m),AP1 RTT std (m),AP1 RSS (dBm),AP2 True Distance (m),AP2 RTT Distance (m),AP2 RTT std (m),AP2 RSS (dBm),AP3 True Distance (m),AP3 RTT Distance (m),AP3 RTT std (m),AP3 RSS (dBm),AP4 True Distance (m),AP4 RTT Distance (m),AP4 RTT std (m),AP4 RSS (dBm),AP5 True Distance (m),AP5 RTT Distance (m),AP5 RTT std (m),AP5 RSS (dBm),AP6 True Distance (m),AP6 RTT Distance (m),AP6 RTT std (m),AP6 RSS (dBm),AP7 True Distance (m),AP7 RTT Distance (m),AP7 RTT std (m),AP7 RSS (dBm),AP8 True Distance (m),AP8 RTT Distance (m),AP8 RTT std (m),AP8 RSS (dBm),AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Azimuth,Pitch,Roll,M1 Ground Truth_x,M1 Ground Truth_y,user,circle
0,0,0,0,0,21.67063128,23.70172671,0.15,-57,0,0,0,0,0,0,0,0,4.050849294,12.88830493,0.06,-59,7.343591764,11.79740921,0.03,-65,1.282468323,2.798687014,0.09,-40,11.95295445,18.69631539,0.21,-55,0.30149564,0.49950173,9.79143,-0.001832596,0.001679879,0,-171.51979,-72.6754,143.0816,1.9958525,-0.05094588,-0.03078206,22.161,20.159,2,3
555.849651,0,0,0,0,21.64908125,23.74473626,0.18,-57,0,0,0,0,0,0,0,0,4.029427582,10.28785692,0.15,-56,7.329515253,11.70732779,0.21,-61,1.294575807,2.445407124,0.06,-43,11.93161109,17.35579929,0.315,-57,0.69092757,0.86201435,9.692726,-0.051159963,0.112704635,-0.01450805,-171.5076,-72.407,142.58139,2.0031,-0.08847746,-0.07116272,22.13944536,20.159,2,3
1115.776856,0,0,0,0,21.61675622,23.86976382,0.105,-56,0,0,0,0,0,0,0,0,3.997297695,8.08956272,0.255,-57,7.308468845,11.61424233,0.105,-59,1.313191173,3.76696164,0.09,-45,11.89959748,14.26423952,0.045,-52,0.9810573,1.0175478,9.755538,-0.04886922,0.10949759,-0.064751714,-171.1294,-72.297195,143.0938,2.0016208,-0.10341097,-0.10022716,22.1071134,20.159,2,3
1624.157594,0,0,0,0,21.58443122,23.77574312,0.03,-55,0,0,0,0,0,0,0,0,3.965171093,9.263516017,0.09,-55,7.287505101,10.58519764,0.21,-62,1.332331155,2.827125926,0.12,-43,0,0,0,0,0.10707881,0.27816564,9.690333,-0.006566802,-0.01786781,0.015882496,-171.6418,-73.139,143.6916,1.9899399,-0.028695842,-0.011049615,22.07478144,20.159,2,3
2109.811077,0,0,0,0,21.56288123,23.39265705,0.12,-58,0,0,0,0,0,0,0,0,3.943755223,9.791241801,0.21,-54,7.273575548,10.74136905,0.21,-59,1.345371564,2.667544939,0.06,-47,11.84624531,13.89700817,0.15,-54,-0.41994038,0.43609193,9.833304,0.000611,0.005192355,0.019547688,-172.203,-72.8706,142.9596,2.017299,-0.044279113,0.04267999,22.0532268,20.159,2,3
2698.408367,0,0,0,0,21.53055627,23.28363204,0.12,-57,0,0,0,0,0,0,0,0,3.911634286,9.298566771,0.225,-54,7.252751174,9.916402624,0.09,-63,1.365336734,2.284933478,0.39,-55,11.81423634,13.9240256,0.105,-54,-0.05503492,0.85483587,10.072587,0.008093964,-0.017256944,-0.047800206,-171.8004,-73.3464,142.5936,2.0330937,-0.08466342,0.005463777,22.02089485,20.159,2,3
3180.362917,22.00961992,28.56962506,0.405,-71,21.5090063,22.88453845,0.24,-61,0,0,0,0,0,0,0,0,3.890222263,9.713139348,0.285,-55,7.238915199,9.111291072,0.09,-62,1.378907447,6.269092518,0.21,-51,11.792898,13.27959039,0.12,-58,0.6011967,0.7088737,9.568898,0.004276057,0.009010263,-0.013439035,-172.5934,-72.7852,142.8376,1.997113,-0.07380095,-0.062745735,21.99934021,20.159,2,3
3735.167889,21.97803129,30.4448945,0,-73,21.47668136,23.63871266,0.105,-59,0,0,0,0,0,0,0,0,3.858107208,10.66728836,0.42,-55,7.218232196,9.897378441,0.045,-57,1.399639252,4.431884475,0.105,-42,11.76089198,13.6308327,0.12,-53,-0.24047868,0.75493556,9.448658,0.06887506,0.042760566,0.088422745,-171.593,-73.3586,142.191,2.0383947,-0.07970364,0.025445601,21.96700825,20.159,2,3
4304.659914,0,0,0,0,21.44435645,23.20861469,0.18,-62,0,0,0,0,0,0,0,0,3.825995806,8.442206406,0.21,-56,7.197634994,10.19074134,0.06,-56,1.420804361,5.40994353,0.09,-41,11.72888774,14.21320808,0.15,-55,1.4356936,0.2739782,9.8727865,-0.006261369,0.0720821,-0.035277467,-172.78859,-73.065796,143.03279,1.9495553,-0.0274551,-0.14440703,21.93467629,20.159,2,3
4767.23039,21.92538839,28.36659375,0.15,-69,21.42280652,22.75550749,0.165,-61,0,0,0,0,0,0,0,0,3.80459028,9.893373338,0.165,-52,7.183951559,9.196417781,0.09,-60,1.435145708,4.266803956,0.255,-44,11.70755258,13.64284076,0.21,-57,0.6735796,-0.10049855,9.851849,-0.040011674,0.01863139,0.094225965,-172.4958,-73.065796,142.8498,1.9465346,0.010176874,-0.06826465,21.91312165,20.159,2,3
