Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll,Points,,
10,792592883198,"[b0:e4:d5:39:26:89, -121175, 300, -72, 14:22:3b:16:5a:bd, 13906, 150, -54, cc:f4:11:8b:29:4d, 23398, 120, -58, b0:e4:d5:96:3b:95, 9804, 210, -54, 14:22:3b:2a:86:f5, 2714, 60, -47, f8:1a:2b:06:3c:0b, 10753, 210, -59]",7.92591E+11,-0.41994038,0.43609193,9.833304,6.11E-04,0.005192355,0.019547688,-172.203,-72.8706,142.9596,2.017299,-0.044279113,0.04267999,0,22.0532268,20.159
11,792592883198,"[b0:e4:d5:39:26:89, -121175, 300, -72, 14:22:3b:16:5a:bd, 13906, 150, -54, cc:f4:11:8b:29:4d, 23398, 120, -58, b0:e4:d5:96:3b:95, 9804, 210, -54, 14:22:3b:2a:86:f5, 2714, 60, -47, f8:1a:2b:06:3c:0b, 10753, 210, -59]",7.92591E+11,-0.64247286,0.8470592,9.515059,-0.033750303,0.021991149,0.13225232,-172.7764,-72.8828,142.6302,2.0578966,-0.08858829,0.06741936,0,22.04244948,20.159
12,792592883198,"[b0:e4:d5:39:26:89, -121175, 300, -72, 14:22:3b:16:5a:bd, 13906, 150, -54, cc:f4:11:8b:29:4d, 23398, 120, -58, b0:e4:d5:96:3b:95, 9804, 210, -54, 14:22:3b:2a:86:f5, 2714, 60, -47, f8:1a:2b:06:3c:0b, 10753, 210, -59]",7.92591E+11,-0.8219346,0.46660042,9.875179,-0.005650504,-0.018478673,-0.05513059,-172.142,-72.8584,143.9722,2.036418,-0.047052246,0.08304097,0,22.03167216,20.159
13,793181480488,"[14:22:3b:16:5a:bd, 13933, 105, -54, cc:f4:11:8b:29:4d, 23289, 120, -57, b0:e4:d5:96:3b:95, 9312, 225, -54, 14:22:3b:2a:86:f5, 2339, 390, -55, f8:1a:2b:06:3c:0b, 9929, 90, -63]",7.93178E+11,-0.05503492,0.85483587,10.072587,0.008093964,-0.017256944,-0.047800206,-171.8004,-73.3464,142.5936,2.0330937,-0.08466342,0.005463777,0,22.02089485,20.159
14,793181480488,"[14:22:3b:16:5a:bd, 13933, 105, -54, cc:f4:11:8b:29:4d, 23289, 120, -57, b0:e4:d5:96:3b:95, 9312, 225, -54, 14:22:3b:2a:86:f5, 2339, 390, -55, f8:1a:2b:06:3c:0b, 9929, 90, -63]",7.93178E+11,1.6408781,1.0378869,9.580264,0.005345071,0.002138028,-0.05131268,-172.1908,-73.6392,142.58139,1.9843974,-0.10637791,-0.16963094,0,22.01011753,20.159
15,793663435038,"[b0:e4:d5:39:26:89, 28574, 405, -71, 14:22:3b:16:5a:bd, 13289, 120, -58, cc:f4:11:8b:29:4d, 22890, 240, -61, b0:e4:d5:96:3b:95, 9726, 285, -55, 14:22:3b:2a:86:f5, 6289, 210, -51, f8:1a:2b:06:3c:0b, 9125, 90, -62]",7.93659E+11,0.6011967,0.7088737,9.568898,0.004276057,0.009010263,-0.013439035,-172.5934,-72.7852,142.8376,1.997113,-0.07380095,-0.062745735,0,21.99934021,20.159
16,793663435038,"[b0:e4:d5:39:26:89, 28574, 405, -71, 14:22:3b:16:5a:bd, 13289, 120, -58, cc:f4:11:8b:29:4d, 22890, 240, -61, b0:e4:d5:96:3b:95, 9726, 285, -55, 14:22:3b:2a:86:f5, 6289, 210, -51, f8:1a:2b:06:3c:0b, 9125, 90, -62]",7.93659E+11,0.9164511,0.7052845,9.84467,0.030848695,-0.026267206,0.041691553,-172.4104,-73.81,143.37439,1.9910052,-0.07121221,-0.09282357,0,21.98856289,20.159
17,793663435038,"[b0:e4:d5:39:26:89, 28574, 405, -71, 14:22:3b:16:5a:bd, 13289, 120, -58, cc:f4:11:8b:29:4d, 22890, 240, -61, b0:e4:d5:96:3b:95, 9726, 285, -55, 14:22:3b:2a:86:f5, 6289, 210, -51, f8:1a:2b:06:3c:0b, 9125, 90, -62]",7.93659E+11,1.5888343,0.930808,9.870394,0.012675454,-0.061850104,0.07696902,-172.386,-73.1634,142.6546,1.9787859,-0.09283687,-0.1596006,0,21.97778557,20.159
18,794218240010,"[b0:e4:d5:39:26:89, 30449, 0, -73, 14:22:3b:16:5a:bd, 13640, 120, -53, cc:f4:11:8b:29:4d, 23644, 105, -59, b0:e4:d5:96:3b:95, 10679, 420, -55, 14:22:3b:2a:86:f5, 4460, 105, -42, f8:1a:2b:06:3c:0b, 9910, 45, -57]",7.94215E+11,-0.24047868,0.75493556,9.448658,0.06887506,0.042760566,0.088422745,-171.593,-73.3586,142.191,2.0383947,-0.07970364,0.025445601,0,21.96700825,20.159
19,794218240010,"[b0:e4:d5:39:26:89, 30449, 0, -73, 14:22:3b:16:5a:bd, 13640, 120, -53, cc:f4:11:8b:29:4d, 23644, 105, -59, b0:e4:d5:96:3b:95, 10679, 420, -55, 14:22:3b:2a:86:f5, 4460, 105, -42, f8:1a:2b:06:3c:0b, 9910, 45, -57]",7.94215E+11,-0.29312077,0.7680961,9.705887,-0.04886922,-1.53E-04,0.015882496,-172.28839,-73.261,142.4594,2.0378528,-0.07893671,0.030191131,0,21.95623093,20.159
20,794218240010,"[b0:e4:d5:39:26:89, 30449, 0, -73, 14:22:3b:16:5a:bd, 13640, 120, -53, cc:f4:11:8b:29:4d, 23644, 105, -59, b0:e4:d5:96:3b:95, 10679, 420, -55, 14:22:3b:2a:86:f5, 4460, 105, -42, f8:1a:2b:06:3c:0b, 9910, 45, -57]",7.94215E+11,-0.7393822,0.23150559,10.136595,-0.041691553,0.012370021,-0.030695979,-172.1176,-72.6754,143.2646,2.0122533,-0.022774141,0.07281292,0,21.94545361,20.159
21,794787732035,"[14:22:3b:16:5a:bd, 14222, 150, -55, cc:f4:11:8b:29:4d, 23214, 180, -62, b0:e4:d5:96:3b:95, 8457, 210, -56, 14:22:3b:2a:86:f5, 5433, 90, -41, f8:1a:2b:06:3c:0b, 10203, 60, -56]",7.94786E+11,1.4356936,0.2739782,9.8727865,-0.006261369,0.0720821,-0.035277467,-172.78859,-73.065796,143.03279,1.9495553,-0.0274551,-0.14440703,0,21.93467629,20.159
22,794787732035,"[14:22:3b:16:5a:bd, 14222, 150, -55, cc:f4:11:8b:29:4d, 23214, 180, -62, b0:e4:d5:96:3b:95, 8457, 210, -56, 14:22:3b:2a:86:f5, 5433, 90, -41, f8:1a:2b:06:3c:0b, 10203, 60, -56]",7.94786E+11,1.3339987,1.2071791,9.671191,1.53E-04,0.021533,-0.06352998,-172.78859,-73.1634,143.045,1.9992229,-0.12302694,-0.13707036,0,21.92389897,20.159
23,795250302511,"[b0:e4:d5:39:26:89, 28371, 150, -69, 14:22:3b:16:5a:bd, 13652, 210, -57, cc:f4:11:8b:29:4d, 22761, 165, -61, b0:e4:d5:96:3b:95, 9906, 165, -52, 14:22:3b:2a:86:f5, 4296, 255, -44, f8:1a:2b:06:3c:0b, 9210, 90, -60]",7.95247E+11,0.6735796,-0.10049855,9.851849,-0.040011674,0.01863139,0.094225965,-172.4958,-73.065796,142.8498,1.9465346,0.010176874,-0.06826465,0,21.91312165,20.159
24,795250302511,"[b0:e4:d5:39:26:89, 28371, 150, -69, 14:22:3b:16:5a:bd, 13652, 210, -57, cc:f4:11:8b:29:4d, 22761, 165, -61, b0:e4:d5:96:3b:95, 9906, 165, -52, 14:22:3b:2a:86:f5, 4296, 255, -44, f8:1a:2b:06:3c:0b, 9210, 90, -60]",7.95247E+11,1.6474584,0.74536425,9.80818,0.04841107,-0.082619525,-0.001374447,-172.508,-73.541595,143.16699,1.9699112,-0.07480445,-0.16641438,0,21.90234433,20.159
25,795722145040,"[b0:e4:d5:96:3b:95, 6449, 120, -54, 14:22:3b:2a:86:f5, 3089, 30, -38, f8:1a:2b:06:3c:0b, 9519, 120, -56]",7.95719E+11,-0.5066802,-0.119042926,9.646067,-0.03848451,-0.058490347,0.04016439,-174.16719,-72.4192,143.05719,1.971703,0.012323472,0.052478902,0,21.89156701,20.159
26,795722145040,"[b0:e4:d5:96:3b:95, 6449, 120, -54, 14:22:3b:2a:86:f5, 3089, 30, -38, f8:1a:2b:06:3c:0b, 9519, 120, -56]",7.95719E+11,0.42831525,0.07956135,9.723833,-0.030695979,-0.08155051,0.052381694,-172.508,-72.0166,143.32559,1.9593034,-0.00817399,-0.04401953,0,21.88078969,20.159
27,795722145040,"[b0:e4:d5:96:3b:95, 6449, 120, -54, 14:22:3b:2a:86:f5, 3089, 30, -38, f8:1a:2b:06:3c:0b, 9519, 120, -56]",7.95719E+11,0.8787641,0.66341007,9.449855,0.088422745,0.06261369,0.04810564,-172.6178,-72.3948,143.6306,1.9834894,-0.06978809,-0.092725664,0,21.87001237,20.159
28,796236202007,"[14:22:3b:16:5a:bd, 15382, 210, -53, cc:f4:11:8b:29:4d, 24945, 435, -62, b0:e4:d5:96:3b:95, 6644, 150, -52, 14:22:3b:2a:86:f5, 2515, 45, -41, f8:1a:2b:06:3c:0b, 11507, 120, -61]",7.96231E+11,-1.4470595,1.079163,9.61496,0.018478673,-0.0421497,0.04886922,-172.60559,-72.4924,143.4354,2.115772,-0.11053559,0.14937973,0,21.85923505,20.159
29,796236202007,"[14:22:3b:16:5a:bd, 15382, 210, -53, cc:f4:11:8b:29:4d, 24945, 435, -62, b0:e4:d5:96:3b:95, 6644, 150, -52, 14:22:3b:2a:86:f5, 2515, 45, -41, f8:1a:2b:06:3c:0b, 11507, 120, -61]",7.96231E+11,-0.90089774,0.1591227,9.98824,-0.040011674,-0.025503624,0.005955936,-172.92279,-72.6632,144.1308,2.0117912,-0.015865263,0.08995244,0,21.84845773,20.159
30,796236202007,"[14:22:3b:16:5a:bd, 15382, 210, -53, cc:f4:11:8b:29:4d, 24945, 435, -62, b0:e4:d5:96:3b:95, 6644, 150, -52, 14:22:3b:2a:86:f5, 2515, 45, -41, f8:1a:2b:06:3c:0b, 11507, 120, -61]",7.96231E+11,0.7076773,-0.31226337,10.269995,-0.001985312,0.039858956,0.06001751,-174.1062,-72.0166,144.1552,1.9254276,0.03032418,-0.06879851,0,21.83768041,20.159
31,796798233542,"[b0:e4:d5:39:26:89, -124500, 585, -70, 14:22:3b:16:5a:bd, 16332, 240, -55, cc:f4:11:8b:29:4d, 22742, 90, -61, b0:e4:d5:96:3b:95, 6550, 90, -51, 14:22:3b:2a:86:f5, 1808, 180, -44, f8:1a:2b:06:3c:0b, 13382, 150, -59]",7.96792E+11,0.7196414,0.8673982,9.659825,0.10445796,0.025045475,-0.06582073,-172.0566,-72.3704,144.6554,2.0016503,-0.08930805,-0.07436103,0,21.82690309,20.159
32,796798233542,"[b0:e4:d5:39:26:89, -124500, 585, -70, 14:22:3b:16:5a:bd, 16332, 240, -55, cc:f4:11:8b:29:4d, 22742, 90, -61, b0:e4:d5:96:3b:95, 6550, 90, -51, 14:22:3b:2a:86:f5, 1808, 180, -44, f8:1a:2b:06:3c:0b, 13382, 150, -59]",7.96792E+11,2.1014965,-0.60358953,9.201001,-0.13607024,-0.064751714,0.100029185,-173.0448,-72.7486,144.72859,1.888415,0.06386655,-0.22454697,0,21.81612577,20.159
33,797358517722,"[14:22:3b:16:5a:bd, 15796, 210, -58, cc:f4:11:8b:29:4d, 22808, 30, -60, b0:e4:d5:96:3b:95, 6781, 45, -51, 14:22:3b:2a:86:f5, 3128, 45, -38, f8:1a:2b:06:3c:0b, 13613, 75, -59]",7.97351E+11,0.41455653,0.07058827,9.609575,0.11911872,-0.05787948,0.025809057,-172.7154,-72.0166,143.6184,1.9585884,-0.007338661,-0.043113213,0,21.80534845,20.159
34,797358517722,"[14:22:3b:16:5a:bd, 15796, 210, -58, cc:f4:11:8b:29:4d, 22808, 30, -60, b0:e4:d5:96:3b:95, 6781, 45, -51, 14:22:3b:2a:86:f5, 3128, 45, -38, f8:1a:2b:06:3c:0b, 13613, 75, -59]",7.97351E+11,-0.54317075,0.95772725,9.563514,-0.09682214,0.17256944,-0.13927728,-172.4348,-72.3826,144.0454,2.0600073,-0.09965156,0.056735195,0,21.79457113,20.159
35,797358517722,"[14:22:3b:16:5a:bd, 15796, 210, -58, cc:f4:11:8b:29:4d, 22808, 30, -60, b0:e4:d5:96:3b:95, 6781, 45, -51, 14:22:3b:2a:86:f5, 3128, 45, -38, f8:1a:2b:06:3c:0b, 13613, 75, -59]",7.97351E+11,1.4727824,-0.33439696,10.170692,-0.062308256,-0.01863139,0.037873644,-172.813,-72.4924,143.6306,1.9147611,0.032527626,-0.14380689,0,21.78379381,20.159
36,797918295961,"[14:22:3b:16:5a:bd, 17281, 120, -60, cc:f4:11:8b:29:4d, 22597, 90, -61, b0:e4:d5:96:3b:95, 6160, 75, -51, 14:22:3b:2a:86:f5, 3089, 60, -39, f8:1a:2b:06:3c:0b, 12359, 120, -61]",7.97914E+11,1.1766706,0.41635114,9.706485,0.122783914,-0.12797627,-0.12858713,-172.7032,-72.3948,143.32559,1.9604958,-0.042556666,-0.12063655,0,21.77301649,20.159
37,797918295961,"[14:22:3b:16:5a:bd, 17281, 120, -60, cc:f4:11:8b:29:4d, 22597, 90, -61, b0:e4:d5:96:3b:95, 6160, 75, -51, 14:22:3b:2a:86:f5, 3089, 60, -39, f8:1a:2b:06:3c:0b, 12359, 120, -61]",7.97914E+11,-1.3800604,1.0570294,9.3200445,-0.025198191,-0.026572637,0.004886922,-173.4352,-72.1874,144.8994,2.112909,-0.11172415,0.14700623,0,21.76223918,20.159
38,798391222353,"[b0:e4:d5:39:26:89, 30167, 270, -68, 14:22:3b:16:5a:bd, 16429, 255, -57, cc:f4:11:8b:29:4d, 22714, 75, -60, b0:e4:d5:96:3b:95, 6046, 135, -51, 14:22:3b:2a:86:f5, 2464, 120, -43, f8:1a:2b:06:3c:0b, 15285, 180, -66]",7.98388E+11,0.9559326,-0.26739794,10.365109,0.064599,0.003054326,0.19715676,-173.2034,-72.6754,143.716,1.9284269,0.025683222,-0.09196585,0,21.75146186,20.159
39,798391222353,"[b0:e4:d5:39:26:89, 30167, 270, -68, 14:22:3b:16:5a:bd, 16429, 255, -57, cc:f4:11:8b:29:4d, 22714, 75, -60, b0:e4:d5:96:3b:95, 6046, 135, -51, 14:22:3b:2a:86:f5, 2464, 120, -43, f8:1a:2b:06:3c:0b, 15285, 180, -66]",7.98388E+11,-0.95353985,0.90149593,9.619745,0.12675454,0.028863383,-0.058490347,-173.1302,-72.6632,144.2162,2.0752282,-0.09298712,0.09880044,0,21.74068454,20.159
40,798391222353,"[b0:e4:d5:39:26:89, 30167, 270, -68, 14:22:3b:16:5a:bd, 16429, 255, -57, cc:f4:11:8b:29:4d, 22714, 75, -60, b0:e4:d5:96:3b:95, 6046, 135, -51, 14:22:3b:2a:86:f5, 2464, 120, -43, f8:1a:2b:06:3c:0b, 15285, 180, -66]",7.98388E+11,-0.13938192,0.5712864,10.114461,-0.13500121,0.03573562,-0.03191771,-172.62999,-72.3826,144.1308,2.011754,-0.056416847,0.013779587,0,21.72990722,20.159
41,798944163190,"[14:22:3b:16:5a:bd, 13695, 360, -56, cc:f4:11:8b:29:4d, 23062, 75, -57, b0:e4:d5:96:3b:95, 5839, 75, -52, 14:22:3b:2a:86:f5, 1933, 30, -40, f8:1a:2b:06:3c:0b, 11035, 75, -65]",7.98938E+11,1.2951152,-0.19262223,10.275378,-0.084146686,0.013591751,-0.0711658,-173.6304,-71.9068,144.5822,1.9214838,0.018596705,-0.12537949,0,21.7191299,20.159
42,798944163190,"[14:22:3b:16:5a:bd, 13695, 360, -56, cc:f4:11:8b:29:4d, 23062, 75, -57, b0:e4:d5:96:3b:95, 5839, 75, -52, 14:22:3b:2a:86:f5, 1933, 30, -40, f8:1a:2b:06:3c:0b, 11035, 75, -65]",7.98938E+11,0.590429,1.5834504,9.76152,0.18661933,-0.115453534,0.0355829,-173.118,-72.0166,143.899,2.0416176,-0.16052441,-0.060411755,0,21.70835258,20.159
43,798944163190,"[14:22:3b:16:5a:bd, 13695, 360, -56, cc:f4:11:8b:29:4d, 23062, 75, -57, b0:e4:d5:96:3b:95, 5839, 75, -52, 14:22:3b:2a:86:f5, 1933, 30, -40, f8:1a:2b:06:3c:0b, 11035, 75, -65]",7.98938E+11,-0.3714857,0.37507495,9.666406,-0.06337727,-0.19532417,0.021533,-174.1062,-71.6384,144.25279,2.0016751,-0.03875387,0.03841169,0,21.69757526,20.159
44,799541211164,"[14:22:3b:16:5a:bd, 12660, 150, -55, cc:f4:11:8b:29:4d, 23476, 60, -55, b0:e4:d5:96:3b:95, 5921, 75, -54, 14:22:3b:2a:86:f5, 2726, 45, -39, f8:1a:2b:06:3c:0b, 12648, 330, -63]",7.99537E+11,-0.01794617,0.32422748,9.966106,-0.07666359,0.10277808,0.11759156,-172.752,-73.4074,144.6554,1.9958717,-0.03252149,0.001800718,0,21.68679794,20.159
45,799541211164,"[14:22:3b:16:5a:bd, 12660, 150, -55, cc:f4:11:8b:29:4d, 23476, 60, -55, b0:e4:d5:96:3b:95, 5921, 75, -54, 14:22:3b:2a:86:f5, 2726, 45, -39, f8:1a:2b:06:3c:0b, 12648, 330, -63]",7.99537E+11,1.4650056,1.634896,9.501301,0.104610674,0.022296581,-0.020616703,-172.7276,-72.956,143.838,2.0135868,-0.16844949,-0.1529852,0,21.67602062,20.159
46,800019658267,"[b0:e4:d5:39:26:89, 27921, 255, -70, 14:22:3b:16:5a:bd, 14398, 180, -54, cc:f4:11:8b:29:4d, 23347, 30, -54, b0:e4:d5:96:3b:95, 5968, 90, -54, 14:22:3b:2a:86:f5, 3601, 135, -38, f8:1a:2b:06:3c:0b, 9875, 345, -65]",8.00012E+11,1.2789637,1.5906289,9.367901,-0.071776666,-0.09132435,0.026572637,-173.2278,-72.8584,144.2162,2.0179682,-0.16667423,-0.13568729,0,21.6652433,20.159
47,800019658267,"[b0:e4:d5:39:26:89, 27921, 255, -70, 14:22:3b:16:5a:bd, 14398, 180, -54, cc:f4:11:8b:29:4d, 23347, 30, -54, b0:e4:d5:96:3b:95, 5968, 90, -54, 14:22:3b:2a:86:f5, 3601, 135, -38, f8:1a:2b:06:3c:0b, 9875, 345, -65]",8.00012E+11,0.12083755,-0.46002015,10.116256,-0.0888809,-0.09208794,0.08170322,-172.4348,-73.4196,144.1674,1.9375232,0.04543882,-0.011944321,0,21.65446598,20.159
48,800019658267,"[b0:e4:d5:39:26:89, 27921, 255, -70, 14:22:3b:16:5a:bd, 14398, 180, -54, cc:f4:11:8b:29:4d, 23347, 30, -54, b0:e4:d5:96:3b:95, 5968, 90, -54, 14:22:3b:2a:86:f5, 3601, 135, -38, f8:1a:2b:06:3c:0b, 9875, 345, -65]",8.00012E+11,-0.21714866,1.5050855,9.755538,0.11148291,-0.098043874,-0.09789115,-172.8496,-73.224396,144.75299,2.0814984,-0.15303591,0.022255339,0,21.64368866,20.159
49,800495489810,"[b0:e4:d5:39:26:89, -123625, 285, -71, 14:22:3b:16:5a:bd, 13023, 60, -56, cc:f4:11:8b:29:4d, 23230, 60, -55, b0:e4:d5:96:3b:95, 6621, 75, -52, 14:22:3b:2a:86:f5, 3132, 90, -38, f8:1a:2b:06:3c:0b, 11039, 210, -62]",8.00494E+11,-0.26679972,0.41515473,9.31466,-0.10125092,-0.10415252,0.07422013,-173.6182,-73.3342,144.3138,2.0115008,-0.04452232,0.028635161,0,21.63291134,20.159
50,800495489810,"[b0:e4:d5:39:26:89, -123625, 285, -71, 14:22:3b:16:5a:bd, 13023, 60, -56, cc:f4:11:8b:29:4d, 23230, 60, -55, b0:e4:d5:96:3b:95, 6621, 75, -52, 14:22:3b:2a:86:f5, 3132, 90, -38, f8:1a:2b:06:3c:0b, 11039, 210, -62]",8.00494E+11,-0.12622139,-0.61914283,9.896714,-0.012675454,-0.038331795,-0.013591751,-172.8496,-73.9808,144.7652,1.9323349,0.062473953,0.012753177,0,21.62213402,20.159
51,800975708316,"[b0:e4:d5:39:26:89, 28347, 270, -70, 14:22:3b:16:5a:bd, 13253, 195, -55, cc:f4:11:8b:29:4d, 23136, 105, -54, b0:e4:d5:96:3b:95, 6488, 75, -51, 14:22:3b:2a:86:f5, 2886, 30, -39, f8:1a:2b:06:3c:0b, 10609, 105, -58]",8.00971E+11,-0.71365935,1.5026926,9.284152,0.10598512,0.007635816,-0.001069014,-173.1302,-73.7124,144.2406,2.1151109,-0.16000012,0.07671769,0,21.6113567,20.159
52,800975708316,"[b0:e4:d5:39:26:89, 28347, 270, -70, 14:22:3b:16:5a:bd, 13253, 195, -55, cc:f4:11:8b:29:4d, 23136, 105, -54, b0:e4:d5:96:3b:95, 6488, 75, -51, 14:22:3b:2a:86:f5, 2886, 30, -39, f8:1a:2b:06:3c:0b, 10609, 105, -58]",8.00971E+11,0.47736812,-0.08793623,9.989436,-0.17119499,0.09056077,0.015882496,-174.32579,-73.6148,144.88719,1.9512811,0.008792662,-0.047750965,0,21.60057938,20.159
53,801459095645,"[b0:e4:d5:39:26:89, 28523, 390, -70, 14:22:3b:16:5a:bd, 12964, 105, -55, cc:f4:11:8b:29:4d, 23363, 75, -54, b0:e4:d5:96:3b:95, 6257, 45, -52, 14:22:3b:2a:86:f5, 2742, 75, -42, f8:1a:2b:06:3c:0b, 10621, 195, -59]",8.01457E+11,0.2440679,1.9992033,9.110672,0.095753126,0.05207626,0.01985312,-173.728,-73.236595,144.7042,2.0902846,-0.21593657,-0.026782826,0,21.58980206,20.159
54,801459095645,"[b0:e4:d5:39:26:89, 28523, 390, -70, 14:22:3b:16:5a:bd, 12964, 105, -55, cc:f4:11:8b:29:4d, 23363, 75, -54, b0:e4:d5:96:3b:95, 6257, 45, -52, 14:22:3b:2a:86:f5, 2742, 75, -42, f8:1a:2b:06:3c:0b, 10621, 195, -59]",8.01457E+11,-0.2883351,-0.69212395,9.7681,-0.14294247,-0.03726278,-0.007635816,-172.9594,-73.687996,145.058,1.9278668,0.07070663,0.029509468,0,21.57902474,20.159
55,801459095645,"[b0:e4:d5:39:26:89, 28523, 390, -70, 14:22:3b:16:5a:bd, 12964, 105, -55, cc:f4:11:8b:29:4d, 23363, 75, -54, b0:e4:d5:96:3b:95, 6257, 45, -52, 14:22:3b:2a:86:f5, 2742, 75, -42, f8:1a:2b:06:3c:0b, 10621, 195, -59]",8.01457E+11,-0.17168503,2.5962126,9.887143,0.21624629,-6.11E-04,-0.049785517,-172.8496,-74.163795,144.7774,2.1411731,-0.25675055,0.017362727,0,21.56824742,20.159
56,801931334985,"[b0:e4:d5:39:26:89, 27640, 300, -70, 14:22:3b:16:5a:bd, 13359, 210, -53, cc:f4:11:8b:29:4d, 22996, 30, -55, b0:e4:d5:96:3b:95, 6710, 120, -52, 14:22:3b:2a:86:f5, 1484, 120, -48, f8:1a:2b:06:3c:0b, 18347, 240, -63]",8.01929E+11,0.3906283,0.046061836,9.661619,-0.15210545,0.001679879,-0.051618114,-173.0448,-74.163795,144.7652,1.9672014,-0.004763579,-0.040408928,0,21.5574701,20.159
