Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll,Points,,
10,3677632649780,"[b0:e4:d5:39:26:89, 23775, 110, -70, 14:22:3b:16:5a:bd, 14773, 111, -67, cc:f4:11:8b:29:4d, 28777, 88, -83, b0:e4:d5:96:3b:95, 9168, 149, -57, 14:22:3b:2a:86:f5, 5164, 106, -66, f8:1a:2b:06:3c:0b, 6822, 110, -64]",3.67763E+12,-0.22253251,-0.4109673,9.366704,0.035123717,0.025808297,0.10430217,-24.95,-3.3625,36.8625,1.6420753,0.04383486,0.023753356,0,22.04233939,15.326
11,3677872814179,"[b0:e4:d5:39:26:89, 23385, 398, -70, 14:22:3b:16:5a:bd, 15652, 101, -64, cc:f4:11:8b:29:4d, 29199, 139, -79, b0:e4:d5:96:3b:95, 9011, 149, -64, 14:22:3b:2a:86:f5, 5017, 153, -66, f8:1a:2b:06:3c:0b, 6627, 66, -62]",3.67787E+12,-0.14057833,0.19322042,10.068997,-0.031458635,-0.013744064,-0.001832542,-25.5625,-3.3,37.55,1.7302619,-0.019185416,0.013960595,0,22.03047333,15.326
12,3677872814179,"[b0:e4:d5:39:26:89, 23385, 398, -70, 14:22:3b:16:5a:bd, 15652, 101, -64, cc:f4:11:8b:29:4d, 29199, 139, -79, b0:e4:d5:96:3b:95, 9011, 149, -64, 14:22:3b:2a:86:f5, 5017, 153, -66, f8:1a:2b:06:3c:0b, 6627, 66, -62]",3.67787E+12,-0.41694933,-0.3397808,9.553345,0.041079476,0.009162709,0.118962504,-25.4125,-3.2875001,37.05,1.6518735,0.035517916,0.043616652,0,22.01860726,15.326
13,3678114861495,"[b0:e4:d5:39:26:89, 23980, 173, -70, 14:22:3b:16:5a:bd, 14949, 147, -64, cc:f4:11:8b:29:4d, 29698, 126, -78, b0:e4:d5:96:3b:95, 9363, 152, -58, 14:22:3b:2a:86:f5, 4841, 131, -64, f8:1a:2b:06:3c:0b, 6393, 55, -64]",3.67811E+12,-0.3278167,1.2239288,9.495318,-0.037567105,-0.06566608,0.07101099,-24.8875,-2.8500001,37.2125,1.8858588,-0.12811582,0.034510326,0,22.0067412,15.326
14,3678382341522,"[b0:e4:d5:39:26:89, 23658, 107, -72, 14:22:3b:16:5a:bd, 15300, 95, -74, b0:e4:d5:96:3b:95, 10144, 722, -61, 14:22:3b:2a:86:f5, 5251, 156, -56, f8:1a:2b:06:3c:0b, 6471, 60, -58]",3.67838E+12,-0.6047859,-0.6861419,9.0849495,0.016034741,0.04886778,0.13087402,-25.8125,-2.5375001,36.425,1.5566716,0.07521616,0.06647202,0,21.99487514,15.326
15,3678656972018,"[b0:e4:d5:39:26:89, 24098, 178, -67, 14:22:3b:16:5a:bd, 14656, 67, -69, cc:f4:11:8b:29:4d, 29011, 706, -86, b0:e4:d5:96:3b:95, 8699, 118, -62, 14:22:3b:2a:86:f5, 3909, 1128, -62, f8:1a:2b:06:3c:0b, 6393, 200, -59]",3.67866E+12,-1.2514462,0.5844469,9.564711,-0.05207473,0.046729814,0.04795151,-25.075,-3.1125,37.537502,1.8417828,-0.06051412,0.1301009,0,21.98300908,15.326
16,3678656972018,"[b0:e4:d5:39:26:89, 24098, 178, -67, 14:22:3b:16:5a:bd, 14656, 67, -69, cc:f4:11:8b:29:4d, 29011, 706, -86, b0:e4:d5:96:3b:95, 8699, 118, -62, 14:22:3b:2a:86:f5, 3909, 1128, -62, f8:1a:2b:06:3c:0b, 6393, 200, -59]",3.67866E+12,-0.5413761,-1.4961123,10.089336,0.010689827,-0.0581832,-0.22326468,-25.550001,-3.0375001,36.412502,1.4641794,0.14700529,0.053606838,0,21.97114302,15.326
17,3678926840951,"[b0:e4:d5:39:26:89, 23307, 95, -71, 14:22:3b:16:5a:bd, 15418, 174, -66, b0:e4:d5:96:3b:95, 9129, 55, -61, 14:22:3b:2a:86:f5, 6248, 209, -57, f8:1a:2b:06:3c:0b, 6705, 55, -59]",3.67892E+12,-0.08015956,1.3022938,9.675379,0.016340164,-0.09361234,0.03787253,-24.8875,-2.8500001,36.537502,1.8752801,-0.1337901,0.008284712,0,21.95927696,15.326
18,3679180006445,"[b0:e4:d5:39:26:89, 23541, 48, -78, 14:22:3b:16:5a:bd, 15535, 95, -68, cc:f4:11:8b:29:4d, 31121, 457, -80, b0:e4:d5:96:3b:95, 8972, 0, -60, 14:22:3b:2a:86:f5, 6336, 175, -53, f8:1a:2b:06:3c:0b, 6822, 61, -64]",3.67918E+12,-1.0205388,-1.7012969,9.638887,-9.16E-04,0.004886778,-0.0452027,-25.300001,-2.3625,36.912502,1.3632537,0.17375247,0.105484255,0,21.9474109,15.326
19,3679409914749,"[b0:e4:d5:39:26:89, 23541, 117, -74, 14:22:3b:16:5a:bd, 14949, 278, -75, cc:f4:11:8b:29:4d, 26952, 399, -85, b0:e4:d5:96:3b:95, 8816, 149, -64, 14:22:3b:2a:86:f5, 4841, 383, -55, f8:1a:2b:06:3c:0b, 6744, 61, -58]",3.67941E+12,-0.11724831,2.1008983,10.3028965,0.033291176,-0.0981937,0.05635066,-25.675001,-2.8,36.912502,1.9538552,-0.20114289,0.011379639,0,21.93554484,15.326
20,3679675844567,"[b0:e4:d5:39:26:89, 22955, 95, -78, 14:22:3b:16:5a:bd, 15037, 179, -64, b0:e4:d5:96:3b:95, 9050, 146, -62, 14:22:3b:2a:86:f5, 4636, 82, -65, f8:1a:2b:06:3c:0b, 6158, 55, -62]",3.67967E+12,-1.160519,-1.5972091,9.674182,0.023823043,-0.03451287,-0.046118967,-25.85,-2.925,36.600002,1.4084364,0.16247983,0.119389914,0,21.92367877,15.326
21,3679675844567,"[b0:e4:d5:39:26:89, 22955, 95, -78, 14:22:3b:16:5a:bd, 15037, 179, -64, b0:e4:d5:96:3b:95, 9050, 146, -62, 14:22:3b:2a:86:f5, 4636, 82, -65, f8:1a:2b:06:3c:0b, 6158, 55, -62]",3.67967E+12,0.25902304,1.4596218,10.300504,0.048409645,-0.13026318,-0.034971006,-25.45,-3.55,35.7125,1.8806326,-0.14072281,-0.025141338,0,21.91181271,15.326
22,3679935164853,"[b0:e4:d5:39:26:89, 23814, 88, -68, 14:22:3b:16:5a:bd, 15027, 67, -65, cc:f4:11:8b:29:4d, 27321, 162, -83, b0:e4:d5:96:3b:95, 9519, 55, -59, 14:22:3b:2a:86:f5, 6365, 129, -55, f8:1a:2b:06:3c:0b, 6744, 113, -55]",3.67993E+12,-1.2125629,-1.0929217,9.4737835,-0.010231691,-0.003054236,-0.005192202,-24.925001,-3.1000001,35.8625,1.5052509,0.11393372,0.1272993,0,21.89994665,15.326
23,3680187079410,"[b0:e4:d5:39:26:89, 22955, 261, -68, 14:22:3b:16:5a:bd, 15652, 195, -62, cc:f4:11:8b:29:4d, 27387, 1537, -85, b0:e4:d5:96:3b:95, 8425, 203, -62, 14:22:3b:2a:86:f5, 5310, 97, -50, f8:1a:2b:06:3c:0b, 6695, 55, -56]",3.68019E+12,-0.25603202,0.9272188,10.094721,0.02183779,-0.06963659,-0.07177455,-25.0625,-2.9875,36.3875,1.8284581,-0.09156556,0.025357524,0,21.88808059,15.326
24,3680441733029,"[b0:e4:d5:39:26:89, 23580, 110, -75, 14:22:3b:16:5a:bd, 14793, 77, -69, cc:f4:11:8b:29:4d, 28024, 224, -82, b0:e4:d5:96:3b:95, 8972, 191, -65, 14:22:3b:2a:86:f5, 5105, 89, -52, f8:1a:2b:06:3c:0b, 6754, 97, -55]",3.68044E+12,-1.2520444,-1.6043876,9.238688,-0.001832542,-0.067498624,0.010689827,-24.9125,-2.9625,36.375,1.3831054,0.17041741,0.13470124,0,21.87621453,15.326
25,3680690872012,"[b0:e4:d5:39:26:89, 23512, 134, -70, 14:22:3b:16:5a:bd, 15125, 67, -66, cc:f4:11:8b:29:4d, 28225, 715, -84, b0:e4:d5:96:3b:95, 8464, 55, -70, 14:22:3b:2a:86:f5, 4343, 66, -61, f8:1a:2b:06:3c:0b, 6705, 60, -57]",3.68069E+12,-0.9212367,0.7298109,9.664611,-0.004123219,-0.035123717,0.22784603,-25.4,-3.15,36.05,1.8391293,-0.07503188,0.09503349,0,21.86434847,15.326
26,3680690872012,"[b0:e4:d5:39:26:89, 23512, 134, -70, 14:22:3b:16:5a:bd, 15125, 67, -66, cc:f4:11:8b:29:4d, 28225, 715, -84, b0:e4:d5:96:3b:95, 8464, 55, -70, 14:22:3b:2a:86:f5, 4343, 66, -61, f8:1a:2b:06:3c:0b, 6705, 60, -57]",3.68069E+12,-1.3495519,0.43728834,9.797412,-0.022906773,-0.004428643,0.08246438,-25.2125,-2.875,36.05,1.7963195,-0.044186763,0.13688435,0,21.85248241,15.326
27,3680957305632,"[b0:e4:d5:39:26:89, 23502, 146, -66, 14:22:3b:16:5a:bd, 14890, 101, -66, b0:e4:d5:96:3b:95, 8855, 95, -63, 14:22:3b:2a:86:f5, 5427, 99, -55, f8:1a:2b:06:3c:0b, 6861, 116, -53]",3.68095E+12,0.23030917,-0.9314062,9.507881,-0.063375406,-0.007330167,-0.1731752,-25.2875,-3.4,36.537502,1.5663384,0.09762146,-0.024218239,0,21.84061635,15.326
28,3681226153315,"[b0:e4:d5:39:26:89, 23814, 73, -71, 14:22:3b:16:5a:bd, 14363, 95, -66, b0:e4:d5:96:3b:95, 8503, 99, -70, 14:22:3b:2a:86:f5, 5398, 175, -53, f8:1a:2b:06:3c:0b, 6725, 62, -55]",3.68122E+12,-0.96550393,-0.52342993,9.759726,-0.004581355,-0.045813546,0.022906773,-25.225,-3,36.725002,1.6133837,0.053320512,0.09860652,0,21.82875028,15.326
29,3681479240684,"[b0:e4:d5:39:26:89, 23385, 404, -66, 14:22:3b:16:5a:bd, 14832, 89, -67, cc:f4:11:8b:29:4d, 28476, 142, -82, b0:e4:d5:96:3b:95, 8425, 68, -62, 14:22:3b:2a:86:f5, 5017, 99, -55, f8:1a:2b:06:3c:0b, 6578, 97, -56]",3.68148E+12,-0.40498522,1.2903296,9.526425,-0.001221695,-0.1253764,0.19363858,-24.1625,-3.2875001,36.825,1.9242395,-0.13450806,0.042486187,0,21.81688422,15.326
30,3681479240684,"[b0:e4:d5:39:26:89, 23385, 404, -66, 14:22:3b:16:5a:bd, 14832, 89, -67, cc:f4:11:8b:29:4d, 28476, 142, -82, b0:e4:d5:96:3b:95, 8425, 68, -62, 14:22:3b:2a:86:f5, 5017, 99, -55, f8:1a:2b:06:3c:0b, 6578, 97, -56]",3.68148E+12,-0.5988039,0.30867413,9.893126,-0.029626092,-0.012064233,0.040926766,-25.25,-3.1375,36.5625,1.75648,-0.03113381,0.06045352,0,21.80501816,15.326
31,3681752842847,"[b0:e4:d5:39:26:89, 23502, 161, -69, 14:22:3b:16:5a:bd, 15105, 67, -64, b0:e4:d5:96:3b:95, 8699, 62, -63, 14:22:3b:2a:86:f5, 5749, 68, -55, f8:1a:2b:06:3c:0b, 6519, 99, -56]",3.68175E+12,-0.30269206,0.6622137,9.643075,0.007330167,-0.1021642,0.1291942,-24.800001,-3.3625,36.8625,1.8166941,-0.06853116,0.031379275,0,21.7931521,15.326
32,3682004467768,"[b0:e4:d5:39:26:89, 23463, 153, -70, 14:22:3b:16:5a:bd, 14685, 97, -68, cc:f4:11:8b:29:4d, 29279, 211, -84, b0:e4:d5:96:3b:95, 8503, 104, -60, 14:22:3b:2a:86:f5, 5632, 65, -51, f8:1a:2b:06:3c:0b, 6754, 99, -51]",3.682E+12,-0.5282156,0.4642076,9.359526,-0.008551862,0.001374406,-0.036803547,-24.25,-2.775,35.8625,1.7756293,-0.049478132,0.05637635,0,21.78128604,15.326
33,3682253753157,"[b0:e4:d5:39:26:89, 23580, 110, -67, 14:22:3b:16:5a:bd, 14832, 0, -70, cc:f4:11:8b:29:4d, 28727, 1110, -86, b0:e4:d5:96:3b:95, 9822, 193, -74, 14:22:3b:2a:86:f5, 5339, 85, -53, f8:1a:2b:06:3c:0b, 6637, 63, -56]",3.68225E+12,-0.021535404,0.39720857,9.692726,3.05E-04,-0.08047912,0.02535016,-24.325,-3.4375,36.9875,1.7722639,-0.040957052,0.002221807,0,21.76941998,15.326
34,3682508529589,"[b0:e4:d5:39:26:89, 23307, 422, -71, 14:22:3b:16:5a:bd, 15359, 82, -65, cc:f4:11:8b:29:4d, 29832, 1566, -87, b0:e4:d5:96:3b:95, 8660, 69, -63, 14:22:3b:2a:86:f5, 4910, 63, -55, f8:1a:2b:06:3c:0b, 7447, 67, -55]",3.68251E+12,-0.005383851,0.46959144,9.826126,-0.001832542,0.020310672,-0.067193195,-23.987501,-3.15,36.5,1.7720357,-0.047753748,5.48E-04,0,21.75755392,15.326
35,3682508529589,"[b0:e4:d5:39:26:89, 23307, 422, -71, 14:22:3b:16:5a:bd, 15359, 82, -65, cc:f4:11:8b:29:4d, 29832, 1566, -87, b0:e4:d5:96:3b:95, 8660, 69, -63, 14:22:3b:2a:86:f5, 4910, 63, -55, f8:1a:2b:06:3c:0b, 7447, 67, -55]",3.68251E+12,0.031106694,0.7752745,10.052846,-0.005497625,-0.069178455,0.07895201,-24.175001,-3.4125001,36.825,1.8218085,-0.07696718,-0.003094307,0,21.74568785,15.326
36,3682792743055,"[b0:e4:d5:39:26:89, 23775, 160, -66, 14:22:3b:16:5a:bd, 14451, 131, -71, cc:f4:11:8b:29:4d, 29773, 1016, -86, b0:e4:d5:96:3b:95, 10173, 100, -63, 14:22:3b:2a:86:f5, 5749, 68, -50, f8:1a:2b:06:3c:0b, 6871, 104, -55]",3.68279E+12,-0.11306087,-0.23688944,9.79143,-0.010537115,0.025044737,-0.066124216,-24.625,-3.2125,36.525,1.6664225,0.024187217,0.011546408,0,21.73382179,15.326
37,3683042413548,"[b0:e4:d5:39:26:89, 23463, 73, -69, 14:22:3b:16:5a:bd, 17380, 1134, -68, cc:f4:11:8b:29:4d, 29681, 308, -76, b0:e4:d5:96:3b:95, 9324, 1012, -62, 14:22:3b:2a:86:f5, 5691, 82, -50, f8:1a:2b:06:3c:0b, 6607, 70, -54]",3.68304E+12,0.6448657,0.43130627,9.918848,0.004581355,-0.08124269,0.072996244,-23,-2.8,35.9625,1.7388026,-0.043364696,-0.0649228,0,21.72195573,15.326
38,3683279703312,"[b0:e4:d5:39:26:89, 23307, 179, -63, 14:22:3b:16:5a:bd, 14871, 77, -68, b0:e4:d5:96:3b:95, 8347, 240, -70, 14:22:3b:2a:86:f5, 5613, 112, -55, f8:1a:2b:06:3c:0b, 6705, 66, -53]",3.68328E+12,-0.4636094,0.7513463,9.5868435,-0.022295926,0.052685577,0.050853033,-24.1625,-3.2875001,36.825,1.8429569,-0.07812185,0.048321277,0,21.71008967,15.326
39,3683279703312,"[b0:e4:d5:39:26:89, 23307, 179, -63, 14:22:3b:16:5a:bd, 14871, 77, -68, b0:e4:d5:96:3b:95, 8347, 240, -70, 14:22:3b:2a:86:f5, 5613, 112, -55, f8:1a:2b:06:3c:0b, 6705, 66, -53]",3.68328E+12,-0.1585245,0.11485548,9.54497,-0.019547112,-0.07574506,0.026266431,-23.8375,-3.2625,35.975002,1.728691,-0.01203085,0.016606644,0,21.69822361,15.326
40,3683581737873,"[b0:e4:d5:39:26:89, 23336, 113, -74, 14:22:3b:16:5a:bd, 15505, 108, -63, cc:f4:11:8b:29:4d, 31221, 174, -80, b0:e4:d5:96:3b:95, 9412, 177, -61, 14:22:3b:2a:86:f5, 5603, 58, -60, f8:1a:2b:06:3c:0b, 7017, 102, -54]",3.68358E+12,-0.3505485,0.29132617,9.806984,-0.02107423,0.012827792,0.124001995,-24.0125,-3.2875001,36.3375,1.7617989,-0.029678313,0.035729572,0,21.68635755,15.326
41,3683943049055,"[b0:e4:d5:39:26:89, 23268, 73, -65, 14:22:3b:16:5a:bd, 14754, 110, -68, cc:f4:11:8b:29:4d, 30853, 253, -88, b0:e4:d5:96:3b:95, 8230, 110, -68, 14:22:3b:2a:86:f5, 5632, 105, -51, f8:1a:2b:06:3c:0b, 6842, 62, -56]",3.68394E+12,1.7958134,-0.06460621,9.314062,0.033291176,-0.13973132,-0.014507622,-23.975,-3.025,36.675,1.6627326,0.006810869,-0.19046943,0,21.67449149,15.326
42,3683943049055,"[b0:e4:d5:39:26:89, 23268, 73, -65, 14:22:3b:16:5a:bd, 14754, 110, -68, cc:f4:11:8b:29:4d, 30853, 253, -88, b0:e4:d5:96:3b:95, 8230, 110, -68, 14:22:3b:2a:86:f5, 5632, 105, -51, f8:1a:2b:06:3c:0b, 6842, 62, -56]",3.68394E+12,0.33200413,-0.11545369,9.583853,-0.00503949,-0.070247434,-0.022295926,-23.987501,-3.15,36.162502,1.678394,0.012038885,-0.034628183,0,21.66262543,15.326
43,3684245198876,"[b0:e4:d5:39:26:89, 23502, 153, -63, 14:22:3b:16:5a:bd, 14128, 109, -75, cc:f4:11:8b:29:4d, 28601, 59, -84, b0:e4:d5:96:3b:95, 8543, 55, -61, 14:22:3b:2a:86:f5, 5496, 59, -54, f8:1a:2b:06:3c:0b, 7096, 66, -52]",3.68424E+12,2.1248264,-0.08315059,10.020543,0.04367558,-0.1435491,-0.04352287,-23.35,-3.075,36.6375,1.663275,0.008117342,-0.20895195,0,21.65075936,15.326
44,3684542080989,"[b0:e4:d5:39:26:89, 23863, 114, -67, 14:22:3b:16:5a:bd, 14802, 209, -64, cc:f4:11:8b:29:4d, 31456, 914, -87, b0:e4:d5:96:3b:95, 8504, 253, -68, 14:22:3b:2a:86:f5, 5544, 103, -57, f8:1a:2b:06:3c:0b, 6939, 61, -61]",3.68454E+12,-0.2638087,0.29252258,10.013365,-0.014354911,-0.061848287,0.092237934,-24.125,-3.025,36.675,1.7466005,-0.029194785,0.026339566,0,21.6388933,15.326
45,3684762608407,"[b0:e4:d5:39:26:89, 23346, 73, -71, 14:22:3b:16:5a:bd, 14597, 219, -74, cc:f4:11:8b:29:4d, 29982, 169, -85, b0:e4:d5:96:3b:95, 8855, 168, -63, 14:22:3b:2a:86:f5, 5164, 105, -59, f8:1a:2b:06:3c:0b, 6861, 66, -59]",3.68476E+12,1.683949,-0.48275197,9.877572,0.05986303,-0.113159455,0.10567658,-23.0375,-3.0625,36.45,1.6233269,0.048141204,-0.16885865,0,21.62702724,15.326
46,3684762608407,"[b0:e4:d5:39:26:89, 23346, 73, -71, 14:22:3b:16:5a:bd, 14597, 219, -74, cc:f4:11:8b:29:4d, 29982, 169, -85, b0:e4:d5:96:3b:95, 8855, 168, -63, 14:22:3b:2a:86:f5, 5164, 105, -59, f8:1a:2b:06:3c:0b, 6861, 66, -59]",3.68476E+12,1.1940185,0.933799,9.58146,-0.001374406,-0.07177455,0.060779303,-23.050001,-3.325,36.1125,1.8036916,-0.09641107,-0.12397846,0,21.61516118,15.326
47,3685118521672,"[b0:e4:d5:39:26:89, 23385, 389, -65, 14:22:3b:16:5a:bd, 15105, 55, -67, cc:f4:11:8b:29:4d, 29564, 145, -80, b0:e4:d5:96:3b:95, 10115, 157, -67, 14:22:3b:2a:86:f5, 5613, 112, -54, f8:1a:2b:06:3c:0b, 7018, 95, -56]",3.68512E+12,2.588436,-0.55812585,9.813564,0.09300149,-0.1253764,-0.023059484,-22.6,-3.4,35.75,1.6292783,0.05493683,-0.25788772,0,21.60329512,15.326
48,3685371468624,"[b0:e4:d5:39:26:89, 23111, 724, -62, 14:22:3b:16:5a:bd, 15154, 77, -72, b0:e4:d5:96:3b:95, 9500, 133, -69, 14:22:3b:2a:86:f5, 5535, 55, -60, f8:1a:2b:06:3c:0b, 7057, 61, -56]",3.68537E+12,1.2616158,0.78723866,9.841082,-0.015729317,0.005650337,0.024128467,-22.825,-2.775,36.3,1.7658463,-0.07917988,-0.12750342,0,21.59142906,15.326
49,3685371468624,"[b0:e4:d5:39:26:89, 23111, 724, -62, 14:22:3b:16:5a:bd, 15154, 77, -72, b0:e4:d5:96:3b:95, 9500, 133, -69, 14:22:3b:2a:86:f5, 5535, 55, -60, f8:1a:2b:06:3c:0b, 7057, 61, -56]",3.68537E+12,1.4638093,-0.18065812,9.342776,0.018630842,0.008399149,0.04550812,-22.625,-2.3625,35.9625,1.6334084,0.019101284,-0.1554147,0,21.579563,15.326
50,3685727093868,"[b0:e4:d5:39:26:89, 22897, 82, -65, 14:22:3b:16:5a:bd, 15105, 123, -67, cc:f4:11:8b:29:4d, 31757, 197, -83, b0:e4:d5:96:3b:95, 12195, 2074, -68, 14:22:3b:2a:86:f5, 5339, 85, -56, f8:1a:2b:06:3c:0b, 4851, 1419, -59]",3.68573E+12,1.4673985,1.1234303,10.118649,-0.027488127,0.022448637,0.13499725,-23.3375,-2.95,35.8125,1.7949553,-0.10943736,-0.14401524,0,21.56769694,15.326
51,3685997782020,"[b0:e4:d5:39:26:89, 23150, 153, -68, 14:22:3b:16:5a:bd, 15144, 110, -63, b0:e4:d5:96:3b:95, 9470, 152, -67, 14:22:3b:2a:86:f5, 5603, 130, -56, f8:1a:2b:06:3c:0b, 6705, 66, -60]",3.686E+12,1.4697913,-0.17168503,10.267602,0.017409148,-0.021532366,0.047798797,-22.825,-2.775,36.125,1.6513152,0.016550802,-0.14218253,0,21.55583087,15.326
52,3685997782020,"[b0:e4:d5:39:26:89, 23150, 153, -68, 14:22:3b:16:5a:bd, 15144, 110, -63, b0:e4:d5:96:3b:95, 9470, 152, -67, 14:22:3b:2a:86:f5, 5603, 130, -56, f8:1a:2b:06:3c:0b, 6705, 66, -60]",3.686E+12,0.37088752,-0.7148558,9.799207,0.01343864,-0.035429142,-0.014507622,-22.825,-2.65,36.3,1.5736265,0.07276946,-0.037830673,0,21.54396481,15.326
53,3686270085953,"[b0:e4:d5:39:26:89, 23336, 65, -65, 14:22:3b:16:5a:bd, 14744, 112, -72, b0:e4:d5:96:3b:95, 10261, 148, -66, 14:22:3b:2a:86:f5, 5418, 64, -56, f8:1a:2b:06:3c:0b, 5817, 1380, -62]",3.68627E+12,1.5720844,-0.1896312,10.389038,-0.015423893,0.04123219,0.088878274,-22.737501,-3.2875001,36.600002,1.6669079,0.018045591,-0.15018208,0,21.53209875,15.326
