M1 Time Stamp (ms),AP1 True Distance (m),AP1 RTT Distance (m),AP1 RTT std (m),AP1 RSS (dBm),AP2 True Distance (m),AP2 RTT Distance (m),AP2 RTT std (m),AP2 RSS (dBm),AP3 True Distance (m),AP3 RTT Distance (m),AP3 RTT std (m),AP3 RSS (dBm),AP4 True Distance (m),AP4 RTT Distance (m),AP4 RTT std (m),AP4 RSS (dBm),AP5 True Distance (m),AP5 RTT Distance (m),AP5 RTT std (m),AP5 RSS (dBm),AP6 True Distance (m),AP6 RTT Distance (m),AP6 RTT std (m),AP6 RSS (dBm),AP7 True Distance (m),AP7 RTT Distance (m),AP7 RTT std (m),AP7 RSS (dBm),AP8 True Distance (m),AP8 RTT Distance (m),AP8 RTT std (m),AP8 RSS (dBm),AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Azimuth,Pitch,Roll,M1 Ground Truth_x,M1 Ground Truth_y,user,circle
2525.47697,21.51222316,23.97478676,0.173,-70,22.15048466,29.69379066,0.126,-78,0,0,0,0,0,0,0,0,6.548231893,9.349640047,0.152,-58,4.703639789,6.373417372,0.055,-64,3.865543536,4.815109656,0.131,-64,13.36884731,14.9406359,0.147,-64,-0.3278167,1.2239288,9.495318,-0.037567105,-0.06566608,0.07101099,-24.8875,-2.8500001,37.2125,1.8858588,-0.12811582,0.034510326,22.0067412,15.326,1,3
2792.956997,21.50035737,23.65271578,0.107,-72,0,0,0,0,0,0,0,0,0,0,0,0,6.541222905,10.13166995,0.722,-61,4.691915101,6.451654129,0.06,-58,3.868223044,5.227140805,0.156,-56,13.35847996,15.29182788,0.095,-74,-0.6047859,-0.6861419,9.0849495,0.016034741,0.04886778,0.13087402,-25.8125,-2.5375001,36.425,1.5566716,0.07521616,0.06647202,21.99487514,15.326,1,3
3067.587493,21.48849158,24.09281229,0.178,-67,22.12743761,29.00669097,0.706,-86,0,0,0,0,0,0,0,0,6.534227948,8.684618644,0.118,-62,4.680191126,6.373417372,0.2,-59,3.870937073,3.876890636,1.128,-62,13.3481151,14.64746859,0.067,-69,-1.2514462,0.5844469,9.564711,-0.05207473,0.046729814,0.04795151,-25.075,-3.1125,37.537502,1.8417828,-0.06051412,0.1301009,21.98300908,15.326,1,3
3337.456426,21.46475999,23.30163619,0.095,-71,0,0,0,0,0,0,0,0,0,0,0,0,6.520280306,9.115297088,0.055,-61,4.656745334,6.686331206,0.055,-59,3.876468398,6.227961464,0.209,-57,13.3273929,15.40989046,0.174,-66,-0.08015956,1.3022938,9.675379,0.016340164,-0.09361234,0.03787253,-24.8875,-2.8500001,36.537502,1.8752801,-0.1337901,0.008284712,21.95927696,15.326,1,3
3590.62192,21.4528942,23.53568952,0.048,-78,22.09286976,31.11698316,0.457,-80,0,0,0,0,0,0,0,0,6.513327711,8.958056932,0,-60,4.645023529,6.803652254,0.061,-64,3.879285548,6.316240654,0.175,-53,13.31703556,15.52695157,0.095,-68,-1.0205388,-1.7012969,9.638887,-0.000916,0.004886778,-0.0452027,-25.300001,-2.3625,36.912502,1.3632537,0.17375247,0.105484255,21.9474109,15.326,1,3
3820.530224,21.4410284,23.53568952,0.117,-74,22.08134788,26.94736173,0.399,-85,0,0,0,0,0,0,0,0,6.506389327,8.801809814,0.149,-64,4.633302459,6.725439465,0.061,-58,3.882136923,4.815109656,0.383,-55,13.30668075,14.9406359,0.278,-75,-0.11724831,2.1008983,10.3028965,0.033291176,-0.0981937,0.05635066,-25.675001,-2.8,36.912502,1.9538552,-0.20114289,0.011379639,21.93554484,15.326,1,3
4086.460042,21.4291626,22.94955392,0.095,-78,0,0,0,0,0,0,0,0,0,0,0,0,6.499465195,9.036177289,0.146,-62,4.621582118,6.137667635,0.055,-62,3.88502245,4.608958234,0.082,-65,13.29632845,15.02868487,0.179,-64,-1.160519,-1.5972091,9.674182,0.023823043,-0.03451287,-0.046118967,-25.85,-2.925,36.600002,1.4084364,0.16247983,0.119389914,21.92367877,15.326,1,3
4345.780328,21.40543102,23.80875041,0.088,-68,22.04678439,27.31642438,0.162,-83,0,0,0,0,0,0,0,0,6.485659895,9.505859298,0.055,-59,4.598143699,6.725439465,0.113,-55,3.890895646,6.345330961,0.129,-55,13.27563147,15.01867934,0.067,-65,-1.2125629,-1.0929217,9.4737835,-0.010231691,-0.003054236,-0.005192202,-24.925001,-3.1000001,35.8625,1.5052509,0.11393372,0.1272993,21.89994665,15.326,1,3
4597.694885,21.39356523,22.94955392,0.261,-68,22.03526397,27.38243541,1.537,-85,0,0,0,0,0,0,0,0,6.478778814,8.410150118,0.203,-62,4.586425622,6.676303244,0.055,-56,3.893883162,5.286407097,0.097,-50,13.26528679,15.64401176,0.195,-62,-0.25603202,0.9272188,10.094721,0.02183779,-0.06963659,-0.07177455,-25.0625,-2.9875,36.3875,1.8284581,-0.09156556,0.025357524,21.88808059,15.326,1,3
4852.348504,21.38169944,23.5746983,0.11,-75,22.02374391,28.01953918,0.224,-82,0,0,0,0,0,0,0,0,6.471912172,8.958056932,0.191,-65,4.574708309,6.735467022,0.097,-55,3.896904521,5.080455196,0.089,-52,13.25494467,14.78454764,0.077,-69,-1.2520444,-1.6043876,9.238688,-0.001832542,-0.067498624,0.010689827,-24.9125,-2.9625,36.375,1.3831054,0.17041741,0.13470124,21.87621453,15.326,1,3
5101.487487,21.36983365,23.50668296,0.134,-70,22.01222422,28.22057095,0.715,-84,0,0,0,0,0,0,0,0,6.465060016,8.449218662,0.055,-70,4.562991764,6.686331206,0.06,-57,3.899959642,4.314122043,0.066,-61,13.24460509,15.11673328,0.067,-66,-0.9212367,0.7298109,9.664611,-0.004123219,-0.035123717,0.22784603,-25.4,-3.15,36.05,1.8391293,-0.07503188,0.09503349,21.86434847,15.326,1,3
5367.921107,21.34610206,23.4966807,0.146,-66,0,0,0,0,0,0,0,0,0,0,0,0,6.451399347,8.840872412,0.095,-63,4.539561004,6.842756827,0.116,-53,3.906170858,5.403917931,0.099,-55,13.22393364,14.88160274,0.101,-66,0.23030917,-0.9314062,9.507881,-0.063375406,-0.007330167,-0.1731752,-25.2875,-3.4,36.537502,1.5663384,0.09762146,-0.024218239,21.84061635,15.326,1,3
5636.76879,21.33423626,23.80875041,0.073,-71,0,0,0,0,0,0,0,0,0,0,0,0,6.44459092,8.488286576,0.099,-70,4.527846791,6.706386881,0.062,-55,3.909326793,5.374793391,0.175,-53,13.21360176,14.35429444,0.095,-66,-0.96550393,-0.52342993,9.759726,-0.004581355,-0.045813546,0.022906773,-25.225,-3,36.725002,1.6133837,0.053320512,0.09860652,21.82875028,15.326,1,3
5889.856159,21.32237048,23.37965408,0.404,-66,21.96614913,28.47161,0.142,-82,0,0,0,0,0,0,0,0,6.437797171,8.410150118,0.068,-62,4.516133381,6.558969736,0.097,-56,3.912516169,4.992022536,0.099,-55,13.20327247,14.82356988,0.089,-67,-0.40498522,1.2903296,9.526425,-0.001221695,-0.1253764,0.19363858,-24.1625,-3.2875001,36.825,1.9242395,-0.13450806,0.042486187,21.81688422,15.326,1,3
6163.458322,21.2986389,23.4966807,0.161,-69,0,0,0,0,0,0,0,0,0,0,0,0,6.42425387,8.684618644,0.062,-63,4.492708965,6.499796997,0.099,-56,3.91899492,5.727215816,0.068,-55,13.18262165,15.09672233,0.067,-64,-0.30269206,0.6622137,9.643075,0.007330167,-0.1021642,0.1291942,-24.800001,-3.3625,36.8625,1.8166941,-0.06853116,0.031379275,21.7931521,15.326,1,3
6415.083243,21.28677311,23.45767186,0.153,-70,21.93159671,29.27473042,0.211,-84,0,0,0,0,0,0,0,0,6.417504413,8.488286576,0.104,-60,4.480997971,6.735467022,0.099,-51,3.92228413,5.609761492,0.065,-51,13.17230013,14.67648544,0.097,-68,-0.5282156,0.4642076,9.359526,-0.008551862,0.001374406,-0.036803547,-24.25,-2.775,35.8625,1.7756293,-0.049478132,0.05637635,21.78128604,15.326,1,3
6664.368632,21.27490732,23.5746983,0.11,-67,21.92007998,28.72264836,1.11,-86,0,0,0,0,0,0,0,0,6.410769813,9.809265212,0.193,-74,4.469287796,6.618139391,0.063,-56,3.925606453,5.315535815,0.085,-53,13.16198122,14.82356988,0,-70,-0.021535404,0.39720857,9.692726,0.000305,-0.08047912,0.02535016,-24.325,-3.4375,36.9875,1.7722639,-0.040957052,0.002221807,21.76941998,15.326,1,3
6919.145064,21.26304153,23.30163619,0.422,-71,21.90856363,29.82780957,1.566,-87,0,0,0,0,0,0,0,0,6.404050117,8.645553771,0.069,-63,4.457578444,7.430195758,0.067,-55,3.928961803,4.884475407,0.063,-55,13.15166492,15.35085929,0.082,-65,-0.005383851,0.46959144,9.826126,-0.001832542,0.020310672,-0.067193195,-23.987501,-3.15,36.5,1.7720357,-0.047753748,0.000548,21.75755392,15.326,1,3
7203.35853,21.23930995,23.76974179,0.16,-66,21.88553203,29.76880127,1.016,-86,0,0,0,0,0,0,0,0,6.390655622,10.16070514,0.1,-63,4.434162231,6.852783449,0.104,-55,3.935771252,5.727215816,0.068,-50,13.13104016,14.44234749,0.131,-71,-0.11306087,-0.23688944,9.79143,-0.010537115,0.025044737,-0.066124216,-24.625,-3.2125,36.525,1.6664225,0.024187217,0.011546408,21.73382179,15.326,1,3
7453.029023,21.22744416,23.45767186,0.073,-69,21.87401679,29.67678825,0.308,-76,0,0,0,0,0,0,0,0,6.383980922,9.310584085,1.012,-62,4.422455393,6.588053506,0.07,-54,3.939225178,5.668992944,0.082,-50,13.12073172,17.37280634,1.134,-68,0.6448657,0.43130627,9.918848,0.004581355,-0.08124269,0.072996244,-23,-2.8,35.9625,1.7388026,-0.043364696,-0.0649228,21.72195573,15.326,1,3
7690.318787,21.21557837,23.30163619,0.179,-63,0,0,0,0,0,0,0,0,0,0,0,0,6.377321315,8.332011102,0.24,-70,4.410749405,6.686331206,0.066,-53,3.94271179,5.590685915,0.112,-55,13.11042592,14.862592,0.077,-68,-0.4636094,0.7513463,9.5868435,-0.022295926,0.052685577,0.050853033,-24.1625,-3.2875001,36.825,1.8429569,-0.07812185,0.048321277,21.71008967,15.326,1,3
7992.353348,21.1918468,23.33064285,0.113,-74,21.83947334,31.21699603,0.174,-80,0,0,0,0,0,0,0,0,6.364047568,9.398709699,0.177,-61,4.38734001,6.99916345,0.102,-54,3.949782727,5.58064593,0.058,-60,13.08982224,15.49693599,0.108,-63,-0.3505485,0.29132617,9.806984,-0.02107423,0.012827792,0.124001995,-24.0125,-3.2875001,36.3375,1.7617989,-0.029678313,0.035729572,21.68635755,15.326,1,3
8353.66453,21.17998101,23.26262719,0.073,-65,21.82795961,30.84894826,0.253,-88,0,0,0,0,0,0,0,0,6.357433524,8.214797624,0.11,-68,4.375636617,6.823706031,0.062,-56,3.953366877,5.609761492,0.105,-51,13.07952438,14.74552529,0.11,-68,1.7958134,-0.06460621,9.314062,0.033291176,-0.13973132,-0.014507622,-23.975,-3.025,36.675,1.6627326,0.006810869,-0.19046943,21.67449149,15.326,1,3
8655.814351,21.15624943,23.4966807,0.153,-63,21.80493327,28.59662919,0.059,-84,0,0,0,0,0,0,0,0,6.344251325,8.528355586,0.055,-61,4.352232462,7.078362523,0.066,-52,3.960632104,5.473208931,0.059,-54,13.05893664,14.11914955,0.109,-75,2.1248264,-0.08315059,10.020543,0.04367558,-0.1435491,-0.04352287,-23.35,-3.075,36.6375,1.663275,0.008117342,-0.20895195,21.65075936,15.326,1,3
8952.696464,21.14438365,23.85776119,0.114,-67,21.79342068,31.45202594,0.914,-87,0,0,0,0,0,0,0,0,6.337683272,8.489288309,0.253,-68,4.340531725,6.920962433,0.061,-61,3.964313,5.521407067,0.103,-57,13.04864677,14.79355278,0.209,-64,-0.2638087,0.29252258,10.013365,-0.014354911,-0.061848287,0.092237934,-24.125,-3.025,36.675,1.7466005,-0.029194785,0.026339566,21.6388933,15.326,1,3
9173.223882,21.13251786,23.34064515,0.073,-71,21.78190846,29.97783054,0.169,-85,0,0,0,0,0,0,0,0,6.331130645,8.840872412,0.168,-63,4.328831889,6.842756827,0.066,-59,3.968025966,5.139736958,0.105,-59,13.03835959,14.58843408,0.219,-74,1.683949,-0.48275197,9.877572,0.05986303,-0.113159455,0.10567658,-23.0375,-3.0625,36.45,1.6233269,0.048141204,-0.16885865,21.62702724,15.326,1,3
9529.137147,21.1087863,23.37965408,0.389,-65,21.75888517,29.55977158,0.145,-80,0,0,0,0,0,0,0,0,6.318071861,10.10263456,0.157,-67,4.305434945,7.000165998,0.095,-56,3.975547747,5.590685915,0.112,-54,13.01779328,15.09672233,0.055,-67,2.588436,-0.55812585,9.813564,0.09300149,-0.1253764,-0.023059484,-22.6,-3.4,35.75,1.6292783,0.05493683,-0.25788772,21.60329512,15.326,1,3
9782.084099,21.09692051,23.10559069,0.724,-62,0,0,0,0,0,0,0,0,0,0,0,0,6.3115658,9.486832981,0.133,-69,4.293737853,7.039264805,0.061,-56,3.979356382,5.51237018,0.055,-60,13.00751417,15.14574911,0.077,-72,1.2616158,0.78723866,9.841082,-0.015729317,0.005650337,0.024128467,-22.825,-2.775,36.3,1.7658463,-0.07917988,-0.12750342,21.59142906,15.326,1,3
10137.70934,21.07318895,22.89154012,0.082,-65,21.72435309,31.75306362,0.197,-83,0,0,0,0,0,0,0,0,6.298600581,12.18474559,2.074,-68,4.270346465,4.825163313,1.419,-59,3.987068683,5.315535815,0.085,-56,12.98696406,15.09672233,0.123,-67,1.4673985,1.1234303,10.118649,-0.027488127,0.022448637,0.13499725,-23.3375,-2.95,35.8125,1.7949553,-0.10943736,-0.14401524,21.56769694,15.326,1,3
10408.39749,21.06132315,23.1445998,0.153,-68,0,0,0,0,0,0,0,0,0,0,0,0,6.292141515,9.456791211,0.152,-67,4.258652175,6.686331206,0.066,-60,3.990972169,5.58064593,0.13,-56,12.97669307,15.13574366,0.11,-63,1.4697913,-0.17168503,10.267602,0.017409148,-0.021532366,0.047798797,-22.825,-2.775,36.125,1.6513152,0.016550802,-0.14218253,21.55583087,15.326,1,3
10680.70143,21.03759159,23.33064285,0.065,-65,0,0,0,0,0,0,0,0,0,0,0,0,6.279270731,10.24881071,0.148,-66,4.235266482,5.795471422,1.38,-62,3.998873337,5.394879424,0.064,-56,12.95615928,14.73551954,0.112,-72,1.5720844,-0.1896312,10.389038,-0.015423893,0.04123219,0.088878274,-22.737501,-3.2875001,36.600002,1.6669079,0.018045591,-0.15018208,21.53209875,15.326,1,3
10944.39224,21.02572581,23.22261794,0.129,-65,21.67831568,29.94482595,0.263,-82,0,0,0,0,0,0,0,0,6.272859106,11.18783272,0.208,-67,4.223575085,6.215922779,0.065,-62,4.002870836,4.962876585,0.087,-55,12.94589649,14.2372229,0.417,-79,-0.46660042,-0.27158538,9.9140625,-0.005650337,-0.02275406,-0.057572354,-22.7,-2.8875,35.9375,1.6599219,0.027356839,0.047029797,21.52023269,15.326,1,3
11194.43002,21.01386002,23.34064515,0.12,-68,21.66680729,29.3247377,0.479,-81,0,0,0,0,0,0,0,0,6.26646339,10.57218312,0.136,-67,4.211884665,6.49077037,0.113,-62,4.006899487,5.227140805,0.194,-55,12.93563644,14.53039989,0.058,-69,1.9986051,-0.05503492,10.141979,-0.00503949,-0.001068983,0.057266932,-21.550001,-2.6625001,36.725002,1.6588283,0.005324006,-0.19456959,21.50836663,15.326,1,3
11466.75854,20.99012846,22.98856316,0.11,-65,0,0,0,0,0,0,0,0,0,0,0,0,6.253719881,10.74737554,1.675,-67,4.188506788,6.60811085,0.06,-62,4.015049871,4.726627656,0.084,-59,12.9151246,14.383312,0.097,-67,1.9525433,0.5401797,10.065409,0.024892027,-0.006108473,0.043064732,-22.075,-3.1000001,36.75,1.7357544,-0.05263616,-0.19160575,21.48463451,15.326,1,3
11712.87315,20.97826267,23.1445998,0.226,-67,21.63228443,30.39688802,0.521,-84,0,0,0,0,0,0,0,0,6.24737218,8.449218662,0.151,-64,4.176819337,6.235987171,0.058,-60,4.019171418,4.668300012,0.194,-56,12.90487281,14.5003821,0.069,-66,0.7645068,0.28295127,9.678967,-0.012980504,-0.003206948,0.08872557,-21.925001,-3.075,35.9,1.7340518,-0.029134607,-0.078822754,21.47276844,15.326,1,3
11993.32786,20.96639689,23.02757236,0.161,-67,21.62077759,32.75718427,0,-86,0,0,0,0,0,0,0,0,6.24104059,10.5231281,0.055,-64,4.165132907,6.60811085,0.11,-67,4.023323736,4.373511633,0.299,-54,12.8946238,14.62745692,0.116,-73,1.8897316,0.4103691,9.940982,0.03283304,-0.033902023,0.01511847,-21.65,-3.325,36.7125,1.7336041,-0.040532093,-0.1878537,21.46090238,15.326,1,3
12264.38659,20.94266533,23.30163619,0.165,-66,21.59776507,30.08184496,0,-80,0,0,0,0,0,0,0,0,6.228425919,10.64025864,0.072,-66,4.141763111,6.147700708,0.062,-59,4.031720315,5.021166797,0.061,-55,12.8741341,14.53039989,0.116,-66,-0.08793623,-1.3830515,9.176475,0.005650337,-0.13881505,-0.15164283,-21.425001,-2.775,36.9,1.439362,0.14958441,0.009582496,21.43717026,15.326,1,3
12542.36667,20.93079955,22.98856316,0.129,-67,21.5862594,30.78193945,0.379,-84,0,0,0,0,0,0,0,0,6.222142937,10.7774079,0.058,-67,4.130079763,6.412536472,0,-61,4.035964385,4.890506722,0.444,-54,12.86389344,14.44234749,0.131,-67,-0.2440679,0.2757728,10.491331,0.04291202,0.033443887,-0.07116371,-21.0875,-2.6125,36.7125,1.7463795,-0.026272623,0.023259575,21.4253042,15.326,1,3
12792.68586,20.91893377,22.83252601,0.047,-64,21.57475412,29.22472311,0.748,-89,0,0,0,0,0,0,0,0,6.215876257,8.840872412,0.15,-66,4.118397459,6.059405911,0.098,-62,4.040238848,5.080455196,0.165,-56,12.85365557,14.383312,0.135,-67,0.5204389,1.0133604,10.213165,-0.04199575,0.04031592,0.12125318,-20.525,-3.2125,37.0125,1.8632482,-0.09876998,-0.050913613,21.41343814,15.326,1,3
13047.10047,20.90706799,23.26262719,0.087,-69,21.56324922,30.14585378,0.315,-82,0,0,0,0,0,0,0,0,6.209625927,8.606488308,0,-66,4.106716209,5.942000421,0,-57,4.044543606,4.923677589,0.362,-54,12.8434205,14.2372229,0.1,-67,0.18843478,0.98524475,9.725029,0.06520794,-0.06398625,0.004581355,-20.8375,-3.25,37.5125,1.8835722,-0.1009469,-0.019373843,21.40157208,15.326,1,3
13320.44758,20.88333643,23.10559069,0.087,-68,21.54024061,31.35101314,0,-84,0,0,0,0,0,0,0,0,6.197174513,8.175725105,0.199,-67,4.083356896,5.510361966,0.199,-65,4.053243626,5.276362383,0.146,-55,12.82295878,14.73551954,0.069,-68,-0.15493527,0.1363909,10.078569,0.050853033,-0.0387888,-0.09926268,-20.825,-3.1125,36.8625,1.7474145,-0.013530339,0.015371533,21.37783995,15.326,1,3
13593.69713,20.87147065,23.18460912,0.253,-67,0,0,0,0,0,0,0,0,0,0,0,0,6.190973532,8.175725105,0.11,-67,4.071678862,6.118604498,0.376,-56,4.057638691,5.237186363,0.149,-52,12.81273216,14.53840462,0.132,-68,0.654437,0.17048861,10.264611,-0.050242186,0.020768806,0.08933641,-20.7125,-3.4875,37.325,1.7461287,-0.016574185,-0.06367046,21.36597389,15.326,1,3
13868.07664,20.85960487,22.98856316,0.11,-72,21.51723357,30.64792169,0.067,-82,0,0,0,0,0,0,0,0,6.184789101,8.097577971,0.117,-64,4.060001918,6.176796014,0.085,-55,4.062063664,5.15882632,0.11,-51,12.80250837,14.64746859,0.142,-64,-0.6089734,1.1497513,10.320244,0.09422319,-0.053449135,-0.024128467,-21.025,-3.525,37.6875,1.964613,-0.11075879,0.058939308,21.35410783,15.326,1,3
14127.71609,20.83587332,22.67648835,0.055,-66,21.49422811,29.7768024,0.238,-87,0,0,0,0,0,0,0,0,6.172470083,8.097577971,0.062,-57,4.036651339,6.098537612,0.148,-55,4.071002941,4.569727454,0.146,-51,12.7820693,15.99618755,1.044,-66,-0.7286145,-0.30269206,9.719048,-0.02275406,-0.002443389,0.15210097,-20.7125,-3.4875,37.5,1.6976625,0.031047082,0.074827716,21.33037571,15.326,1,3
14396.45414,20.82400754,23.10559069,0.054,-71,21.48272597,29.00669097,0.255,-86,0,0,0,0,0,0,0,0,6.166335597,8.762746658,0.055,-57,4.024977723,6.382444986,0.099,-60,4.075517051,5.198007695,0.098,-50,12.77185403,14.26624075,0.05,-68,0.38524446,-1.1144571,9.954741,0.01511847,-0.020921519,-0.11209047,-19.737501,-3.2625,37.9625,1.5288122,0.11140547,-0.038680296,21.31850965,15.326,1,3
14661.73042,20.81214177,22.79351664,0.055,-66,0,0,0,0,0,0,0,0,0,0,0,0,6.160217858,8.879934459,0.062,-63,4.013305236,6.382444986,0.097,-59,4.080060676,5.119642175,0.199,-49,12.76164162,14.58843408,0.089,-69,0.2650051,0.971486,9.678967,0.011453386,-0.018478129,0.10995251,-20.75,-2.5875,38.1875,1.8534957,-0.09999856,-0.027372643,21.30664359,15.326,1,3
14935.90758,20.78841021,23.26262719,0.153,-68,21.44822193,32.68717609,0.586,-85,0,0,0,0,0,0,0,0,6.14803282,10.06058294,2.221,-62,3.989963677,6.324265649,0.055,-59,4.089236083,5.237186363,0.199,-52,12.74122539,15.58498152,0.248,-68,-0.43848476,-0.7746763,10.395618,0.041690327,-0.088878274,-0.29962057,-21.175001,-3.4,37.2,1.5996213,0.07431619,0.042154778,21.28291146,15.326,1,3
15193.97323,20.77654443,22.79351664,0.12,-66,21.43672138,30.78193945,1.24,-84,0,0,0,0,0,0,0,0,6.141965626,8.567422249,0.069,-67,0,0,0,0,4.093867664,5.345667498,0.303,-55,12.7310216,15.80009063,0.055,-65,-0.02213361,0.5832505,9.662816,-0.003054236,-0.006413896,0.008399149,-20.1625,-2.925,37.8375,1.8243471,-0.060287002,0.002290592,21.2710454,15.326,1,3
15444.23466,20.76467866,23.02757236,0.204,-67,21.42522123,29.04069601,0.225,-81,0,0,0,0,0,0,0,0,6.13591538,8.723682938,0.1,-61,3.966626764,6.059405911,0,-57,4.098528366,5.551529159,0.147,-53,12.72082068,15.05770089,0.11,-73,-0.17527425,-2.115255,9.5760765,-0.024586603,0.016492875,-0.18951537,-20.3375,-2.925,37.662502,1.3051519,0.21736336,0.018301303,21.25917934,15.326,1,3
