Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll
0,4.21862E+12,"[b0:e4:d5:39:26:89, 13033, 294, -62, 14:22:3b:16:5a:bd, 21541, 924, -72, cc:f4:11:8b:29:4d, 4717, 204, -52, b0:e4:d5:96:3b:95, 16004, 286, -69, 14:22:3b:2a:86:f5, 9177, 130, -69, f8:1a:2b:06:3c:0b, 19205, 95, -69]",4.2188E+12,-0.20518455,0.17647067,9.84168,0.002443389,-0.004581355,-0.01007898,-16.1375,27.775,51.412502,0.5113435,-0.017925134,0.02084551
1,4.21896E+12,"[b0:e4:d5:39:26:89, 13346, 0, -61, 14:22:3b:16:5a:bd, 21416, 912, -71, cc:f4:11:8b:29:4d, 4030, 358, -52, b0:e4:d5:96:3b:95, 15261, 156, -69, 14:22:3b:2a:86:f5, 8972, 94, -64, f8:1a:2b:06:3c:0b, 19791, 417, -70]",4.219E+12,-0.53240305,-0.42532423,10.083355,-0.014049487,-0.036956258,0.094528615,-16.5375,27.075,52.0625,0.43963587,0.042097263,0.052751202
2,4.21917E+12,"[b0:e4:d5:39:26:89, 13814, 37, -60, 14:22:3b:16:5a:bd, 20574, 177, -72, cc:f4:11:8b:29:4d, 4597, 112, -54, b0:e4:d5:96:3b:95, 18105, 760, -66, 14:22:3b:2a:86:f5, 8933, 149, -66, f8:1a:2b:06:3c:0b, 17448, 915, -64]",4.2192E+12,-0.93559366,0.023330022,9.601201,0.006108473,-0.005650337,-0.006261184,-16.325,27.487501,51.575,0.38999206,-0.002418447,0.09713879
3,4.21917E+12,"[b0:e4:d5:39:26:89, 13814, 37, -60, 14:22:3b:16:5a:bd, 20574, 177, -72, cc:f4:11:8b:29:4d, 4597, 112, -54, b0:e4:d5:96:3b:95, 18105, 760, -66, 14:22:3b:2a:86:f5, 8933, 149, -66, f8:1a:2b:06:3c:0b, 17448, 915, -64]",4.2194E+12,-0.80997044,0.08673982,9.722038,0.004734066,4.58E-04,0.007177455,-15.8,27.925001,51.3875,0.3959885,-0.008890942,0.08312086
4,4.21941E+12,"[b0:e4:d5:39:26:89, 13756, 130, -60, 14:22:3b:16:5a:bd, 19072, 1180, -72, cc:f4:11:8b:29:4d, 4461, 177, -54, b0:e4:d5:96:3b:95, 17058, 372, -67, 14:22:3b:2a:86:f5, 10254, 1882, -65, f8:1a:2b:06:3c:0b, 18327, 1691, -65]",4.2196E+12,-0.61076796,0.035294134,9.749556,0.001068983,0.009926268,0.002137966,-16.325,27.487501,52.0625,0.44561014,-0.003612978,0.06256396
5,4.21967E+12,"[b0:e4:d5:39:26:89, 13580, 0, -59, 14:22:3b:16:5a:bd, 19490, 199, -73, cc:f4:11:8b:29:4d, 4753, 144, -54, b0:e4:d5:96:3b:95, 18699, 171, -67, 14:22:3b:2a:86:f5, 9998, 324, -64, f8:1a:2b:06:3c:0b, 19205, 61, -67]",4.2198E+12,-0.4408776,0.14117654,9.771091,0.002290677,0.008704574,0.002290677,-16.5125,27.2125,52.0625,0.49122947,-0.014432703,0.045090023
6,4.2199E+12,"[b0:e4:d5:39:26:89, 13346, 194, -59, 14:22:3b:16:5a:bd, 19277, 628, -72, cc:f4:11:8b:29:4d, 4578, 64, -53, b0:e4:d5:96:3b:95, 18113, 95, -66, 14:22:3b:2a:86:f5, 10535, 71, -67, f8:1a:2b:06:3c:0b, 18697, 126, -67]",4.22E+12,0.37387854,0.16151553,9.923634,0.001985254,0.008093726,-0.057572354,-16.050001,27.112501,52.05,0.60062164,-0.016262876,-0.03765776
7,4.22015E+12,"[b0:e4:d5:39:26:89, 13697, 194, -59, 14:22:3b:16:5a:bd, 20017, 50, -75, cc:f4:11:8b:29:4d, 4402, 254, -53, b0:e4:d5:96:3b:95, 20105, 222, -66, 14:22:3b:2a:86:f5, 10329, 576, -64, f8:1a:2b:06:3c:0b, 19244, 803, -64]",4.2202E+12,-0.39421752,0.36670008,9.999007,4.58E-04,-0.015729317,-0.040621344,-17.075,26.5125,51.725002,0.54868394,-0.03662879,0.039405257
8,4.22015E+12,"[b0:e4:d5:39:26:89, 13697, 194, -59, 14:22:3b:16:5a:bd, 20017, 50, -75, cc:f4:11:8b:29:4d, 4402, 254, -53, b0:e4:d5:96:3b:95, 20105, 222, -66, 14:22:3b:2a:86:f5, 10329, 576, -64, f8:1a:2b:06:3c:0b, 19244, 803, -64]",4.2204E+12,0.021535404,0.025124637,9.75135,0.006261184,-0.00335966,-0.014813046,-16.550001,26.95,51.725002,0.5560137,-0.002576517,-0.00220845
9,4.22049E+12,"[b0:e4:d5:39:26:89, 13541, 66, -60, 14:22:3b:16:5a:bd, 20193, 74, -65, cc:f4:11:8b:29:4d, 3845, 793, -50, b0:e4:d5:96:3b:95, 18376, 794, -67, 14:22:3b:2a:86:f5, 9558, 43, -62, f8:1a:2b:06:3c:0b, 18766, 302, -73]",4.2206E+12,-0.6334998,0.43130627,8.787642,0.001985254,0.00167983,0.016798299,-17.025,27.0375,50.925,0.49860552,-0.048914913,0.07196536
10,4.22072E+12,"[b0:e4:d5:39:26:89, 13736, 76, -61, 14:22:3b:16:5a:bd, 20252, 195, -69, cc:f4:11:8b:29:4d, 4636, 167, -53, b0:e4:d5:96:3b:95, 18543, 199, -66, 14:22:3b:2a:86:f5, 9129, 244, -68, f8:1a:2b:06:3c:0b, 18824, 593, -70]",4.2208E+12,-0.8249256,0.48993045,9.3613205,1.53E-04,0.016951011,-0.022143213,-17.1375,27.2875,51.600002,0.47319737,-0.05208643,0.087893605
