M1 Time Stamp (ms),AP1 True Distance (m),AP1 RTT Distance (m),AP1 RTT std (m),AP1 RSS (dBm),AP2 True Distance (m),AP2 RTT Distance (m),AP2 RTT std (m),AP2 RSS (dBm),AP3 True Distance (m),AP3 RTT Distance (m),AP3 RTT std (m),AP3 RSS (dBm),AP4 True Distance (m),AP4 RTT Distance (m),AP4 RTT std (m),AP4 RSS (dBm),AP5 True Distance (m),AP5 RTT Distance (m),AP5 RTT std (m),AP5 RSS (dBm),AP6 True Distance (m),AP6 RTT Distance (m),AP6 RTT std (m),AP6 RSS (dBm),AP7 True Distance (m),AP7 RTT Distance (m),AP7 RTT std (m),AP7 RSS (dBm),AP8 True Distance (m),AP8 RTT Distance (m),AP8 RTT std (m),AP8 RSS (dBm),AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Azimuth,Pitch,Roll,M1 Ground Truth_x,M1 Ground Truth_y,user,circle
0,21.66647853,24.16082689,0.146,-72,22.30032549,30.34688124,0.168,-83,0,0,0,0,0,0,0,0,6.640605168,9.349640047,0.146,-63,4.856123248,7.234742843,0.037,-59,3.833882888,4.726627656,0.082,-56,13.50384749,15.11673328,0.139,-74,1.6157535,0.35653058,10.094122,0.02351762,-0.0452027,-0.2365506,-24.125,-5.6125,37.0625,1.7944773,-0.034862507,-0.15872231,22.161,15.326,1,4
275.115288,21.65327933,23.73073315,0.055,-69,0,0,0,0,0,0,0,0,0,0,0,0,6.632611019,9.42775058,0.254,-61,4.84307127,7.4692835,0.331,-61,3.836359563,4.432890818,0.058,-61,13.49227975,15.58498152,0.135,-69,0.3702893,0.29072794,9.887143,-0.01099525,0.009926268,-0.011453386,-24.3875,-6.4125,36.9,1.8529843,-0.029375594,-0.0374341,22.14780051,15.326,1,4
521.447552,21.64008013,23.53568952,0.348,-73,22.27467829,30.99896787,0.55,-77,0,0,0,0,0,0,0,0,6.624633517,10.17772568,0.481,-61,4.830020083,8.487284843,0.146,-60,3.838880028,3.9897921,0.128,-60,13.480715,15.6049918,0.067,-79,1.3160524,-0.9631111,9.417552,0.040774055,-0.12613995,-0.3011477,-24.25,-6.6625,37.05,1.6825042,0.10093927,-0.13884549,22.13460101,15.326,1,4
817.252008,21.61368172,25.41108136,0.185,-81,0,0,0,0,0,0,0,0,0,0,0,0,6.60872872,10.45404974,0.05,-61,4.803920152,10.02253586,0.255,-65,3.84405197,3.960563596,0.058,-61,13.45759454,15.87812949,0.111,-68,0.6789634,-0.5383851,9.474381,-0.040774055,-0.0775776,-0.017103724,-24.4625,-6.9375,36.2,1.7533468,0.05661942,-0.07154079,22.10820202,15.326,1,4
1080.472295,21.60048252,25.76314857,0.117,-78,0,0,0,0,0,0,0,0,0,0,0,0,6.600801545,9.741176315,0.11,-68,4.79087142,7.900193415,0.055,-62,3.846703271,5.051314284,0.152,-58,13.44603884,15.6049918,0.151,-70,0.29491538,-0.17647067,9.793823,0.00335966,-0.005344913,0.012064233,-24.65,-7.225,36.875,1.8207502,0.018008457,-0.030103289,22.09500253,15.326,1,4
1351.997739,21.58728332,25.17703565,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,6.592891259,9.544912991,0.191,-65,4.777823507,7.312926911,0.292,-60,3.84939801,5.109594504,0.097,-57,13.43448616,17.51986669,0.195,-77,0.15314065,0.14416756,9.379267,-0.25762483,-0.193944,1.4854279,-25.175001,-5.2000003,36.975002,1.7906979,-0.015367619,-0.016326122,22.08180303,15.326,1,4
1609.000733,21.56088492,24.09281229,0.396,-80,22.19774726,29.67678825,0.467,-88,0,0,0,0,0,0,0,0,6.577121622,10.60121545,0.106,-62,4.751730201,8.760743405,0,-60,3.854917424,4.962876585,0.168,-56,13.41138993,17.36880468,0.724,-86,4.138985,-2.0087745,9.333204,0.1446181,0.2738123,-1.1841274,-23.9125,-3.925,36.975002,1.5490203,0.19426838,-0.41740936,22.05540404,15.326,1,4
1893.819563,21.54768572,26.85634601,0.075,-81,0,0,0,0,0,0,0,0,0,0,0,0,6.569262394,10.05357429,0.152,-67,4.738684824,7.910213398,0.173,-68,3.857741913,4.845269962,0.186,-59,13.3998464,15.25280699,0.398,-75,0.7710871,2.797808,7.285547,0.13881505,-0.053296424,0.000916,-25.9,-8.5,35.2125,2.1545396,-0.3647964,-0.10544537,22.04220455,15.326,1,4
2162.539903,21.53448652,25.35307011,0.175,-83,22.17210713,29.71079307,0,-85,0,0,0,0,0,0,0,0,6.561420298,9.388695543,0.11,-62,4.725640292,8.331009303,0.068,-64,3.860609468,4.255728492,0.082,-58,13.38830591,15.29182788,0.055,-67,0.2536392,5.708677,18.406788,-0.051463883,0.61237437,0.5079195,-23.862501,-3.525,37.3125,2.1019812,-0.3007063,-0.013778783,22.02900505,15.326,1,4
2440.777639,21.50808812,23.53568952,0.117,-75,0,0,0,0,0,0,0,0,0,0,0,0,6.545787778,8.723682938,0.165,-62,4.699553834,7.411152677,0.067,-57,3.86647338,4.520431838,0.152,-62,13.36523417,15.49693599,0.127,-71,0.6053841,1.3471591,9.110672,0.000764,0.08857285,-0.04871507,-24.875,-5.2875,36.787502,1.9336005,-0.14648388,-0.06635026,22.00260606,15.326,1,4
2707.689228,21.49488892,23.9267763,0.111,-77,0,0,0,0,0,0,0,0,0,0,0,0,6.537997477,9.036177289,0.118,-63,4.686511923,7.665710926,0.292,-69,3.869469542,6.061412707,0.15,-62,13.35370292,15.05770089,0.089,-66,0.1698904,-0.5629115,10.057034,-0.006566608,0.039094225,0.018019995,-25.487501,-5.1,36.4875,1.6881688,0.05590562,-0.016891088,21.98940657,15.326,1,4
