Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll,Points,,
231,4477362041740,"[b0:e4:d5:39:26:89, 20650, 209, -75, 14:22:3b:16:5a:bd, 12683, 74, -74, b0:e4:d5:96:3b:95, 7019, 146, -62, 14:22:3b:2a:86:f5, 7839, 67, -61, f8:1a:2b:06:3c:0b, 3560, 64, -58]",4.47736E+12,1.6660028,0.066400826,10.092926,0.06734591,0.13850962,-0.096208446,-14.6,-3.825,40.025,1.7627214,-0.006491019,-0.16359124,0,19.11191667,15.326
232,4477636918173,"[b0:e4:d5:39:26:89, 20768, 159, -75, 14:22:3b:16:5a:bd, 12605, 50, -71, cc:f4:11:8b:29:4d, 26043, 279, -83, b0:e4:d5:96:3b:95, 6628, 99, -66, 14:22:3b:2a:86:f5, 7918, 254, -59, f8:1a:2b:06:3c:0b, 4439, 97, -60]",4.47764E+12,-0.5341976,0.78783685,9.280562,0.00335966,-0.008551862,-0.057572354,-14.75,-3.8500001,40.2125,2.1022372,-0.084548734,0.057497468,0,19.09871717,15.326
233,4477876291062,"[b0:e4:d5:39:26:89, 20924, 199, -74, 14:22:3b:16:5a:bd, 12527, 116, -72, b0:e4:d5:96:3b:95, 7058, 61, -64, 14:22:3b:2a:86:f5, 8504, 117, -69, f8:1a:2b:06:3c:0b, 3824, 58, -56]",4.47788E+12,-0.0526421,2.9724839,9.037691,0.047646087,0.006413896,0.4227063,-14.5625,-3.5625,40.2125,2.41046,-0.31774893,0.005824663,0,19.08551768,15.326
234,4478133381192,"[b0:e4:d5:39:26:89, 20455, 199, -74, 14:22:3b:16:5a:bd, 12097, 205, -71, b0:e4:d5:96:3b:95, 6902, 55, -59, 14:22:3b:2a:86:f5, 7722, 55, -71, f8:1a:2b:06:3c:0b, 4000, 101, -58]",4.47813E+12,-0.6664011,0.3906283,9.142975,-0.0387888,-0.012980504,0.08567133,-15.875,-3.9375,39.425,1.9821684,-0.042585623,0.07275802,0,19.07231818,15.326
235,4478399069812,"[b0:e4:d5:39:26:89, 20670, 221, -77, 14:22:3b:16:5a:bd, 12332, 65, -70, b0:e4:d5:96:3b:95, 7097, 205, -60, 14:22:3b:2a:86:f5, 6658, 174, -64, f8:1a:2b:06:3c:0b, 4498, 130, -55]",4.4784E+12,1.099502,-2.0117657,9.698111,-0.10414946,0.09834641,0.068873025,-15.1,-4.125,39.875,1.387452,0.20327175,-0.11289077,0,19.05911869,15.326
236,4478399069812,"[b0:e4:d5:39:26:89, 20670, 221, -77, 14:22:3b:16:5a:bd, 12332, 65, -70, b0:e4:d5:96:3b:95, 7097, 205, -60, 14:22:3b:2a:86:f5, 6658, 174, -64, f8:1a:2b:06:3c:0b, 4498, 130, -55]",4.4784E+12,1.2699906,-0.18484555,9.787243,0.042759307,-0.08582404,-0.12048962,-14.6,-3.825,39.7125,1.7288451,0.018727168,-0.12903877,0,19.04591919,15.326
237,4478675432079,"[b0:e4:d5:39:26:89, 20582, 318, -75, 14:22:3b:16:5a:bd, 12488, 35, -67, b0:e4:d5:96:3b:95, 6948, 122, -57, 14:22:3b:2a:86:f5, 6863, 165, -65, f8:1a:2b:06:3c:0b, 4518, 55, -55]",4.47867E+12,0.9379865,0.37088752,9.991829,-0.03115321,0.06291727,0.007941014,-14.650001,-4.35,40.025,1.8757206,-0.03693979,-0.09360104,0,19.0327197,15.326
238,4478943414658,"[b0:e4:d5:39:26:89, 20689, 71, -74, 14:22:3b:16:5a:bd, 13074, 82, -72, cc:f4:11:8b:29:4d, 26199, 285, -82, b0:e4:d5:96:3b:95, 6902, 66, -64, 14:22:3b:2a:86:f5, 6277, 418, -65, f8:1a:2b:06:3c:0b, 3678, 315, -59]",4.47894E+12,0.5557331,-0.10109676,9.287741,0.04367558,-0.018936265,-0.025044737,-15.4375,-4.3,40.2125,1.7849383,0.010865107,-0.059763864,0,19.0195202,15.326
239,4479213565935,"[b0:e4:d5:39:26:89, 20611, 177, -76, 14:22:3b:16:5a:bd, 12546, 110, -73, b0:e4:d5:96:3b:95, 7136, 55, -67, 14:22:3b:2a:86:f5, 6472, 293, -62, f8:1a:2b:06:3c:0b, 3912, 63, -58]",4.47921E+12,0.44626144,-0.12801601,9.82493,-0.020768806,0.097277425,-0.019852536,-15.6125,-4.3,39.075,1.7862226,0.013015558,-0.045390137,0,19.00632071,15.326
240,4479213565935,"[b0:e4:d5:39:26:89, 20611, 177, -76, 14:22:3b:16:5a:bd, 12546, 110, -73, b0:e4:d5:96:3b:95, 7136, 55, -67, 14:22:3b:2a:86:f5, 6472, 293, -62, f8:1a:2b:06:3c:0b, 3912, 63, -58]",4.47921E+12,-0.060418773,0.4103691,9.497113,0.005803049,-0.06001574,-0.058794048,-15.3125,-4.5375,39.7125,1.9642835,-0.043182142,0.006361718,0,18.99312121,15.326
241,4479483378462,"[b0:e4:d5:39:26:89, 20494, 171, -76, 14:22:3b:16:5a:bd, 14187, 184, -69, b0:e4:d5:96:3b:95, 5893, 1455, -63, 14:22:3b:2a:86:f5, 7332, 149, -61, f8:1a:2b:06:3c:0b, 3883, 225, -58]",4.47948E+12,-0.58923256,-0.36430725,9.650852,-0.0387888,0.044133715,-0.0581832,-15.1375,-4.3875003,39.537502,1.7925819,0.03766074,0.06097928,0,18.97992172,15.326
242,4479767398594,"[b0:e4:d5:39:26:89, 20728, 261, -73, 14:22:3b:16:5a:bd, 12927, 181, -71, cc:f4:11:8b:29:4d, 26082, 0, -86, b0:e4:d5:96:3b:95, 7332, 103, -66, f8:1a:2b:06:3c:0b, 3814, 242, -55]",4.47977E+12,1.1389836,-0.2973082,9.423533,0.035581853,-0.08674031,0.014813046,-14.462501,-4.0750003,39.350002,1.7218577,0.031311356,-0.12028242,0,18.96672222,15.326
243,4480016998306,"[b0:e4:d5:39:26:89, 20416, 295, -74, 14:22:3b:16:5a:bd, 15037, 162, -66, cc:f4:11:8b:29:4d, 23604, 218, -85, b0:e4:d5:96:3b:95, 7293, 113, -68, 14:22:3b:2a:86:f5, 7654, 56, -59, f8:1a:2b:06:3c:0b, 3092, 177, -62]",4.48001E+12,0.6029913,-0.72442704,10.557134,-0.007941014,0.014660334,-0.3516953,-15.462501,-4.425,39.05,1.6729231,0.068401136,-0.057054963,0,18.95352273,15.326
244,4480016998306,"[b0:e4:d5:39:26:89, 20416, 295, -74, 14:22:3b:16:5a:bd, 15037, 162, -66, cc:f4:11:8b:29:4d, 23604, 218, -85, b0:e4:d5:96:3b:95, 7293, 113, -68, 14:22:3b:2a:86:f5, 7654, 56, -59, f8:1a:2b:06:3c:0b, 3092, 177, -62]",4.48001E+12,1.7928224,-0.08315059,9.462418,-0.007941014,0.041079476,0.097277425,-14.8,-4.2375,39.375,1.7484602,0.00863364,-0.18724813,0,18.94032323,15.326
245,4480283176927,"[b0:e4:d5:39:26:89, 20416, 225, -74, 14:22:3b:16:5a:bd, 12527, 74, -78, cc:f4:11:8b:29:4d, 23152, 0, -84, b0:e4:d5:96:3b:95, 6980, 102, -63, 14:22:3b:2a:86:f5, 7800, 92, -56, f8:1a:2b:06:3c:0b, 3463, 61, -59]",4.48028E+12,0.57906306,1.0444671,9.6275215,0.107050985,-0.09269607,0.3478775,-15.3125,-4.5375,39.7125,2.0274203,-0.10787158,-0.06007427,0,18.92712374,15.326
246,4480554775235,"[b0:e4:d5:39:26:89, 20728, 105, -74, 14:22:3b:16:5a:bd, 12292, 74, -67, b0:e4:d5:96:3b:95, 6902, 116, -63, 14:22:3b:2a:86:f5, 7722, 151, -56, f8:1a:2b:06:3c:0b, 3678, 63, -66]",4.48055E+12,0.73459655,-0.14955142,9.896714,-0.06734591,0.11331217,0.018325418,-15.325,-4.675,38.7125,1.7934957,0.015068622,-0.07409044,0,18.91392424,15.326
247,4480827028283,"[b0:e4:d5:39:26:89, 20611, 171, -72, 14:22:3b:16:5a:bd, 12957, 0, -70, cc:f4:11:8b:29:4d, 27136, 0, -88, b0:e4:d5:96:3b:95, 7332, 99, -63, 14:22:3b:2a:86:f5, 7019, 61, -59, f8:1a:2b:06:3c:0b, 3590, 58, -61]",4.48083E+12,-0.061615184,0.7399804,9.670592,0.007788302,0.010689827,0.04871507,-14.6875,-4.6125,38.5125,2.052203,-0.076368265,0.00637131,0,18.90072475,15.326
248,4481075903151,"[b0:e4:d5:39:26:89, 20494, 201, -74, 14:22:3b:16:5a:bd, 12136, 169, -66, cc:f4:11:8b:29:4d, 29179, 132, -82, b0:e4:d5:96:3b:95, 6980, 0, -63, 14:22:3b:2a:86:f5, 7097, 95, -62, f8:1a:2b:06:3c:0b, 4049, 110, -63]",4.48107E+12,0.011365907,-0.21774685,9.712467,-0.00167983,-0.056808796,0.016645588,-15.462501,-4.425,38.8875,1.7959976,0.022415545,-0.001170238,0,18.88752525,15.326
249,4481328178593,"[b0:e4:d5:39:26:89, 20572, 55, -71, 14:22:3b:16:5a:bd, 12566, 74, -69, cc:f4:11:8b:29:4d, 28810, 194, -83, 14:22:3b:2a:86:f5, 7254, 67, -60, f8:1a:2b:06:3c:0b, 4166, 58, -61]",4.48133E+12,0.62751776,-1.0917253,9.410972,-0.13102673,0.14431266,0.11728267,-14.8625,-4.6125,38.850002,1.5844908,0.115235746,-0.066580825,0,18.87432576,15.326
250,4481328178593,"[b0:e4:d5:39:26:89, 20572, 55, -71, 14:22:3b:16:5a:bd, 12566, 74, -69, cc:f4:11:8b:29:4d, 28810, 194, -83, 14:22:3b:2a:86:f5, 7254, 67, -60, f8:1a:2b:06:3c:0b, 4166, 58, -61]",4.48133E+12,0.6412765,-0.39481574,9.677772,0.008093726,-0.018325418,0.030389652,-14.712501,-4.75,38.675,1.7552489,0.040684413,-0.066166095,0,18.86112626,15.326
251,4481595167578,"[b0:e4:d5:39:26:89, 20377, 105, -75, 14:22:3b:16:5a:bd, 12449, 121, -69, b0:e4:d5:96:3b:95, 7097, 191, -59, 14:22:3b:2a:86:f5, 7273, 101, -58, f8:1a:2b:06:3c:0b, 4205, 0, -59]",4.48159E+12,0.16331014,1.227518,9.661619,-0.070552856,0.103080474,0.063375406,-15.087501,-5.2875,38.675,2.1407132,-0.12635604,-0.016901368,0,18.84792677,15.326
252,4481862298803,"[b0:e4:d5:39:26:89, 20338, 55, -73, 14:22:3b:16:5a:bd, 12332, 220, -69, cc:f4:11:8b:29:4d, 23621, 0, -86, b0:e4:d5:96:3b:95, 7175, 66, -63, 14:22:3b:2a:86:f5, 7507, 58, -61, f8:1a:2b:06:3c:0b, 4713, 59, -59]",4.48186E+12,0.31166515,-1.4913267,8.950353,-0.04886778,-0.035123717,0.02687728,-14.975,-4.375,38.7,1.4517127,0.16500714,-0.034807485,0,18.83472727,15.326
253,4481862298803,"[b0:e4:d5:39:26:89, 20338, 55, -73, 14:22:3b:16:5a:bd, 12332, 220, -69, cc:f4:11:8b:29:4d, 23621, 0, -86, b0:e4:d5:96:3b:95, 7175, 66, -63, 14:22:3b:2a:86:f5, 7507, 58, -61, f8:1a:2b:06:3c:0b, 4713, 59, -59]",4.48186E+12,-0.6478567,0.35413775,9.434301,0.057114217,0.01007898,-0.007788302,-15.425,-5.4375,38.025,2.0653055,-0.037431568,0.06856271,0,18.82152778,15.326
254,4482136594403,"[b0:e4:d5:39:26:89, 20650, 119, -74, 14:22:3b:16:5a:bd, 12019, 257, -70, b0:e4:d5:96:3b:95, 6785, 110, -65, 14:22:3b:2a:86:f5, 8855, 168, -59, f8:1a:2b:06:3c:0b, 4264, 63, -61]",4.48214E+12,0.047258247,0.050249275,9.730413,0.009926268,-0.0452027,-0.012369657,-14.675,-5.625,38.475002,1.9442389,-0.005164038,-0.004856718,0,18.80832828,15.326
255,4482408981305,"[b0:e4:d5:39:26:89, 20533, 244, -73, 14:22:3b:16:5a:bd, 12527, 202, -65, cc:f4:11:8b:29:4d, 28777, 0, -86, b0:e4:d5:96:3b:95, 6785, 60, -64, 14:22:3b:2a:86:f5, 7097, 145, -66, f8:1a:2b:06:3c:0b, 4059, 56, -57]",4.48241E+12,-0.8171489,-1.6109679,9.38465,-0.013285928,0.020616096,-0.029626092,-15.6625,-4.8250003,37.725002,1.425193,0.16937436,0.08685386,0,18.79512879,15.326
256,4482675785082,"[b0:e4:d5:39:26:89, 20025, 171, -74, 14:22:3b:16:5a:bd, 12136, 101, -74, cc:f4:11:8b:29:4d, 23504, 0, -84, b0:e4:d5:96:3b:95, 6824, 66, -64, 14:22:3b:2a:86:f5, 9480, 118, -62, f8:1a:2b:06:3c:0b, 4088, 342, -56]",4.48267E+12,1.0719845,-0.6735796,9.620942,0.03802524,-0.05482354,-0.13392825,-14.9875,-5.6625,38.325,1.7323972,0.06946925,-0.1109643,0,18.78192929,15.326
257,4482675785082,"[b0:e4:d5:39:26:89, 20025, 171, -74, 14:22:3b:16:5a:bd, 12136, 101, -74, cc:f4:11:8b:29:4d, 23504, 0, -84, b0:e4:d5:96:3b:95, 6824, 66, -64, 14:22:3b:2a:86:f5, 9480, 118, -62, f8:1a:2b:06:3c:0b, 4088, 342, -56]",4.48267E+12,-1.2466606,1.2149557,9.812367,0.056656085,-0.037567105,0.017714571,-14.5625,-4.8625,38.175,2.357856,-0.12221921,0.12637287,0,18.7687298,15.326
258,4482950638911,"[b0:e4:d5:39:26:89, 20299, 84, -70, 14:22:3b:16:5a:bd, 12449, 240, -68, b0:e4:d5:96:3b:95, 6589, 116, -59, 14:22:3b:2a:86:f5, 8308, 146, -69, f8:1a:2b:06:3c:0b, 4166, 114, -56]",4.48295E+12,0.8751749,0.5455636,9.722038,0.012980504,-0.017103724,0.031611346,-14.825,-5.65,38.325,1.9708725,-0.05583209,-0.08977771,0,18.7555303,15.326
259,4483214176281,"[b0:e4:d5:39:26:89, 20377, 105, -76, 14:22:3b:16:5a:bd, 13074, 254, -67, cc:f4:11:8b:29:4d, 23386, 0, -87, b0:e4:d5:96:3b:95, 6707, 388, -65, 14:22:3b:2a:86:f5, 8464, 481, -66, f8:1a:2b:06:3c:0b, 3932, 147, -58]",4.48321E+12,-0.38344982,1.689931,10.468599,0.013133216,-0.049936764,0.098651834,-15.425,-5.3125,37.5125,2.2486415,-0.15994243,0.036612198,0,18.74233081,15.326
260,4483477976307,"[b0:e4:d5:39:26:89, 20104, 84, -73, 14:22:3b:16:5a:bd, 13425, 1195, -75, cc:f4:11:8b:29:4d, 24324, 609, -86, b0:e4:d5:96:3b:95, 6746, 25, -69, 14:22:3b:2a:86:f5, 8113, 151, -68, f8:1a:2b:06:3c:0b, 3463, 55, -60]",4.48348E+12,1.3106686,1.5966109,9.669396,-0.014049487,0.0684149,0.17409147,-13.925,-4.7875,38.475002,2.0795877,-0.1621865,-0.134727,0,18.72913131,15.326
261,4483477976307,"[b0:e4:d5:39:26:89, 20104, 84, -73, 14:22:3b:16:5a:bd, 13425, 1195, -75, cc:f4:11:8b:29:4d, 24324, 609, -86, b0:e4:d5:96:3b:95, 6746, 25, -69, 14:22:3b:2a:86:f5, 8113, 151, -68, f8:1a:2b:06:3c:0b, 3463, 55, -60]",4.48348E+12,-0.24945176,-0.64606214,10.112068,-0.033291176,0.037414394,-0.015423893,-14.150001,-5.2000003,37.475002,1.7779841,0.06378414,0.024663717,0,18.71593182,15.326
262,4483742936959,"[b0:e4:d5:39:26:89, 19947, 55, -78, 14:22:3b:16:5a:bd, 14285, 294, -68, b0:e4:d5:96:3b:95, 6941, 66, -63, 14:22:3b:2a:86:f5, 7566, 82, -66, f8:1a:2b:06:3c:0b, 3619, 99, -59]",4.48374E+12,-0.66041905,1.0295119,9.06162,-0.05482354,0.11178505,0.08933641,-14.225,-4.5625,37.662502,2.2304118,-0.112830564,0.072752275,0,18.70273232,15.326
263,4484008101725,"[b0:e4:d5:39:26:89, 20025, 257, -72, 14:22:3b:16:5a:bd, 12410, 223, -76, cc:f4:11:8b:29:4d, 22800, 0, -88, b0:e4:d5:96:3b:95, 6746, 99, -68, 14:22:3b:2a:86:f5, 7527, 151, -65]",4.48401E+12,-0.42592242,0.33559337,10.277771,-0.013285928,-0.028862532,0.04703524,-14.9875,-5.6625,38.15,2.0477972,-0.032612782,0.04141743,0,18.68953283,15.326
264,4484272964512,"[b0:e4:d5:39:26:89, 20025, 105, -72, 14:22:3b:16:5a:bd, 14558, 773, -69, b0:e4:d5:96:3b:95, 6941, 61, -68, 14:22:3b:2a:86:f5, 7879, 113, -62, f8:1a:2b:06:3c:0b, 3580, 61, -61]",4.48427E+12,0.002991028,-0.1052842,9.116056,0.022906773,-0.09071082,-0.12323844,-13.2625,-5.7625003,37.575,1.9524904,0.0115488,-3.28E-04,0,18.67633333,15.326
265,4484272964512,"[b0:e4:d5:39:26:89, 20025, 105, -72, 14:22:3b:16:5a:bd, 14558, 773, -69, b0:e4:d5:96:3b:95, 6941, 61, -68, 14:22:3b:2a:86:f5, 7879, 113, -62, f8:1a:2b:06:3c:0b, 3580, 61, -61]",4.48427E+12,0.9349955,0.5563313,9.832706,-0.012980504,-0.067498624,0.026266431,-14.675,-5.625,37.65,1.969034,-0.056266136,-0.094805285,0,18.66313384,15.326
266,4484541859486,"[b0:e4:d5:39:26:89, 20025, 114, -76, 14:22:3b:16:5a:bd, 12332, 121, -72, b0:e4:d5:96:3b:95, 7215, 26, -66, 14:22:3b:2a:86:f5, 7566, 0, -62, f8:1a:2b:06:3c:0b, 2564, 98, -59]",4.48454E+12,-0.25603202,-0.19082761,9.5455675,-0.07711947,0.105982,0.005955761,-14.3,-6.5125003,37.425,1.9794791,0.01998138,0.026815655,0,18.64993434,15.326
267,4484806883731,"[b0:e4:d5:39:26:89, 19830, 146, -72, 14:22:3b:16:5a:bd, 14480, 95, -69, cc:f4:11:8b:29:4d, 23152, 612, -87, b0:e4:d5:96:3b:95, 6804, 348, -67, 14:22:3b:2a:86:f5, 7683, 1346, -62, f8:1a:2b:06:3c:0b, 4234, 53, -57]",4.48481E+12,-0.028115666,0.80159557,9.622736,-0.029778805,-0.013133216,0.0723854,-13.4375,-5.9125,37.0875,2.1633599,-0.083110005,0.002921787,0,18.63673485,15.326
268,4485073347768,"[b0:e4:d5:39:26:89, 19986, 55, -72, 14:22:3b:16:5a:bd, 12527, 55, -67, b0:e4:d5:96:3b:95, 6824, 150, -69, 14:22:3b:2a:86:f5, 7644, 146, -62, f8:1a:2b:06:3c:0b, 2955, 57, -61]",4.48507E+12,0.503091,-0.7178468,10.073185,0.03466558,-0.08353336,-0.23166382,-13.75,-5.925,36.9375,1.7820158,0.071054615,-0.049902122,0,18.62353535,15.326
269,4485073347768,"[b0:e4:d5:39:26:89, 19986, 55, -72, 14:22:3b:16:5a:bd, 12527, 55, -67, b0:e4:d5:96:3b:95, 6824, 150, -69, 14:22:3b:2a:86:f5, 7644, 146, -62, f8:1a:2b:06:3c:0b, 2955, 57, -61]",4.48507E+12,0.8380861,-0.76271224,10.218549,0.06795676,-0.07177455,-0.14186928,-13.6625,-6.3,36.912502,1.7860157,0.074253425,-0.081833,0,18.61033586,15.326
270,4485375425559,"[b0:e4:d5:39:26:89, 20338, 159, -74, 14:22:3b:16:5a:bd, 13738, 398, -72, b0:e4:d5:96:3b:95, 7488, 199, -63, 14:22:3b:2a:86:f5, 7478, 243, -66, f8:1a:2b:06:3c:0b, 3502, 119, -56]",4.48537E+12,0.35593235,1.3256238,9.997811,-0.007941014,-0.025044737,0.18004723,-13.1,-5.6125,37.4,2.1961098,-0.13174,-0.035585996,0,18.59713636,15.326
271,4485643576784,"[b0:e4:d5:39:26:89, 20338, 71, -75, 14:22:3b:16:5a:bd, 12996, 75, -71, b0:e4:d5:96:3b:95, 6902, 200, -62, 14:22:3b:2a:86:f5, 7302, 157, -64, f8:1a:2b:06:3c:0b, 3189, 55, -61]",4.48564E+12,1.2897314,0.4743771,10.216755,-0.019088976,0.0219905,0.099568106,-13.7375,-5.8,37.425,1.9558449,-0.04603315,-0.12557267,0,18.58393687,15.326
272,4485923288895,"[b0:e4:d5:39:26:89, 19908, 0, -75, 14:22:3b:16:5a:bd, 12449, 150, -69, b0:e4:d5:96:3b:95, 8152, 103, -66, 14:22:3b:2a:86:f5, 7537, 102, -56, f8:1a:2b:06:3c:0b, 3326, 62, -60]",4.48592E+12,-0.010767702,0.41814575,10.131809,0.03451287,-0.05131117,0.08078455,-13.6,-5.925,37.5875,2.0743454,-0.04124716,0.001062762,0,18.57073737,15.326
273,4485923288895,"[b0:e4:d5:39:26:89, 19908, 0, -75, 14:22:3b:16:5a:bd, 12449, 150, -69, b0:e4:d5:96:3b:95, 8152, 103, -66, 14:22:3b:2a:86:f5, 7537, 102, -56, f8:1a:2b:06:3c:0b, 3326, 62, -60]",4.48592E+12,0.6562316,-2.000998,9.533006,-0.065055236,0.046729814,-0.0452027,-12.7625,-5.4625,37.2375,1.4350706,0.20642376,-0.06872942,0,18.55753788,15.326
274,4486185021681,"[b0:e4:d5:39:26:89, 20025, 105, -77, 14:22:3b:16:5a:bd, 13582, 66, -65, b0:e4:d5:96:3b:95, 7390, 104, -63, 14:22:3b:2a:86:f5, 7058, 110, -61, f8:1a:2b:06:3c:0b, 3238, 291, -61]",4.48618E+12,0.84765744,-1.9208384,10.179068,0.05054761,-0.068873025,-0.21547636,-12.7,-6.3625,36.8625,1.5490669,0.18588291,-0.08308287,0,18.54433838,15.326
275,4486457531917,"[b0:e4:d5:39:26:89, 19986, 55, -74, 14:22:3b:16:5a:bd, 12371, 194, -71, cc:f4:11:8b:29:4d, 27488, 0, -81, b0:e4:d5:96:3b:95, 6706, 66, -64, 14:22:3b:2a:86:f5, 7254, 110, -60, f8:1a:2b:06:3c:0b, 2564, 192, -59]",4.48646E+12,-0.74117684,0.9954142,10.085149,0.017867282,0.05283829,-0.0387888,-12.087501,-5.125,36.7125,2.3236623,-0.09811942,0.073360026,0,18.53113889,15.326
276,4486726494548,"[b0:e4:d5:39:26:89, 20104, 110, -75, 14:22:3b:16:5a:bd, 14363, 333, -66, cc:f4:11:8b:29:4d, 31004, 1757, -85, b0:e4:d5:96:3b:95, 7566, 103, -63, 14:22:3b:2a:86:f5, 7175, 240, -58, f8:1a:2b:06:3c:0b, 1978, 0, -66]",4.48673E+12,0.39840496,1.0091729,9.395418,0.010689827,-0.08628218,0.17424418,-12.1375,-5.5125003,37.025,2.1709883,-0.106905594,-0.042378787,0,18.51793939,15.326
277,4486726494548,"[b0:e4:d5:39:26:89, 20104, 110, -75, 14:22:3b:16:5a:bd, 14363, 333, -66, cc:f4:11:8b:29:4d, 31004, 1757, -85, b0:e4:d5:96:3b:95, 7566, 103, -63, 14:22:3b:2a:86:f5, 7175, 240, -58, f8:1a:2b:06:3c:0b, 1978, 0, -66]",4.48673E+12,1.119841,0.19501504,9.743574,0,0.004886778,0.06933116,-12.462501,-5.55,37.05,1.9307852,-0.01988122,-0.11442915,0,18.5047399,15.326
278,4486994045876,"[b0:e4:d5:39:26:89, 20143, 201, -75, 14:22:3b:16:5a:bd, 13621, 205, -66, cc:f4:11:8b:29:4d, 25886, 727, -87, b0:e4:d5:96:3b:95, 7219, 333, -64, 14:22:3b:2a:86:f5, 7332, 99, -58, f8:1a:2b:06:3c:0b, 3385, 1356, -57]",4.48699E+12,0.87637126,1.0606186,9.722636,-0.08964183,0.07101099,0.09468132,-11.95,-5.3875003,37.537502,2.1167464,-0.10822259,-0.08989427,0,18.4915404,15.326
279,4487262489237,"[b0:e4:d5:39:26:89, 19674, 421, -76, 14:22:3b:16:5a:bd, 14636, 146, -67, b0:e4:d5:96:3b:95, 6667, 150, -66, 14:22:3b:2a:86:f5, 7009, 227, -61, f8:1a:2b:06:3c:0b, 3580, 61, -54]",4.48726E+12,0.91226363,-0.7543373,9.790234,0.04963134,-0.062000997,-0.23975755,-12.650001,-5.8375,37.05,1.7610905,0.07656766,-0.09291269,0,18.47834091,15.326
280,4487524750669,"[b0:e4:d5:39:26:89, 19791, 105, -76, 14:22:3b:16:5a:bd, 13191, 36, -67, cc:f4:11:8b:29:4d, 26551, 3867, -85, b0:e4:d5:96:3b:95, 6785, 110, -62, 14:22:3b:2a:86:f5, 7449, 274, -62, f8:1a:2b:06:3c:0b, 3297, 53, -53]",4.48752E+12,1.2442678,0.49651068,9.857831,0.017867282,0.030084228,-0.038941514,-12.6875,-6.1,37.2,1.9981898,-0.049929112,-0.12555727,0,18.46514141,15.326
281,4487524750669,"[b0:e4:d5:39:26:89, 19791, 105, -76, 14:22:3b:16:5a:bd, 13191, 36, -67, cc:f4:11:8b:29:4d, 26551, 3867, -85, b0:e4:d5:96:3b:95, 6785, 110, -62, 14:22:3b:2a:86:f5, 7449, 274, -62, f8:1a:2b:06:3c:0b, 3297, 53, -53]",4.48752E+12,0.90029955,-0.54257256,10.346565,0.050089475,0.04459185,-0.029778805,-12.5125,-6.0750003,36.6875,1.8340399,0.052195016,-0.08679572,0,18.45194192,15.326
282,4487788450695,"[b0:e4:d5:39:26:89, 20104, 225, -76, 14:22:3b:16:5a:bd, 13601, 213, -73, b0:e4:d5:96:3b:95, 6863, 191, -67, 14:22:3b:2a:86:f5, 7879, 146, -58, f8:1a:2b:06:3c:0b, 3307, 147, -57]",4.48779E+12,-1.189831,0.22253251,9.487542,0.007788302,0.005344913,-0.10613471,-12.8,-5.7000003,36.3875,2.2483246,-0.023268733,0.12475849,0,18.43874242,15.326
283,4488057074889,"[b0:e4:d5:39:26:89, 19830, 83, -78, 14:22:3b:16:5a:bd, 13933, 977, -77, cc:f4:11:8b:29:4d, 23035, 0, -82, b0:e4:d5:96:3b:95, 6824, 55, -62, 14:22:3b:2a:86:f5, 7254, 148, -61, f8:1a:2b:06:3c:0b, 3346, 199, -53]",4.48805E+12,0.6945168,1.1359925,9.752547,0.04291202,0.018478129,0.10430217,-12.1625,-5.65,36.6875,2.1545951,-0.115668744,-0.071093865,0,18.42554293,15.326
284,4488327535124,"[b0:e4:d5:39:26:89, 19713, 70, -76, 14:22:3b:16:5a:bd, 15496, 78, -73, cc:f4:11:8b:29:4d, 23933, 1362, -81, b0:e4:d5:96:3b:95, 6550, 116, -58, 14:22:3b:2a:86:f5, 7957, 55, -65, f8:1a:2b:06:3c:0b, 3463, 222, -57]",4.48833E+12,-0.13878371,-0.006580262,10.027721,-0.020921519,0.020768806,-0.01267508,-12.8,-5.85,37.2125,2.0136242,6.56E-04,0.01383912,0,18.41234343,15.326
285,4488327535124,"[b0:e4:d5:39:26:89, 19713, 70, -76, 14:22:3b:16:5a:bd, 15496, 78, -73, cc:f4:11:8b:29:4d, 23933, 1362, -81, b0:e4:d5:96:3b:95, 6550, 116, -58, 14:22:3b:2a:86:f5, 7957, 55, -65, f8:1a:2b:06:3c:0b, 3463, 222, -57]",4.48833E+12,-0.52342993,2.0225334,10.458429,-0.001985254,0.0787993,-0.18187977,-13.175,-6.2625003,36.5625,2.432197,-0.19079667,0.050006893,0,18.39914394,15.326
286,4488605062547,"[b0:e4:d5:39:26:89, 19557, 171, -73, 14:22:3b:16:5a:bd, 13503, 154, -68, cc:f4:11:8b:29:4d, 23386, 1508, -85, b0:e4:d5:96:3b:95, 6707, 61, -59, 14:22:3b:2a:86:f5, 7761, 151, -65, f8:1a:2b:06:3c:0b, 3775, 200, -53]",4.4886E+12,0.09451649,-0.721436,9.832706,-0.010231691,-0.04046863,0.09101624,-12.7375,-5.3125,35.9,1.7728992,0.07323644,-0.009612164,0,18.38594444,15.326
