Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll,Points,,
41,1549217954368,"[14:22:3b:16:5a:bd, 16289, 345, -54, cc:f4:11:8b:29:4d, 22949, 45, -58, b0:e4:d5:96:3b:95, 5945, 45, -53, 14:22:3b:2a:86:f5, 2128, 165, -52, f8:1a:2b:06:3c:0b, 15722, 345, -65]",1.54921E+12,0.4229314,0.84047896,9.601799,-0.03573562,-0.064446285,0.020158553,-173.3132,-71.821396,143.98439,2.0058541,-0.0872268,-0.04401865,0,21.69913147,20.159
42,1549217954368,"[14:22:3b:16:5a:bd, 16289, 345, -54, cc:f4:11:8b:29:4d, 22949, 45, -58, b0:e4:d5:96:3b:95, 5945, 45, -53, 14:22:3b:2a:86:f5, 2128, 165, -52, f8:1a:2b:06:3c:0b, 15722, 345, -65]",1.54921E+12,-0.39900318,-0.04546363,10.644471,-0.03436117,0.027947085,0.26526824,-173.4352,-73.0414,144.7164,1.9779091,0.00426808,0.037467007,0,21.68786638,20.159
43,1549217954368,"[14:22:3b:16:5a:bd, 16289, 345, -54, cc:f4:11:8b:29:4d, 22949, 45, -58, b0:e4:d5:96:3b:95, 5945, 45, -53, 14:22:3b:2a:86:f5, 2128, 165, -52, f8:1a:2b:06:3c:0b, 15722, 345, -65]",1.54921E+12,-1.3441681,1.3812568,9.506086,0.08628472,-0.014966198,-0.09208794,-172.73979,-72.468,144.43579,2.1354716,-0.14289068,0.14046952,0,21.67660129,20.159
44,1549772062604,"[14:22:3b:16:5a:bd, 17191, 45, -55, cc:f4:11:8b:29:4d, 23121, 75, -57, b0:e4:d5:96:3b:95, 5957, 30, -52, 14:22:3b:2a:86:f5, 2921, 45, -49, f8:1a:2b:06:3c:0b, 11160, 180, -63]",1.54977E+12,0.34037903,0.31345975,9.595817,-0.17440203,0.03023783,-0.016646078,-173.3254,-71.821396,144.2894,1.9750242,-0.03263417,-0.03545674,0,21.66533621,20.159
45,1549772062604,"[14:22:3b:16:5a:bd, 17191, 45, -55, cc:f4:11:8b:29:4d, 23121, 75, -57, b0:e4:d5:96:3b:95, 5957, 30, -52, 14:22:3b:2a:86:f5, 2921, 45, -49, f8:1a:2b:06:3c:0b, 11160, 180, -63]",1.54977E+12,1.0043873,0.34157544,10.052846,-0.03924809,0.03634648,-0.016340645,-173.1424,-72.1874,144.814,1.9594084,-0.033796784,-0.09958027,0,21.65407112,20.159
46,1549772062604,"[14:22:3b:16:5a:bd, 17191, 45, -55, cc:f4:11:8b:29:4d, 23121, 75, -57, b0:e4:d5:96:3b:95, 5957, 30, -52, 14:22:3b:2a:86:f5, 2921, 45, -49, f8:1a:2b:06:3c:0b, 11160, 180, -63]",1.54977E+12,0.9613165,1.8646071,9.406186,0.08353582,0.022296581,-0.052839845,-173.1424,-72.468,144.814,2.0433114,-0.19470643,-0.101846844,0,21.64280603,20.159
47,1550287682884,"[cc:f4:11:8b:29:4d, 23351, 45, -55, b0:e4:d5:96:3b:95, 6527, 75, -50, 14:22:3b:2a:86:f5, 3507, 150, -45, f8:1a:2b:06:3c:0b, 12574, 195, -66]",1.55029E+12,1.0516455,0.43728834,10.034302,-0.14874569,0.036193766,-0.129198,-172.4592,-72.3704,144.6432,1.9656088,-0.043314856,-0.10442383,0,21.63154095,20.159
48,1550287682884,"[cc:f4:11:8b:29:4d, 23351, 45, -55, b0:e4:d5:96:3b:95, 6527, 75, -50, 14:22:3b:2a:86:f5, 3507, 150, -45, f8:1a:2b:06:3c:0b, 12574, 195, -66]",1.55029E+12,1.0301101,1.5481563,9.823733,0.16707164,-0.014660766,-0.022143865,-173.6548,-72.455795,145.4972,2.0226378,-0.15546933,-0.104477525,0,21.62027586,20.159
49,1550857650862,"[14:22:3b:16:5a:bd, 13953, 180, -57, cc:f4:11:8b:29:4d, 23226, 60, -55, b0:e4:d5:96:3b:95, 6476, 90, -50, 14:22:3b:2a:86:f5, 3167, 60, -41, f8:1a:2b:06:3c:0b, 12144, 120, -61]",1.55085E+12,0.567099,-0.74416786,10.249058,-0.0786489,-0.031306844,-0.082619525,-173.545,-72.651,145.0092,1.9036965,0.07237092,-0.05527545,0,21.60901078,20.159
50,1550857650862,"[14:22:3b:16:5a:bd, 13953, 180, -57, cc:f4:11:8b:29:4d, 23226, 60, -55, b0:e4:d5:96:3b:95, 6476, 90, -50, 14:22:3b:2a:86:f5, 3167, 60, -41, f8:1a:2b:06:3c:0b, 12144, 120, -61]",1.55085E+12,1.7240287,2.158326,9.398409,0.12064589,0.04795292,-0.041691553,-173.05699,-72.455795,145.119,2.0223331,-0.222151,-0.18142138,0,21.59774569,20.159
51,1551329080264,"[b0:e4:d5:39:26:89, -123406, 150, -72, 14:22:3b:16:5a:bd, 12714, 240, -56, cc:f4:11:8b:29:4d, 23062, 30, -55, b0:e4:d5:96:3b:95, 6324, 105, -50, 14:22:3b:2a:86:f5, 2644, 30, -40, f8:1a:2b:06:3c:0b, 10265, 60, -57]",1.55132E+12,-0.20997019,0.4229314,9.932607,0.086437434,0.001374447,-0.02107485,-173.1546,-72.8462,144.9238,2.006169,-0.0425449,0.021136338,0,21.5864806,20.159
52,1551329080264,"[b0:e4:d5:39:26:89, -123406, 150, -72, 14:22:3b:16:5a:bd, 12714, 240, -56, cc:f4:11:8b:29:4d, 23062, 30, -55, b0:e4:d5:96:3b:95, 6324, 105, -50, 14:22:3b:2a:86:f5, 2644, 30, -40, f8:1a:2b:06:3c:0b, 10265, 60, -57]",1.55132E+12,1.224527,1.7802601,9.582058,-0.02733622,0.076816306,-0.05665775,-172.8496,-72.9438,144.6432,2.0296822,-0.18224734,-0.12710479,0,21.57521552,20.159
53,1551329080264,"[b0:e4:d5:39:26:89, -123406, 150, -72, 14:22:3b:16:5a:bd, 12714, 240, -56, cc:f4:11:8b:29:4d, 23062, 30, -55, b0:e4:d5:96:3b:95, 6324, 105, -50, 14:22:3b:2a:86:f5, 2644, 30, -40, f8:1a:2b:06:3c:0b, 10265, 60, -57]",1.55132E+12,2.067997,-0.6969096,9.708878,-0.074830994,-0.024129177,-0.06795876,-172.752,-72.2728,144.72859,1.8849862,0.070090726,-0.20986435,0,21.56395043,20.159
54,1551875275537,"[14:22:3b:16:5a:bd, 12917, 195, -55, cc:f4:11:8b:29:4d, 23394, 45, -53, b0:e4:d5:96:3b:95, 6414, 75, -50, 14:22:3b:2a:86:f5, 2570, 45, -43, f8:1a:2b:06:3c:0b, 9804, 75, -58]",1.55187E+12,1.1066805,1.5206388,9.647861,0.077121735,-0.093004234,-0.031154128,-173.0326,-72.6632,144.2284,2.0204759,-0.15532598,-0.11420819,0,21.55268534,20.159
55,1551875275537,"[14:22:3b:16:5a:bd, 12917, 195, -55, cc:f4:11:8b:29:4d, 23394, 45, -53, b0:e4:d5:96:3b:95, 6414, 75, -50, 14:22:3b:2a:86:f5, 2570, 45, -43, f8:1a:2b:06:3c:0b, 9804, 75, -58]",1.55187E+12,0.715454,0.6735796,10.067801,-0.14248432,0.041996986,-0.088728175,-174.64299,-72.5656,145.5582,1.9855701,-0.06663723,-0.07094432,0,21.54142026,20.159
56,1551875275537,"[14:22:3b:16:5a:bd, 12917, 195, -55, cc:f4:11:8b:29:4d, 23394, 45, -53, b0:e4:d5:96:3b:95, 6414, 75, -50, 14:22:3b:2a:86:f5, 2570, 45, -43, f8:1a:2b:06:3c:0b, 9804, 75, -58]",1.55187E+12,0.3080759,0.062213387,10.17488,0.046578474,-0.07284568,0.1133155,-173.3376,-73.224396,144.631,1.965874,-0.006111533,-0.030268839,0,21.53015517,20.159
57,1552417621891,"[14:22:3b:16:5a:bd, 12402, 30, -54, cc:f4:11:8b:29:4d, 23222, 90, -55, b0:e4:d5:96:3b:95, 6945, 90, -50, 14:22:3b:2a:86:f5, 2265, 30, -46, f8:1a:2b:06:3c:0b, 14039, 180, -63]",1.55241E+12,-0.5706882,2.2259233,9.385847,0.09972375,-0.1217149,-0.048258353,-173.4352,-72.3826,144.7042,2.1442394,-0.23244154,0.060728293,0,21.51889009,20.159
