M1 Time Stamp (ms),AP1 True Distance (m),AP1 RTT Distance (m),AP1 RTT std (m),AP1 RSS (dBm),AP2 True Distance (m),AP2 RTT Distance (m),AP2 RTT std (m),AP2 RSS (dBm),AP3 True Distance (m),AP3 RTT Distance (m),AP3 RTT std (m),AP3 RSS (dBm),AP4 True Distance (m),AP4 RTT Distance (m),AP4 RTT std (m),AP4 RSS (dBm),AP5 True Distance (m),AP5 RTT Distance (m),AP5 RTT std (m),AP5 RSS (dBm),AP6 True Distance (m),AP6 RTT Distance (m),AP6 RTT std (m),AP6 RSS (dBm),AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Azimuth,Pitch,Roll,M1 Ground Truth
0.0,12.510859283038874,13.844974395064803,0.116,-58.0,3.8105773840718675,4.491253833841949,0.025,-53.0,14.628222721848337,15.58498152068202,0.106,-70.0,16.455540860147988,18.88638263405674,0.386,-67.0,7.6738517056299695,8.195762380645256,0.137,-63.0,18.793256769384065,22.238379797098528,1.308,-64.0,-0.19800608,-0.022731815,9.851849,-0.000153,-0.013896775,0.000764,-17.4,26.475,51.75,0.55139303,0.002306895,0.020095661,"[-2.4, -14.43]"
200.0,12.50759573571558,13.844974395064803,0.055,-58.0,3.7991840085326936,4.6089582337009745,0.084,-53.0,14.61635737931618,16.083229806229845,0.07,-68.0,16.44416381008747,19.393555630672783,0.055,-67.0,7.670913741979539,8.488286576217842,0.143,-61.0,18.784022546831935,22.882537971125497,0.105,-64.0,-0.36251262,-0.033499517,9.781859,0.006108473,-0.007941014,0.001985254,-17.85,26.575,51.7625,0.5367918,0.003422295,0.037042733,"[-2.4, -14.41797153]"
400.0,12.50434290734072,13.570792165529616,0.255,-55.0,3.7877945601051497,4.6874082391018606,0.063,-54.0,14.604492303670202,15.057700886921616,0.17,-67.0,16.432787687856315,19.432568564139945,0.105,-65.0,7.667993521251968,8.57643754714042,0.127,-59.0,18.774791488801206,22.267387116588242,0.985,-64.0,-0.83688974,0.049052864,9.71127,0.003206948,-0.000916,-0.12613995,-18.0,26.6875,52.6125,0.4699415,-0.005032433,0.08596478,"[-2.4, -14.40594306]"
600.0,12.501100806281615,13.570792165529616,0.191,-59.0,3.776409074321115,4.5697274535796994,0.114,-54.0,14.592627495561409,15.135743655334547,0.123,-68.0,16.421412495382814,19.31552960702864,0.105,-66.0,7.665091063726174,8.606488308247448,0.093,-59.0,18.765563599961894,22.64848153850496,0.12,-64.0,-0.7040881,0.25543383,9.902099,0.000458,0.02519745,-0.03451287,-17.9,26.175001,52.425,0.51828593,-0.025725285,0.070985466,"[-2.4, -14.39391459]"
800.0,12.49786944088666,13.570792165529616,0.191,-59.0,3.7650275871298287,4.5697274535796994,0.114,-54.0,14.580762955642914,15.135743655334547,0.123,-68.0,16.41003823460045,19.31552960702864,0.105,-66.0,7.662206389588357,8.606488308247448,0.093,-59.0,18.75633888499162,22.64848153850496,0.12,-64.0,-0.31286156,0.1477568,9.838689,0.007024744,0.005497625,0.022906773,-18.050001,26.2875,52.100002,0.5712193,-0.015009223,0.0317884,"[-2.4, -14.38188612]"
1000.0,12.494648819485224,13.687870871687823,0.102,-58.0,3.753650134903827,4.5697274535796994,0.059,-52.0,14.568898684569932,15.47792608846547,0.111,-66.0,16.39866490744791,19.276516516217345,0.152,-66.0,7.65933951893135,8.481274432536658,0.354,-57.0,18.74711734857558,22.00331977225255,1.169,-64.0,-0.32482567,-0.26081768,10.15155,0.007177455,-0.056656085,-0.06520794,-17.8875,26.3125,52.5875,0.52961,0.025673613,0.03198673,"[-2.4, -14.36985765]"
1200.0,12.49143895038756,13.804948243293055,0.109,-58.0,3.7422767544450086,4.452010781658104,0.308,-54.0,14.557034682999813,15.291827882892223,0.11,-67.0,16.387292515869103,19.472581775409235,0.126,-65.0,7.656490471753979,8.488286576217842,0.082,-60.0,18.737898995406592,22.296394417035234,0.732,-62.0,-0.44925246,0.1363909,9.52164,0.004123219,0.03130592,-0.029626092,-18.612501,26.7625,52.475002,0.5550057,-0.014307413,0.047147293,"[-2.4, -14.35782918]"
1400.0,12.488239841884702,13.92302495867906,0.109,-58.0,3.730907482990768,4.5697274535796994,0.062,-55.0,14.545170951592027,15.761071061320674,0.17,-68.0,16.37592106181318,19.58962010861875,0.083,-65.0,7.653659267960425,8.430185347903095,0.058,-60.0,18.72868383018509,22.882537971125497,0.087,-61.0,0.15433706,-0.18364914,10.684551,-0.013896775,-0.022143213,0.01267508,-18.375,26.125,52.275,0.61611557,0.017184801,-0.014443875,"[-2.4, -14.34580071]"
1600.0,12.485051502248382,13.805948898934835,0.173,-59.0,3.7195423582202443,4.6874082391018606,0.114,-54.0,14.533307491008184,15.683031626570164,0.156,-65.0,16.36455054723455,19.471581445789145,0.083,-66.0,7.650845927359576,8.195762380645256,0.133,-62.0,18.71947185761913,22.355409211195397,0.196,-65.0,-0.16570297,0.06520442,10.376475,0.00335966,-0.02443389,0.020310672,-18.825,26.35,52.3125,0.6048741,-0.006282986,0.015967743,"[-2.4, -14.33377224]"
1800.0,12.481873939730916,13.805948898934835,0.173,-59.0,3.7081814182606827,4.6874082391018606,0.114,-54.0,14.521444301912044,15.683031626570164,0.156,-65.0,16.353180974092894,19.471581445789145,0.083,-66.0,7.648050469664397,8.195762380645256,0.133,-62.0,18.710263082424408,22.355409211195397,0.196,-65.0,-0.5593223,0.18903299,9.809975,-0.008093726,0.009162709,0.032374904,-18.825,26.35,52.1375,0.55858755,-0.019235851,0.05695401,"[-2.4, -14.32174377]"
