M2 Time Stamp (ms),AP1 True Distance (m),AP1 RTT Distance (m),AP1 RTT std (m),AP1 RSS (dBm),AP2 True Distance (m),AP2 RTT Distance (m),AP2 RTT std (m),AP2 RSS (dBm),AP3 True Distance (m),AP3 RTT Distance (m),AP3 RTT std (m),AP3 RSS (dBm),AP4 True Distance (m),AP4 RTT Distance (m),AP4 RTT std (m),AP4 RSS (dBm),AP5 True Distance (m),AP5 RTT Distance (m),AP5 RTT std (m),AP5 RSS (dBm),AP6 True Distance (m),AP6 RTT Distance (m),AP6 RTT std (m),AP6 RSS (dBm),AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Azimuth,Pitch,Roll,M2 Ground Truth
9390,15.23395453,19.22749999,0.12,-57,9.945163757,12.89230794,0.12,-56,3.19738119,5.096532252,0.18,-48,5.089206779,5.903865259,0.06,-43,14.20366853,15.96417189,0.03,-52,11.40376563,12.58306994,0.06,-49,0.20398813,-0.022731815,9.549157,0.006108652,-0.02443461,0.06688975,-32.1104,-23.241,51.6914,2.1789842,0.002379957,-0.02135865,"[-3.071017173, -0.89]"
9870,15.20593737,19.53960378,0.105,-58,9.943160651,14.67048196,0.285,-58,3.233482672,4.934734035,0.33,-49,5.054761692,5.335623769,0.075,-44,14.22515597,15.65601788,0.03,-52,11.36631125,12.23178499,0.075,-50,0.053240303,-0.20997019,9.46481,0.005650504,0.01786781,-0.024892759,-31.6468,-24.2536,52.642998,2.1965804,0.02218031,-0.005625019,"[-3.108586526, -0.89]"
10360,15.18728218,21.90829514,0.24,-61,9.941903897,11.69631775,0.24,-57,3.257568768,5.014132128,0.09,-50,5.031823143,5.617793161,0.075,-45,14.23951799,15.38587781,0.06,-54,11.34134208,11.5311649,0.105,-55,-1.8508483,-0.13579269,9.6682,-0.016187929,-0.010079277,-0.001527163,-31.4272,-23.607,51.8378,2.3948853,0.013793917,0.18914822,"[-3.133632761, -0.89]"
10840,15.16864541,17.51986669,0.105,-60,9.940710089,11.54317617,0.24,-55,3.28166924,5.664977405,0.12,-47,5.008904785,5.492287775,0.135,-45,14.25390954,16.05021383,0.09,-51,11.31637325,11.59022006,0.06,-54,0.36430725,0.17347965,9.801002,0.006872234,0.022907447,0.03268129,-31.109999,-24.180399,51.1546,2.2204528,-0.017686136,-0.037153307,"[-3.158678996, -0.89]"
11340,15.14072492,21.17709822,0.225,-63,9.939037451,16.55845271,0.27,-56,3.317846215,6.530888148,0.09,-47,4.974565716,5.755321798,0.06,-44,14.27555207,15.78808462,0.06,-50,11.27892066,11.89149293,0.12,-54,0.4743771,0.021535404,9.939785,0.010231993,0.028710667,-0.11285736,-33.2938,-23.4362,51.8378,2.1534843,-0.00216412,-0.0476889,"[-3.196248349, -0.89]"
11820,15.12213448,18.35219009,0.135,-60,9.938001107,11.59822749,0.075,-56,3.341981268,7.389102517,0.09,-51,4.951699066,5.951032179,0,-41,14.29001708,15.28382361,0.09,-53,11.25395269,11.64527097,0.105,-54,-0.8751749,0.23688944,10.019346,-0.013744468,-0.006414085,0.020463986,-33.672,-22.692,51.5084,2.2603238,-0.023549167,0.087127365,"[-3.221294584, -0.89]"
12290,15.10356269,19.12146396,0.105,-61,9.937027784,11.26591004,0,-55,3.366129634,4.703498698,0.06,-51,4.928853603,5.927950826,0.06,-40,14.30451132,15.56196967,0.06,-52,11.22898508,11.32096392,0.075,-55,0.7920243,0.028115666,9.782457,-0.004276057,0.014202617,-0.023518313,-33.0986,-23.8998,51.9598,2.144728,-0.002864709,-0.080787525,"[-3.246340819, -0.89]"
12640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7341982,0.22671995,9.990633,-0.013133603,0.050549097,-0.059101213,-33.5866,-22.6798,52.106197,2.351412,-0.022355178,0.17186987,"[-3.271387054, -0.89]"
13080,15.06647534,17.13270557,0.18,-65,9.935270274,13.27158472,0.24,-58,3.414465175,4.954836022,0.165,-49,4.883227428,6.018265614,0.12,-40,14.33358713,15.73405746,0.015,-52,11.1790509,11.6332599,0.075,-57,-1.082154,-0.12143575,9.754341,-0.002290745,-0.04016439,0.06566802,-32.8912,-23.3386,51.7646,2.2692342,0.012372861,0.110488944,"[-3.296433289, -0.89]"
13560,15.04795991,16.01519681,0.03,-59,9.93448612,12.2237783,0.195,-57,3.438651804,5.739261364,0.195,-46,4.860447325,5.292433845,0.09,-44,14.34816852,15.85511807,0.045,-50,11.15408434,12.75120077,0.135,-54,-0.9828519,-0.011365907,9.829716,-0.004886922,-0.029321533,0.042455133,-32.818,-23.326399,52.264797,2.2737198,0.001150543,0.099656604,"[-3.321479524, -0.89]"
14020,15.02946342,16.08523077,0.06,-57,9.933765055,11.89949999,0.12,-54,3.462850656,4.876433533,0.09,-48,4.837689624,5.135718061,0.09,-46,14.36277878,16.06221965,0.045,-49,11.12911815,13.411683,0.135,-52,-0.66161543,0.19561325,9.976874,-0.003665192,-0.02565634,0.0693332,-32.0128,-23.607,51.8012,2.283723,-0.019561201,0.06621795,"[-3.34652576, -0.89]"
14520,15.00175433,15.64401176,0.105,-59,9.932801776,14.36930353,0.225,-56,3.499171291,12.47798638,0.105,-48,4.803595777,5.354706715,0.09,-45,14.38474812,15.67902959,0.06,-51,11.09166953,12.86828986,0.06,-53,-1.1964114,-0.02213361,9.815358,0.009315695,0.022907447,0.03390302,-32.635,-23.6924,52.886997,2.307202,0.002238426,0.12129342,"[-3.384095112, -0.89]"
15010,14.98330546,16.11324427,0.075,-57,9.932238487,11.29694047,0.105,-59,3.523399598,7.354022097,0.09,-47,4.780895489,6.261067082,0.045,-40,14.39943018,15.64000972,0.045,-49,11.06670423,13.14249231,0.06,-51,-0.99302137,0.10767702,9.962517,-0.007483099,-0.020922136,0.035124753,-33.3914,-23.241,52.1306,2.2749872,-0.010754506,0.09934761,"[-3.409141347, -0.89]"
15480,14.96487577,15.90614334,0.075,-58,9.93173833,14.8936095,0.12,-57,3.547639265,5.767366904,0.06,-48,4.758218739,6.249028805,0.075,-39,14.41414081,15.86712403,0.045,-52,11.04173931,13.17751756,0.06,-50,0.81655073,-0.033499517,9.7399845,-0.000458,0.010690142,0.000916,-32.818,-23.326399,52.264797,2.129176,0.003427344,-0.08363933,"[-3.434187583, -0.89]"
15960,14.94646533,15.80809464,0.12,-54,9.931301313,19.24650641,0.24,-63,3.571890061,5.656946261,0.195,-49,4.73556587,6.170776369,0.09,-40,14.42887991,15.81209664,0.045,-54,11.01677475,13.13848941,0.015,-51,0.7956135,0.28594232,9.94816,0.002596177,-0.03772093,0.09025534,-33.611,-23.326399,52.6308,2.1515923,-0.028643915,-0.07980609,"[-3.459233818, -0.89]"
16450,14.91888591,15.46391878,0.105,-56,9.930764193,11.70732779,0.03,-60,3.608286631,5.068397084,0.03,-49,4.701632093,5.994182596,0.06,-42,14.45104177,20.12579002,0.21,-61,10.97932862,13.11146983,0.09,-52,-0.6119644,-0.16151553,9.635299,-0.008093964,0.022602014,-0.060322944,-33.245,-23.2166,53.350597,2.21301,0.01672763,0.06342757,"[-3.49680317, -0.89]"
16920,14.9005239,15.63200563,0.09,-55,9.930485061,12.03161519,0.06,-56,3.632564279,11.99658489,0.165,-49,4.679040439,4.931718666,0.03,-47,14.46585169,16.75754233,0.075,-55,10.95436499,13.77192655,0.06,-53,-0.7040881,0.1381855,9.824331,-0.002138028,-0.05100725,0.1244638,-33.4158,-23.2288,52.8382,2.2528558,-0.014028735,0.07154546,"[-3.521849406, -0.89]"
17450,14.87301745,15.31584069,0.135,-57,9.930184796,12.1687321,0.045,-55,3.669000122,5.755321798,0.15,-50,4.645200159,4.597893539,0.075,-47,14.48811937,16.19128164,0.045,-55,10.91692027,13.56879081,0.135,-55,-1.2131611,0.37806597,9.9756775,0.003970624,0.03604105,-0.10308351,-33.1596,-23.5826,53.7654,2.3427064,-0.037603863,0.12101764,"[-3.559418758, -0.89]"
17950,14.85470432,15.13574366,0.075,-59,9.930063582,11.3600018,0.12,-56,3.693303303,4.911615722,0.135,-51,4.622671976,5.017146998,0.045,-45,14.50299957,15.77307709,0.03,-56,10.8919576,10.7383658,0.12,-57,-0.485743,0.19680966,9.676575,-0.006261369,-0.011148291,0.06078109,-33.123,-23.2288,52.7528,2.2451055,-0.020310404,0.050155725,"[-3.584464993, -0.89]"
18430,14.83641085,15.19477571,0.09,-58,9.930005539,11.91851673,0.105,-57,3.717616348,5.010112274,0.09,-48,4.600169832,5.214081319,0.075,-45,14.51790772,15.67102552,0.06,-54,10.86699531,12.03161519,0.135,-55,0.5593223,0.0317049,9.649057,0.005955936,-0.006261369,0.046120327,-33.123,-23.0336,52.642998,2.1418104,-0.003280284,-0.05790173,"[-3.609511229, -0.89]"
18910,14.80900772,15.21778814,0.09,-60,9.930036926,12.39191688,0.09,-55,3.75410399,5.025186564,0.075,-48,4.566466289,5.578637916,0.09,-43,14.54032218,15.97617777,0.03,-55,10.8295526,11.91851673,0.045,-52,-0.8350951,-0.08673982,9.996614,-0.011148291,-0.030543262,0.03390302,-33.269398,-23.5704,54.1558,2.2489865,0.008646586,0.08334427,"[-3.647080581, -0.89]"
19430,14.79076377,15.67102552,0.03,-59,9.930136817,11.14078561,0.03,-55,3.778440863,4.985992479,0.12,-49,4.544030946,5.720189158,0.06,-42,14.55529985,15.90914482,0.045,-57,10.80459129,11.83244053,0.09,-50,-0.35234314,0.09750752,9.801002,-0.004581489,0.05177083,-0.045662176,-33.1474,-23.302,53.558,2.2233307,-0.00994198,0.035934236,"[-3.672126816, -0.89]"
19930,14.76343525,15.56597173,0.045,-59,9.930405098,11.66028477,0.075,-55,3.81496339,5.27234445,0.09,-48,4.510429466,5.89985093,0.045,-42,14.57781819,16.07422546,0.135,-57,10.76715005,11.7423596,0.06,-49,-1.2442678,0.7304091,9.365508,0.011301007,-0.0571159,0.044898596,-32.9766,-23.3752,54.363197,2.398635,-0.077156484,0.13208291,"[-3.709696169, -0.89]"
20410,14.74524127,18.66030249,0.06,-60,9.930662909,11.03067378,0.18,-58,3.839322964,5.437058028,0.06,-48,4.488063437,5.51939888,0.03,-44,14.59286484,19.17648271,0.105,-57,10.74218973,11.78940202,0.03,-48,1.0319048,0.41575295,9.966704,-0.010079277,-0.000305,0.021685716,-32.4642,-22.5334,53.7654,2.1472445,-0.0414686,-0.103167616,"[-3.734742404, -0.89]"
20940,14.71798806,15.82010063,0.09,-56,9.931168052,11.29293655,0.045,-54,3.875878738,4.802039567,0.09,-49,4.45456788,7.12648132,0.09,-47,14.61548626,18.86437492,0.15,-59,10.70474999,11.93052727,0.06,-47,-0.16450655,-0.32542387,9.717253,0.010995574,-0.019547688,0.03023783,-32.5984,-23.2776,54.6804,2.1654224,0.033471983,0.016927712,"[-3.772311757, -0.89]"
21420,14.69984452,15.97617777,0.165,-56,9.931583754,11.29694047,0.03,-52,3.900259955,4.769865407,0.09,-48,4.432273796,6.691345156,0.03,-42,14.63060136,17.80898245,0.09,-59,10.67979068,11.92252025,0.015,-46,0.8350951,0.02871387,9.597013,-0.014966198,-0.003970624,0.03145956,-32.3056,-23.0824,54.594997,2.1325662,-0.002980687,-0.08679751,"[-3.797357992, -0.89]"
21890,14.68172129,15.2017795,0.165,-58,9.932062599,11.52816208,0.06,-53,3.924649548,5.445091735,0.06,-45,4.410009256,5.955046263,0.075,-40,14.64574371,16.74953877,0.075,-58,10.65483177,11.57120236,0.045,-46,-1.4847465,-0.25244278,9.573684,0.02321288,-0.02076942,0.03390302,-32.5984,-22.997,54.5706,2.3033628,0.026051017,0.1538605,"[-3.822404227, -0.89]"
22360,14.66361844,15.51494534,0.105,-60,9.932604578,11.71933872,0.15,-55,3.949047361,5.453125342,0.045,-47,4.38777471,5.955046263,0.06,-39,14.6609132,17.13670727,0.03,-58,10.62987327,11.39103174,0.03,-47,-0.3924229,-0.36490545,9.436694,0.001985312,0.028863383,0.040011674,-32.5984,-22.8018,54.778,2.1684115,0.03861618,0.041560844,"[-3.847450462, -0.89]"
22850,14.63650254,16.02720266,0.105,-59,9.933535901,11.51615079,0.225,-58,3.985659163,8.077539786,0.135,-53,4.354480133,5.449108551,0.03,-41,14.68371815,17.17572383,0.09,-56,10.5924363,11.37101244,0.075,-47,0.66341007,0.14656039,9.653245,-0.001069014,-0.04505131,0.053450707,-32.329998,-23.8266,55.3148,2.1701417,-0.015145614,-0.06861616,"[-3.885019815, -0.89]"
23320,14.61845098,16.07022352,0.09,-60,9.934235668,12.47398316,0.105,-53,4.010076872,4.813098898,0.06,-49,4.332322594,4.974937186,0.06,-43,14.69895514,20.14979742,0.135,-58,10.56747884,11.12076544,0.045,-49,-0.9834501,0.078963146,9.667602,0.02397646,0.016798794,-0.035888333,-31.7444,-23.3386,55.4246,2.3128295,-0.008125695,0.10137765,"[-3.91006605, -0.89]"
23810,14.60042006,16.00319096,0.105,-58,9.934998528,13.57579556,0.135,-58,4.034502286,5.335623769,0.105,-45,4.310196692,4.585822609,0.045,-45,14.71421899,18.32818117,0.21,-58,10.5425218,10.96060144,0.06,-50,-2.1828525,-0.19082761,9.958928,0.003207043,0.008246681,-0.022296581,-32.0128,-23.362999,54.717,2.4201248,0.018714942,0.21577327,"[-3.935112285, -0.89]"
24290,14.58240986,20.01275496,0.195,-58,9.935824466,16.53844358,0.255,-57,4.058935267,5.677023956,0.03,-45,4.288102916,5.029206299,0.12,-42,14.72950961,18.80935554,0.24,-60,10.51756519,10.78441542,0.06,-52,0.4755735,-0.24526432,9.902697,-0.020005837,-0.01740966,-0.02107485,-30.841599,-23.253199,54.961,2.1510994,0.024733871,-0.047987778,"[-3.96015852, -0.89]"
24770,14.56442047,18.59427872,0.165,-63,9.936713466,11.85245835,0.09,-59,4.08337568,5.664977405,0.06,-45,4.266041763,4.981972401,0.06,-42,14.74482692,19.53560247,0.165,-60,10.492609,10.91755655,0.06,-51,-0.20757736,-0.31166515,9.983455,-0.027488936,-0.001679879,-0.04062254,-31.183199,-23.0336,56.144398,2.1869695,0.031201294,0.02078914,"[-3.985204756, -0.89]"
25230,14.54645195,17.55488092,0.195,-60,9.937665512,12.18074222,0.06,-54,4.107823391,4.777909166,0.09,-49,4.244013745,5.076435856,0.135,-42,14.76017083,16.69551464,0.06,-55,10.46765324,10.80043258,0.06,-52,-0.031106694,0.38524446,9.795019,0.001832596,0.012980887,-0.043218717,-31.463799,-23.2288,55.937,2.2529824,-0.039310187,0.003175756,"[-4.010250991, -0.89]"
25720,14.52850439,18.00005692,0.075,-61,9.938680586,11.93853429,0.18,-61,4.13227827,5.014132128,0.09,-49,4.22201938,4.817120405,0.09,-43,14.77554127,16.68751105,0.03,-52,10.44269792,10.75338203,0.06,-49,-0.6227321,0.10049855,10.091131,-0.016493361,0.006872234,-0.050396383,-31.463799,-23.1434,56.0346,2.27441,-0.00993986,0.061632674,"[-4.035297226, -0.89]"
26200,14.50162251,19.15747624,0.3,-61,9.94032133,11.31696002,0.105,-59,4.168973755,5.229149931,0.105,-49,4.189092089,4.833206079,0.075,-46,14.79864647,16.59747044,0.075,-55,10.40526575,11.1598047,0.075,-47,-0.9056834,-0.24885355,9.507282,-0.023823744,0.021533,0.019242255,-30.987999,-23.2166,56.461597,2.2752502,0.026051186,0.094975464,"[-4.072866579, -0.89]"
26680,14.48372767,16.19128164,0.24,-62,9.941493885,14.06511557,0.06,-57,4.193446009,5.551529159,0.045,-48,4.16718419,4.42886543,0.045,-51,14.81408285,16.62848448,0.09,-53,10.38031153,11.43407298,0.045,-45,-1.9202402,0.33080772,9.409775,-0.03573562,0.016798794,0.15622878,-31.476,-22.753,56.229797,2.4738805,-0.03443222,0.20130466,"[-4.097912814, -0.89]"
27170,14.45692525,18.72732645,0.105,-61,9.94337075,11.77839212,0.075,-56,4.230166988,5.308504874,0.06,-49,4.134389171,4.604934744,0.105,-49,14.83728658,16.6404899,0.06,-53,10.34288102,11.20284767,0.06,-46,-0.89371926,0.17527425,9.729217,0.001985312,0.021533,-0.006414085,-31.2076,-22.9238,57.1448,2.3189442,-0.017937794,0.09160225,"[-4.135482166, -0.89]"
27650,14.43908364,19.97774402,0.045,-60,9.944700647,12.9073192,0.09,-56,4.254655871,5.527431592,0.015,-47,4.112571206,5.40994353,0.15,-44,14.85278839,16.73453208,0.09,-56,10.31792791,11.46910633,0.06,-45,-0.93559366,0.036490545,9.82493,0.002443461,-0.032986723,0.05467244,-31.231998,-21.6794,57.7182,2.2781343,-0.003697334,0.094940215,"[-4.160528402, -0.89]"
28190,14.41236142,18.14911392,0.015,-60,9.94681341,17.84799779,0.27,-57,4.291401257,5.123661191,0.06,-49,4.079913788,5.62582474,0.12,-43,14.87608988,17.15971704,0.21,-57,10.28049909,11.49212813,0.09,-45,-1.8329022,-0.040677983,9.753743,0.01038471,0.028863383,-0.05421429,-30.841599,-22.5212,57.9622,2.4195883,0.004098735,0.18575156,"[-4.198097754, -0.89]"
28660,14.39457352,15.99918901,0.18,-56,9.948300492,16.34335342,0.27,-57,4.315906064,5.351693657,0.045,-49,4.058189399,5.574621871,0.075,-44,14.89165661,17.21073862,0.045,-55,10.25554712,11.46510253,0.075,-45,-0.30029923,0.17407785,9.872188,0.013439035,-0.02687807,0.022907447,-31.1222,-22.5334,57.4498,2.246982,-0.01762318,0.030409334,"[-4.223143989, -0.89]"
29150,14.37680724,21.91129592,0.105,-56,9.949850399,17.34779597,0.09,-55,4.340417052,5.393875138,0.075,-51,4.0365035,6.029303442,0.105,-46,14.90724916,17.05067049,0.06,-56,10.23059561,11.19183671,0.06,-46,0.4127619,-0.059820566,9.925428,-0.009010263,0.006872234,-0.012522738,-30.9392,-22.240599,57.852398,2.152309,0.006021723,-0.041562356,"[-4.248190225, -0.89]"
29630,14.35906267,15.26481343,0.075,-59,9.951463102,16.70651957,0.09,-55,4.364934117,5.178919675,0.075,-50,4.014856715,7.314931579,0.06,-43,14.92286746,17.15271407,0.09,-59,10.20564456,11.02366659,0.105,-47,-1.3040884,-0.27098715,9.745368,0.011911872,-0.011148291,-0.05787948,-30.841599,-21.3866,57.828,2.2809012,0.027554117,0.13302596,"[-4.27323646, -0.89]"
30110,14.3324867,15.74206149,0.09,-57,9.953999833,13.72489548,0.12,-59,4.401720885,5.362741463,0.09,-52,3.982461272,6.621147937,0.045,-43,14.94634301,17.36780427,0.06,-58,10.16821887,11.10575027,0.075,-47,0.096311115,-0.24765715,9.869197,0.003970624,-0.05222898,0.09514226,-30.9636,-22.326,58.4502,2.15525,0.025087493,-0.009758449,"[-4.310805812, -0.89]"
30610,14.31479674,15.29182788,0.09,-56,9.95576939,11.87547877,0.03,-55,4.426252702,5.880782601,0.045,-48,3.960915081,6.276114722,0.045,-41,14.96202532,17.10969576,0.075,-55,10.14326899,10.62824539,0.09,-49,0.37208393,0.44506502,9.956535,0.00702495,0.020463986,0.03634648,-30.6586,-21.6672,58.1452,2.2060733,-0.044639934,-0.037353445,"[-4.335852048, -0.89]"
