Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll
0,3.22209E+11,"[b0:e4:d5:39:26:89, 18707, 165, -65, 14:22:3b:16:5a:bd, 5289, 60, -45, b0:e4:d5:91:ba:5d, 37839, 360, -73, cc:f4:11:8b:29:4d, 29046, 150, -76, b0:e4:d5:96:3b:95, 11835, 75, -51, 14:22:3b:2a:86:f5, 10835, 60, -48, f8:1a:2b:06:3c:0b, 24152, 150, -67]",3.22318E+11,0.31585258,0.25782663,9.757333,-0.013744468,-0.001679879,0.006872234,5.4412,-28.535799,47.970398,-3.011895,-0.026403915,-0.032359492
1,3.22209E+11,"[b0:e4:d5:39:26:89, 18707, 165, -65, 14:22:3b:16:5a:bd, 5289, 60, -45, b0:e4:d5:91:ba:5d, 37839, 360, -73, cc:f4:11:8b:29:4d, 29046, 150, -76, b0:e4:d5:96:3b:95, 11835, 75, -51, 14:22:3b:2a:86:f5, 10835, 60, -48, f8:1a:2b:06:3c:0b, 24152, 150, -67]",3.22516E+11,-0.21595225,0.2638087,9.818948,0.003359759,0.025198191,0.02275473,5.5022,-28.9872,48.8854,-2.9277875,-0.026854357,0.021989875
2,3.22209E+11,"[b0:e4:d5:39:26:89, 18707, 165, -65, 14:22:3b:16:5a:bd, 5289, 60, -45, b0:e4:d5:91:ba:5d, 37839, 360, -73, cc:f4:11:8b:29:4d, 29046, 150, -76, b0:e4:d5:96:3b:95, 11835, 75, -51, 14:22:3b:2a:86:f5, 10835, 60, -48, f8:1a:2b:06:3c:0b, 24152, 150, -67]",3.22719E+11,-0.025722843,0.22731815,9.614362,0.009621128,-0.010079277,-0.015118915,4.5383997,-29.1946,48.5438,-2.9888933,-0.023639113,0.002675454
3,3.22806E+11,"[b0:e4:d5:39:26:89, 15714, 180, -66, 14:22:3b:16:5a:bd, 5214, 90, -42, b0:e4:d5:91:ba:5d, 36707, 240, -72, cc:f4:11:8b:29:4d, -130324, 150, -74, b0:e4:d5:96:3b:95, 14964, 90, -51, 14:22:3b:2a:86:f5, 12019, 60, -51, f8:1a:2b:06:3c:0b, 26890, 285, -71]",3.22917E+11,-0.04366901,0.13160525,9.991231,0.009621128,-0.011301007,-0.020005837,4.6604,-28.3528,48.0314,-2.9751067,-0.013171189,0.004370706
4,3.22806E+11,"[b0:e4:d5:39:26:89, 15714, 180, -66, 14:22:3b:16:5a:bd, 5214, 90, -42, b0:e4:d5:91:ba:5d, 36707, 240, -72, cc:f4:11:8b:29:4d, -130324, 150, -74, b0:e4:d5:96:3b:95, 14964, 90, -51, 14:22:3b:2a:86:f5, 12019, 60, -51, f8:1a:2b:06:3c:0b, 26890, 285, -71]",3.23119E+11,-0.005383851,-0.010767702,9.725029,-0.008857546,-0.005345071,0.001985312,4.3188,-29.463,49.349,-2.9948695,0.001107215,5.54E-04
5,3.22806E+11,"[b0:e4:d5:39:26:89, 15714, 180, -66, 14:22:3b:16:5a:bd, 5214, 90, -42, b0:e4:d5:91:ba:5d, 36707, 240, -72, cc:f4:11:8b:29:4d, -130324, 150, -74, b0:e4:d5:96:3b:95, 14964, 90, -51, 14:22:3b:2a:86:f5, 12019, 60, -51, f8:1a:2b:06:3c:0b, 26890, 285, -71]",3.23316E+11,-0.27696922,0.17288144,9.833903,-0.018478673,-0.033292156,0.004428773,4.6238,-29.475199,48.9586,-2.946269,-0.017571365,0.028157286
6,3.23377E+11,"[b0:e4:d5:39:26:89, 16953, 90, -68, 14:22:3b:16:5a:bd, 4640, 135, -42, b0:e4:d5:91:ba:5d, 36750, 210, -70, cc:f4:11:8b:29:4d, 29429, 240, -75, b0:e4:d5:96:3b:95, 11105, 120, -55, 14:22:3b:2a:86:f5, 9445, 150, -53, f8:1a:2b:06:3c:0b, 26222, 255, -72]",3.23519E+11,-0.549751,-0.23868406,9.839885,0.010537425,0.020158553,-0.07513642,4.0626,-29.121399,48.0192,-2.9051988,0.02421429,0.055811636
7,3.23377E+11,"[b0:e4:d5:39:26:89, 16953, 90, -68, 14:22:3b:16:5a:bd, 4640, 135, -42, b0:e4:d5:91:ba:5d, 36750, 210, -70, cc:f4:11:8b:29:4d, 29429, 240, -75, b0:e4:d5:96:3b:95, 11105, 120, -55, 14:22:3b:2a:86:f5, 9445, 150, -53, f8:1a:2b:06:3c:0b, 26222, 255, -72]",3.23719E+11,0.83389866,0.18005991,9.647861,0.001069014,-0.005192355,0.030085113,4.8312,-29.097,48.6536,-3.1208105,-0.018591728,-0.08621925
8,3.23377E+11,"[b0:e4:d5:39:26:89, 16953, 90, -68, 14:22:3b:16:5a:bd, 4640, 135, -42, b0:e4:d5:91:ba:5d, 36750, 210, -70, cc:f4:11:8b:29:4d, 29429, 240, -75, b0:e4:d5:96:3b:95, 11105, 120, -55, 14:22:3b:2a:86:f5, 9445, 150, -53, f8:1a:2b:06:3c:0b, 26222, 255, -72]",3.23917E+11,-0.19980069,0.011365907,10.153345,-0.022143865,-0.003970624,0.0693332,4.6238,-29.475199,48.861,-2.9546947,-0.001119208,0.01967577
9,3.2395E+11,"[b0:e4:d5:39:26:89, 20250, 240, -65, 14:22:3b:16:5a:bd, 4996, 60, -44, b0:e4:d5:91:ba:5d, 36105, 270, -72, b0:e4:d5:96:3b:95, 11195, 90, -53, 14:22:3b:2a:86:f5, 10265, 75, -50, f8:1a:2b:06:3c:0b, 29589, 375, -71]",3.24117E+11,0.20817557,-0.004785645,9.8632145,0.016646078,0.03604105,0.004428773,5.3924,-28.9872,49.288,-2.992478,4.85E-04,-0.021103127
