M2 Time Stamp (ms),AP1 True Distance (m),AP1 RTT Distance (m),AP1 RTT std (m),AP1 RSS (dBm),AP2 True Distance (m),AP2 RTT Distance (m),AP2 RTT std (m),AP2 RSS (dBm),AP3 True Distance (m),AP3 RTT Distance (m),AP3 RTT std (m),AP3 RSS (dBm),AP4 True Distance (m),AP4 RTT Distance (m),AP4 RTT std (m),AP4 RSS (dBm),AP5 True Distance (m),AP5 RTT Distance (m),AP5 RTT std (m),AP5 RSS (dBm),AP6 True Distance (m),AP6 RTT Distance (m),AP6 RTT std (m),AP6 RSS (dBm),AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Azimuth,Pitch,Roll,M2 Ground Truth
0,15.64947283,16.79255788,0.12,-55,9.990740713,11.53917241,0.03,-56,2.672545603,3.971650664,0.045,-47,5.599020004,6.472716895,0.075,-45,13.89637363,15.62800358,0.075,-52,11.95317949,12.58707309,0.075,-49,1.2370893,0.2656033,10.05165,0.01038471,-0.11453723,-0.036651913,-30.5,-22.8018,53.3628,2.1504388,-0.026219964,-0.122457445,"[-2.52, -0.89]"
481.472168,15.63060319,16.65249531,0.12,-58,9.988042289,11.51615079,0.12,-51,0,0,0,0,0,0,0,0,0,0,0,0,11.92846412,12.4579703,0.09,-49,-1.4919249,0.08673982,9.570692,0.010995574,-0.028252518,-0.001221731,-32.086,-22.814,53.9972,2.3551002,-0.008954678,0.15464017,"[-2.544784314, -0.89]"
925.756755,15.61175009,17.21073862,0.09,-58,9.985404652,10.85949543,0.225,-57,2.719335016,7.522401279,0.075,-48,5.552835815,6.104557724,0.075,-42,13.92340241,15.64000972,0.06,-55,11.90374903,12.04762898,0.06,-50,0.51146585,0.1274178,10.161121,-0.003817908,-0.038179077,-0.05497787,-31.476,-23.0092,53.423798,2.1769922,-0.012523227,-0.050293125,"[-2.569568627, -0.89]"
1408.922201,15.59291359,17.19973398,0.075,-57,9.98282785,11.40304328,0.075,-53,2.742766338,4.148980718,0.015,-48,5.529765696,6.154723796,0.105,-42,13.93696326,15.70204127,0.075,-59,11.87903423,12.48198958,0.06,-49,-0.23748764,-0.08673982,9.776475,-0.000153,-0.003970624,0.017104227,-31.5858,-23.094599,53.5214,2.2122815,0.008869451,0.024286969,"[-2.594352941, -0.89]"
1958.777751,15.56469009,16.92561636,0.165,-58,9.979076816,12.30584642,0.03,-58,2.777957351,4.495278523,0.045,-48,0,0,0,0,0,0,0,0,11.84196257,12.27882409,0.075,-52,0.06580263,0.034695927,9.699904,-0.002748894,0.001985312,-0.039095376,-31.2076,-23.18,54.045998,2.2080305,-0.003576838,-0.006783739,"[-2.631529412, -0.89]"
2398.385702,15.54589535,17.30877974,0.09,-58,9.976652306,10.70633102,0.045,-56,2.80144652,4.148980718,0.045,-46,5.472155987,6.021275945,0.06,-42,13.97100014,16.22629828,0.06,-60,11.8172485,12.4579703,0.105,-51,-1.0522437,-0.37746778,9.6682,-0.022296581,0.008093964,0.058643065,-32.647198,-22.3626,53.253,2.217532,0.03879353,0.10840884,"[-2.656313725, -0.89]"
2890.577679,15.51773478,17.70294043,0.09,-57,9.973129921,12.12569569,0.09,-52,2.8367216,4.07846552,0.36,-48,5.437636086,6.084490529,0.045,-41,13.99151424,16.62848448,0.15,-61,11.78017795,12.56005175,0.06,-51,-0.45702913,0.14057833,9.889536,-0.003970624,0.01038471,-0.019547688,-31.8664,-22.5334,53.3872,2.241683,-0.014198747,0.046180546,"[-2.693490196, -0.89]"
3491.070599,15.48961223,16.95662985,0.18,-56,9.96974492,11.68430678,0.06,-55,2.872044646,4.652208185,0.09,-43,5.403151436,6.064422891,0.015,-42,14.01209693,15.88613345,0.075,-55,11.74310807,11.92652376,0.075,-55,-0.8985049,0.109471634,9.799207,0.003054326,0.035888333,-0.078343466,-31.6712,-23.1068,53.314,2.2978718,-0.011124353,0.091435924,"[-2.730666667, -0.89]"
3962.686118,15.4708851,16.79655965,0.03,-55,9.967564648,18.71532217,0.225,-55,2.895619123,5.907879569,0.12,-46,5.380181589,6.104557724,0.09,-42,14.02585669,15.95616796,0.195,-61,11.71839519,11.82143071,0.03,-55,0.3804588,0.5940182,10.006784,-0.006108652,-0.01985312,0.02076942,-32.0616,-22.1674,53.1676,2.2078507,-0.059249263,-0.038001783,"[-2.75545098, -0.89]"
4437.316856,15.45217502,16.74553699,0.09,-55,9.965445538,11.12877352,0.075,-55,2.919213642,8.707656631,0.15,-51,5.357227916,5.959060329,0.09,-43,14.03964672,15.33885292,0.15,-60,11.69368261,12.11768889,0.045,-54,-0.9212367,0.008973085,9.918848,0.013744468,-0.032986723,0.06841691,-31.5614,-22.448,52.8992,2.2740664,-0.000901,0.0926117,"[-2.780235294, -0.89]"
