Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll
0,7.4608E+12,"[b0:e4:d5:39:26:89, 12718, 45, -55, 14:22:3b:16:5a:bd, 2097, 300, -39, cc:f4:11:8b:29:4d, 4976, 90, -49, b0:e4:d5:96:3b:95, 32980, 435, -58, 14:22:3b:2a:86:f5, 33789, 150, -70, f8:1a:2b:06:3c:0b, 21585, 180, -66]",7.461E+12,0.4953143,0.5838487,10.412368,0.00580322,0.024281893,0.03481932,-20.7888,-1.525,50.752,1.7543365,-0.055950828,-0.04753397
1,7.4608E+12,"[b0:e4:d5:39:26:89, 12718, 45, -55, 14:22:3b:16:5a:bd, 2097, 300, -39, cc:f4:11:8b:29:4d, 4976, 90, -49, b0:e4:d5:96:3b:95, 32980, 435, -58, 14:22:3b:2a:86:f5, 33789, 150, -70, f8:1a:2b:06:3c:0b, 21585, 180, -66]",7.4612E+12,-0.026919255,-0.5521438,9.709476,-0.01282817,-0.011759156,-0.012980887,-20.5082,-1.708,51.0692,1.5120713,0.056805085,0.002772465
2,7.46123E+12,"[b0:e4:d5:39:26:89, 12695, 120, -56, 14:22:3b:16:5a:bd, 1492, 60, -43, cc:f4:11:8b:29:4d, 4882, 75, -51, b0:e4:d5:96:3b:95, 24730, 90, -60, 14:22:3b:2a:86:f5, 29785, 105, -69, f8:1a:2b:06:3c:0b, 19093, 270, -64]",7.4614E+12,0.9320044,-0.25543383,9.241081,0.013897184,-0.05955936,0.35537085,-20.5326,-1.6958,51.667,1.5840144,0.027494675,-0.1005146
3,7.46123E+12,"[b0:e4:d5:39:26:89, 12695, 120, -56, 14:22:3b:16:5a:bd, 1492, 60, -43, cc:f4:11:8b:29:4d, 4882, 75, -51, b0:e4:d5:96:3b:95, 24730, 90, -60, 14:22:3b:2a:86:f5, 29785, 105, -69, f8:1a:2b:06:3c:0b, 19093, 270, -64]",7.4616E+12,-0.38883367,0.012562319,8.830712,0.06780604,-0.007330383,-0.015271631,-20.8132,-1.2322,51.3498,1.6411662,-0.001421193,0.044003546
4,7.46174E+12,"[b0:e4:d5:39:26:89, 15625, 75, -54, 14:22:3b:16:5a:bd, 1269, 75, -43, cc:f4:11:8b:29:4d, 5234, 165, -54, b0:e4:d5:96:3b:95, 24722, 30, -61, 14:22:3b:2a:86:f5, 30113, 0, -70, f8:1a:2b:06:3c:0b, 17828, 300, -65]",7.4618E+12,0.016749758,0.086141616,9.216555,0.021991149,-0.023365596,-0.044745877,-21.1914,-1.3298,51.0326,1.6554611,-0.009346114,-0.001817354
5,7.46174E+12,"[b0:e4:d5:39:26:89, 15625, 75, -54, 14:22:3b:16:5a:bd, 1269, 75, -43, cc:f4:11:8b:29:4d, 5234, 165, -54, b0:e4:d5:96:3b:95, 24722, 30, -61, 14:22:3b:2a:86:f5, 30113, 0, -70, f8:1a:2b:06:3c:0b, 17828, 300, -65]",7.462E+12,0.26620153,-0.1052842,9.887143,-0.021533,0.003665192,0.001679879,-20.800999,-1.3298,51.0448,1.6065344,0.010644337,-0.026917506
6,7.46217E+12,"[b0:e4:d5:39:26:89, 12566, 120, -57, 14:22:3b:16:5a:bd, 1167, 135, -44, cc:f4:11:8b:29:4d, 5195, 60, -49, b0:e4:d5:96:3b:95, 33105, 60, -62, 14:22:3b:2a:86:f5, 63812, 0, -70, f8:1a:2b:06:3c:0b, 18972, 180, -63]",7.46224E+12,-0.16749759,-0.17706887,8.845069,-0.011759156,-0.012522738,-0.06566802,-21.0816,-1.0613999,50.7276,1.5726979,0.020012675,0.018934568
7,7.46217E+12,"[b0:e4:d5:39:26:89, 12566, 120, -57, 14:22:3b:16:5a:bd, 1167, 135, -44, cc:f4:11:8b:29:4d, 5195, 60, -49, b0:e4:d5:96:3b:95, 33105, 60, -62, 14:22:3b:2a:86:f5, 63812, 0, -70, f8:1a:2b:06:3c:0b, 18972, 180, -63]",7.46244E+12,1.5343975,0.34516466,9.923036,0.009773844,-0.041996986,-0.003207043,-20.5448,-1.403,51.9598,1.6786637,-0.03436211,-0.15341482
8,7.46264E+12,"[b0:e4:d5:39:26:89, 12457, 75, -56, 14:22:3b:16:5a:bd, 992, 75, -44, cc:f4:11:8b:29:4d, 4640, 135, -53, b0:e4:d5:96:3b:95, 24324, 60, -61, 14:22:3b:2a:86:f5, 33917, 480, -69, f8:1a:2b:06:3c:0b, 18300, 120, -61]",7.46271E+12,0.11306087,-0.05742774,9.47797,-0.038789943,0.023518313,0.07391469,-20.800999,-1.525,50.9472,1.6276239,0.006058571,-0.011928241
9,7.46264E+12,"[b0:e4:d5:39:26:89, 12457, 75, -56, 14:22:3b:16:5a:bd, 992, 75, -44, cc:f4:11:8b:29:4d, 4640, 135, -53, b0:e4:d5:96:3b:95, 24324, 60, -61, 14:22:3b:2a:86:f5, 33917, 480, -69, f8:1a:2b:06:3c:0b, 18300, 120, -61]",7.46291E+12,1.1443675,0.006580262,10.054641,-0.013744468,0.009162978,0.082619525,-19.9226,-1.5982,51.1912,1.6344151,-6.50E-04,-0.11332719
