Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll,Points,
10,1843408154008,"[b0:e4:d5:39:26:89, 17916, 438, -75, 14:22:3b:16:5a:bd, 3816, 86, -57, cc:f4:11:8b:29:4d, 9665, 267, -51, b0:e4:d5:96:3b:95, 37019, 199, -79, b0:e4:d5:01:26:f5, 30769, 0, -86, 14:22:3b:2a:86:f5, 7683, 99, -57, f8:1a:2b:06:3c:0b, 21344, 177, -73]",1843405860206,-0.13160525,-0.24646074,9.415757,-0.0132859275,-0.03787253,0.00671932,5.3125,-12.3,30.425001,-2.6788979,0.026166819,0.013976219,0,
11,1843408154008,"[b0:e4:d5:39:26:89, 17916, 438, -75, 14:22:3b:16:5a:bd, 3816, 86, -57, cc:f4:11:8b:29:4d, 9665, 267, -51, b0:e4:d5:96:3b:95, 37019, 199, -79, b0:e4:d5:01:26:f5, 30769, 0, -86, 14:22:3b:2a:86:f5, 7683, 99, -57, f8:1a:2b:06:3c:0b, 21344, 177, -73]",1843405860206,0.18424734,0.56410795,10.0014,-0.004428643,0.15988927,0.008704574,5.5125003,-13.1875,31.050001,-2.8218796,-0.05633366,-0.018420072,0,
12,1843681919712,"[b0:e4:d5:39:26:89, 17711, 62, -75, 14:22:3b:16:5a:bd, 4695, 103, -52, cc:f4:11:8b:29:4d, 9382, 69, -56, b0:e4:d5:96:3b:95, 36687, 214, -77, b0:e4:d5:01:26:f5, 27078, 181, -82, 14:22:3b:2a:86:f5, 7957, 113, -55, f8:1a:2b:06:3c:0b, 21227, 152, -70]",1843680936691,-0.96490574,-0.6538388,9.942777,-0.07452337,0.10185878,-0.03298575,5.5875,-12.6625,31.0625,-2.46453,0.06535946,0.09674296,0,
13,1843962670782,"[b0:e4:d5:39:26:89, 17604, 110, -74, 14:22:3b:16:5a:bd, 3318, 209, -52, cc:f4:11:8b:29:4d, 9441, 117, -54, b0:e4:d5:96:3b:95, 36550, 216, -70, b0:e4:d5:01:26:f5, 27789, 301, -81, 14:22:3b:2a:86:f5, 7996, 68, -55, f8:1a:2b:06:3c:0b, 20533, 71, -75]",1843958288177,0.47377887,-0.1477568,11.309078,-0.00503949,0.10155336,0.04382829,5.3125,-12.3,31.5875,-2.8180015,0.013053134,-0.041869193,0,
14,1844235031694,"[b0:e4:d5:39:26:89, 17916, 228, -76, 14:22:3b:16:5a:bd, 4519, 332, -56, cc:f4:11:8b:29:4d, 10925, 72, -52, b0:e4:d5:96:3b:95, 36941, 158, -68, b0:e4:d5:01:26:f5, 28477, 793, -79, 14:22:3b:2a:86:f5, 7488, 55, -55, f8:1a:2b:06:3c:0b, 20611, 117, -74]",1844232653361,-0.4336991,0.22073789,10.893924,-0.10292777,0.09407048,-0.19577655,4.8375,-12.212501,31.125,-2.6997423,-0.020243675,0.039790086,0,
15,1844235031694,"[b0:e4:d5:39:26:89, 17916, 228, -76, 14:22:3b:16:5a:bd, 4519, 332, -56, cc:f4:11:8b:29:4d, 10925, 72, -52, b0:e4:d5:96:3b:95, 36941, 158, -68, b0:e4:d5:01:26:f5, 28477, 793, -79, 14:22:3b:2a:86:f5, 7488, 55, -55, f8:1a:2b:06:3c:0b, 20611, 117, -74]",1844232653361,-1.0468599,-2.437688,9.716655,0.069483876,0.290916,0.043217443,5.05,-13.087501,30.75,-2.1493201,0.2444457,0.10732473,0,
16,1844512623962,"[b0:e4:d5:39:26:89, 17866, 166, -79, 14:22:3b:16:5a:bd, 3874, 65, -55, b0:e4:d5:91:ba:5d, 41433, 0, -87, cc:f4:11:8b:29:4d, 9177, 127, -55, b0:e4:d5:96:3b:95, 36951, 339, -69, b0:e4:d5:01:26:f5, 27664, 175, -80, 14:22:3b:2a:86:f5, 7410, 116, -62, f8:1a:2b:06:3c:0b, 14635, 2226, -81]",1844510697868,0.57009,0.17228323,10.359726,0.0029015245,-0.52135813,0.060779303,5.3250003,-13.462501,30.7125,-2.887492,-0.016603447,-0.054974,0,
17,1844774927477,"[b0:e4:d5:39:26:89, 17369, 69, -75, 14:22:3b:16:5a:bd, 6013, 1520, -65, cc:f4:11:8b:29:4d, 9441, 87, -55, b0:e4:d5:96:3b:95, 36365, 121, -72, b0:e4:d5:01:26:f5, 31121, 55, -80, 14:22:3b:2a:86:f5, 7058, 66, -62, f8:1a:2b:06:3c:0b, 20182, 229, -76]",1844772902061,-0.9846465,0.8979067,9.605987,-0.15805672,-0.079715565,0.13209572,5.7375,-12.6375,30.725,-2.6193085,-0.092719816,0.10214667,0,
18,1845065559486,"[b0:e4:d5:39:26:89, 17799, 156, -75, 14:22:3b:16:5a:bd, 4129, 201, -56, b0:e4:d5:91:ba:5d, 42371, 0, -85, cc:f4:11:8b:29:4d, 9470, 100, -53, b0:e4:d5:96:3b:95, 37097, 152, -64, b0:e4:d5:01:26:f5, 27655, 158, -84, 14:22:3b:2a:86:f5, 7713, 105, -64, f8:1a:2b:06:3c:0b, 20230, 231, -80]",1845063396464,-1.5032908,-1.0235299,6.8656063,-0.005497625,0.59771407,0.15744588,5.5,-12.150001,31.425001,-2.1417797,0.14461401,0.21555777,0,
19,1845065559486,"[b0:e4:d5:39:26:89, 17799, 156, -75, 14:22:3b:16:5a:bd, 4129, 201, -56, b0:e4:d5:91:ba:5d, 42371, 0, -85, cc:f4:11:8b:29:4d, 9470, 100, -53, b0:e4:d5:96:3b:95, 37097, 152, -64, b0:e4:d5:01:26:f5, 27655, 158, -84, 14:22:3b:2a:86:f5, 7713, 105, -64, f8:1a:2b:06:3c:0b, 20230, 231, -80]",1845063396464,1.0552348,-0.91405827,10.767702,-0.009009997,0.2817533,-0.015423893,5.55,-12.925,31.725,-2.907239,0.08428402,-0.097688064,0,
20,1845364381078,"[b0:e4:d5:39:26:89, 17535, 224, -80, 14:22:3b:16:5a:bd, 4675, 110, -54, cc:f4:11:8b:29:4d, 9246, 110, -56, b0:e4:d5:96:3b:95, 36658, 151, -69, b0:e4:d5:01:26:f5, 27488, 0, -84, 14:22:3b:2a:86:f5, 8347, 62, -61, f8:1a:2b:06:3c:0b, 20338, 127, -79]",1845360202223,1.0630114,-0.7076773,10.021739,0.0723854,-0.110868774,0.003206948,6.4125,-13.6125,31.325,-2.8772082,0.07010523,-0.10567542,0,
21,1845610432613,"[b0:e4:d5:39:26:89, 17535, 177, -72, 14:22:3b:16:5a:bd, 6123, 357, -53, b0:e4:d5:91:ba:5d, 39140, 186, -84, cc:f4:11:8b:29:4d, 9470, 57, -55, b0:e4:d5:96:3b:95, 36804, 159, -67, b0:e4:d5:01:26:f5, 28040, 465, -82, 14:22:3b:2a:86:f5, 6589, 492, -53, f8:1a:2b:06:3c:0b, 20084, 198, -76]",1845608397821,-0.41814575,1.591227,11.508879,-0.04795151,-0.09773556,0.0047340663,5.925,-12.375,31.550001,-2.73792,-0.13730033,0.036316477,0,
22,1845859404304,"[b0:e4:d5:39:26:89, 17623, 135, -76, 14:22:3b:16:5a:bd, 4324, 62, -60, b0:e4:d5:91:ba:5d, 38855, 236, -86, cc:f4:11:8b:29:4d, 9617, 58, -54, b0:e4:d5:96:3b:95, 36902, 139, -71, b0:e4:d5:01:26:f5, 30213, 1067, -81, 14:22:3b:2a:86:f5, 8181, 106, -54, f8:1a:2b:06:3c:0b, 19557, 170, -77]",1845857493054,-0.010767702,-0.41635114,9.619147,0.068873025,0.09544489,-0.07925743,5.9125,-13.7875,31.0125,-2.6954474,0.043256555,0.0011194025,0,
23,1845859404304,"[b0:e4:d5:39:26:89, 17623, 135, -76, 14:22:3b:16:5a:bd, 4324, 62, -60, b0:e4:d5:91:ba:5d, 38855, 236, -86, cc:f4:11:8b:29:4d, 9617, 58, -54, b0:e4:d5:96:3b:95, 36902, 139, -71, b0:e4:d5:01:26:f5, 30213, 1067, -81, 14:22:3b:2a:86:f5, 8181, 106, -54, f8:1a:2b:06:3c:0b, 19557, 170, -77]",1845857493054,1.7964116,0.5198407,10.716854,-0.06902574,-0.09544489,0.004428643,6.375,-12.587501,31.025,-3.059546,-0.047802955,-0.16608086,0,
24,1846131208029,"[b0:e4:d5:39:26:89, 17949, 244, -77, 14:22:3b:16:5a:bd, 4558, 55, -55, b0:e4:d5:91:ba:5d, 41511, 167, -85, cc:f4:11:8b:29:4d, 9090, 95, -54, b0:e4:d5:96:3b:95, 36951, 345, -72, b0:e4:d5:01:26:f5, 31824, 0, -81, 14:22:3b:2a:86:f5, 7214, 147, -58, f8:1a:2b:06:3c:0b, 21373, 990, -75]",1846129514123,0.6939186,-0.58683974,10.910673,0.054365408,0.015423893,0.048409645,5.625,-13.5625,30.2,-2.840588,0.053625926,-0.063514434,0,
25,1846423045298,"[b0:e4:d5:39:26:89, 17832, 103, -74, 14:22:3b:16:5a:bd, 3201, 99, -55, cc:f4:11:8b:29:4d, 9324, 90, -55, b0:e4:d5:96:3b:95, 36863, 128, -74, b0:e4:d5:01:26:f5, 26902, 0, -76, 14:22:3b:2a:86:f5, 8093, 137, -56, f8:1a:2b:06:3c:0b, 19762, 127, -73]",1846419378839,-0.18604197,0.3278167,8.785249,0.014660334,0.046729814,-0.03268033,5.1625,-13.4875,30.875,-2.7631452,-0.03728879,0.021173464,0,
26,1846717120952,"[b0:e4:d5:39:26:89, 17545, 151, -75, 14:22:3b:16:5a:bd, 4402, 186, -60, b0:e4:d5:91:ba:5d, 38152, 0, -89, cc:f4:11:8b:29:4d, 9499, 111, -54, b0:e4:d5:96:3b:95, 36902, 102, -71, b0:e4:d5:01:26:f5, 30352, 2805, -78, 14:22:3b:2a:86:f5, 7713, 210, -59, f8:1a:2b:06:3c:0b, 20299, 84, -73]",1846714317723,0.3684947,0.11246266,9.984053,0.011911522,0.012216945,-0.016951011,5.6625,-13.3,31.875,-2.8244846,-0.011256089,-0.036891583,0,
27,1846717120952,"[b0:e4:d5:39:26:89, 17545, 151, -75, 14:22:3b:16:5a:bd, 4402, 186, -60, b0:e4:d5:91:ba:5d, 38152, 0, -89, cc:f4:11:8b:29:4d, 9499, 111, -54, b0:e4:d5:96:3b:95, 36902, 102, -71, b0:e4:d5:01:26:f5, 30352, 2805, -78, 14:22:3b:2a:86:f5, 7713, 210, -59, f8:1a:2b:06:3c:0b, 20299, 84, -73]",1846714317723,0.73459655,-0.058624156,8.523234,-0.020310672,0.008551862,-0.016340164,5.1375003,-13.6,30.7125,-2.9583232,0.0068526464,-0.08597507,0,
28,1847009953377,"[b0:e4:d5:39:26:89, 16979, 185, -80, 14:22:3b:16:5a:bd, 4490, 53, -56, b0:e4:d5:91:ba:5d, 39558, 0, -87, cc:f4:11:8b:29:4d, 9587, 63, -54, b0:e4:d5:96:3b:95, 36941, 398, -68, b0:e4:d5:01:26:f5, 31690, 224, -79, 14:22:3b:2a:86:f5, 7771, 56, -56, f8:1a:2b:06:3c:0b, 21822, 1135, -72]",1847007484731,0.8243274,0.46779683,12.125628,0.015576605,-0.11025793,0.062000997,5.5875,-13.825,30.862501,-2.9137394,-0.03847135,-0.06787781,0,
29,1847300514760,"[b0:e4:d5:39:26:89, 19049, 82, -76, 14:22:3b:16:5a:bd, 4910, 55, -55, b0:e4:d5:91:ba:5d, 40847, 0, -85, cc:f4:11:8b:29:4d, 9275, 651, -51, b0:e4:d5:96:3b:95, 37068, 122, -67, b0:e4:d5:01:26:f5, 29246, 117, -82, 14:22:3b:2a:86:f5, 9763, 104, -55, f8:1a:2b:06:3c:0b, 19850, 244, -76]",1847297527156,0.037686955,-0.7106683,8.682955,-6.1084726E-4,-0.026419144,0.06810947,5.4375,-13.837501,30.525,-2.7026517,0.08166358,-0.00434031,0,
30,1847539889315,"[b0:e4:d5:39:26:89, 17408, 1702, -75, 14:22:3b:16:5a:bd, 4753, 100, -49, b0:e4:d5:91:ba:5d, 39910, 308, -85, cc:f4:11:8b:29:4d, 9587, 68, -49, b0:e4:d5:96:3b:95, 37127, 192, -70, b0:e4:d5:01:26:f5, 31824, 0, -81, 14:22:3b:2a:86:f5, 7361, 196, -56, f8:1a:2b:06:3c:0b, 19996, 97, -71]",1847537704836,-0.0634098,-0.3290131,8.849854,0.054059982,-0.058488626,-0.015271181,4.975,-13.75,31.3875,-2.7495253,0.037159167,0.007164944,0,
31,1847539889315,"[b0:e4:d5:39:26:89, 17408, 1702, -75, 14:22:3b:16:5a:bd, 4753, 100, -49, b0:e4:d5:91:ba:5d, 39910, 308, -85, cc:f4:11:8b:29:4d, 9587, 68, -49, b0:e4:d5:96:3b:95, 37127, 192, -70, b0:e4:d5:01:26:f5, 31824, 0, -81, 14:22:3b:2a:86:f5, 7361, 196, -56, f8:1a:2b:06:3c:0b, 19996, 97, -71]",1847537704836,0.098703936,-0.51505506,9.674182,0.003970507,-0.07375981,0.015576605,5.1625,-13.462501,30.725,-2.751933,0.053187188,-0.010202466,0,
32,1847814083093,"[b0:e4:d5:39:26:89, 16744, 224, -77, 14:22:3b:16:5a:bd, 4402, 165, -55, b0:e4:d5:91:ba:5d, 35574, 0, -91, cc:f4:11:8b:29:4d, 9324, 95, -49, b0:e4:d5:96:3b:95, 36980, 267, -75, b0:e4:d5:01:26:f5, 30808, 146, -75, 14:22:3b:2a:86:f5, 8181, 178, -58, f8:1a:2b:06:3c:0b, 19791, 114, -71]",1847811018040,-0.2111666,-0.9906286,8.16132,-0.025961008,0.017867282,-0.04703524,4.5375,-13.4125,31.425001,-2.6308122,0.12075001,0.025868304,0,
33,1848106026924,"[b0:e4:d5:39:26:89, 17682, 165, -73, 14:22:3b:16:5a:bd, 3933, 117, -58, b0:e4:d5:91:ba:5d, 38152, 0, -82, cc:f4:11:8b:29:4d, 9119, 209, -54, b0:e4:d5:96:3b:95, 36863, 95, -77, b0:e4:d5:01:26:f5, 26550, 0, -77, 14:22:3b:2a:86:f5, 7566, 99, -53, f8:1a:2b:06:3c:0b, 19264, 179, -76]",1848104335517,-0.24885355,0.123828575,10.197014,-0.0070247436,0.062764555,0.0071774554,4.8375,-13.5,31.237501,-2.7581384,-0.0121394,0.024399709,0,
34,1848106026924,"[b0:e4:d5:39:26:89, 17682, 165, -73, 14:22:3b:16:5a:bd, 3933, 117, -58, b0:e4:d5:91:ba:5d, 38152, 0, -82, cc:f4:11:8b:29:4d, 9119, 209, -54, b0:e4:d5:96:3b:95, 36863, 95, -77, b0:e4:d5:01:26:f5, 26550, 0, -77, 14:22:3b:2a:86:f5, 7566, 99, -53, f8:1a:2b:06:3c:0b, 19264, 179, -76]",1848104335517,0.029312078,-0.23928227,9.713663,-0.0015271181,0.14400724,-0.0193944,4.8375,-13.5,31.237501,-2.7848313,0.024628486,-0.003017604,0,
35,1848403502422,"[b0:e4:d5:39:26:89, 17135, 80, -77, 14:22:3b:16:5a:bd, 5418, 110, -62, cc:f4:11:8b:29:4d, 8855, 29, -53, b0:e4:d5:96:3b:95, 36863, 113, -73, b0:e4:d5:01:26:f5, 28827, 167, -82, 14:22:3b:2a:86:f5, 7537, 178, -62, f8:1a:2b:06:3c:0b, 19205, 262, -76]",1848401025599,0.45762733,0.14057833,10.796415,-0.005497625,-0.13881505,-0.02015796,5.5875,-13.825,31.6875,-2.8521385,-0.0130084185,-0.04236161,0,
36,1848699723858,"[b0:e4:d5:39:26:89, 17604, 1384, -77, 14:22:3b:16:5a:bd, 4512, 141, -45, cc:f4:11:8b:29:4d, 8777, 62, -49, b0:e4:d5:96:3b:95, 36951, 127, -74, b0:e4:d5:01:26:f5, 26996, 676, -81, 14:22:3b:2a:86:f5, 7507, 830, -63, f8:1a:2b:06:3c:0b, 18736, 98, -75]",1848697694379,-0.36251262,-0.09272188,8.766106,-0.0012216945,-0.018478129,0.026571855,5.5750003,-13.95,30.8375,-2.6761048,0.010567891,0.041330345,0,
37,1848986924147,"[b0:e4:d5:39:26:89, 16510, 222, -76, 14:22:3b:16:5a:bd, 3611, 101, -50, cc:f4:11:8b:29:4d, 8699, 118, -51, b0:e4:d5:96:3b:95, 36980, 83, -68, b0:e4:d5:01:26:f5, 26843, 186, -81, 14:22:3b:2a:86:f5, 8621, 82, -57, f8:1a:2b:06:3c:0b, 20832, 2079, -74]",1848984177272,0.015553347,-0.27098715,11.206186,-0.05619795,0.021685077,-0.020616096,5.0875,-14.125,31.025,-2.7808282,0.02417719,-0.0013879242,0,
38,1848986924147,"[b0:e4:d5:39:26:89, 16510, 222, -76, 14:22:3b:16:5a:bd, 3611, 101, -50, cc:f4:11:8b:29:4d, 8699, 118, -51, b0:e4:d5:96:3b:95, 36980, 83, -68, b0:e4:d5:01:26:f5, 26843, 186, -81, 14:22:3b:2a:86:f5, 8621, 82, -57, f8:1a:2b:06:3c:0b, 20832, 2079, -74]",1848984177272,0.18245272,0.61734825,11.340783,0.021379653,-0.027335415,0.09162709,5.1,-13.9875,31.362501,-2.856459,-0.054375425,-0.016086807,0,
39,1849287058812,"[b0:e4:d5:39:26:89, 16276, 219, -79, 14:22:3b:16:5a:bd, 3230, 145, -54, cc:f4:11:8b:29:4d, 9011, 69, -51, b0:e4:d5:96:3b:95, 36863, 128, -66, b0:e4:d5:01:26:f5, 27136, 632, -79, 14:22:3b:2a:86:f5, 9079, 513, -56, f8:1a:2b:06:3c:0b, 19861, 129, -77]",1849285446677,-0.28893334,0.047258247,9.080762,-0.014049487,0.03863609,-0.016187452,5.425,-13.975,30.6875,-2.7164977,-0.005201536,0.031807452,0,
40,1849574370247,"[b0:e4:d5:39:26:89, 16217, 76, -78, 14:22:3b:16:5a:bd, 3728, 97, -55, b0:e4:d5:91:ba:5d, 39246, 1436, -86, cc:f4:11:8b:29:4d, 9050, 149, -57, b0:e4:d5:96:3b:95, 36394, 286, -62, b0:e4:d5:01:26:f5, 27634, 2048, -78, 14:22:3b:2a:86:f5, 8503, 165, -59, f8:1a:2b:06:3c:0b, 19498, 146, -76]",1849571505507,0.78783685,-0.98943216,9.113664,-0.004428643,-0.044286426,0.07162184,5.6625,-14.587501,30.987501,-2.8806114,0.10774355,-0.086231306,0,
41,1849574370247,"[b0:e4:d5:39:26:89, 16217, 76, -78, 14:22:3b:16:5a:bd, 3728, 97, -55, b0:e4:d5:91:ba:5d, 39246, 1436, -86, cc:f4:11:8b:29:4d, 9050, 149, -57, b0:e4:d5:96:3b:95, 36394, 286, -62, b0:e4:d5:01:26:f5, 27634, 2048, -78, 14:22:3b:2a:86:f5, 8503, 165, -59, f8:1a:2b:06:3c:0b, 19498, 146, -76]",1849571505507,0.06520442,-0.23389842,10.853844,-3.0542363E-4,0.11880979,-0.024281178,5.5125003,-14.475,31.6625,-2.7732308,0.0215461,-0.006007423,0,
42,1849850133504,"[b0:e4:d5:39:26:89, 15885, 146, -79, 14:22:3b:16:5a:bd, 3757, 104, -50, b0:e4:d5:91:ba:5d, 42898, 192, -83, cc:f4:11:8b:29:4d, 8621, 41, -58, b0:e4:d5:96:3b:95, 36824, 82, -66, b0:e4:d5:01:26:f5, 29128, 182, -79, 14:22:3b:2a:86:f5, 8933, 152, -63, f8:1a:2b:06:3c:0b, 20416, 299, -69]",1849848078972,0.17647067,-1.1623136,8.621938,0.04535541,-0.029626092,-0.012827792,4.9375,-14.0125,31.362501,-2.7242153,0.13397327,-0.020464776,0,
43,1850112552020,"[b0:e4:d5:39:26:89, 17565, 1036, -82, 14:22:3b:16:5a:bd, 3310, 741, -47, cc:f4:11:8b:29:4d, 9129, 146, -56, b0:e4:d5:96:3b:95, 36863, 128, -66, b0:e4:d5:01:26:f5, 26879, 87, -83, 14:22:3b:2a:86:f5, 7683, 95, -56, f8:1a:2b:06:3c:0b, 20416, 209, -69]",1850110555769,0.28175488,0.40498522,11.687742,-0.0047340663,-0.07895201,0.08735116,5.85,-14.3125,30.987501,-2.8213398,-0.034626514,-0.024102202,0,
44,1850367809962,"[b0:e4:d5:39:26:89, 15690, 349, -79, 14:22:3b:16:5a:bd, 3191, 241, -47, b0:e4:d5:91:ba:5d, 37859, 193, -86, cc:f4:11:8b:29:4d, 9441, 105, -58, b0:e4:d5:96:3b:95, 36501, 679, -67, b0:e4:d5:01:26:f5, 27605, 133, -80, 14:22:3b:2a:86:f5, 8230, 117, -57, f8:1a:2b:06:3c:0b, 19410, 50, -78]",1850366028764,-0.5623133,-0.08015956,10.77488,0.0070247436,-0.086129464,-0.024739314,5.2125,-15.525001,30.3125,-2.7242177,0.0074292384,0.05214013,0,
45,1850645026968,"[b0:e4:d5:39:26:89, 15846, 156, -78, 14:22:3b:16:5a:bd, 3855, 110, -45, cc:f4:11:8b:29:4d, 9207, 104, -58, b0:e4:d5:96:3b:95, 36746, 128, -68, b0:e4:d5:01:26:f5, 28386, 155, -77, 14:22:3b:2a:86:f5, 7058, 66, -62, f8:1a:2b:06:3c:0b, 19293, 117, -74]",1850640403530,0.5485546,-0.6011967,10.059426,0.004123219,-0.028557109,0.0827698,4.725,-14.55,31.875,-2.909402,0.059605163,-0.054477442,0,
46,1850645026968,"[b0:e4:d5:39:26:89, 15846, 156, -78, 14:22:3b:16:5a:bd, 3855, 110, -45, cc:f4:11:8b:29:4d, 9207, 104, -58, b0:e4:d5:96:3b:95, 36746, 128, -68, b0:e4:d5:01:26:f5, 28386, 155, -77, 14:22:3b:2a:86:f5, 7058, 66, -62, f8:1a:2b:06:3c:0b, 19293, 117, -74]",1850640403530,0.23509483,-1.9010975,8.581261,-0.0219905,0.02367033,-0.06765133,5.625,-14.85,31.8125,-2.5822153,0.21794009,-0.027389452,0,
47,1850898098452,"[b0:e4:d5:39:26:89, 16119, 151, -74, 14:22:3b:16:5a:bd, 3816, 82, -48, b0:e4:d5:91:ba:5d, 38989, 145, -82, cc:f4:11:8b:29:4d, 8699, 69, -58, b0:e4:d5:96:3b:95, 36902, 110, -72, b0:e4:d5:01:26:f5, 26785, 165, -79, 14:22:3b:2a:86:f5, 8113, 1270, -54, f8:1a:2b:06:3c:0b, 20230, 600, -76]",1850895418816,1.5302101,-1.7856439,12.399009,-0.1692047,-0.042759307,-0.31809872,6.0750003,-15.0625,30.45,-2.9265761,0.14196911,-0.122793004,0,
