Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll,Points,
10,729667294305,"[b0:e4:d5:39:26:89, 20606, 159, -78, 14:22:3b:16:5a:bd, 2505, 1045, -50, cc:f4:11:8b:29:4d, 9553, 70, -52, b0:e4:d5:96:3b:95, 37200, 90, -68, b0:e4:d5:01:26:f5, 26526, 278, -79, 14:22:3b:2a:86:f5, 8459, 278, -56, f8:1a:2b:06:3c:0b, 19190, 156, -77]",729665216544,0.11425728,-0.7812566,8.603394,0.052532863,-0.14018944,0.024128467,4.2625003,-13.1875,31.925001,-2.783032,0.09055164,-0.01327971,0,
11,729667294305,"[b0:e4:d5:39:26:89, 20606, 159, -78, 14:22:3b:16:5a:bd, 2505, 1045, -50, cc:f4:11:8b:29:4d, 9553, 70, -52, b0:e4:d5:96:3b:95, 37200, 90, -68, b0:e4:d5:01:26:f5, 26526, 278, -79, 14:22:3b:2a:86:f5, 8459, 278, -56, f8:1a:2b:06:3c:0b, 19190, 156, -77]",729665216544,-0.18484555,-1.7114664,9.945169,-0.056656085,0.04703524,-0.04566083,4.8,-12.6,32.100002,-2.4842424,0.17039211,0.018584326,0,
12,729969620429,"[b0:e4:d5:39:26:89, 18184, 616, -85, 14:22:3b:16:5a:bd, 3003, 405, -46, b0:e4:d5:91:ba:5d, 48069, 249, -84, cc:f4:11:8b:29:4d, 9016, 50, -55, b0:e4:d5:96:3b:95, 37053, 113, -77, b0:e4:d5:01:26:f5, 30892, 216, -75, 14:22:3b:2a:86:f5, 7844, 50, -56, f8:1a:2b:06:3c:0b, 21466, 85, -77]",729968883293,0.2943172,0.84765744,10.472787,0.0787993,0.0071774554,-0.2896943,4.5625,-11.9875,31.4625,-2.8931694,-0.08073126,-0.02809565,0,
13,730246641029,"[b0:e4:d5:39:26:89, 17227, 203, -81, 14:22:3b:16:5a:bd, 2600, 118, -52, cc:f4:11:8b:29:4d, 9778, 57, -52, b0:e4:d5:96:3b:95, 36877, 278, -73, b0:e4:d5:01:26:f5, 30574, 177, -79, 14:22:3b:2a:86:f5, 7456, 657, -58, f8:1a:2b:06:3c:0b, 22012, 86, -79]",730245099258,-0.85244304,0.48155555,4.6522455,-0.21547636,-0.092237934,0.48058408,5.0125003,-12.212501,32.100002,-2.5292678,-0.10146563,0.1812223,0,
14,730246641029,"[b0:e4:d5:39:26:89, 17227, 203, -81, 14:22:3b:16:5a:bd, 2600, 118, -52, cc:f4:11:8b:29:4d, 9778, 57, -52, b0:e4:d5:96:3b:95, 36877, 278, -73, b0:e4:d5:01:26:f5, 30574, 177, -79, 14:22:3b:2a:86:f5, 7456, 657, -58, f8:1a:2b:06:3c:0b, 22012, 86, -79]",730245099258,0.55453664,-0.48993045,9.329018,0.049173206,-0.21562909,-0.08093726,5.3875003,-11.775001,32.600002,-2.8111296,0.052376345,-0.059372265,0,
15,730544581372,"[b0:e4:d5:39:26:89, 18722, 1440, -78, 14:22:3b:16:5a:bd, 3157, 100, -46, cc:f4:11:8b:29:4d, 9280, 0, -55, b0:e4:d5:96:3b:95, 37141, 188, -77, b0:e4:d5:01:26:f5, 29905, 1054, -78, 14:22:3b:2a:86:f5, 7444, 146, -54, f8:1a:2b:06:3c:0b, 21827, 64, -75]",730542684444,0.997807,-2.3844478,10.243673,-0.13973132,-0.14797775,-0.1317903,5.35,-12.0375,32.4375,-2.674542,0.2276598,-0.097100824,0,
16,730862411664,"[b0:e4:d5:39:26:89, 17872, 1357, -76, 14:22:3b:16:5a:bd, 3274, 100, -46, cc:f4:11:8b:29:4d, 9250, 156, -54, b0:e4:d5:96:3b:95, 36702, 85, -76, 14:22:3b:2a:86:f5, 7639, 195, -57, f8:1a:2b:06:3c:0b, 21681, 298, -72]",730858047757,0.552742,-1.0331012,10.387243,0.120947756,-0.14385453,0.0132859275,5.3125,-12.3,31.925001,-2.7626,0.098993495,-0.0531634,0,
17,731119363512,"[b0:e4:d5:39:26:89, 16817, 95, -80, 14:22:3b:16:5a:bd, 3420, 99, -44, cc:f4:11:8b:29:4d, 9221, 108, -54, b0:e4:d5:96:3b:95, 36819, 85, -73, b0:e4:d5:01:26:f5, 27996, 274, -85, 14:22:3b:2a:86:f5, 7756, 95, -58, f8:1a:2b:06:3c:0b, 20567, 45, -77]",731115954189,1.6420746,0.4019942,10.01815,-0.040010497,0.024739314,-0.00503949,5.6875,-11.875,31.925001,-3.1074817,-0.039577503,-0.16246527,0,
18,731119363512,"[b0:e4:d5:39:26:89, 16817, 95, -80, 14:22:3b:16:5a:bd, 3420, 99, -44, cc:f4:11:8b:29:4d, 9221, 108, -54, b0:e4:d5:96:3b:95, 36819, 85, -73, b0:e4:d5:01:26:f5, 27996, 274, -85, 14:22:3b:2a:86:f5, 7756, 95, -58, f8:1a:2b:06:3c:0b, 20567, 45, -77]",731115954189,-0.83748794,-0.55453664,9.586246,0.009468133,0.0036650836,-0.07375981,5.0125003,-12.212501,32.100002,-2.4978442,0.057563946,0.087142244,0,
19,731505792561,"[b0:e4:d5:39:26:89, 16974, 224, -77, 14:22:3b:16:5a:bd, 3332, 150, -44, cc:f4:11:8b:29:4d, 8967, 69, -51, b0:e4:d5:96:3b:95, 36819, 169, -69, b0:e4:d5:01:26:f5, 29881, 337, -83, 14:22:3b:2a:86:f5, 6702, 95, -60, f8:1a:2b:06:3c:0b, 20138, 240, -82]",731502441050,0.5521438,1.2017952,10.255638,0.0030542363,0.07574506,-0.059099473,5.25,-11.5375,32.287502,-2.9154239,-0.116484664,-0.053786147,0,
20,731780097901,"[b0:e4:d5:39:26:89, 16884, 192, -85, 14:22:3b:16:5a:bd, 3459, 55, -45, cc:f4:11:8b:29:4d, 9368, 97, -53, b0:e4:d5:96:3b:95, 36702, 219, -70, b0:e4:d5:01:26:f5, 31123, 382, -80, 14:22:3b:2a:86:f5, 7258, 102, -59, f8:1a:2b:06:3c:0b, 19894, 50, -76]",731777664619,-0.30149564,-0.0047856453,9.134003,0.014202199,-0.033291176,-0.05314371,5.125,-12.587501,32.25,-2.684279,5.236521E-4,0.032996073,0,
21,731780097901,"[b0:e4:d5:39:26:89, 16884, 192, -85, 14:22:3b:16:5a:bd, 3459, 55, -45, cc:f4:11:8b:29:4d, 9368, 97, -53, b0:e4:d5:96:3b:95, 36702, 219, -70, b0:e4:d5:01:26:f5, 31123, 382, -80, 14:22:3b:2a:86:f5, 7258, 102, -59, f8:1a:2b:06:3c:0b, 19894, 50, -76]",731777664619,-0.16151553,0.37268212,8.112865,0.0045813546,-0.07101099,-0.0021379655,5.5,-12.150001,31.25,-2.7177343,-0.045895822,0.01990594,0,
22,732068256107,"[b0:e4:d5:39:26:89, 17755, 400, -75, 14:22:3b:16:5a:bd, 3577, 61, -45, b0:e4:d5:91:ba:5d, 39765, 408, -85, cc:f4:11:8b:29:4d, 9075, 107, -57, b0:e4:d5:96:3b:95, 36467, 85, -77, b0:e4:d5:01:26:f5, 27092, 389, -78, 14:22:3b:2a:86:f5, 7327, 148, -56, f8:1a:2b:06:3c:0b, 19542, 63, -77]",732065900690,-0.13878371,-0.07298109,9.594621,0.0413849,0.0010689828,0.0219905,4.5375,-12.25,32.1125,-2.7468724,0.007605516,0.014463733,0,
23,732357784990,"[b0:e4:d5:39:26:89, 18048, 292, -81, 14:22:3b:16:5a:bd, 3537, 99, -48, b0:e4:d5:91:ba:5d, 35148, 0, -90, cc:f4:11:8b:29:4d, 9006, 69, -52, b0:e4:d5:96:3b:95, 36702, 113, -74, b0:e4:d5:01:26:f5, 27467, 309, -82, 14:22:3b:2a:86:f5, 7209, 453, -55, f8:1a:2b:06:3c:0b, 19513, 253, -77]",732356262437,-0.16331014,0.03708875,9.850653,0.05222744,-0.13285927,0.046118967,4.8,-12.6,32.4375,-2.7443712,-0.0037645707,0.016577091,0,
24,732357784990,"[b0:e4:d5:39:26:89, 18048, 292, -81, 14:22:3b:16:5a:bd, 3537, 99, -48, b0:e4:d5:91:ba:5d, 35148, 0, -90, cc:f4:11:8b:29:4d, 9006, 69, -52, b0:e4:d5:96:3b:95, 36702, 113, -74, b0:e4:d5:01:26:f5, 27467, 309, -82, 14:22:3b:2a:86:f5, 7209, 453, -55, f8:1a:2b:06:3c:0b, 19513, 253, -77]",732356262437,-0.67417777,-0.67178494,9.795019,0.06826218,0.054365408,-0.24708772,4.7125,-12.1,32.45,-2.5301323,0.06831599,0.06872025,0,
25,732641923664,"[b0:e4:d5:39:26:89, 16349, 191, -74, 14:22:3b:16:5a:bd, 3362, 58, -46, cc:f4:11:8b:29:4d, 8811, 29, -51, b0:e4:d5:96:3b:95, 36897, 55, -69, b0:e4:d5:01:26:f5, 28420, 1231, -82, 14:22:3b:2a:86:f5, 7288, 165, -54, f8:1a:2b:06:3c:0b, 21270, 257, -76]",732639270799,0.09272188,-0.89072824,10.806585,-0.029473381,0.0027488125,-0.043981,4.975,-12.587501,31.5875,-2.6998646,0.082235664,-0.008579916,0,
26,732935018537,"[b0:e4:d5:39:26:89, 18495, 3655, -70, 14:22:3b:16:5a:bd, 3450, 97, -45, b0:e4:d5:91:ba:5d, 38635, 3105, -87, cc:f4:11:8b:29:4d, 9104, 64, -52, b0:e4:d5:96:3b:95, 36819, 165, -71, b0:e4:d5:01:26:f5, 27846, 158, -83, 14:22:3b:2a:86:f5, 7932, 101, -56, f8:1a:2b:06:3c:0b, 20333, 177, -79]",732930221765,0.02751746,0.14237295,8.513663,-0.003970507,0.0827698,0.14568707,4.8625,-12.212501,32.1125,-2.784323,-0.01672123,-0.0032321415,0,
27,732935018537,"[b0:e4:d5:39:26:89, 18495, 3655, -70, 14:22:3b:16:5a:bd, 3450, 97, -45, b0:e4:d5:91:ba:5d, 38635, 3105, -87, cc:f4:11:8b:29:4d, 9104, 64, -52, b0:e4:d5:96:3b:95, 36819, 165, -71, b0:e4:d5:01:26:f5, 27846, 158, -83, 14:22:3b:2a:86:f5, 7932, 101, -56, f8:1a:2b:06:3c:0b, 20333, 177, -79]",732930221765,1.1264212,-1.4015958,10.342976,0.00671932,0.0151184695,0.100637086,4.8,-12.6,31.7625,-2.9804873,0.13390912,-0.10847935,0,
28,733230252941,"[b0:e4:d5:39:26:89, 17208, 151, -83, 14:22:3b:16:5a:bd, 2981, 54, -45, cc:f4:11:8b:29:4d, 8957, 62, -58, b0:e4:d5:96:3b:95, 37014, 102, -75, b0:e4:d5:01:26:f5, 26585, 240, -81, 14:22:3b:2a:86:f5, 7405, 165, -54, f8:1a:2b:06:3c:0b, 19600, 111, -69]",733228063878,0.38344982,0.6041877,10.137193,0.032069482,-0.084755056,0.06062659,4.7125,-12.1,32.1125,-2.896879,-0.05948822,-0.037808012,0,
29,733526529794,"[b0:e4:d5:39:26:89, 17696, 175, -78, 14:22:3b:16:5a:bd, 3303, 27, -46, cc:f4:11:8b:29:4d, 9455, 69, -50, b0:e4:d5:96:3b:95, 37053, 98, -68, b0:e4:d5:01:26:f5, 30198, 410, -83, 14:22:3b:2a:86:f5, 6782, 678, -52, f8:1a:2b:06:3c:0b, 20245, 337, -72]",733521719168,0.27098715,-0.21655045,10.127622,0.016645588,0.096208446,-0.04902049,4.9,-11.962501,32.787502,-2.7984855,0.021371258,-0.026750853,0,
30,733526529794,"[b0:e4:d5:39:26:89, 17696, 175, -78, 14:22:3b:16:5a:bd, 3303, 27, -46, cc:f4:11:8b:29:4d, 9455, 69, -50, b0:e4:d5:96:3b:95, 37053, 98, -68, b0:e4:d5:01:26:f5, 30198, 410, -83, 14:22:3b:2a:86:f5, 6782, 678, -52, f8:1a:2b:06:3c:0b, 20245, 337, -72]",733521719168,0.28953153,0.020937199,9.811171,0.004428643,0.022906773,-0.06536066,4.7125,-12.1,31.95,-2.841302,-0.0021330845,-0.029501835,0,
31,733819708781,"[b0:e4:d5:39:26:89, 16876, 203, -78, 14:22:3b:16:5a:bd, 2768, 663, -47, b0:e4:d5:91:ba:5d, 40786, 2178, -83, cc:f4:11:8b:29:4d, 9319, 199, -49, b0:e4:d5:96:3b:95, 36897, 55, -71, b0:e4:d5:01:26:f5, 34910, 1378, -76, 14:22:3b:2a:86:f5, 8108, 89, -55, f8:1a:2b:06:3c:0b, 20216, 414, -71]",733817961125,0.34576288,-0.51206404,11.079966,0.051922016,0.0047340663,-0.08521319,4.125,-12.9375,32.287502,-2.875421,0.046160012,-0.03119601,0,
32,734079122765,"[b0:e4:d5:39:26:89, 17169, 170, -76, 14:22:3b:16:5a:bd, 3508, 174, -47, b0:e4:d5:91:ba:5d, 35262, 200, -83, cc:f4:11:8b:29:4d, 8762, 738, -52, b0:e4:d5:96:3b:95, 36741, 101, -73, b0:e4:d5:01:26:f5, 25891, 237, -81, 14:22:3b:2a:86:f5, 7756, 143, -55, f8:1a:2b:06:3c:0b, 19776, 104, -72]",734076825786,0.37387854,-0.70947194,9.41815,0.022448637,1.5271181E-4,0.04718795,4.0125003,-12.55,31.9625,-2.87668,0.07512932,-0.039676826,0,
33,734379253733,"[b0:e4:d5:39:26:89, 16739, 110, -79, 14:22:3b:16:5a:bd, 3647, 489, -47, cc:f4:11:8b:29:4d, 8967, 118, -53, b0:e4:d5:96:3b:95, 36897, 55, -74, b0:e4:d5:01:26:f5, 26331, 414, -73, 14:22:3b:2a:86:f5, 8108, 117, -56, f8:1a:2b:06:3c:0b, 20020, 244, -74]",734374123211,0.7292127,0.92303133,10.551749,-0.020310672,-0.011453386,0.08063184,4.0750003,-13.45,31.7625,-3.0261822,-0.087047935,-0.06899853,0,
34,734379253733,"[b0:e4:d5:39:26:89, 16739, 110, -79, 14:22:3b:16:5a:bd, 3647, 489, -47, cc:f4:11:8b:29:4d, 8967, 118, -53, b0:e4:d5:96:3b:95, 36897, 55, -74, b0:e4:d5:01:26:f5, 26331, 414, -73, 14:22:3b:2a:86:f5, 8108, 117, -56, f8:1a:2b:06:3c:0b, 20020, 244, -74]",734374123211,-0.56470615,0.7304091,10.968699,0.054976255,-0.14706148,-0.052685577,4.05,-12.4375,32.975002,-2.766568,-0.06640446,0.051438008,0,
35,734685626940,"[b0:e4:d5:39:26:89, 17130, 146, -77, 14:22:3b:16:5a:bd, 3362, 101, -52, b0:e4:d5:91:ba:5d, 34710, 259, -84, cc:f4:11:8b:29:4d, 8616, 69, -55, b0:e4:d5:96:3b:95, 36819, 60, -72, b0:e4:d5:01:26:f5, 26858, 93, -76, 14:22:3b:2a:86:f5, 6614, 281, -66, f8:1a:2b:06:3c:0b, 19786, 367, -78]",734683636471,0.20039889,-0.9906286,9.67478,-0.009315421,0.08857285,0.02367033,3.525,-12.7375,32.325,-2.8459284,0.10201555,-0.020710574,0,
36,734987244470,"[b0:e4:d5:39:26:89, 16319, 136, -76, 14:22:3b:16:5a:bd, 5061, 27, -52, cc:f4:11:8b:29:4d, 8664, 103, -55, b0:e4:d5:96:3b:95, 36819, 128, -75, b0:e4:d5:01:26:f5, 26490, 339, -80, 14:22:3b:2a:86:f5, 7317, 177, -57, f8:1a:2b:06:3c:0b, 19659, 111, -76]",734985513533,1.1078769,1.4440684,10.430314,-0.028862532,-0.005497625,0.07314896,4.3375,-12.6625,32.45,-3.0895588,-0.13681465,-0.10582025,0,
37,734987244470,"[b0:e4:d5:39:26:89, 16319, 136, -76, 14:22:3b:16:5a:bd, 5061, 27, -52, cc:f4:11:8b:29:4d, 8664, 103, -55, b0:e4:d5:96:3b:95, 36819, 128, -75, b0:e4:d5:01:26:f5, 26490, 339, -80, 14:22:3b:2a:86:f5, 7317, 177, -57, f8:1a:2b:06:3c:0b, 19659, 111, -76]",734985513533,-0.6550352,0.12801601,9.460024,0.0056503373,0.049784053,0.09345963,3.55,-13.900001,32.775,-2.7568362,-0.01349917,0.069132105,0,
38,735261073769,"[b0:e4:d5:39:26:89, 16524, 249, -79, 14:22:3b:16:5a:bd, 4280, 62, -57, cc:f4:11:8b:29:4d, 8811, 171, -49, b0:e4:d5:96:3b:95, 37493, 222, -66, b0:e4:d5:01:26:f5, 27590, 278, -74, 14:22:3b:2a:86:f5, 9280, 168, -56, f8:1a:2b:06:3c:0b, 19864, 202, -75]",735258505747,-0.15613168,-0.1896312,8.060223,-0.004123219,0.09666658,0.004275931,3.9,-13.6,32.2625,-2.8028183,0.023518045,0.01936822,0,
39,735535493483,"[b0:e4:d5:39:26:89, 15763, 102, -77, 14:22:3b:16:5a:bd, 4084, 112, -56, b0:e4:d5:91:ba:5d, 36953, 1031, -84, cc:f4:11:8b:29:4d, 8293, 732, -52, b0:e4:d5:96:3b:95, 36155, 489, -68, b0:e4:d5:01:26:f5, 26663, 1320, -77, 14:22:3b:2a:86:f5, 8166, 72, -58, f8:1a:2b:06:3c:0b, 20011, 111, -73]",735530480618,0.549751,-0.081954174,10.923235,0.030389652,-0.049325917,0.010689827,3.8625,-13.8625,31.7625,-2.9771166,0.007493114,-0.05028616,0,
40,735833999971,"[b0:e4:d5:39:26:89, 17247, 117, -76, 14:22:3b:16:5a:bd, 4739, 60, -52, b0:e4:d5:91:ba:5d, 38420, 103, -87, cc:f4:11:8b:29:4d, 9006, 146, -56, b0:e4:d5:96:3b:95, 36858, 110, -62, b0:e4:d5:01:26:f5, 28069, 76, -82, 14:22:3b:2a:86:f5, 7952, 55, -58, f8:1a:2b:06:3c:0b, 19249, 173, -73]",735831848200,0.032303106,0.5946164,9.583255,0.0047340663,-0.012827792,0.068873025,3.6000001,-13.375,32.787502,-2.9184942,-0.06196764,-0.0033707737,0,
41,735833999971,"[b0:e4:d5:39:26:89, 17247, 117, -76, 14:22:3b:16:5a:bd, 4739, 60, -52, b0:e4:d5:91:ba:5d, 38420, 103, -87, cc:f4:11:8b:29:4d, 9006, 146, -56, b0:e4:d5:96:3b:95, 36858, 110, -62, b0:e4:d5:01:26:f5, 28069, 76, -82, 14:22:3b:2a:86:f5, 7952, 55, -58, f8:1a:2b:06:3c:0b, 19249, 173, -73]",735831848200,0.019142581,-0.4001996,10.949556,-0.029320668,0.05222744,-0.12446013,3.8500001,-13.9875,32.412502,-2.8533578,0.03653307,-0.00174825,0,
42,736141898960,"[b0:e4:d5:39:26:89, 18067, 220, -82, 14:22:3b:16:5a:bd, 4553, 110, -53, cc:f4:11:8b:29:4d, 8899, 97, -60, b0:e4:d5:96:3b:95, 36467, 176, -65, b0:e4:d5:01:26:f5, 26624, 0, -82, 14:22:3b:2a:86:f5, 7405, 27, -59, f8:1a:2b:06:3c:0b, 19669, 70, -70]",736136792450,0.2632105,-0.6412765,10.979466,0.0036650836,0.097277425,0.059252184,3.675,-14.1375,32.412502,-2.9087996,0.058323886,-0.023968387,0,
43,736409651904,"[b0:e4:d5:39:26:89, 15372, 146, -77, 14:22:3b:16:5a:bd, 3948, 130, -46, b0:e4:d5:91:ba:5d, 39397, 0, -86, cc:f4:11:8b:29:4d, 8284, 175, -59, b0:e4:d5:96:3b:95, 36741, 125, -68, b0:e4:d5:01:26:f5, 25979, 138, -80, 14:22:3b:2a:86:f5, 8225, 95, -55, f8:1a:2b:06:3c:0b, 19600, 294, -72]",736407787424,0.19082761,-0.91346,10.899307,-0.017103724,0.14034216,0.051769305,4.4625,-14.0625,32.0625,-2.8100328,0.08360084,-0.017506445,0,
44,736409651904,"[b0:e4:d5:39:26:89, 15372, 146, -77, 14:22:3b:16:5a:bd, 3948, 130, -46, b0:e4:d5:91:ba:5d, 39397, 0, -86, cc:f4:11:8b:29:4d, 8284, 175, -59, b0:e4:d5:96:3b:95, 36741, 125, -68, b0:e4:d5:01:26:f5, 25979, 138, -80, 14:22:3b:2a:86:f5, 8225, 95, -55, f8:1a:2b:06:3c:0b, 19600, 294, -72]",736407787424,0.73100734,-0.14177474,11.145768,-0.058641337,0.11071607,0.07773031,4.3,-14.212501,32.7375,-2.987086,0.012692099,-0.06549229,0,
45,736700953079,"[b0:e4:d5:39:26:89, 15646, 95, -79, 14:22:3b:16:5a:bd, 3889, 99, -45, cc:f4:11:8b:29:4d, 8196, 324, -60, b0:e4:d5:96:3b:95, 36624, 216, -68, b0:e4:d5:01:26:f5, 26272, 112, -77, 14:22:3b:2a:86:f5, 6301, 1148, -58, f8:1a:2b:06:3c:0b, 19190, 303, -76]",736699368183,0.29970104,-0.5449654,9.004789,-0.0555871,0.117588095,0.04734066,4.05,-14.875,32.375,-2.9150066,0.06041241,-0.03327012,0,
46,736986952065,"[b0:e4:d5:39:26:89, 16075, 117, -75, 14:22:3b:16:5a:bd, 3420, 220, -46, b0:e4:d5:91:ba:5d, 38499, 241, -80, cc:f4:11:8b:29:4d, 8012, 572, -55, b0:e4:d5:96:3b:95, 36584, 200, -72, b0:e4:d5:01:26:f5, 25842, 280, -78, 14:22:3b:2a:86:f5, 8225, 103, -53, f8:1a:2b:06:3c:0b, 20450, 240, -72]",736982473263,-0.23988047,-1.8442681,10.135997,0.09315421,-0.07727218,-0.020005248,3.8875,-14.8875,31.725,-2.6652765,0.17993404,0.023661777,0,
47,737268222302,"[b0:e4:d5:39:26:89, 15645, 256, -75, 14:22:3b:16:5a:bd, 3508, 153, -46, b0:e4:d5:91:ba:5d, 38610, 1121, -78, cc:f4:11:8b:29:4d, 8694, 143, -56, b0:e4:d5:96:3b:95, 36272, 169, -71, b0:e4:d5:01:26:f5, 26233, 75, -79, 14:22:3b:2a:86:f5, 7600, 61, -53, f8:1a:2b:06:3c:0b, 20372, 199, -70]",737266656573,0.7256235,3.1686954,8.593225,0.15347537,0.01343864,-0.3761292,5.0625,-14.275001,32.025,-3.0461721,-0.35212263,-0.0842415,0,
48,737268222302,"[b0:e4:d5:39:26:89, 15645, 256, -75, 14:22:3b:16:5a:bd, 3508, 153, -46, b0:e4:d5:91:ba:5d, 38610, 1121, -78, cc:f4:11:8b:29:4d, 8694, 143, -56, b0:e4:d5:96:3b:95, 36272, 169, -71, b0:e4:d5:01:26:f5, 26233, 75, -79, 14:22:3b:2a:86:f5, 7600, 61, -53, f8:1a:2b:06:3c:0b, 20372, 199, -70]",737266656573,-0.6837491,-1.0444671,9.440284,0.07009472,-0.47355935,-0.003206948,4.6875,-14.8125,31.85,-2.5875583,0.10990562,0.07230261,0,
