Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll,Points,
10,4715809149840,"[b0:e4:d5:39:26:89, 18720, 892, -75, 14:22:3b:16:5a:bd, 3933, 417, -49, cc:f4:11:8b:29:4d, 8621, 193, -54, b0:e4:d5:96:3b:95, 39307, 530, -72, b0:e4:d5:01:26:f5, 27722, 0, -81, 14:22:3b:2a:86:f5, 6707, 387, -59, f8:1a:2b:06:3c:0b, 20172, 127, -70]",4715808054215,-0.16749759,0.98524475,9.512667,0.0045813546,-0.051922016,0.0030542363,5.05,-13.087501,31.237501,-2.809311,-0.103188016,0.017606027,0,
11,4715809149840,"[b0:e4:d5:39:26:89, 18720, 892, -75, 14:22:3b:16:5a:bd, 3933, 417, -49, cc:f4:11:8b:29:4d, 8621, 193, -54, b0:e4:d5:96:3b:95, 39307, 530, -72, b0:e4:d5:01:26:f5, 27722, 0, -81, 14:22:3b:2a:86:f5, 6707, 387, -59, f8:1a:2b:06:3c:0b, 20172, 127, -70]",4715808054215,-0.078963146,0.69930243,9.468997,1.5271181E-4,-0.052685577,0.051769305,5.7375,-12.6375,31.0625,-2.7586906,-0.07371541,0.00833893,0,
12,4716116055756,"[b0:e4:d5:39:26:89, 19205, 117, -72, 14:22:3b:16:5a:bd, 4168, 95, -54, cc:f4:11:8b:29:4d, 7957, 55, -53, b0:e4:d5:96:3b:95, 37761, 55, -73, b0:e4:d5:01:26:f5, 33632, 1422, -80, 14:22:3b:2a:86:f5, 7918, 253, -61, f8:1a:2b:06:3c:0b, 20377, 177, -73]",4716114355704,0.9385847,-1.4566308,9.81835,-0.03420745,0.027335415,0.029473381,4.5375,-12.25,31.625,-2.9421046,0.14662488,-0.095305346,0,
13,4716429890527,"[b0:e4:d5:39:26:89, 17846, 144, -72, 14:22:3b:16:5a:bd, 3230, 95, -51, cc:f4:11:8b:29:4d, 9011, 110, -54, b0:e4:d5:96:3b:95, 37215, 293, -72, b0:e4:d5:01:26:f5, 30267, 177, -82, 14:22:3b:2a:86:f5, 7761, 61, -62, f8:1a:2b:06:3c:0b, 20318, 202, -73]",4716427412089,0.55513483,-0.92602235,8.529815,-0.02260135,-0.07146913,0.07452337,4.5375,-12.1125,30.800001,-2.8588448,0.10791297,-0.06499004,0,
14,4716429890527,"[b0:e4:d5:39:26:89, 17846, 144, -72, 14:22:3b:16:5a:bd, 3230, 95, -51, cc:f4:11:8b:29:4d, 9011, 110, -54, b0:e4:d5:96:3b:95, 37215, 293, -72, b0:e4:d5:01:26:f5, 30267, 177, -82, 14:22:3b:2a:86:f5, 7761, 61, -62, f8:1a:2b:06:3c:0b, 20318, 202, -73]",4716427412089,1.2400804,-0.58564335,10.150353,0.01175881,-0.12522368,0.096972,4.5,-12.5125,31.775,-3.0840952,0.057208523,-0.1215687,0,
15,4716730961546,"[b0:e4:d5:39:26:89, 17272, 607, -81, 14:22:3b:16:5a:bd, 3933, 0, -54, cc:f4:11:8b:29:4d, 9617, 104, -55, b0:e4:d5:96:3b:95, 37293, 208, -77, b0:e4:d5:01:26:f5, 29754, 134, -79, 14:22:3b:2a:86:f5, 6941, 243, -54, f8:1a:2b:06:3c:0b, 18658, 336, -74]",4716728253004,0.011365907,-1.2999009,9.767502,-0.013896775,0.023059484,0.0749815,4.2000003,-12.4125,31.9625,-2.6662052,0.13230672,-0.0011636447,0,
16,4717040062671,"[b0:e4:d5:39:26:89, 17213, 0, -82, 14:22:3b:16:5a:bd, 3354, 1316, -46, cc:f4:11:8b:29:4d, 9236, 152, -53, b0:e4:d5:96:3b:95, 36941, 139, -69, b0:e4:d5:01:26:f5, 27488, 820, -80, 14:22:3b:2a:86:f5, 7058, 55, -55, f8:1a:2b:06:3c:0b, 21197, 178, -72]",4717037166368,0.08973085,0.11964113,9.610174,0.009315421,0.007482879,0.17531316,4.975,-12.45,31.275,-2.791853,-0.012448238,-0.009336797,0,
17,4717040062671,"[b0:e4:d5:39:26:89, 17213, 0, -82, 14:22:3b:16:5a:bd, 3354, 1316, -46, cc:f4:11:8b:29:4d, 9236, 152, -53, b0:e4:d5:96:3b:95, 36941, 139, -69, b0:e4:d5:01:26:f5, 27488, 820, -80, 14:22:3b:2a:86:f5, 7058, 55, -55, f8:1a:2b:06:3c:0b, 21197, 178, -72]",4717037166368,0.32482567,-1.1126626,9.733404,-0.012980504,-0.02367033,0.17363334,4.8375,-12.337501,31.275,-2.7302246,0.11375696,-0.033359878,0,
18,4717369499787,"[b0:e4:d5:39:26:89, 16939, 80, -79, 14:22:3b:16:5a:bd, 3904, 58, -48, cc:f4:11:8b:29:4d, 9363, 63, -52, b0:e4:d5:96:3b:95, 37636, 145, -68, b0:e4:d5:01:26:f5, 27957, 0, -85, 14:22:3b:2a:86:f5, 6863, 95, -55, f8:1a:2b:06:3c:0b, 21354, 816, -77]",4717367074630,0.28175488,-1.8293129,8.293523,-0.028251685,-0.06062659,0.19287503,4.65,-12.4875,31.275,-2.5581686,0.21697387,-0.033959825,0,
19,4717369499787,"[b0:e4:d5:39:26:89, 16939, 80, -79, 14:22:3b:16:5a:bd, 3904, 58, -48, cc:f4:11:8b:29:4d, 9363, 63, -52, b0:e4:d5:96:3b:95, 37636, 145, -68, b0:e4:d5:01:26:f5, 27957, 0, -85, 14:22:3b:2a:86:f5, 6863, 95, -55, f8:1a:2b:06:3c:0b, 21354, 816, -77]",4717367074630,-0.75194454,0.85902333,8.816355,0.0010689828,-0.050853033,-0.00671932,4.525,-12.375,31.2875,-2.7032971,-0.09677944,0.08508382,0,
20,4717702719664,"[b0:e4:d5:39:26:89, 19713, 362, -79, 14:22:3b:16:5a:bd, 3113, 98, -59, cc:f4:11:8b:29:4d, 9441, 87, -54, b0:e4:d5:96:3b:95, 36863, 143, -77, b0:e4:d5:01:26:f5, 27019, 0, -82, 14:22:3b:2a:86:f5, 7488, 293, -53, f8:1a:2b:06:3c:0b, 20055, 139, -77]",4717701022268,0.7088737,0.091525465,8.776874,-0.024892027,-0.058488626,0.06474981,4.9125,-12.975,31.575,-2.9664388,-0.010393805,-0.08059115,0,
21,4718012629174,"[b0:e4:d5:39:26:89, 17369, 199, -79, 14:22:3b:16:5a:bd, 4168, 17, -52, cc:f4:11:8b:29:4d, 9636, 55, -53, b0:e4:d5:96:3b:95, 37293, 110, -73, b0:e4:d5:01:26:f5, 30217, 483, -78, 14:22:3b:2a:86:f5, 6082, 243, -55, f8:1a:2b:06:3c:0b, 20113, 97, -72]",4718009666830,0.38584265,0.26859435,10.472188,0.04382829,-0.016492875,-0.042453885,4.7625003,-12.8625,31.0875,-2.8828843,-0.02562535,-0.036827855,0,
22,4718012629174,"[b0:e4:d5:39:26:89, 17369, 199, -79, 14:22:3b:16:5a:bd, 4168, 17, -52, cc:f4:11:8b:29:4d, 9636, 55, -53, b0:e4:d5:96:3b:95, 37293, 110, -73, b0:e4:d5:01:26:f5, 30217, 483, -78, 14:22:3b:2a:86:f5, 6082, 243, -55, f8:1a:2b:06:3c:0b, 20113, 97, -72]",4718009666830,0.5940182,-0.24047868,9.45464,0.035887275,-0.004275931,-0.014507622,4.7125,-12.1,31.625,-2.905113,0.025379485,-0.06274575,0,
23,4718335446133,"[b0:e4:d5:39:26:89, 16510, 336, -76, 14:22:3b:16:5a:bd, 3347, 97, -48, cc:f4:11:8b:29:4d, 9119, 107, -51, b0:e4:d5:96:3b:95, 36736, 682, -75, b0:e4:d5:01:26:f5, 30351, 218, -84, 14:22:3b:2a:86:f5, 7800, 82, -50, f8:1a:2b:06:3c:0b, 19557, 256, -68]",4718333688737,0.010767702,-0.7046863,10.816754,-0.044439137,-0.07269082,-0.029473381,4.7875,-12.7375,31.425001,-2.7221801,0.065055706,-9.954649E-4,0,
24,4718635553142,"[b0:e4:d5:39:26:89, 16236, 282, -77, 14:22:3b:16:5a:bd, 3504, 111, -59, cc:f4:11:8b:29:4d, 9031, 199, -49, b0:e4:d5:96:3b:95, 37127, 73, -71, b0:e4:d5:01:26:f5, 30987, 374, -76, 14:22:3b:2a:86:f5, 7859, 177, -57, f8:1a:2b:06:3c:0b, 19674, 201, -70]",4718633424913,-0.051445685,0.15373886,10.012168,-0.024281178,-0.029015245,0.020921519,4.2625003,-13.1625,30.9375,-2.8280349,-0.015353792,0.005138271,0,
25,4718635553142,"[b0:e4:d5:39:26:89, 16236, 282, -77, 14:22:3b:16:5a:bd, 3504, 111, -59, cc:f4:11:8b:29:4d, 9031, 199, -49, b0:e4:d5:96:3b:95, 37127, 73, -71, b0:e4:d5:01:26:f5, 30987, 374, -76, 14:22:3b:2a:86:f5, 7859, 177, -57, f8:1a:2b:06:3c:0b, 19674, 201, -70]",4718633424913,-0.14955142,0.55692947,9.740582,0.05787778,-0.051922016,0.0053449133,4.75,-13.0,31.0875,-2.8010209,-0.0571073,0.0153522305,0,
26,4718933436766,"[b0:e4:d5:39:26:89, 16666, 151, -76, 14:22:3b:16:5a:bd, 4109, 104, -54, cc:f4:11:8b:29:4d, 8796, 175, -55, b0:e4:d5:96:3b:95, 37215, 192, -72, b0:e4:d5:01:26:f5, 27136, 104, -81, 14:22:3b:2a:86:f5, 7800, 27, -63, f8:1a:2b:06:3c:0b, 19283, 283, -75]",4718930086245,-0.5240282,-3.098107,10.191031,0.08765658,-0.34680852,-0.005955761,5.1,-12.712501,31.25,-2.0133111,0.29475826,0.051375277,0,
27,4719223451326,"[b0:e4:d5:39:26:89, 16393, 345, -76, 14:22:3b:16:5a:bd, 4783, 60, -51, cc:f4:11:8b:29:4d, 8796, 135, -54, b0:e4:d5:96:3b:95, 36941, 82, -69, b0:e4:d5:01:26:f5, 25691, 131, -80, 14:22:3b:2a:86:f5, 8152, 103, -57, f8:1a:2b:06:3c:0b, 19586, 347, -74]",4719221024867,-0.18245272,0.6628119,8.933005,-0.117893524,-0.07116371,-0.097888276,5.0875,-12.85,31.4,-2.7796938,-0.07404698,0.020421723,0,
28,4719223451326,"[b0:e4:d5:39:26:89, 16393, 345, -76, 14:22:3b:16:5a:bd, 4783, 60, -51, cc:f4:11:8b:29:4d, 8796, 135, -54, b0:e4:d5:96:3b:95, 36941, 82, -69, b0:e4:d5:01:26:f5, 25691, 131, -80, 14:22:3b:2a:86:f5, 8152, 103, -57, f8:1a:2b:06:3c:0b, 19586, 347, -74]",4719221024867,0.27936205,0.5162515,10.735399,0.030389652,-0.0071774554,-0.2817533,5.275,-12.7,31.0875,-2.836656,-0.048035454,-0.026016641,0,
29,4719505257864,"[b0:e4:d5:39:26:89, 17096, 95, -81, 14:22:3b:16:5a:bd, 3855, 147, -54, cc:f4:11:8b:29:4d, 9119, 103, -53, b0:e4:d5:96:3b:95, 36863, 209, -74, b0:e4:d5:01:26:f5, 28191, 0, -76, 14:22:3b:2a:86:f5, 8591, 293, -60, f8:1a:2b:06:3c:0b, 19498, 58, -75]",4719502074895,-0.8470592,-0.32123643,8.309076,-0.110410646,0.10353861,-0.011911522,4.9500003,-12.712501,31.7625,-2.5256257,0.03844262,0.10159288,0,
30,4719780617892,"[b0:e4:d5:39:26:89, 16451, 118, -77, 14:22:3b:16:5a:bd, 3318, 152, -56, cc:f4:11:8b:29:4d, 8914, 179, -56, b0:e4:d5:96:3b:95, 36902, 110, -75, b0:e4:d5:01:26:f5, 27505, 1579, -79, 14:22:3b:2a:86:f5, 7654, 102, -60, f8:1a:2b:06:3c:0b, 19293, 181, -75]",4719778661537,1.6360924,-0.3930211,11.219347,0.09743014,-0.014965758,0.09269607,5.2125,-13.087501,31.8875,-3.0950954,0.034650143,-0.14480706,0,
31,4720067977972,"[b0:e4:d5:39:26:89, 17017, 80, -73, 14:22:3b:16:5a:bd, 3308, 146, -53, cc:f4:11:8b:29:4d, 8584, 540, -52, b0:e4:d5:96:3b:95, 36746, 85, -71, b0:e4:d5:01:26:f5, 27873, 1020, -75, 14:22:3b:2a:86:f5, 9294, 103, -53, f8:1a:2b:06:3c:0b, 19762, 231, -80]",4720064242035,-0.4109673,-1.2293127,10.2317095,0.024128467,-6.1084726E-4,-0.12568182,5.0875,-12.825,31.0875,-2.5314407,0.11947875,0.040144466,0,
32,4720067977972,"[b0:e4:d5:39:26:89, 17017, 80, -73, 14:22:3b:16:5a:bd, 3308, 146, -53, cc:f4:11:8b:29:4d, 8584, 540, -52, b0:e4:d5:96:3b:95, 36746, 85, -71, b0:e4:d5:01:26:f5, 27873, 1020, -75, 14:22:3b:2a:86:f5, 9294, 103, -53, f8:1a:2b:06:3c:0b, 19762, 231, -80]",4720064242035,0.069391854,0.9385847,9.3409815,0.049478628,-0.07009472,-0.009468133,5.05,-13.225,30.9,-2.853253,-0.10014143,-0.007428617,0,
33,4720450920354,"[b0:e4:d5:39:26:89, 16393, 95, -75, 14:22:3b:16:5a:bd, 2683, 199, -54, b0:e4:d5:91:ba:5d, 38914, 410, -84, cc:f4:11:8b:29:4d, 8386, 99, -56, b0:e4:d5:96:3b:95, 37273, 190, -73, b0:e4:d5:01:26:f5, 27254, 117, -80, 14:22:3b:2a:86:f5, 8699, 836, -54, f8:1a:2b:06:3c:0b, 21080, 105, -71]",4720446659573,0.10289137,-0.60717875,7.946564,7.635591E-4,-0.0030542363,0.086129464,5.1625,-13.6125,31.050001,-2.739803,0.07625316,-0.012947183,0,
34,4720450920354,"[b0:e4:d5:39:26:89, 16393, 95, -75, 14:22:3b:16:5a:bd, 2683, 199, -54, b0:e4:d5:91:ba:5d, 38914, 410, -84, cc:f4:11:8b:29:4d, 8386, 99, -56, b0:e4:d5:96:3b:95, 37273, 190, -73, b0:e4:d5:01:26:f5, 27254, 117, -80, 14:22:3b:2a:86:f5, 8699, 836, -54, f8:1a:2b:06:3c:0b, 21080, 105, -71]",4720446659573,0.55393845,0.2321038,10.652248,-0.014049487,-0.08429692,0.006413896,4.5750003,-13.150001,31.25,-2.9317317,-0.02175635,-0.05195522,0,
35,4720826945548,"[b0:e4:d5:39:26:89, 16188, 136, -79, 14:22:3b:16:5a:bd, 3728, 97, -55, b0:e4:d5:91:ba:5d, 36130, 211, -84, cc:f4:11:8b:29:4d, 8650, 106, -54, b0:e4:d5:96:3b:95, 37244, 157, -68, b0:e4:d5:01:26:f5, 28933, 93, -75, 14:22:3b:2a:86:f5, 8035, 0, -54, f8:1a:2b:06:3c:0b, 19264, 306, -74]",4720822999089,-0.096311115,0.53659046,10.457233,0.020005248,-0.1421747,-0.029778805,4.8375,-13.6375,31.725,-2.8169816,-0.051265717,0.009209739,0,
36,4721089188960,"[b0:e4:d5:39:26:89, 17604, 609, -82, 14:22:3b:16:5a:bd, 3113, 24, -50, b0:e4:d5:91:ba:5d, 38487, 336, -84, cc:f4:11:8b:29:4d, 8884, 97, -57, b0:e4:d5:96:3b:95, 36902, 110, -70, b0:e4:d5:01:26:f5, 28777, 0, -84, 14:22:3b:2a:86:f5, 8464, 55, -61, f8:1a:2b:06:3c:0b, 19908, 0, -70]",4721086299063,0.2847459,-0.97567344,9.540782,0.02443389,-0.05390727,-0.068567604,5.2125,-13.087501,31.8875,-2.7302375,0.10186415,-0.029836277,0,
37,4721089188960,"[b0:e4:d5:39:26:89, 17604, 609, -82, 14:22:3b:16:5a:bd, 3113, 24, -50, b0:e4:d5:91:ba:5d, 38487, 336, -84, cc:f4:11:8b:29:4d, 8884, 97, -57, b0:e4:d5:96:3b:95, 36902, 110, -70, b0:e4:d5:01:26:f5, 28777, 0, -84, 14:22:3b:2a:86:f5, 8464, 55, -61, f8:1a:2b:06:3c:0b, 19908, 0, -70]",4721086299063,-0.6454639,-0.28295127,10.176675,-0.023059484,-0.05467083,-0.12675081,4.225,-13.425,31.5875,-2.6818051,0.027741026,0.06334097,0,
38,4721389857896,"[b0:e4:d5:39:26:89, 17408, 431, -81, 14:22:3b:16:5a:bd, 3874, 63, -55, b0:e4:d5:91:ba:5d, 46297, 8495, -88, cc:f4:11:8b:29:4d, 8738, 104, -54, b0:e4:d5:96:3b:95, 37293, 55, -65, b0:e4:d5:01:26:f5, 29128, 353, -78, 14:22:3b:2a:86:f5, 7761, 386, -55, f8:1a:2b:06:3c:0b, 19820, 144, -72]",4721388192948,-0.30149564,-0.22731815,8.313264,0.0193944,-0.07070557,-0.06368083,4.5,-13.8,31.237501,-2.73145,0.027319267,0.036250934,0,
39,4721705812198,"[b0:e4:d5:39:26:89, 18619, 171, -78, 14:22:3b:16:5a:bd, 4314, 241, -55, b0:e4:d5:91:ba:5d, 35340, 0, -88, cc:f4:11:8b:29:4d, 8923, 234, -53, b0:e4:d5:96:3b:95, 36902, 82, -66, b0:e4:d5:01:26:f5, 29539, 1349, -84, 14:22:3b:2a:86:f5, 8425, 62, -65, f8:1a:2b:06:3c:0b, 19791, 165, -70]",4721703220271,-0.019740786,-1.2604194,10.166505,0.003206948,-0.0062611843,0.015423893,4.6375003,-13.9125,31.725,-2.6986055,0.12334801,0.001941745,0,
40,4721705812198,"[b0:e4:d5:39:26:89, 18619, 171, -78, 14:22:3b:16:5a:bd, 4314, 241, -55, b0:e4:d5:91:ba:5d, 35340, 0, -88, cc:f4:11:8b:29:4d, 8923, 234, -53, b0:e4:d5:96:3b:95, 36902, 82, -66, b0:e4:d5:01:26:f5, 29539, 1349, -84, 14:22:3b:2a:86:f5, 8425, 62, -65, f8:1a:2b:06:3c:0b, 19791, 165, -70]",4721703220271,0.36251262,-1.4835501,9.899107,-0.028098974,0.035429142,0.112548605,4.7875,-14.025001,30.3875,-2.7672246,0.14866175,-0.036604382,0,
41,4722014502646,"[b0:e4:d5:39:26:89, 16119, 731, -76, 14:22:3b:16:5a:bd, 4753, 0, -51, b0:e4:d5:91:ba:5d, 38308, 240, -87, cc:f4:11:8b:29:4d, 9050, 149, -56, b0:e4:d5:96:3b:95, 36980, 0, -74, b0:e4:d5:01:26:f5, 28660, 53, -79, 14:22:3b:2a:86:f5, 6355, 202, -61, f8:1a:2b:06:3c:0b, 20113, 111, -71]",4722012533270,-0.5461618,-2.7451658,8.195417,-0.20219044,0.23059484,-0.008399149,4.7125,-14.55,31.025,-2.114168,0.32255027,0.066543944,0,
42,4722302981112,"[b0:e4:d5:39:26:89, 15729, 156, -81, 14:22:3b:16:5a:bd, 4109, 101, -52, b0:e4:d5:91:ba:5d, 35862, 471, -83, cc:f4:11:8b:29:4d, 9207, 191, -55, b0:e4:d5:96:3b:95, 36550, 282, -67, b0:e4:d5:01:26:f5, 26472, 163, -78, 14:22:3b:2a:86:f5, 8972, 143, -61, f8:1a:2b:06:3c:0b, 19117, 185, -76]",4722300072205,0.11784652,1.8574286,8.170891,0.20707722,-0.3776563,-0.09651387,5.175,-14.650001,31.5125,-2.923381,-0.22350158,-0.014421726,0,
43,4722302981112,"[b0:e4:d5:39:26:89, 15729, 156, -81, 14:22:3b:16:5a:bd, 4109, 101, -52, b0:e4:d5:91:ba:5d, 35862, 471, -83, cc:f4:11:8b:29:4d, 9207, 191, -55, b0:e4:d5:96:3b:95, 36550, 282, -67, b0:e4:d5:01:26:f5, 26472, 163, -78, 14:22:3b:2a:86:f5, 8972, 143, -61, f8:1a:2b:06:3c:0b, 19117, 185, -76]",4722300072205,0.051445685,0.802792,10.075578,-0.14431266,-0.4242334,0.14339639,5.6875,-14.325,30.987501,-2.822632,-0.07950802,-0.0051059346,0,
44,4722618457445,"[b0:e4:d5:39:26:89, 15807, 195, -76, 14:22:3b:16:5a:bd, 5427, 211, -61, cc:f4:11:8b:29:4d, 9236, 100, -56, b0:e4:d5:96:3b:95, 36941, 82, -65, b0:e4:d5:01:26:f5, 28464, 164, -75, 14:22:3b:2a:86:f5, 7293, 113, -61, f8:1a:2b:06:3c:0b, 19615, 183, -75]",4722614195153,1.5116657,-0.613759,12.120245,0.033902023,-0.22250111,0.18004723,5.3125,-14.8875,31.6625,-3.0399005,0.0502076,-0.12408163,0,
45,4722936366904,"[b0:e4:d5:39:26:89, 15455, 259, -80, 14:22:3b:16:5a:bd, 3855, 58, -57, cc:f4:11:8b:29:4d, 8906, 485, -57, b0:e4:d5:96:3b:95, 36941, 82, -74, b0:e4:d5:01:26:f5, 26082, 180, -79, 14:22:3b:2a:86:f5, 8591, 67, -62, f8:1a:2b:06:3c:0b, 19762, 117, -78]",4722933153987,1.154537,-1.643271,9.266206,0.0051922016,0.13255386,-0.09880454,5.4625,-14.875,30.987501,-2.9705954,0.17419589,-0.1239577,0,
46,4722936366904,"[b0:e4:d5:39:26:89, 15455, 259, -80, 14:22:3b:16:5a:bd, 3855, 58, -57, cc:f4:11:8b:29:4d, 8906, 485, -57, b0:e4:d5:96:3b:95, 36941, 82, -74, b0:e4:d5:01:26:f5, 26082, 180, -79, 14:22:3b:2a:86:f5, 8591, 67, -62, f8:1a:2b:06:3c:0b, 19762, 117, -78]",4722933153987,0.9128618,-1.3722838,10.656436,0.01099525,-0.046118967,-0.0053449133,5.85,-15.475,29.9375,-2.8640394,0.12760805,-0.08545434,0,
47,4723245597820,"[b0:e4:d5:39:26:89, 16236, 117, -82, 14:22:3b:16:5a:bd, 3894, 55, -56, cc:f4:11:8b:29:4d, 8660, 62, -55, b0:e4:d5:96:3b:95, 36668, 55, -71, b0:e4:d5:01:26:f5, 26668, 242, -81, 14:22:3b:2a:86:f5, 7175, 66, -52, f8:1a:2b:06:3c:0b, 20042, 170, -75]",4723243627612,1.9417756,0.74476606,9.433105,-0.060168456,0.0036650836,-0.057725064,6.675,-15.2625,30.4125,-3.1185422,-0.0771774,-0.20301121,0,
