Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll
0,1.54627E+13,[],1.54629E+13,0.123828575,-0.11485548,10.036097,0.004581489,0.001985312,-0.02107485,9.174399,14.4814,69.906,-0.49812692,0.011442868,-0.012337694
1,1.54631E+13,"[b0:e4:d5:39:26:89, -136222, 240, -59, 14:22:3b:16:5a:bd, 7875, 120, -47, cc:f4:11:8b:29:4d, 38515, 0, -56, b0:e4:d5:96:3b:95, 9722, 75, -45, 14:22:3b:2a:86:f5, -123199, 255, -57, f8:1a:2b:06:3c:0b, 8292, 30, -49]",1.54631E+13,-0.014356935,-0.07238288,9.640682,0.004276057,0.02611449,-0.065209866,9.0036,14.3716,69.1008,-0.5488973,0.007507917,0.001489202
2,1.54631E+13,"[b0:e4:d5:39:26:89, -136222, 240, -59, 14:22:3b:16:5a:bd, 7875, 120, -47, cc:f4:11:8b:29:4d, 38515, 0, -56, b0:e4:d5:96:3b:95, 9722, 75, -45, 14:22:3b:2a:86:f5, -123199, 255, -57, f8:1a:2b:06:3c:0b, 8292, 30, -49]",1.54633E+13,0.05623133,0.023330022,9.8117695,0.002596177,-0.03191771,0.05100725,9.3818,13.8104,69.7352,-0.58218145,-0.002377715,-0.005730946
3,1.54635E+13,[],1.54635E+13,0.11545369,-0.31944183,9.70828,-9.16E-04,-0.04520403,0.07315111,9.577,13.7128,69.4424,-0.5006646,0.03288987,-0.011891731
4,1.54635E+13,[],1.54637E+13,-0.3894319,-0.013160525,9.797412,-0.008399397,-0.03680463,0.069485925,9.174399,13.8104,69.723,-0.7094197,0.001342205,0.03972753
5,1.54639E+13,"[b0:e4:d5:39:26:89, -124136, 660, -57, 14:22:3b:16:5a:bd, 6468, 105, -50, cc:f4:11:8b:29:4d, 17250, 0, -56]",1.54639E+13,-0.84765744,0.35593235,9.986445,0.002138028,0.021380283,0.002138028,9.394,13.8958,69.1252,-0.9245385,-0.03549892,0.08467783
6,1.54639E+13,"[b0:e4:d5:39:26:89, -124136, 660, -57, 14:22:3b:16:5a:bd, 6468, 105, -50, cc:f4:11:8b:29:4d, 17250, 0, -56]",1.54641E+13,-0.7800602,0.23688944,10.024731,-0.013439035,-0.01740966,0.03268129,9.1866,14.0056,69.6132,-0.8659699,-0.02355493,0.077657096
7,1.54643E+13,"[b0:e4:d5:39:26:89, 15777, 210, -55, 14:22:3b:16:5a:bd, 7191, 60, -45, cc:f4:11:8b:29:4d, 85199, 0, -55, b0:e4:d5:96:3b:95, 10035, 45, -48, 14:22:3b:2a:86:f5, 28390, 90, -56, f8:1a:2b:06:3c:0b, 2886, 210, -49]",1.54644E+13,-0.089132644,-0.20638095,9.884152,-0.005192355,0.025045475,0.026572637,9.6868,13.7128,69.2472,-0.5974697,0.020876104,0.009017489
8,1.54643E+13,"[b0:e4:d5:39:26:89, 15777, 210, -55, 14:22:3b:16:5a:bd, 7191, 60, -45, cc:f4:11:8b:29:4d, 85199, 0, -55, b0:e4:d5:96:3b:95, 10035, 45, -48, 14:22:3b:2a:86:f5, 28390, 90, -56, f8:1a:2b:06:3c:0b, 2886, 210, -49]",1.54646E+13,0.09032906,-0.10049855,9.702896,0.003970624,-0.052534413,0.014355334,8.8084,13.981199,69.0032,-0.5071646,0.010356763,-0.009309226
9,1.54648E+13,"[b0:e4:d5:39:26:89, 14976, 255, -55, 14:22:3b:16:5a:bd, 6777, 45, -50, cc:f4:11:8b:29:4d, -64632, 150, -55, b0:e4:d5:96:3b:95, 10378, 30, -50, 14:22:3b:2a:86:f5, 109933, 675, -55, f8:1a:2b:06:3c:0b, 3398, 270, -56]",1.54648E+13,0.20937198,-0.11365908,9.72144,-0.004734206,-0.029474247,0.03634648,8.8938,13.908,69.601,-0.46537286,0.011688346,-0.021533808
