M2 Time Stamp (ms),AP1 True Distance (m),AP1 RTT Distance (m),AP1 RTT std (m),AP1 RSS (dBm),AP2 True Distance (m),AP2 RTT Distance (m),AP2 RTT std (m),AP2 RSS (dBm),AP3 True Distance (m),AP3 RTT Distance (m),AP3 RTT std (m),AP3 RSS (dBm),AP4 True Distance (m),AP4 RTT Distance (m),AP4 RTT std (m),AP4 RSS (dBm),AP5 True Distance (m),AP5 RTT Distance (m),AP5 RTT std (m),AP5 RSS (dBm),AP6 True Distance (m),AP6 RTT Distance (m),AP6 RTT std (m),AP6 RSS (dBm),AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Azimuth,Pitch,Roll,M2 Ground Truth
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123828575,-0.11485548,10.036097,0.004581489,0.001985312,-0.02107485,9.174399,14.4814,69.906,-0.49812692,0.011442868,-0.012337694,"[13.46, -0.54]"
421.701416,0,0,0,0,15.06748938,38.51175437,0,-56,8.998434335,9.70913405,0.075,-45,1.200240171,8.276911501,0.03,-49,0,0,0,0,5.174481572,7.859110955,0.12,-47,-0.014356935,-0.07238288,9.640682,0.004276057,0.02611449,-0.065209866,9.0036,14.3716,69.1008,-0.5488973,0.007507917,0.001489202,"[13.44978589, -0.53209068]"
806.771119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11545369,-0.31944183,9.70828,-0.000916,-0.04520403,0.07315111,9.577,13.7128,69.4424,-0.5006646,0.03288987,-0.011891731,"[13.42935768, -0.51627204]"
1222.573162,0,0,0,0,15.01676129,17.2427521,0,-56,0,0,0,0,0,0,0,0,0,0,0,0,5.151236317,6.448645129,0.105,-50,-0.84765744,0.35593235,9.986445,0.002138028,0.021380283,0.002138028,9.394,13.8958,69.1252,-0.9245385,-0.03549892,0.08467783,"[13.40892947, -0.500453401]"
1642.799968,13.39726975,15.76907508,0.21,-55,14.99139967,85.19753283,0,-55,8.923438404,10.02253586,0.045,-48,1.262713103,2.842357472,0.21,-49,27.07733494,28.3855967,0.09,-56,5.139769085,7.1735961,0.06,-45,-0.089132644,-0.20638095,9.884152,-0.005192355,0.025045475,0.026572637,9.6868,13.7128,69.2472,-0.5974697,0.020876104,0.009017489,"[13.38850126, -0.484634761]"
2100.001832,13.37629118,14.96765098,0.255,-55,0,0,0,0,8.898449337,10.36594829,0.03,-50,1.283901807,3.361012347,0.27,-56,27.05424085,109.9318629,0.675,-55,5.128406379,6.758530092,0.045,-50,0.20937198,-0.11365908,9.72144,-0.004734206,-0.029474247,0.03634648,8.8938,13.908,69.601,-0.46537286,0.011688346,-0.021533808,"[13.36807305, -0.468816121]"
2574.755495,0,0,0,0,0,0,0,0,8.873465126,11.2619061,0.09,-52,1.305257983,4.981972401,0.315,-52,27.03115173,28.42460274,0.105,-52,5.117148894,6.703378551,0.045,-46,-0.67836523,-0.14356937,9.802796,-0.001527163,0.016646078,0.015577064,9.1133995,14.0788,68.710396,-0.74271935,0.014609775,0.069091044,"[13.34764484, -0.452997481]"
2927.077353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26919255,0.17228323,9.844072,0.001069014,-0.03940081,-0.07742717,9.1866,14.0056,69.723,-0.5176373,-0.01749289,-0.027338834,"[13.32721662, -0.437178841]"
3274.957114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7318054,0.06699903,9.859028,-0.001985312,0.040775254,-0.017562376,9.4184,14.0788,68.625,0.18842904,-0.006693127,-0.1738829,"[13.30678841, -0.421360202]"
3709.683107,0,0,0,0,14.8646161,16.16326826,0.135,-54,8.798542034,11.0276707,0.12,-51,1.370252742,3.779066551,0.12,-41,26.96191425,28.91667756,0.06,-54,5.084014718,9.251498527,0.09,-52,0.32183465,0.096311115,9.9015,0.009162978,0.025045475,-0.035888333,9.5282,13.603,68.2346,-0.5141355,-0.009721481,-0.032492187,"[13.2863602, -0.405541562]"
4084.989585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8781659,-0.12083755,9.769297,-0.004276057,0.016493361,-0.0346666,9.796599,13.5176,68.9544,-0.8374911,0.012318819,0.089649454,"[13.26593199, -0.389722922]"
