real_dis,RTT,RTT std,RSS,AP_idx,class_idx,AP_x,AP_y,circle,user,true_x,true_y
23.86060346,24.16203197,0.3,-68,2,1312,16.495,16.15,5,2,-2.006100629,4.55
13.14875382,12.32926685,0.09,-55,3,1312,1.835,16.15,5,2,-2.006100629,4.55
10.85199208,11.73977853,0.105,-66,4,1312,-12.36,7.8,5,2,-2.006100629,4.55
4.972619001,5.163803734,0.09,-52,6,1312,0,0,5,2,-2.006100629,4.55
32.88841592,33.84438143,0.03,-72,1,1313,30.84,6.75,5,2,-1.974751286,4.55
23.83321304,28.04571982,0.315,-69,2,1313,16.495,16.15,5,2,-1.974751286,4.55
13.13402208,12.29023596,0.075,-54,3,1313,1.835,16.15,5,2,-1.974751286,4.55
10.88190658,11.80983912,0.105,-65,4,1313,-12.36,7.8,5,2,-1.974751286,4.55
4.960054702,5.186906593,0.03,-52,6,1313,0,0,5,2,-1.974751286,4.55
32.84149739,33.74737588,0.18,-77,1,1314,30.84,6.75,5,2,-1.927727273,4.55
13.11203397,12.33327,0.12,-54,3,1314,1.835,16.15,5,2,-1.927727273,4.55
10.92679341,12.04003322,0.045,-63,4,1314,-12.36,7.8,5,2,-1.927727273,4.55
4.941521268,5.151749703,0.03,-49,6,1314,0,0,5,2,-1.927727273,4.55
32.81021853,33.53236349,0.345,-74,1,1315,30.84,6.75,5,2,-1.89637793,4.55
23.76477979,28.66681254,0.195,-70,2,1315,16.495,16.15,5,2,-1.89637793,4.55
13.09744851,12.43935292,0.06,-53,3,1315,1.835,16.15,5,2,-1.89637793,4.55
10.95672792,11.94695564,0.09,-63,4,1315,-12.36,7.8,5,2,-1.89637793,4.55
4.929376153,5.206995295,0.09,-50,6,1315,0,0,5,2,-1.89637793,4.55
32.77893981,34.14539851,0.03,-76,1,1316,30.84,6.75,5,2,-1.865028588,4.55
13.08292192,12.43534981,0.03,-53,3,1316,1.835,16.15,5,2,-1.865028588,4.55
10.98667033,11.96997494,0.09,-63,4,1316,-12.36,7.8,5,2,-1.865028588,4.55
4.917400902,5.273283228,0.045,-49,6,1316,0,0,5,2,-1.865028588,4.55
32.74766122,33.53236349,0.345,-76,1,1317,30.84,6.75,5,2,-1.833679245,4.55
23.71007751,27.52263848,0.3,-68,2,1317,16.495,16.15,5,2,-1.833679245,4.55
13.06845438,12.36129204,0.045,-55,3,1317,1.835,16.15,5,2,-1.833679245,4.55
11.01662056,11.98598832,0.06,-63,4,1317,-12.36,7.8,5,2,-1.833679245,4.55
4.90559676,5.163803734,0.12,-49,6,1317,0,0,5,2,-1.833679245,4.55
32.70074359,34.61442469,0.165,-77,1,1318,30.84,6.75,5,2,-1.786655232,4.55
13.04686423,12.32226132,0.06,-54,3,1318,1.835,16.15,5,2,-1.786655232,4.55
11.06156045,12.06405305,0.075,-67,4,1318,-12.36,7.8,5,2,-1.786655232,4.55
4.888214083,5.242148891,0.075,-48,6,1318,0,0,5,2,-1.786655232,4.55
32.66946535,31.28222643,0.36,-76,1,1319,30.84,6.75,5,2,-1.755305889,4.55
23.64175549,25.06921171,0.27,-68,2,1319,16.495,16.15,5,2,-1.755305889,4.55
13.03254519,12.43134671,0.015,-53,3,1319,1.835,16.15,5,2,-1.755305889,4.55
11.09152997,12.00900749,0.06,-63,4,1319,-12.36,7.8,5,2,-1.755305889,4.55
4.876843115,5.211012953,0.045,-48,6,1319,0,0,5,2,-1.755305889,4.55
32.62254823,35.28646129,0.315,-73,1,1320,30.84,6.75,5,2,-1.708281875,4.55
13.0111787,12.32926685,0.075,-54,3,1320,1.835,16.15,5,2,-1.708281875,4.55
11.13649851,12.14211695,0.105,-64,4,1320,-12.36,7.8,5,2,-1.708281875,4.55
4.860115942,5.332534576,0.09,-48,6,1320,0,0,5,2,-1.708281875,4.55
32.59127032,32.80132047,0.36,-76,1,1321,30.84,6.75,5,2,-1.676932533,4.55
12.99700939,12.27522403,0.075,-54,3,1321,1.835,16.15,5,2,-1.676932533,4.55
11.16648694,12.17714536,0.06,-63,4,1321,-12.36,7.8,5,2,-1.676932533,4.55
4.849185779,5.230096462,0.075,-47,6,1321,0,0,5,2,-1.676932533,4.55
32.55999256,33.70437341,0.33,-76,1,1322,30.84,6.75,5,2,-1.64558319,4.55
12.98290031,12.31825816,0.06,-54,3,1322,1.835,16.15,5,2,-1.64558319,4.55
11.19648282,12.40032258,0.12,-63,4,1322,-12.36,7.8,5,2,-1.64558319,4.55
4.838434048,5.179875385,0.03,-46,6,1322,0,0,5,2,-1.64558319,4.55
32.52871492,34.17240004,0.33,-74,1,1323,30.84,6.75,5,2,-1.614233848,4.55
23.51893385,26.54547796,0.24,-69,2,1323,16.495,16.15,5,2,-1.614233848,4.55
12.96885165,12.1461202,0.03,-54,3,1323,1.835,16.15,5,2,-1.614233848,4.55
11.2264861,12.4043257,0.06,-63,4,1323,-12.36,7.8,5,2,-1.614233848,4.55
4.82786194,5.147731636,0.045,-47,6,1323,0,0,5,2,-1.614233848,4.55
32.49743743,34.36841103,0.3,-77,1,1324,30.84,6.75,5,2,-1.582884505,4.55
23.491668,22.51766926,0.27,-68,2,1324,16.495,16.15,5,2,-1.582884505,4.55
12.95486363,12.25921127,0.09,-54,3,1324,1.835,16.15,5,2,-1.582884505,4.55
11.25649672,12.45036144,0.015,-62,4,1324,-12.36,7.8,5,2,-1.582884505,4.55
4.817470639,5.015119241,0.03,-48,6,1324,0,0,5,2,-1.582884505,4.55
32.46616008,35.26646021,0.15,-74,1,1325,30.84,6.75,5,2,-1.551535163,4.55
23.46441234,23.68993299,0.225,-70,2,1325,16.495,16.15,5,2,-1.551535163,4.55
12.94093643,12.17714536,0.075,-54,3,1325,1.835,16.15,5,2,-1.551535163,4.55
11.28651461,12.44335602,0.06,-62,4,1325,-12.36,7.8,5,2,-1.551535163,4.55
4.807261316,5.128645435,0.075,-47,6,1325,0,0,5,2,-1.551535163,4.55
32.43488286,30.27016003,0.27,-78,1,1326,30.84,6.75,5,2,-1.52018582,4.55
23.43716693,27.36261298,0.285,-70,2,1326,16.495,16.15,5,2,-1.52018582,4.55
12.92707025,12.13010717,0.09,-54,3,1326,1.835,16.15,5,2,-1.52018582,4.55
11.31653973,12.4273436,0.075,-63,4,1326,-12.36,7.8,5,2,-1.52018582,4.55
17.22210129,23.6979347,0.345,-70,5,1326,15.09,0,5,2,-1.52018582,4.55
4.797235134,5.042247118,0.045,-47,6,1326,0,0,5,2,-1.52018582,4.55
32.3879673,34.59442358,0.285,-76,1,1327,30.84,6.75,5,2,-1.473161807,4.55
23.39631807,26.84252799,0.45,-71,2,1327,16.495,16.15,5,2,-1.473161807,4.55
12.90638582,12.29423914,0.09,-54,3,1327,1.835,16.15,5,2,-1.473161807,4.55
11.36159081,12.33327,0.09,-66,4,1327,-12.36,7.8,5,2,-1.473161807,4.55
17.17675258,19.25876748,0.135,-67,5,1327,15.09,0,5,2,-1.473161807,4.55
4.782541762,4.995023624,0.045,-48,6,1327,0,0,5,2,-1.473161807,4.55
32.35669044,33.29334958,0.3,-75,1,1328,30.84,6.75,5,2,-1.441812464,4.55
23.3690984,21.76348458,0.135,-72,2,1328,16.495,16.15,5,2,-1.441812464,4.55
12.89267306,12.28623278,0.06,-53,3,1328,1.835,16.15,5,2,-1.441812464,4.55
11.39163373,12.38431007,0.06,-64,4,1328,-12.36,7.8,5,2,-1.441812464,4.55
4.772978439,4.912623434,0.105,-48,6,1328,0,0,5,2,-1.441812464,4.55
32.32541371,35.75848638,0.075,-75,1,1329,30.84,6.75,5,2,-1.410463122,4.55
12.87902199,12.25921127,0.09,-53,3,1329,1.835,16.15,5,2,-1.410463122,4.55
11.42168367,12.39231633,0.105,-64,4,1329,-12.36,7.8,5,2,-1.410463122,4.55
4.763602231,4.978946575,0.075,-48,6,1329,0,0,5,2,-1.410463122,4.55
32.29413713,32.62931014,0.12,-76,1,1330,30.84,6.75,5,2,-1.379113779,4.55
23.31469018,21.68946576,0.33,-69,2,1330,16.495,16.15,5,2,-1.379113779,4.55
12.86543284,12.09107526,0.045,-54,3,1330,1.835,16.15,5,2,-1.379113779,4.55
11.45174057,12.45836763,0.09,-64,4,1330,-12.36,7.8,5,2,-1.379113779,4.55
4.754414245,4.834230135,0.06,-48,6,1330,0,0,5,2,-1.379113779,4.55
32.26286068,31.5202416,0.33,-76,1,1331,30.84,6.75,5,2,-1.347764437,4.55
23.2875017,24.23704734,0.24,-70,2,1331,16.495,16.15,5,2,-1.347764437,4.55
12.85190579,12.25520808,0.09,-53,3,1331,1.835,16.15,5,2,-1.347764437,4.55
11.48180439,12.58346332,0.015,-62,4,1331,-12.36,7.8,5,2,-1.347764437,4.55
4.745415575,5.007081086,0.075,-48,6,1331,0,0,5,2,-1.347764437,4.55
32.23158438,35.73948538,0.165,-76,1,1332,30.84,6.75,5,2,-1.316415094,4.55
23.2603237,23.00978325,0.045,-70,2,1332,16.495,16.15,5,2,-1.316415094,4.55
12.83844103,12.29423914,0.06,-53,3,1332,1.835,16.15,5,2,-1.316415094,4.55
11.51187507,12.74758601,0.105,-62,4,1332,-12.36,7.8,5,2,-1.316415094,4.55
17.02565582,19.28577621,0.24,-69,5,1332,15.09,0,5,2,-1.316415094,4.55
4.736607299,4.900563743,0.045,-48,6,1332,0,0,5,2,-1.316415094,4.55
32.20030822,34.7744335,0.135,-77,1,1333,30.84,6.75,5,2,-1.285065752,4.55
23.2331562,29.73796335,0.285,-72,2,1333,16.495,16.15,5,2,-1.285065752,4.55
12.82503877,12.14211695,0.075,-55,3,1333,1.835,16.15,5,2,-1.285065752,4.55
11.54195255,12.57245497,0.135,-64,4,1333,-12.36,7.8,5,2,-1.285065752,4.55
4.727990481,4.947795873,0.105,-47,6,1333,0,0,5,2,-1.285065752,4.55
32.1690322,36.10250435,0.06,-76,1,1334,30.84,6.75,5,2,-1.253716409,4.55
23.20599925,24.51410331,0.27,-68,2,1334,16.495,16.15,5,2,-1.253716409,4.55
12.81169919,12.06004975,0.15,-55,3,1334,1.835,16.15,5,2,-1.253716409,4.55
11.57203678,12.43534981,0.12,-65,4,1334,-12.36,7.8,5,2,-1.253716409,4.55
4.71956617,5.097503409,0.12,-48,6,1334,0,0,5,2,-1.253716409,4.55
32.12211845,29.45710434,0.345,-78,1,1335,30.84,6.75,5,2,-1.206692396,4.55
12.7918078,12.11109165,0.075,-53,3,1335,1.835,16.15,5,2,-1.206692396,4.55
11.61717567,12.69754894,0.03,-64,4,1335,-12.36,7.8,5,2,-1.206692396,4.55
4.70729291,5.061336286,0.09,-48,6,1335,0,0,5,2,-1.206692396,4.55
32.09084279,33.36035349,0.225,-76,1,1336,30.84,6.75,5,2,-1.175343053,4.55
23.13815325,22.09156647,0.03,-71,2,1336,16.495,16.15,5,2,-1.175343053,4.55
12.77862581,12.19315829,0.075,-55,3,1336,1.835,16.15,5,2,-1.175343053,4.55
11.64727655,12.88868899,0.06,-62,4,1336,-12.36,7.8,5,2,-1.175343053,4.55
4.699354348,5.120608948,0.06,-47,6,1336,0,0,5,2,-1.175343053,4.55
32.05956727,33.31735098,0.285,-76,1,1337,30.84,6.75,5,2,-1.143993711,4.55
23.1110335,22.0215492,0.24,-68,2,1337,16.495,16.15,5,2,-1.143993711,4.55
12.7655072,11.98999166,0.09,-59,3,1337,1.835,16.15,5,2,-1.143993711,4.55
11.677384,12.98675926,0.09,-63,4,1337,-12.36,7.8,5,2,-1.143993711,4.55
16.85956855,19.44682774,0.375,-67,5,1337,15.09,0,5,2,-1.143993711,4.55
4.691611835,5.081429425,0.06,-47,6,1337,0,0,5,2,-1.143993711,4.55
32.0282919,35.28646129,0.3,-78,1,1338,30.84,6.75,5,2,-1.112644368,4.55
23.08392447,21.35737973,0.42,-70,2,1338,16.495,16.15,5,2,-1.112644368,4.55
12.75245215,12.20016393,0.075,-53,3,1338,1.835,16.15,5,2,-1.112644368,4.55
11.70749797,13.03279187,0.18,-63,4,1338,-12.36,7.8,5,2,-1.112644368,4.55
4.684066341,5.022152527,0.045,-47,6,1338,0,0,5,2,-1.112644368,4.55
31.99701668,33.12233953,0.27,-76,1,1339,30.84,6.75,5,2,-1.081295026,4.55
23.05682618,29.01086219,0.3,-70,2,1339,16.495,16.15,5,2,-1.081295026,4.55
12.73946087,12.03602991,0.12,-53,3,1339,1.835,16.15,5,2,-1.081295026,4.55
11.73761841,12.92371421,0.06,-63,4,1339,-12.36,7.8,5,2,-1.081295026,4.55
16.79920483,18.51651773,0.18,-72,5,1339,15.09,0,5,2,-1.081295026,4.55
4.676718821,4.932722271,0.105,-49,6,1339,0,0,5,2,-1.081295026,4.55
31.96574159,30.23115741,0.165,-79,1,1340,30.84,6.75,5,2,-1.049945683,4.55
23.02973868,24.67013427,0.285,-71,2,1340,16.495,16.15,5,2,-1.049945683,4.55
12.72653355,12.04403653,0,-51,3,1340,1.835,16.15,5,2,-1.049945683,4.55
11.76774527,13.18589872,0.15,-67,4,1340,-12.36,7.8,5,2,-1.049945683,4.55
4.669570209,4.908603569,0.09,-51,6,1340,0,0,5,2,-1.049945683,4.55
31.93446666,32.05712838,0.345,-78,1,1341,30.84,6.75,5,2,-1.018596341,4.55
23.00266201,27.29160157,0.225,-68,2,1341,16.495,16.15,5,2,-1.018596341,4.55
12.71367039,12.32926685,0.09,-57,3,1341,1.835,16.15,5,2,-1.018596341,4.55
11.79787849,13.00977559,0.075,-67,4,1341,-12.36,7.8,5,2,-1.018596341,4.55
4.66262142,4.912623434,0.075,-50,6,1341,0,0,5,2,-1.018596341,4.55
31.90319187,31.87926417,0.165,-77,1,1342,30.84,6.75,5,2,-0.987246998,4.55
12.70087158,12.08707198,0.045,-53,3,1342,1.835,16.15,5,2,-0.987246998,4.55
11.82801804,16.76183943,0.24,-67,4,1342,-12.36,7.8,5,2,-0.987246998,4.55
4.655873348,5.022152527,0.105,-48,6,1342,0,0,5,2,-0.987246998,4.55
31.87191723,34.27040554,0.165,-78,1,1343,30.84,6.75,5,2,-0.955897656,4.55
22.9485413,22.56468037,0.27,-68,2,1343,16.495,16.15,5,2,-0.955897656,4.55
12.68813732,11.97397829,0.045,-54,3,1343,1.835,16.15,5,2,-0.955897656,4.55
11.85816387,14.95197311,0.195,-69,4,1343,-12.36,7.8,5,2,-0.955897656,4.55
4.649326868,5.124627206,0.075,-49,6,1343,0,0,5,2,-0.955897656,4.55
31.84064273,34.92244159,0.36,-78,1,1344,30.84,6.75,5,2,-0.924548313,4.55
22.92149734,25.37726983,0.135,-69,2,1344,16.495,16.15,5,2,-0.924548313,4.55
12.6754678,12.04403653,0.105,-54,3,1344,1.835,16.15,5,2,-0.924548313,4.55
11.88831591,12.93171996,0.06,-65,4,1344,-12.36,7.8,5,2,-0.924548313,4.55
4.642982833,5.077410856,0.06,-49,6,1344,0,0,5,2,-0.924548313,4.55
31.79373126,35.09445094,0.33,-77,1,1345,30.84,6.75,5,2,-0.8775243,4.55
22.88095201,18.44249172,0,-71,2,1345,16.495,16.15,5,2,-0.8775243,4.55
12.65658533,11.94695564,0.12,-53,3,1345,1.835,16.15,5,2,-0.8775243,4.55
11.93355556,13.09983897,0.06,-63,4,1345,-12.36,7.8,5,2,-0.8775243,4.55
4.633848174,4.959854433,0.06,-49,6,1345,0,0,5,2,-0.8775243,4.55
31.76245714,34.11039654,0.315,-79,1,1346,30.84,6.75,5,2,-0.846174957,4.55
22.85393557,24.87317398,0.225,-69,2,1346,16.495,16.15,5,2,-0.846174957,4.55
12.64407851,12.19716151,0.105,-61,3,1346,1.835,16.15,5,2,-0.846174957,4.55
11.96372296,15.08904599,0.24,-67,4,1346,-12.36,7.8,5,2,-0.846174957,4.55
4.628013835,4.943776289,0.09,-50,6,1346,0,0,5,2,-0.846174957,4.55
31.73118316,27.59396809,0.18,-79,1,1347,30.84,6.75,5,2,-0.814825615,4.55
22.82693022,25.74133672,0.045,-68,2,1347,16.495,16.15,5,2,-0.814825615,4.55
12.63163711,12.837652,0.09,-64,3,1347,1.835,16.15,5,2,-0.814825615,4.55
11.99389643,13.32299231,0.06,-64,4,1347,-12.36,7.8,5,2,-0.814825615,4.55
16.54285277,21.89251708,0.24,-75,5,1347,15.09,0,5,2,-0.814825615,4.55
4.622384751,4.959854433,0.06,-49,6,1347,0,0,5,2,-0.814825615,4.55
31.69990933,31.92226685,0.24,-78,1,1348,30.84,6.75,5,2,-0.783476272,4.55
22.79993598,23.66592785,0.375,-70,2,1348,16.495,16.15,5,2,-0.783476272,4.55
12.61926133,15.13607069,0.15,-66,3,1348,1.835,16.15,5,2,-0.783476272,4.55
12.02407592,13.17389043,0.09,-64,4,1348,-12.36,7.8,5,2,-0.783476272,4.55
4.616961671,4.807091012,0.06,-49,6,1348,0,0,5,2,-0.783476272,4.55
31.66863565,33.82938058,0.285,-76,1,1349,30.84,6.75,5,2,-0.75212693,4.55
12.60695135,12.34928261,0.06,-61,3,1349,1.835,16.15,5,2,-0.75212693,4.55
12.05426137,13.32599433,0.06,-63,4,1349,-12.36,7.8,5,2,-0.75212693,4.55
4.611745322,4.834230135,0.09,-49,6,1349,0,0,5,2,-0.75212693,4.55
31.63736212,31.86942565,0.18,-76,1,1350,30.84,6.75,5,2,-0.720777587,4.55
22.74598102,27.35861234,0.255,-69,2,1350,16.495,16.15,5,2,-0.720777587,4.55
12.59470737,11.80983912,0.09,-62,3,1350,1.835,16.15,5,2,-0.720777587,4.55
12.08445275,13.35801591,0.09,-64,4,1350,-12.36,7.8,5,2,-0.720777587,4.55
16.45245234,25.49529172,0.24,-73,5,1350,15.09,0,5,2,-0.720777587,4.55
4.606736408,4.759845061,0.075,-49,6,1350,0,0,5,2,-0.720777587,4.55
31.60608874,32.81332119,0.21,-76,1,1351,30.84,6.75,5,2,-0.689428245,4.55
12.58252958,11.7507881,0.15,-62,3,1351,1.835,16.15,5,2,-0.689428245,4.55
12.11465002,13.27596042,0.03,-61,4,1351,-12.36,7.8,5,2,-0.689428245,4.55
4.601935604,4.786986944,0.03,-49,6,1351,0,0,5,2,-0.689428245,4.55
31.54354243,30.98120701,0.285,-79,1,1352,30.84,6.75,5,2,-0.62672956,4.55
22.66513296,22.99077893,0.225,-67,2,1352,16.495,16.15,5,2,-0.62672956,4.55
12.55837336,11.82885544,0,-63,3,1352,1.835,16.15,5,2,-0.62672956,4.55
12.17506202,13.4320654,0.09,-64,4,1352,-12.36,7.8,5,2,-0.62672956,4.55
4.592960912,4.846291469,0.045,-49,6,1352,0,0,5,2,-0.62672956,4.55
31.51226951,31.5537193,0.315,-76,1,1353,30.84,6.75,5,2,-0.595380217,4.55
22.63820627,25.91236749,0.165,-70,2,1353,16.495,16.15,5,2,-0.595380217,4.55
12.5463953,11.78581843,0.12,-62,3,1353,1.835,16.15,5,2,-0.595380217,4.55
12.20527667,13.51411962,0.075,-63,4,1353,-12.36,7.8,5,2,-0.595380217,4.55
16.33198251,19.27077136,0.375,-70,5,1353,15.09,0,5,2,-0.595380217,4.55
4.58878825,4.850311846,0.09,-49,6,1353,0,0,5,2,-0.595380217,4.55
31.48099673,33.76637697,0.315,-78,1,1354,30.84,6.75,5,2,-0.564030875,4.55
22.61129097,25.46728655,0.15,-70,2,1354,16.495,16.15,5,2,-0.564030875,4.55
12.5344842,11.92293542,0.045,-63,3,1354,1.835,16.15,5,2,-0.564030875,4.55
12.23549703,13.49810909,0.045,-62,4,1354,-12.36,7.8,5,2,-0.564030875,4.55
16.30187666,19.21575354,0.345,-71,5,1354,15.09,0,5,2,-0.564030875,4.55
4.58482615,4.763866182,0.075,-49,6,1354,0,0,5,2,-0.564030875,4.55
31.44972411,35.35246482,0.285,-76,1,1355,30.84,6.75,5,2,-0.532681532,4.55
22.58438712,29.29190188,0.285,-67,2,1355,16.495,16.15,5,2,-0.532681532,4.55
12.52264026,11.93494554,0.135,-62,3,1355,1.835,16.15,5,2,-0.532681532,4.55
12.26572306,13.57616017,0.045,-63,4,1355,-12.36,7.8,5,2,-0.532681532,4.55
4.581075159,4.696507639,0.075,-50,6,1355,0,0,5,2,-0.532681532,4.55
31.41845164,34.90344056,0.105,-75,1,1356,30.84,6.75,5,2,-0.50133219,4.55
22.55749475,23.18182195,0.27,-68,2,1356,16.495,16.15,5,2,-0.50133219,4.55
12.51086365,12.20016393,0.09,-62,3,1356,1.835,16.15,5,2,-0.50133219,4.55
12.29595471,13.57616017,0.06,-63,4,1356,-12.36,7.8,5,2,-0.50133219,4.55
16.24167908,18.4344889,0.36,-71,5,1356,15.09,0,5,2,-0.50133219,4.55
4.577535796,4.991004408,0.045,-48,6,1356,0,0,5,2,-0.50133219,4.55
31.40281546,31.42399862,0.27,-76,1,1357,30.84,6.75,5,2,-0.485657519,4.55
22.54405288,29.88598334,0.345,-71,2,1357,16.495,16.15,5,2,-0.485657519,4.55
12.50500067,12.16113239,0.03,-62,3,1357,1.835,16.15,5,2,-0.485657519,4.55
12.31107263,13.51411962,0.075,-63,4,1357,-12.36,7.8,5,2,-0.485657519,4.55
4.57584563,4.97191271,0.105,-49,6,1357,0,0,5,2,-0.485657519,4.55
31.37154322,31.43285991,0.105,-76,1,1358,30.84,6.75,5,2,-0.454308176,4.55
22.5171778,28.71781997,0.165,-69,2,1358,16.495,16.15,5,2,-0.454308176,4.55
12.49332543,11.87989899,0.075,-63,3,1358,1.835,16.15,5,2,-0.454308176,4.55
12.34131265,13.51011699,0.015,-65,4,1358,-12.36,7.8,5,2,-0.454308176,4.55
4.57262462,4.830209623,0.09,-49,6,1358,0,0,5,2,-0.454308176,4.55
31.34027114,33.33235186,0.465,-74,1,1359,30.84,6.75,5,2,-0.422958834,4.55
22.49031431,22.27561135,0.255,-69,2,1359,16.495,16.15,5,2,-0.422958834,4.55
12.48171802,11.817846,0.18,-61,3,1359,1.835,16.15,5,2,-0.422958834,4.55
12.37155818,13.47509391,0.09,-63,4,1359,-12.36,7.8,5,2,-0.422958834,4.55
4.569616414,4.982965884,0.06,-49,6,1359,0,0,5,2,-0.422958834,4.55
31.30899921,34.25840487,0.12,-76,1,1360,30.84,6.75,5,2,-0.391609491,4.55
22.46346244,25.35826629,0.3,-69,2,1360,16.495,16.15,5,2,-0.391609491,4.55
12.4701786,11.97397829,0.045,-61,3,1360,1.835,16.15,5,2,-0.391609491,4.55
12.4018092,13.57315822,0.045,-62,4,1360,-12.36,7.8,5,2,-0.391609491,4.55
4.566821432,4.920663065,0.06,-49,6,1360,0,0,5,2,-0.391609491,4.55
31.27772743,35.44646985,0.27,-75,1,1361,30.84,6.75,5,2,-0.360260149,4.55
22.43662224,26.26042888,0.135,-68,2,1361,16.495,16.15,5,2,-0.360260149,4.55
12.45870739,12.02101747,0.09,-62,3,1361,1.835,16.15,5,2,-0.360260149,4.55
12.43206566,13.66621839,0.045,-63,4,1361,-12.36,7.8,5,2,-0.360260149,4.55
16.10630431,18.37546799,0.21,-70,5,1361,15.09,0,5,2,-0.360260149,4.55
4.564240065,4.889508769,0.075,-49,6,1361,0,0,5,2,-0.360260149,4.55
31.24645581,33.89538434,0.375,-74,1,1362,30.84,6.75,5,2,-0.328910806,4.55
22.40979374,22.26360845,0.075,-68,2,1362,16.495,16.15,5,2,-0.328910806,4.55
12.44730456,11.96597159,0.09,-63,3,1362,1.835,16.15,5,2,-0.328910806,4.55
12.46232752,13.59217058,0.06,-64,4,1362,-12.36,7.8,5,2,-0.328910806,4.55
4.561872677,4.892523786,0.06,-49,6,1362,0,0,5,2,-0.328910806,4.55
31.21518435,34.81743585,0.225,-74,1,1363,30.84,6.75,5,2,-0.297561464,4.55
12.4359703,12.11509492,0.015,-63,3,1363,1.835,16.15,5,2,-0.297561464,4.55
12.49259474,13.70524338,0.135,-66,4,1363,-12.36,7.8,5,2,-0.297561464,4.55
16.04616926,18.69658014,0.12,-70,5,1363,15.09,0,5,2,-0.297561464,4.55
4.559719599,5.077410856,0.045,-54,6,1363,0,0,5,2,-0.297561464,4.55
31.18391304,32.78231933,0.15,-74,1,1364,30.84,6.75,5,2,-0.266212121,4.55
22.35617205,27.46362911,0.27,-69,2,1364,16.495,16.15,5,2,-0.266212121,4.55
12.4247048,11.89991597,0.12,-61,3,1364,1.835,16.15,5,2,-0.266212121,4.55
12.52286729,13.49410645,0.075,-63,4,1364,-12.36,7.8,5,2,-0.266212121,4.55
16.0161091,18.12137644,0.03,-69,5,1364,15.09,0,5,2,-0.266212121,4.55
4.557781137,4.96387389,0.105,-54,6,1364,0,0,5,2,-0.266212121,4.55
31.15264189,34.49741821,0.225,-74,1,1365,30.84,6.75,5,2,-0.234862779,4.55
22.32937894,24.1860369,0.375,-71,2,1365,16.495,16.15,5,2,-0.234862779,4.55
12.41350825,13.37702867,0.3,-63,3,1365,1.835,16.15,5,2,-0.234862779,4.55
12.55314513,13.40104474,0.195,-67,4,1365,-12.36,7.8,5,2,-0.234862779,4.55
15.9860539,18.24642181,0.18,-70,5,1365,15.09,0,5,2,-0.234862779,4.55
4.556057564,4.908603569,0.015,-52,6,1365,0,0,5,2,-0.234862779,4.55
31.1213709,32.58630755,0.36,-74,1,1366,30.84,6.75,5,2,-0.203513436,4.55
22.3025977,20.76722006,0.15,-68,2,1366,16.495,16.15,5,2,-0.203513436,4.55
12.40238083,12.4273436,0.21,-64,3,1366,1.835,16.15,5,2,-0.203513436,4.55
12.58342821,14.04945778,0.075,-67,4,1366,-12.36,7.8,5,2,-0.203513436,4.55
15.95600367,19.37580512,0.21,-70,5,1366,15.09,0,5,2,-0.203513436,4.55
4.554549124,4.924682832,0.09,-53,6,1366,0,0,5,2,-0.203513436,4.55
31.09010006,31.96926977,0.39,-73,1,1367,30.84,6.75,5,2,-0.172164094,4.55
22.27582838,20.58716952,0.12,-66,2,1367,16.495,16.15,5,2,-0.172164094,4.55
12.39132273,12.03602991,0.045,-62,3,1367,1.835,16.15,5,2,-0.172164094,4.55
4.55325603,4.932722271,0.045,-48,6,1367,0,0,5,2,-0.172164094,4.55
31.05882938,31.45423741,0.165,-74,1,1368,30.84,6.75,5,2,-0.140814751,4.55
22.24907103,20.25107279,0.09,-69,2,1368,16.495,16.15,5,2,-0.140814751,4.55
12.38033413,11.84887256,0.045,-60,3,1368,1.835,16.15,5,2,-0.140814751,4.55
12.64400997,14.31961885,0.24,-68,4,1368,-12.36,7.8,5,2,-0.140814751,4.55
4.552178467,4.904583672,0.105,-49,6,1368,0,0,5,2,-0.140814751,4.55
31.02755886,31.29322714,0.285,-77,1,1369,30.84,6.75,5,2,-0.109465409,4.55
22.22232569,23.43587807,0.075,-69,2,1369,16.495,16.15,5,2,-0.109465409,4.55
12.36941523,12.11509492,0.12,-60,3,1369,1.835,16.15,5,2,-0.109465409,4.55
12.67430857,13.58416538,0.09,-68,4,1369,-12.36,7.8,5,2,-0.109465409,4.55
4.551316587,4.873428362,0.09,-48,6,1369,0,0,5,2,-0.109465409,4.55
30.99628851,32.41429712,0.03,-73,1,1370,30.84,6.75,5,2,-0.078116066,4.55
22.19559239,26.36644726,0.36,-70,2,1370,16.495,16.15,5,2,-0.078116066,4.55
12.3585662,13.83432503,0.135,-64,3,1370,1.835,16.15,5,2,-0.078116066,4.55
12.70461227,15.0030004,0.24,-68,4,1370,-12.36,7.8,5,2,-0.078116066,4.55
4.550670513,4.999042808,0.06,-48,6,1370,0,0,5,2,-0.078116066,4.55
30.94938327,34.62242513,0.33,-74,1,1371,30.84,6.75,5,2,-0.031092053,4.55
22.15551514,27.55764402,0.42,-70,2,1371,16.495,16.15,5,2,-0.031092053,4.55
12.34242408,12.03602991,0.03,-61,3,1371,1.835,16.15,5,2,-0.031092053,4.55
12.7500773,13.63119584,0.18,-68,4,1371,-12.36,7.8,5,2,-0.031092053,4.55
4.550106231,4.881468631,0.075,-48,6,1371,0,0,5,2,-0.031092053,4.55
