Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll
0,4.74E+12,"[b0:e4:d5:39:26:89, 13902, 131, -62, 14:22:3b:16:5a:bd, 20632, 131, -69, cc:f4:11:8b:29:4d, 4675, 112, -53, b0:e4:d5:96:3b:95, 15476, 178, -68, 14:22:3b:2a:86:f5, 8357, 154, -62, f8:1a:2b:06:3c:0b, 19244, 146, -68]",4.74E+12,-0.27098715,0.1477568,9.830912,-0.001374406,-0.016340164,-0.00503949,-16.237501,26.987501,51.537502,0.514463,-0.01502298,0.027557826
1,4.74E+12,"[b0:e4:d5:39:26:89, 13893, 66, -62, 14:22:3b:16:5a:bd, 20632, 115, -67, cc:f4:11:8b:29:4d, 4441, 149, -53, b0:e4:d5:96:3b:95, 15330, 140, -70, 14:22:3b:2a:86:f5, 8416, 66, -62, f8:1a:2b:06:3c:0b, 19283, 126, -65]",4.74E+12,-0.3924229,0.07058827,9.777073,-0.001374406,-0.016340164,-1.53E-04,-16.7625,27.825,51.7625,0.49095118,-0.007213841,0.04011552
2,4.74E+12,"[b0:e4:d5:39:26:89, 13971, 199, -62, 14:22:3b:16:5a:bd, 20632, 70, -67, cc:f4:11:8b:29:4d, 4548, 155, -53, b0:e4:d5:96:3b:95, 15681, 136, -66, 14:22:3b:2a:86:f5, 8298, 106, -63, f8:1a:2b:06:3c:0b, 19361, 55, -67]",4.74E+12,-0.84047896,0.51505506,9.661021,0.007482879,0.021379653,-0.16828842,-16.8125,27.325,51.2625,0.4654747,-0.05306222,0.08677842
3,4.74E+12,"[b0:e4:d5:39:26:89, 13971, 199, -62, 14:22:3b:16:5a:bd, 20632, 70, -67, cc:f4:11:8b:29:4d, 4548, 155, -53, b0:e4:d5:96:3b:95, 15681, 136, -66, 14:22:3b:2a:86:f5, 8298, 106, -63, f8:1a:2b:06:3c:0b, 19361, 55, -67]",4.74E+12,-0.66400826,-0.5072784,10.043275,-0.03634541,0.03268033,0.08964183,-16.8125,27.325,51.425,0.42049685,0.050356623,0.06601863
4,4.74E+12,"[b0:e4:d5:39:26:89, 13971, 122, -62, 14:22:3b:16:5a:bd, 20427, 104, -65, cc:f4:11:8b:29:4d, 4675, 59, -53, b0:e4:d5:96:3b:95, 15645, 203, -68, 14:22:3b:2a:86:f5, 8357, 134, -63]",4.74E+12,-0.81595254,0.43669012,9.151948,0.003970507,0.028709821,0.054976255,-17.1375,27.2875,51.1125,0.46838486,-0.047491286,0.08892105
5,4.74E+12,"[b0:e4:d5:39:26:89, 13971, 76, -62, 14:22:3b:16:5a:bd, 20252, 63, -68, cc:f4:11:8b:29:4d, 4480, 112, -53, b0:e4:d5:96:3b:95, 16853, 1319, -66, 14:22:3b:2a:86:f5, 8816, 69, -66, f8:1a:2b:06:3c:0b, 19635, 70, -69]",4.74E+12,-0.4953143,0.22851457,9.101699,0.007635591,0.002596101,-0.023059484,-16.987501,27.300001,51.425,0.49923763,-0.02506446,0.054366358
6,4.74E+12,"[b0:e4:d5:39:26:89, 13853, 76, -61, 14:22:3b:16:5a:bd, 19959, 225, -63, cc:f4:11:8b:29:4d, 4558, 55, -52, b0:e4:d5:96:3b:95, 15798, 336, -64, 14:22:3b:2a:86:f5, 8884, 97, -66, f8:1a:2b:06:3c:0b, 19283, 146, -76]",4.74E+12,-0.20817557,-0.09930214,9.891331,-0.001068983,0.011147963,-0.017103724,-17.1375,27.2875,52.100002,0.5230557,0.010036751,0.021043159
7,4.74E+12,"[b0:e4:d5:39:26:89, 13658, 223, -66, 14:22:3b:16:5a:bd, 21628, 913, -65, cc:f4:11:8b:29:4d, 4675, 110, -50, b0:e4:d5:96:3b:95, 15691, 55, -67, 14:22:3b:2a:86:f5, 9168, 146, -55, f8:1a:2b:06:3c:0b, 17770, 81, -77]",4.74E+12,-0.2961118,0.38404804,9.561719,-0.005192202,0.014965758,0.005955761,-16.6625,27.1875,51.575,0.5407668,-0.04012437,0.030958574
8,4.74E+12,"[b0:e4:d5:39:26:89, 13658, 223, -66, 14:22:3b:16:5a:bd, 21628, 913, -65, cc:f4:11:8b:29:4d, 4675, 110, -50, b0:e4:d5:96:3b:95, 15691, 55, -67, 14:22:3b:2a:86:f5, 9168, 146, -55, f8:1a:2b:06:3c:0b, 17770, 81, -77]",4.74E+12,-0.4354937,-0.2727818,9.917053,0,-0.009315421,-0.014813046,-16.8125,27.325,51.2625,0.4685478,0.027472937,0.04388543
9,4.74E+12,"[b0:e4:d5:39:26:89, 13893, 110, -62, 14:22:3b:16:5a:bd, 19753, 106, -68, cc:f4:11:8b:29:4d, 4402, 97, -54, b0:e4:d5:96:3b:95, 15916, 230, -67, 14:22:3b:2a:86:f5, 9050, 149, -59, f8:1a:2b:06:3c:0b, 19205, 95, -77]",4.74E+12,-0.5246264,0.30927232,10.125229,-0.00167983,0.019852536,0.016951011,-17.3375,27,50.9375,0.5238523,-0.03049435,0.051767487
10,4.74E+12,"[b0:e4:d5:39:26:89, 13932, 55, -61, 14:22:3b:16:5a:bd, 21013, 1106, -66, cc:f4:11:8b:29:4d, 4402, 97, -53, b0:e4:d5:96:3b:95, 15330, 127, -70, 14:22:3b:2a:86:f5, 9129, 152, -61, f8:1a:2b:06:3c:0b, 18658, 70, -72]",4.74E+12,-0.24885355,-0.276371,9.8632145,0.011453386,1.53E-04,-0.031611346,-16.987501,27.300001,51.7625,0.4992016,0.028004143,0.02522512
11,4.74E+12,"[b0:e4:d5:39:26:89, 14010, 155, -59, 14:22:3b:16:5a:bd, 22505, 329, -61, cc:f4:11:8b:29:4d, 4324, 62, -56, b0:e4:d5:96:3b:95, 16003, 255, -65, 14:22:3b:2a:86:f5, 8152, 265, -61, f8:1a:2b:06:3c:0b, 18150, 95, -70]",4.74E+12,-0.1692922,0.17647067,9.736994,0.003512372,-0.036650836,-0.001374406,-17.475,27.112501,51.787502,0.564605,-0.01811901,0.017384743
12,4.74E+12,"[b0:e4:d5:39:26:89, 13854, 76, -58, 14:22:3b:16:5a:bd, 21219, 996, -65, cc:f4:11:8b:29:4d, 4080, 56, -55, b0:e4:d5:96:3b:95, 15916, 242, -68, 14:22:3b:2a:86:f5, 9324, 104, -60, f8:1a:2b:06:3c:0b, 18111, 157, -69]",4.74E+12,-0.32004002,-0.029312078,9.755538,0.002137966,-0.031611346,0.014507622,-17.225,26.5,51.575,0.52737796,0.003003035,0.032794222
13,4.74E+12,"[b0:e4:d5:39:26:89, 13854, 76, -58, 14:22:3b:16:5a:bd, 21219, 996, -65, cc:f4:11:8b:29:4d, 4080, 56, -55, b0:e4:d5:96:3b:95, 15916, 242, -68, 14:22:3b:2a:86:f5, 9324, 104, -60, f8:1a:2b:06:3c:0b, 18111, 157, -69]",4.74E+12,-0.8679964,0.3822534,9.933205,-0.002901525,7.64E-04,0.016951011,-16.987501,27.175001,51.75,0.45906305,-0.038317535,0.08716192
14,4.74E+12,"[b0:e4:d5:39:26:89, 13893, 66, -58, 14:22:3b:16:5a:bd, 20515, 80, -70, cc:f4:11:8b:29:4d, 4519, 95, -55, b0:e4:d5:96:3b:95, 15798, 103, -64, 14:22:3b:2a:86:f5, 9051, 146, -60, f8:1a:2b:06:3c:0b, 18111, 69, -69]",4.74E+12,-0.31106696,-0.096909314,10.557134,6.11E-04,-0.002748813,0.026724568,-17.2125,26.7625,51.412502,0.52264047,0.00917527,0.029456573
15,4.74E+12,"[b0:e4:d5:39:26:89, 13932, 102, -59, 14:22:3b:16:5a:bd, 20398, 322, -65, cc:f4:11:8b:29:4d, 4441, 62, -54, b0:e4:d5:96:3b:95, 14988, 616, -63, 14:22:3b:2a:86:f5, 9050, 69, -61, f8:1a:2b:06:3c:0b, 17994, 81, -70]",4.74E+12,-0.58504516,0.21355942,10.096515,0.006566608,-0.005803049,-0.03420745,-16.800001,27.4375,51.425,0.48271236,-0.021113237,0.057880536
16,4.74E+12,"[b0:e4:d5:39:26:89, 13961, 112, -60, 14:22:3b:16:5a:bd, 20105, 99, -68, cc:f4:11:8b:29:4d, 4519, 86, -55, b0:e4:d5:96:3b:95, 14871, 156, -69, 14:22:3b:2a:86:f5, 8386, 28, -61, f8:1a:2b:06:3c:0b, 17760, 118, -67]",4.74E+12,0.09990034,-0.37268212,10.332807,-0.011911522,0.006872032,0.035123717,-16.8125,27.325,50.925,0.53591496,0.03605054,-0.009667967
17,4.74E+12,"[b0:e4:d5:39:26:89, 13736, 337, -62, 14:22:3b:16:5a:bd, 19775, 787, -67, cc:f4:11:8b:29:4d, 4714, 63, -54, b0:e4:d5:96:3b:95, 15388, 179, -63, 14:22:3b:2a:86:f5, 8503, 103, -62, f8:1a:2b:06:3c:0b, 17994, 367, -71]",4.74E+12,-0.6975078,0.11964113,9.542577,-0.002596101,0.020768806,-0.006108473,-16.8125,27.300001,51.575,0.45424202,-0.012503602,0.07296452
18,4.74E+12,"[b0:e4:d5:39:26:89, 13736, 337, -62, 14:22:3b:16:5a:bd, 19775, 787, -67, cc:f4:11:8b:29:4d, 4714, 63, -54, b0:e4:d5:96:3b:95, 15388, 179, -63, 14:22:3b:2a:86:f5, 8503, 103, -62, f8:1a:2b:06:3c:0b, 17994, 367, -71]",4.74E+12,-0.93320084,0.20817557,9.408579,0.011300675,-0.014049487,-0.016951011,-17.825,26.8375,50.287502,0.4614386,-0.022014549,0.09886281
19,4.74E+12,"[b0:e4:d5:39:26:89, 14166, 102, -62, 14:22:3b:16:5a:bd, 20134, 133, -66, cc:f4:11:8b:29:4d, 3728, 871, -54, b0:e4:d5:96:3b:95, 15505, 260, -66, 14:22:3b:2a:86:f5, 8660, 69, -65, f8:1a:2b:06:3c:0b, 19439, 1495, -64]",4.74E+12,-0.32004002,-0.0317049,10.256236,-0.00167983,-0.034054734,0.018019995,-16.8375,27.1875,51.0875,0.50830704,0.003089767,0.03119431
