Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll
0,1.50597E+13,"[b0:e4:d5:39:26:89, 8224, 110, -61, 14:22:3b:16:5a:bd, 14631, 110, -67, cc:f4:11:8b:29:4d, 12737, 175, -77, b0:e4:d5:96:3b:95, 16399, 225, -79, 14:22:3b:2a:86:f5, 16194, 82, -74, f8:1a:2b:06:3c:0b, 15030, 244, -70]",1.50598E+13,-0.60658056,0.35533416,9.899706,-0.006108473,0.017103724,-0.012827792,-2.9375,29.9375,39.75,0.017581593,-0.035810903,0.061196078
1,1.506E+13,"[b0:e4:d5:39:26:89, 7442, 288, -68, 14:22:3b:16:5a:bd, 14124, 220, -65, cc:f4:11:8b:29:4d, 13381, 0, -83, b0:e4:d5:96:3b:95, 14944, 67, -79, 14:22:3b:2a:86:f5, 16165, 114, -73, f8:1a:2b:06:3c:0b, 15030, 162, -72]",1.506E+13,0.13998012,-0.059820566,9.821341,0.007330167,0.02687728,-0.006413896,-3.0125,29.2875,38.7375,0.12014811,0.006090182,-0.014251684
2,1.506E+13,"[b0:e4:d5:39:26:89, 7442, 288, -68, 14:22:3b:16:5a:bd, 14124, 220, -65, cc:f4:11:8b:29:4d, 13381, 0, -83, b0:e4:d5:96:3b:95, 14944, 67, -79, 14:22:3b:2a:86:f5, 16165, 114, -73, f8:1a:2b:06:3c:0b, 15030, 162, -72]",1.50602E+13,-0.2015953,0.13878371,9.923036,-0.006261184,-0.022295926,0.00167983,-2.4750001,29.85,39.7375,0.05686259,-0.013982217,0.020313095
3,1.50603E+13,"[b0:e4:d5:39:26:89, 8145, 95, -60, 14:22:3b:16:5a:bd, 15725, 274, -69, cc:f4:11:8b:29:4d, 14553, 597, -79, b0:e4:d5:96:3b:95, 15842, 417, -79, 14:22:3b:2a:86:f5, 16399, 114, -71, f8:1a:2b:06:3c:0b, 16466, 259, -71]",1.50604E+13,-0.7728817,0.38404804,10.153943,0.002901525,-1.53E-04,0.040926766,-3.0875,30.050001,39.2625,0.003457543,-0.037695594,0.07596992
4,1.50606E+13,"[b0:e4:d5:39:26:89, 7325, 95, -65, 14:22:3b:16:5a:bd, 16038, 151, -71, cc:f4:11:8b:29:4d, 14319, 95, -77, b0:e4:d5:96:3b:95, 16584, 578, -81, 14:22:3b:2a:86:f5, 16487, 140, -69, f8:1a:2b:06:3c:0b, 15264, 338, -67]",1.50606E+13,-0.49172506,-0.25842485,10.107283,0.007941014,-0.020616096,0.033596598,-3.65,29.362501,38.7625,0.058002003,0.025532426,0.04861224
5,1.50606E+13,"[b0:e4:d5:39:26:89, 7325, 95, -65, 14:22:3b:16:5a:bd, 16038, 151, -71, cc:f4:11:8b:29:4d, 14319, 95, -77, b0:e4:d5:96:3b:95, 16584, 578, -81, 14:22:3b:2a:86:f5, 16487, 140, -69, f8:1a:2b:06:3c:0b, 15264, 338, -67]",1.50608E+13,-0.42532423,0.53300124,10.044471,-0.004581355,-0.004886778,0.04688253,-2.9625,29.8125,39.25,0.046893243,-0.052967045,0.042318836
6,1.50609E+13,"[b0:e4:d5:39:26:89, 7911, 122, -70, 14:22:3b:16:5a:bd, 15725, 191, -74, cc:f4:11:8b:29:4d, 14749, 243, -81, b0:e4:d5:96:3b:95, 19241, 705, -75, 14:22:3b:2a:86:f5, 15444, 130, -77, f8:1a:2b:06:3c:0b, 14942, 143, -75]",1.5061E+13,-0.22911277,0.12801601,9.650852,-0.001832542,-0.001527118,0.025044737,-3.3,29.6375,39.5875,0.08088109,-0.013260223,0.0237357
7,1.50612E+13,"[b0:e4:d5:39:26:89, 11339, 97, -69, 14:22:3b:16:5a:bd, 15452, 78, -70, cc:f4:11:8b:29:4d, 14866, 155, -78, b0:e4:d5:96:3b:95, 17747, 521, -74, 14:22:3b:2a:86:f5, 15256, 199, -76, f8:1a:2b:06:3c:0b, 16143, 1013, -69]",1.50612E+13,-0.7902297,0.10049855,9.679565,0.004428643,-0.048409645,0.021379653,-3.1875,29.2625,39.4,-0.001004396,-0.010347752,0.081458315
8,1.50612E+13,"[b0:e4:d5:39:26:89, 11339, 97, -69, 14:22:3b:16:5a:bd, 15452, 78, -70, cc:f4:11:8b:29:4d, 14866, 155, -78, b0:e4:d5:96:3b:95, 17747, 521, -74, 14:22:3b:2a:86:f5, 15256, 199, -76, f8:1a:2b:06:3c:0b, 16143, 1013, -69]",1.50614E+13,-0.45104706,0.3505485,9.731011,-7.64E-04,0.013285928,-0.04199575,-2.9375,29.9375,39.925,0.03810614,-0.035969693,0.046318356
9,1.50615E+13,"[b0:e4:d5:39:26:89, 7950, 148, -72, 14:22:3b:16:5a:bd, 15764, 156, -76, cc:f4:11:8b:29:4d, 21317, 441, -81, b0:e4:d5:96:3b:95, 15530, 156, -76, 14:22:3b:2a:86:f5, 15872, 103, -73, f8:1a:2b:06:3c:0b, 15411, 135, -69]",1.50616E+13,-0.46002015,0.148355,9.2895355,-0.00167983,-0.001374406,-0.05803049,-3.1125,29.7875,39.25,0.04001833,-0.015949221,0.04947983
