Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll
0,2.25277E+12,"[14:22:3b:2a:86:f5, 21484, 90, -66, 14:22:3b:16:5a:bd, 6675, 45, -51, b0:e4:d5:96:3b:95, 13277, 60, -52, f8:1a:2b:06:3c:0b, 9992, 75, -56, b0:e4:d5:39:26:89, 48597, 315, -74]",2.25289E+12,-1.154537,-0.005982057,9.229715,-0.010079277,-0.04016439,0.22434026,-698.2426,40.0648,-51.4352,1.5135276,6.43E-04,0.12444274
1,2.25277E+12,"[14:22:3b:2a:86:f5, 21484, 90, -66, 14:22:3b:16:5a:bd, 6675, 45, -51, b0:e4:d5:96:3b:95, 13277, 60, -52, f8:1a:2b:06:3c:0b, 9992, 75, -56, b0:e4:d5:39:26:89, 48597, 315, -74]",2.25309E+12,-1.5667006,-0.62811595,9.000004,-0.037873644,0.05955936,-0.03726278,-698.3524,39.9306,-51.4962,1.5069202,0.06864859,0.17235069
2,2.25316E+12,"[14:22:3b:2a:86:f5, 21375, 60, -67, 14:22:3b:16:5a:bd, 6816, 60, -51, b0:e4:d5:96:3b:95, 13160, 30, -54, f8:1a:2b:06:3c:0b, 9968, 75, -59, cc:f4:11:8b:29:4d, 24453, 210, -66, b0:e4:d5:39:26:89, -82656, 150, -72]",2.25329E+12,-0.5312066,0.26081768,9.927223,-0.01160644,0.02855795,-0.028252518,-698.6574,38.918,-51.5938,1.5147787,-0.026229426,0.053459108
3,2.25316E+12,"[14:22:3b:2a:86:f5, 21375, 60, -67, 14:22:3b:16:5a:bd, 6816, 60, -51, b0:e4:d5:96:3b:95, 13160, 30, -54, f8:1a:2b:06:3c:0b, 9968, 75, -59, cc:f4:11:8b:29:4d, 24453, 210, -66, b0:e4:d5:39:26:89, -82656, 150, -72]",2.25349E+12,-0.8380861,0.4941179,9.802198,0.028405234,-0.032223143,0.012980887,-698.7184,39.8696,-51.4474,1.5146079,-0.05018347,0.085292384
4,2.25363E+12,"[14:22:3b:2a:86:f5, 36027, 105, -65, 14:22:3b:16:5a:bd, 6734, 90, -51, b0:e4:d5:96:3b:95, 13253, 90, -52, f8:1a:2b:06:3c:0b, 10109, 75, -63, b0:e4:d5:39:26:89, 46796, 105, -71]",2.25368E+12,-0.651446,0.79142606,10.036695,0.003512475,-0.014202617,0.08399397,-697.93756,39.4792,-51.667,1.513906,-0.07852588,0.064815514
5,2.25363E+12,"[14:22:3b:2a:86:f5, 36027, 105, -65, 14:22:3b:16:5a:bd, 6734, 90, -51, b0:e4:d5:96:3b:95, 13253, 90, -52, f8:1a:2b:06:3c:0b, 10109, 75, -63, b0:e4:d5:39:26:89, 46796, 105, -71]",2.25389E+12,-0.51505506,0.5312066,9.90808,-0.010995574,-0.02565634,-0.035277467,-698.3158,40.2844,-51.4596,1.5122441,-0.05349011,0.05193659
6,2.25403E+12,"[14:22:3b:2a:86:f5, 22027, 345, -65, 14:22:3b:16:5a:bd, 6664, 75, -51, b0:e4:d5:96:3b:95, 13187, 30, -54, f8:1a:2b:06:3c:0b, 10011, 30, -60, cc:f4:11:8b:29:4d, 24472, 285, -68, b0:e4:d5:39:26:89, 47347, 285, -74]",2.25411E+12,-2.1631117,-0.8542377,10.286146,-0.023365596,-0.028252518,-0.03283401,-698.5354,40.3332,-51.7646,1.5021358,0.081091605,0.20727347
7,2.25403E+12,"[14:22:3b:2a:86:f5, 22027, 345, -65, 14:22:3b:16:5a:bd, 6664, 75, -51, b0:e4:d5:96:3b:95, 13187, 30, -54, f8:1a:2b:06:3c:0b, 10011, 30, -60, cc:f4:11:8b:29:4d, 24472, 285, -68, b0:e4:d5:39:26:89, 47347, 285, -74]",2.25431E+12,-0.32841492,-0.12023934,10.076176,0.005192355,0.05681047,0.02443461,-698.206,39.5524,-51.5938,1.5148077,0.011926134,0.032581676
8,2.2544E+12,"[14:22:3b:2a:86:f5, -233660, 150, -72, 14:22:3b:16:5a:bd, 6734, 90, -49, b0:e4:d5:96:3b:95, 13214, 30, -54, f8:1a:2b:06:3c:0b, 10007, 30, -59, cc:f4:11:8b:29:4d, 24398, 330, -66, b0:e4:d5:39:26:89, 47312, 270, -73]",2.25451E+12,-1.2520444,-0.029910283,10.059426,-0.025961773,-0.029168816,0.022449298,-696.925,38.637398,-51.947598,1.5153534,0.002950583,0.12382799
9,2.2544E+12,"[14:22:3b:2a:86:f5, -233660, 150, -72, 14:22:3b:16:5a:bd, 6734, 90, -49, b0:e4:d5:96:3b:95, 13214, 30, -54, f8:1a:2b:06:3c:0b, 10007, 30, -59, cc:f4:11:8b:29:4d, 24398, 330, -66, b0:e4:d5:39:26:89, 47312, 270, -73]",2.25471E+12,-1.402194,-0.11964113,9.5964155,-0.016340645,-1.53E-04,0.025961773,-698.0596,40.3088,-51.179,1.5122405,0.012335653,0.14508969
10,2.25479E+12,"[14:22:3b:2a:86:f5, 29792, 150, -66, 14:22:3b:16:5a:bd, 6746, 60, -51, b0:e4:d5:96:3b:95, 13230, 60, -53, f8:1a:2b:06:3c:0b, 10031, 75, -61, cc:f4:11:8b:29:4d, 26570, 255, -68, b0:e4:d5:39:26:89, 46882, 240, -74]",2.25491E+12,-1.0612168,-0.44745782,9.75494,0.008857546,-0.037415497,-0.01786781,-697.40076,39.4792,-51.874397,1.5128791,0.045569256,0.1083615
11,2.25479E+12,"[14:22:3b:2a:86:f5, 29792, 150, -66, 14:22:3b:16:5a:bd, 6746, 60, -51, b0:e4:d5:96:3b:95, 13230, 60, -53, f8:1a:2b:06:3c:0b, 10031, 75, -61, cc:f4:11:8b:29:4d, 26570, 255, -68, b0:e4:d5:39:26:89, 46882, 240, -74]",2.25511E+12,-0.40917268,0.38584265,9.942178,0.024587326,-0.016798794,-0.011759156,-697.52277,38.308,-51.0448,1.5148573,-0.038756423,0.041132025
12,2.2553E+12,"[14:22:3b:2a:86:f5, 29406, 75, -66, 14:22:3b:16:5a:bd, 6808, 45, -51, b0:e4:d5:96:3b:95, 13187, 75, -55, f8:1a:2b:06:3c:0b, 10082, 75, -58, cc:f4:11:8b:29:4d, 28527, 135, -70, b0:e4:d5:39:26:89, 48492, 90, -74]",2.25534E+12,-0.23509483,0.6239285,9.861421,0.002138028,-0.009468411,0.06795876,-696.5956,39.3694,-51.9354,1.5113505,-0.06316751,0.023835339
13,2.2553E+12,"[14:22:3b:2a:86:f5, 29406, 75, -66, 14:22:3b:16:5a:bd, 6808, 45, -51, b0:e4:d5:96:3b:95, 13187, 75, -55, f8:1a:2b:06:3c:0b, 10082, 75, -58, cc:f4:11:8b:29:4d, 28527, 135, -70, b0:e4:d5:39:26:89, 48492, 90, -74]",2.25554E+12,-0.5270192,0.3074777,9.798609,-0.023823744,0.005650504,0.006261369,-697.1324,40.2478,-52.46,1.5126369,-0.03132419,0.05373333
14,2.25574E+12,"[14:22:3b:2a:86:f5, 26855, 45, -69, 14:22:3b:16:5a:bd, 6789, 45, -49, b0:e4:d5:96:3b:95, 13160, 15, -54, f8:1a:2b:06:3c:0b, 10289, 120, -59, cc:f4:11:8b:29:4d, 28355, 165, -68, b0:e4:d5:39:26:89, 46855, 180, -72]",2.2558E+12,-0.98584294,-0.3714857,9.631111,-0.00870483,-0.027794369,0.017562376,-696.3028,38.332397,-52.7894,1.5149719,0.03835212,0.10200498
15,2.25574E+12,"[14:22:3b:2a:86:f5, 26855, 45, -69, 14:22:3b:16:5a:bd, 6789, 45, -49, b0:e4:d5:96:3b:95, 13160, 15, -54, f8:1a:2b:06:3c:0b, 10289, 120, -59, cc:f4:11:8b:29:4d, 28355, 165, -68, b0:e4:d5:39:26:89, 46855, 180, -72]",2.256E+12,-0.65982085,0.30089745,9.660423,-0.016493361,0.030695979,-0.09101892,-696.4004,38.6008,-51.8012,1.5154144,-0.031065045,0.06819553
16,2.25574E+12,"[14:22:3b:2a:86:f5, 26855, 45, -69, 14:22:3b:16:5a:bd, 6789, 45, -49, b0:e4:d5:96:3b:95, 13160, 15, -54, f8:1a:2b:06:3c:0b, 10289, 120, -59, cc:f4:11:8b:29:4d, 28355, 165, -68, b0:e4:d5:39:26:89, 46855, 180, -72]",2.2562E+12,-1.2424731,-0.4121637,9.587442,-0.024587326,-0.03283401,0.027488936,-697.0104,39.5158,-52.264797,1.5119947,0.042607635,0.12887555
17,2.25623E+12,"[14:22:3b:2a:86:f5, 20945, 285, -71, 14:22:3b:16:5a:bd, 6812, 60, -49, b0:e4:d5:96:3b:95, 13199, 45, -54, f8:1a:2b:06:3c:0b, 10140, 90, -60, cc:f4:11:8b:29:4d, 24609, 0, -69, b0:e4:d5:39:26:89, 46796, 330, -75]",2.2564E+12,-0.2536392,0.57607204,9.81835,0.008399397,-0.00702495,0.058184914,-697.291,39.8452,-51.703598,1.511089,-0.058586307,0.025827436
18,2.25623E+12,"[14:22:3b:2a:86:f5, 20945, 285, -71, 14:22:3b:16:5a:bd, 6812, 60, -49, b0:e4:d5:96:3b:95, 13199, 45, -54, f8:1a:2b:06:3c:0b, 10140, 90, -60, cc:f4:11:8b:29:4d, 24609, 0, -69, b0:e4:d5:39:26:89, 46796, 330, -75]",2.2566E+12,0.048454657,0.28713873,10.062417,0,-0.027947085,-0.003207043,-696.742,39.576797,-51.8866,1.511802,-0.028527688,-0.004815372
19,2.2567E+12,"[14:22:3b:2a:86:f5, 29738, 270, -70, 14:22:3b:16:5a:bd, 6714, 90, -51, b0:e4:d5:96:3b:95, 13140, 60, -54, f8:1a:2b:06:3c:0b, 10351, 15, -59, b0:e4:d5:39:26:89, 47312, 315, -74]",2.25681E+12,-0.67417777,0.6119644,10.184451,0.011148291,-0.04046982,0.10751228,-696.6932,39.6744,-53.0212,1.5135853,-0.059885196,0.06610033
20,2.2567E+12,"[14:22:3b:2a:86:f5, 29738, 270, -70, 14:22:3b:16:5a:bd, 6714, 90, -51, b0:e4:d5:96:3b:95, 13140, 60, -54, f8:1a:2b:06:3c:0b, 10351, 15, -59, b0:e4:d5:39:26:89, 47312, 315, -74]",2.25701E+12,-0.8859426,-0.05922236,10.051051,-0.022602014,0.011759156,0.020922136,-696.4004,39.04,-52.2038,1.5148711,0.005869332,0.08791705
21,2.25718E+12,"[14:22:3b:2a:86:f5, 35976, 105, -67, 14:22:3b:16:5a:bd, 6839, 30, -51, b0:e4:d5:96:3b:95, 13050, 90, -54, f8:1a:2b:06:3c:0b, 10300, 120, -61, cc:f4:11:8b:29:4d, 27109, 165, -69, b0:e4:d5:39:26:89, 93871, 0, -75]",2.25726E+12,-0.654437,0.27696922,9.607781,-3.05E-04,0.008246681,-0.03176499,-696.0588,39.6134,-52.1916,1.5139318,-0.028753024,0.068010256
22,2.25718E+12,"[14:22:3b:2a:86:f5, 35976, 105, -67, 14:22:3b:16:5a:bd, 6839, 30, -51, b0:e4:d5:96:3b:95, 13050, 90, -54, f8:1a:2b:06:3c:0b, 10300, 120, -61, cc:f4:11:8b:29:4d, 27109, 165, -69, b0:e4:d5:39:26:89, 93871, 0, -75]",2.25746E+12,-1.2963116,-0.23808585,9.454042,-0.005039638,-0.017104227,0.006414085,-697.19336,39.0644,-52.2404,1.5133616,0.02494487,0.13626742
23,2.25765E+12,"[14:22:3b:2a:86:f5, 35957, 90, -67, 14:22:3b:16:5a:bd, 6851, 105, -51, b0:e4:d5:96:3b:95, 13054, 60, -54, f8:1a:2b:06:3c:0b, 10195, 30, -60, cc:f4:11:8b:29:4d, 24703, 0, -68, b0:e4:d5:39:26:89, 47417, 105, -75]",2.25773E+12,-1.1473584,-0.41994038,9.654441,-0.009162978,0.033292156,-0.04184427,-696.376,39.5158,-53.118797,1.5124642,0.043166336,0.11828776
24,2.25765E+12,"[14:22:3b:2a:86:f5, 35957, 90, -67, 14:22:3b:16:5a:bd, 6851, 105, -51, b0:e4:d5:96:3b:95, 13054, 60, -54, f8:1a:2b:06:3c:0b, 10195, 30, -60, cc:f4:11:8b:29:4d, 24703, 0, -68, b0:e4:d5:39:26:89, 47417, 105, -75]",2.25793E+12,0.044865426,1.0839486,10.1288185,0,-0.02321288,-0.022907447,-696.742,40.0526,-52.5942,1.5052053,-0.1066095,-0.004429454
