Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll
0,1.48636E+13,[],1.48637E+13,-0.12921242,0.10348958,9.705887,0.001221731,-0.043982297,0.024281893,9.4794,13.8104,69.4302,-0.67222255,-0.010661209,0.013312004
1,1.48636E+13,[],1.48639E+13,0.047258247,-0.047856454,9.830314,-0.002748894,0.008093964,0.023060163,9.7844,14.3838,69.4302,-0.5706867,0.004868158,-0.004807363
2,1.4864E+13,"[b0:e4:d5:39:26:89, 67980, 0, -59, 14:22:3b:16:5a:bd, 8421, 135, -52]",1.48641E+13,-1.0013963,-0.08793623,9.972687,3.05E-04,0.04795292,-0.07238753,8.7962,14.091,69.491196,-0.81848824,0.00877336,0.10007843
3,1.4864E+13,"[b0:e4:d5:39:26:89, 67980, 0, -59, 14:22:3b:16:5a:bd, 8421, 135, -52]",1.48643E+13,0.66699934,0.3182454,10.047462,-0.003817908,-0.03191771,0.013286319,8.967,13.822599,70.418396,-0.35432106,-0.031594127,-0.06628759
4,1.48644E+13,"[b0:e4:d5:39:26:89, 15808, 120, -58, 14:22:3b:16:5a:bd, 11476, 195, -51, cc:f4:11:8b:29:4d, -127445, 810, -59, b0:e4:d5:96:3b:95, 9632, 60, -46, 14:22:3b:2a:86:f5, 110933, 0, -55, f8:1a:2b:06:3c:0b, 8074, 345, -46]",1.48645E+13,-0.64008003,-0.22851457,9.963714,9.16E-04,0.02397646,0.09758572,9.4916,14.2862,69.3204,-0.72047603,0.022883505,0.064152956
5,1.48644E+13,"[b0:e4:d5:39:26:89, 15808, 120, -58, 14:22:3b:16:5a:bd, 11476, 195, -51, cc:f4:11:8b:29:4d, -127445, 810, -59, b0:e4:d5:96:3b:95, 9632, 60, -46, 14:22:3b:2a:86:f5, 110933, 0, -55, f8:1a:2b:06:3c:0b, 8074, 345, -46]",1.48647E+13,0.7908279,0.2620141,9.938589,-0.00290161,0.003207043,-0.04428773,9.1866,13.6152,69.5278,-0.3001245,-0.026274195,-0.07940414
6,1.48644E+13,"[b0:e4:d5:39:26:89, 15808, 120, -58, 14:22:3b:16:5a:bd, 11476, 195, -51, cc:f4:11:8b:29:4d, -127445, 810, -59, b0:e4:d5:96:3b:95, 9632, 60, -46, 14:22:3b:2a:86:f5, 110933, 0, -55, f8:1a:2b:06:3c:0b, 8074, 345, -46]",1.48649E+13,-1.5337993,-0.010169496,9.853643,-0.005497787,0.03726278,0.025503624,9.5892,13.6152,69.2472,-0.97368866,0.001019774,0.15441889
7,1.4865E+13,"[b0:e4:d5:39:26:89, -134250, 60, -59, 14:22:3b:16:5a:bd, 7308, 225, -54, cc:f4:11:8b:29:4d, 17039, 390, -55, b0:e4:d5:96:3b:95, 9789, 75, -47]",1.48651E+13,0.5300102,0.21774685,9.91466,0.00702495,-0.015118915,-0.06627888,8.8694,13.724999,70.211,-0.39732757,-0.02192728,-0.05340639
8,1.4865E+13,"[b0:e4:d5:39:26:89, -134250, 60, -59, 14:22:3b:16:5a:bd, 7308, 225, -54, cc:f4:11:8b:29:4d, 17039, 390, -55, b0:e4:d5:96:3b:95, 9789, 75, -47]",1.48653E+13,0.025124637,0.5240282,9.741779,0.001985312,0.028710667,0.012064588,9.4916,13.6152,69.235,-0.75609994,-0.05373986,-0.002579055
9,1.48655E+13,"[b0:e4:d5:39:26:89, -136175, 15, -55, 14:22:3b:16:5a:bd, 6941, 90, -51, cc:f4:11:8b:29:4d, 16820, 315, -55, b0:e4:d5:96:3b:95, 9976, 180, -48]",1.48655E+13,-0.8985049,0.093918286,9.781859,-0.004276057,0.029932396,0.01572978,8.6132,13.883599,69.0886,-0.84447855,-0.00956073,0.09159718
10,1.48655E+13,"[b0:e4:d5:39:26:89, -136175, 15, -55, 14:22:3b:16:5a:bd, 6941, 90, -51, cc:f4:11:8b:29:4d, 16820, 315, -55, b0:e4:d5:96:3b:95, 9976, 180, -48]",1.48658E+13,-0.14237295,-0.05383851,9.825528,-0.001679879,0.02031127,0.027947085,8.8694,13.724999,70.3086,-0.611233,0.005478822,0.014489093
11,1.48655E+13,"[b0:e4:d5:39:26:89, -136175, 15, -55, 14:22:3b:16:5a:bd, 6941, 90, -51, cc:f4:11:8b:29:4d, 16820, 315, -55, b0:e4:d5:96:3b:95, 9976, 180, -48]",1.4866E+13,0.30867413,-0.10289137,9.8015995,0.00702495,-0.01863139,-0.07360926,9.394,14.2862,69.3204,-0.44751796,0.01049182,-0.031481814
12,1.4866E+13,"[b0:e4:d5:39:26:89, 76054, 0, -55, 14:22:3b:16:5a:bd, 6335, 45, -51, cc:f4:11:8b:29:4d, -147300, 375, -55, b0:e4:d5:96:3b:95, 10183, 75, -49]",1.48662E+13,-0.5778667,-0.26620153,9.549755,0.00412334,-0.079107046,0.052534413,9.3818,14.0056,69.6254,-0.7059617,0.027817147,0.060437456
13,1.4866E+13,"[b0:e4:d5:39:26:89, 76054, 0, -55, 14:22:3b:16:5a:bd, 6335, 45, -51, cc:f4:11:8b:29:4d, -147300, 375, -55, b0:e4:d5:96:3b:95, 10183, 75, -49]",1.48664E+13,0.032901313,0.019142581,9.7681,-0.001985312,0.07727446,0.043829583,9.4794,13.8104,69.637596,-0.5945002,-0.00195969,-0.003368228
