M1 Time Stamp (ms),AP1 True Distance (m),AP1 RTT Distance (m),AP1 RTT std (m),AP1 RSS (dBm),AP2 True Distance (m),AP2 RTT Distance (m),AP2 RTT std (m),AP2 RSS (dBm),AP3 True Distance (m),AP3 RTT Distance (m),AP3 RTT std (m),AP3 RSS (dBm),AP4 True Distance (m),AP4 RTT Distance (m),AP4 RTT std (m),AP4 RSS (dBm),AP5 True Distance (m),AP5 RTT Distance (m),AP5 RTT std (m),AP5 RSS (dBm),AP6 True Distance (m),AP6 RTT Distance (m),AP6 RTT std (m),AP6 RSS (dBm),AP7 True Distance (m),AP7 RTT Distance (m),AP7 RTT std (m),AP7 RSS (dBm),AP8 True Distance (m),AP8 RTT Distance (m),AP8 RTT std (m),AP8 RSS (dBm),AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Azimuth,Pitch,Roll,M1 Ground Truth_x,M1 Ground Truth_y,user,circle
0,21.66647853,24.08281014,0.161,-72,22.30032549,28.5086157,0.298,-86,0,0,0,0,0,0,0,0,6.640605168,10.60121545,0.095,-64,4.856123248,7.499350372,0.055,-54,3.833882888,5.139736958,0.058,-57,13.50384749,15.29182788,0.082,-66,-0.22971097,-0.7896315,9.537791,0.030389652,0.03191677,0.022448637,-26.225,-3.3625,36.912502,1.58087,0.08257756,0.024079638,22.161,15.326,1,2
233.202002,21.65435119,23.88776777,0.095,-68,22.28854303,27.28241868,0.25,-85,0,0,0,0,0,0,0,0,6.633259573,9.93642798,0.204,-72,4.844131141,7.499350372,0.097,-58,3.836156807,5.051314284,0.102,-58,13.49321901,16.07422546,0.124,-72,0.8446664,0.18484555,9.616156,-0.002443389,-0.04566083,0.05955761,-26.2,-3.2250001,36.7625,1.7024363,-0.019146325,-0.087613404,22.14887239,15.326,1,2
493.426715,21.64222385,24.12181853,0.19,-70,22.27676094,30.81494379,0.138,-81,0,0,0,0,0,0,0,0,6.625928032,11.38302403,0.12,-59,4.832139711,7.508370329,0.061,-63,3.838467697,5.320557865,0.754,-52,13.48259306,14.99866824,0.219,-69,-0.31345975,-0.57906306,9.863813,0.008399149,0.20906247,0.014049487,-25.7875,-3.7,36.9,1.6310962,0.058608975,0.03176807,22.13674478,15.326,1,2
781.726015,21.61796917,23.53568952,0.165,-66,22.25319788,29.2417256,0.065,-84,0,0,0,0,0,0,0,0,6.611307299,9.702124767,0.146,-69,4.808158899,7.665710926,0.055,-60,3.843200118,4.639133109,0.097,-56,13.46134879,15.79108612,0.05,-80,-1.5104693,0.016749758,9.313464,-0.009926268,0.08383878,0.0645971,-25.4375,-3.4125001,37.2125,1.7507881,-0.001775248,0.16078135,22.11248956,15.326,1,2
1039.268645,21.60584183,24.15082475,0.232,-75,0,0,0,0,0,0,0,0,0,0,0,0,6.604018201,10.39598307,0.225,-63,4.796169528,7.391107089,0.2,-63,3.845621514,5.144760539,0.499,-52,13.45073047,15.43890569,0.097,-71,0.46959144,-0.38883367,9.842278,0.046729814,-0.036650836,0.005497625,-25.862501,-3.0625,37.0875,1.6304339,0.03944112,-0.04767551,22.10036195,15.326,1,2
1318.551121,21.59371449,24.03379955,0.311,-70,22.22963631,28.8016603,0.403,-80,0,0,0,0,0,0,0,0,6.596743344,9.708132725,0.16,-58,4.784180854,7.352017478,0.103,-56,3.848079608,4.874423043,0.06,-65,13.4401147,15.64401176,0.103,-68,0.34277186,0.20757736,10.0265255,0.009468133,-0.12522368,0.004581355,-26.125,-3.8625,35.9,1.7369897,-0.020687781,-0.034173198,22.08823434,15.326,1,2
1608.039587,21.5694598,24.20983736,0.127,-65,22.20607622,29.00669097,1.289,-84,0,0,0,0,0,0,0,0,6.582236544,9.154355466,0.146,-65,4.760205617,6.960063505,0.222,-62,3.853105608,5.316540228,0.143,-62,13.41889086,14.9406359,0.082,-69,-0.4211368,0.6305088,9.780663,0.02015796,-0.018478129,0.12216945,-25.2625,-3.2625,36.7125,1.8065271,-0.064316325,0.043031525,22.06397912,15.326,1,2
1902.442012,21.55733247,24.6139221,0.136,-74,22.19429675,28.98768815,0.11,-83,0,0,0,0,0,0,0,0,6.575004696,11.1588037,0.097,-62,4.748219066,7.273835371,0.199,-58,3.85567337,5.698104948,0.13,-63,13.40828279,14.97965767,0.336,-72,1.6510476,0.19621146,9.949356,-0.002748813,-0.13163759,0.0775776,-25.375,-4.1875,37.0125,1.7244751,-0.019452512,-0.1644466,22.05185151,15.326,1,2
2180.124436,21.53307779,24.44388678,0.122,-70,22.17073891,27.13139318,0,-88,0,0,0,0,0,0,0,0,6.56058434,9.505859298,0.063,-65,4.724248122,6.764546474,0.099,-62,0,0,0,0,13.3870744,15.52695157,0.11,-65,2.3234308,-0.42592242,9.599406,0.00167983,-0.03603999,-0.04535541,-24.5125,-3.5875,36.3375,1.6420616,0.04309776,-0.23747206,22.02759629,15.326,1,2
2445.697066,21.52095045,23.84875921,0.146,-68,22.15896056,29.94482595,0,-86,0,0,0,0,0,0,0,0,6.553395927,10.05357429,0.968,-63,4.712263741,7.039264805,0.15,-59,3.863594832,4.992022536,0.304,-60,13.37647409,14.97965767,0.077,-67,1.4476577,0.3894319,9.830314,0.010384403,-0.06398625,0.027946262,-24.987501,-3.625,36.525,1.7323072,-0.039172657,-0.14621373,22.01546868,15.326,1,2
2736.840637,21.50882311,24.12181853,0.161,-69,22.14718259,33.76229785,0.947,-83,0,0,0,0,0,0,0,0,6.546222089,9.271527652,0.063,-56,4.700280095,6.568998706,0.146,-64,3.866307796,5.874760931,0.156,-64,13.36587637,15.17476487,0.121,-70,2.0249262,0.05742774,9.347562,-0.015729317,0.09941539,-0.03787253,-24.6625,-3.6000001,36.5,1.6890806,-0.006004267,-0.21332993,22.00334107,15.326,1,2
3011.05082,21.48456843,23.5746983,0.21,-70,22.12362777,29.03669542,0.417,-83,0,0,0,0,0,0,0,0,6.531918326,8.723682938,0.095,-62,4.67631503,6.647221675,0,-58,3.871841982,6.702375773,0.327,-58,13.34468876,15.76107106,0.11,-69,1.9328024,-1.0450653,10.131211,0.019547112,-0.017409148,0.006261184,-25.300001,-3.6625001,37.025,1.5851221,0.10098097,-0.1885118,21.97908585,15.326,1,2
3281.397358,21.4724411,23.79974842,0.05,-68,0,0,0,0,0,0,0,0,0,0,0,0,6.524788499,9.232470742,0.152,-64,4.664333622,6.373417372,0.15,-64,3.87466305,5.747291623,0.055,-57,13.33409887,15.14574911,0.077,-65,1.1264212,-0.75194454,9.661619,-0.00671932,-0.0452027,0.09605573,-25.300001,-3.6625001,35.7,1.6098816,0.077150956,-0.11606324,21.96695824,15.326,1,2
3552.662176,21.46031376,23.69172448,0.146,-70,22.10007447,28.53862031,0,-90,0,0,0,0,0,0,0,0,6.517673438,8.645553771,0.148,-63,4.652352972,8.370079151,1.117,-61,3.877519997,5.864724716,0.22,-58,13.3235116,15.64401176,0.165,-69,1.7030915,-0.14416756,9.361918,0.012064233,0.023364907,0.007482879,-25.325,-3.7875001,35.525,1.6767553,0.015149545,-0.17994909,21.95483063,15.326,1,2
