Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll,Points,,
10,2327725229083,"[b0:e4:d5:39:26:89, 24619, 136, -74, 14:22:3b:16:5a:bd, 14988, 336, -72, cc:f4:11:8b:29:4d, 28992, 110, -83, b0:e4:d5:96:3b:95, 11170, 97, -62, 14:22:3b:2a:86:f5, 5720, 130, -63, f8:1a:2b:06:3c:0b, 7291, 199, -58]",2.32772E+12,0.421735,0.14177474,10.142577,-0.020310672,-0.12568182,0.08093726,-25.75,-3.45,37.2375,1.7147727,-0.013965202,-0.041556716,0,22.0397239,15.326
11,2328002911507,"[b0:e4:d5:39:26:89, 24449, 122, -70, 14:22:3b:16:5a:bd, 15535, 110, -65, cc:f4:11:8b:29:4d, 27136, 0, -88, b0:e4:d5:96:3b:95, 9519, 63, -65, f8:1a:2b:06:3c:0b, 6783, 99, -62]",2.328E+12,2.3234308,-0.42592242,9.599406,0.00167983,-0.03603999,-0.04535541,-24.5125,-3.5875,36.3375,1.6420616,0.04309776,-0.23747206,0,22.02759629,15.326
12,2328268484137,"[b0:e4:d5:39:26:89, 23854, 146, -68, 14:22:3b:16:5a:bd, 14988, 77, -67, cc:f4:11:8b:29:4d, 29949, 0, -86, b0:e4:d5:96:3b:95, 10066, 968, -63, 14:22:3b:2a:86:f5, 5017, 304, -60, f8:1a:2b:06:3c:0b, 7057, 150, -59]",2.32827E+12,1.4476577,0.3894319,9.830314,0.010384403,-0.06398625,0.027946262,-24.987501,-3.625,36.525,1.7323072,-0.039172657,-0.14621373,0,22.01546868,15.326
13,2328559627708,"[b0:e4:d5:39:26:89, 24127, 161, -69, 14:22:3b:16:5a:bd, 15183, 121, -70, cc:f4:11:8b:29:4d, 33766, 947, -83, b0:e4:d5:96:3b:95, 9285, 63, -56, 14:22:3b:2a:86:f5, 5896, 156, -64, f8:1a:2b:06:3c:0b, 6588, 146, -64]",2.32856E+12,2.0249262,0.05742774,9.347562,-0.015729317,0.09941539,-0.03787253,-24.6625,-3.6000001,36.5,1.6890806,-0.006004267,-0.21332993,0,22.00334107,15.326
14,2328559627708,"[b0:e4:d5:39:26:89, 24127, 161, -69, 14:22:3b:16:5a:bd, 15183, 121, -70, cc:f4:11:8b:29:4d, 33766, 947, -83, b0:e4:d5:96:3b:95, 9285, 63, -56, 14:22:3b:2a:86:f5, 5896, 156, -64, f8:1a:2b:06:3c:0b, 6588, 146, -64]",2.32856E+12,1.7096717,0.18664017,9.8937235,0.007177455,0.026419144,0.07574506,-25.15,-3.6375,36.525,1.706281,-0.018586861,-0.1711138,0,21.99121346,15.326
15,2328833837891,"[b0:e4:d5:39:26:89, 23580, 210, -70, 14:22:3b:16:5a:bd, 15769, 110, -69, cc:f4:11:8b:29:4d, 29041, 417, -83, b0:e4:d5:96:3b:95, 8738, 95, -62, 14:22:3b:2a:86:f5, 6721, 327, -58, f8:1a:2b:06:3c:0b, 6666, 0, -58]",2.32883E+12,1.9328024,-1.0450653,10.131211,0.019547112,-0.017409148,0.006261184,-25.300001,-3.6625001,37.025,1.5851221,0.10098097,-0.1885118,0,21.97908585,15.326
16,2329104184429,"[b0:e4:d5:39:26:89, 23805, 50, -68, 14:22:3b:16:5a:bd, 15154, 77, -65, b0:e4:d5:96:3b:95, 9246, 152, -64, 14:22:3b:2a:86:f5, 5769, 55, -57, f8:1a:2b:06:3c:0b, 6393, 150, -64]",2.3291E+12,1.1264212,-0.75194454,9.661619,-0.00671932,-0.0452027,0.09605573,-25.300001,-3.6625001,35.7,1.6098816,0.077150956,-0.11606324,0,21.96695824,15.326
17,2329375449247,"[b0:e4:d5:39:26:89, 23697, 146, -70, 14:22:3b:16:5a:bd, 15652, 165, -69, cc:f4:11:8b:29:4d, 28543, 0, -90, b0:e4:d5:96:3b:95, 8660, 148, -63, 14:22:3b:2a:86:f5, 5886, 220, -58, f8:1a:2b:06:3c:0b, 8385, 1117, -61]",2.32937E+12,1.7030915,-0.14416756,9.361918,0.012064233,0.023364907,0.007482879,-25.325,-3.7875001,35.525,1.6767553,0.015149545,-0.17994909,0,21.95483063,15.326
18,2329375449247,"[b0:e4:d5:39:26:89, 23697, 146, -70, 14:22:3b:16:5a:bd, 15652, 165, -69, cc:f4:11:8b:29:4d, 28543, 0, -90, b0:e4:d5:96:3b:95, 8660, 148, -63, 14:22:3b:2a:86:f5, 5886, 220, -58, f8:1a:2b:06:3c:0b, 8385, 1117, -61]",2.32937E+12,1.5511472,-0.5808577,10.044471,-0.0361927,0.037108973,0.07131642,-25.85,-2.925,35.5875,1.6075335,0.057089046,-0.15321764,0,21.94270302,15.326
19,2329640545888,"[b0:e4:d5:39:26:89, 23893, 172, -70, 14:22:3b:16:5a:bd, 14832, 143, -70, b0:e4:d5:96:3b:95, 9090, 165, -60, 14:22:3b:2a:86:f5, 4682, 2918, -55, f8:1a:2b:06:3c:0b, 6549, 91, -57]",2.32964E+12,1.585245,1.1030912,10.304092,0.016798299,0.06536066,0.019852536,-24.65,-3.4750001,36.675,1.796523,-0.10541662,-0.15264933,0,21.93057541,15.326
20,2329898841956,"[b0:e4:d5:39:26:89, 23131, 58, -68, 14:22:3b:16:5a:bd, 15144, 77, -67, cc:f4:11:8b:29:4d, 27003, 125, -84, b0:e4:d5:96:3b:95, 8543, 110, -58, 14:22:3b:2a:86:f5, 4343, 106, -58, f8:1a:2b:06:3c:0b, 7076, 66, -65]",2.3299E+12,1.6187445,-0.58923256,10.227522,-0.015271181,0.07207998,0.088878274,-25.625,-3.55,36.05,1.6272533,0.05684282,-0.15697129,0,21.9184478,15.326
21,2330173447400,"[b0:e4:d5:39:26:89, 23775, 95, -69, 14:22:3b:16:5a:bd, 14949, 38, -76, cc:f4:11:8b:29:4d, 27634, 582, -85, b0:e4:d5:96:3b:95, 8464, 114, -71, 14:22:3b:2a:86:f5, 6003, 65, -61, f8:1a:2b:06:3c:0b, 6627, 150, -69]",2.33017E+12,0.94277215,1.0408778,10.116256,-0.04382829,0.16951011,0.012980504,-25.1375,-3.5125,35.7,1.8089126,-0.10209151,-0.092925385,0,21.90632019,15.326
22,2330415653830,"[b0:e4:d5:39:26:89, 23775, 172, -73, 14:22:3b:16:5a:bd, 15623, 78, -72, cc:f4:11:8b:29:4d, 28224, 1063, -83, b0:e4:d5:96:3b:95, 8894, 152, -62, 14:22:3b:2a:86:f5, 6433, 55, -52, f8:1a:2b:06:3c:0b, 6900, 99, -62]",2.33041E+12,-0.6448657,-0.58265233,9.54796,-0.003206948,0.09498675,-0.12186403,-25.4375,-3.4125001,35.55,1.620636,0.060809977,0.06743721,0,21.89419258,15.326
23,2330648373176,"[b0:e4:d5:39:26:89, 24127, 165, -73, 14:22:3b:16:5a:bd, 15183, 255, -78, cc:f4:11:8b:29:4d, 28057, 1388, -83, b0:e4:d5:96:3b:95, 8972, 168, -66, 14:22:3b:2a:86:f5, 6394, 189, -53, f8:1a:2b:06:3c:0b, 6549, 0, -55]",2.33065E+12,-0.97926265,-1.0989038,9.598209,-0.009773556,0.07605048,-0.09529217,-26.075,-3.4750001,36.75,1.5265098,0.11341049,0.10167375,0,21.88206497,15.326
24,2330648373176,"[b0:e4:d5:39:26:89, 24127, 165, -73, 14:22:3b:16:5a:bd, 15183, 255, -78, cc:f4:11:8b:29:4d, 28057, 1388, -83, b0:e4:d5:96:3b:95, 8972, 168, -66, 14:22:3b:2a:86:f5, 6394, 189, -53, f8:1a:2b:06:3c:0b, 6549, 0, -55]",2.33065E+12,-0.19800608,0.42592242,9.624531,0.007941014,-0.17897825,0.02275406,-26.050001,-3.3375,35.25,1.7625574,-0.04421564,0.02057016,0,21.86993735,15.326
25,2330891160701,"[b0:e4:d5:39:26:89, 23471, 389, -75, 14:22:3b:16:5a:bd, 15340, 55, -67, cc:f4:11:8b:29:4d, 28660, 618, -83, b0:e4:d5:96:3b:95, 9050, 149, -62, 14:22:3b:2a:86:f5, 5662, 913, -55, f8:1a:2b:06:3c:0b, 7018, 85, -58]",2.33089E+12,-1.4883357,-1.2921243,9.686146,-0.062459134,0.092848785,0.013744064,-25.737501,-3.175,35.25,1.4756099,0.13109557,0.15246369,0,21.85780974,15.326
26,2331164873384,"[b0:e4:d5:39:26:89, 23697, 88, -68, 14:22:3b:16:5a:bd, 15379, 146, -66, cc:f4:11:8b:29:4d, 28543, 665, -84, b0:e4:d5:96:3b:95, 9212, 2021, -64, 14:22:3b:2a:86:f5, 4578, 133, -57, f8:1a:2b:06:3c:0b, 6314, 35, -57]",2.33116E+12,0.6334998,-0.15553348,9.386445,0.015576605,-0.19745637,0.08994726,-25.4125,-3.15,35.4,1.6640418,0.016530892,-0.06738872,0,21.84568213,15.326
27,2331450125652,"[b0:e4:d5:39:26:89, 23502, 87, -75, 14:22:3b:16:5a:bd, 15066, 95, -68, cc:f4:11:8b:29:4d, 28953, 725, -86, b0:e4:d5:96:3b:95, 8582, 55, -63, 14:22:3b:2a:86:f5, 5808, 87, -55, f8:1a:2b:06:3c:0b, 6705, 148, -56]",2.33145E+12,-1.3256238,-1.2795619,10.136595,-0.046118967,0.042453885,0.002901525,-25.9625,-3.8500001,35.4,1.5255669,0.12451857,0.13003808,0,21.83355452,15.326
28,2331450125652,"[b0:e4:d5:39:26:89, 23502, 87, -75, 14:22:3b:16:5a:bd, 15066, 95, -68, cc:f4:11:8b:29:4d, 28953, 725, -86, b0:e4:d5:96:3b:95, 8582, 55, -63, 14:22:3b:2a:86:f5, 5808, 87, -55, f8:1a:2b:06:3c:0b, 6705, 148, -56]",2.33145E+12,0.29072794,0.025124637,9.845867,0.015271181,-0.16095825,0.02779355,-25.9375,-3.7125,36.075,1.7107562,-0.002550678,-0.029519338,0,21.82142691,15.326
29,2331699490781,"[b0:e4:d5:39:26:89, 23658, 107, -65, 14:22:3b:16:5a:bd, 15593, 67, -69, cc:f4:11:8b:29:4d, 27488, 359, -80, b0:e4:d5:96:3b:95, 8709, 106, -64, 14:22:3b:2a:86:f5, 5310, 127, -53, f8:1a:2b:06:3c:0b, 6754, 63, -62]",2.3317E+12,-1.5966109,-1.3411771,9.650852,-0.040926766,0.11697725,-0.08353336,-26.225,-3.3625,35.412502,1.4717915,0.13625666,0.16395229,0,21.8092993,15.326
30,2331955950702,"[b0:e4:d5:39:26:89, 23385, 161, -72, 14:22:3b:16:5a:bd, 15222, 78, -65, cc:f4:11:8b:29:4d, 27706, 1097, -79, b0:e4:d5:96:3b:95, 9089, 193, -64, 14:22:3b:2a:86:f5, 4959, 175, -55, f8:1a:2b:06:3c:0b, 6783, 99, -58]",2.33196E+12,-0.16331014,1.4614165,10.870593,0.024892027,-0.03298575,-0.09239065,-25.737501,-3.3,35.4,1.8795195,-0.13362147,0.015021982,0,21.79717169,15.326
31,2332229961563,"[b0:e4:d5:39:26:89, 23814, 73, -71, 14:22:3b:16:5a:bd, 15379, 55, -63, b0:e4:d5:96:3b:95, 9324, 95, -64, 14:22:3b:2a:86:f5, 5896, 129, -53, f8:1a:2b:06:3c:0b, 6939, 55, -55]",2.33223E+12,-0.97567344,-1.2017952,9.946963,0.016187452,-0.046424393,-0.018172706,-25.300001,-3.525,35.2125,1.5258089,0.119668715,0.0977748,0,21.78504408,15.326
32,2332476336900,"[b0:e4:d5:39:26:89, 23629, 127, -70, 14:22:3b:16:5a:bd, 14168, 66, -71, cc:f4:11:8b:29:4d, 28643, 1289, -82, b0:e4:d5:96:3b:95, 7996, 61, -64, 14:22:3b:2a:86:f5, 5808, 85, -51, f8:1a:2b:06:3c:0b, 6666, 253, -55]",2.33248E+12,0.3062813,-0.5347959,9.24467,-0.043217443,-0.083380654,0.11972606,-24.95,-3.2250001,35.2125,1.6181103,0.05775309,-0.033118468,0,21.77291647,15.326
33,2332476336900,"[b0:e4:d5:39:26:89, 23629, 127, -70, 14:22:3b:16:5a:bd, 14168, 66, -71, cc:f4:11:8b:29:4d, 28643, 1289, -82, b0:e4:d5:96:3b:95, 7996, 61, -64, 14:22:3b:2a:86:f5, 5808, 85, -51, f8:1a:2b:06:3c:0b, 6666, 253, -55]",2.33248E+12,-0.42412782,-0.116650105,9.991231,-0.049784053,-0.069178455,-0.004886778,-24.4375,-2.925,35.8625,1.6793369,0.011664214,0.042424537,0,21.76078886,15.326
34,2332743990677,"[b0:e4:d5:39:26:89, 23775, 253, -71, 14:22:3b:16:5a:bd, 14597, 169, -63, b0:e4:d5:96:3b:95, 8425, 146, -61, 14:22:3b:2a:86:f5, 5339, 287, -55, f8:1a:2b:06:3c:0b, 6754, 129, -54]",2.33274E+12,1.486541,-0.55334026,9.918848,0.034971006,-0.19195876,0.042759307,-23.95,-4.1875,36.3,1.653151,0.055114716,-0.14876312,0,21.74866125,15.326
35,2332990277160,"[b0:e4:d5:39:26:89, 23814, 55, -72, 14:22:3b:16:5a:bd, 14949, 103, -66, cc:f4:11:8b:29:4d, 28914, 1134, -86, b0:e4:d5:96:3b:95, 8679, 241, -62, 14:22:3b:2a:86:f5, 5339, 192, -55, f8:1a:2b:06:3c:0b, 6812, 59, -55]",2.33299E+12,-0.6723832,0.38524446,9.597013,-0.06474981,-0.009162709,0.002443389,-25.112501,-3.25,34.55,1.7753762,-0.040022574,0.069947414,0,21.73653364,15.326
36,2333253893644,"[b0:e4:d5:39:26:89, 23932, 88, -67, 14:22:3b:16:5a:bd, 14128, 109, -63, b0:e4:d5:96:3b:95, 9096, 1069, -65, 14:22:3b:2a:86:f5, 5896, 50, -54, f8:1a:2b:06:3c:0b, 6978, 61, -57]",2.33325E+12,1.0091729,-0.5952146,9.782457,-0.027640838,-0.08093726,0.002901525,-23.987501,-3.15,36,1.6117661,0.06045016,-0.10279786,0,21.72440603,15.326
37,2333253893644,"[b0:e4:d5:39:26:89, 23932, 88, -67, 14:22:3b:16:5a:bd, 14128, 109, -63, b0:e4:d5:96:3b:95, 9096, 1069, -65, 14:22:3b:2a:86:f5, 5896, 50, -54, f8:1a:2b:06:3c:0b, 6978, 61, -57]",2.33325E+12,-0.47736812,-0.8662018,9.834501,0.014965758,-0.08521319,0.052380152,-24.6625,-3.45,35.025,1.5823982,0.08774836,0.048502076,0,21.71227842,15.326
38,2333532450443,"[b0:e4:d5:39:26:89, 23229, 240, -68, 14:22:3b:16:5a:bd, 15095, 60, -67, b0:e4:d5:96:3b:95, 8894, 146, -69, 14:22:3b:2a:86:f5, 5779, 155, -56, f8:1a:2b:06:3c:0b, 6490, 315, -56]",2.33353E+12,1.3968102,-0.59700924,9.917651,-0.00503949,-0.047646087,-0.008857286,-24.2,-3.55,36.162502,1.626374,0.059537895,-0.1399205,0,21.70015081,15.326
39,2333802425470,"[b0:e4:d5:39:26:89, 22838, 117, -66, 14:22:3b:16:5a:bd, 14871, 67, -69, cc:f4:11:8b:29:4d, 31179, 644, -86, b0:e4:d5:96:3b:95, 9090, 100, -61, 14:22:3b:2a:86:f5, 4959, 60, -58, f8:1a:2b:06:3c:0b, 6930, 133, -54]",2.3338E+12,-0.53659046,-0.12263216,9.908679,-0.022906773,-0.07116371,0.020005248,-24.1375,-3.15,35.5125,1.6917188,0.0123575,0.054100737,0,21.6880232,15.326
40,2334074660809,"[b0:e4:d5:39:26:89, 23980, 50, -69, 14:22:3b:16:5a:bd, 14890, 111, -63, b0:e4:d5:96:3b:95, 8582, 62, -63, 14:22:3b:2a:86:f5, 5144, 637, -55, f8:1a:2b:06:3c:0b, 6578, 99, -54]",2.33407E+12,1.0235299,-0.9206385,9.4229355,-0.006872032,-0.06429167,0.09972081,-24.2125,-3.675,35.325,1.589279,0.09682682,-0.10819694,0,21.67589559,15.326
41,2334074660809,"[b0:e4:d5:39:26:89, 23980, 50, -69, 14:22:3b:16:5a:bd, 14890, 111, -63, b0:e4:d5:96:3b:95, 8582, 62, -63, 14:22:3b:2a:86:f5, 5144, 637, -55, f8:1a:2b:06:3c:0b, 6578, 99, -54]",2.33407E+12,0.3080759,0.096311115,9.664611,0.016340164,-0.096972,-0.03420745,-24.25,-2.65,34.875,1.6881825,-0.00995995,-0.03186591,0,21.66376798,15.326
42,2334333635575,"[b0:e4:d5:39:26:89, 23580, 129, -68, 14:22:3b:16:5a:bd, 15154, 102, -69, cc:f4:11:8b:29:4d, 29246, 0, -87, b0:e4:d5:96:3b:95, 9090, 254, -68, 14:22:3b:2a:86:f5, 5486, 173, -53, f8:1a:2b:06:3c:0b, 7174, 66, -54]",2.33433E+12,1.579263,-0.004785645,9.816555,-0.003512372,-0.04214846,0.042453885,-23.675001,-3.1125,35.662502,1.677057,4.81E-04,-0.15951076,0,21.65164037,15.326
43,2334591879715,"[b0:e4:d5:39:26:89, 23853, 120, -69, 14:22:3b:16:5a:bd, 14793, 123, -64, cc:f4:11:8b:29:4d, 31522, 373, -78, b0:e4:d5:96:3b:95, 9753, 1274, -64, 14:22:3b:2a:86:f5, 5632, 130, -57, f8:1a:2b:06:3c:0b, 6724, 70, -55]",2.33459E+12,1.5750755,-0.3487539,9.690333,0.00167983,-0.042301174,0.034054734,-24.0625,-2.5,35.025,1.6187048,0.03550875,-0.16113175,0,21.63951276,15.326
44,2334861567294,"[b0:e4:d5:39:26:89, 22916, 73, -65, 14:22:3b:16:5a:bd, 14910, 67, -73, cc:f4:11:8b:29:4d, 30100, 145, -80, b0:e4:d5:96:3b:95, 8582, 201, -65, f8:1a:2b:06:3c:0b, 6578, 97, -54]",2.33486E+12,1.791626,-0.23688944,9.974482,0.015423893,-0.035276428,0.023212196,-23.612501,-2.7250001,35.175,1.6390136,0.023371197,-0.17772578,0,21.62738515,15.326
45,2334861567294,"[b0:e4:d5:39:26:89, 22916, 73, -65, 14:22:3b:16:5a:bd, 14910, 67, -73, cc:f4:11:8b:29:4d, 30100, 145, -80, b0:e4:d5:96:3b:95, 8582, 201, -65, f8:1a:2b:06:3c:0b, 6578, 97, -54]",2.33486E+12,1.3824533,0.34516466,9.543175,-0.014507622,-0.030236939,0.041079476,-23.5,-3.1000001,35.8125,1.7192254,-0.03577983,-0.14386228,0,21.61525754,15.326
46,2335135187582,"[b0:e4:d5:39:26:89, 23658, 117, -67, 14:22:3b:16:5a:bd, 14441, 55, -62, cc:f4:11:8b:29:4d, 32644, 0, -86, b0:e4:d5:96:3b:95, 8627, 922, -64, 14:22:3b:2a:86:f5, 5398, 58, -56, f8:1a:2b:06:3c:0b, 6432, 288, -55]",2.33513E+12,1.7682959,-0.24765715,9.716655,0.016951011,-0.046577103,0.08185353,-24.025,-3.525,35.15,1.6629103,0.025070785,-0.18001601,0,21.60312993,15.326
47,2335418930527,"[b0:e4:d5:39:26:89, 23268, 73, -67, 14:22:3b:16:5a:bd, 14597, 414, -67, cc:f4:11:8b:29:4d, 31154, 1909, -86, b0:e4:d5:96:3b:95, 14597, 490, -66, 14:22:3b:2a:86:f5, 5461, 406, -51, f8:1a:2b:06:3c:0b, 6559, 350, -49]",2.33542E+12,1.0378869,1.3603196,9.972687,0.015882028,-0.04550812,0.07207998,-23.9,-2.5,35.675,1.8174524,-0.1348484,-0.103699625,0,21.59100232,15.326
48,2335688712637,"[b0:e4:d5:39:26:89, 23268, 161, -73, 14:22:3b:16:5a:bd, 14861, 97, -72, b0:e4:d5:96:3b:95, 11492, 140, -67, 14:22:3b:2a:86:f5, 5300, 149, -55, f8:1a:2b:06:3c:0b, 6314, 98, -61]",2.33569E+12,1.1611172,-0.26021945,9.911072,0.049325917,-0.065513365,-0.001832542,-23.375,-3.2125,35.9625,1.6563946,0.026071178,-0.11662194,0,21.57887471,15.326
49,2335688712637,"[b0:e4:d5:39:26:89, 23268, 161, -73, 14:22:3b:16:5a:bd, 14861, 97, -72, b0:e4:d5:96:3b:95, 11492, 140, -67, 14:22:3b:2a:86:f5, 5300, 149, -55, f8:1a:2b:06:3c:0b, 6314, 98, -61]",2.33569E+12,0.6729814,1.2472588,9.733404,-0.014965758,-0.06826218,0.06658235,-23.725,-3.6375,34.8,1.8616287,-0.12714726,-0.06903155,0,21.5667471,15.326
50,2335960096778,"[b0:e4:d5:39:26:89, 23863, 134, -77, 14:22:3b:16:5a:bd, 14441, 55, -66, cc:f4:11:8b:29:4d, 28982, 208, -89, b0:e4:d5:96:3b:95, 9949, 692, -68, 14:22:3b:2a:86:f5, 4900, 130, -60, f8:1a:2b:06:3c:0b, 8697, 388, -71]",2.33596E+12,1.5720844,-0.5300102,9.667602,0.035429142,-0.04367558,0.020005248,-23.487501,-2.9625,35.975002,1.613703,0.054059833,-0.16120267,0,21.55461949,15.326
51,2336224667898,"[b0:e4:d5:39:26:89, 23190, 107, -71, 14:22:3b:16:5a:bd, 14636, 55, -67, b0:e4:d5:96:3b:95, 10320, 337, -68, 14:22:3b:2a:86:f5, 5398, 101, -55, f8:1a:2b:06:3c:0b, 6988, 177, -58]",2.33622E+12,1.4362918,1.2191432,9.851849,-0.033596598,0.01343864,-0.012827792,-24.25,-2.775,35.025,1.7922988,-0.12184656,-0.14476916,0,21.54249188,15.326
52,2336505805114,"[b0:e4:d5:39:26:89, 23346, 73, -70, 14:22:3b:16:5a:bd, 13621, 364, -67, cc:f4:11:8b:29:4d, 31414, 378, -84, b0:e4:d5:96:3b:95, 8152, 0, -67, 14:22:3b:2a:86:f5, 5022, 321, -55, f8:1a:2b:06:3c:0b, 6666, 0, -57]",2.3365E+12,1.3328022,0.549751,9.579067,0.05482354,0.004275931,0.1241547,-23.125,-2.55,35.8125,1.7267786,-0.056782182,-0.13824937,0,21.53036427,15.326
53,2336505805114,"[b0:e4:d5:39:26:89, 23346, 73, -70, 14:22:3b:16:5a:bd, 13621, 364, -67, cc:f4:11:8b:29:4d, 31414, 378, -84, b0:e4:d5:96:3b:95, 8152, 0, -67, 14:22:3b:2a:86:f5, 5022, 321, -55, f8:1a:2b:06:3c:0b, 6666, 0, -57]",2.3365E+12,0.9314062,-0.089132644,9.910473,-0.07146913,0.028709821,-0.04031592,-23.15,-2.6875,35.8125,1.6609898,0.008954085,-0.09370677,0,21.51823666,15.326
