Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll
0,5.64908E+11,"[14:22:3b:2a:86:f5, 13074, 223, -61, b0:e4:d5:96:3b:95, 25398, 0, -71]",5.65208E+11,-0.5886344,0.36370903,9.811171,0.011911522,-0.010842538,-0.002137966,-30.4625,13.675,42.037502,1.1630757,-0.036987495,0.059924513
1,5.6521E+11,"[14:22:3b:2a:86:f5, 13279, 127, -61, 14:22:3b:16:5a:bd, 37215, 0, -75, b0:e4:d5:39:26:89, 22963, 1255, -81]",5.65408E+11,-0.6203393,0.2632105,9.7399845,-0.005497625,-0.007177455,0,-30.25,14.087501,41.725002,1.1324569,-0.02696253,0.06360406
2,5.65477E+11,"[14:22:3b:2a:86:f5, 13337, 161, -60, b0:e4:d5:96:3b:95, 32302, 2216, -60, b0:e4:d5:39:26:89, 23588, 210, -78]",5.65608E+11,-0.66161543,0.091525465,9.731011,-0.004123219,-0.008399149,-0.003665084,-31.225,13.8625,41.425,1.1276001,-0.009383606,0.06788593
3,5.65771E+11,"[14:22:3b:2a:86:f5, 13132, 181, -61, 14:22:3b:16:5a:bd, 37215, 0, -76, b0:e4:d5:96:3b:95, 53523, 0, -67, b0:e4:d5:39:26:89, 23705, 622, -83]",5.65809E+11,-0.52342993,0.34516466,9.860224,0.002901525,-0.002137966,0.019699825,-30.35,13.3,42.1875,1.1739523,-0.034942318,0.053035215
4,5.65771E+11,"[14:22:3b:2a:86:f5, 13132, 181, -61, 14:22:3b:16:5a:bd, 37215, 0, -76, b0:e4:d5:96:3b:95, 53523, 0, -67, b0:e4:d5:39:26:89, 23705, 622, -83]",5.66009E+11,-0.30329028,-0.12083755,9.724431,-0.023975754,0.008399149,-3.05E-04,-30.95,13.6375,42.0625,1.124617,0.012419504,0.03117838
5,5.6605E+11,"[14:22:3b:2a:86:f5, 12927, 211, -62, b0:e4:d5:96:3b:95, 34988, 0, -68, b0:e4:d5:39:26:89, 22758, 1742, -80]",5.66207E+11,-0.7465607,0.59700924,10.021141,-0.02260135,0.036650836,0.064444385,-30.737501,14.025001,41.7375,1.1785889,-0.05934059,0.074361205
6,5.66337E+11,"[14:22:3b:2a:86:f5, 13103, 229, -61, b0:e4:d5:96:3b:95, 46023, 0, -65, b0:e4:d5:39:26:89, 23402, 1082, -79]",5.66409E+11,-0.7399804,-0.046061836,9.926026,0.013591352,0.004123219,0.046729814,-30.575,14.05,42.0625,1.0905424,0.004627637,0.07441186
7,5.66337E+11,"[14:22:3b:2a:86:f5, 13103, 229, -61, b0:e4:d5:96:3b:95, 46023, 0, -65, b0:e4:d5:39:26:89, 23402, 1082, -79]",5.66609E+11,-0.33499518,0.26979074,9.74477,0.00503949,0.033138465,-0.03634541,-30.3875,14.325,41.912502,1.1446769,-0.027662292,0.03436339
8,5.66695E+11,"[14:22:3b:2a:86:f5, 13074, 143, -61, 14:22:3b:16:5a:bd, 27254, 242, -71, b0:e4:d5:39:26:89, 24486, 0, -79]",5.66809E+11,-0.3714857,0.3367898,9.872188,-0.004581355,0.02107423,-0.047493376,-30.725,14.1625,42.5625,1.1603107,-0.03407768,0.03761178
9,5.66695E+11,"[14:22:3b:2a:86:f5, 13074, 143, -61, 14:22:3b:16:5a:bd, 27254, 242, -71, b0:e4:d5:39:26:89, 24486, 0, -79]",5.67008E+11,-0.4325027,0.8021938,9.634102,0.012980504,-0.040926766,0.08322794,-31.1875,14.125,41.100002,1.2251137,-0.08299123,0.04486277
10,5.67043E+11,"[14:22:3b:2a:86:f5, 13074, 202, -60, 14:22:3b:16:5a:bd, 39207, 0, -68, cc:f4:11:8b:29:4d, 11668, 0, -67]",5.67209E+11,-0.80518484,0.4235296,9.6682,0.001527118,0.002748813,0.025808297,-30.425001,13.9375,42.55,1.150744,-0.043627627,0.08309003
11,5.67373E+11,"[14:22:3b:2a:86:f5, 13162, 255, -60, 14:22:3b:16:5a:bd, 37800, 274, -71, b0:e4:d5:96:3b:95, 45086, 0, -67]",5.67407E+11,-0.76510507,-0.04366901,9.486943,0.015729317,0.015423893,-0.008093726,-30.3125,13.6875,41.7,1.0935986,0.004588135,0.08047405
12,5.67373E+11,"[14:22:3b:2a:86:f5, 13162, 255, -60, 14:22:3b:16:5a:bd, 37800, 274, -71, b0:e4:d5:96:3b:95, 45086, 0, -67]",5.67607E+11,-0.44865423,0.050249275,9.811171,-0.014660334,0.00671932,-0.044133715,-30.5,13.4125,41.2,1.1383584,-0.005116248,0.045697086
13,5.67698E+11,"[14:22:3b:2a:86:f5, 13132, 138, -60, 14:22:3b:16:5a:bd, 25965, 0, -73, b0:e4:d5:39:26:89, 23080, 172, -78]",5.67809E+11,-0.13339986,0.32961133,10.110274,-0.033902023,-0.003970507,0.06902574,-30.4,14.2,41.8875,1.1652207,-0.03258724,0.013193718
14,5.67698E+11,"[14:22:3b:2a:86:f5, 13132, 138, -60, 14:22:3b:16:5a:bd, 25965, 0, -73, b0:e4:d5:39:26:89, 23080, 172, -78]",5.68009E+11,-0.71246296,0.20518455,9.609575,-0.015576605,-0.008246438,0.012064233,-30.625,13.650001,41.2125,1.1373637,-0.02129043,0.07400554
15,5.6804E+11,"[14:22:3b:2a:86:f5, 13308, 143, -60, 14:22:3b:16:5a:bd, 25730, 0, -72, cc:f4:11:8b:29:4d, 16062, 182, -68, b0:e4:d5:39:26:89, 23783, 703, -75]",5.68209E+11,0.02213361,0.2620141,9.679565,0.009315421,0.033596598,0.008857286,-30.7625,13.7625,41.575,1.1821756,-0.027062107,-0.002286629
16,5.68315E+11,"[14:22:3b:2a:86:f5, 13132, 410, -59, 14:22:3b:16:5a:bd, 33172, 6035, -69, b0:e4:d5:96:3b:95, 34402, 0, -64, b0:e4:d5:39:26:89, 23353, 624, -76]",5.68409E+11,-0.22313072,-0.25244278,10.051051,-0.013896775,0.01267508,0.058488626,-30.4625,13.675,42.037502,1.1076468,0.025104595,0.022196094
17,5.68315E+11,"[14:22:3b:2a:86:f5, 13132, 410, -59, 14:22:3b:16:5a:bd, 33172, 6035, -69, b0:e4:d5:96:3b:95, 34402, 0, -64, b0:e4:d5:39:26:89, 23353, 624, -76]",5.68608E+11,-0.17168503,1.3429717,9.710672,-0.002290677,-0.001985254,0.03420745,-29.95,13.975,41.3625,1.3001343,-0.13740559,0.017678194
18,5.68628E+11,"[14:22:3b:2a:86:f5, 13044, 229, -61, 14:22:3b:16:5a:bd, 26863, 423, -69, b0:e4:d5:96:3b:95, 34305, 0, -66, b0:e4:d5:39:26:89, 20619, 0, -85]",5.68808E+11,-0.6622137,0.86859465,9.963116,0.015729317,-0.027946262,0.074676074,-30.725,14.1625,42.7375,1.2182333,-0.08677067,0.0663689
19,5.68959E+11,"[14:22:3b:2a:86:f5, 13045, 131, -60, 14:22:3b:16:5a:bd, 39636, 256, -70, b0:e4:d5:39:26:89, 24310, 397, -79]",5.69008E+11,0.08673982,-0.357727,9.5760765,-0.010231691,0.02275406,-0.007330167,-30.875,14.1625,41.7375,1.1052499,0.037337434,-0.009057723
20,5.68959E+11,"[14:22:3b:2a:86:f5, 13045, 131, -60, 14:22:3b:16:5a:bd, 39636, 256, -70, b0:e4:d5:39:26:89, 24310, 397, -79]",5.69208E+11,-0.76630145,0.11964113,9.747761,-0.00503949,0.013744064,0.04886778,-30.737501,13.900001,42.225002,1.1163341,-0.012235343,0.07845173
