M1 Time Stamp (ms),AP1 True Distance (m),AP1 RTT Distance (m),AP1 RTT std (m),AP1 RSS (dBm),AP2 True Distance (m),AP2 RTT Distance (m),AP2 RTT std (m),AP2 RSS (dBm),AP3 True Distance (m),AP3 RTT Distance (m),AP3 RTT std (m),AP3 RSS (dBm),AP4 True Distance (m),AP4 RTT Distance (m),AP4 RTT std (m),AP4 RSS (dBm),AP5 True Distance (m),AP5 RTT Distance (m),AP5 RTT std (m),AP5 RSS (dBm),AP6 True Distance (m),AP6 RTT Distance (m),AP6 RTT std (m),AP6 RSS (dBm),AP7 True Distance (m),AP7 RTT Distance (m),AP7 RTT std (m),AP7 RSS (dBm),AP8 True Distance (m),AP8 RTT Distance (m),AP8 RTT std (m),AP8 RSS (dBm),AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Azimuth,Pitch,Roll,M1 Ground Truth_x,M1 Ground Truth_y,user,circle
0,21.66647853,24.29785606,0.15,-72,22.30032549,29.15771328,0.136,-82,0,0,0,0,0,0,0,0,6.640605168,9.551922581,0.738,-62,4.856123248,6.803652254,0.061,-60,3.833882888,4.344321466,0.21,-63,13.50384749,15.33084867,0.117,-72,1.2269198,-0.53359944,9.909277,-0.02183779,0.044286426,0.04566083,-26.4125,-2.3500001,37.1375,1.5887647,0.05338962,-0.123188324,22.161,15.326,1,5
255.795494,21.65371446,24.29785606,0.094,-68,22.28792442,31.63604906,0.123,-80,0,0,0,0,0,0,0,0,6.632874293,11.18783272,1.266,-60,4.843501534,6.764546474,0,-62,3.836277218,4.933728914,0.06,-68,13.49266105,14.9696521,0.108,-75,1.2574283,-1.2532408,9.820144,0.007635591,-0.086434886,-0.17256436,-25.487501,-1.35,37.287502,1.4745182,0.12591618,-0.12735282,22.14823565,15.326,1,5
529.915782,21.64095041,23.80875041,0.088,-75,22.27552378,30.94096031,1.055,-89,0,0,0,0,0,0,0,0,6.625158994,10.13166995,0.123,-62,4.83088058,7.26381174,0.055,-67,3.838712496,5.257276957,0.176,-59,13.48147743,15.44891093,0.078,-72,-0.5814559,-0.9876375,9.93799,0.016187452,0.036803547,-0.08063184,-25.45,-2.3875,37.925,1.5058337,0.09888675,0.058441773,22.13547131,15.326,1,5
787.795808,21.61542227,24.31686008,0.161,-73,22.2507237,27.99153472,0.439,-87,0,0,0,0,0,0,0,0,6.609775318,10.7964283,0.11,-64,4.805640923,7.54745626,0.055,-56,3.843705594,5.434045362,0.188,-54,13.45911859,15.87812949,0.103,-72,-0.4971089,-0.029312078,9.869795,0.032069482,-0.08765658,-0.070858285,-25.0625,-2.9875,37.05,1.6942209,0.002966109,0.050324164,22.10994261,15.326,1,5
1057.076824,21.60265822,23.84775899,0.073,-70,22.23832429,28.65563819,0.473,-87,0,0,0,0,0,0,0,0,6.602107061,11.97957011,0.225,-65,4.793022253,6.764546474,0.206,-64,3.846263252,5.354706715,0.309,-61,13.44794342,16.46440962,0.095,-70,-0.15014961,-0.9391829,9.482756,-0.024586603,-0.038330667,0.05635066,-25.85,-2.925,37.425,1.5384481,0.0987069,0.015832642,22.09717827,15.326,1,5
1306.537578,21.58989415,23.88776777,0.194,-73,22.22592528,29.82780957,0,-84,0,0,0,0,0,0,0,0,6.594454588,9.466805163,0.063,-65,4.780404346,7.312926911,0.116,-61,3.848861543,5.139736958,0.067,-58,13.43677107,15.43890569,0.05,-65,-0.17826529,-0.2883351,10.197014,0.05803049,-0.081700824,-0.069178455,-25.5625,-3.175,37.0625,1.6554503,0.028264577,0.017480327,22.08441392,15.326,1,5
1557.471666,21.57713008,23.73073315,0.054,-78,22.21352668,30.68092608,0.361,-81,0,0,0,0,0,0,0,0,6.58681796,8.997117372,0.152,-70,4.767787219,7.4692835,0,-64,3.851500385,5.257276957,0.13,-61,13.42560156,15.11673328,0.067,-74,1.7790636,-0.2536392,9.96491,0.007788302,-0.120642334,-0.026266431,-24.9125,-2.9875,36.875,1.6412129,0.025051793,-0.17667146,22.07164957,15.326,1,5
1802.178982,21.56436603,24.19983523,0.146,-68,22.20112851,29.18271696,0.175,-82,0,0,0,0,0,0,0,0,6.579197238,9.633032544,0.197,-64,4.755170888,7.586541307,0,-63,3.854179691,5.286407097,0.101,-66,13.4144349,15.61499693,0.176,-66,0.5509474,-0.31405798,9.853045,-0.026571855,0.029015245,0.18218519,-26.275,-3.8875,37.4,1.6673951,0.031813752,-0.05585829,22.05888523,15.326,1,5
2050.575204,21.5388379,23.80875041,0.161,-76,22.1763334,29.7768024,0.215,-81,0,0,0,0,0,0,0,0,6.564003705,9.70112344,0.118,-61,4.729940588,7.234742843,0.095,-67,3.859659369,4.225520678,0.209,-61,13.39211013,15.72205139,0.055,-66,1.4416757,-0.3696911,10.031311,0.030236939,-0.014813046,0.115908265,-26.075,-3.4750001,37.575,1.6429563,0.03646274,-0.14274018,22.03335653,15.326,1,5
2309.882991,21.52607384,23.82875481,0.083,-74,0,0,0,0,0,0,0,0,0,0,0,0,6.556431016,8.997117372,0.22,-65,4.717326652,7.625625483,0.061,-60,3.862459565,4.845269962,0.019,-59,13.38095205,15.6049918,0.078,-74,1.3974084,-0.4660022,9.8835535,-0.05833591,0.22433366,0.07834116,-24.425001,-4.225,38.1375,1.6592692,0.04665107,-0.14045626,22.02059219,15.326,1,5
