Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll,Points,,
12,5057415228692,"[b0:e4:d5:39:26:89, 23502, 146, -76, 14:22:3b:16:5a:bd, 15105, 156, -69, cc:f4:11:8b:29:4d, 28680, 0, -89, b0:e4:d5:96:3b:95, 11433, 300, -70, 14:22:3b:2a:86:f5, 5418, 60, -57, f8:1a:2b:06:3c:0b, 7096, 55, -59]",5.05741E+12,-0.4833502,-0.23748764,9.233304,0.002137966,-0.13545538,-0.061848287,-25.15,-3.6375,37.025,1.6847585,0.025679948,0.052300822,0,22.00782784,15.326
13,5057415228692,"[b0:e4:d5:39:26:89, 23502, 146, -76, 14:22:3b:16:5a:bd, 15105, 156, -69, cc:f4:11:8b:29:4d, 28680, 0, -89, b0:e4:d5:96:3b:95, 11433, 300, -70, 14:22:3b:2a:86:f5, 5418, 60, -57, f8:1a:2b:06:3c:0b, 7096, 55, -59]",5.05741E+12,-0.7645068,0.16211374,9.354142,-0.016187452,0.22204298,0.08765658,-24.987501,-3.6375,37.350002,1.7656667,-0.017271379,0.08154798,0,21.99506349,15.326
14,5057689169188,"[b0:e4:d5:39:26:89, 24088, 73, -71, 14:22:3b:16:5a:bd, 15144, 77, -70, b0:e4:d5:96:3b:95, 9285, 222, -62, 14:22:3b:2a:86:f5, 5457, 755, -59, f8:1a:2b:06:3c:0b, 7955, 995, -61]",5.05769E+12,0.2638087,0.1381855,10.030114,-0.009468133,-0.081700824,0.040621344,-25.475,-3.8125,37.537502,1.7326626,-0.013771428,-0.0262956,0,21.98229915,15.326
15,5057944746349,"[b0:e4:d5:39:26:89, 23580, 73, -66, 14:22:3b:16:5a:bd, 14715, 0, -71, cc:f4:11:8b:29:4d, 28844, 290, -78, b0:e4:d5:96:3b:95, 9129, 149, -64, 14:22:3b:2a:86:f5, 5457, 264, -65, f8:1a:2b:06:3c:0b, 7721, 195, -59]",5.05794E+12,0.38344982,-0.6334998,10.052248,0.006566608,-0.04459185,-0.1797418,-26.0875,-3.6000001,37.575,1.617869,0.062891856,-0.03812719,0,21.9695348,15.326
16,5058218167262,"[b0:e4:d5:39:26:89, 24221, 300, -72, 14:22:3b:16:5a:bd, 15154, 97, -67, cc:f4:11:8b:29:4d, 29011, 0, -84, b0:e4:d5:96:3b:95, 9090, 165, -62, 14:22:3b:2a:86:f5, 5837, 269, -60, f8:1a:2b:06:3c:0b, 6754, 63, -58]",5.05822E+12,1.881955,-0.40917268,9.11486,-0.007941014,0.019241689,-0.05054761,-24.800001,-3.3625,37.6875,1.632096,0.043935128,-0.20360996,0,21.95677045,15.326
17,5058218167262,"[b0:e4:d5:39:26:89, 24221, 300, -72, 14:22:3b:16:5a:bd, 15154, 97, -67, cc:f4:11:8b:29:4d, 29011, 0, -84, b0:e4:d5:96:3b:95, 9090, 165, -62, 14:22:3b:2a:86:f5, 5837, 269, -60, f8:1a:2b:06:3c:0b, 6754, 63, -58]",5.05822E+12,2.0075781,0.03708875,9.561121,0.012827792,-0.022906773,0.04367558,-24.95,-3.3625,36.6875,1.6792457,-0.003796318,-0.20696643,0,21.94400611,15.326
18,5058485014267,"[b0:e4:d5:39:26:89, 23502, 110, -70, 14:22:3b:16:5a:bd, 14832, 95, -71, b0:e4:d5:96:3b:95, 8777, 110, -65, 14:22:3b:2a:86:f5, 5164, 177, -62, f8:1a:2b:06:3c:0b, 6871, 64, -55]",5.05848E+12,1.6474584,-0.79441714,9.604192,0.03451287,0.10262234,0.013896775,-24.475,-3.325,36.5,1.5947937,0.08134507,-0.169882,0,21.93124176,15.326
19,5058751829867,"[b0:e4:d5:39:26:89, 24303, 137, -69, 14:22:3b:16:5a:bd, 14919, 112, -66, b0:e4:d5:96:3b:95, 9363, 149, -60, 14:22:3b:2a:86:f5, 4168, 88, -59, f8:1a:2b:06:3c:0b, 6871, 97, -55]",5.05875E+12,-0.13878371,-0.009571291,9.480962,-0.010384403,0.10384403,0.02519745,-24.95,-3.3625,36.8625,1.7061869,0.001009419,0.014637101,0,21.91847741,15.326
20,5059008929215,"[b0:e4:d5:39:26:89, 23541, 0, -71, 14:22:3b:16:5a:bd, 15183, 259, -69, cc:f4:11:8b:29:4d, 32142, 835, -86, b0:e4:d5:96:3b:95, 9011, 55, -60, 14:22:3b:2a:86:f5, 5632, 982, -58, f8:1a:2b:06:3c:0b, 6812, 131, -56]",5.05901E+12,-0.70229346,0.26679972,9.306286,0.012216945,0.10888352,-0.060932014,-25.15,-3.775,37.025,1.7864137,-0.028579695,0.07532165,0,21.90571306,15.326
21,5059008929215,"[b0:e4:d5:39:26:89, 23541, 0, -71, 14:22:3b:16:5a:bd, 15183, 259, -69, cc:f4:11:8b:29:4d, 32142, 835, -86, b0:e4:d5:96:3b:95, 9011, 55, -60, 14:22:3b:2a:86:f5, 5632, 982, -58, f8:1a:2b:06:3c:0b, 6812, 131, -56]",5.05901E+12,-0.63529444,-0.16091733,9.434899,-0.019699825,-0.048409645,-0.091168955,-25.1375,-3.5125,36.037502,1.6968468,0.017015366,0.06723303,0,21.89294872,15.326
22,5059270686012,"[b0:e4:d5:39:26:89, 23892, 118, -66, 14:22:3b:16:5a:bd, 15330, 108, -74, b0:e4:d5:96:3b:95, 8276, 824, -62, 14:22:3b:2a:86:f5, 6018, 1187, -55, f8:1a:2b:06:3c:0b, 6744, 66, -55]",5.05927E+12,-0.8285148,0.7908279,9.471989,-0.014813046,0.11102149,-0.08215895,-25.300001,-3.6625001,35.8625,1.8693116,-0.08298264,0.08724794,0,21.88018437,15.326
23,5059520816610,"[b0:e4:d5:39:26:89, 22799, 73, -73, 14:22:3b:16:5a:bd, 14832, 151, -70, cc:f4:11:8b:29:4d, 22351, 11484, -82, b0:e4:d5:96:3b:95, 8432, 664, -57, 14:22:3b:2a:86:f5, 3673, 787, -50, f8:1a:2b:06:3c:0b, 6549, 117, -58]",5.05952E+12,0.20877378,0.044865426,9.471989,0.03802524,-0.11865708,-0.057419643,-25.175001,-3.9,36.6875,1.7262462,-0.004735457,-0.022037607,0,21.86742002,15.326
24,5059774123562,"[b0:e4:d5:39:26:89, 23541, 203, -71, 14:22:3b:16:5a:bd, 14793, 55, -74, cc:f4:11:8b:29:4d, 29028, 1281, -82, b0:e4:d5:96:3b:95, 8660, 62, -64, 14:22:3b:2a:86:f5, 4841, 50, -54, f8:1a:2b:06:3c:0b, 6490, 177, -60]",5.05977E+12,-1.4781662,0.5617151,10.225129,0.003512372,-0.005344913,0.008093726,-25.487501,-3.8125,36.375,1.8600994,-0.05431612,0.14356753,0,21.85465568,15.326
25,5060057508799,"[b0:e4:d5:39:26:89, 23893, 149, -73, 14:22:3b:16:5a:bd, 14871, 55, -63, cc:f4:11:8b:29:4d, 27488, 164, -84, b0:e4:d5:96:3b:95, 9089, 104, -64, 14:22:3b:2a:86:f5, 4402, 187, -56, f8:1a:2b:06:3c:0b, 6607, 106, -57]",5.06006E+12,2.0985055,0.10767702,10.277771,-0.018019995,-0.028098974,0.10888352,-26.0375,-3.2125,36.0875,1.6779835,-0.010264548,-0.20141064,0,21.84189133,15.326
26,5060057508799,"[b0:e4:d5:39:26:89, 23893, 149, -73, 14:22:3b:16:5a:bd, 14871, 55, -63, cc:f4:11:8b:29:4d, 27488, 164, -84, b0:e4:d5:96:3b:95, 9089, 104, -64, 14:22:3b:2a:86:f5, 4402, 187, -56, f8:1a:2b:06:3c:0b, 6607, 106, -57]",5.06006E+12,1.3716856,-0.25184458,9.91466,-0.008857286,-0.028098974,0.007788302,-25.6375,-3.825,36.7125,1.668992,0.025156261,-0.13747655,0,21.82912698,15.326
27,5060328676847,"[b0:e4:d5:39:26:89, 24166, 120, -68, 14:22:3b:16:5a:bd, 14441, 55, -71, b0:e4:d5:96:3b:95, 9129, 55, -58, 14:22:3b:2a:86:f5, 4490, 131, -57, f8:1a:2b:06:3c:0b, 6627, 66, -63]",5.06033E+12,2.003989,0.06759724,9.994821,0.015882028,0.07375981,0.009773556,-25.375,-4.1875,36.350002,1.7070444,-0.00663115,-0.19787893,0,21.81636264,15.326
28,5060586560779,"[b0:e4:d5:39:26:89, 23424, 197, -72, 14:22:3b:16:5a:bd, 14715, 219, -72, cc:f4:11:8b:29:4d, 26684, 332, -84, b0:e4:d5:96:3b:95, 8855, 100, -64, 14:22:3b:2a:86:f5, 4636, 82, -58, f8:1a:2b:06:3c:0b, 6627, 66, -53]",5.06058E+12,0.37627137,0.77766734,10.103095,-0.010384403,0.046424393,0.025044737,-25.737501,-3.3,36.075,1.7883301,-0.07676869,-0.037225973,0,21.80359829,15.326
29,5060839845908,"[b0:e4:d5:39:26:89, 23346, 153, -72, 14:22:3b:16:5a:bd, 15496, 55, -68, cc:f4:11:8b:29:4d, 28610, 364, -85, b0:e4:d5:96:3b:95, 8650, 154, -62, 14:22:3b:2a:86:f5, 6013, 156, -56, f8:1a:2b:06:3c:0b, 6783, 0, -55]",5.06084E+12,0.083748795,0.3469593,10.163514,-0.018019995,0.14599249,0.03863609,-25.8125,-3.825,36.3875,1.762094,-0.03412332,-0.008239956,0,21.79083394,15.326
30,5061093707027,"[b0:e4:d5:39:26:89, 23424, 262, -71, 14:22:3b:16:5a:bd, 15144, 246, -65, cc:f4:11:8b:29:4d, 27742, 157, -78, b0:e4:d5:96:3b:95, 8660, 151, -64, 14:22:3b:2a:86:f5, 6658, 2488, -61, f8:1a:2b:06:3c:0b, 6471, 362, -54]",5.06109E+12,-0.084346995,-0.28414768,10.003195,-0.002137966,-0.004886778,0.05314371,-24.7625,-3.1000001,36.537502,1.6546541,0.02839705,0.008431806,0,21.7780696,15.326
31,5061093707027,"[b0:e4:d5:39:26:89, 23424, 262, -71, 14:22:3b:16:5a:bd, 15144, 246, -65, cc:f4:11:8b:29:4d, 27742, 157, -78, b0:e4:d5:96:3b:95, 8660, 151, -64, 14:22:3b:2a:86:f5, 6658, 2488, -61, f8:1a:2b:06:3c:0b, 6471, 362, -54]",5.06109E+12,-0.9176475,0.16749759,9.665807,-0.009009997,-0.08994726,-0.06429167,-25.475,-3.8125,37.025,1.7733287,-0.017249597,0.0946538,0,21.76530525,15.326
32,5061365497731,"[b0:e4:d5:39:26:89, 23619, 87, -69, 14:22:3b:16:5a:bd, 14832, 221, -68, cc:f4:11:8b:29:4d, 27810, 1387, -85, b0:e4:d5:96:3b:95, 9129, 69, -61, 14:22:3b:2a:86:f5, 5541, 880, -53, f8:1a:2b:06:3c:0b, 6988, 64, -54]",5.06136E+12,1.4793626,0.31345975,10.265209,-0.005650337,-0.07925743,0.03466558,-24.5875,-4.2375,36.4875,1.745717,-0.030214686,-0.14312878,0,21.7525409,15.326
33,5061637740050,"[b0:e4:d5:39:26:89, 23619, 73, -71, 14:22:3b:16:5a:bd, 15105, 110, -62, cc:f4:11:8b:29:4d, 31824, 0, -87, b0:e4:d5:96:3b:95, 7957, 110, -60, 14:22:3b:2a:86:f5, 5662, 61, -55, f8:1a:2b:06:3c:0b, 6666, 0, -55]",5.06163E+12,1.474577,-0.57487565,9.866206,0.033291176,-0.051158458,0.081700824,-25.1375,-3.5125,36.037502,1.6260573,0.057563413,-0.1483592,0,21.73977656,15.326
34,5061888363565,"[b0:e4:d5:39:26:89, 23658, 117, -66, 14:22:3b:16:5a:bd, 15144, 55, -71, cc:f4:11:8b:29:4d, 27923, 1520, -78, b0:e4:d5:96:3b:95, 10496, 165, -69, 14:22:3b:2a:86:f5, 5344, 2238, -57]",5.06189E+12,1.387239,-1.457229,9.824331,-0.012522369,0.04886778,-0.07009472,-23.6875,-3.375,36.15,1.5223932,0.14582899,-0.14027701,0,21.72701221,15.326
35,5061888363565,"[b0:e4:d5:39:26:89, 23658, 117, -66, 14:22:3b:16:5a:bd, 15144, 55, -71, cc:f4:11:8b:29:4d, 27923, 1520, -78, b0:e4:d5:96:3b:95, 10496, 165, -69, 14:22:3b:2a:86:f5, 5344, 2238, -57]",5.06189E+12,0.45942193,-0.20458634,9.88834,0.011453386,-0.004428643,-0.02351762,-24.875,-3.8625,35.675,1.689061,0.02066442,-0.04642759,0,21.71424786,15.326
36,5062157784841,"[b0:e4:d5:39:26:89, 23580, 129, -68, 14:22:3b:16:5a:bd, 15300, 89, -58, b0:e4:d5:96:3b:95, 8699, 69, -59, 14:22:3b:2a:86:f5, 5769, 64, -54, f8:1a:2b:06:3c:0b, 6344, 173, -56]",5.06216E+12,1.14018,-0.48873404,9.397811,0.01007898,0.111479625,0.0645971,-23.6875,-3.375,36.6375,1.6295377,0.051580727,-0.12073393,0,21.70148352,15.326
37,5062416696742,"[b0:e4:d5:39:26:89, 23926, 120, -66, 14:22:3b:16:5a:bd, 15027, 151, -63, cc:f4:11:8b:29:4d, 27706, 1462, -81, b0:e4:d5:96:3b:95, 8933, 114, -64, 14:22:3b:2a:86:f5, 5691, 95, -59, f8:1a:2b:06:3c:0b, 6373, 66, -56]",5.06241E+12,0.09930214,-0.093918286,9.523434,0.009315421,0.00167983,-0.116213694,-24.4375,-2.925,35.7,1.6742358,0.009860954,-0.010426759,0,21.68871917,15.326
38,5062687523957,"[b0:e4:d5:39:26:89, 23424, 107, -66, 14:22:3b:16:5a:bd, 14402, 55, -66, cc:f4:11:8b:29:4d, 29441, 55, -84, b0:e4:d5:96:3b:95, 10378, 143, -61, 14:22:3b:2a:86:f5, 5310, 99, -55, f8:1a:2b:06:3c:0b, 6900, 0, -51]",5.06268E+12,0.3152544,0.18065812,9.815957,0.040926766,0.07207998,0.07849387,-24.5,-3.45,36.0125,1.7292238,-0.018392976,-0.032105487,0,21.67595482,15.326
39,5062687523957,"[b0:e4:d5:39:26:89, 23424, 107, -66, 14:22:3b:16:5a:bd, 14402, 55, -66, cc:f4:11:8b:29:4d, 29441, 55, -84, b0:e4:d5:96:3b:95, 10378, 143, -61, 14:22:3b:2a:86:f5, 5310, 99, -55, f8:1a:2b:06:3c:0b, 6900, 0, -51]",5.06268E+12,0.06819545,-0.18125631,10.200603,0.013285928,0.003512372,-0.05390727,-24.5125,-3.5875,35.850002,1.6895384,0.01776691,-0.006685334,0,21.66319048,15.326
40,5062956708515,"[b0:e4:d5:39:26:89, 23619, 54, -66, 14:22:3b:16:5a:bd, 14558, 55, -68, b0:e4:d5:96:3b:95, 11394, 240, -68, 14:22:3b:2a:86:f5, 6013, 101, -54, f8:1a:2b:06:3c:0b, 7135, 85, -55]",5.06296E+12,-0.08673982,0.91166544,9.884152,0.020310672,0.03863609,-0.030542362,-24.275,-4.2000003,36.125,1.8749313,-0.09197131,0.008775421,0,21.65042613,15.326
41,5063248551721,"[b0:e4:d5:39:26:89, 23736, 73, -67, 14:22:3b:16:5a:bd, 14168, 366, -68, b0:e4:d5:96:3b:95, 9207, 193, -68, 14:22:3b:2a:86:f5, 5720, 103, -52, f8:1a:2b:06:3c:0b, 7018, 0, -55]",5.06325E+12,0.40677986,0.008374879,9.556933,-0.015423893,-0.0762032,0.10155336,-24.550001,-2.6875,35.8625,1.674745,-8.76E-04,-0.042538173,0,21.63766178,15.326
42,5063526899197,"[b0:e4:d5:39:26:89, 23336, 127, -71, 14:22:3b:16:5a:bd, 13621, 66, -66, b0:e4:d5:96:3b:95, 7996, 62, -66, 14:22:3b:2a:86:f5, 5603, 54, -55, f8:1a:2b:06:3c:0b, 6432, 363, -55]",5.06352E+12,-1.14018,-0.27158538,10.012766,-0.0452027,0.014049487,0.03298575,-24.1625,-3.2875001,35.662502,1.6833781,0.026943224,0.11338423,0,21.62489744,15.326
43,5063526899197,"[b0:e4:d5:39:26:89, 23336, 127, -71, 14:22:3b:16:5a:bd, 13621, 66, -66, b0:e4:d5:96:3b:95, 7996, 62, -66, 14:22:3b:2a:86:f5, 5603, 54, -55, f8:1a:2b:06:3c:0b, 6432, 363, -55]",5.06352E+12,1.3429717,-0.44865423,9.491131,-0.021379653,-0.06642964,0.014813046,-23.225,-3.3375,36.3,1.635005,0.04677053,-0.1405644,0,21.61213309,15.326
44,5063818041726,"[b0:e4:d5:39:26:89, 23424, 117, -66, 14:22:3b:16:5a:bd, 14832, 100, -64, b0:e4:d5:96:3b:95, 8347, 68, -70, 14:22:3b:2a:86:f5, 5603, 54, -59, f8:1a:2b:06:3c:0b, 7105, 152, -55]",5.06382E+12,0.36370903,-0.4869394,9.779466,-0.010689827,-0.020463383,0.043217443,-23.375,-3.3375,35.9625,1.6351156,0.04971662,-0.03717396,0,21.59936874,15.326
45,5064082944044,"[b0:e4:d5:39:26:89, 23346, 120, -69, 14:22:3b:16:5a:bd, 14636, 146, -70, b0:e4:d5:96:3b:95, 8347, 151, -60, 14:22:3b:2a:86:f5, 5691, 20, -51, f8:1a:2b:06:3c:0b, 6666, 0, -59]",5.06408E+12,1.5960127,-1.0001999,9.404989,0.009926268,0.088114716,0.001221695,-23.112501,-3.7125,35.9375,1.584714,0.104467124,-0.16809712,0,21.5866044,15.326
46,5064340299486,"[b0:e4:d5:39:26:89, 23346, 210, -64, 14:22:3b:16:5a:bd, 14558, 55, -74, cc:f4:11:8b:29:4d, 31355, 240, -77, b0:e4:d5:96:3b:95, 11550, 173, -56, 14:22:3b:2a:86:f5, 5535, 64, -52, f8:1a:2b:06:3c:0b, 6978, 66, -55]",5.06434E+12,-0.1902294,0.2739782,10.097114,0.01511847,-0.042301174,-0.09300149,-24.0125,-3.4125001,36.4875,1.7578083,-0.027122842,0.018837748,0,21.57384005,15.326
47,5064340299486,"[b0:e4:d5:39:26:89, 23346, 210, -64, 14:22:3b:16:5a:bd, 14558, 55, -74, cc:f4:11:8b:29:4d, 31355, 240, -77, b0:e4:d5:96:3b:95, 11550, 173, -56, 14:22:3b:2a:86:f5, 5535, 64, -52, f8:1a:2b:06:3c:0b, 6978, 66, -55]",5.06434E+12,-1.1395818,0.49830532,9.425328,-0.001374406,0.036956258,-0.073607095,-23.525,-3.2250001,36.3,1.8407805,-0.05243839,0.12032229,0,21.5610757,15.326
48,5064602339200,"[b0:e4:d5:39:26:89, 23580, 87, -69, 14:22:3b:16:5a:bd, 14714, 238, -64, b0:e4:d5:96:3b:95, 11936, 216, -60, 14:22:3b:2a:86:f5, 5379, 146, -57, f8:1a:2b:06:3c:0b, 6822, 61, -55]",5.0646E+12,-0.4211368,-0.26261228,9.97807,0.008704574,-0.018630842,-0.001527118,-24.025,-3.55,36.65,1.6842787,0.026289476,0.0421812,0,21.54831136,15.326
49,5064872884018,"[b0:e4:d5:39:26:89, 23160, 151, -67, 14:22:3b:16:5a:bd, 14861, 108, -67, cc:f4:11:8b:29:4d, 29539, 88, -83, b0:e4:d5:96:3b:95, 8738, 100, -63, 14:22:3b:2a:86:f5, 5691, 85, -56, f8:1a:2b:06:3c:0b, 7057, 61, -59]",5.06487E+12,-0.19621146,0.12921242,9.716655,0.025044737,-0.03436016,-0.020768806,-23.6875,-3.375,35.975002,1.73735,-0.013294541,0.020190569,0,21.53554701,15.326
50,5065130343054,"[b0:e4:d5:39:26:89, 23424, 95, -68, 14:22:3b:16:5a:bd, 14509, 135, -70, cc:f4:11:8b:29:4d, 28375, 276, -81, b0:e4:d5:96:3b:95, 8816, 400, -76, 14:22:3b:2a:86:f5, 5662, 61, -52, f8:1a:2b:06:3c:0b, 6783, 0, -60]",5.06513E+12,0.87278205,-0.2973082,9.915258,0.021685077,-0.14767233,0.030084228,-22.7,-3.025,37.100002,1.6471845,0.029860545,-0.08779784,0,21.52278266,15.326
51,5065130343054,"[b0:e4:d5:39:26:89, 23424, 95, -68, 14:22:3b:16:5a:bd, 14509, 135, -70, cc:f4:11:8b:29:4d, 28375, 276, -81, b0:e4:d5:96:3b:95, 8816, 400, -76, 14:22:3b:2a:86:f5, 5662, 61, -52, f8:1a:2b:06:3c:0b, 6783, 0, -60]",5.06513E+12,-0.032901313,-0.02751746,9.682557,-0.00503949,-0.061695572,-0.004428643,-23.1875,-3.075,36.125,1.6989498,0.002841938,0.003397985,0,21.51001832,15.326
52,5065399754071,"[b0:e4:d5:39:26:89, 23463, 153, -67, 14:22:3b:16:5a:bd, 14802, 112, -67, cc:f4:11:8b:29:4d, 31472, 0, -85, b0:e4:d5:96:3b:95, 9285, 63, -69, 14:22:3b:2a:86:f5, 5183, 110, -57, f8:1a:2b:06:3c:0b, 7291, 61, -59]",5.0654E+12,2.2588246,-1.3166506,10.157532,0.05390727,-0.05619795,-0.044744562,-22.9,-3.3,36.7625,1.5507925,0.12586331,-0.21881862,0,21.49725397,15.326
53,5065653583992,"[b0:e4:d5:39:26:89, 23033, 129, -66, 14:22:3b:16:5a:bd, 15125, 175, -70, cc:f4:11:8b:29:4d, 31188, 557, -89, b0:e4:d5:96:3b:95, 10613, 32, -63, 14:22:3b:2a:86:f5, 5779, 173, -55, f8:1a:2b:06:3c:0b, 6666, 99, -63]",5.06565E+12,1.6630118,0.46121657,10.042677,0.014202199,-0.03130592,0.04123219,-22.975,-2.6625001,36.3,1.7135702,-0.045277674,-0.16410528,0,21.48448962,15.326
