M1 Time Stamp (ms),AP1 True Distance (m),AP1 RTT Distance (m),AP1 RTT std (m),AP1 RSS (dBm),AP2 True Distance (m),AP2 RTT Distance (m),AP2 RTT std (m),AP2 RSS (dBm),AP3 True Distance (m),AP3 RTT Distance (m),AP3 RTT std (m),AP3 RSS (dBm),AP4 True Distance (m),AP4 RTT Distance (m),AP4 RTT std (m),AP4 RSS (dBm),AP5 True Distance (m),AP5 RTT Distance (m),AP5 RTT std (m),AP5 RSS (dBm),AP6 True Distance (m),AP6 RTT Distance (m),AP6 RTT std (m),AP6 RSS (dBm),AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Azimuth,Pitch,Roll,M1 Ground Truth
0.0,11.58242012707189,13.427694105839617,0.36,-53.0,4.151452396451151,4.868391520820814,0.09,-52.0,23.850727053907605,25.12302497710019,0.045,-59.0,14.889803390239912,21.486183095189336,0.285,-64.0,26.296460693408918,30.061842192387346,0.24,-67.0,0.866,1.4966910168768972,0.15,-47.0,2.3054845,0.28953153,8.426923,0.09789115,-0.060628377,-0.087659165,-21.069399,-0.0244,50.203,1.6137869,-0.03312792,-0.26705074,"[0.0, 0.866]"
416.493856,11.548611640865454,12.802239804034292,0.0,-55.0,4.147840750957677,12.379907107890592,0.12,-56.0,23.816845778131945,25.463091406975703,0.165,-59.0,14.85986059419882,18.004058459136374,0.15,-62.0,26.26377367191559,30.225864751897504,0.195,-68.0,0.8666634054803325,1.66034815626121,0.06,-45.0,0.79142606,-0.023928227,9.612567,-0.00030543262,-0.012370021,-0.03390302,-21.069399,-0.0244,50.3006,1.5669883,0.0024808657,-0.08214716,"[0.03390366350067842, 0.866]"
826.009929,11.51480371434371,13.154500978752482,0.24,-56.0,4.144503312510176,5.523415247833536,0.09,-50.0,23.782964566164587,25.338067191480885,0.165,-59.0,14.829934850660786,21.31813725446011,0.255,-61.0,26.23108973901028,31.04597397409204,0.015,-67.0,0.8686505819920165,0.828869109087798,0.105,-43.0,0.6664011,0.04127619,10.002597,0.0047342055,-0.012675454,-0.00580322,-20.7888,-0.2074,50.7154,1.5877998,-0.0041173967,-0.0665245,"[0.06780732700135685, 0.866]"
1244.572144,11.480996352450946,12.344878492719156,0.06,-56.0,4.14144074402955,5.068397083891513,0.045,-53.0,23.74908341827863,27.49545416973504,0.3,-63.0,14.80002626306661,19.563611629757936,0.075,-61.0,26.198408906252528,44.684202678351554,0.15,-68.0,0.8719524789740006,1.5335478473135424,0.045,-40.0,1.6456637,0.09212367,9.989436,-0.015118915,-0.00076358154,0.005192355,-20.8864,-0.8662,50.7276,1.6154983,-0.009099209,-0.1632739,"[0.10171099050203528, 0.866]"
1674.252808,11.447189560189766,12.61509512449272,0.195,-57.0,4.1386536557201525,4.699476141018273,0.045,-53.0,23.715202334748717,34.007324519873656,0.165,-64.0,14.770134935635385,18.27416102041349,0.135,-64.0,26.16573118525853,38.722772059861626,0.165,-67.0,0.8765542392688975,1.4629135312792756,0.315,-41.0,1.3621143,0.36251262,10.004392,0.018478673,-0.009010263,0.013897184,-19.9958,-0.7686,50.471397,1.6631527,-0.035888672,-0.13531958,"[0.1356146540027137, 0.866]"
2112.545655,11.413383342621978,12.583069935433086,0.075,-53.0,4.136142604468693,4.962876585207415,0.195,-51.0,23.68132131585108,29.62078029019492,0.24,-65.0,14.740260973371194,18.42221596334165,0.195,-62.0,26.133056587701468,40.82493826082288,0.15,-67.0,0.8824355273724992,1.976745051846596,0.195,-40.0,0.56470615,0.35294133,9.485149,0.0033597588,0.023518313,0.009010263,-20.2032,-0.854,50.861797,1.686423,-0.037127044,-0.059465624,"[0.1695183175033921, 0.866]"
2530.843181,11.37957770486944,15.50694118773912,0.06,-54.0,4.133908093293063,4.915636377927074,0.15,-51.0,23.64744036186352,28.75265290368873,0.345,-62.0,14.710404482069842,17.570887399331884,0.06,-61.0,26.100385125311877,44.23517428472505,0.12,-67.0,0.8895709653285793,2.2009200348944984,0.09,-37.0,0.802792,-0.30209386,9.97807,-0.01985312,-0.027488936,-0.0033597588,-19.9226,-1.037,51.179,1.5518485,0.03016911,-0.08028271,"[0.20342198100407055, 0.866]"
2962.843873,11.345772652114968,16.1792759108682,0.075,-55.0,4.131950570842328,5.3547067146576754,0.045,-46.0,23.613559473065436,26.690317064433685,0.39,-63.0,14.680565568325653,17.206736936444397,0.075,-62.0,26.067716809877936,43.98915848251703,0.105,-68.0,0.8979306551953744,1.7333251281857076,0.09,-40.0,0.92662054,-0.32183465,10.310673,0.0035124752,-0.088728175,-0.16630806,-19.8982,-1.525,50.385998,1.5716277,0.031078437,-0.089629255,"[0.23732564450474897, 0.866]"
3381.218629,11.311968189603247,21.60721566977106,0.09,-56.0,4.130270430949059,5.084474505787201,0.09,-50.0,23.57967864973784,24.37287188658735,0.105,-63.0,14.650744339538326,16.98064027061406,0.075,-64.0,26.035051653245898,32.96020776633545,0.255,-67.0,0.9074807642705728,2.357562300343302,0.3,-41.0,0.31585258,-0.37806597,9.929616,-0.0036651916,0.0010690142,0.084910266,-20.410599,-1.525,50.874,1.5533088,0.03803698,-0.03179842,"[0.2712293080054274, 0.866]"
3797.660239,11.278164322641745,17.515865065705434,0.135,-56.0,4.128868012235017,4.715566137803604,0.03,-50.0,23.545797892163357,28.479611233301625,0.03,-65.0,14.62094090391988,17.851999355814467,0.105,-58.0,26.00238966732036,40.031877610224576,0.45,-68.0,0.918184148360309,5.276362383309167,0.09,-44.0,1.1306087,-0.012562319,10.022338,0.031001411,-0.012675454,0.035888333,-20.008,-1.9886,50.703197,1.6460924,0.0012455311,-0.11233397,"[0.3051329715061058, 0.866]"
4204.893597,11.24436105660166,13.991068579633222,0.285,-55.0,4.127743597771123,4.950815690368608,0.075,-49.0,23.511917200626225,25.694135537122087,0.195,-65.0,14.59115537050162,17.367804265364118,0.06,-61.0,25.969730864064665,34.01932581636503,0.375,-71.0,0.930000989180508,5.19398921831765,0.045,-43.0,0.85124665,-0.34396824,9.664013,-0.043676864,-0.024892759,-0.043829583,-20.4228,-1.9764,51.483997,1.5797035,0.035440564,-0.087857425,"[0.3390366350067842, 0.866]"
4683.395754,11.193657296178124,15.44490883754255,0.135,-54.0,4.126578715795969,4.57777511461627,0.075,-51.0,23.461096287766424,36.121539626654894,0.345,-63.0,14.546510877540864,17.245753361335076,0.03,-60.0,25.920748653002374,43.28611233409626,0.135,-68.0,0.949721997869359,1.14564392373896,0.105,-48.0,0.5341976,-0.21774685,9.863813,-0.010537425,0.040317107,0.009010263,-20.410599,-1.8055999,50.874,1.6014794,0.02203945,-0.05410446,"[0.38989213025780184, 0.866]"
5097.123375,11.159855556367498,12.548042237735734,0.03,-55.0,4.126150183420024,4.841248702555984,0.06,-51.0,23.42721576257709,25.116023590528812,0.375,-65.0,14.516770582075385,17.722948400308567,0.075,-60.0,25.88809785914953,31.343012123916875,0.09,-71.0,0.964136336213598,4.129842612013199,0.075,-40.0,0.23090738,-0.6029913,9.84826,-0.009468411,0.021838432,-0.08399397,-20.8132,-2.074,51.471798,1.5234084,0.061135106,-0.02344222,"[0.4237957937584803, 0.866]"
