Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll
0,6.44377E+14,"['[b0:e4:d5:39:26:89, 801, 442, -45, 14:22:3b:16:5a:bd, 19885, 211, -77, b0:e4:d5:91:ba:5d, 21311, 160, -70, cc:f4:11:8b:29:4d, 14553, 54, -66, b0:e4:d5:96:3b:95, 30608, 0, -87, b0:e4:d5:01:26:f5, 8655, 62, -63, 14:22:3b:2a:86:f5, 10715, 292, -75, f8:1a:2b:06:3c:0b, 12247, 0, -84]']",6.44377E+14,0.2853441,0.09990034,9.834501,-0.000916271,0.001832542,0.00167983,32.3,-1.4375,43.975002,-1.6317713,-0.010153528,-0.029006459
1,6.44377E+14,"['[b0:e4:d5:39:26:89, 801, 442, -45, 14:22:3b:16:5a:bd, 19885, 211, -77, b0:e4:d5:91:ba:5d, 21311, 160, -70, cc:f4:11:8b:29:4d, 14553, 54, -66, b0:e4:d5:96:3b:95, 30608, 0, -87, b0:e4:d5:01:26:f5, 8655, 62, -63, 14:22:3b:2a:86:f5, 10715, 292, -75, f8:1a:2b:06:3c:0b, 12247, 0, -84]']",6.44377E+14,0.22911277,-0.12921242,9.873384,-0.002596101,0.000916271,0.024739314,32.775,-2.675,44.575,-1.6363091,0.013082675,-0.023200927
2,6.44377E+14,"['[b0:e4:d5:39:26:89, 763, 95, -47, 14:22:3b:16:5a:bd, 19885, 194, -77, b0:e4:d5:91:ba:5d, 21428, 204, -71, cc:f4:11:8b:29:4d, 14436, 94, -67, b0:e4:d5:96:3b:95, 38020, 1188, -86, b0:e4:d5:01:26:f5, 8225, 383, -63, 14:22:3b:2a:86:f5, 10950, 127, -78, f8:1a:2b:06:3c:0b, 14415, 1196, -83]']",6.44377E+14,0.41575295,-0.1902294,9.829716,-0.010689827,-0.001832542,-0.004734066,31.8875,-2.1125,44.287502,-1.6118128,0.019332787,-0.042270325
3,6.44377E+14,"['[b0:e4:d5:39:26:89, 1036, 199, -46, 14:22:3b:16:5a:bd, 19856, 166, -76, b0:e4:d5:91:ba:5d, 21467, 253, -72, cc:f4:11:8b:29:4d, 14670, 109, -67, b0:e4:d5:96:3b:95, 40569, 0, -87, b0:e4:d5:01:26:f5, 7717, 492, -64, 14:22:3b:2a:86:f5, 10803, 96, -79, f8:1a:2b:06:3c:0b, 16700, 1229, -83]']",6.44377E+14,-0.034097724,0.059820566,9.881161,0.018630842,0.001221695,-0.05787778,31.9125,-1.975,44.3125,-1.64062,-0.006053892,0.003450768
4,6.44377E+14,"['[b0:e4:d5:39:26:89, 1143, 192, -46, 14:22:3b:16:5a:bd, 19768, 79, -76, b0:e4:d5:91:ba:5d, 21702, 116, -71, cc:f4:11:8b:29:4d, 14592, 77, -67, b0:e4:d5:96:3b:95, 40569, 0, -87, b0:e4:d5:01:26:f5, 7991, 170, -65, 14:22:3b:2a:86:f5, 10803, 92, -78, f8:1a:2b:06:3c:0b, 15411, 48, -83]']",6.44377E+14,0.11066805,0.43130627,9.661619,-0.005650337,0.000458135,-0.016798299,32.1875,-2.2,43.1125,-1.7005916,-0.044608656,-0.0114539
5,6.44377E+14,"['[b0:e4:d5:39:26:89, 1143, 192, -46, 14:22:3b:16:5a:bd, 19768, 79, -76, b0:e4:d5:91:ba:5d, 21702, 116, -71, cc:f4:11:8b:29:4d, 14592, 77, -67, b0:e4:d5:96:3b:95, 40569, 0, -87, b0:e4:d5:01:26:f5, 7991, 170, -65, 14:22:3b:2a:86:f5, 10803, 92, -78, f8:1a:2b:06:3c:0b, 15411, 48, -83]']",6.44377E+14,0.34337005,0.023928227,9.816555,-0.008246438,-0.000610847,-0.005803049,32.037502,-2.2250001,43.95,-1.6472416,-0.002436043,-0.034964416
6,6.44378E+14,"['[b0:e4:d5:39:26:89, 528, 331, -48, 14:22:3b:16:5a:bd, 19768, 79, -75, b0:e4:d5:91:ba:5d, 21233, 106, -68, cc:f4:11:8b:29:4d, 14514, 55, -74, b0:e4:d5:96:3b:95, 37913, 494, -84, b0:e4:d5:01:26:f5, 8499, 146, -64, 14:22:3b:2a:86:f5, 14934, 253, -80, f8:1a:2b:06:3c:0b, 14708, 0, -79]']",6.44378E+14,0.26859435,-0.1052842,9.787841,0.001527118,-0.000458135,0.002901525,32.037502,-2.2250001,44.625,-1.6270914,0.010752169,-0.027434751
7,6.44378E+14,"['[b0:e4:d5:39:26:89, 567, 307, -49, 14:22:3b:16:5a:bd, 19123, 43, -76, b0:e4:d5:91:ba:5d, 21311, 160, -69, cc:f4:11:8b:29:4d, 14514, 55, -69, b0:e4:d5:96:3b:95, 28582, 250, -84, b0:e4:d5:01:26:f5, 8108, 332, -60, 14:22:3b:2a:86:f5, 10657, 225, -76, f8:1a:2b:06:3c:0b, 14544, 494, -85]']",6.44378E+14,0.3056831,0.00418744,9.806984,0.007941014,0.000610847,-0.00671932,32.225002,-1.9625,44.4625,-1.6350048,-0.000426778,-0.031159852
8,6.44378E+14,"['[b0:e4:d5:39:26:89, 802, 110, -50, 14:22:3b:16:5a:bd, 19651, 136, -71, b0:e4:d5:91:ba:5d, 20999, 438, -68, cc:f4:11:8b:29:4d, 14202, 94, -68, b0:e4:d5:96:3b:95, 29001, 1225, -80, b0:e4:d5:01:26:f5, 8342, 103, -65, 14:22:3b:2a:86:f5, 12297, 1476, -76, f8:1a:2b:06:3c:0b, 14239, 125, -87]']",6.44378E+14,0.31465617,0.14237295,9.772287,-0.000763559,0.001832542,-0.004428643,31.9125,-1.975,44.475002,-1.6571392,-0.014560475,-0.032187704
9,6.44378E+14,"['[b0:e4:d5:39:26:89, 802, 110, -50, 14:22:3b:16:5a:bd, 19651, 136, -71, b0:e4:d5:91:ba:5d, 20999, 438, -68, cc:f4:11:8b:29:4d, 14202, 94, -68, b0:e4:d5:96:3b:95, 29001, 1225, -80, b0:e4:d5:01:26:f5, 8342, 103, -65, 14:22:3b:2a:86:f5, 12297, 1476, -76, f8:1a:2b:06:3c:0b, 14239, 125, -87]']",6.44378E+14,0.06999006,-0.3702893,9.61496,0.020463383,0.006566608,-0.013896775,31.875,-1.075,44.662502,-1.5500889,0.038491745,-0.00727916
