M2 Time Stamp (ms),AP1 True Distance (m),AP1 RTT Distance (m),AP1 RTT std (m),AP1 RSS (dBm),AP2 True Distance (m),AP2 RTT Distance (m),AP2 RTT std (m),AP2 RSS (dBm),AP3 True Distance (m),AP3 RTT Distance (m),AP3 RTT std (m),AP3 RSS (dBm),AP4 True Distance (m),AP4 RTT Distance (m),AP4 RTT std (m),AP4 RSS (dBm),AP5 True Distance (m),AP5 RTT Distance (m),AP5 RTT std (m),AP5 RSS (dBm),AP6 True Distance (m),AP6 RTT Distance (m),AP6 RTT std (m),AP6 RSS (dBm),AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Azimuth,Pitch,Roll,M2 Ground Truth
0,15.64947283,19.78568331,0.09,-59,9.990740713,11.46910633,0.255,-55,2.672545603,4.24364572,0.075,-52,5.599020004,6.27210204,0,-46,13.89637363,23.16960563,0.315,-61,11.95317949,12.65412565,0.045,-49,-0.14416756,0.18664017,9.780663,-0.04153884,-0.002748894,-0.003359759,-31.536999,-22.5944,55.1196,2.2268777,-0.019078182,0.014738994,"[-2.52, -0.89]"
200,15.6400236,16.87859579,0.12,-60,9.98938214,10.82345716,0.06,-52,2.684248906,3.727615994,0.06,-48,5.587453401,6.186828671,0.015,-42,13.90312802,15.35886353,0.105,-61,11.9408056,12.24279417,0.15,-53,0.4863412,-0.43848476,9.769297,-0.013133603,-0.003817908,0.04917465,-31.7932,-22.899399,53.9118,2.1085463,0.044798456,-0.04974156,"[-2.532408377, -0.89]"
400,15.63057851,16.87859579,0.12,-60,9.988038797,10.82345716,0.06,-52,2.695958514,3.727615994,0.06,-48,5.575890419,6.186828671,0.015,-42,13.90989019,15.35886353,0.105,-61,11.92843177,12.24279417,0.15,-53,-1.387239,0.12622139,9.675977,0.01160644,-0.035124753,0.022296581,-31.3296,-23.253199,54.741398,2.372375,-0.012912069,0.14239904,"[-2.544816754, -0.89]"
600,15.62113756,16.87459404,0.105,-57,9.986710691,10.92156074,0.045,-54,0,0,0,0,0,0,0,0,0,0,0,0,11.91605801,12.54003589,0.03,-47,-0.31405798,0.019142581,9.58146,0.002748894,0.013286319,0.061391957,-31.890799,-22.143,53.985,2.2073295,-0.001996802,0.03276594,"[-2.557225131, -0.89]"
800,15.61170076,16.87459404,0.105,-57,9.985397827,10.92156074,0.045,-54,0,0,0,0,0,0,0,0,0,0,0,0,11.90368433,12.54003589,0.03,-47,-0.25962126,0.47676992,9.8937235,0.005192355,0.007177667,-0.002138028,-31.5858,-22.814,53.814198,2.2709851,-0.048135333,0.026234984,"[-2.569633508, -0.89]"
1000,15.60226813,17.5938967,0.105,-57,9.984100212,11.27792184,0.03,-54,2.731124365,4.652208185,0.27,-48,5.541223413,6.084490529,0.09,-42,13.93022335,15.86712403,0.06,-56,11.89131072,12.2898332,0.12,-51,-0.08973085,-0.17527425,9.672387,0.020463986,-0.03145956,0.07727446,-31.5858,-22.7164,53.6068,2.1809864,0.018118333,0.009276746,"[-2.582041885, -0.89]"
1200,15.59283966,17.5938967,0.105,-57,9.982817852,11.27792184,0.03,-54,2.742858393,4.652208185,0.27,-48,5.529675136,6.084490529,0.09,-42,13.93701657,15.86712403,0.06,-56,11.87893718,12.2898332,0.12,-51,0.18903299,0.09332009,9.890733,0.009773844,0.021685716,-0.062155537,-32.0128,-22.9848,54.7048,2.1887414,-0.009433101,-0.019109804,"[-2.594450262, -0.89]"
1400,15.58341537,18.11810214,0.27,-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.86656372,12.0716496,0.015,-52,-0.15672988,-0.01375873,10.0672035,0.011453724,-0.02321288,-0.04016439,-31.8176,-23.167799,54.912197,2.2116637,0.001366522,0.015567105,"[-2.606858639, -0.89]"
1600,15.57399526,18.11810214,0.27,-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.85419033,12.0716496,0.015,-52,0.29312077,0.14177474,9.795019,-0.003512475,0.010690142,-0.034055736,-32.2202,-23.0702,54.9976,2.1845589,-0.014466682,-0.029916564,"[-2.619267016, -0.89]"
1800,15.56457934,21.29413065,0.195,-59,9.979062357,10.90554396,0.18,-54,2.778095638,3.936371934,0.045,-50,5.495052801,6.064422891,0.09,-42,13.95744258,18.11009909,0.12,-57,11.84181701,12.46597674,0.12,-51,0.69571316,0.28713873,9.808778,0.003817908,0.001069014,-0.048716504,-31.9518,-22.545599,52.9846,2.1639454,-0.029191997,-0.07080903,"[-2.631675393, -0.89]"
2000,15.55516762,21.29413065,0.195,-59,9.977841073,10.90554396,0.18,-54,2.78985286,3.936371934,0.045,-50,5.483519602,6.064422891,0.09,-42,13.96426666,18.11009909,0.12,-57,11.82944376,12.46597674,0.12,-51,-1.838286,0.11425728,9.661619,-0.006108652,0.039858956,0.011301007,-32.757,-22.350399,53.7532,2.3761394,-0.011616956,0.1880195,"[-2.64408377, -0.89]"
2200,15.54576011,17.88301149,0.105,-58,9.976635073,10.84347845,0.225,-57,2.801615699,6.660258328,0.03,-47,5.471990231,5.982140838,0.06,-42,13.97109843,18.17212263,0.345,-59,11.81707059,12.55604858,0.06,-51,-1.0809577,-0.357727,9.487542,-0.006261369,0.053145275,-0.025503624,-33.062,-22.350399,53.8386,2.217303,0.03744504,0.11344524,"[-2.656492147, -0.89]"
2400,15.53635681,17.88301149,0.105,-58,9.975444362,10.84347845,0.225,-57,2.813384085,6.660258328,0.03,-47,5.460464714,5.982140838,0.06,-42,13.97793788,18.17212263,0.345,-59,11.80469749,12.55604858,0.06,-51,-0.65324056,0.4121637,9.8321085,0.004581489,-0.059406646,0.052839845,-32.1714,-23.094599,53.7898,2.2982674,-0.04180359,0.06634202,"[-2.668900524, -0.89]"
2600,15.52695773,17.88301149,0.105,-58,9.974268945,10.84347845,0.225,-57,2.825157946,6.660258328,0.03,-47,5.448943075,5.982140838,0.06,-42,13.98478499,18.17212263,0.345,-59,11.79232447,12.55604858,0.06,-51,-1.9118652,-0.24885355,9.820144,-0.009621128,0.009621128,0.01863139,-32.3788,-23.1922,54.0948,2.362364,0.024868978,0.19228281,"[-2.681308901, -0.89]"
2800,15.51756288,17.76196388,0.15,-58,9.973108827,11.54317617,0.12,-53,2.836937216,3.669088306,0.12,-49,5.437425339,6.150710609,0.06,-42,13.99163975,17.69993924,0.315,-62,11.77995152,12.5950794,0.03,-51,-1.1084751,-0.4959125,9.48814,0.013439035,0.026572637,-0.07192938,-32.2202,-23.167799,55.0952,2.2363815,0.05186693,0.11630023,"[-2.693717277, -0.89]"
3000,15.50817227,17.76196388,0.15,-58,9.971964015,11.54317617,0.12,-53,2.848721828,3.669088306,0.12,-49,5.42591153,6.150710609,0.06,-42,13.99850216,17.69993924,0.315,-62,11.76757865,12.5950794,0.03,-51,0.25184458,-0.058624156,9.967302,-0.002443461,0.00702495,-0.08781188,-32.2324,-22.753,52.4722,2.1605296,0.005879703,-0.025261702,"[-2.706125654, -0.89]"
3200,15.4987859,17.11369747,0.015,-57,9.970834513,10.45605203,0.24,-60,2.860511716,4.443960396,0.075,-50,5.414401673,6.002210343,0.105,-41,14.00537219,16.90960937,0.03,-56,11.75520585,12.56405492,0.075,-52,0.111864455,0.317049,10.003794,-0.010842858,-0.000153,-0.011911872,-32.1592,-22.7286,53.277397,2.2109394,-0.031680286,-0.011181736,"[-2.718534031, -0.89]"
3400,15.48940379,17.11369747,0.015,-57,9.969720327,10.45605203,0.24,-60,2.872306814,4.443960396,0.075,-50,5.402895794,6.002210343,0.105,-41,14.01224985,16.90960937,0.03,-56,11.74283312,12.56405492,0.075,-52,1.3076776,0.36729828,10.165907,0.010231993,-0.015882496,-0.003359759,-32.696,-22.704199,54.5706,2.1268203,-0.03581981,-0.1279311,"[-2.730942408, -0.89]"
3600,15.48002593,16.55044906,0.09,-57,9.968621462,15.31984282,0.15,-55,2.884107059,3.857732495,0.06,-50,5.391393918,6.076463527,0.09,-42,14.01913512,14.64746859,0.015,-60,11.73046047,11.8014128,0.135,-55,0.18604197,-0.19740787,9.782457,0.000611,-0.019394971,0.04795292,-32.0738,-23.0092,53.5946,2.1562388,0.020173399,-0.019015625,"[-2.743350785, -0.89]"
3800,15.47065234,16.55044906,0.09,-57,9.967537922,15.31984282,0.15,-55,2.895912388,3.857732495,0.06,-50,5.379896071,6.076463527,0.09,-42,14.02602798,14.64746859,0.015,-60,11.7180879,11.8014128,0.135,-55,0.42053857,0.24227329,10.146765,-0.014813482,0.02275473,-0.076816306,-32.1592,-23.1068,53.2896,2.1873903,-0.023851894,-0.041421875,"[-2.755759162, -0.89]"
4000,15.46128303,16.55044906,0.09,-57,9.966469713,15.31984282,0.15,-55,2.907722738,3.857732495,0.06,-50,5.368402278,6.076463527,0.09,-42,14.03292843,14.64746859,0.015,-60,11.7057154,11.8014128,0.135,-55,0.9720842,0.089132644,9.833304,0.000458,-0.010995574,0.01740966,-32.0616,-23.1068,53.3018,2.1358976,-0.009020149,-0.09853616,"[-2.768167539, -0.89]"
4200,15.451918,16.18327782,0.06,-59,9.96541684,11.73535325,0.18,-56,2.91953805,7.816023541,0.24,-54,5.356912566,5.998196479,0.06,-42,14.03983645,16.83557688,0.12,-57,11.69334298,11.91451321,0.105,-54,0.38524446,-0.16749759,9.59163,0.021380283,-0.01450805,0.023518313,-32.256798,-22.2528,53.4726,2.1263435,0.017447053,-0.040143073,"[-2.780575916, -0.89]"
4400,15.44255726,16.18327782,0.06,-59,9.964379307,11.73535325,0.18,-56,2.931358262,7.816023541,0.24,-54,5.345426962,5.998196479,0.06,-42,14.04675204,16.83557688,0.12,-57,11.68097063,11.91451321,0.105,-54,-0.58624154,-0.4546363,9.250054,0.003817908,0.023060163,0.025961773,-32.3422,-22.5578,52.8626,2.1719983,0.049011894,0.063292444,"[-2.792984293, -0.89]"
4600,15.43320083,16.34335342,0.09,-57,9.96335712,12.16472873,0.285,-56,2.943183316,4.148980718,0.15,-53,5.333945491,5.708143306,0.045,-43,14.05367518,15.10072452,0.075,-58,11.66859836,11.56319489,0.21,-58,0.14297116,-0.19262223,9.7681,-0.001985312,-0.014660766,0.051618114,-31.6224,-22.9482,51.911,2.166114,0.019714853,-0.014635493,"[-2.80539267, -0.89]"
4800,15.42384869,16.34335342,0.09,-57,9.962350283,12.16472873,0.285,-56,2.955013154,4.148980718,0.15,-53,5.322468181,5.708143306,0.045,-43,14.06060587,15.10072452,0.075,-58,11.65622617,11.56319489,0.21,-58,0.24885355,-0.3589234,9.606585,0.011148291,0.008246681,-0.068264194,-32.5618,-22.6432,53.4604,2.1177564,0.037332345,-0.025898686,"[-2.817801047, -0.89]"
5000,15.41450087,16.45240408,0.075,-54,9.961358801,13.06043261,0.12,-55,2.966847718,6.23699038,0.045,-49,5.310995057,5.492287775,0.03,-44,14.06754408,15.58097946,0.135,-58,11.64385405,11.66028477,0.18,-55,0.7830512,-0.04546363,9.619745,0.000305,-0.014660766,-0.027794369,-32.0372,-23.0336,52.5942,2.1328547,0.004710459,-0.081221335,"[-2.830209424, -0.89]"
5200,15.40515738,16.45240408,0.075,-54,9.960382678,13.06043261,0.12,-55,2.978686953,6.23699038,0.045,-49,5.299526149,5.492287775,0.03,-44,14.07448981,15.58097946,0.135,-58,11.63148202,11.66028477,0.18,-55,1.2323036,0.28594232,10.227522,-0.006719518,-0.031612277,0.04062254,-32.1592,-23.2044,53.3018,2.1408908,-0.027750237,-0.11991093,"[-2.842617801, -0.89]"
5400,15.39581821,16.38637349,0.105,-56,9.959421918,12.02460914,0.09,-57,2.990530802,6.327275006,0.105,-50,5.288061482,5.237186363,0.15,-45,14.08144305,16.56645635,0.06,-55,11.61911005,15.11673328,0.105,-56,0.33320054,-0.23928227,9.449257,0.02107485,-0.003665192,-0.025503624,-31.9518,-22.8262,52.9968,2.1374967,0.025301738,-0.035247486,"[-2.855026178, -0.89]"
5600,15.38648339,16.38637349,0.105,-56,9.958476528,12.02460914,0.09,-57,3.002379211,6.327275006,0.105,-50,5.276601086,5.237186363,0.15,-45,14.08840379,16.56645635,0.06,-55,11.60673817,15.11673328,0.105,-56,0.12502499,0.49351966,10.0983095,0.019089539,-0.024129177,0.050396383,-32.1348,-22.6554,52.3746,2.225518,-0.048828926,-0.012380151,"[-2.867434555, -0.89]"
5800,15.3771529,16.38637349,0.105,-56,9.957546509,12.02460914,0.09,-57,3.014232127,6.327275006,0.105,-50,5.265144986,5.237186363,0.15,-45,14.09537201,16.56645635,0.06,-55,11.59436637,15.11673328,0.105,-56,-0.4552345,0.68494546,10.030712,-0.01038471,-0.031612277,0.051618114,-31.842,-23.3142,52.411198,2.3116593,-0.0681091,0.045352943,"[-2.879842932, -0.89]"
6000,15.36782678,16.48842066,0.12,-54,9.956631868,15.72205139,0.105,-57,3.026089495,4.161067291,0.165,-52,5.253693213,5.354706715,0.18,-46,14.10234771,17.55087929,0.105,-58,11.58199464,13.5217588,0.12,-55,0.75194454,0.39720857,10.103694,0.00580322,-0.049785517,0.06383542,-32.415398,-22.753,52.1672,2.1691968,-0.039184712,-0.07428579,"[-2.892251309, -0.89]"
6200,15.35850501,16.48842066,0.12,-54,9.955732608,15.72205139,0.105,-57,3.037951265,4.161067291,0.165,-52,5.242245793,5.354706715,0.18,-46,14.10933087,17.55087929,0.105,-58,11.56962299,13.5217588,0.12,-55,-0.24765715,0.08135597,9.904491,0.001832596,-0.034055736,0.033292156,-32.329998,-22.472399,52.46,2.207086,-0.008211296,0.02499932,"[-2.904659686, -0.89]"
6400,15.34918761,16.68751105,0.06,-56,9.954848734,12.30184311,0.075,-56,3.049817385,6.053385499,0.135,-51,5.230802756,5.582653939,0.045,-45,14.11632148,15.13574366,0.075,-57,11.55725142,13.24356481,0.135,-52,-2.187638,-0.2548356,9.644272,0.000458,-0.004886922,0.046731193,-32.415398,-22.667599,52.0696,2.3822038,0.025763186,0.22305833,"[-2.917068063, -0.89]"
6600,15.3398746,16.68751105,0.06,-56,9.953980248,12.30184311,0.075,-56,3.061687805,6.053385499,0.135,-51,5.21936413,5.582653939,0.045,-45,14.12331954,15.13574366,0.075,-57,11.54487993,13.24356481,0.135,-52,-0.88414794,0.15792629,9.832706,-0.02855795,-0.04138612,0.12385293,-32.513,-23.0458,52.1672,2.282922,-0.01599542,0.08967791,"[-2.92947644, -0.89]"
6800,15.33056596,15.97217581,0.09,-58,9.953127157,14.65547324,0.075,-58,3.073562473,5.656946261,0.12,-50,5.207929945,5.633856228,0.06,-45,14.13032502,15.89813939,0.045,-54,11.53250852,12.51701758,0.09,-52,-1.7551354,-0.2428715,9.634701,-0.000916,0.025503624,0.052839845,-32.696,-22.862799,51.6548,2.3233266,0.024794776,0.18019223,"[-2.941884817, -0.89]"
7000,15.32126172,15.97217581,0.09,-58,9.952289463,14.65547324,0.075,-58,3.085441342,5.656946261,0.12,-50,5.196500229,5.633856228,0.06,-45,14.13733793,15.89813939,0.045,-54,11.52013719,12.51701758,0.09,-52,-0.7645068,-0.017347964,9.61496,-0.006872234,-0.019547688,0.02107485,-32.4276,-22.472399,52.3624,2.2419274,0.00179859,0.07934529,"[-2.954293194, -0.89]"
7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85842514,0.07836494,9.8524475,-0.001679879,-0.027794369,0.13240504,-32.2446,-23.119,52.6918,2.1406171,-0.007923669,-0.08690863,"[-2.966701571, -0.89]"
7400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7537391,-0.27936205,9.4636135,0.027030786,0.027794369,-0.04627304,-32.635,-23.3142,52.7772,2.223806,0.029417923,0.07947824,"[-2.979109948, -0.89]"
7600,15.29337545,16.2883276,0.075,-59,9.949868804,11.6562811,0.105,-57,3.121102672,3.712481111,0.18,-51,5.162238198,5.982140838,0.075,-44,14.15842105,15.62800358,0.015,-53,11.48302367,12.23979166,0.09,-50,-0.5168497,-0.20638095,9.634701,0.006261369,0.012064588,-0.021838432,-33.4158,-22.667599,52.716198,2.184103,0.02138657,0.053593233,"[-2.991518325, -0.89]"
7800,15.28408887,16.2883276,0.075,-59,9.949092738,11.6562811,0.105,-57,3.132997866,3.712481111,0.18,-51,5.15082666,5.982140838,0.075,-44,14.16546352,15.62800358,0.015,-53,11.47065266,12.23979166,0.09,-50,0.16510476,0.069391854,9.866804,-0.001069014,0.013133603,-0.008246681,-32.513,-22.9482,52.264797,2.1803803,-0.00703176,-0.016731797,"[-3.003926702, -0.89]"
8000,15.27480672,16.2883276,0.075,-59,9.948332088,11.6562811,0.105,-57,3.144897027,3.712481111,0.18,-51,5.139419742,5.982140838,0.075,-44,14.17251336,15.62800358,0.015,-53,11.45828173,12.23979166,0.09,-50,-1.5720844,0.11066805,9.799805,-0.003817908,0.016646078,-0.10125092,-32.7082,-23.326399,52.0696,2.3542821,-0.011149858,0.15906473,"[-3.016335079, -0.89]"
8200,15.26552901,15.81609863,0.015,-60,9.947586858,11.88348585,0,-55,3.156800107,4.95081569,0.18,-50,5.128017476,5.990168695,0.09,-44,14.17957055,16.04621189,0.045,-51,11.44591088,12.44996386,0.045,-49,0.27517462,-0.07298109,9.695718,-0.009468411,-0.017256944,-0.027794369,-32.513,-23.326399,52.0818,2.1646712,0.007523974,-0.02837343,"[-3.028743455, -0.89]"
