M2 Time Stamp (ms),AP1 True Distance (m),AP1 RTT Distance (m),AP1 RTT std (m),AP1 RSS (dBm),AP2 True Distance (m),AP2 RTT Distance (m),AP2 RTT std (m),AP2 RSS (dBm),AP3 True Distance (m),AP3 RTT Distance (m),AP3 RTT std (m),AP3 RSS (dBm),AP4 True Distance (m),AP4 RTT Distance (m),AP4 RTT std (m),AP4 RSS (dBm),AP5 True Distance (m),AP5 RTT Distance (m),AP5 RTT std (m),AP5 RSS (dBm),AP6 True Distance (m),AP6 RTT Distance (m),AP6 RTT std (m),AP6 RSS (dBm),AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Azimuth,Pitch,Roll,M2 Ground Truth
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12921242,0.10348958,9.705887,0.001221731,-0.043982297,0.024281893,9.4794,13.8104,69.4302,-0.67222255,-0.010661209,0.013312004,"[13.46, 0.54]"
415.670695,13.45089802,67.9781612,0,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.713941962,8.406143051,0.135,-52,-1.0013963,-0.08793623,9.972687,0.000305,0.04795292,-0.07238753,8.7962,14.091,69.491196,-0.81848824,0.00877336,0.10007843,"[13.4395202, 0.553131313]"
884.347291,13.43098279,15.80009063,0.12,-58,0,0,0,0,8.13608105,9.619013671,0.06,-46,1.655016173,8.058503335,0.345,-46,26.9245062,110.9318732,0,-55,5.704818068,11.46510253,0.195,-51,-0.64008003,-0.22851457,9.963714,0.000916,0.02397646,0.09758572,9.4916,14.2862,69.3204,-0.72047603,0.022883505,0.064152956,"[13.4190404, 0.566262626]"
1410.904745,0,0,0,0,14.54104074,17.03166231,0.39,-55,8.100853863,9.776222225,0.075,-47,0,0,0,0,0,0,0,0,5.6912998,7.290875393,0.225,-54,0.5300102,0.21774685,9.91466,0.00702495,-0.015118915,-0.06627888,8.8694,13.724999,70.211,-0.39732757,-0.02192728,-0.05340639,"[13.38832071, 0.585959596]"
1911.445273,0,0,0,0,14.51706108,16.81256673,0.315,-55,8.077375308,9.963462049,0.18,-48,0,0,0,0,0,0,0,0,5.682399945,6.922967644,0.09,-51,-0.8985049,0.093918286,9.781859,-0.004276057,0.029932396,0.01572978,8.6132,13.883599,69.0886,-0.84447855,-0.00956073,0.09159718,"[13.36784091, 0.599090909]"
2416.858441,13.35146811,76.05235641,0,-55,0,0,0,0,8.042166942,10.17071723,0.075,-49,0,0,0,0,0,0,0,0,5.669219714,6.315237525,0.045,-51,-0.5778667,-0.26620153,9.549755,0.00412334,-0.079107046,0.052534413,9.3818,14.0056,69.6254,-0.7059617,0.027817147,0.060437456,"[13.33712121, 0.618787879]"
2930.076621,13.33162632,15.08871794,0.015,-54,14.457117,16.2883276,0.375,-54,8.018701075,10.91355235,0.105,-49,0,0,0,0,0,0,0,0,5.660546542,7.095404781,0.105,-48,-1.0456635,0.16450655,9.753145,-0.009162978,0.03604105,0.020616703,9.3818,13.8104,69.4302,-0.92270845,-0.01676934,0.10680497,"[13.31664141, 0.631919192]"
3273.699912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20638095,0.27936205,9.895518,0.003207043,0.001985312,-0.019700404,9.2964,13.9934,69.2228,-0.72826123,-0.028217541,0.02085298,"[13.29616162, 0.645050505]"
3691.066205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25124636,0.001196411,9.744172,0,-0.03436117,0.026725354,9.1012,13.8958,69.2106,-0.48476723,-0.000123,-0.025778558,"[13.27568182, 0.658181818]"
4224.089073,13.26229773,14.35829687,0.18,-55,0,0,0,0,0,0,0,0,1.859397802,3.601457483,0.15,-43,0,0,0,0,5.630913015,6.495785172,0.09,-50,0.3900301,-0.212363,9.863813,-0.008552114,-0.016035212,0.08307768,9.882,13.4321995,69.2594,-0.4460678,0.021509375,-0.039520923,"[13.24496212, 0.677878788]"
4865.565799,13.23264201,14.76853849,0.045,-52,0,0,0,0,7.901449975,11.32797074,0.15,-51,0,0,0,0,0,0,0,0,5.618560116,6.472716895,0.045,-43,-0.11844472,-0.12502499,9.787243,0.003359759,0.000764,-0.005039638,9.6746,13.529799,69.5522,-0.63022685,0.01277265,0.012101359,"[13.21424242, 0.697575758]"
