M1 Time Stamp (ms),AP1 True Distance (m),AP1 RTT Distance (m),AP1 RTT std (m),AP1 RSS (dBm),AP2 True Distance (m),AP2 RTT Distance (m),AP2 RTT std (m),AP2 RSS (dBm),AP3 True Distance (m),AP3 RTT Distance (m),AP3 RTT std (m),AP3 RSS (dBm),AP4 True Distance (m),AP4 RTT Distance (m),AP4 RTT std (m),AP4 RSS (dBm),AP5 True Distance (m),AP5 RTT Distance (m),AP5 RTT std (m),AP5 RSS (dBm),AP6 True Distance (m),AP6 RTT Distance (m),AP6 RTT std (m),AP6 RSS (dBm),AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Azimuth,Pitch,Roll,M1 Ground Truth
13600,7.926732229,9.504857916,0.055,-66,8.304690471,9.466805163,0.152,-66,15.92193677,17.04366748,0.697,-61,22.35155671,26.6223051,0.773,-74,6.079991155,7.275840089,0.113,-55,17.11192679,18.10609756,0.176,-66,-0.45702913,0.5353941,10.491929,0.005650337,0.026724568,-0.12552911,-17.862501,15.2625,60.2375,0.89766884,-0.05093669,0.043532547,"[-7.474187837, 2.64]"
14000,7.907992957,9.386692708,0.11,-66,8.286805935,9.388695543,0.055,-66,15.90268209,17.54887848,0.56,-59,0,0,0,0,6.098648574,7.197654132,0.095,-55,17.09305905,18.1451124,0.146,-68,-0.73340017,0.6376872,9.227921,-0.008093726,0.024892027,0.034054734,-18.4125,15.975,60.287502,0.85927784,-0.06877823,0.07930951,"[-7.454311008, 2.64]"
14300,7.898625407,9.152352484,0.292,-63,8.277867075,8.958056932,0.104,-62,15.89305532,17.16772044,0.17,-56,22.32204516,25.73314291,0.279,-77,6.107980169,10.75738635,2.101,-58,17.08362604,18.26215653,0.118,-66,-0.8500503,0.42592242,8.959925,-0.009620844,0.0659715,-0.030542362,-18.4625,15.45,60.7625,0.79137504,-0.047288608,0.09458936,"[-7.444372594, 2.64]"
14600,7.879894503,9.23046781,0.104,-65,8.259996209,8.879934459,0.151,-62,15.87380295,17.66592565,0.109,-62,22.30237125,25.84116321,0.146,-68,6.126649083,8.253869456,1.906,-62,17.06476174,17.95003758,0.055,-64,-0.6113662,-0.10289137,9.616755,-0.000458,-0.036803547,0.09132166,-18.275,15.725,60.275,0.7216804,0.010677218,0.06348759,"[-7.424495766, 2.64]"
14900,7.870531159,9.503856533,0.07,-63,8.251064218,8.918995964,0.069,-66,15.86417734,17.40281874,0.095,-56,22.29253443,25.8801705,0.165,-77,6.135986386,9.819278181,0.293,-61,17.05533045,18.22314188,0.095,-62,-0.93619186,0.15373886,8.860024,-0.001221695,0.019852536,-0.08903099,-18.7125,16.0875,59.975002,0.6863634,-0.01725419,0.10527407,"[-7.414557352, 2.64]"
15200,7.851808711,9.269524745,0.063,-64,8.233207154,9.42775058,0.1,-65,15.84492728,17.28577013,0.165,-63,22.27286105,25.29405861,0.061,-67,6.15466664,7.001168545,0.15,-61,17.0364696,17.95003758,0.055,-67,-0.718445,0.30388847,9.106484,-0.009315421,-0.038330667,-0.046729814,-18.425001,15.8625,59.45,0.78021026,-0.03325492,0.07873071,"[-7.394680523, 2.64]"
15600,7.842449618,9.23046781,0.104,-63,8.224282097,9.368667141,0.064,-62,15.83530282,17.95904107,0.062,-58,0,0,0,0,6.164009574,7.902197416,0.103,-66,17.02704004,17.79297614,0.069,-65,-0.70348984,0.014356935,9.413962,-0.004581355,0.014202199,0.045049984,-17.9375,17.1875,59.15,0.66767997,-0.001520827,0.074589714,"[-7.384742109, 2.64]"
15800,7.823735719,9.425747769,0.146,-62,8.206438972,8.752730374,1.123,-69,15.81605509,16.52343672,0.175,-65,22.24335167,26.03619943,0.121,-69,6.182701012,9.721149932,0.058,-61,17.00818267,17.78397259,0.05,-69,-0.60837513,0.79920274,10.110274,0.004581355,-0.007024744,0.08536591,-17.675001,16.8125,59.787502,0.864723,-0.07874269,0.06010148,"[-7.364865281, 2.64]"
16200,7.80502757,9.386692708,0.07,-61,8.188605215,9.388695543,0.07,-64,15.79680891,17.24875462,0.835,-59,22.2236792,24.86397315,0.055,-75,6.201399822,7.43220028,0.027,-56,16.98932762,17.59789831,0.398,-66,-0.2961118,0.20877378,9.653245,-0.003206948,-0.030236939,0.035123717,-18,16.800001,58.9625,0.8066379,-0.02161378,0.030665228,"[-7.344988453, 2.64]"
16600,7.795675664,9.113294081,0.042,-62,8.179691868,8.94804135,1.258,-66,15.78718641,17.34379431,0.119,-64,22.2138431,25.56711137,0.211,-68,6.210751972,8.547388139,0.133,-55,16.97990096,18.78034528,0.127,-66,-0.57487565,-0.07836494,9.702896,0.000764,-0.004123219,0.016951011,-17.9625,17.0625,59.15,0.6883327,0.008062135,0.05917866,"[-7.335050038, 2.64]"
