Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll
0,5.27118E+12,"[b0:e4:d5:39:26:89, 17285, 180, -56, 14:22:3b:16:5a:bd, 12781, 75, -47, cc:f4:11:8b:29:4d, 10882, 75, -52, b0:e4:d5:96:3b:95, 3937, 105, -51, 14:22:3b:2a:86:f5, 16183, 225, -53, f8:1a:2b:06:3c:0b, 6464, 105, -42]",5.27128E+12,-1.3513466,0.4642076,9.516854,-0.005650504,0.029168816,-0.025045475,-31.9518,-21.3134,53.1554,2.3537512,-0.0482555,0.14105214
1,5.27118E+12,"[b0:e4:d5:39:26:89, 17285, 180, -56, 14:22:3b:16:5a:bd, 12781, 75, -47, cc:f4:11:8b:29:4d, 10882, 75, -52, b0:e4:d5:96:3b:95, 3937, 105, -51, 14:22:3b:2a:86:f5, 16183, 225, -53, f8:1a:2b:06:3c:0b, 6464, 105, -42]",5.27148E+12,-0.97507524,-0.56769717,9.802198,0.002596177,0.05222898,-0.09483683,-32.488598,-22.240599,54.5584,2.182647,0.057567183,0.09914899
2,5.27165E+12,"[b0:e4:d5:39:26:89, 17269, 90, -55, 14:22:3b:16:5a:bd, 12269, 45, -49, cc:f4:11:8b:29:4d, 11097, 75, -51, b0:e4:d5:96:3b:95, 6855, 90, -47, 14:22:3b:2a:86:f5, 15296, 90, -56, f8:1a:2b:06:3c:0b, 6187, 90, -41]",5.27171E+12,-0.6454639,-0.07956135,10.066605,-0.001832596,0.001374447,-0.031154128,-32.696,-21.6672,54.9366,2.2005808,0.007887134,0.06403167
3,5.27165E+12,"[b0:e4:d5:39:26:89, 17269, 90, -55, 14:22:3b:16:5a:bd, 12269, 45, -49, cc:f4:11:8b:29:4d, 11097, 75, -51, b0:e4:d5:96:3b:95, 6855, 90, -47, 14:22:3b:2a:86:f5, 15296, 90, -56, f8:1a:2b:06:3c:0b, 6187, 90, -41]",5.27191E+12,-0.93738824,-0.5246264,9.540184,0.006108652,-0.026267206,0.09239337,-32.2934,-22.240599,54.473,2.189091,0.05467313,0.09794244
4,5.27165E+12,"[b0:e4:d5:39:26:89, 17269, 90, -55, 14:22:3b:16:5a:bd, 12269, 45, -49, cc:f4:11:8b:29:4d, 11097, 75, -51, b0:e4:d5:96:3b:95, 6855, 90, -47, 14:22:3b:2a:86:f5, 15296, 90, -56, f8:1a:2b:06:3c:0b, 6187, 90, -41]",5.27211E+12,-1.1533405,-0.064008005,9.885947,0.019242255,-0.015424348,0.022602014,-32.2812,-22.5334,53.8752,2.2801518,0.00643094,0.11613963
5,5.27219E+12,"[b0:e4:d5:39:26:89, 17167, 75, -58, 14:22:3b:16:5a:bd, 12265, 120, -49, cc:f4:11:8b:29:4d, 11675, 120, -52, b0:e4:d5:96:3b:95, 4261, 30, -48, 14:22:3b:2a:86:f5, 16031, 75, -53]",5.27231E+12,-1.3854443,-0.19860429,9.7812605,0.011759156,0.019700404,0.047036625,-32.3666,-22.2528,53.667797,2.2811058,0.020101193,0.1407067
6,5.27219E+12,"[b0:e4:d5:39:26:89, 17167, 75, -58, 14:22:3b:16:5a:bd, 12265, 120, -49, cc:f4:11:8b:29:4d, 11675, 120, -52, b0:e4:d5:96:3b:95, 4261, 30, -48, 14:22:3b:2a:86:f5, 16031, 75, -53]",5.27251E+12,-0.4648058,-0.14536397,9.505488,-4.58E-04,-0.014355334,-0.01038471,-32.3788,-22.435799,54.168,2.199299,0.015273199,0.04885976
7,5.27264E+12,"[b0:e4:d5:39:26:89, 16980, 15, -60, 14:22:3b:16:5a:bd, 12390, 30, -49, cc:f4:11:8b:29:4d, 12906, 315, -57, b0:e4:d5:96:3b:95, 4140, 0, -49, 14:22:3b:2a:86:f5, 16003, 45, -55, f8:1a:2b:06:3c:0b, 6117, 90, -42]",5.27271E+12,0.29850462,0.040677983,9.609575,0.011759156,0.001527163,0.004428773,-31.9762,-21.777,53.8752,2.1500642,-0.004231002,-0.031053262
8,5.27264E+12,"[b0:e4:d5:39:26:89, 16980, 15, -60, 14:22:3b:16:5a:bd, 12390, 30, -49, cc:f4:11:8b:29:4d, 12906, 315, -57, b0:e4:d5:96:3b:95, 4140, 0, -49, 14:22:3b:2a:86:f5, 16003, 45, -55, f8:1a:2b:06:3c:0b, 6117, 90, -42]",5.27291E+12,0.79740816,-0.08973085,9.71486,-0.022449298,-0.0290161,0.001832596,-31.963999,-21.9722,53.375,2.1065688,0.009205235,-0.08189769
9,5.27312E+12,"[b0:e4:d5:39:26:89, 17210, 60, -56, 14:22:3b:16:5a:bd, 12421, 75, -50, cc:f4:11:8b:29:4d, 10859, 45, -55, b0:e4:d5:96:3b:95, 7734, 90, -50, 14:22:3b:2a:86:f5, 18445, 150, -57, f8:1a:2b:06:3c:0b, 6175, 75, -42]",5.27312E+12,-0.63888365,-0.43728834,9.687343,-0.022602014,0.003665192,0.004276057,-32.1714,-22.5334,53.4848,2.1816752,0.045011904,0.06585498
