Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll
0,4.76123E+12,"[b0:e4:d5:39:26:89, 16800, 120, -55, 14:22:3b:16:5a:bd, 12597, 75, -49, cc:f4:11:8b:29:4d, 11550, 30, -56, b0:e4:d5:96:3b:95, 4003, 45, -47, 14:22:3b:2a:86:f5, 15636, 75, -52, f8:1a:2b:06:3c:0b, 6492, 75, -45]",4.76132E+12,1.2370893,0.2656033,10.05165,0.01038471,-0.11453723,-0.036651913,-30.5,-22.8018,53.3628,2.1504388,-0.026219964,-0.122457445
1,4.76123E+12,"[b0:e4:d5:39:26:89, 16800, 120, -55, 14:22:3b:16:5a:bd, 12597, 75, -49, cc:f4:11:8b:29:4d, 11550, 30, -56, b0:e4:d5:96:3b:95, 4003, 45, -47, 14:22:3b:2a:86:f5, 15636, 75, -52, f8:1a:2b:06:3c:0b, 6492, 75, -45]",4.76152E+12,0.16749759,-0.34157544,9.568299,-0.005039638,-0.009010263,-0.008552114,-31.1954,-23.558199,53.7532,2.1636226,0.035678044,-0.017503684
2,4.76171E+12,"[b0:e4:d5:39:26:89, 16660, 120, -58, 14:22:3b:16:5a:bd, 12468, 90, -49, cc:f4:11:8b:29:4d, 11527, 120, -51]",4.76177E+12,-1.4919249,0.08673982,9.570692,0.010995574,-0.028252518,-0.001221731,-32.086,-22.814,53.9972,2.3551002,-0.008954678,0.15464017
3,4.76171E+12,"[b0:e4:d5:39:26:89, 16660, 120, -58, 14:22:3b:16:5a:bd, 12468, 90, -49, cc:f4:11:8b:29:4d, 11527, 120, -51]",4.76197E+12,-0.3080759,-0.19202402,9.686745,-0.007177667,-0.036651913,0.0795652,-32.2934,-23.18,54.4974,2.196626,0.01981077,0.031793147
4,4.76215E+12,"[b0:e4:d5:39:26:89, 17218, 90, -58, 14:22:3b:16:5a:bd, 12058, 60, -50, cc:f4:11:8b:29:4d, 10871, 225, -57, b0:e4:d5:96:3b:95, 7539, 75, -48, 14:22:3b:2a:86:f5, 15648, 60, -55, f8:1a:2b:06:3c:0b, 6125, 75, -42]",4.76224E+12,0.51146585,0.1274178,10.161121,-0.003817908,-0.038179077,-0.05497787,-31.476,-23.0092,53.423798,2.1769922,-0.012523227,-0.050293125
5,4.76215E+12,"[b0:e4:d5:39:26:89, 17218, 90, -58, 14:22:3b:16:5a:bd, 12058, 60, -50, cc:f4:11:8b:29:4d, 10871, 225, -57, b0:e4:d5:96:3b:95, 7539, 75, -48, 14:22:3b:2a:86:f5, 15648, 60, -55, f8:1a:2b:06:3c:0b, 6125, 75, -42]",4.76243E+12,-1.1730813,0.012562319,9.585648,0.009621128,-0.008857546,-0.034208454,-31.476,-23.1068,53.3262,2.323156,-0.001300829,0.12177342
6,4.76263E+12,"[b0:e4:d5:39:26:89, 17207, 75, -57, 14:22:3b:16:5a:bd, 12492, 60, -49, cc:f4:11:8b:29:4d, 11414, 75, -53, b0:e4:d5:96:3b:95, 4179, 15, -48, 14:22:3b:2a:86:f5, 15710, 75, -59, f8:1a:2b:06:3c:0b, 6175, 105, -42]",4.76264E+12,-0.23748764,-0.08673982,9.776475,-1.53E-04,-0.003970624,0.017104227,-31.5858,-23.094599,53.5214,2.2122815,0.008869451,0.024286969
7,4.76263E+12,"[b0:e4:d5:39:26:89, 17207, 75, -57, 14:22:3b:16:5a:bd, 12492, 60, -49, cc:f4:11:8b:29:4d, 11414, 75, -53, b0:e4:d5:96:3b:95, 4179, 15, -48, 14:22:3b:2a:86:f5, 15710, 75, -59, f8:1a:2b:06:3c:0b, 6175, 105, -42]",4.76284E+12,-0.42652065,-0.15014961,9.957731,1.53E-04,-0.044135015,-0.012217305,-32.0006,-23.18,54.3022,2.216537,0.015063744,0.042806946
8,4.76263E+12,"[b0:e4:d5:39:26:89, 17207, 75, -57, 14:22:3b:16:5a:bd, 12492, 60, -49, cc:f4:11:8b:29:4d, 11414, 75, -53, b0:e4:d5:96:3b:95, 4179, 15, -48, 14:22:3b:2a:86:f5, 15710, 75, -59, f8:1a:2b:06:3c:0b, 6175, 105, -42]",4.76304E+12,-0.6987042,0.029910283,9.524033,-0.005345071,0.021380283,-0.002443461,-31.598,-22.899399,53.9118,2.267691,-0.003132079,0.073231034
9,4.76318E+12,"[b0:e4:d5:39:26:89, 16933, 165, -58, 14:22:3b:16:5a:bd, 12289, 75, -52, cc:f4:11:8b:29:4d, 12316, 30, -58, b0:e4:d5:96:3b:95, 4523, 45, -48]",4.76326E+12,0.06580263,0.034695927,9.699904,-0.002748894,0.001985312,-0.039095376,-31.2076,-23.18,54.045998,2.2080305,-0.003576838,-0.006783739
