Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll
0,2.90971E+12,"[b0:e4:d5:39:26:89, 13971, 146, -63, 14:22:3b:16:5a:bd, 22888, 113, -63, cc:f4:11:8b:29:4d, 4636, 0, -54, b0:e4:d5:96:3b:95, 15261, 398, -69, 14:22:3b:2a:86:f5, 8181, 209, -61, f8:1a:2b:06:3c:0b, 19518, 83, -63]",2.90978E+12,-0.60059845,0.07477571,9.766904,-4.58E-04,0.009926268,0.002137966,-17.7,26.5875,51.9375,0.50514466,-0.007641447,0.061415896
1,2.90971E+12,"[b0:e4:d5:39:26:89, 13971, 146, -63, 14:22:3b:16:5a:bd, 22888, 113, -63, cc:f4:11:8b:29:4d, 4636, 0, -54, b0:e4:d5:96:3b:95, 15261, 398, -69, 14:22:3b:2a:86:f5, 8181, 209, -61, f8:1a:2b:06:3c:0b, 19518, 83, -63]",2.90998E+12,-0.5383851,0.089132644,9.753743,-3.05E-04,0.01099525,-0.001527118,-17.375,26.612501,52.25,0.5057546,-0.009124159,0.055141836
2,2.91007E+12,"[b0:e4:d5:39:26:89, 14010, 55, -63, 14:22:3b:16:5a:bd, 22859, 82, -62, cc:f4:11:8b:29:4d, 4753, 0, -52, b0:e4:d5:96:3b:95, 15222, 78, -65, 14:22:3b:2a:86:f5, 8386, 86, -62, f8:1a:2b:06:3c:0b, 19479, 55, -67]",2.91018E+12,-0.66161543,0.04546363,9.766306,0.001832542,0.006413896,0.013133216,-17.5125,26.85,51.9375,0.48330402,-0.004644472,0.06764135
3,2.91007E+12,"[b0:e4:d5:39:26:89, 14010, 55, -63, 14:22:3b:16:5a:bd, 22859, 82, -62, cc:f4:11:8b:29:4d, 4753, 0, -52, b0:e4:d5:96:3b:95, 15222, 78, -65, 14:22:3b:2a:86:f5, 8386, 86, -62, f8:1a:2b:06:3c:0b, 19479, 55, -67]",2.91038E+12,-1.0851451,1.2927225,9.996614,0.005344913,0.002901525,0.025502874,-17.8875,26.3125,52.425,0.5631478,-0.12785947,0.108127885
4,2.91045E+12,"[b0:e4:d5:39:26:89, 13893, 116, -63, 14:22:3b:16:5a:bd, 22910, 307, -61, cc:f4:11:8b:29:4d, 4792, 59, -54, b0:e4:d5:96:3b:95, 15691, 336, -65, 14:22:3b:2a:86:f5, 8738, 93, -62, f8:1a:2b:06:3c:0b, 18854, 344, -67]",2.91058E+12,-0.32004002,0.2416751,9.442079,-0.014049487,0.04703524,0.003206948,-17.825,26.8375,52.125,0.5620722,-0.025575269,0.03388211
5,2.91076E+12,"[b0:e4:d5:39:26:89, 13444, 717, -55, 14:22:3b:16:5a:bd, 22800, 207, -63, cc:f4:11:8b:29:4d, 4832, 55, -54, b0:e4:d5:96:3b:95, 17996, 421, -64, f8:1a:2b:06:3c:0b, 18893, 364, -68]",2.91079E+12,-0.64008003,0.16630118,10.056436,-0.001832542,-0.017561859,0.010689827,-18.3375,26.5125,51.95,0.52945083,-0.016501898,0.06356306
6,2.91076E+12,"[b0:e4:d5:39:26:89, 13444, 717, -55, 14:22:3b:16:5a:bd, 22800, 207, -63, cc:f4:11:8b:29:4d, 4832, 55, -54, b0:e4:d5:96:3b:95, 17996, 421, -64, f8:1a:2b:06:3c:0b, 18893, 364, -68]",2.91099E+12,-0.70348984,0.4456632,9.786046,0.002290677,0.009773556,-0.011147963,-18.2625,25.875,51.600002,0.55420965,-0.045392264,0.07176359
7,2.91104E+12,"[b0:e4:d5:39:26:89, 13736, 122, -60, 14:22:3b:16:5a:bd, 22361, 173, -65, cc:f4:11:8b:29:4d, 4226, 102, -53, b0:e4:d5:96:3b:95, 15418, 259, -68, 14:22:3b:2a:86:f5, 8767, 226, -59, f8:1a:2b:06:3c:0b, 19557, 105, -65]",2.91119E+12,-0.43848476,-0.212363,9.367303,-0.012064233,0.005803049,-0.03955236,-18.1875,26.4,51.6125,0.5189937,0.022642002,0.046775993
8,2.91104E+12,"[b0:e4:d5:39:26:89, 13736, 122, -60, 14:22:3b:16:5a:bd, 22361, 173, -65, cc:f4:11:8b:29:4d, 4226, 102, -53, b0:e4:d5:96:3b:95, 15418, 259, -68, 14:22:3b:2a:86:f5, 8767, 226, -59, f8:1a:2b:06:3c:0b, 19557, 105, -65]",2.9114E+12,-0.38644084,-0.21954148,9.868599,-7.64E-04,-0.009009997,0.02779355,-17.9625,25.7875,51.75,0.5337418,0.022225771,0.039138637
9,2.91141E+12,"[b0:e4:d5:39:26:89, 13502, 66, -61, 14:22:3b:16:5a:bd, 22361, 291, -65, cc:f4:11:8b:29:4d, 4714, 55, -55, b0:e4:d5:96:3b:95, 15457, 67, -65, 14:22:3b:2a:86:f5, 8621, 93, -61, f8:1a:2b:06:3c:0b, 19518, 83, -67]",2.9116E+12,-0.5910272,0.04127619,9.781859,-3.05E-04,0.023059484,-0.001374406,-18.0875,25.9,52.25,0.5259203,-0.004211961,0.06034738
