Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll
0,8.17322E+12,"[b0:e4:d5:39:26:89, 16132, 30, -56, 14:22:3b:16:5a:bd, 1925, 30, -40, cc:f4:11:8b:29:4d, 7050, 135, -54, b0:e4:d5:96:3b:95, 25218, 45, -61, 14:22:3b:2a:86:f5, 29937, 105, -69, f8:1a:2b:06:3c:0b, 20296, 135, -65]",8.17352E+12,0.549751,1.099502,9.400802,0.10262536,0.021380283,0.05085453,-20.984,-0.48799998,50.813,1.8254627,-0.11623257,-0.058412634
1,8.1737E+12,"[b0:e4:d5:39:26:89, 16105, 345, -58, 14:22:3b:16:5a:bd, 1386, 105, -42, cc:f4:11:8b:29:4d, 5421, 75, -50, b0:e4:d5:96:3b:95, 25300, 165, -63, 14:22:3b:2a:86:f5, 30312, 180, -66, f8:1a:2b:06:3c:0b, 18910, 255, -64]",8.17377E+12,0.7573284,0.07537391,10.001999,0.040317107,0.01863139,0.006719518,-20.874199,-0.3172,50.1176,1.5984683,-0.007514233,-0.0755735
2,8.1737E+12,"[b0:e4:d5:39:26:89, 16105, 345, -58, 14:22:3b:16:5a:bd, 1386, 105, -42, cc:f4:11:8b:29:4d, 5421, 75, -50, b0:e4:d5:96:3b:95, 25300, 165, -63, 14:22:3b:2a:86:f5, 30312, 180, -66, f8:1a:2b:06:3c:0b, 18910, 255, -64]",8.17396E+12,1.055833,-0.27696922,10.21496,0.002138028,0.002290745,0.039553523,-20.6912,-0.671,50.8374,1.5461879,0.026963852,-0.10299569
3,8.17411E+12,"[b0:e4:d5:39:26:89, 12507, 75, -57, 14:22:3b:16:5a:bd, 1445, 90, -40, cc:f4:11:8b:29:4d, 5589, 60, -48, b0:e4:d5:96:3b:95, 25636, 60, -63, 14:22:3b:2a:86:f5, 30996, 15, -70, f8:1a:2b:06:3c:0b, 19933, 225, -68]",8.17418E+12,1.0654043,0.4863412,9.580264,0.051618114,-0.00290161,-0.003207043,-20.8986,-0.3904,50.9228,1.677357,-0.050411135,-0.110753156
4,8.17411E+12,"[b0:e4:d5:39:26:89, 12507, 75, -57, 14:22:3b:16:5a:bd, 1445, 90, -40, cc:f4:11:8b:29:4d, 5589, 60, -48, b0:e4:d5:96:3b:95, 25636, 60, -63, 14:22:3b:2a:86:f5, 30996, 15, -70, f8:1a:2b:06:3c:0b, 19933, 225, -68]",8.17438E+12,-0.27038896,-0.6155536,9.522836,-0.005345071,-0.008399397,-0.003359759,-20.13,-1.1345999,51.2766,1.4529753,0.064524,0.028386118
5,8.17453E+12,"[b0:e4:d5:39:26:89, 11976, 150, -60, 14:22:3b:16:5a:bd, 1636, 60, -40, cc:f4:11:8b:29:4d, 4699, 45, -52, b0:e4:d5:96:3b:95, 33871, 360, -68, 14:22:3b:2a:86:f5, 33937, 135, -69, f8:1a:2b:06:3c:0b, 22136, 270, -62]",8.17459E+12,0.6472585,0.025722843,10.367502,-0.005192355,-0.025198191,-0.00580322,-20.2032,-0.2928,50.849598,1.5885961,-0.002476277,-0.062350556
6,8.17453E+12,"[b0:e4:d5:39:26:89, 11976, 150, -60, 14:22:3b:16:5a:bd, 1636, 60, -40, cc:f4:11:8b:29:4d, 4699, 45, -52, b0:e4:d5:96:3b:95, 33871, 360, -68, 14:22:3b:2a:86:f5, 33937, 135, -69, f8:1a:2b:06:3c:0b, 22136, 270, -62]",8.17479E+12,0.7531409,-0.10229317,10.182058,-0.016187929,-0.041233405,-9.16E-04,-20.3252,-1.037,51.362,1.5931878,0.010018709,-0.073832996
7,8.17494E+12,"[b0:e4:d5:39:26:89, 11921, 195, -59, 14:22:3b:16:5a:bd, 1593, 120, -41, cc:f4:11:8b:29:4d, 6417, 345, -52, b0:e4:d5:96:3b:95, 28285, 120, -65, 14:22:3b:2a:86:f5, 34113, 0, -70, f8:1a:2b:06:3c:0b, 17984, 90, -60]",8.17501E+12,1.268196,0.1902294,9.793225,0.003359759,-0.007177667,0.016340645,-19.9226,-0.3782,51.057,1.6203128,-0.019261356,-0.1287806
8,8.17494E+12,"[b0:e4:d5:39:26:89, 11921, 195, -59, 14:22:3b:16:5a:bd, 1593, 120, -41, cc:f4:11:8b:29:4d, 6417, 345, -52, b0:e4:d5:96:3b:95, 28285, 120, -65, 14:22:3b:2a:86:f5, 34113, 0, -70, f8:1a:2b:06:3c:0b, 17984, 90, -60]",8.17521E+12,1.1174482,-0.17347965,9.54497,0.050549097,-0.034208454,-0.027794369,-19.9348,-1.1223999,51.483997,1.5801474,0.018049734,-0.116541445
9,8.17534E+12,"[b0:e4:d5:39:26:89, 12125, 30, -56, 14:22:3b:16:5a:bd, 2507, 225, -37, cc:f4:11:8b:29:4d, 5421, 90, -46, b0:e4:d5:96:3b:95, 27851, 120, -63, 14:22:3b:2a:86:f5, -110214, 735, -71, f8:1a:2b:06:3c:0b, 17578, 30, -60]",8.17541E+12,1.2053844,0.2416751,10.068997,-0.026419923,-0.004886922,-0.00702495,-20.3252,-0.6588,51.3498,1.6397682,-0.023827232,-0.11914545
