M2 Time Stamp (ms),AP1 True Distance (m),AP1 RTT Distance (m),AP1 RTT std (m),AP1 RSS (dBm),AP2 True Distance (m),AP2 RTT Distance (m),AP2 RTT std (m),AP2 RSS (dBm),AP3 True Distance (m),AP3 RTT Distance (m),AP3 RTT std (m),AP3 RSS (dBm),AP4 True Distance (m),AP4 RTT Distance (m),AP4 RTT std (m),AP4 RSS (dBm),AP5 True Distance (m),AP5 RTT Distance (m),AP5 RTT std (m),AP5 RSS (dBm),AP6 True Distance (m),AP6 RTT Distance (m),AP6 RTT std (m),AP6 RSS (dBm),AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Azimuth,Pitch,Roll,M2 Ground Truth
0,26.13124706,16.92161461,0.045,-56,24.67138261,27.47945152,0.075,-64,7.734274885,12.9583573,0.15,-49,11.83460663,12.03161519,0.09,-54,0.415588739,2.576941016,0.045,-45,15.46107606,28.96368457,0.045,-65,0.6418747,0.3475575,9.268001,0.005650504,0.013133603,0.10567969,22.2284,5.8315997,50.471397,-1.3656892,-0.03739375,-0.06914667,"[24.987, 7.648]"
489.678833,26.10418965,17.218742,0.075,-56,24.64324941,27.10838927,0.15,-65,7.730110641,11.55919115,0.075,-51,11.80631263,12.14571266,0.075,-48,0.440778163,3.743758673,0.105,-41,15.43648915,29.58877573,0.12,-65,-0.53300124,0.23748764,9.553345,0.002138028,-0.022602014,0.01038471,22.1064,6.1243997,50.9594,-1.376938,-0.024815412,0.055734325,"[24.95870215175538, 7.648]"
886.111084,26.08615283,15.78408262,0.09,-59,24.62449415,28.12755631,0.105,-70,7.727390803,11.33597852,0.36,-52,11.78744997,11.75837408,0.03,-54,0.457772932,3.420650377,0.15,-44,15.42010495,29.24572618,0.255,-71,-0.5174479,0.05682954,9.500702,0.014049901,0.011911872,-0.022449298,21.618399,6.5025997,51.2278,-1.3215395,-0.005972691,0.054410417,"[24.9398369195923, 7.648]"
1315.022868,26.06811719,16.85558569,0.03,-53,24.60573906,31.99909388,0.09,-67,7.724716079,13.35364254,0.09,-51,11.76858733,11.82143071,0.075,-53,0.474908959,3.116141203,0.12,-43,15.40372643,28.1205552,0.27,-64,0.24586253,0.40498522,10.132407,-0.005345071,-0.030695979,-0.048258353,21.7038,6.2219996,51.3498,-1.3707651,-0.039936293,-0.024260206,"[24.920971687429216, 7.648]"
1735.832561,26.05008272,16.17127209,0.03,-54,24.58698414,26.63530739,0.24,-67,7.722086518,11.01165424,0.09,-47,11.74972469,12.00459183,0.03,-53,0.49217149,2.981363614,0.075,-45,15.3873536,29.20572033,0.12,-65,-0.6358926,0.020937199,9.710672,0.004276057,0.035124753,0.09239337,21.850199,5.9048,49.849197,-1.343332,-0.00215149,0.065390535,"[24.902106455266136, 7.648]"
2184.912192,26.03204943,15.92515272,0.075,-55,24.56822939,29.33873973,0.195,-68,7.719502164,9.278537816,0.345,-49,11.73086206,11.37501631,0.075,-56,0.509547668,2.877888288,0.06,-44,15.37098648,27.83851018,0.195,-65,-0.75493556,0.034097724,9.748958,0.000610865,-0.015271631,-0.12996158,20.8254,5.7339997,51.2156,-1.3494784,-0.003487122,0.07728334,"[24.883241223103056, 7.648]"
2610.364137,26.01401733,16.07022352,0.09,-54,24.54947481,26.77233141,0,-70,7.716963064,7.365047454,0.06,-50,11.71199944,11.54317617,0.015,-53,0.527026252,2.429073898,0.135,-45,15.3546251,30.37088449,0.165,-66,-0.99900347,0.16091733,9.801002,0.01160644,0.017715093,-0.000458149,22.5334,5.8194,49.9834,-1.3893082,-0.016332375,0.1015779,"[24.864375990939976, 7.648]"
3042.558961,25.9959864,16.98064027,0.03,-53,24.53072039,26.63530739,0.195,-66,7.714469262,7.693770207,0.03,-50,11.69313683,11.49613191,0.06,-54,0.544597382,2.489281222,0.075,-46,15.33826947,27.69048618,0.105,-67,-0.60598236,0.48155555,9.993026,-0.017715093,-0.012064588,-0.1020145,21.2158,6.1243997,51.423,-1.4191092,-0.04806376,0.06056636,"[24.845510758776896, 7.648]"
3510.111248,25.96894223,16.49942572,0.06,-56,24.50258909,26.47127832,0.285,-67,7.710813589,7.674730028,0.045,-50,11.66484292,11.35599793,0.135,-53,0.571108903,2.141401644,0.105,-50,15.31374684,31.28500473,0.21,-65,-1.0396814,-0.08673982,9.71486,0.003207043,-0.003054326,-0.001832596,21.7038,6.039,51.545,-1.336037,0.008877643,0.10661391,"[24.817212910532273, 7.648]"
3924.912355,25.95091427,18.87537878,0.135,-55,24.4838351,26.68631636,0.24,-67,7.708433223,8.030449302,0.135,-49,11.64598033,11.0817259,0.06,-56,0.588875626,2.345294011,0.105,-48,15.29740567,30.28487281,0.15,-66,-0.16869399,0.5479564,9.749556,0.014355334,-0.02443461,-0.04337143,21.8014,5.5632,51.5694,-1.4531131,-0.056135774,0.01730101,"[24.798347678369193, 7.648]"
4344.728884,25.9328875,17.46484423,0.09,-52,24.46508129,26.82734098,0.045,-66,7.706098305,10.40199,0.15,-51,11.62711775,10.97661806,0.09,-57,0.606708678,2.763125766,0.09,-48,15.28107031,29.6517847,0.24,-67,-0.8662018,0.2650051,9.404989,0.005650504,0.000610865,0.003054326,21.886799,5.5754,51.874397,-1.4146255,-0.02805097,0.091841154,"[24.779482446206114, 7.648]"
4758.890058,25.91486193,16.82057026,0.015,-53,24.44632764,26.24123694,0.09,-66,7.703808878,8.214797624,0.18,-53,11.60825517,10.7964283,0.09,-57,0.624602378,2.997585862,0.075,-49,15.26474078,31.89408102,0.375,-69,-0.70289165,0.047258247,9.925428,-0.009162978,0.008093964,-0.02733622,21.6062,5.7584,51.557198,-1.3550565,-0.0047494,0.07069923,"[24.760617214043034, 7.648]"
5184.376467,25.89683755,15.82410263,0.09,-55,24.42757417,26.83434219,0.24,-65,7.701564981,9.454788416,0.195,-50,0,0,0,0,0.64255166,7.122471481,0.09,-50,15.24841711,30.94496083,0.045,-67,-0.16091733,0.14536397,9.443872,0.003054326,0.02107485,0.030085113,22.118599,6.2219996,50.861797,-1.3381813,-0.015388961,0.01703769,"[24.741751981879954, 7.648]"
5615.377241,25.87881437,16.77755122,0.12,-53,24.40882087,26.04920183,0.075,-67,7.699366654,10.27684392,0.165,-49,11.57053005,11.4220615,0.09,-53,0.660551992,7.064327569,0.135,-46,15.23209931,29.73779689,0.15,-64,0.0424726,0.2536392,9.8117695,0.000763582,-0.011759156,0.016493361,22.997,6.7953997,50.7886,-1.3347679,-0.025844507,-0.004328713,"[24.722886749716874, 7.648]"
6041.809451,25.86079239,16.00319096,0.03,-55,24.39006774,31.90608249,0.135,-66,7.697213937,11.27391791,0.135,-53,11.5516675,11.67229579,0.045,-53,0.678599313,5.033226003,0.09,-43,15.2157874,28.08054887,0.045,-64,-0.02751746,0.07836494,9.582058,-0.001679879,-0.00412334,-0.017715093,21.8258,6.3073997,50.849598,-1.3088038,-0.008178084,0.002871762,"[24.70402151755379, 7.648]"
