M1 Time Stamp (ms),AP1 True Distance (m),AP1 RTT Distance (m),AP1 RTT std (m),AP1 RSS (dBm),AP2 True Distance (m),AP2 RTT Distance (m),AP2 RTT std (m),AP2 RSS (dBm),AP3 True Distance (m),AP3 RTT Distance (m),AP3 RTT std (m),AP3 RSS (dBm),AP4 True Distance (m),AP4 RTT Distance (m),AP4 RTT std (m),AP4 RSS (dBm),AP5 True Distance (m),AP5 RTT Distance (m),AP5 RTT std (m),AP5 RSS (dBm),AP6 True Distance (m),AP6 RTT Distance (m),AP6 RTT std (m),AP6 RSS (dBm),AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Azimuth,Pitch,Roll,M1 Ground Truth
0.0,0.866,16.1242495639332,0.03,-56.0,4.151452396451151,7.032247151515652,0.135,-54.0,23.850727053907605,25.213042735853996,0.045,-61.0,14.889803390239912,20.289840216226445,0.135,-65.0,26.296460693408914,29.932824273696596,0.105,-69.0,11.58242012707189,1.8589311445021304,0.03,-40.0,0.549751,1.099502,9.400802,0.10262536,0.021380283,0.05085453,-20.984,-0.48799998,50.813,1.8254627,-0.11623257,-0.058412634,"[0.0, 0.866]"
485.66349299999996,0.8661630112344167,16.097236564081427,0.345,-58.0,4.149628131331611,5.397892273841708,0.075,-50.0,23.833934510477366,25.295058806019803,0.165,-63.0,14.874960753737982,18.903388585118808,0.255,-64.0,26.28025967941165,30.307875940091876,0.18,-66.0,11.565663598558011,1.2926701048604783,0.105,-42.0,0.7573284,0.07537391,10.001999,0.040317107,0.01863139,0.0067195175,-20.874199,-0.3172,50.1176,1.5984683,-0.007514233,-0.0755735,"[0.016803631472763952, 0.866]"
892.147299,0.8674659983400226,12.49700160038399,0.075,-57.0,4.146181503166505,5.566589710046898,0.06,-48.0,23.800349470571984,25.631123580522175,0.06,-63.0,14.845288021723244,19.926728005370073,0.225,-68.0,26.247859924651255,30.99196695919767,0.015,-70.0,11.532150952758705,1.3557378065097985,0.09,-40.0,1.0654043,0.4863412,9.580264,0.051618114,-0.00290161,-0.0032070426,-20.8986,-0.3904,50.9228,1.677357,-0.050411135,-0.110753156,"[0.05041089441829186, 0.866]"
1307.695354,0.8700661186178965,11.965557905923152,0.15,-60.0,4.143004632185056,4.672322869836801,0.045,-52.0,23.766764493494556,33.86730932625148,0.36,-68.0,14.815632094745045,22.130352369539892,0.27,-62.0,26.21546321023457,33.93331650457998,0.135,-69.0,11.498638859259064,1.5577214128335015,0.06,-40.0,0.6472585,0.025722843,10.367502,-0.005192355,-0.025198191,-0.00580322,-20.2032,-0.2928,50.849598,1.5885961,-0.0024762768,-0.062350556,"[0.08401815736381976, 0.866]"
1719.814169,0.873951794724944,11.910509686827007,0.195,-59.0,4.140098139375318,6.397490836257603,0.345,-52.0,23.73317957951181,28.280580351187986,0.12,-65.0,14.78599307391981,17.977048033534317,0.09,-60.0,26.18306954744719,34.109335510971185,0.0,-70.0,11.465127322902132,1.5124976033038862,0.12,-41.0,1.268196,0.1902294,9.793225,0.0033597588,-0.0071776668,0.016340645,-19.9226,-0.3782,51.057,1.6203128,-0.019261356,-0.1287806,"[0.11762542030934767, 0.866]"
2123.306113,0.8791059802347323,12.114686335188377,0.03,-56.0,4.137462594544692,5.397892273841708,0.09,-46.0,23.69959472889198,27.846511469123023,0.12,-63.0,14.75637106111849,17.570887399331884,0.03,-60.0,0.0,0.0,0.0,0.0,11.431616348587669,2.4566336723247937,0.225,-37.0,1.2053844,0.2416751,10.068997,-0.026419923,-0.004886922,-0.0070249503,-20.3252,-0.6588,51.3498,1.6397682,-0.023827232,-0.11914545,"[0.15123268325487557, 0.866]"
2536.621299,0.88550652494003,12.321859599914292,0.135,-56.0,4.135098515767115,5.206044563773922,0.195,-48.0,23.666009941904832,27.95252849028152,0.12,-60.0,14.726766158972959,17.44583643738528,0.105,-61.0,26.118291422177318,39.32482147448352,0.195,-71.0,11.398105941272965,2.209123129207605,0.12,-36.0,0.4755735,-0.08135597,10.490733,-0.02397646,-0.025198191,-0.03023783,-20.5204,-1.2322,51.2644,1.6077032,0.0077469195,-0.045301706,"[0.18483994620040348, 0.866]"
2966.493003,0.8931266333413456,12.242794166365782,0.09,-57.0,4.13300636887819,5.206044563773922,0.105,-49.0,23.63242521882164,24.75995203953352,0.27,-59.0,14.697178470882514,19.707658308383568,0.255,-67.0,26.085906982541584,34.675395325792614,0.3,-70.0,11.364596105973703,1.6843541789065621,0.18,-39.0,0.8237292,0.10468599,9.91167,-0.0056505036,0.00061086525,-0.06078109,-19.8372,-1.22,51.4962,1.6431825,-0.010525217,-0.08291646,"[0.21844720914593138, 0.866]"
3397.863893,0.9019353950817676,12.332868644399,0.195,-56.0,4.131186567019378,4.9980525207324495,0.09,-50.0,23.598840559915256,24.962993089771906,0.21,-62.0,14.667608101020397,17.550879294212013,0.18,-63.0,0.0,0.0,0.0,0.0,11.331086847764809,3.238630729181702,0.285,-41.0,1.7880367,0.34277186,9.865608,0.0018325958,-0.0016798794,-0.05467244,-19.9226,-1.5128,50.996,1.6785738,-0.03417386,-0.17929316,"[0.25205447209145926, 0.866]"
3833.640586,0.9118983643281425,12.246797499754782,0.075,-55.0,4.129639470232285,4.738694440455092,0.09,-50.0,23.565255965460064,25.088018036504995,0.09,-64.0,14.63805515434039,17.78197179730077,0.075,-57.0,26.021147406803735,34.60138761668381,0.36,-74.0,11.297578171781328,4.719588541387904,0.255,-43.0,-0.20458634,-0.4139583,9.433105,-0.004276057,0.0041233404,-0.041233405,-20.618,-1.5128,51.2644,1.5321164,0.043845132,0.021684723,"[0.2856617350369872, 0.866]"
