Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll
0,5.67148E+12,"[b0:e4:d5:39:26:89, 22445, 135, -58, 14:22:3b:16:5a:bd, 12476, 105, -49, cc:f4:11:8b:29:4d, 10820, 60, -53, b0:e4:d5:96:3b:95, 3984, 60, -49, 14:22:3b:2a:86:f5, 15550, 45, -54, f8:1a:2b:06:3c:0b, 6292, 105, -46]",5.67181E+12,-1.0989038,0.34217364,9.669396,-0.01450805,0.019394971,0.28970283,-31.0856,-23.289799,53.4482,2.3644452,-0.03514646,0.113162085
1,5.67148E+12,"[b0:e4:d5:39:26:89, 22445, 135, -58, 14:22:3b:16:5a:bd, 12476, 105, -49, cc:f4:11:8b:29:4d, 10820, 60, -53, b0:e4:d5:96:3b:95, 3984, 60, -49, 14:22:3b:2a:86:f5, 15550, 45, -54, f8:1a:2b:06:3c:0b, 6292, 105, -46]",5.67201E+12,1.8197416,0.4319045,9.8835535,-0.002748894,0.002138028,0.064599,-31.805399,-22.326,54.4974,2.1053119,-0.0429505,-0.18207897
2,5.6721E+12,"[b0:e4:d5:39:26:89, 19074, 180, -58, 14:22:3b:16:5a:bd, 12191, 105, -49, cc:f4:11:8b:29:4d, 11335, 75, -50, b0:e4:d5:96:3b:95, 8394, 150, -48, 14:22:3b:2a:86:f5, 15597, 165, -54, f8:1a:2b:06:3c:0b, 6164, 120, -41]",5.67221E+12,-1.2777673,0.016749758,9.879965,0.001832596,0.007941248,-0.07849618,-31.8786,-21.777,53.8752,2.295479,-0.001681321,0.12861523
3,5.6721E+12,"[b0:e4:d5:39:26:89, 19074, 180, -58, 14:22:3b:16:5a:bd, 12191, 105, -49, cc:f4:11:8b:29:4d, 11335, 75, -50, b0:e4:d5:96:3b:95, 8394, 150, -48, 14:22:3b:2a:86:f5, 15597, 165, -54, f8:1a:2b:06:3c:0b, 6164, 120, -41]",5.67241E+12,-0.18723837,0.28594232,9.917053,0.007635816,0.04917465,-0.113926366,-31.9762,-22.814,53.802,2.23777,-0.028820276,0.018878201
4,5.6721E+12,"[b0:e4:d5:39:26:89, 19074, 180, -58, 14:22:3b:16:5a:bd, 12191, 105, -49, cc:f4:11:8b:29:4d, 11335, 75, -50, b0:e4:d5:96:3b:95, 8394, 150, -48, 14:22:3b:2a:86:f5, 15597, 165, -54, f8:1a:2b:06:3c:0b, 6164, 120, -41]",5.67261E+12,-1.0277174,-0.46779683,10.0014,-0.006566802,-0.001679879,0.003512475,-31.9884,-22.1552,53.8752,2.2082646,0.046494596,0.10239795
5,5.67272E+12,"[b0:e4:d5:39:26:89, 21550, 330, -60, b0:e4:d5:96:3b:95, 4753, 150, -49, 14:22:3b:2a:86:f5, 15847, 60, -56, f8:1a:2b:06:3c:0b, 5968, 15, -43]",5.67281E+12,-1.5170496,0.36789647,9.75494,0.001985312,0.012980887,0.013286319,-32.269,-21.9722,53.655598,2.3661509,-0.037248675,0.15428017
6,5.67272E+12,"[b0:e4:d5:39:26:89, 21550, 330, -60, b0:e4:d5:96:3b:95, 4753, 150, -49, 14:22:3b:2a:86:f5, 15847, 60, -56, f8:1a:2b:06:3c:0b, 5968, 15, -43]",5.67301E+12,0.44925246,0.18484555,9.951151,-0.022296581,-0.007635816,0.08307768,-32.086,-22.435799,53.985,2.167056,-0.018554265,-0.045115147
7,5.67272E+12,"[b0:e4:d5:39:26:89, 21550, 330, -60, b0:e4:d5:96:3b:95, 4753, 150, -49, 14:22:3b:2a:86:f5, 15847, 60, -56, f8:1a:2b:06:3c:0b, 5968, 15, -43]",5.67321E+12,-0.18305093,0.35712877,9.740582,-0.005345071,0.010537425,0.029168816,-31.6834,-22.435799,53.7044,2.2430382,-0.036641125,0.018790394
8,5.67334E+12,"[b0:e4:d5:39:26:89, 20667, 30, -60, 14:22:3b:16:5a:bd, 12371, 90, -49, cc:f4:11:8b:29:4d, 10789, 90, -57, b0:e4:d5:96:3b:95, 4261, 90, -49, 14:22:3b:2a:86:f5, 15593, 0, -57, f8:1a:2b:06:3c:0b, 6164, 135, -42]",5.67344E+12,0.71365935,0.4438686,9.7501545,-1.53E-04,-0.025809057,0.0364992,-32.2446,-22.1674,53.0578,2.166763,-0.04537164,-0.07306438
9,5.67334E+12,"[b0:e4:d5:39:26:89, 20667, 30, -60, 14:22:3b:16:5a:bd, 12371, 90, -49, cc:f4:11:8b:29:4d, 10789, 90, -57, b0:e4:d5:96:3b:95, 4261, 90, -49, 14:22:3b:2a:86:f5, 15593, 0, -57, f8:1a:2b:06:3c:0b, 6164, 135, -42]",5.67364E+12,-1.9423738,0.012562319,9.9038925,0.007330383,0.087964594,-0.09193522,-31.695599,-22.6188,53.899597,2.4013584,-0.00124471,0.1936642
10,5.67334E+12,"[b0:e4:d5:39:26:89, 20667, 30, -60, 14:22:3b:16:5a:bd, 12371, 90, -49, cc:f4:11:8b:29:4d, 10789, 90, -57, b0:e4:d5:96:3b:95, 4261, 90, -49, 14:22:3b:2a:86:f5, 15593, 0, -57, f8:1a:2b:06:3c:0b, 6164, 135, -42]",5.67384E+12,-0.36789647,0.34636107,9.798011,0.010537425,-0.010231993,-0.058948494,-32.2812,-22.5212,54.0704,2.2510338,-0.03531057,0.03753045
11,5.67401E+12,"[b0:e4:d5:39:26:89, 21359, 105, -58, 14:22:3b:16:5a:bd, 12628, 15, -51, cc:f4:11:8b:29:4d, 10984, 165, -56, b0:e4:d5:96:3b:95, 5148, 60, -49, 14:22:3b:2a:86:f5, 15750, 90, -59, f8:1a:2b:06:3c:0b, 6015, 120, -41]",5.67406E+12,0.05503492,0.20638095,9.684352,-0.001221731,-0.005039638,0.11728613,-32.5618,-22.0698,53.655598,2.1855474,-0.021307196,-0.00568281
12,5.67401E+12,"[b0:e4:d5:39:26:89, 21359, 105, -58, 14:22:3b:16:5a:bd, 12628, 15, -51, cc:f4:11:8b:29:4d, 10984, 165, -56, b0:e4:d5:96:3b:95, 5148, 60, -49, 14:22:3b:2a:86:f5, 15750, 90, -59, f8:1a:2b:06:3c:0b, 6015, 120, -41]",5.67426E+12,1.7748762,0.031106694,9.775877,-0.011148291,-0.028252518,0.04016439,-32.1592,-22.8262,53.3872,2.079664,-0.003130793,-0.1796004
13,5.67401E+12,"[b0:e4:d5:39:26:89, 21359, 105, -58, 14:22:3b:16:5a:bd, 12628, 15, -51, cc:f4:11:8b:29:4d, 10984, 165, -56, b0:e4:d5:96:3b:95, 5148, 60, -49, 14:22:3b:2a:86:f5, 15750, 90, -59, f8:1a:2b:06:3c:0b, 6015, 120, -41]",5.67446E+12,-1.4883357,-0.49950173,9.6682,0.004581489,-0.010079277,-0.003817908,-31.658998,-23.0214,52.9114,2.2833517,0.051018592,0.15274233
14,5.67465E+12,"[b0:e4:d5:96:3b:95, 6000, 45, -48, 14:22:3b:2a:86:f5, 18238, 180, -58, f8:1a:2b:06:3c:0b, 6140, 135, -42]",5.67471E+12,-1.5744773,-0.29491538,9.705289,0.009010263,0.032223143,-0.09437868,-32.4398,-21.9844,53.045597,2.281457,0.029985944,0.16082767
15,5.67465E+12,"[b0:e4:d5:96:3b:95, 6000, 45, -48, 14:22:3b:2a:86:f5, 18238, 180, -58, f8:1a:2b:06:3c:0b, 6140, 135, -42]",5.67491E+12,-1.1395818,-0.049052864,9.980463,0.00412334,0.032223143,-0.06505715,-32.452,-22.448,53.1676,2.2729046,0.004883121,0.113688886
16,5.67465E+12,"[b0:e4:d5:96:3b:95, 6000, 45, -48, 14:22:3b:2a:86:f5, 18238, 180, -58, f8:1a:2b:06:3c:0b, 6140, 135, -42]",5.67511E+12,-0.5952146,0.23030917,10.29811,-0.022449298,-0.021227567,-0.013591751,-31.5614,-22.350399,52.8992,2.2624285,-0.022323245,0.0577342
17,5.67527E+12,"[b0:e4:d5:39:26:89, 16417, 60, -55, 14:22:3b:16:5a:bd, 12207, 150, -54, cc:f4:11:8b:29:4d, 11449, 150, -56, b0:e4:d5:96:3b:95, 7207, 150, -46, 14:22:3b:2a:86:f5, 18652, 105, -58, f8:1a:2b:06:3c:0b, 5925, 105, -42]",5.67538E+12,-1.3328022,0.4977071,9.882956,0.008246681,-0.012522738,-0.018478673,-31.842,-21.899,52.4722,2.3588865,-0.049866978,0.13404992
18,5.67527E+12,"[b0:e4:d5:39:26:89, 16417, 60, -55, 14:22:3b:16:5a:bd, 12207, 150, -54, cc:f4:11:8b:29:4d, 11449, 150, -56, b0:e4:d5:96:3b:95, 7207, 150, -46, 14:22:3b:2a:86:f5, 18652, 105, -58, f8:1a:2b:06:3c:0b, 5925, 105, -42]",5.67557E+12,1.4901303,0.010169496,9.904491,0.002443461,-0.016035212,0.068264194,-32.0372,-22.5578,52.6796,2.0904014,-0.001015329,-0.14932998
19,5.67527E+12,"[b0:e4:d5:39:26:89, 16417, 60, -55, 14:22:3b:16:5a:bd, 12207, 150, -54, cc:f4:11:8b:29:4d, 11449, 150, -56, b0:e4:d5:96:3b:95, 7207, 150, -46, 14:22:3b:2a:86:f5, 18652, 105, -58, f8:1a:2b:06:3c:0b, 5925, 105, -42]",5.67578E+12,0.59342,-0.047856454,9.780663,0.010537425,0.02031127,-0.007483099,-31.5492,-22.3626,52.496597,2.138606,0.004883946,-0.060598496
20,5.67597E+12,"[b0:e4:d5:39:26:89, 16566, 45, -56, 14:22:3b:16:5a:bd, 11812, 105, -57, cc:f4:11:8b:29:4d, 11882, 60, -53, b0:e4:d5:96:3b:95, 6949, 105, -51, 14:22:3b:2a:86:f5, 17628, 225, -58, f8:1a:2b:06:3c:0b, 5992, 75, -43]",5.67606E+12,-0.98943216,-0.5246264,9.473185,-0.005345071,0.009315695,-0.011148291,-32.635,-22.3626,53.045597,2.1908526,0.055024926,0.104068235
21,5.67597E+12,"[b0:e4:d5:39:26:89, 16566, 45, -56, 14:22:3b:16:5a:bd, 11812, 105, -57, cc:f4:11:8b:29:4d, 11882, 60, -53, b0:e4:d5:96:3b:95, 6949, 105, -51, 14:22:3b:2a:86:f5, 17628, 225, -58, f8:1a:2b:06:3c:0b, 5992, 75, -43]",5.67626E+12,0.12502499,-0.35533416,9.843474,-0.007941248,0.004276057,-0.03680463,-32.5374,-22.265,52.947998,2.1207108,0.036079872,-0.012700624
22,5.67597E+12,"[b0:e4:d5:39:26:89, 16566, 45, -56, 14:22:3b:16:5a:bd, 11812, 105, -57, cc:f4:11:8b:29:4d, 11882, 60, -53, b0:e4:d5:96:3b:95, 6949, 105, -51, 14:22:3b:2a:86:f5, 17628, 225, -58, f8:1a:2b:06:3c:0b, 5992, 75, -43]",5.67646E+12,0.86859465,-0.07477571,9.799805,-0.003054326,0.014049901,-0.04184427,-32.0494,-22.3626,52.9724,2.1116536,0.007600384,-0.08840285
23,5.67661E+12,"[b0:e4:d5:39:26:89, 16218, 75, -55, 14:22:3b:16:5a:bd, 11730, 120, -58, cc:f4:11:8b:29:4d, 11535, 195, -58, b0:e4:d5:96:3b:95, 6601, 30, -51, 14:22:3b:2a:86:f5, 15453, 90, -58, f8:1a:2b:06:3c:0b, 5906, 0, -43]",5.6767E+12,-0.4031906,-0.09212367,9.628718,-0.004276057,0.020158553,-0.046731193,-32.415398,-22.57,52.0574,2.201508,0.009558925,0.041849308
24,5.67661E+12,"[b0:e4:d5:39:26:89, 16218, 75, -55, 14:22:3b:16:5a:bd, 11730, 120, -58, cc:f4:11:8b:29:4d, 11535, 195, -58, b0:e4:d5:96:3b:95, 6601, 30, -51, 14:22:3b:2a:86:f5, 15453, 90, -58, f8:1a:2b:06:3c:0b, 5906, 0, -43]",5.67689E+12,-0.3786642,-0.29192436,9.867402,-0.012980887,0.02977968,-0.04428773,-31.6468,-22.4602,52.5942,2.1846173,0.029554354,0.038356446
25,5.67661E+12,"[b0:e4:d5:39:26:89, 16218, 75, -55, 14:22:3b:16:5a:bd, 11730, 120, -58, cc:f4:11:8b:29:4d, 11535, 195, -58, b0:e4:d5:96:3b:95, 6601, 30, -51, 14:22:3b:2a:86:f5, 15453, 90, -58, f8:1a:2b:06:3c:0b, 5906, 0, -43]",5.6771E+12,-1.5224334,-0.36610186,9.634102,-0.01450805,0.036957346,-0.10170906,-32.1348,-22.8506,52.3868,2.2917151,0.03751724,0.15672943
26,5.67725E+12,"[b0:e4:d5:39:26:89, 16531, 60, -52, 14:22:3b:16:5a:bd, 14515, 360, -54, cc:f4:11:8b:29:4d, 18812, 240, -58, b0:e4:d5:96:3b:95, 6804, 75, -51, 14:22:3b:2a:86:f5, 18468, 330, -56, f8:1a:2b:06:3c:0b, 5558, 60, -44]",5.67732E+12,-0.92482597,0.58624154,9.87817,-0.002748894,-0.011301007,0.029168816,-32.1348,-21.8014,52.5576,2.3165221,-0.059020154,0.09335109
27,5.67725E+12,"[b0:e4:d5:39:26:89, 16531, 60, -52, 14:22:3b:16:5a:bd, 14515, 360, -54, cc:f4:11:8b:29:4d, 18812, 240, -58, b0:e4:d5:96:3b:95, 6804, 75, -51, 14:22:3b:2a:86:f5, 18468, 330, -56, f8:1a:2b:06:3c:0b, 5558, 60, -44]",5.67752E+12,-1.049851,-0.010169496,9.62812,-0.013744468,-0.005192355,0.062155537,-31.5126,-22.7652,51.606,2.2938232,0.001050005,0.10861097
28,5.67725E+12,"[b0:e4:d5:39:26:89, 16531, 60, -52, 14:22:3b:16:5a:bd, 14515, 360, -54, cc:f4:11:8b:29:4d, 18812, 240, -58, b0:e4:d5:96:3b:95, 6804, 75, -51, 14:22:3b:2a:86:f5, 18468, 330, -56, f8:1a:2b:06:3c:0b, 5558, 60, -44]",5.67772E+12,-0.12023934,0.20039889,9.936794,0.02687807,0.004734206,0.07437284,-31.805399,-22.387,51.5816,2.2152388,-0.020163147,0.012099825
29,5.67789E+12,"[b0:e4:d5:39:26:89, 16554, 90, -53, 14:22:3b:16:5a:bd, 15359, 195, -55, cc:f4:11:8b:29:4d, 14734, 345, -56, b0:e4:d5:96:3b:95, 3984, 210, -52, 14:22:3b:2a:86:f5, 17468, 165, -57, f8:1a:2b:06:3c:0b, 5347, 105, -45]",5.67798E+12,0.8739785,0.62153566,10.058828,-0.015271631,0.01160644,-1.53E-04,-32.1958,-21.923399,51.3498,2.1683557,-0.06148056,-0.08666905
30,5.67789E+12,"[b0:e4:d5:39:26:89, 16554, 90, -53, 14:22:3b:16:5a:bd, 15359, 195, -55, cc:f4:11:8b:29:4d, 14734, 345, -56, b0:e4:d5:96:3b:95, 3984, 210, -52, 14:22:3b:2a:86:f5, 17468, 165, -57, f8:1a:2b:06:3c:0b, 5347, 105, -45]",5.67818E+12,0.11425728,-0.17467605,9.757333,-4.58E-04,0.016646078,0.01695151,-32.4398,-22.740799,52.9724,2.1537004,0.017898887,-0.011709354
31,5.67789E+12,"[b0:e4:d5:39:26:89, 16554, 90, -53, 14:22:3b:16:5a:bd, 15359, 195, -55, cc:f4:11:8b:29:4d, 14734, 345, -56, b0:e4:d5:96:3b:95, 3984, 210, -52, 14:22:3b:2a:86:f5, 17468, 165, -57, f8:1a:2b:06:3c:0b, 5347, 105, -45]",5.67838E+12,-1.2903296,-0.25004998,9.809975,0.002596177,0.046731193,-0.122478485,-32.805798,-22.57,52.2404,2.2590432,0.02526631,0.13078165
32,5.67789E+12,"[b0:e4:d5:39:26:89, 16554, 90, -53, 14:22:3b:16:5a:bd, 15359, 195, -55, cc:f4:11:8b:29:4d, 14734, 345, -56, b0:e4:d5:96:3b:95, 3984, 210, -52, 14:22:3b:2a:86:f5, 17468, 165, -57, f8:1a:2b:06:3c:0b, 5347, 105, -45]",5.67858E+12,-1.5984055,-0.3188436,9.990633,0.00412334,0.01160644,-0.12370021,-32.7936,-22.1064,51.8256,2.2693868,0.03150305,0.15864591
33,5.67861E+12,"[b0:e4:d5:39:26:89, 16656, 75, -54, 14:22:3b:16:5a:bd, 13230, 270, -56, cc:f4:11:8b:29:4d, 11984, 150, -55, b0:e4:d5:96:3b:95, 4425, 180, -51, 14:22:3b:2a:86:f5, 17652, 240, -56, f8:1a:2b:06:3c:0b, 5441, 120, -45]",5.67878E+12,-0.19441684,-0.07178468,9.980463,-0.015118915,-0.024892759,-0.069791354,-32.9034,-23.1434,52.0574,2.1908412,0.007191032,0.01947728
34,5.67861E+12,"[b0:e4:d5:39:26:89, 16656, 75, -54, 14:22:3b:16:5a:bd, 13230, 270, -56, cc:f4:11:8b:29:4d, 11984, 150, -55, b0:e4:d5:96:3b:95, 4425, 180, -51, 14:22:3b:2a:86:f5, 17652, 240, -56, f8:1a:2b:06:3c:0b, 5441, 120, -45]",5.67898E+12,-1.052842,-0.22971097,9.700503,0.015577064,-3.05E-04,0.01572978,-32.086,-22.6798,51.179,2.2522838,0.023537716,0.1081116
35,5.67861E+12,"[b0:e4:d5:39:26:89, 16656, 75, -54, 14:22:3b:16:5a:bd, 13230, 270, -56, cc:f4:11:8b:29:4d, 11984, 150, -55, b0:e4:d5:96:3b:95, 4425, 180, -51, 14:22:3b:2a:86:f5, 17652, 240, -56, f8:1a:2b:06:3c:0b, 5441, 120, -45]",5.67918E+12,-0.65084773,0.016151553,9.780065,9.16E-04,-0.001527163,0.025503624,-32.4032,-22.9482,51.874397,2.2440007,-0.001647831,0.06645043
36,5.67933E+12,"[b0:e4:d5:39:26:89, 16062, 60, -57, 14:22:3b:16:5a:bd, 12128, 45, -54, cc:f4:11:8b:29:4d, 16980, 360, -58, b0:e4:d5:96:3b:95, 10554, 345, -51, 14:22:3b:2a:86:f5, 15316, 90, -56, f8:1a:2b:06:3c:0b, 5253, 0, -45]",5.67944E+12,-1.3992031,-0.3367898,9.595817,0.024281893,-0.005192355,0.005955936,-32.6716,-22.8872,50.9472,2.2689369,0.03471634,0.14479342
37,5.67933E+12,"[b0:e4:d5:39:26:89, 16062, 60, -57, 14:22:3b:16:5a:bd, 12128, 45, -54, cc:f4:11:8b:29:4d, 16980, 360, -58, b0:e4:d5:96:3b:95, 10554, 345, -51, 14:22:3b:2a:86:f5, 15316, 90, -56, f8:1a:2b:06:3c:0b, 5253, 0, -45]",5.67963E+12,0.9296116,0.05922236,9.737592,-0.012370021,-0.02107485,0.054825157,-32.0128,-23.2288,51.8988,2.1395442,-0.006054228,-0.09517783
