Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll
0,2.0195E+12,"[b0:e4:d5:39:26:89, 13854, 116, -58, 14:22:3b:16:5a:bd, 22244, 1308, -64, cc:f4:11:8b:29:4d, 4519, 25, -53, b0:e4:d5:96:3b:95, 15593, 106, -70, 14:22:3b:2a:86:f5, 8211, 137, -63, f8:1a:2b:06:3c:0b, 18893, 386, -67]",2.01966E+12,-0.19800608,-0.022731815,9.851849,-1.53E-04,-0.013896775,7.64E-04,-17.4,26.475,51.75,0.55139303,0.002306895,0.020095661
1,2.01973E+12,"[b0:e4:d5:39:26:89, 13854, 55, -58, 14:22:3b:16:5a:bd, 22888, 105, -64, cc:f4:11:8b:29:4d, 4636, 84, -53, b0:e4:d5:96:3b:95, 16091, 70, -68, 14:22:3b:2a:86:f5, 8503, 143, -61, f8:1a:2b:06:3c:0b, 19400, 55, -67]",2.01986E+12,-0.36251262,-0.033499517,9.781859,0.006108473,-0.007941014,0.001985254,-17.85,26.575,51.7625,0.5367918,0.003422295,0.037042733
2,2.01998E+12,"[b0:e4:d5:39:26:89, 13580, 255, -55, 14:22:3b:16:5a:bd, 22273, 985, -64, cc:f4:11:8b:29:4d, 4714, 63, -54, b0:e4:d5:96:3b:95, 15066, 170, -67, 14:22:3b:2a:86:f5, 8591, 127, -59, f8:1a:2b:06:3c:0b, 19439, 105, -65]",2.02006E+12,-0.83688974,0.049052864,9.71127,0.003206948,-9.16E-04,-0.12613995,-18,26.6875,52.6125,0.4699415,-0.005032433,0.08596478
3,2.02023E+12,"[b0:e4:d5:39:26:89, 13580, 191, -59, 14:22:3b:16:5a:bd, 22654, 120, -64, cc:f4:11:8b:29:4d, 4597, 114, -54, b0:e4:d5:96:3b:95, 15144, 123, -68, 14:22:3b:2a:86:f5, 8621, 93, -59, f8:1a:2b:06:3c:0b, 19322, 105, -66]",2.02026E+12,-0.7040881,0.25543383,9.902099,4.58E-04,0.02519745,-0.03451287,-17.9,26.175001,52.425,0.51828593,-0.025725285,0.070985466
4,2.02023E+12,"[b0:e4:d5:39:26:89, 13580, 191, -59, 14:22:3b:16:5a:bd, 22654, 120, -64, cc:f4:11:8b:29:4d, 4597, 114, -54, b0:e4:d5:96:3b:95, 15144, 123, -68, 14:22:3b:2a:86:f5, 8621, 93, -59, f8:1a:2b:06:3c:0b, 19322, 105, -66]",2.02046E+12,-0.31286156,0.1477568,9.838689,0.007024744,0.005497625,0.022906773,-18.050001,26.2875,52.100002,0.5712193,-0.015009223,0.0317884
5,2.02048E+12,"[b0:e4:d5:39:26:89, 13697, 102, -58, 14:22:3b:16:5a:bd, 22009, 1169, -64, cc:f4:11:8b:29:4d, 4597, 59, -52, b0:e4:d5:96:3b:95, 15486, 111, -66, 14:22:3b:2a:86:f5, 8496, 354, -57, f8:1a:2b:06:3c:0b, 19283, 152, -66]",2.02066E+12,-0.32482567,-0.26081768,10.15155,0.007177455,-0.056656085,-0.06520794,-17.8875,26.3125,52.5875,0.52961,0.025673613,0.03198673
6,2.02073E+12,"[b0:e4:d5:39:26:89, 13814, 109, -58, 14:22:3b:16:5a:bd, 22302, 732, -62, cc:f4:11:8b:29:4d, 4480, 308, -54, b0:e4:d5:96:3b:95, 15300, 110, -67, 14:22:3b:2a:86:f5, 8503, 82, -60, f8:1a:2b:06:3c:0b, 19479, 126, -65]",2.02086E+12,-0.44925246,0.1363909,9.52164,0.004123219,0.03130592,-0.029626092,-18.612501,26.7625,52.475002,0.5550057,-0.014307413,0.047147293
7,2.02098E+12,"[b0:e4:d5:39:26:89, 13932, 109, -58, 14:22:3b:16:5a:bd, 22888, 87, -61, cc:f4:11:8b:29:4d, 4597, 62, -55, b0:e4:d5:96:3b:95, 15769, 170, -68, 14:22:3b:2a:86:f5, 8445, 58, -60, f8:1a:2b:06:3c:0b, 19596, 83, -65]",2.02106E+12,0.15433706,-0.18364914,10.684551,-0.013896775,-0.022143213,0.01267508,-18.375,26.125,52.275,0.61611557,0.017184801,-0.014443875
8,2.02122E+12,"[b0:e4:d5:39:26:89, 13815, 173, -59, 14:22:3b:16:5a:bd, 22361, 196, -65, cc:f4:11:8b:29:4d, 4714, 114, -54, b0:e4:d5:96:3b:95, 15691, 156, -65, 14:22:3b:2a:86:f5, 8211, 133, -62, f8:1a:2b:06:3c:0b, 19478, 83, -66]",2.02126E+12,-0.16570297,0.06520442,10.376475,0.00335966,-0.02443389,0.020310672,-18.825,26.35,52.3125,0.6048741,-0.006282986,0.015967743
9,2.02122E+12,"[b0:e4:d5:39:26:89, 13815, 173, -59, 14:22:3b:16:5a:bd, 22361, 196, -65, cc:f4:11:8b:29:4d, 4714, 114, -54, b0:e4:d5:96:3b:95, 15691, 156, -65, 14:22:3b:2a:86:f5, 8211, 133, -62, f8:1a:2b:06:3c:0b, 19478, 83, -66]",2.02146E+12,-0.5593223,0.18903299,9.809975,-0.008093726,0.009162709,0.032374904,-18.825,26.35,52.1375,0.55858755,-0.019235851,0.05695401
10,2.02148E+12,"[b0:e4:d5:39:26:89, 13814, 109, -58, 14:22:3b:16:5a:bd, 22322, 761, -61, cc:f4:11:8b:29:4d, 4519, 145, -54, b0:e4:d5:96:3b:95, 15261, 55, -67, 14:22:3b:2a:86:f5, 8504, 143, -61, f8:1a:2b:06:3c:0b, 19440, 114, -63]",2.02166E+12,-0.9924232,0.25842485,8.804989,0.02260135,-0.024892027,-0.018478129,-18.675001,26.362501,51.125,0.4773137,-0.029156886,0.11223778
11,2.02173E+12,"[b0:e4:d5:39:26:89, 13776, 199, -60, 14:22:3b:16:5a:bd, 19929, 241, -65, cc:f4:11:8b:29:4d, 4197, 315, -54, b0:e4:d5:96:3b:95, 15496, 307, -66, 14:22:3b:2a:86:f5, 7800, 82, -61, f8:1a:2b:06:3c:0b, 19713, 55, -66]",2.02188E+12,-0.6233303,0.27158538,9.112467,0.01099525,0.005344913,0.009468133,-18.800001,25.1875,52.425,0.5718614,-0.029725477,0.06829773
12,2.02198E+12,"[b0:e4:d5:39:26:89, 13932, 129, -58, 14:22:3b:16:5a:bd, 20068, 345, -61, cc:f4:11:8b:29:4d, 4402, 0, -54, b0:e4:d5:96:3b:95, 17878, 112, -66, 14:22:3b:2a:86:f5, 9207, 104, -62, f8:1a:2b:06:3c:0b, 19908, 114, -69]",2.02208E+12,-0.73340017,0.19980069,9.211171,0.013285928,-0.024128467,-0.057572354,-18.4125,25.862501,52.4375,0.52161896,-0.021619327,0.07945311
13,2.02223E+12,"[b0:e4:d5:39:26:89, 13844, 75, -57, 14:22:3b:16:5a:bd, 22302, 1135, -62, cc:f4:11:8b:29:4d, 4519, 0, -55, b0:e4:d5:96:3b:95, 15144, 55, -68, 14:22:3b:2a:86:f5, 9158, 414, -60, f8:1a:2b:06:3c:0b, 19479, 146, -68]",2.02228E+12,-0.6041877,0.6017949,9.486943,0.001221695,0.011147963,-4.58E-04,-18.6,25.725,51.45,0.59995556,-0.0632214,0.06360035
14,2.02246E+12,"[b0:e4:d5:39:26:89, 13961, 68, -57, 14:22:3b:16:5a:bd, 23064, 178, -62, cc:f4:11:8b:29:4d, 4402, 20, -54, b0:e4:d5:96:3b:95, 16199, 617, -69, 14:22:3b:2a:86:f5, 8884, 152, -63, f8:1a:2b:06:3c:0b, 19596, 70, -71]",2.0225E+12,-0.30987054,0.14955142,10.196416,0.004581355,-0.023364907,0.020310672,-18.800001,25.3125,51.9375,0.61169255,-0.014659241,0.030380793
15,2.02246E+12,"[b0:e4:d5:39:26:89, 13961, 68, -57, 14:22:3b:16:5a:bd, 23064, 178, -62, cc:f4:11:8b:29:4d, 4402, 20, -54, b0:e4:d5:96:3b:95, 16199, 617, -69, 14:22:3b:2a:86:f5, 8884, 152, -63, f8:1a:2b:06:3c:0b, 19596, 70, -71]",2.0227E+12,-0.62811595,0.15972091,9.68495,-0.001221695,0.011147963,-0.00167983,-18.4125,25.875,51.600002,0.54134953,-0.016455604,0.06476415
16,2.02278E+12,"[b0:e4:d5:39:26:89, 14019, 139, -58, 14:22:3b:16:5a:bd, 20105, 327, -68, cc:f4:11:8b:29:4d, 4324, 62, -55, b0:e4:d5:96:3b:95, 17644, 112, -68, 14:22:3b:2a:86:f5, 9207, 95, -59, f8:1a:2b:06:3c:0b, 17389, 413, -72]",2.0229E+12,0.06520442,-0.5168497,9.984053,-0.00335966,0.01175881,0.05314371,-18.3125,25.35,51.575,0.58795726,0.051720258,-0.006530764
17,2.02278E+12,"[b0:e4:d5:39:26:89, 14019, 139, -58, 14:22:3b:16:5a:bd, 20105, 327, -68, cc:f4:11:8b:29:4d, 4324, 62, -55, b0:e4:d5:96:3b:95, 17644, 112, -68, 14:22:3b:2a:86:f5, 9207, 95, -59, f8:1a:2b:06:3c:0b, 17389, 413, -72]",2.0231E+12,-0.17288144,0.08075777,9.512667,0.001374406,0.002748813,-0.010231691,-18.7125,26.1,51.4625,0.60580975,-0.008487892,0.018171813
18,2.02311E+12,"[b0:e4:d5:39:26:89, 13961, 75, -59, 14:22:3b:16:5a:bd, 20859, 373, -63, cc:f4:11:8b:29:4d, 3923, 843, -53, b0:e4:d5:96:3b:95, 15144, 67, -69, 14:22:3b:2a:86:f5, 9129, 152, -60, f8:1a:2b:06:3c:0b, 18326, 145, -73]",2.0233E+12,-0.40917268,0.11784652,9.680164,-0.003665084,0.014660334,-0.010231691,-18.7625,25.575,51.787502,0.58622104,-0.01216256,0.04224404
19,2.0234E+12,"[b0:e4:d5:39:26:89, 13814, 150, -60, 14:22:3b:16:5a:bd, 21824, 724, -69, cc:f4:11:8b:29:4d, 4519, 0, -55, b0:e4:d5:96:3b:95, 14910, 243, -63, 14:22:3b:2a:86:f5, 8972, 170, -60, f8:1a:2b:06:3c:0b, 18814, 152, -71]",2.0235E+12,-0.4749753,-0.28713873,9.796216,-0.001527118,0.024586603,0.010537115,-18.9,25.825,52.8,0.53747004,0.029268434,0.048447646
20,2.02362E+12,"[b0:e4:d5:39:26:89, 13697, 88, -63, 14:22:3b:16:5a:bd, 20994, 354, -66, cc:f4:11:8b:29:4d, 4675, 59, -53, b0:e4:d5:96:3b:95, 14793, 431, -65, 14:22:3b:2a:86:f5, 9050, 69, -62, f8:1a:2b:06:3c:0b, 17594, 261, -75]",2.0237E+12,-0.48933223,0.23748764,9.830314,-0.009773556,0.002596101,-0.015271181,-19.275,25.275,52.287502,0.606861,-0.024124147,0.049736835
21,2.02385E+12,"[b0:e4:d5:39:26:89, 13990, 101, -62, 14:22:3b:16:5a:bd, 20427, 144, -68, cc:f4:11:8b:29:4d, 4480, 62, -55, b0:e4:d5:96:3b:95, 15300, 174, -65, 14:22:3b:2a:86:f5, 8533, 67, -66, f8:1a:2b:06:3c:0b, 18814, 70, -72]",2.0239E+12,-0.613759,0.059820566,9.724431,0.002596101,0.003970507,-0.007788302,-18.612501,25.4625,51.9375,0.5468895,-0.006139282,0.06303155
22,2.02408E+12,"[b0:e4:d5:39:26:89, 14019, 107, -62, 14:22:3b:16:5a:bd, 19959, 97, -67, cc:f4:11:8b:29:4d, 4363, 240, -53, b0:e4:d5:96:3b:95, 17839, 207, -65, 14:22:3b:2a:86:f5, 8328, 177, -67, f8:1a:2b:06:3c:0b, 17565, 0, -74]",2.02412E+12,-0.07298109,0.40797627,10.127024,-0.002290677,-0.024128467,0.05803049,-18.9375,26.725,51.9875,0.6463147,-0.040263083,0.007206444
23,2.02408E+12,"[b0:e4:d5:39:26:89, 14019, 107, -62, 14:22:3b:16:5a:bd, 19959, 97, -67, cc:f4:11:8b:29:4d, 4363, 240, -53, b0:e4:d5:96:3b:95, 17839, 207, -65, 14:22:3b:2a:86:f5, 8328, 177, -67, f8:1a:2b:06:3c:0b, 17565, 0, -74]",2.02432E+12,-1.2843475,0.5419743,9.789636,0.003665084,-0.028251685,-4.58E-04,-18.225,26.1375,51.7625,0.45529455,-0.05483664,0.1304496
24,2.02433E+12,"[b0:e4:d5:39:26:89, 13932, 102, -61, 14:22:3b:16:5a:bd, 19607, 74, -68, cc:f4:11:8b:29:4d, 4441, 110, -53, b0:e4:d5:96:3b:95, 15261, 55, -71, 14:22:3b:2a:86:f5, 8093, 109, -67, f8:1a:2b:06:3c:0b, 17857, 460, -74]",2.02452E+12,-0.6867401,-0.005982057,10.085748,0.002901525,-0.006261184,0.045966256,-18.050001,26.2875,51.1125,0.50462,5.92E-04,0.06798522
