M1 Time Stamp (ms),AP1 True Distance (m),AP1 RTT Distance (m),AP1 RTT std (m),AP1 RSS (dBm),AP2 True Distance (m),AP2 RTT Distance (m),AP2 RTT std (m),AP2 RSS (dBm),AP3 True Distance (m),AP3 RTT Distance (m),AP3 RTT std (m),AP3 RSS (dBm),AP4 True Distance (m),AP4 RTT Distance (m),AP4 RTT std (m),AP4 RSS (dBm),AP5 True Distance (m),AP5 RTT Distance (m),AP5 RTT std (m),AP5 RSS (dBm),AP6 True Distance (m),AP6 RTT Distance (m),AP6 RTT std (m),AP6 RSS (dBm),AP7 True Distance (m),AP7 RTT Distance (m),AP7 RTT std (m),AP7 RSS (dBm),AP8 True Distance (m),AP8 RTT Distance (m),AP8 RTT std (m),AP8 RSS (dBm),AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Azimuth,Pitch,Roll,M1 Ground Truth
0.0,5.912554268461391,7.10242212206512,0.05,-68.0,10.736823092539899,18.570270030346894,0.945,-79.0,0.0,0.0,0.0,0.0,26.060948731871814,27.23441060496812,0.107,-73.0,11.16993841301276,17.201734825301777,0.552,-77.0,13.505600427181497,14.777543638913741,0.206,-76.0,13.72551815094516,16.186279251267106,0.143,-79.0,12.882240350650386,13.958047463739332,0.129,-66.0,-0.10229317,-0.14536397,9.905687,-0.000153,-0.008093726,-0.01511847,-6.425,26.0,37.9375,0.22339536,0.014672964,0.010326345,"[21.91, 13.46]"
300.0,5.925914111860997,7.7478833238504565,0.105,-66.0,10.746224211826334,15.893136915033482,3.222,-81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.160156934834854,15.013676565052279,0.234,-80.0,13.519236478061739,14.855588039522367,0.246,-79.0,13.713072040111905,16.10824186557925,0.56,-73.0,12.869551597227423,14.31026767744056,0.322,-74.0,0.32183465,-0.28893334,10.429716,-0.021685077,-0.035429142,0.008857286,-6.5,26.6375,38.4625,0.27070156,0.027682642,-0.030847682,"[21.89634667, 13.46]"
600.0,5.952637803990852,8.217803173598162,0.127,-71.0,10.765053776951513,12.746196923004133,0.116,-77.0,0.0,0.0,0.0,0.0,26.10183689423507,26.64830968373041,0.124,-78.0,11.14061840521692,15.364866709477175,0.44,-71.0,13.54650869423576,15.285824675168822,0.103,-72.0,13.688186714796265,15.873127007618884,0.207,-79.0,12.844180015833045,14.271243814047883,0.155,-69.0,-0.17647067,0.61914283,9.503095,-0.023364907,0.016492875,0.040621344,-6.4500003,25.875,37.9375,0.24125835,-0.065048575,0.018567676,"[21.86904, 13.46]"
1000.0,5.966001625037231,9.264517472594026,0.802,-66.0,10.774482168150637,19.569613588418143,0.175,-79.0,0.0,0.0,0.0,0.0,26.11546632839431,27.55646423255349,0.095,-76.0,11.130861403822083,18.238147521061453,0.22,-79.0,13.560144849332131,14.81656589767008,0.509,-82.0,13.675747521992813,16.186279251267106,0.06,-67.0,12.831497208887688,14.486373769856968,0.131,-72.0,-0.5180461,0.41336012,9.81835,-0.004428643,-0.006566608,0.016492875,-6.725,26.1,38.125,0.19008549,-0.04201755,0.05271417,"[21.85538667, 13.46]"
1200.0,5.992733192517502,7.85610488728352,0.151,-68.0,10.793366062726587,12.981374387945214,0.075,-81.0,0.0,0.0,0.0,0.0,26.142725281509023,26.77533193071563,0.091,-75.0,11.111372021223032,17.709943224076127,0.169,-78.0,13.58741727299655,15.36386618009933,0.146,-72.0,13.650876089450268,15.717048864211117,0.0,-72.0,12.806137573426462,15.658018904063184,0.143,-70.0,-0.75613195,0.19322042,9.9344015,-0.002137966,0.039094225,0.028862532,-7.0125003,26.3375,37.975002,0.15927084,-0.019391105,0.075966015,"[21.82808, 13.46]"
1600.0,6.006100911734709,6.66226395454278,0.058,-64.0,10.80282151180652,16.186279251267106,0.0,-82.0,0.0,0.0,0.0,0.0,26.156354790404006,27.478451357381843,0.132,-77.0,11.10163969039032,19.820694463111025,0.903,-74.0,13.601053531369633,15.441907265619749,0.24,-72.0,13.63844387151577,16.186279251267106,0.188,-70.0,12.793460766066627,15.101725067024628,0.2,-67.0,-0.27158538,0.17766708,9.94816,-0.00671932,-0.007941014,0.004275931,-6.6,25.85,37.7625,0.21768153,-0.017850742,0.027293282,"[21.81442667, 13.46]"
1900.0,6.032840197709615,7.934261150226907,0.061,-68.0,10.821759309399651,16.655496660262042,0.199,-79.0,0.0,0.0,0.0,0.0,26.18361389264001,26.931358970538415,0.075,-77.0,11.08219984391989,19.703657020969484,0.153,-77.0,13.62832616065689,15.63700818571123,0.17,-70.0,13.613586446015063,15.952165997130296,0.095,-76.0,12.768113183361315,15.247804300947728,0.103,-68.0,-0.30388847,-0.21355942,10.031909,-0.010537115,-0.019852536,0.014049487,-7.3250003,26.300001,38.162502,0.2236424,0.021275043,0.030282926,"[21.78712, 13.46]"
2200.0,6.0462117377027145,9.127315103577832,0.104,-66.0,10.831241603957658,16.596469986114517,0.568,-79.0,0.0,0.0,0.0,0.0,26.197243475920974,27.175400641020914,0.27,-75.0,11.072492378981496,18.85937316031474,0.099,-76.0,13.64196252137851,14.787549357483138,0.127,-72.0,13.601161260380664,15.013676565052279,0.174,-78.0,12.755442429303645,15.247804300947728,0.082,-69.0,-0.38165522,0.41336012,9.629914,-0.000305,0.039094225,-0.082006246,-7.1375003,26.5875,37.9875,0.22206117,-0.042864647,0.039611526,"[21.77346667, 13.46]"
2400.0,6.072958589411014,8.051489862131108,0.242,-71.0,10.850232881387294,14.505385069001099,0.116,-80.0,0.0,0.0,0.0,0.0,26.22450272658094,27.029375797454147,0.209,-78.0,11.053102460863103,22.018323641912435,0.112,-78.0,13.669235354443387,15.138745291469831,0.291,-76.0,13.576317957381708,14.896611191811377,0.11,-74.0,12.730107007402765,15.521948975563603,0.067,-69.0,-0.007776673,0.11425728,10.330414,-0.008704574,-0.081395395,-0.023975754,-8.175,25.9625,38.175,0.30877542,-0.011059826,0.000753,"[21.74616, 13.46]"
2700.0,6.086333874799156,7.777945487080762,0.099,-73.0,10.859741810644344,13.528763579869374,0.4,-83.0,0.0,0.0,0.0,0.0,26.238132383900304,26.707320045261,0.152,-80.0,11.043420058711742,18.09109184101391,0.062,-77.0,13.682871816596455,14.81656589767008,0.147,-73.0,0.0,0.0,0.0,0.0,12.717442360980971,15.795088128908937,0.146,-68.0,-0.43788654,0.17288144,10.188041,0.00503949,0.008399149,-0.032069482,-7.8875003,25.612501,38.162502,0.24506544,-0.01695178,0.04295401,"[21.73250667, 13.46]"
