M2 Time Stamp (ms),AP1 True Distance (m),AP1 RTT Distance (m),AP1 RTT std (m),AP1 RSS (dBm),AP2 True Distance (m),AP2 RTT Distance (m),AP2 RTT std (m),AP2 RSS (dBm),AP3 True Distance (m),AP3 RTT Distance (m),AP3 RTT std (m),AP3 RSS (dBm),AP4 True Distance (m),AP4 RTT Distance (m),AP4 RTT std (m),AP4 RSS (dBm),AP5 True Distance (m),AP5 RTT Distance (m),AP5 RTT std (m),AP5 RSS (dBm),AP6 True Distance (m),AP6 RTT Distance (m),AP6 RTT std (m),AP6 RSS (dBm),AP7 True Distance (m),AP7 RTT Distance (m),AP7 RTT std (m),AP7 RSS (dBm),AP8 True Distance (m),AP8 RTT Distance (m),AP8 RTT std (m),AP8 RSS (dBm),AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Azimuth,Pitch,Roll,M2 Ground Truth
22086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.79782159,12.27081745,0.075,-57,0,0,0,0,8.950654384,9.384689872,0.09,-51,0,0,0,0,-0.071186475,-0.08733802,9.900902,-0.00870483,-0.008246681,0.008093964,-1.1223999,-25.0466,51.093597,3.110904,0.008820763,0.007189774,"[12.17382267, 16.328705]"
23011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.80617013,12.35288505,0.15,-54,0,0,0,0,8.934856623,9.65105673,0.045,-48,2.886142924,5.590685915,0.075,-43,0.14057833,0.23330021,10.085748,-0.007483099,-0.010690142,-0.006566802,-0.5124,-25.424799,50.629997,3.0958161,-0.023125302,-0.013937413,"[12.12247249, 16.328705]"
23690,15.71072213,18.50424603,0.285,-65,0,0,0,0,0,0,0,0,0,0,0,0,10.81475605,13.70087953,0.135,-54,0,0,0,0,8.919326517,9.647051363,0.03,-49,2.847455323,4.247673363,0.105,-50,-0.68494546,0.1896312,9.957133,-0.012675454,0.010995574,-0.041996986,-0.23179999,-24.949,50.8374,-3.0165138,-0.018997572,0.068681225,"[12.07112231, 16.328705]"
24363,15.74902281,18.33218266,0.315,-65,0,0,0,0,0,0,0,0,0,0,0,0,10.82135093,13.11146983,0.09,-58,0,0,0,0,8.907855431,9.333617144,0.09,-49,2.818705079,5.025186564,0.045,-44,-0.19441684,-0.10289137,9.896714,0.001985312,0.014660766,-0.06658431,0.26839998,-24.8514,50.5568,-3.0897856,0.010394138,0.019642057,"[12.03260968, 16.328705]"
25107,15.800092,18.09009146,0.555,-64,0,0,0,0,0,0,0,0,0,0,0,0,10.8303509,14.4793696,0.15,-54,0,0,0,0,8.89279708,9.91239754,0.045,-47,2.780738762,4.019017293,0.03,-42,0.029910283,0.4325027,9.632308,-0.00992656,-0.019242255,0.027641652,0.54899997,-24.8392,50.9594,-3.1271746,-0.044870894,-0.003105194,"[11.98125949, 16.328705]"
25918,15.851163,17.39081378,0.21,-64,0,0,0,0,0,0,0,0,0,0,0,0,10.83958665,13.11847491,0.06,-50,0,0,0,0,8.878010204,9.173383727,0.075,-49,2.743208255,3.31348774,0.045,-43,0.35114673,-0.041874398,9.639486,0.015882496,-0.041080687,-0.02977968,0.3538,-24.5586,51.0448,3.079845,0.004341142,-0.036411848,"[11.92990931, 16.328705]"
26602,15.88946742,17.83999465,0.345,-63,0,0,0,0,0,0,0,0,0,0,0,0,10.84666784,11.98957881,0.075,-56,0,0,0,0,8.867099019,9.482827426,0.075,-51,2.715357251,3.404479549,0.03,-45,-0.23330021,0.04007978,9.9960165,-0.003970624,-0.003512475,-0.007788532,0.1586,-24.6562,50.9472,-3.0874503,-0.004008462,0.02333508,"[11.89139668, 16.328705]"
27261,15.94054155,18.80535413,0.255,-65,0,0,0,0,0,0,0,0,0,0,0,0,10.85631477,13.51375333,0.09,-56,0,0,0,0,8.852790477,9.122307603,0.09,-52,2.678633497,2.914420869,0.03,-46,-0.05922236,0.2416751,9.757333,-0.016493361,0.03772093,0.015424348,0.1464,-24.924599,51.4474,-3.1240826,-0.024763042,0.006069449,"[11.8400465, 16.328705]"
27938,15.97884832,25.15103052,0.27,-67,0,0,0,0,0,0,0,0,0,0,0,0,10.86370364,12.87229288,0.135,-51,0,0,0,0,8.842239576,9.263516017,0.075,-51,2.651409541,3.226488029,0.075,-46,-0.41515473,0.22971097,9.866206,-0.006108652,-0.034972034,0.000764,0.56119996,-24.180399,50.849598,-3.035563,-0.023257826,0.042053647,"[11.80153386, 16.328705]"
28663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.87375983,12.67314046,0.045,-55,0,0,0,0,8.828413441,9.083248813,0.09,-54,0,0,0,0,-0.45702913,0.124426775,9.857233,-0.006261369,-0.000916,0.034972034,1.5128,-24.338999,51.703598,-2.986535,-0.012608677,0.04633167,"[11.75018368, 16.328705]"
29351,16.06823458,17.47684914,0.345,-66,0,0,0,0,0,0,0,0,0,0,0,0,10.8814549,14.78354707,0.045,-53,0,0,0,0,8.818225849,9.713139348,0.12,-51,2.589001892,4.282913027,0.06,-45,-0.059820566,0.3367898,9.723235,0.003512475,-0.021685716,-0.006566802,1.647,-23.326399,50.3738,-3.06365,-0.03462313,0.006152254,"[11.71167105, 16.328705]"
30116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.89191837,13.54077177,0.03,-51,0,0,0,0,8.8048861,9.544912991,0.075,-50,2.554075389,8.042472505,0.09,-48,0.46301118,0.27337998,10.066605,-0.005039638,-0.008246681,0.016646078,0.45139998,-23.521599,51.1302,3.065498,-0.027121786,-0.04596238,"[11.66032087, 16.328705]"
30797,16.15762614,18.37519861,0.375,-63,0,0,0,0,0,0,0,0,0,0,0,0,10.89991814,14.07612251,0.15,-61,0,0,0,0,8.79506476,10.15169424,0.075,-45,2.528248336,3.842606537,0.105,-49,0.32482567,0.32482567,9.6376915,-0.006261369,-0.009468411,-0.000458,0.1586,-23.424,51.008198,3.0796008,-0.033671822,-0.03369093,"[11.62180823, 16.328705]"
31674,16.22148043,17.15971704,0.105,-63,0,0,0,0,0,0,0,0,0,0,0,0,10.91354007,13.87299261,0.06,-50,0,0,0,0,8.7790469,9.84230791,0.06,-45,2.48593297,6.633182042,0.165,-47,-0.18664017,0.14057833,9.742975,0.005650504,0.018478673,-0.018784106,0.4148,-24.156,52.0452,-3.084974,-0.014425038,0.019154042,"[11.55762051, 16.328705]"
32470,16.27256577,18.61828738,0.42,-63,0,0,0,0,0,0,0,0,0,0,0,0,10.92469693,14.47536721,0.15,-52,0,0,0,0,8.766549925,9.587971683,0.06,-47,2.452764571,5.261294993,0.09,-49,-0.148355,0.14536397,9.924232,0.011911872,0.007483099,-0.021227567,0.54899997,-23.8022,51.0326,-3.0882056,-0.014644695,0.014947652,"[11.50627032, 16.328705]"
33148,16.31088085,17.14871237,0.285,-64,0,0,0,0,0,0,0,0,0,0,0,0,10.93321537,14.16617891,0.06,-49,0,0,0,0,8.757363092,9.361657172,0.06,-46,2.428303609,4.290967257,0.225,-49,-0.8039884,0.19860429,9.76152,-0.007941248,0.031612277,-0.0346666,-0.7198,-23.253199,50.9716,-2.9997706,-0.020274194,0.08217754,"[11.46775769, 16.328705]"
33820,16.34919687,17.218742,0.105,-61,0,0,0,0,0,0,0,0,0,0,0,0,10.94186274,14.22921797,0.06,-49,0,0,0,0,8.748336154,9.478821868,0.03,-47,2.404210725,2.516814653,0.36,-47,-0.32004002,0.2111666,9.961919,0.005650504,0.02687807,-0.02855795,-0.43919998,-22.862799,51.471798,-3.0909514,-0.021183284,0.0321153,"[11.42924505, 16.328705]"
34644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.95359259,15.39388203,0.105,-55,0,0,0,0,8.736549823,9.737171047,0.045,-46,2.372678814,4.090555097,0.27,-43,0.11724831,0.19501504,9.87159,-0.009315695,0.05222898,-0.017562376,-0.3294,-22.667599,51.166798,3.1020308,-0.019751217,-0.011876791,"[11.37789487, 16.328705]"
35385,16.4513774,18.69231396,0.225,-70,0,0,0,0,0,0,0,0,0,0,0,0,10.96555035,12.76320998,0.12,-51,0,0,0,0,8.725049791,9.446777228,0.105,-50,2.341848412,2.261383647,0.15,-47,0.32542387,0.2632105,9.756734,-0.001221731,-0.026419923,0.008093964,0.1464,-22.1918,51.5816,3.0749564,-0.026955795,-0.033341408,"[11.32654469, 16.328705]"
36095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9777353,12.88830493,0.045,-50,0,0,0,0,8.71383719,11.99658489,0.075,-52,0,0,0,0,-0.13040884,0.24107689,9.866206,-0.008857546,-0.009621128,-0.02855795,-0.0732,-23.4118,52.0086,-3.116707,-0.024427613,0.013216959,"[11.27519451, 16.328705]"
36764,16.54079064,21.14208845,0.15,-68,0,0,0,0,0,0,0,0,0,0,0,0,10.98702263,15.34685717,0.135,-53,0,0,0,0,8.705617036,9.881358004,0.105,-50,2.289668087,4.148980718,0.21,-44,-0.29012975,-0.017347964,9.92483,0.001069014,-0.00702495,0.003207043,-0.732,-23.241,51.362,-3.1083832,0.001747188,0.029224394,"[11.23668188, 16.328705]"
37547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.99960331,12.78222453,0.075,-51,0,0,0,0,8.6949101,9.42775058,0.06,-50,2.260913931,2.257286867,0.09,-46,-0.068793654,0.30329028,9.656834,-0.008857546,-0.002290745,0.008093964,-0.53679997,-22.1918,51.4474,3.1344364,-0.031395685,0.007123711,"[11.1853317, 16.328705]"
38227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.00918656,12.78222453,0.09,-54,0,0,0,0,8.687070434,8.91498968,0.105,-51,0,0,0,0,-0.98883396,0.16390835,9.733404,-0.014355334,0.062002823,-0.032375857,0.0244,-22.8384,52.093998,-2.9220357,-0.016751975,0.101244435,"[11.14681906, 16.328705]"
38941,16.68130693,22.49444376,0.795,-67,0,0,0,0,0,0,0,0,0,0,0,0,11.0221606,21.11107977,0.255,-58,0,0,0,0,8.676872439,9.157359936,0.12,-51,0,0,0,0,-0.07776674,0.22671995,9.9140625,0.003359759,-0.001069014,-0.00412334,0.23179999,-22.6554,51.8012,-3.1148255,-0.022863831,0.007843924,"[11.09546888, 16.328705]"
39607,16.71963159,21.03305781,0.345,-66,0,0,0,0,0,0,0,0,0,0,0,0,11.03203797,13.03241206,0.06,-49,0,0,0,0,8.669415675,9.064219989,0.06,-51,2.192643108,2.437241063,0.09,-45,-0.77647096,0.3080759,9.785448,-0.003665192,-0.04230242,0.003207043,0.45139998,-22.2894,50.996,-2.9559283,-0.03137412,0.079183646,"[11.05695625, 16.328705]"
40278,16.75795712,18.9654102,0.96,-68,0,0,0,0,0,0,0,0,0,0,0,0,11.04204083,13.32962569,0.255,-51,0,0,0,0,8.662123723,9.196417781,0.075,-48,2.17322265,3.562079308,0.195,-45,-1.0205388,-0.0741775,9.867402,-0.01863139,-0.009621128,0.001985312,0.0488,-22.57,51.5816,-2.9047484,0.007477404,0.10305886,"[11.01844361, 16.328705]"
40949,16.80905915,22.857532,0.285,-64,0,0,0,0,0,0,0,0,0,0,0,0,11.0555726,12.39592014,0.045,-52,0,0,0,0,8.652658216,9.228464878,0.06,-46,2.148129813,2.917464653,0.06,-42,0.31046873,0.35353956,9.742377,0.005497787,0.030390546,-0.06047566,0.8296,-21.7038,51.703598,3.1069062,-0.036254533,-0.03185708,"[10.96709343, 16.328705]"
41672,16.84738667,21.44317143,0.36,-67,0,0,0,0,0,0,0,0,0,0,0,0,11.06586694,12.47398316,0.03,-52,0,0,0,0,8.645752434,9.142337557,0.03,-46,2.129928705,2.31768009,0.06,-44,0.49112684,0.3493521,9.842278,0.007330383,-0.026419923,-0.018784106,1.1223999,-21.899,51.5206,3.080654,-0.035436098,-0.049858358,"[10.92858079, 16.328705]"
42373,16.89849133,18.14111088,0.54,-67,0,0,0,0,0,0,0,0,0,0,0,0,11.07978609,11.37501631,0.12,-55,0,0,0,0,8.63680328,9.060213905,0.075,-49,2.10651139,7.294884783,0.12,-44,0.3595216,0.096311115,9.724431,-0.01160644,0.04505131,0.027641652,1.5982,-21.8746,52.0452,3.1270444,-0.009896951,-0.036954135,"[10.87723061, 16.328705]"
43042,16.93682079,19.34053797,0.39,-64,0,0,0,0,0,0,0,0,0,0,0,0,11.09037002,12.51701758,0.075,-52,0,0,0,0,8.630285834,9.017148163,0.105,-49,2.089604403,2.838295968,0.15,-45,-0.78364944,0.017347964,10.04806,-0.006566802,0.005039638,-0.02367103,0.8296,-21.7038,51.5938,-2.9230986,-0.00172127,0.077832565,"[10.83871798, 16.328705]"
43828,16.98792804,19.29752357,0.33,-67,0,0,0,0,0,0,0,0,0,0,0,0,11.10467401,12.4970016,0.06,-54,0,0,0,0,8.621855849,9.904387361,0.03,-50,2.067962633,5.841640951,0.135,-45,-0.8662018,0.29312077,10.113863,0.013286319,0.000305,-0.016340645,0.0366,-21.5208,51.7646,-2.9503255,-0.028868347,0.085436516,"[10.7873678, 16.328705]"
44519,17.02625944,20.47789677,0.24,-67,0,0,0,0,0,0,0,0,0,0,0,0,11.1155456,12.46197352,0.075,-53,0,0,0,0,8.615728793,9.662071465,0.165,-53,2.052424777,6.565990024,0.12,-43,0.17826529,0.30927232,10.070792,-0.007483099,-0.015577064,0.019089539,0.8296,-21.227999,51.6914,3.1378484,-0.030695375,-0.017699368,"[10.74885516, 16.328705]"
45204,17.07736923,17.51586507,0.255,-70,0,0,0,0,0,0,0,0,0,0,0,0,11.13023183,14.70550224,0.24,-55,0,0,0,0,8.607820646,9.556929423,0.18,-50,2.032658186,5.135718061,0.135,-48,-0.5712864,0.22851457,9.866206,0.001069014,-0.015577064,-0.015118915,1.3176,-20.7522,51.8012,-2.9476278,-0.02311849,0.057838764,"[10.69750498, 16.328705]"
45849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.14138911,13.04442088,0.24,-53,0,0,0,0,8.602085932,11.59022006,0.135,-53,2.018563607,2.945868972,0.045,-44,-0.5617151,0.19980069,9.804591,0.01038471,0.04505131,-0.016493361,1.4396,-20.678999,50.996,-2.9436505,-0.02034211,0.05722847,"[10.65899235, 16.328705]"
46452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.15266822,12.93534016,0.045,-49,0,0,0,0,8.596519929,9.150349502,0.12,-51,0,0,0,0,-0.0634098,0.21296121,9.828519,-0.001679879,0.012217305,-0.037110064,1.4152,-21.1304,51.8134,-3.063119,-0.021663843,0.006451523,"[10.62047971, 16.328705]"
47102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1640688,14.42833909,0.03,-54,0,0,0,0,8.59112297,9.228464878,0.24,-51,1.992309673,2.827125926,0.075,-45,-0.56590253,0.119042926,9.895518,-0.005192355,-0.001069014,-0.017562376,0.1586,-20.215399,51.2278,-2.9946303,-0.012009783,0.05712554,"[10.58196708, 16.328705]"
47828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.17945787,12.54804224,0.21,-52,0,0,0,0,8.584190526,9.286549413,0.09,-46,1.976281644,2.937754244,0.12,-41,-0.13938192,0.23629123,9.709476,-0.006261369,-0.03023783,-0.018784106,1.6226,-19.9104,51.2888,-3.0305405,-0.024328837,0.014354259,"[10.5306169, 16.328705]"
