Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll
0,8.01068E+11,"[b0:e4:d5:39:26:89, 15253, 75, -59, 14:22:3b:16:5a:bd, 4875, 180, -47, b0:e4:d5:96:3b:95, 14433, 105, -52, 14:22:3b:2a:86:f5, 11464, 135, -54]",8.0172E+11,0.148355,-0.22911277,9.939785,-0.013591751,-0.025350908,0.010537425,4.148,-29.865599,48.3486,-3.022956,0.023043426,-0.014924265
1,8.01841E+11,"[b0:e4:d5:39:26:89, 15070, 90, -58, 14:22:3b:16:5a:bd, 5808, 45, -48, b0:e4:d5:96:3b:95, 16332, 420, -53, 14:22:3b:2a:86:f5, 10589, 90, -50]",8.01919E+11,0.3714857,0.47318068,9.641879,-0.00870483,-0.004734206,0.019089539,3.5379999,-28.914,49.0928,-3.0890563,-0.048999928,-0.0385093
2,8.01841E+11,"[b0:e4:d5:39:26:89, 15070, 90, -58, 14:22:3b:16:5a:bd, 5808, 45, -48, b0:e4:d5:96:3b:95, 16332, 420, -53, 14:22:3b:2a:86:f5, 10589, 90, -50]",8.02121E+11,0.10887343,-0.034097724,9.605987,-0.018478673,-0.027794369,0.012980887,4.3431997,-29.3898,48.5438,-3.0125015,0.00354939,-0.011333429
3,8.01841E+11,"[b0:e4:d5:39:26:89, 15070, 90, -58, 14:22:3b:16:5a:bd, 5808, 45, -48, b0:e4:d5:96:3b:95, 16332, 420, -53, 14:22:3b:2a:86:f5, 10589, 90, -50]",8.02321E+11,-0.37746778,0.28235307,9.671191,-7.64E-04,0.008399397,-0.15210545,3.5502,-29.6826,48.7146,-2.9681146,-0.029164791,0.039010324
4,8.01841E+11,"[b0:e4:d5:39:26:89, 15070, 90, -58, 14:22:3b:16:5a:bd, 5808, 45, -48, b0:e4:d5:96:3b:95, 16332, 420, -53, 14:22:3b:2a:86:f5, 10589, 90, -50]",8.02524E+11,-0.17706887,0.083748795,9.300901,-0.007941248,0.020616703,-0.06047566,4.6116,-29.084799,49.2514,-2.9558494,-0.009002499,0.01903552
5,8.02635E+11,"[b0:e4:d5:39:26:89, 15460, 105, -61, 14:22:3b:16:5a:bd, 5140, 195, -46, b0:e4:d5:96:3b:95, 11703, 45, -52, 14:22:3b:2a:86:f5, 14179, 45, -56]",8.02722E+11,-0.695115,0.28055847,9.695119,-0.011148291,-0.022907447,0.006872234,4.0626,-29.4996,48.2266,-2.9031997,-0.02885601,0.071574934
6,8.02635E+11,"[b0:e4:d5:39:26:89, 15460, 105, -61, 14:22:3b:16:5a:bd, 5140, 195, -46, b0:e4:d5:96:3b:95, 11703, 45, -52, 14:22:3b:2a:86:f5, 14179, 45, -56]",8.02922E+11,-0.08255238,0.19381863,9.671191,-0.009010263,0.017104227,-0.00412334,4.4407997,-29.1092,48.6414,-2.9815283,-0.02003741,0.008535699
7,8.02635E+11,"[b0:e4:d5:39:26:89, 15460, 105, -61, 14:22:3b:16:5a:bd, 5140, 195, -46, b0:e4:d5:96:3b:95, 11703, 45, -52, 14:22:3b:2a:86:f5, 14179, 45, -56]",8.03125E+11,0.95712906,0.2620141,9.976275,0.013439035,-0.033750303,-0.013897184,4.331,-29.670399,48.8488,3.130154,-0.026137723,-0.095647775
8,8.02635E+11,"[b0:e4:d5:39:26:89, 15460, 105, -61, 14:22:3b:16:5a:bd, 5140, 195, -46, b0:e4:d5:96:3b:95, 11703, 45, -52, 14:22:3b:2a:86:f5, 14179, 45, -56]",8.03324E+11,0.21834506,-0.07597212,9.625129,0.011911872,-0.004581489,-0.033444874,5.002,-29.8412,49.385597,-3.0105743,0.007890908,-0.022681007
9,8.03411E+11,"[b0:e4:d5:39:26:89, 15394, 75, -60, 14:22:3b:16:5a:bd, 4839, 120, -45, b0:e4:d5:96:3b:95, 11789, 90, -50, 14:22:3b:2a:86:f5, 9867, 210, -55]",8.03524E+11,-0.37507495,-0.046660043,9.853045,0.009621128,-0.00702495,0.004428773,4.6359997,-29.011599,48.446198,-2.9203005,0.004732133,0.038048536
10,8.03411E+11,"[b0:e4:d5:39:26:89, 15394, 75, -60, 14:22:3b:16:5a:bd, 4839, 120, -45, b0:e4:d5:96:3b:95, 11789, 90, -50, 14:22:3b:2a:86:f5, 9867, 210, -55]",8.03725E+11,0.29252258,0.18664017,9.685548,0.00870483,-0.04337143,0.012980887,5.2093997,-29.084799,49.1782,-3.018261,-0.0192588,-0.030192789
11,8.03411E+11,"[b0:e4:d5:39:26:89, 15394, 75, -60, 14:22:3b:16:5a:bd, 4839, 120, -45, b0:e4:d5:96:3b:95, 11789, 90, -50, 14:22:3b:2a:86:f5, 9867, 210, -55]",8.03927E+11,-0.25244278,0.08315059,9.81476,-0.014049901,0.024281893,-0.04932737,3.8307998,-29.6582,49.3368,-2.9736707,-0.00846899,0.025715059
12,8.03411E+11,"[b0:e4:d5:39:26:89, 15394, 75, -60, 14:22:3b:16:5a:bd, 4839, 120, -45, b0:e4:d5:96:3b:95, 11789, 90, -50, 14:22:3b:2a:86:f5, 9867, 210, -55]",8.04126E+11,0.04546363,0.26081768,10.075578,-0.001527163,0.005039638,0.012980887,4.1114,-29.5606,49.5442,-3.016163,-0.025880083,-0.00451223
13,8.04187E+11,"[b0:e4:d5:39:26:89, 16023, 105, -60, 14:22:3b:16:5a:bd, 4898, 75, -44, b0:e4:d5:96:3b:95, 11671, 165, -52, 14:22:3b:2a:86:f5, 10906, 105, -54]",8.04325E+11,0.20219351,0.27158538,9.695119,-0.012522738,-0.007177667,0.010537425,4.2943997,-28.694399,49.9346,-3.0339012,-0.027999178,-0.020852165
14,8.04187E+11,"[b0:e4:d5:39:26:89, 16023, 105, -60, 14:22:3b:16:5a:bd, 4898, 75, -44, b0:e4:d5:96:3b:95, 11671, 165, -52, 14:22:3b:2a:86:f5, 10906, 105, -54]",8.04526E+11,-0.42831525,0.15314065,10.147363,-0.007941248,0.030543262,-0.010231993,3.7087998,-29.463,49.922398,-2.9515612,-0.015077101,0.042184472
15,8.04187E+11,"[b0:e4:d5:39:26:89, 16023, 105, -60, 14:22:3b:16:5a:bd, 4898, 75, -44, b0:e4:d5:96:3b:95, 11671, 165, -52, 14:22:3b:2a:86:f5, 10906, 105, -54]",8.04725E+11,0.43489552,0.17766708,9.591031,-0.008552114,-0.04352415,-0.02977968,4.026,-29.5606,49.3368,-3.0830123,-0.018503169,-0.04531294
16,8.04907E+11,"[b0:e4:d5:39:26:89, 17421, 150, -65, 14:22:3b:16:5a:bd, 5015, 90, -40, 14:22:3b:2a:86:f5, 10816, 60, -48]",8.04933E+11,-0.6652047,0.08015956,10.095319,0.006566802,0.06566802,-0.01038471,3.9162,-28.425999,49.5076,-2.8979464,-0.007922923,0.06579728
17,8.04907E+11,"[b0:e4:d5:39:26:89, 17421, 150, -65, 14:22:3b:16:5a:bd, 5015, 90, -40, 14:22:3b:2a:86:f5, 10816, 60, -48]",8.05132E+11,-0.039481573,0.20338993,10.237692,-0.003512475,-0.044745877,0.006872234,4.0138,-28.9872,49.7272,-3.0021727,-0.019864013,0.003856472
18,8.04907E+11,"[b0:e4:d5:39:26:89, 17421, 150, -65, 14:22:3b:16:5a:bd, 5015, 90, -40, 14:22:3b:2a:86:f5, 10816, 60, -48]",8.05334E+11,-0.20997019,0.12622139,9.600603,-0.013897184,0.010995574,-0.017562376,3.8186,-29.6582,49.7272,-2.9811454,-0.013143336,0.021867035
19,8.04907E+11,"[b0:e4:d5:39:26:89, 17421, 150, -65, 14:22:3b:16:5a:bd, 5015, 90, -40, 14:22:3b:2a:86:f5, 10816, 60, -48]",8.05534E+11,-0.50488555,0.17647067,9.881161,0.003054326,0.04260785,-0.00290161,3.8186,-29.8412,49.531998,-2.938001,-0.017834147,0.05105138
20,8.05688E+11,"[b0:e4:d5:39:26:89, 19273, 180, -64, 14:22:3b:16:5a:bd, 4289, 45, -45, b0:e4:d5:96:3b:95, 16421, 165, -56, 14:22:3b:2a:86:f5, 10316, 75, -52]",8.05735E+11,-0.13280165,-0.068793654,9.963116,0.004886922,-0.031306844,-0.006566802,3.8186,-29.1824,49.4222,-2.9875917,0.006904111,0.013328541
21,8.05688E+11,"[b0:e4:d5:39:26:89, 19273, 180, -64, 14:22:3b:16:5a:bd, 4289, 45, -45, b0:e4:d5:96:3b:95, 16421, 165, -56, 14:22:3b:2a:86:f5, 10316, 75, -52]",8.05935E+11,0.14117654,0.08554341,10.019346,4.58E-04,0.058337633,-0.017715093,3.721,-29.463,49.7272,-3.040886,-0.008536768,-0.014089461
22,8.05688E+11,"[b0:e4:d5:39:26:89, 19273, 180, -64, 14:22:3b:16:5a:bd, 4289, 45, -45, b0:e4:d5:96:3b:95, 16421, 165, -56, 14:22:3b:2a:86:f5, 10316, 75, -52]",8.06135E+11,-0.74177504,0.11306087,10.143175,0.004886922,-0.018020526,0.011759156,3.416,-29.3654,49.9102,-2.9102323,-0.011116352,0.073000506
23,8.05688E+11,"[b0:e4:d5:39:26:89, 19273, 180, -64, 14:22:3b:16:5a:bd, 4289, 45, -45, b0:e4:d5:96:3b:95, 16421, 165, -56, 14:22:3b:2a:86:f5, 10316, 75, -52]",8.06336E+11,-0.39481574,0.1058824,9.995419,0.004276057,0.031612277,-0.050701816,3.0988,-29.0726,50.4836,-2.9713545,-0.010584444,0.039479148
24,8.06495E+11,"[b0:e4:d5:39:26:89, 19089, 315, -67, 14:22:3b:16:5a:bd, 4410, 75, -48, b0:e4:d5:96:3b:95, 11503, 150, -55, 14:22:3b:2a:86:f5, 10093, 60, -49]",8.0655E+11,-0.64606214,-0.014955142,9.896116,0.008399397,-0.022907447,-0.033444874,3.721,-28.609,49.8004,-2.9024348,0.001508002,0.0651919
25,8.06495E+11,"[b0:e4:d5:39:26:89, 19089, 315, -67, 14:22:3b:16:5a:bd, 4410, 75, -48, b0:e4:d5:96:3b:95, 11503, 150, -55, 14:22:3b:2a:86:f5, 10093, 60, -49]",8.0675E+11,-0.6406783,-0.11485548,9.900902,0.009162978,0.052381694,-0.026267206,3.2818,-29.157999,50.8984,-2.915842,0.01157578,0.06461899
26,8.06495E+11,"[b0:e4:d5:39:26:89, 19089, 315, -67, 14:22:3b:16:5a:bd, 4410, 75, -48, b0:e4:d5:96:3b:95, 11503, 150, -55, 14:22:3b:2a:86:f5, 10093, 60, -49]",8.06949E+11,-0.5844469,-0.023928227,9.967302,0.00870483,-0.031306844,0.01786781,3.5014,-28.5114,50.2884,-2.9185696,0.002396551,0.058569353
27,8.06495E+11,"[b0:e4:d5:39:26:89, 19089, 315, -67, 14:22:3b:16:5a:bd, 4410, 75, -48, b0:e4:d5:96:3b:95, 11503, 150, -55, 14:22:3b:2a:86:f5, 10093, 60, -49]",8.07149E+11,-0.07597212,-0.04965107,9.677173,0.010690142,0.00870483,0.006872234,3.4038,-28.9872,50.3006,-3.0101337,0.005130538,0.007850491
28,8.07284E+11,"[b0:e4:d5:39:26:89, 17261, 360, -63, 14:22:3b:16:5a:bd, 4812, 60, -44, b0:e4:d5:96:3b:95, 15777, 105, -51, 14:22:3b:2a:86:f5, 11015, 45, -45]",8.0735E+11,0.3924229,0.19680966,9.552746,-1.53E-04,-0.015577064,-0.02367103,2.9157999,-27.9502,50.447,-3.1125247,-0.020582149,-0.04105651
29,8.07284E+11,"[b0:e4:d5:39:26:89, 17261, 360, -63, 14:22:3b:16:5a:bd, 4812, 60, -44, b0:e4:d5:96:3b:95, 15777, 105, -51, 14:22:3b:2a:86:f5, 11015, 45, -45]",8.0755E+11,-0.1902294,-0.050249275,9.582058,0.002138028,0.023365596,0.039858956,3.1232,-29.1824,49.7882,-3.0004005,0.005243019,0.019850058
30,8.07284E+11,"[b0:e4:d5:39:26:89, 17261, 360, -63, 14:22:3b:16:5a:bd, 4812, 60, -44, b0:e4:d5:96:3b:95, 15777, 105, -51, 14:22:3b:2a:86:f5, 11015, 45, -45]",8.07749E+11,-0.4743771,-0.11844472,9.796216,-3.05E-04,-0.005955936,-0.02977968,3.2208,-28.8042,49.7882,-2.944726,0.012076126,0.048386723
31,8.07284E+11,"[b0:e4:d5:39:26:89, 17261, 360, -63, 14:22:3b:16:5a:bd, 4812, 60, -44, b0:e4:d5:96:3b:95, 15777, 105, -51, 14:22:3b:2a:86:f5, 11015, 45, -45]",8.07949E+11,-0.25842485,0.31166515,9.95175,-4.58E-04,0.028099801,-0.001679879,2.9036,-28.889599,50.471397,-3.004122,-0.031296846,0.025961947
32,8.08047E+11,"[b0:e4:d5:39:26:89, 16304, 90, -61, 14:22:3b:16:5a:bd, 4410, 60, -48, b0:e4:d5:96:3b:95, 18941, 90, -54, 14:22:3b:2a:86:f5, 10218, 90, -51]",8.08156E+11,-0.11006984,0.069391854,9.824331,-0.010995574,-0.061850104,-0.032223143,3.8918,-28.121,50.398197,-2.9863625,-0.007062704,0.011203331
33,8.08047E+11,"[b0:e4:d5:39:26:89, 16304, 90, -61, 14:22:3b:16:5a:bd, 4410, 60, -48, b0:e4:d5:96:3b:95, 18941, 90, -54, 14:22:3b:2a:86:f5, 10218, 90, -51]",8.08355E+11,-0.5593223,-0.19082761,9.844072,-0.016493361,0.019394971,-0.0346666,3.8795998,-29.2556,50.7276,-2.9072146,0.019351395,0.05675716
