Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll
0,6.3552E+14,"['[b0:e4:d5:39:26:89, 1270, 56, -45, 14:22:3b:16:5a:bd, 19416, 187, -73, b0:e4:d5:91:ba:5d, 21028, 85, -73, cc:f4:11:8b:29:4d, 14475, 110, -69, b0:e4:d5:96:3b:95, 31512, 1121, -83, b0:e4:d5:01:26:f5, 9631, 105, -57, 14:22:3b:2a:86:f5, 10803, 222, -78, f8:1a:2b:06:3c:0b, 12306, 180, -75]']",6.3552E+14,0.6095716,0.10348958,9.783055,0.002290677,-0.000763559,0.000610847,34.3125,-3.05,45.662502,-1.6834629,-0.010557584,-0.06222847
1,6.3552E+14,"['[b0:e4:d5:39:26:89, 1270, 56, -45, 14:22:3b:16:5a:bd, 19416, 187, -73, b0:e4:d5:91:ba:5d, 21028, 85, -73, cc:f4:11:8b:29:4d, 14475, 110, -69, b0:e4:d5:96:3b:95, 31512, 1121, -83, b0:e4:d5:01:26:f5, 9631, 105, -57, 14:22:3b:2a:86:f5, 10803, 222, -78, f8:1a:2b:06:3c:0b, 12306, 180, -75]']",6.3552E+14,0.59282184,0.11246266,9.683155,-0.002443389,-0.000916271,-0.005650337,34.662502,-4.0625,45.775,-1.7149568,-0.011592034,-0.06114565
2,6.3552E+14,"['[b0:e4:d5:39:26:89, 762, 345, -46, 14:22:3b:16:5a:bd, 19534, 58, -72, b0:e4:d5:91:ba:5d, 20999, 361, -73, cc:f4:11:8b:29:4d, 14280, 55, -68, b0:e4:d5:96:3b:95, 30959, 258, -82, b0:e4:d5:01:26:f5, 10530, 292, -60, 14:22:3b:2a:86:f5, 11008, 228, -79, f8:1a:2b:06:3c:0b, 13028, 444, -79]']",6.3552E+14,0.6723832,0.0849452,9.741779,-0.00503949,0.000458135,-0.000763559,34.2,-3.9625,45.625,-1.7112204,-0.008698765,-0.068911284
3,6.3552E+14,"['[b0:e4:d5:39:26:89, 1036, 146, -46, 14:22:3b:16:5a:bd, 19504, 242, -74, b0:e4:d5:91:ba:5d, 21350, 82, -72, cc:f4:11:8b:29:4d, 14436, 0, -68, b0:e4:d5:96:3b:95, 30759, 363, -83, b0:e4:d5:01:26:f5, 9553, 399, -60, 14:22:3b:2a:86:f5, 10657, 428, -79, f8:1a:2b:06:3c:0b, 13185, 691, -80]']",6.3552E+14,0.56410795,-0.0634098,9.764511,0.004734066,-0.000763559,0.003054236,34.4,-3.575,45.787502,-1.6734475,0.006483004,-0.0577071
4,6.3552E+14,"['[b0:e4:d5:39:26:89, 821, 59, -47, 14:22:3b:16:5a:bd, 19446, 245, -75, b0:e4:d5:91:ba:5d, 21116, 100, -72, cc:f4:11:8b:29:4d, 14592, 110, -69, b0:e4:d5:96:3b:95, 31077, 971, -84, b0:e4:d5:01:26:f5, 10276, 139, -59, 14:22:3b:2a:86:f5, 10335, 380, -79, f8:1a:2b:06:3c:0b, 13185, 498, -78]']",6.3552E+14,0.66101724,0.07597212,9.850653,0.002290677,0.002748813,0.000610847,34.125,-3.2,44.9875,-1.685093,-0.007694937,-0.06700345
5,6.35521E+14,"['[b0:e4:d5:39:26:89, 997, 96, -47, 14:22:3b:16:5a:bd, 19358, 91, -74, b0:e4:d5:91:ba:5d, 21145, 119, -72, cc:f4:11:8b:29:4d, 14553, 54, -70, b0:e4:d5:96:3b:95, 32650, 314, -83, b0:e4:d5:01:26:f5, 9319, 63, -58, 14:22:3b:2a:86:f5, 10979, 65, -78, f8:1a:2b:06:3c:0b, 12247, 1448, -76]']",6.35521E+14,0.6622137,0.06580263,9.789038,0.002290677,-0.000763559,0.001832542,33.8625,-2.9750001,46.3375,-1.6780337,-0.006706644,-0.067545585
6,6.35521E+14,"['[b0:e4:d5:39:26:89, 997, 96, -47, 14:22:3b:16:5a:bd, 19358, 91, -74, b0:e4:d5:91:ba:5d, 21145, 119, -72, cc:f4:11:8b:29:4d, 14553, 54, -70, b0:e4:d5:96:3b:95, 32650, 314, -83, b0:e4:d5:01:26:f5, 9319, 63, -58, 14:22:3b:2a:86:f5, 10979, 65, -78, f8:1a:2b:06:3c:0b, 12247, 1448, -76]']",6.35521E+14,0.5587241,-0.084346995,9.287741,0.011147963,0.000305424,-0.005344913,34.2375,-3.575,45.3,-1.6704893,0.009064904,-0.06008475
7,6.35521E+14,"['[b0:e4:d5:39:26:89, 919, 111, -47, 14:22:3b:16:5a:bd, 19299, 130, -75, b0:e4:d5:91:ba:5d, 20998, 107, -73, cc:f4:11:8b:29:4d, 14397, 76, -71, b0:e4:d5:96:3b:95, 31981, 509, -82, b0:e4:d5:01:26:f5, 9631, 334, -57, 14:22:3b:2a:86:f5, 10569, 433, -77, f8:1a:2b:06:3c:0b, 13829, 527, -76]']",6.35521E+14,0.7088737,0.019142581,9.8524475,0.004886778,-0.000763559,0.000610847,34.0875,-3.5875,45.975002,-1.6901311,-0.001937915,-0.07182522
8,6.35521E+14,"['[b0:e4:d5:39:26:89, 762, 96, -46, 14:22:3b:16:5a:bd, 19329, 165, -76, b0:e4:d5:91:ba:5d, 21174, 70, -73, cc:f4:11:8b:29:4d, 14397, 122, -72, b0:e4:d5:96:3b:95, 31545, 365, -81, b0:e4:d5:01:26:f5, 9319, 244, -57, 14:22:3b:2a:86:f5, 11096, 318, -77, f8:1a:2b:06:3c:0b, 13497, 55, -77]']",6.35521E+14,0.8171489,-0.014356935,9.659226,-0.017409148,-0.004581355,-0.008246438,34.2375,-3.575,45.1375,-1.6858917,0.001481053,-0.08439681
9,6.35522E+14,"['[b0:e4:d5:39:26:89, 919, 55, -46, 14:22:3b:16:5a:bd, 19358, 91, -78, b0:e4:d5:91:ba:5d, 21145, 85, -73, cc:f4:11:8b:29:4d, 14514, 116, -72, b0:e4:d5:96:3b:95, 31679, 394, -81, b0:e4:d5:01:26:f5, 9358, 279, -57, 14:22:3b:2a:86:f5, 10803, 120, -77, f8:1a:2b:06:3c:0b, 14181, 196, -79]']",6.35522E+14,0.09212367,1.5062819,9.734601,0.013133216,-0.012980504,-0.12980504,34.4,-3.575,45.787502,-1.8728656,-0.15351057,-0.009463246
