M1 Time Stamp (ms),AP1 True Distance (m),AP1 RTT Distance (m),AP1 RTT std (m),AP1 RSS (dBm),AP2 True Distance (m),AP2 RTT Distance (m),AP2 RTT std (m),AP2 RSS (dBm),AP3 True Distance (m),AP3 RTT Distance (m),AP3 RTT std (m),AP3 RSS (dBm),AP4 True Distance (m),AP4 RTT Distance (m),AP4 RTT std (m),AP4 RSS (dBm),AP5 True Distance (m),AP5 RTT Distance (m),AP5 RTT std (m),AP5 RSS (dBm),AP6 True Distance (m),AP6 RTT Distance (m),AP6 RTT std (m),AP6 RSS (dBm),AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Azimuth,Pitch,Roll,M1 Ground Truth
0.0,8.566918932731884,10.521125842798384,0.168,-66.0,8.917785599575716,10.992634625056906,0.12,-68.0,16.577469650100404,18.135108601825355,0.103,-64.0,23.02069503729199,26.20222984785837,0.34,-66.0,5.450770587724271,7.1896348307824365,0.428,-56.0,17.754740212123636,18.91639312871246,0.045,-57.0,-0.6580262,0.16869399,9.737592,-0.002748813,0.007635591,0.001068983,-14.675,10.087501,70.55,0.84044904,-0.017282855,0.067473285,"[-8.15, 2.64]"
200.0,8.55869865045443,10.443037154008406,0.071,-66.0,8.909889033500388,10.835469948276355,0.253,-70.0,16.569077433595705,18.04707499845889,0.058,-63.0,23.01213667810294,27.364432407780725,0.311,-67.0,5.458745777631568,7.627629776018236,0.061,-57.0,17.746505441354095,18.88738298441581,0.11,-59.0,-0.6472585,-0.031106694,9.739387,0.002290677,0.00167983,-0.001374406,-14.6,9.3125,71.675,0.79942375,0.003186866,0.06636026,"[-8.141358768, 2.64]"
400.0,8.550479199239499,10.247809522039333,0.153,-64.0,8.901993851751827,11.422061503949276,0.149,-69.0,16.560685474186368,18.223141880586894,0.082,-61.0,23.00357838186762,27.989534401272202,0.205,-68.0,5.466722991089575,7.627629776018236,0.151,-57.0,17.738271058240354,18.848369292859264,0.07,-60.0,-0.5772685,0.08853444,9.748958,-0.002748813,0.00167983,0.005803049,-14.7,9.825,71.525,0.8504066,-0.009065298,0.059144296,"[-8.132717537, 2.64]"
600.0,8.542260579580939,10.247809522039333,0.153,-64.0,8.894100056186824,11.422061503949276,0.149,-69.0,16.552293770319647,18.223141880586894,0.082,-61.0,22.99502014667442,27.989534401272202,0.205,-68.0,5.474702221094992,7.627629776018236,0.151,-57.0,17.730037061415366,18.848369292859264,0.07,-60.0,-1.6707884,0.34097722,10.175478,-0.00503949,0.014049487,0.1473669,-15.2,9.650001,71.200005,0.4460506,-0.033054866,0.16274533,"[-8.124076305, 2.64]"
800.0,8.534042795786144,9.934425448912483,0.105,-65.0,8.886207652328938,11.657282015976108,0.095,-67.0,16.54390232432812,17.621907984097522,0.725,-57.0,22.986461974573416,25.645126242621615,0.191,-70.0,5.4826834570007215,7.471287974639982,0.151,-57.0,17.721803453324647,18.809355544515604,0.113,-60.0,-0.25782663,-0.19740787,10.329217,-0.018172706,-0.026724568,0.03970507,-14.962501,10.3125,71.5625,0.84518296,0.019103326,0.024955725,"[-8.115435074, 2.64]"
1000.0,8.525825848367367,10.599213225518204,0.119,-63.0,8.878316642060538,11.852458352595042,0.055,-70.0,16.535511134660734,17.90101851850894,0.368,-61.0,22.97790386365321,26.856346009835367,0.212,-69.0,5.490666691902644,7.211687805222852,0.337,-55.0,17.71357023260328,18.92639661953643,0.095,-58.0,-0.58624154,-0.030508488,9.773484,-0.001221695,-0.004886778,0.05955761,-15.712501,9.337501,71.05,0.87419015,0.003115946,0.059911076,"[-8.106793842, 2.64]"
1200.0,8.51760974069896,10.961602483213849,0.177,-72.0,8.87042703001664,11.040684036779604,0.101,-74.0,16.527120202680496,17.95904106571395,0.062,-64.0,22.969345814973696,26.407266878645352,0.211,-70.0,5.498651916174529,6.550946496499571,0.242,-56.0,17.70533740074585,20.049766482430663,1.32,-59.0,-0.6197411,-0.30927232,9.394221,0.002443389,0.003970507,-0.008704574,-15.1875,9.7875,70.55,0.71413475,0.032838333,0.06587501,"[-8.09815261, 2.64]"
1400.0,8.509394476164005,9.269524745098854,0.24,-76.0,8.862538820844199,10.102634557381554,0.224,-71.0,16.518729529751084,17.4608425913528,0.068,-67.0,22.96078782959484,25.958185009742113,0.205,-75.0,5.5066391202375415,6.25705433890421,0.088,-54.0,17.697104959247724,21.154091802769507,0.165,-59.0,-0.68853474,-0.43489552,9.068798,-0.003512372,0.03863609,-0.020921519,-15.6875,9.462501,70.887505,0.6732387,0.04778113,0.0757781,"[-8.089511379, 2.64]"
1600.0,8.501180055302664,9.269524745098854,0.24,-76.0,8.854652016464328,10.102634557381554,0.224,-71.0,16.510339114323966,17.4608425913528,0.068,-67.0,22.952229905605595,25.958185009742113,0.205,-75.0,5.514628297333901,6.25705433890421,0.088,-54.0,17.68887290674722,21.154091802769507,0.165,-59.0,-0.18125631,0.3164508,10.092926,-0.012064233,0.015729317,-0.03451287,-15.3125,10.025001,70.4,1.0635533,-0.031338405,0.017956816,"[-8.080870147, 2.64]"
1800.0,8.49296648246692,9.582964885670822,0.286,-69.0,8.846766622461933,9.955451973667493,0.214,-70.0,16.501948958735348,17.753960713035273,0.127,-67.0,22.943672045056488,26.856346009835367,0.24,-69.0,5.522619437055801,7.079365013897787,0.193,-51.0,17.680641245694304,20.039763371856466,0.108,-57.0,-0.01375873,-0.12562318,11.215159,-0.017409148,0.012369657,-0.004123219,-15.05,9.5375,70.0375,0.9669784,0.011200718,0.001226797,"[-8.072228916, 2.64]"
