Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll
0,1.69201E+13,"[b0:e4:d5:39:26:89, 7120, 50, -68, 14:22:3b:16:5a:bd, 13967, 129, -66, b0:e4:d5:91:ba:5d, 27239, 107, -73, cc:f4:11:8b:29:4d, 18577, 945, -79, b0:e4:d5:96:3b:95, 17209, 552, -77, 14:22:3b:2a:86:f5, 16194, 143, -79, f8:1a:2b:06:3c:0b, 14786, 206, -76]",1.69203E+13,-0.10229317,-0.14536397,9.905687,-1.53E-04,-0.008093726,-0.01511847,-6.425,26,37.9375,0.22339536,0.014672964,0.010326345
1,1.69204E+13,"[b0:e4:d5:39:26:89, 7764, 105, -66, 14:22:3b:16:5a:bd, 14319, 322, -74, cc:f4:11:8b:29:4d, 15901, 3222, -81, b0:e4:d5:96:3b:95, 15022, 234, -80, 14:22:3b:2a:86:f5, 16116, 560, -73, f8:1a:2b:06:3c:0b, 14864, 246, -79]",1.69205E+13,0.32183465,-0.28893334,10.429716,-0.021685077,-0.035429142,0.008857286,-6.5,26.6375,38.4625,0.27070156,0.027682642,-0.030847682
2,1.69204E+13,"[b0:e4:d5:39:26:89, 7764, 105, -66, 14:22:3b:16:5a:bd, 14319, 322, -74, cc:f4:11:8b:29:4d, 15901, 3222, -81, b0:e4:d5:96:3b:95, 15022, 234, -80, 14:22:3b:2a:86:f5, 16116, 560, -73, f8:1a:2b:06:3c:0b, 14864, 246, -79]",1.69207E+13,-0.15373886,-0.32841492,9.696914,-0.00167983,0.018478129,0.003206948,-6.7875,25.7,38.100002,0.2252824,0.03385079,0.015853083
3,1.69207E+13,"[b0:e4:d5:39:26:89, 8233, 127, -71, 14:22:3b:16:5a:bd, 14280, 155, -69, b0:e4:d5:91:ba:5d, 26653, 124, -78, cc:f4:11:8b:29:4d, 12756, 116, -77, b0:e4:d5:96:3b:95, 15373, 440, -71, 14:22:3b:2a:86:f5, 15881, 207, -79, f8:1a:2b:06:3c:0b, 15294, 103, -72]",1.69209E+13,-0.17647067,0.61914283,9.503095,-0.023364907,0.016492875,0.040621344,-6.4500003,25.875,37.9375,0.24125835,-0.065048575,0.018567676
4,1.69211E+13,"[b0:e4:d5:39:26:89, 9278, 802, -66, 14:22:3b:16:5a:bd, 14495, 131, -72, b0:e4:d5:91:ba:5d, 27561, 95, -76, cc:f4:11:8b:29:4d, 19576, 175, -79, b0:e4:d5:96:3b:95, 18245, 220, -79, 14:22:3b:2a:86:f5, 16194, 60, -67, f8:1a:2b:06:3c:0b, 14825, 509, -82]",1.69211E+13,-0.5180461,0.41336012,9.81835,-0.004428643,-0.006566608,0.016492875,-6.725,26.1,38.125,0.19008549,-0.04201755,0.05271417
5,1.69211E+13,"[b0:e4:d5:39:26:89, 9278, 802, -66, 14:22:3b:16:5a:bd, 14495, 131, -72, b0:e4:d5:91:ba:5d, 27561, 95, -76, cc:f4:11:8b:29:4d, 19576, 175, -79, b0:e4:d5:96:3b:95, 18245, 220, -79, 14:22:3b:2a:86:f5, 16194, 60, -67, f8:1a:2b:06:3c:0b, 14825, 509, -82]",1.69213E+13,-0.30987054,-0.104087785,9.802198,-0.012980504,-0.031764057,0.013896775,-7.3625,26.0375,37.65,0.22924538,0.01061312,0.031601828
6,1.69213E+13,"[b0:e4:d5:39:26:89, 7872, 151, -68, 14:22:3b:16:5a:bd, 15666, 143, -70, b0:e4:d5:91:ba:5d, 26780, 91, -75, cc:f4:11:8b:29:4d, 12991, 75, -81, b0:e4:d5:96:3b:95, 17717, 169, -78, 14:22:3b:2a:86:f5, 15725, 0, -72, f8:1a:2b:06:3c:0b, 15372, 146, -72]",1.69215E+13,-0.75613195,0.19322042,9.9344015,-0.002137966,0.039094225,0.028862532,-7.0125003,26.3375,37.975002,0.15927084,-0.019391105,0.075966015
7,1.69217E+13,"[b0:e4:d5:39:26:89, 6681, 58, -64, 14:22:3b:16:5a:bd, 15110, 200, -67, b0:e4:d5:91:ba:5d, 27483, 132, -77, cc:f4:11:8b:29:4d, 16194, 0, -82, b0:e4:d5:96:3b:95, 19827, 903, -74, 14:22:3b:2a:86:f5, 16194, 188, -70, f8:1a:2b:06:3c:0b, 15450, 240, -72]",1.69217E+13,-0.27158538,0.17766708,9.94816,-0.00671932,-0.007941014,0.004275931,-6.6,25.85,37.7625,0.21768153,-0.017850742,0.027293282
8,1.69217E+13,"[b0:e4:d5:39:26:89, 6681, 58, -64, 14:22:3b:16:5a:bd, 15110, 200, -67, b0:e4:d5:91:ba:5d, 27483, 132, -77, cc:f4:11:8b:29:4d, 16194, 0, -82, b0:e4:d5:96:3b:95, 19827, 903, -74, 14:22:3b:2a:86:f5, 16194, 188, -70, f8:1a:2b:06:3c:0b, 15450, 240, -72]",1.69219E+13,-0.567099,-0.038285162,10.0779705,-0.01511847,-0.018936265,-0.009315421,-6.5625,26.25,37.45,0.16696449,0.003792878,0.056211866
9,1.6922E+13,"[b0:e4:d5:39:26:89, 7950, 61, -68, 14:22:3b:16:5a:bd, 15256, 103, -68, b0:e4:d5:91:ba:5d, 26936, 75, -77, cc:f4:11:8b:29:4d, 16663, 199, -79, b0:e4:d5:96:3b:95, 19710, 153, -77, 14:22:3b:2a:86:f5, 15960, 95, -76, f8:1a:2b:06:3c:0b, 15645, 170, -70]",1.69221E+13,-0.30388847,-0.21355942,10.031909,-0.010537115,-0.019852536,0.014049487,-7.3250003,26.300001,38.162502,0.2236424,0.021275043,0.030282926
10,1.69223E+13,"[b0:e4:d5:39:26:89, 9141, 104, -66, 14:22:3b:16:5a:bd, 15256, 82, -69, b0:e4:d5:91:ba:5d, 27180, 270, -75, cc:f4:11:8b:29:4d, 16604, 568, -79, b0:e4:d5:96:3b:95, 18866, 99, -76, 14:22:3b:2a:86:f5, 15022, 174, -78, f8:1a:2b:06:3c:0b, 14796, 127, -72]",1.69223E+13,-0.38165522,0.41336012,9.629914,-3.05E-04,0.039094225,-0.082006246,-7.1375003,26.5875,37.9875,0.22206117,-0.042864647,0.039611526
