Time Stamp (ms),M1-M2 RTT Distance (m),RTT std (m),RSS (dBm),real_distance,rtt_kalman
63960,17.941,0.09,-67,15.7224,15.67926242
64475,15.67646,0.285,-69,15.67646,15.17470059
65000,19.148,0.27,-64,15.62936,15.47170843
65529,18.207,0.09,-64,15.57951,15.51913788
66049,16.66,0.075,-66,15.53378,15.24513522
66573,17.617,0.12,-65,15.4863,15.21929875
67102,16.914,0.06,-66,15.43217,15.05694815
67625,16.925,0.165,-67,15.38472,14.92954437
68152,16.484,0.06,-67,15.33294,14.73892045
68674,18.812,0.18,-66,15.28383,15.05604331
69219,18.66,0.225,-68,15.23241,15.27859268
69728,17.445,0.045,-66,15.18317,15.21133664
70243,20.527,0.06,-64,15.14049,15.778961
70767,17.25,0.075,-66,15.08864,15.57152121
71300,16.601,0.09,-65,15.03818,15.27506405
71818,20.878,0.12,-66,14.99084,15.90060175
72342,18.761,0.135,-62,14.93775,15.97325266
72881,17.882,0.06,-64,14.88493,15.8540537
73392,16.972,0.105,-65,14.84219,15.57543155
73913,16.765,0.045,-64,14.7907,15.31124799
74444,17.371,0.045,-63,14.73919,15.22249058
74972,16.949,0.06,-63,14.6929,15.06655241
75487,16.902,0.06,-66,14.6462,14.93257572
76017,15.96,0.075,-63,14.59026,14.63570388
76533,16.687,0.06,-61,14.53983,14.54524126
77061,16.39,0.075,-61,14.49386,14.41314126
77593,16.253,0.075,-61,14.44746,14.28005332
78108,15.945,0.09,-65,14.40177,14.11170355
78634,17.449,0.105,-63,14.34802,14.28049428
79161,15.929,0.255,-64,14.3015,14.10883005
79680,16.445,0.105,-63,14.25191,14.07579671
80211,15.691,0.21,-64,14.20087,13.89741866
80756,16.234,0.06,-61,14.15049,13.86446809
81270,16.23,0.09,-61,14.10387,13.83735384
81777,16.207,0.045,-59,14.05621,13.81106899
82330,16.988,0.12,-61,14.0081,13.94753029
82831,16.679,0.105,-61,13.95929,13.99418806
83353,15.722,0.135,-62,13.91242,13.8385115
83890,16.082,0.195,-63,13.86278,13.78679365
84408,16.648,0.15,-65,13.81464,13.8596058
84925,16.605,0.06,-61,13.76329,13.90907063
85459,15.871,0.045,-61,13.71782,13.80059137
85979,15.542,0.105,-64,13.66375,13.64765571
86508,17.816,0.075,-65,13.61723,13.9839828
87029,16.652,0.105,-63,13.57244,14.01784876
87551,15.707,0.09,-62,13.52757,13.85437834
88069,14.929,0.27,-68,13.47716,13.56702049
88592,15.929,0.105,-65,13.431,13.53918986
89119,17.55,0.195,-61,13.38545,13.84375845
89640,14.98,0.12,-64,13.33837,13.56882298
90190,14.976,0.075,-63,13.28035,13.34850706
90692,15.734,0.03,-57,13.23439,13.32541648
91222,15.886,0.165,-62,13.19143,13.33762362
91747,14.949,0.12,-59,13.14129,13.15847349
92271,15.394,0.105,-62,13.09772,13.10514999
92795,15.562,0.12,-63,13.05121,13.09644459
93328,16.718,0.12,-61,12.99828,13.32254026
93841,18.285,0.315,-62,12.9513,13.81895835
94371,17.906,0.045,-65,12.9038,14.13889521
94887,16.781,0.06,-63,12.85694,14.16753743
95410,16.925,0.09,-61,12.80539,14.21943545
95934,16.917,0.105,-59,12.76232,14.25925826
96462,15.953,0.09,-60,12.71099,14.09671346
96984,15.562,0.105,-62,12.66677,13.88811266
97510,14.835,0.06,-59,12.61172,13.57500399
98038,14.886,0.075,-59,12.56431,13.33529827
98562,15.113,0.075,-58,12.51976,13.18967882
99081,14.765,0.15,-59,12.47547,13.00325996
99619,14.375,0.06,-64,12.42965,12.7757996
100129,13.921,0.09,-61,12.37937,12.50266936
100679,14.367,0.15,-63,12.33542,12.37451338
101176,15.601,0.06,-61,12.29082,12.52096381
101711,16.742,0.165,-62,12.2371,12.86791253
102228,14.875,0.12,-68,12.19408,12.76853618
102751,14.476,0.075,-66,12.14655,12.60875654
103295,15.992,0.075,-60,12.09633,12.78680886
103811,17.964,0.18,-68,12.05365,13.32651573
104327,18.453,0.15,-67,12.00303,13.85600067
104847,14.832,0.225,-66,11.95811,13.54876086
105372,15.605,0.315,-68,11.91315,13.45929388
105901,16.765,0.225,-66,11.86105,13.62171558
106423,16.332,0.135,-65,11.81706,13.6641022
106969,20.664,0.405,-66,11.76822,14.57126189
107484,14.156,0.225,-62,11.71999,13.98354861
108011,13.57,0.12,-68,11.67169,13.39618025
108523,14.492,0.075,-66,11.62902,13.11309552
109048,14.921,0.075,-60,11.58089,12.97356468
109572,14.253,0.03,-62,11.53636,12.72749595
110106,14.281,0.075,-60,11.48848,12.53667845
110624,14.464,0.09,-59,11.43735,12.42122127
111154,14.554,0.09,-62,11.39377,12.34718354
111661,14.789,0.12,-64,11.34762,12.33544683
112194,14.449,0.09,-66,11.29916,12.25753322
112713,17.304,0.075,-64,11.25387,12.77088604
113237,13.691,0.075,-63,11.21071,12.45237905
113764,18.917,0.255,-68,11.16137,13.2516276
114294,15.031,0.075,-64,11.11169,13.10634489
114831,16.316,0.09,-59,11.06823,13.24940272
115355,15.765,0.12,-61,11.01726,13.2525407
115868,16.98,0.135,-65,10.97219,13.4999864
116397,13.597,0.045,-66,10.92428,13.01554545
116912,14.375,0.15,-60,10.88472,12.78560839
117444,13.488,0.195,-61,10.83986,12.42320925
117960,13.277,0.135,-63,10.79116,12.09133143
118478,15.308,0.075,-63,10.74606,12.23580235
119005,13.093,0.15,-65,10.69978,11.9046112
119526,15.128,0.105,-63,10.65726,12.05043675
120069,15.492,0.075,-68,10.60741,12.24024572
120582,15.347,0.255,-63,10.56649,12.36255837
121121,14.273,0.15,-58,10.51623,12.24369811
121650,13.902,0.105,-58,10.46983,12.07400716
122155,13.55,0.09,-56,10.42631,11.86756311
122698,12.812,0.495,-59,10.37886,11.55395884
123210,12.871,0.285,-59,10.33379,11.31547021
123731,13.812,0.105,-58,10.28774,11.31476272
124257,12.648,0.195,-64,10.24575,11.07953899
124767,16.613,0.075,-63,10.20049,11.69106744
125295,15.304,0.105,-64,10.15147,11.91542366
125827,13.738,0.285,-68,10.11149,11.77884967
126349,13.89,0.12,-62,10.06614,11.70045122
126875,13.441,0.12,-60,10.02008,11.54734056
127417,12.089,0.12,-62,9.97262,11.15253732
127924,14.105,0.06,-61,9.93276,11.24374439
128448,13.347,0.105,-60,9.88505,11.16375396
128965,11.96,0.075,-63,9.84323,10.82027431
129495,13.687,0.225,-59,9.7943,10.8941968
130024,13.308,0.255,-60,9.75164,10.87681155
130538,17.378,0.135,-61,9.71111,11.68343075
131073,17.414,0.105,-63,9.66716,12.33469609
131589,13.753,0.105,-62,9.62092,12.11662234
132116,14.347,0.285,-61,9.5772,12.06226003
132642,16.148,0.18,-59,9.53593,12.38193308
133186,12.937,0.075,-56,9.48635,11.98983341
133689,12.16,0.15,-60,9.44577,11.52013869
134235,11.289,0.09,-58,9.40216,10.96954167
134742,12.578,0.15,-58,9.36252,10.7898014
135259,13.023,0.075,-59,9.3223,10.73600673
135806,13.878,0.135,-62,9.27936,10.86542226
136304,13.16,0.24,-60,9.24051,10.82400149
136843,15.671,0.24,-64,9.19248,11.29714098
137354,16.093,0.12,-61,9.1517,11.75997127
137892,11.8,0.045,-60,9.10867,11.26404097
138410,12.441,0.06,-61,9.06304,10.99731198
138937,11,0.075,-61,9.02056,10.49385331
139475,11.46,0.15,-59,8.97683,10.18462458
139987,11.8,0.015,-61,8.93746,10.00627815
140501,11.023,0.165,-62,8.89455,9.707244836
141031,11.71,0.15,-62,8.85327,9.60699261
141560,11.574,0.09,-64,8.80684,9.499533662
142075,11.46,0.24,-64,8.76727,9.390755972
142598,12.218,0.12,-61,8.72731,9.456717949
143126,10.929,0.09,-61,8.68489,9.249523755
143652,10.757,0.075,-59,8.64413,9.049424439
144191,10.597,0.18,-59,8.60343,8.857408866
144708,10.91,0.105,-59,8.56105,8.767202748
145219,10.425,0.12,-61,8.52189,8.597407311
145745,10.492,0.255,-64,8.48162,8.47534898
146266,10.152,0.135,-62,8.44038,8.309354174
146801,10.378,0.27,-63,8.40095,8.2223842
147316,11.023,0.225,-62,8.36196,8.282977084
147850,10.472,0.15,-63,8.31891,8.220274745
148369,12.019,0.06,-62,8.28134,8.482083464
148898,9.8,0.09,-65,8.23788,8.24376888
149441,10.156,0.03,-62,8.19954,8.125266124
149943,10.187,0.045,-67,8.15702,8.036902577
150474,11.312,0.27,-60,8.11913,8.193149369
150992,10.82,0.12,-59,8.07866,8.218711698
151510,9.761,0.075,-62,8.03819,8.025629573
152035,10.664,0.075,-59,8.00112,8.053514126
152564,10.023,0.3,-65,7.95855,7.946553605
153088,8.449,0.06,-65,7.91751,7.543842291
153608,10.007,0.12,-62,7.88076,7.536404111
154132,15.05,0.15,-65,7.84234,8.547118938
154658,10.003,0.045,-63,7.80513,8.336617635
155186,9.91,0.075,-64,7.76826,8.149804072
155712,9.796,0.135,-64,7.73155,7.977669354
156234,9.453,0.06,-61,7.68987,7.771088578
156762,10.207,0.105,-64,7.65282,7.758157809
157278,9.785,0.06,-63,7.61409,7.662759914
157813,10.597,0.255,-65,7.57718,7.750290605
158332,10.785,0.075,-60,7.54056,7.858075674
158853,10.234,0.09,-60,7.50248,7.833051757
159375,10.066,0.03,-59,7.46614,7.779204275
159909,9.796,0.075,-60,7.42719,7.68178106
160434,9.773,0.09,-61,7.39202,7.599361261
160959,9.554,0.06,-63,7.35704,7.489407243
161490,9.238,0.18,-67,7.31849,7.337914894
162001,17.011,0.3,-66,7.28509,8.783976038
162524,12.468,0.18,-62,7.24701,9.02266177
163053,10.417,0.105,-62,7.21277,8.799753995
163569,9.035,0.06,-65,7.17487,8.343176568
164102,11.703,0.15,-66,7.14039,8.516504109
164618,10.328,0.09,-63,7.1071,8.377693652
165141,9.933,0.105,-65,7.06535,8.187236052
165676,11.921,0.24,-66,7.01472,8.435948743
166196,12.226,0.285,-63,6.9649,8.696008981
166721,9.933,0.105,-61,6.91631,8.441380227
167265,10.308,0.075,-62,6.87189,8.313682519
167777,9.972,0.06,-65,6.82194,8.143991599
168289,10.132,0.045,-59,6.77883,8.040765235
168813,9.664,0.12,-63,6.73287,7.864001531
169889,10.218,0.27,-59,6.63692,7.834557432
170383,11.351,0.15,-64,6.58863,8.039458513
170911,8.746,0.09,-63,6.54533,7.677892225
171444,8.757,0.06,-64,6.49291,7.391433883
171970,8.707,0.12,-63,6.44811,7.1526446
172500,9.273,0.075,-66,6.40266,7.076098205
173014,9.343,0.3,-64,6.35525,7.029095059
173538,8.808,0.06,-65,6.31271,6.88371319
174068,8.726,0.105,-67,6.26874,6.751108799
174577,8.214,0.03,-63,6.21923,6.542019299
175634,8.585,0.12,-59,6.12863,6.449873917
176153,8.882,0.09,-54,6.07816,6.436178991
176691,8.121,0.06,-58,6.03292,6.271829618
177201,7.835,0.09,-60,5.98464,6.082955718
177733,7.429,0.12,-61,5.94123,5.850309706
178257,7.695,0.21,-60,5.89178,5.718189033
178782,7.343,0.045,-62,5.84901,5.54174125
179327,7.246,0.03,-61,5.8046,5.38130976
179825,8.39,0.045,-55,5.75783,5.483847574
180373,7.5,0.105,-58,5.71284,5.386292856
180871,7.828,0.09,-55,5.66666,5.374528602
181411,7.687,0.075,-56,5.62384,5.336710804
181937,7.375,0.06,-55,5.57962,5.243618676
182460,7.796,0.06,-53,5.53315,5.254165888
182972,8.234,0.06,-52,5.48777,5.350886293
183493,7.609,0.09,-55,5.44506,5.302110131
184029,7.203,0.105,-55,5.40251,5.181318688
184569,7.503,0.105,-53,5.35466,5.145357428
185070,7.82,0.06,-54,5.31103,5.180552059
185616,7.324,0.09,-55,5.26611,5.108659492
186115,7.031,0.075,-57,5.22352,4.99219228
186664,7.121,0.075,-57,5.18241,4.91734814
187173,7.039,0.075,-55,5.13944,4.841061341
187695,7.339,0.105,-57,5.09562,4.840632758
188222,7.246,0.06,-56,5.053,4.821542059
188762,7.253,0.06,-58,5.00675,4.80771115
189260,7.335,0.105,-57,4.97017,4.81319945
189790,7.757,0.045,-57,4.92907,4.90265525
190317,6.613,0.18,-59,4.88492,4.743450174
190839,6.32,0.06,-62,4.84392,4.557272321
191363,7.589,0.09,-62,4.79985,4.664453761
191883,5.875,0.195,-65,4.76089,4.404490634
192405,7.679,0.09,-59,4.71983,4.560616004
192933,7.453,0.075,-55,4.67815,4.639706183
193471,7.07,0.06,-56,4.64135,4.625640447
193982,6.824,0.06,-55,4.60009,4.564817455
194507,6.5,0.075,-55,4.5632,4.450938729
195039,7.117,0.06,-54,4.52067,4.484402847
195556,6.558,0.03,-56,4.48518,4.398428023
196102,6.398,0.03,-58,4.44629,4.29752988
196626,6.074,0.015,-58,4.40596,4.151654999
197128,5.597,0.06,-60,4.37342,3.939026184
197656,5.851,0.015,-59,4.33549,3.820468154
198174,5.785,0.075,-58,4.29572,3.71250557
198707,6.734,0.09,-53,4.25841,3.81762335
199249,6.769,0.06,-53,4.22058,3.908605682
199753,6.257,0.06,-54,4.18542,3.878028677
200272,6.097,0.075,-56,4.14998,3.821360365
200800,5.863,0.09,-55,4.11569,3.728942478
201327,6.562,0.075,-53,4.08006,3.796071963
201852,6.148,0.06,-54,4.0473,3.766207256
202372,5.953,0.12,-55,4.00976,3.703051752
202897,5.906,0.105,-57,3.97835,3.643153098
203416,6.242,0.105,-55,3.94718,3.663066364
203941,6.523,0,-54,3.91574,3.73561394
204479,5.925,0.06,-54,3.87958,3.672981216
205015,5.48,0.12,-57,3.84936,3.53326436
205530,6.406,0.075,-59,3.8182,3.608392678
206040,7.64,0.21,-60,3.78602,3.91714607
206566,6.871,0.09,-57,3.75763,4.008627893
207099,6.003,0.075,-55,3.72447,3.906681164
207620,5.515,0.075,-55,3.69594,3.726907186
208662,5.964,0.06,-53,3.64227,3.673891992
209199,5.558,0.03,-53,3.6106,3.54971609
209708,6.222,0.105,-59,3.58469,3.584433961
210240,6.312,0.21,-53,3.55677,3.630296568
210768,6.988,0.105,-55,3.53253,3.803192999
211286,6.523,0.195,-59,3.50676,3.847491581
211815,8.109,0.075,-58,3.48198,4.202592526
212336,6.406,0.105,-52,3.45682,4.142786846
212865,5.835,0.075,-57,3.43378,3.979925894
213387,5.46,0.075,-56,3.40949,3.774298226
213906,5.542,0.105,-56,3.38894,3.62665526
214431,4.996,0.06,-56,3.36836,3.398704608
214962,5.292,0.09,-56,3.34618,3.276380638
215475,5.437,0.075,-56,3.3276,3.207948272
216004,4.996,0.09,-57,3.30716,3.064407348
216525,5.539,0.045,-56,3.29017,3.059270877
217053,4.617,0.06,-58,3.27157,2.869297497
217576,4.906,0.06,-57,3.25603,2.775883547
218107,5.39,0.165,-59,3.23822,2.798874423
218626,5.464,0.21,-59,3.22259,2.832148602
219159,10.785,0.135,-57,3.2092,3.931412288
219673,4.335,0.06,-61,3.19569,3.508768191
220200,5.351,0.09,-56,3.18304,3.376150044
220720,5.757,0.03,-54,3.17184,3.352115577
221243,5.761,0.09,-55,3.16065,3.333732754
221779,5.863,0.06,-53,3.15106,3.339618729
222298,5.734,0.03,-53,3.14245,3.318312105
222822,5.492,0.06,-55,3.1339,3.252514349
223341,5.601,0.075,-55,3.12638,3.221955238
223864,5.648,0.105,-53,3.12033,3.207031785
224405,5.242,0.18,-56,3.11482,3.113268474
224925,5.242,0.105,-59,3.11039,3.038407489
225443,3.66,0.075,-61,3.10674,2.659711792
225966,4.898,0.06,-56,3.10341,2.606936742
227011,4.687,0.15,-57,3.10029,2.522263981
227549,5.582,0.075,-57,3.10004,2.635090209
228065,5.25,0.075,-52,3.10067,2.658240909
228583,5.214,0.06,-55,3.10237,2.669467025
229105,4.636,0.045,-54,3.10484,2.561906953
229638,4.886,0.09,-52,3.10803,2.526429821
230169,4.632,0.06,-54,3.11202,2.446899115
230692,4.695,0.105,-54,3.11695,2.396102103
231740,4.511,0.12,-53,3.13009,2.318451733
232281,4.925,0.06,-52,3.13832,2.339916524
232778,4.773,0.045,-51,3.14719,2.326411357
233301,4.753,0.09,-52,3.15661,2.311596841
233841,5.449,0.06,-52,3.1667,2.440080362
234352,4.503,0.075,-54,3.17708,2.351951368
234880,4.085,0.075,-55,3.18873,2.19732131
235400,4.343,0.06,-55,3.20214,2.125876097
235927,4.5,0.09,-53,3.21494,2.10048469
236461,5.054,0.12,-54,3.22879,2.191896812
236974,5.132,0.09,-53,3.2429,2.280605163
237502,4.945,0.09,-54,3.2599,2.313731618
238030,5.113,0.105,-53,3.27796,2.374048196
238548,5,0.21,-55,3.29506,2.399424726
239074,4.98,0.12,-58,3.31388,2.415653505
239616,5.558,0.105,-55,3.3344,2.54513367
240132,5.988,0.09,-54,3.3545,2.735197825
240642,4.617,0.06,-56,3.3756,2.610556333
241174,4.128,0.06,-56,3.39439,2.412461172
241713,4.468,0.075,-55,3.41748,2.322844207
242233,4.609,0.075,-56,3.43899,2.279718851
242747,5.585,0.075,-55,3.46088,2.442046041
243275,5.425,0.015,-54,3.48402,2.539393176
243792,5.203,0.12,-57,3.50879,2.572360974
244315,9.613,0.075,-61,3.53391,3.487725209
244839,5.324,0.18,-60,3.56056,3.353906129
245388,5.378,0.03,-60,3.58902,3.2579507
245890,5.785,0.06,-55,3.61512,3.263389484
246410,7.113,0.21,-57,3.64139,3.5354526
246944,6.308,0.27,-63,3.66834,3.590383275
247466,5.73,0.285,-60,3.69524,3.51771709
247992,5.82,0.12,-61,3.72264,3.477843857
248518,5.921,0.12,-66,3.75722,3.466370209
249035,6.144,0.165,-66,3.78719,3.502165727
249557,6.687,0.15,-63,3.8164,3.640212159
250080,8.437,0.09,-61,3.84585,4.103223648
250619,5.261,0.075,-62,3.87816,3.832621828
251130,5.449,0.075,-60,3.91358,3.65447253
251667,5.101,0.09,-57,3.94636,3.442081705
252179,5.332,0.045,-58,3.97692,3.319076957
252703,5.242,0.09,-59,4.0127,3.202725769
253238,5.152,0.06,-56,4.04716,3.091686808
253758,5.597,0.09,-54,4.0785,3.092743527
254300,5.296,0.06,-56,4.11766,3.032906529
254824,5.113,0.06,-57,4.15507,2.948240196
255323,5.355,0.105,-56,4.19046,2.929428737
255848,5.402,0.075,-58,4.22686,2.923884655
256373,5.437,0.075,-58,4.26114,2.926514131
256898,5.597,0.045,-57,4.29896,2.96086903
257423,5.152,0.18,-59,4.33722,2.898587463
257951,5.015,0.09,-61,4.37652,2.821242837
258473,5.398,0.18,-61,4.41584,2.83670223
259000,5.304,0.105,-61,4.45488,2.830094954
259526,5.945,0.075,-60,4.48687,2.954043334
260049,5.414,0.12,-62,4.52827,2.945956207
260592,6.683,0.06,-59,4.57031,3.195325962
261093,6.195,0.105,-60,4.60768,3.29604441
261619,6.335,0.09,-61,4.64839,3.404681979
262150,7.664,0.015,-65,4.68802,3.759340997
262667,8.785,0.165,-67,4.72594,4.268492312
263186,6.16,0.09,-66,4.76661,4.145808634
263724,6.382,0.18,-68,4.80861,4.092612043
264241,4.84983,0.405,-68,4.84983,3.741258858
264768,7.246,0.045,-62,4.88934,3.943797733
265292,8.367,0.21,-62,4.92839,4.331495744
265813,8.46,0.18,-66,4.96791,4.659783836
266333,6.347,0.09,-62,5.00719,4.495915916
266860,5.89,0.105,-65,5.05294,4.272953329
267408,7.167,0.315,-65,5.09548,4.352378472
267909,5.371,0.075,-64,5.13303,4.053723659
268437,6.125,0.075,-64,5.17581,3.967280627
268956,5.675,0.33,-65,5.22208,3.807545544
269481,6.328,0.12,-63,5.26232,3.811655262
270013,6.179,0.045,-64,5.30862,3.784898529
270537,6.136,0.06,-60,5.35258,3.754867181
271582,6.871,0.12,-60,5.439,3.879063808
272126,6.531,0.18,-62,5.48564,3.909679901
272625,6.621,0.27,-66,5.52778,3.952267634
273163,6.921,0.135,-63,5.57348,4.046748933
273675,6.757,0.105,-63,5.61913,4.089121261
274201,7.652,0.105,-65,5.66434,4.303380774
274749,7.558,0.3,-68,5.71168,4.455496274
275247,7.175,0.09,-63,5.75606,4.499734233
275772,7.867,0.15,-63,5.8005,4.674559089
276301,6.91,0.195,-67,5.84203,4.621211627
276826,7.89,0.105,-66,5.88711,4.776183835
277348,7.25,0.12,-65,5.93238,4.770892181
277873,7.296,0.195,-65,5.97972,4.775940764
278402,7.757,0.15,-64,6.02643,4.872907774
278918,8.156,0.06,-62,6.07578,5.030763794
279441,7.085,0.09,-65,6.12333,4.940886295
279989,7.742,0.09,-62,6.16931,5.001576962
280510,6.929,0.06,-65,6.21391,4.886134289
281019,7.882,0.045,-65,6.26014,4.986086326
281540,7.441,0.06,-63,6.30289,4.976984153
282068,6.785,0.075,-63,6.35115,4.837469334
282597,7.007,0.06,-64,6.40198,4.770834695
283122,6.878,0.135,-66,6.44642,4.691627336
283661,7.523,0.09,-62,6.49894,4.75841792
284161,7.511,0.105,-63,6.54238,4.809324614
284701,7.363,0.165,-66,6.58694,4.820132363
285207,12.023,0.105,-65,6.63312,5.768203171
285737,8.097,0.105,-63,6.68123,5.733676843
286263,7.687,0.075,-60,6.72619,5.623456135
286783,8.093,0.09,-63,6.7713,5.617303868
287305,7.753,0.12,-59,6.81717,5.543848906
287833,7.496,0.06,-64,6.86285,5.433391763
288381,6.964,0.045,-65,6.91462,5.237952772
288906,7.246,0.03,-63,6.96222,5.138763879
289406,7.871,0.075,-65,7.00726,5.18556919
289936,7.429,0.06,-66,7.05621,5.133832871
290453,7.578,0.075,-66,7.10907,5.122564344
290978,8.265,0.27,-67,7.15651,5.252064625
291507,7.578,0.06,-67,7.20386,5.216961028
292024,8.445,0.06,-65,7.24874,5.363718752
292553,8.082,0.21,-71,7.29609,5.407710981
293083,10.539,0.18,-66,7.34577,5.93815829
293607,8.269,0.105,-61,7.40004,5.904044339
294138,8.207,0.09,-66,7.44737,5.864308617
294649,7.82,0.09,-64,7.49043,5.754565439
295176,9.55,0.285,-66,7.53663,6.015708817
295705,8.976,0.045,-67,7.58491,6.10849003
296219,8.699,0.27,-72,7.63179,6.126724547
