Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll
0,1.6123E+13,"[b0:e4:d5:39:26:89, 14156, 135, -57, 14:22:3b:16:5a:bd, 8535, 270, -52, cc:f4:11:8b:29:4d, 17121, 270, -54, b0:e4:d5:96:3b:95, 9761, 45, -48, 14:22:3b:2a:86:f5, -17746, 270, -55, f8:1a:2b:06:3c:0b, 4015, 210, -47]",1.6123E+13,1.5224334,0.15613168,9.987641,0.01038471,0.04230242,-0.012522738,9.271999,14.2862,69.8206,0.10233793,-0.015452749,-0.1512673
1,1.6123E+13,"[b0:e4:d5:39:26:89, 14156, 135, -57, 14:22:3b:16:5a:bd, 8535, 270, -52, cc:f4:11:8b:29:4d, 17121, 270, -54, b0:e4:d5:96:3b:95, 9761, 45, -48, 14:22:3b:2a:86:f5, -17746, 270, -55, f8:1a:2b:06:3c:0b, 4015, 210, -47]",1.61232E+13,0.35353956,0.30149564,9.787243,-0.002138028,0.06154467,-0.034513887,9.3696,13.4444,69.845,-0.54524475,-0.030775165,-0.036106788
2,1.6123E+13,"[b0:e4:d5:39:26:89, 14156, 135, -57, 14:22:3b:16:5a:bd, 8535, 270, -52, cc:f4:11:8b:29:4d, 17121, 270, -54, b0:e4:d5:96:3b:95, 9761, 45, -48, 14:22:3b:2a:86:f5, -17746, 270, -55, f8:1a:2b:06:3c:0b, 4015, 210, -47]",1.61234E+13,-0.02871387,0.008374879,9.731011,0.003207043,0.010690142,-0.018478673,9.3818,14.0056,69.6254,-0.6022649,-8.61E-04,0.002950751
3,1.61235E+13,"[b0:e4:d5:39:26:89, 16605, 360, -55, 14:22:3b:16:5a:bd, 7984, 90, -48, cc:f4:11:8b:29:4d, 295832, 240, -55, b0:e4:d5:96:3b:95, 9710, 75, -46, 14:22:3b:2a:86:f5, 28000, 390, -54, f8:1a:2b:06:3c:0b, 6695, 375, -49]",1.61236E+13,-1.4075779,0.35234314,9.686745,-0.002748894,0.018020526,0.048716504,9.1133995,13.981199,68.9056,-1.0222589,-0.035980172,0.14429972
4,1.61235E+13,"[b0:e4:d5:39:26:89, 16605, 360, -55, 14:22:3b:16:5a:bd, 7984, 90, -48, cc:f4:11:8b:29:4d, 295832, 240, -55, b0:e4:d5:96:3b:95, 9710, 75, -46, 14:22:3b:2a:86:f5, 28000, 390, -54, f8:1a:2b:06:3c:0b, 6695, 375, -49]",1.61238E+13,1.80359,-0.047258247,9.917053,-0.002138028,-0.05955936,0.065973446,9.4672,14.017799,70.028,0.22048059,0.004688411,-0.17990127
5,1.61239E+13,[],1.6124E+13,-0.14237295,-0.035294134,9.826724,-4.58E-04,0.024129177,0.03283401,9.174399,14.2984,70.113396,-0.6109307,0.003591256,0.01448733
6,1.61239E+13,[],1.61242E+13,-1.4249259,0.018544376,9.802198,0.002138028,-0.010079277,-0.03191771,9.1012,14.274,69.3082,-0.93015724,-0.001872179,0.14435682
7,1.61243E+13,"[b0:e4:d5:39:26:89, 16691, 180, -56, 14:22:3b:16:5a:bd, 6218, 195, -53, cc:f4:11:8b:29:4d, 16675, 60, -53, b0:e4:d5:96:3b:95, 9839, 60, -47, 14:22:3b:2a:86:f5, 28097, 240, -55, f8:1a:2b:06:3c:0b, 5601, 165, -49]",1.61244E+13,0.6550352,-0.030508488,9.88834,0.003817908,0.0664316,-0.074830994,9.394,13.7982,69.027596,-0.33072546,0.003078542,-0.06614655
8,1.61243E+13,"[b0:e4:d5:39:26:89, 16691, 180, -56, 14:22:3b:16:5a:bd, 6218, 195, -53, cc:f4:11:8b:29:4d, 16675, 60, -53, b0:e4:d5:96:3b:95, 9839, 60, -47, 14:22:3b:2a:86:f5, 28097, 240, -55, f8:1a:2b:06:3c:0b, 5601, 165, -49]",1.61246E+13,-0.2548356,0.44506502,9.681958,-1.53E-04,-0.04642576,-0.05390886,9.6746,13.627399,69.7474,-0.8347085,-0.045920275,0.026314592
9,1.61247E+13,"[b0:e4:d5:39:26:89, -137097, 345, -56, 14:22:3b:16:5a:bd, 7593, 90, -46, cc:f4:11:8b:29:4d, 16464, 60, -53, b0:e4:d5:96:3b:95, 10339, 75, -47, 14:22:3b:2a:86:f5, 29625, 345, -59, f8:1a:2b:06:3c:0b, 5285, 90, -48]",1.61248E+13,-0.047856454,-0.025124637,9.897911,-0.009315695,0.06047566,0.051159963,9.308599,14.0788,68.722595,-0.5947098,0.002538343,0.004834968
