M1 Time Stamp (ms),AP1 True Distance (m),AP1 RTT Distance (m),AP1 RTT std (m),AP1 RSS (dBm),AP2 True Distance (m),AP2 RTT Distance (m),AP2 RTT std (m),AP2 RSS (dBm),AP3 True Distance (m),AP3 RTT Distance (m),AP3 RTT std (m),AP3 RSS (dBm),AP4 True Distance (m),AP4 RTT Distance (m),AP4 RTT std (m),AP4 RSS (dBm),AP5 True Distance (m),AP5 RTT Distance (m),AP5 RTT std (m),AP5 RSS (dBm),AP6 True Distance (m),AP6 RTT Distance (m),AP6 RTT std (m),AP6 RSS (dBm),AP7 True Distance (m),AP7 RTT Distance (m),AP7 RTT std (m),AP7 RSS (dBm),AP8 True Distance (m),AP8 RTT Distance (m),AP8 RTT std (m),AP8 RSS (dBm),AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Azimuth,Pitch,Roll,M1 Ground Truth_x,M1 Ground Truth_y,user,circle
2000,8.484753758,9.778224839,0.055,-68,8.838882641,11.57920982,0.362,-68,0,0,0,0,0,0,0,0,16.49355906,17.63691402,0.152,-68,22.93511425,26.50528438,0.091,-72,5.530612533,7.226723739,0.227,-54,17.67240997,21.07606994,0.055,-59,-0.025124637,-0.6149554,10.479965,0.001832542,-0.000458,0.031611346,-15.837501,9.6,70.25,0.852312,0.05861177,0.002397392,-8.063587684,2.64,1,4
2200,8.476541886,9.700122113,0.105,-62,8.831000076,11.92051849,0.131,-65,0,0,0,0,0,0,0,0,16.48516942,17.66592565,0.115,-68,22.92655651,25.56711137,0.075,-80,5.538607575,7.138510769,0.07,-53,17.6641791,18.45722883,0.104,-56,-1.105484,0.2757728,8.698508,0.024281178,-0.035276428,0.018478129,-15.712501,9.337501,69.887505,0.7626749,-0.031440124,0.12641124,-8.054946452,2.64,1,4
2400,8.468330869,9.817275589,0.1,-65,8.823118933,12.08666244,0.055,-71,0,0,0,0,0,0,0,0,16.47678005,17.84199543,0.195,-62,22.91799884,25.4500889,0.054,-70,5.546604554,6.374420444,0.498,-55,17.65594861,20.86100882,0.07,-61,-0.16510476,0.22791636,10.504492,-0.016645588,0.030695075,0.023975754,-15.712501,9.4875,69.2375,1.0713176,-0.021690957,0.015716245,-8.046305221,2.64,1,4
2600,8.460120708,9.700122113,0.1,-64,8.815239214,11.0316748,0.055,-66,0,0,0,0,0,0,0,0,16.46839093,17.8710068,0.148,-60,22.90944123,26.19222803,0.055,-72,5.554603465,5.944007487,0.11,-55,17.64771851,18.73132788,0.126,-59,-0.4881358,0.24047868,9.520443,0.004275931,-0.004886778,-0.047646087,-16.362501,9.150001,69.425,1.0474659,-0.025220703,0.051227525,-8.037663989,2.64,1,4
2800,8.451911408,9.700122113,0.1,-64,8.807360924,11.0316748,0.055,-66,0,0,0,0,0,0,0,0,16.46000207,17.8710068,0.148,-60,22.90088368,26.19222803,0.055,-72,5.562604295,5.944007487,0.11,-55,17.63948881,18.73132788,0.126,-59,-0.6053841,0.20578274,9.442677,0.019241689,-0.056808796,0.025655584,-16.237501,10.2,69.2875,0.9358773,-0.021744762,0.064023875,-8.029022758,2.64,1,4
3000,8.443702969,10.03755448,0.075,-66,8.799484066,10.60121545,0.046,-68,0,0,0,0,0,0,0,0,16.45161348,17.75396071,0.143,-60,22.89232619,25.4500889,0.154,-78,5.57060704,6.756524624,0.102,-54,17.63125951,18.92639662,0.105,-56,-0.025124637,-0.2321038,9.847063,0.025655584,-0.050853033,0.013591352,-15.675,9.725,69.4,0.9383209,0.023566425,0.00255148,-8.020381526,2.64,1,4
3200,8.435495395,9.260511649,0.448,-65,8.791608644,10.20976415,0.063,-65,0,0,0,0,0,0,0,0,16.44322515,17.57889064,0.175,-62,22.88376877,25.55810965,0.066,-74,5.578611689,6.932993654,0.176,-54,17.62303059,18.86837632,0.058,-58,-0.54376894,0.014955142,9.273384,0.005955761,0.0219905,0,-15.45,10.275001,69.0875,0.8418251,-0.001609928,0.05857053,-8.011740295,2.64,1,4
3400,8.427288687,10.0816088,0.104,-70,8.783734662,10.24881071,0.105,-66,0,0,0,0,0,0,0,0,16.43483708,17.90101852,0.164,-64,22.87521141,26.07520661,0.075,-77,5.586618236,6.335299914,0.146,-54,17.61480208,19.00442372,0.229,-57,-0.5922236,0.1369891,10.019945,-0.009773556,0.024128467,-0.022295926,-16.237501,10.2,68.7875,0.9201747,-0.013646977,0.059035793,-8.003099063,2.64,1,4
3600,8.419082849,9.641043305,0.177,-67,8.775862124,9.702124767,0.055,-66,0,0,0,0,0,0,0,0,16.42644927,17.98905267,0.09,-62,22.86665412,25.76314857,0.223,-75,5.594626671,6.374420444,0.253,-55,17.60657395,18.92639662,0.113,-58,-0.87996054,0.10348958,9.186047,-0.01007898,0.04123219,0.00335966,-16.5875,9.9125,68.950005,0.82800317,-0.011214146,0.095501766,-7.994457831,2.64,1,4
3800,8.410877883,9.602992034,0.359,-66,8.767991034,9.93642798,0.07,-64,0,0,0,0,0,0,0,0,16.41806172,17.79297614,0.055,-62,22.85809688,26.05620312,0.272,-76,5.602636986,6.413539506,0.146,-58,17.59834623,18.92639662,0.105,-60,0.007178468,0.040677983,11.037493,-0.007024744,-0.052991,0.041079476,-15.9375,10.1,68.1125,1.0185063,-0.003685419,-0.00065,-7.9858166,2.64,1,4
4000,8.402673792,9.602992034,0.359,-66,8.760121395,9.93642798,0.07,-64,0,0,0,0,0,0,0,0,16.40967444,17.79297614,0.055,-62,22.84953971,26.05620312,0.272,-76,5.610649174,6.413539506,0.146,-58,17.5901189,18.92639662,0.105,-60,-0.28115666,-0.4229314,10.125229,-0.004886778,0.012216945,-0.016034741,-15.525001,9.6125,68.387505,0.82931733,0.041729726,0.027760798,-7.977175368,2.64,1,4
4200,8.394470578,9.817275589,0,-67,8.752253212,10.24881071,0.1,-63,0,0,0,0,0,0,0,0,16.40128742,17.67592965,0.055,-63,22.84098261,25.99719223,0.389,-80,5.618663225,6.476728804,0.25,-55,17.58189196,18.9654102,0.07,-59,-0.08135597,0.22313072,10.372288,0.000305,-0.021379653,-0.029473381,-16.575,10.175,68.125,1.0735863,-0.021508219,0.007843429,-7.968534137,2.64,1,4
4400,8.386268244,10.32590161,0.11,-67,8.744386488,10.24881071,0.117,-66,0,0,0,0,0,0,0,0,16.39290067,18.01806385,0.097,-61,22.83242556,27.87251566,0.174,-77,5.626679135,6.902915399,0.175,-56,17.57366543,19.1614776,0.113,-63,-0.30927232,-0.11844472,10.00798,-0.008093726,-0.005192202,0.023975754,-16.4375,9.9375,67.7875,0.927636,0.011828829,0.030892741,-7.959892905,2.64,1,4
4600,8.378066792,10.32590161,0.071,-65,8.736521228,10.32690278,0.071,-66,0,0,0,0,0,0,0,0,16.38451418,17.84199543,0.115,-60,22.82386859,26.64130845,0.138,-72,5.634696892,6.815684558,0.266,-55,17.56543929,19.27851719,0.095,-58,-0.19202402,-0.27816564,10.402797,-0.02107423,0.02183779,-0.01511847,-16.475,10.837501,67.4875,0.87775826,0.026728587,0.018456789,-7.951251673,2.64,1,4
4800,8.369866226,10.32590161,0.063,-62,8.728657436,10.0145259,0.031,-67,0,0,0,0,0,0,0,0,16.37612795,17.75396071,0.143,-61,22.81531167,26.64130845,0.097,-74,5.64271649,6.668280813,0.212,-57,17.55721355,19.4735821,0.07,-63,-0.8171489,0.72741807,9.12503,-0.001068983,0.011911522,0.057114217,-16.2875,9.95,67.2875,1.1561264,-0.07923284,0.08931205,-7.942610442,2.64,1,4
5000,8.361666546,9.62201772,0.223,-65,8.720795114,10.13166995,0.045,-68,0,0,0,0,0,0,0,0,16.36774199,17.81298403,0.058,-61,22.80675482,25.9381813,0.215,-78,5.650737921,6.609113708,0,-60,17.54898821,19.00442372,0.055,-65,-0.31405798,-0.19680966,9.517452,-0.005803049,0.024128467,-0.03191677,-16.3875,10.462501,67.637505,0.8727979,0.020664629,0.032986145,-7.93396921,2.64,1,4
5200,8.353467757,9.503856533,0.063,-68,8.712934269,9.718145965,0.26,-63,0,0,0,0,0,0,0,0,16.3593563,17.90101852,0.072,-62,22.79819803,26.99336963,0.253,-72,5.658761176,6.962068658,0.17,-56,17.54076328,19.08345095,0.07,-67,-0.7543373,0.61914283,9.360723,-0.009162709,0.021379653,-0.06001574,-16.550001,10.3125,66.9625,1.0891198,-0.065833636,0.080411606,-7.925327979,2.64,1,4
5400,8.345269861,9.503856533,0.063,-68,8.705074902,9.718145965,0.26,-63,0,0,0,0,0,0,0,0,16.35097087,17.90101852,0.072,-62,22.7896413,26.99336963,0.253,-72,5.66678625,6.962068658,0.17,-56,17.53253874,19.08345095,0.07,-67,-0.09930214,-0.23808585,9.741181,0.041843038,-0.046118967,0.010231691,-17.2625,9.6,66.475,0.9757506,0.024435032,0.010193702,-7.916686747,2.64,1,4
5600,8.33707286,9.191410392,0.295,-72,8.697217019,9.669080825,0.499,-65,0,0,0,0,0,0,0,0,16.34258571,16.86458965,0.402,-57,22.78108464,27.28641935,0.095,-74,5.674813133,7.118461632,0.061,-56,17.5243146,18.18412717,0.828,-60,-0.15314065,-0.49351966,10.18505,-0.010231691,0.002901525,0.007024744,-17.15,10.650001,66.35,0.8615567,0.04841197,0.015034694,-7.908045515,2.64,1,4
5800,8.328876758,9.504857916,0.055,-69,8.689360623,9.780227451,0.105,-67,0,0,0,0,0,0,0,0,16.33420081,17.78397259,0.097,-61,22.77252805,25.56711137,0.162,-73,5.682841817,8.058503335,0.114,-57,17.51609086,19.31753028,0.158,-67,-0.16450655,-0.76271224,9.634102,0.002137966,-0.016187452,0.010842538,-16.5375,10.4375,66.8125,0.7756147,0.07899172,0.017073784,-7.899404284,2.64,1,4
6000,8.320681555,9.817275589,0.1,-69,8.681505719,9.975477131,0.114,-65,0,0,0,0,0,0,0,0,16.32581618,17.8710068,0.122,-60,0,0,0,0,5.690872296,9.127315104,0.244,-58,17.50786753,19.04343719,0.105,-65,0.32422748,0.22492532,10.293923,-0.012216945,0.010231691,0.12644538,-15.9875,11.1375,66.3125,1.0781353,-0.021836,-0.031486567,-7.890763052,2.64,1,4
6200,8.312487257,9.425747769,0.149,-69,8.67365231,9.721149932,0.175,-65,0,0,0,0,0,0,0,0,16.31743182,17.90101852,0.115,-60,22.75541504,25.8801705,0.165,-71,5.698904561,9.809265212,0.226,-56,17.4996446,19.31753028,0.338,-65,-1.0139586,0.020338992,10.027721,-0.007330167,-0.016187452,-0.095597595,-16.65,10.8125,65.9875,0.7490326,-0.002017984,0.10077304,-7.882121821,2.64,1,4
6400,8.304293864,11.48912529,0.127,-68,8.665800401,9.595982545,0.995,-65,0,0,0,0,0,0,0,0,16.30904773,17.98905267,0.097,-61,22.74685864,25.95818501,0.11,-72,5.706938607,7.63765121,1.387,-57,17.49142207,19.43456923,0.083,-67,-0.97926265,-0.6017949,9.437292,0.007635591,-0.08628218,0.2816006,-16.625,10.95,66.012505,0.56929064,0.06334235,0.10339519,-7.873480589,2.64,1,4
6600,8.29610138,10.01252341,0.063,-68,8.657949995,9.780227451,0.044,-64,0,0,0,0,0,0,0,0,16.30066391,17.6299112,0.76,-58,22.7383023,25.64612643,0.252,-69,5.714974423,7.461265576,0.173,-53,17.48319995,19.00442372,0.07,-65,-0.9445667,0.762114,9.579665,0.005803049,-0.010231691,0.012064233,-15.9875,11.1375,65.825005,1.0197047,-0.079006664,0.09828354,-7.864839357,2.64,1,4
6800,8.287909809,10.01252341,0.063,-68,8.650101097,9.780227451,0.044,-64,0,0,0,0,0,0,0,0,16.29228036,17.6299112,0.76,-58,22.72974602,25.64612643,0.252,-69,5.723012004,7.461265576,0.173,-53,17.47497823,19.00442372,0.07,-65,-0.82971126,0.8572287,9.495318,-0.011606098,0.011453386,0.017867282,-15.725,10.650001,65.950005,1.1368078,-0.08969508,0.0871597,-7.856198126,2.64,1,4
7000,8.27971915,9.347637188,0,-67,8.642253711,9.70112344,0.118,-64,0,0,0,0,0,0,0,0,16.28389707,17.98905267,0.097,-58,22.72118981,25.76314857,0.108,-67,5.731051341,7.079365014,0.082,-55,17.46675691,18.52625405,0.257,-63,-0.89072824,0.35174492,9.422338,0.008857286,0.018172706,-0.023212196,-16.875,11.587501,65.7125,0.8626205,-0.037148166,0.09425358,-7.847556894,2.64,1,4
7200,8.271529409,9.191410392,0.152,-68,8.634407841,9.731163137,0.049,-63,0,0,0,0,0,0,0,0,16.27551406,17.18972975,0.918,-59,22.71263366,26.23123512,0.232,-67,5.739092428,7.255792789,0.194,-55,17.45853601,18.61428594,0.055,-61,0.124426775,-0.16271193,11.222338,0.004123219,-0.03115321,-0.03802524,-17.2875,12.05,65.575005,0.94579333,0.014497027,-0.011086967,-7.838915663,2.64,1,4
7400,8.263340587,9.464802375,0.105,-68,8.626563491,9.70112344,0.063,-65,0,0,0,0,0,0,0,0,16.26713131,17.81298403,0.113,-61,22.70407757,25.56711137,0.162,-72,5.747135257,7.306912891,0.495,-59,17.4503155,18.37920009,0.11,-66,-0.9732806,0.3481557,8.738588,0.0193944,-0.02535016,-0.06215371,-16.550001,11.7375,65.0375,0.7936114,-0.039575674,0.11092018,-7.830274431,2.64,1,4
7600,8.255152688,9.191410392,0.201,-70,8.618720665,9.897378441,0,-64,0,0,0,0,0,0,0,0,16.25874884,17.7249492,0.137,-57,22.69552155,25.79215402,0.202,-70,5.755179821,7.402132193,0.176,-64,17.44209541,18.88738298,0.082,-61,-0.27756742,0.25663024,9.68136,0.005803049,0.000611,0.009620844,-16.775,11.075,65.012505,1.0111614,-0.026490577,0.02866244,-7.821633199,2.64,1,4
7800,8.246965714,9.191410392,0.201,-70,8.610879368,9.897378441,0,-64,0,0,0,0,0,0,0,0,16.25036664,17.7249492,0.137,-57,22.6869656,25.79215402,0.202,-70,5.763226112,7.402132193,0.176,-64,17.43387572,18.88738298,0.082,-61,-0.71724856,-0.010169496,9.156136,0.020616096,-0.040010497,0.017103724,-16.612501,11.225,64.512505,0.7952985,0.001107283,0.07817565,-7.812991968,2.64,1,4
8000,8.238779668,8.507319437,0.861,-59,8.603039603,10.05357429,0.152,-64,0,0,0,0,0,0,0,0,16.2419847,17.66592565,0.296,-57,22.67840971,25.76314857,0.119,-73,5.771274124,7.744877081,0.146,-60,17.42565644,18.73132788,0.07,-62,0.02871387,0.14117654,10.102497,0.011606098,-0.035123717,0.035276428,-16.550001,11.6,64.8625,1.0021932,-0.013973454,-0.002842247,-7.804350736,2.64,1,4
8200,8.230594552,10.05157182,0.189,-63,8.595201376,10.20976415,0.055,-63,0,0,0,0,0,0,0,0,16.23360304,16.55244997,0.331,-55,22.66985389,24.90298103,0.477,-77,5.779323848,7.43220028,0.04,-60,17.41743757,18.73132788,0.118,-63,0.007178468,0.14057833,9.987641,0.023212196,-0.038941514,0.007482879,-17.175001,11.8125,64.7375,1.0064992,-0.014074295,-0.000719,-7.795709505,2.64,1,4
8400,8.22241037,9.191410392,0.063,-62,8.587364688,9.590975758,0.764,-61,0,0,0,0,0,0,0,0,16.22522166,17.66592565,0.103,-59,22.66129812,26.17322456,0.249,-80,5.787375278,7.43220028,0.193,-61,17.4092191,18.57527184,0.105,-61,0.1680958,0.05503492,10.849656,-0.007941014,-0.034054734,0.019088976,-16.2,12.0375,63.850002,0.97252476,-0.005071851,-0.015491951,-7.787068273,2.64,1,4
8600,8.214227123,8.957055376,0.387,-63,8.579529546,9.897378441,0.105,-64,0,0,0,0,0,0,0,0,16.21684054,17.36380261,0.451,-61,22.65274243,26.96436465,0.173,-79,5.795428408,7.354022097,0.067,-63,17.40100105,18.61428594,0.082,-63,-0.14895321,0.16031912,9.193823,0.013133216,-0.040010497,0.0193944,-16.3875,13.05,64.7375,0.91030264,-0.017433643,0.016200026,-7.778427041,2.64,1,4
8800,8.206044817,9.347637188,0.095,-62,8.571695954,9.583966246,0.114,-64,0,0,0,0,0,0,0,0,16.2084597,17.8319915,0.125,-59,22.6441868,25.60611882,0.251,-78,5.803483228,7.72583743,0.104,-60,17.39278341,18.88738298,0.07,-59,-0.48275197,-0.18065812,10.162318,0.00167983,-0.012369657,0.037567105,-17.075,12.6,63.925,0.795352,0.017755365,0.047468435,-7.76978581,2.64,1,4
9000,8.197863451,9.308581202,0.07,-64,8.563863915,9.505859298,0.055,-64,0,0,0,0,0,0,0,0,16.20007913,17.67592965,0.055,-60,22.63563123,23.97478676,0.217,-79,5.811539734,7.373065848,0.13,-60,17.38456617,18.69231396,0,-63,-0.36311084,-0.3397808,9.684352,0.000764,-0.03771982,0.018019995,-16.5875,12.6375,64.5625,0.7594193,0.035046555,0.03747704,-7.761144578,2.64,1,4
9200,8.189683031,10.87351024,0.185,-63,8.556033435,9.662071465,0.031,-63,0,0,0,0,0,0,0,0,16.19169884,17.75396071,0.095,-58,22.62707573,23.53568952,0.368,-77,5.819597917,7.63765121,0.06,-64,17.37634935,18.69231396,0.105,-67,-0.09032906,0.1788635,10.100104,0.004123219,-0.025808297,0.11209047,-16.237501,13.0625,63.912502,0.92008865,-0.017706515,0.00894314,-7.752503347,2.64,1,4
9400,8.181503557,9.661070127,0.152,-70,8.548204517,9.8433092,0.775,-61,0,0,0,0,0,0,0,0,16.18331882,17.8710068,0.143,-57,22.6185203,24.44388678,0.243,-76,5.827657772,7.43220028,0.117,-65,17.36813294,18.75033464,0.078,-66,-0.81655073,-0.35413775,9.28116,0.007330167,-0.018783553,-0.008704574,-15.900001,13.2375,63.3875,0.5804887,0.037991513,0.08775343,-7.743862115,2.64,1,4
9600,8.173325035,9.661070127,0.152,-70,8.540377165,9.8433092,0.775,-61,0,0,0,0,0,0,0,0,16.17493908,17.8710068,0.143,-57,22.60996493,24.44388678,0.243,-76,5.835719289,7.43220028,0.117,-65,17.35991695,18.75033464,0.078,-66,-0.5210371,-0.38524446,9.243474,0.001221695,0.024281178,-0.012369657,-16.425001,12.7875,63.8875,0.6914649,0.04158741,0.056308515,-7.735220884,2.64,1,4
9800,8.165147465,9.269524745,0.118,-65,8.532551384,9.93642798,0.055,-63,0,0,0,0,0,0,0,0,16.16655961,17.63691402,0.165,-58,22.60140962,25.06001247,0.252,-79,5.843782464,7.471287975,0.055,-64,17.35170136,18.53525732,0.082,-63,-0.8249256,0.91106725,9.70469,-0.02535016,0.028251685,0.025044737,-16.5,13.425,64.262505,0.9865169,-0.09327033,0.08479893,-7.726579652,2.64,1,4
10000,8.15697085,9.465803769,0.253,-66,8.524727178,9.819278181,0.146,-62,0,0,0,0,0,0,0,0,16.15818042,17.20673694,0.08,-61,22.59285438,24.82496526,0.181,-77,5.85184729,7.666713051,0.095,-58,17.34348619,18.57527184,0.113,-64,-0.910469,-0.11006984,8.385647,0.029320668,-0.002596101,-0.0581832,-17.0625,12.725,64.1,0.6368343,0.013048551,0.10815104,-7.71793842,2.64,1,4
10200,8.148795196,9.582964886,0.043,-65,8.516904552,9.780227451,0.087,-62,0,0,0,0,0,0,0,0,16.1498015,17.67592965,0.118,-61,22.58429921,24.32686219,0.134,-80,5.859913758,8.058503335,0.203,-57,17.33527144,18.22314188,0.171,-63,-0.67058855,0.5371887,8.990433,0.010231691,-0.020310672,-0.03420745,-17.025,14.2875,62.9875,0.86620855,-0.059515256,0.07445126,-7.709297189,2.64,1,4
10400,8.140620503,9.035175759,0.225,-66,8.509083509,9.633032544,0.063,-63,0,0,0,0,0,0,0,0,16.14142286,17.90101852,0.115,-56,22.5757441,25.60611882,0.398,-80,5.867981863,9.310584085,0.196,-59,17.3270571,18.26215653,0.157,-59,-0.6155536,0.034097724,9.315259,0.011300675,0.01343864,-0.024281178,-16.8125,13.5375,62.6125,0.7600614,-0.003652434,0.065984204,-7.700655957,2.64,1,4
10600,8.132446775,9.074235174,0.062,-69,8.501264056,10.13166995,0.1,-62,0,0,0,0,0,0,0,0,16.1330445,17.67592965,0.157,-56,22.56718906,25.67513194,0.158,-76,5.876051597,11.18783272,0.165,-65,17.31884317,18.1451124,0.069,-59,-0.59641105,0.31226337,9.680164,0.009009997,-0.019547112,0.038941514,-16.625,13.6875,62.787502,0.8305832,-0.032185894,0.061533883,-7.692014726,2.64,1,4
10800,8.124274014,9.308581202,0.114,-69,8.493446194,10.03655324,0.334,-58,0,0,0,0,0,0,0,0,16.12466641,17.01165368,0.124,-60,22.55863408,25.29405861,1.177,-71,5.884122955,6.844762158,0.332,-68,17.31062966,18.53625769,0.082,-64,-0.72023964,-0.21954148,9.410374,0.02183779,-0.03130592,-0.05482354,-16.4375,13.95,63.275,0.64262515,0.023257505,0.07638785,-7.683373494,2.64,1,4
11000,8.116102223,9.308581202,0.114,-69,8.485629929,10.03655324,0.334,-58,0,0,0,0,0,0,0,0,16.1162886,17.01165368,0.124,-60,22.55007917,25.29405861,1.177,-71,5.892195929,6.844762158,0.332,-68,17.30241657,18.53625769,0.082,-64,-0.46301118,0.24466611,10.44168,-0.007330167,0.006261184,-0.017409148,-16.1375,13.85,62.2625,0.82383174,-0.023404405,0.044313565,-7.674732262,2.64,1,4
11200,8.107931407,9.62201772,0.149,-67,8.477815267,10.13166995,0.031,-59,0,0,0,0,0,0,0,0,16.10791107,17.47084669,0.326,-59,22.54152433,25.96818686,0.091,-69,5.900270512,7.843078541,0.242,-62,17.2942039,18.26215653,0.118,-63,-0.11425728,-0.24047868,10.293923,-0.006261184,0.002748813,-0.012522369,-16.737501,14.0625,62.3,0.8020993,0.02335554,0.011099033,-7.666091031,2.64,1,4
11400,8.099761566,9.582964886,0.095,-66,8.470002209,9.858328509,0.063,-63,0,0,0,0,0,0,0,0,16.09953382,17.51986669,0.2,-57,22.53296955,24.31686008,0.11,-71,5.9083467,7.823037837,0.202,-59,17.28599164,18.61428594,0.11,-61,-0.011964113,0.67776704,10.789237,-0.003206948,-0.023059484,0.035123717,-16.8375,14.5625,62.65,1.006862,-0.06273633,0.001108893,-7.657449799,2.64,1,4
11600,8.091592705,9.778224839,0.07,-64,8.462190763,9.684100836,0.136,-63,0,0,0,0,0,0,0,0,16.09115685,16.8165685,0.256,-58,22.52441483,25.17703565,0.082,-77,5.916424483,7.666713051,0.092,-66,17.2777798,18.53625769,0.126,-62,-0.6472585,0.04007978,9.7196455,-0.010384403,0.044897273,0.016798299,-16.7,14.45,61.8125,0.72432345,-0.004114449,0.06649463,-7.648808568,2.64,1,4
