M1 Time Stamp (ms),AP1 True Distance (m),AP1 RTT Distance (m),AP1 RTT std (m),AP1 RSS (dBm),AP2 True Distance (m),AP2 RTT Distance (m),AP2 RTT std (m),AP2 RSS (dBm),AP3 True Distance (m),AP3 RTT Distance (m),AP3 RTT std (m),AP3 RSS (dBm),AP4 True Distance (m),AP4 RTT Distance (m),AP4 RTT std (m),AP4 RSS (dBm),AP5 True Distance (m),AP5 RTT Distance (m),AP5 RTT std (m),AP5 RSS (dBm),AP6 True Distance (m),AP6 RTT Distance (m),AP6 RTT std (m),AP6 RSS (dBm),AP7 True Distance (m),AP7 RTT Distance (m),AP7 RTT std (m),AP7 RSS (dBm),AP8 True Distance (m),AP8 RTT Distance (m),AP8 RTT std (m),AP8 RSS (dBm),AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Azimuth,Pitch,Roll,M1 Ground Truth
0.0,5.911537829318528,7.836064318265898,0.072,-68.0,10.739988273413012,12.942345382503126,0.146,-80.0,0.0,0.0,0.0,0.0,26.060585225717947,27.64447867115602,0.107,-72.0,11.173118684729388,17.504860582135464,0.286,-79.0,13.505277010811811,14.582430558723741,0.147,-72.0,13.727441443706981,18.29917036370775,3.386,-80.0,12.880689283357626,15.40488782821868,0.433,-68.0,-0.45702913,0.5198407,9.585648,0.005650337,-0.035276428,0.018783553,-1.7375001,30.6875,39.8875,-0.005760877,-0.054116726,0.047642406,"[21.9101, 13.464457]"
300.0,5.937762945420688,8.129638675857617,0.17,-74.0,10.75844169159392,15.51194378535456,0.097,-77.0,0.0,0.0,0.0,0.0,26.08733428443879,27.175400641020914,0.213,-78.0,11.153934627364741,18.99942199120805,0.544,-74.0,13.532039383591778,16.868591405330797,0.101,-71.0,13.703020307735159,21.545199024376636,0.321,-77.0,12.855785190061406,16.615478596778367,0.247,-70.0,-0.20817557,0.10707881,9.65504,0.005192202,0.012216945,-0.021379653,-1.6625,30.050001,40.037502,0.02698485,-0.011087426,0.021557998,"[21.88330419, 13.464457]"
600.0,5.950877415147473,7.934261150226907,0.151,-65.0,10.767681550662816,15.40488782821868,0.151,-77.0,0.0,0.0,0.0,0.0,26.100708854756355,27.380435076893868,0.145,-74.0,11.144354371953733,18.179125281487007,1.326,-70.0,13.54542062455421,14.523395746174515,0.138,-65.0,13.690813066540153,16.186279251267106,0.0,-69.0,12.843335994380379,16.713522698701194,0.068,-72.0,-0.3367898,0.3379862,10.319048,0.014813046,-0.01511847,-0.005344913,-1.35,30.0875,39.3625,0.002267486,-0.032724503,0.032626096,"[21.86990628, 13.464457]"
900.0,5.977110116538581,8.482276168576451,0.0,-70.0,10.786187442346355,15.40488782821868,0.117,-81.0,0.0,0.0,0.0,0.0,26.127458057156506,26.970365681614332,0.258,-73.0,11.125217523389383,21.16809571029005,0.142,-72.0,13.572183195160022,14.289254844112762,0.241,-74.0,13.666405285711141,18.824360839082956,0.136,-73.0,12.818443351269819,15.599989230765514,0.147,-71.0,0.05682954,-0.3804588,10.140184,0.004581355,-0.030542362,0.007788302,-1.775,30.45,39.375,0.06246912,0.03750173,-0.005604331,"[21.84311047, 13.464457]"
1200.0,5.99022833168371,7.1515425608745415,0.11,-63.0,10.795453430068696,12.824256547652187,0.154,-81.0,0.0,0.0,0.0,0.0,26.140832689165634,26.911355521415118,0.086,-72.0,11.11566097094914,17.21173904636019,0.233,-74.0,13.585564524608987,15.207782744371382,0.297,-68.0,13.654204758036986,16.420389276749805,0.147,-76.0,12.805999914992967,16.147260603582268,0.146,-68.0,-0.34516466,-0.44685963,9.580862,0.005955761,0.019699825,0.007941014,-1.7625,30.575,39.225002,0.010785369,0.046576906,0.0360109,"[21.82971257, 13.464457]"
1500.0,6.0164684794902366,10.212767744348248,0.097,-67.0,10.814011398259623,20.124789713187067,1.156,-81.0,0.0,0.0,0.0,0.0,26.167582044566977,27.380435076893868,0.097,-74.0,11.096571690580342,18.453227360003996,0.055,-75.0,13.612327301278942,14.757532178518195,0.294,-71.0,13.62981043091501,18.335183773281358,1.299,-77.0,12.781118813182186,15.48292869582496,0.11,-75.0,-0.40618163,0.64008003,9.866804,-0.000611,-0.006413896,0.028557109,-1.5875,29.4125,39.175,-0.000939,-0.064726636,0.041143253,"[21.80291675, 13.464457]"
1800.0,6.029590376473375,10.946586865320167,1.906,-68.0,10.823303320332624,16.694514188798667,1.605,-76.0,0.0,0.0,0.0,0.0,26.1809567479209,26.64830968373041,0.213,-76.0,11.087039017944477,15.091719583930786,0.24,-76.0,13.625708728332505,14.31827255642244,0.197,-73.0,13.617616661760175,15.873127007618884,0.4,-78.0,12.768681177500218,14.974654887509095,0.151,-70.0,-0.21415763,0.16091733,9.945169,-0.00167983,0.004581355,-0.059252184,-2.1375,30.15,38.55,0.044245582,-0.01617529,0.021530507,"[21.78951885, 13.464457]"
2000.0,6.042713494552833,9.499850998831509,0.149,-64.0,10.832603849678556,16.332348269615117,0.328,-79.0,0.0,0.0,0.0,0.0,26.194331484966277,26.79433524086761,0.194,-74.0,11.077514339267207,15.189773006862216,0.319,-79.0,13.639090197717202,14.582430558723741,0.143,-71.0,13.605425148464933,15.48292869582496,0.195,-78.0,12.75624547738409,14.866594263650299,0.304,-68.0,-0.33738798,-0.19980069,9.307482,-0.000305,0.020921519,0.007941014,-1.9250001,30.425001,39.225002,0.016082888,0.021449296,0.03623325,"[21.77612094, 13.464457]"
2300.0,6.068963323391347,7.640657628764687,1.187,-66.0,10.851230613958924,16.459407310106887,2.132,-79.0,0.0,0.0,0.0,0.0,26.221081020055486,26.91235569399305,0.13,-70.0,11.05848907491522,15.159756726280273,0.197,-83.0,13.665853223149073,14.377308371179913,0.107,-71.0,13.581048950252395,15.678029085315538,1.188,-73.0,12.731379943774819,16.928617663589666,0.055,-72.0,-0.31345975,0.12562318,9.681958,0.026419144,-0.014202199,-0.030847786,-1.1375,30.5,39.525,-0.004738161,-0.012967454,0.032364354,"[21.74932513, 13.464457]"
2600.0,6.082090018600618,8.794798519579627,0.118,-66.0,10.860556804781451,16.450403156153953,1.342,-76.0,0.0,0.0,0.0,0.0,26.234455818026905,26.931358970538415,0.075,-75.0,11.048988530702017,20.718967759036648,0.526,-73.0,13.679234779007105,15.46191773358014,1.391,-73.0,13.5688642775824,14.74052241272337,0.11,-70.0,12.718950121729849,16.274320999660784,0.774,-65.0,-0.49351966,0.016151553,9.951151,0.021379653,0.044439137,-0.027029991,-1.8875,30.6875,39.7375,-0.002715225,-0.00162109,0.04955363,"[21.73592723, 13.464457]"
2900.0,6.108346961620073,8.482276168576451,0.193,-66.0,10.87923471485795,17.475848734753917,1.495,-84.0,0.0,0.0,0.0,0.0,26.261205504591327,27.175400641020914,0.142,-74.0,11.030011701030526,19.351541644013793,0.26,-67.0,0.0,0.0,0.0,0.0,13.544501788619248,14.896611191811377,0.351,-74.0,12.69409636811971,14.662477314560455,0.195,-67.0,0.010169496,-0.5198407,9.906884,0.016340164,0.031611346,-0.10155336,-1.3125,30.35,39.025,0.041781746,0.052424565,-0.001026508,"[21.70913141, 13.464457]"
3200.0,6.121477174678309,8.62852530853332,0.178,-70.0,10.888586376404334,18.492241643456858,0.07,-80.0,0.0,0.0,0.0,0.0,26.274580373146822,26.658311443150332,0.212,-70.0,11.020535471533044,15.834107616155702,0.478,-68.0,13.719379657974049,14.259236445195794,0.216,-70.0,13.532324002886286,15.325846012537122,0.312,-75.0,12.681672466685628,15.599989230765514,0.103,-66.0,-0.357727,-0.09750752,9.84467,0.009315421,-0.005192202,0.026266431,-1.9250001,30.425001,39.7375,0.015598325,0.009897745,0.03632114,"[21.69573351, 13.464457]"
3600.0,6.147741075885295,12.823255787825493,0.258,-68.0,10.90731502443512,15.013676565052279,0.347,-80.0,0.0,0.0,0.0,0.0,26.301330190573477,27.00937237330775,0.145,-77.0,11.001607466878106,23.90577170894092,0.355,-76.0,13.746143065872037,14.758532752275883,0.101,-71.0,13.507975352744886,15.795088128908937,0.151,-73.0,12.656830615851794,15.21878868372907,0.113,-69.0,-0.2955136,0.44805604,10.347163,0.009009997,-0.01343864,0.04566083,-2.5875,30.237501,39.412502,0.051224194,-0.04325765,0.028552106,"[21.6689377, 13.464457]"
3900.0,6.160874749263182,12.441957402273967,0.106,-69.0,10.91669196749667,13.762920620275334,0.055,-78.0,27.295227080563123,30.251868305941038,0.0,-88.0,26.31470513937318,27.35143023682674,0.107,-75.0,10.992155733854315,21.963309427315366,1.649,-79.0,13.75952482211219,15.755068041744536,1.028,-69.0,13.495804500843505,15.639009207747145,0.117,-69.0,12.6444126781669,15.247804300947728,0.126,-65.0,-0.6753742,0.62871414,9.786046,0.00671932,-0.030389652,0.029626092,-2.55,30.487501,39.5875,-0.006513879,-0.064005986,0.06890474,"[21.65553979, 13.464457]"
4200.0,6.187145485496285,9.030168104747553,0.276,-67.0,10.935470969538759,13.900010107909994,0.074,-80.0,0.0,0.0,0.0,0.0,26.34145509700141,27.509456483180468,0.109,-72.0,10.973276926234247,17.709943224076127,0.152,-73.0,13.786288418739828,15.255808598694465,0.182,-68.0,13.471469792967188,16.303334658897242,0.234,-72.0,12.619582826243798,15.072709146002916,0.058,-67.0,-0.5306084,0.4971089,9.970294,-0.008399149,-0.017103724,0.04291202,-2.5125,30.875,38.925,0.015236585,-0.049747463,0.053168774,"[21.62874398, 13.464457]"
4500.0,6.213420706193374,9.186402995732333,0.196,-67.0,10.954283325207118,17.768966655379824,1.763,-78.0,0.0,0.0,0.0,0.0,26.3682051477418,27.029375797454147,0.22,-73.0,10.95443112868992,14.935633096725429,0.281,-78.0,13.813052140273177,14.875599349269931,0.388,-70.0,0.0,0.0,0.0,0.0,12.594761032744296,14.25123152573138,0.184,-72.0,-0.10707881,0.38524446,9.978668,0.001527118,-0.041843038,-0.02779355,-2.5875,30.225,39.5875,0.075275674,-0.038585417,0.010730361,"[21.60194817, 13.464457]"
